"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"165","2021-03-31 13:35:48-03","MN","R","222667","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Franklin; Oliva",NA,"1879",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Rio Comprido","-43.2075004577637","-22.9027996063232",NA,"Gabinete de Botanica da Escola Polytechnica 4980. Herb. J. de Saldanha","R010016383,R010016384",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-31 13:35:48-03","MN","R","197196","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Staculp, M.","38","1999","04","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Staculp, M.",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-31 13:35:48-03","MN","R","222713","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Glaziou, A.F.M.; Saldanha da Gama, J.",NA,"1878","08","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,"Herbier de J. de Saldanha","R000222713","R000222713_001",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-31 13:35:48-03","MN","R","222660","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Rebouças, A.",NA,"1878",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá","-43.451099395752","-22.7591991424561",NA,"Herb. J. de Saldanha","R010016377,R010016378;R010016379",NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-12 12:02:49-03","UFPI","TEPB","9074","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L.B. Texeira",NA,NA,NA,NA,NA,"Brasil","Piauí","Teresina","Parque Zoobotânico","-42.8018989562988","-5.08916997909546",NA,"Arbusto, flores brancas, em floração possui látex <ll>dwc_commonname:</ll> Café do Mato",NA,NA,NA,NA,NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-19 10:22:40-03","CPAP","CPAP","19197","PreserverdSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Cavalcanti, D. C.","284",NA,NA,NA,NA,"Brasil","SP","Guaratingueta","Reserva Florestal da Escola de Especialistas de Aeronáutica - EEAR","-45.189998626709","-22.8099994659424",NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,"Neto, W. M. F.",NA,NA,NA,NA,"27040","auto","1997","01",NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-07-02 14:41:56-03","JBP","HPL","11116","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","J. A. Pastore & C. Moura","883","2001","01","05",NA,"Brasil","SP","São Vicente","Coletado no Parque Estadual Xixová-Xapuí,S 23°58'37 - 24°02' 06 ;W 46°22'19 - 46°24'42. Região de Paranapuã, Trilha da caixa da água na mata.","-46.39","-23.96",NA,NA,NA,NA,"J. A. Pastore",NA,NA,NA,NA,"25482","auto","2001","01","08",NA,NA,NA,NA,NA,NA,NA
"172","2019-02-15 11:33:12-02","IPA","IPA","4619","S","Plantae","Plantae",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Pickel, B.","1816","1928","12","14","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Tapera, São Bento, na capoeira (alto do C. da Bexiga).","-35.0182991027832","-8.00222015380859",NA,"Árvore com látex branco; flores brancas e as folhas novas brilhantes.","IPA0004619",NA,"Marckgraf, F.",NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-02-15 11:33:12-02","IPA","IPA","64181","S","Plantae","Plantae",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, G.; Silva, J.M.; Barbosa, E.; Silva, J.M.; Barbosa, E.","70563","2000","03","17","Southern America","Brasil","Paraná","Antonina","Serrinha","-48.7118988037109","-25.4286003112793",NA,"Árvore 12m; fruto amarelo.; Floresta atlântica, encosta do morro.","IPA0064181",NA,"Miranda, A.M.",NA,NA,"50","100","38300","auto","2007","10",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-08-27 13:29:54-03","IAP","PACA-AGP","86121","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, G.","71524","2000","10","22",NA,"Brasil","ES","Brejetuba","Rancho Dantas","-41.2902984619141","-20.1460990905762",NA,"árvore 6m, látex alvo, flor creme; Habitat: na floresta atlântica Ecossistema: MATA ATLANTICA","PACA086121",NA,"A.J.M. Leeuwenberg",NA,NA,NA,NA,"23265","auto","2001",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"175","2020-10-20 14:17:03-03","UFOPA","HSTM","1277","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Froes, A.; Novais, J.S.","2","2011","12","03",NA,"Brasil","Pará","Belterra",NA,"-54.936944","-2.636667",NA,NA,"HSTM001277","HSTM001277","Suemitsu, C.",NA,NA,"152","152",NA,NA,NA,NA,NA,"54º56'13''W","2º38'12''S",NA,NA,NA,NA,NA
"176","2021-03-24 17:08:37-03","UFES","SAMES","8605","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta mart.","Tabernaemontana laeta mart.",NA,"Smarzaro,R.; Conceição,D.D;Nascimento,M.M.","76","2019","01","13",NA,"Brasil","Espírito Santo","Jaguaré","Área de Palmitinho.","-40.076099395752","-18.9055995941162",NA,"Fruto com coloração verde claro. Habito: Árvore","SAMES08605",NA,NA,NA,NA,NA,NA,"43085","auto",NA,NA,NA,"-399033333.0","-189519444.0",NA,NA,NA,NA,NA
"177","2021-03-24 17:08:35-03","UFES","SAMES","8598","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta mart.","Tabernaemontana laeta mart.",NA,"Smarzaro,R.; Cruz,A.;Brito,B.G.V.N.","69","2019","01","07",NA,"Brasil","Espírito Santo","Jaguaré","Área Biancardi.","-40.076099395752","-18.9055995941162",NA,"Frutos com coloração verde claro. Habito: Árvore","SAMES08598",NA,NA,NA,NA,NA,NA,"43085","auto",NA,NA,NA,"-399966666.0","-189494444.0",NA,NA,NA,NA,NA
"178","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0012173","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","G. Hatschbach; J. M. Silva","61198","1994","10","10",NA,"Brazil","Espirito Santo",NA,"Rod. BR-262, 3-5km leste de Venda Nova do Imigrante, Espirito Santo","-41.13365","-20.3278",NA,"Árvore, 6m, látex alvo, flor alva, odorífera. Base de paredoes rochosos.",NA,NA,"A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 14:30:44-03","UFJF","CESJ","38296","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","G. Hatschbach; M. Hatschbach; J.M. Silva","71546","2000","10","23","América do Sul","Brasil","Espírito Santo","Itapemirim","Região do Gomes","-40.8339004516602","-21.011100769043",NA,"arvoreta 3m. látex, flores alvas","CESJ038296","CESJ038296","A.J.M.Leeuwenberg",NA,NA,NA,NA,"28626","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 14:30:44-03","UFJF","CESJ","34705","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","R.C. Forzza; V.R. Almeida; L.C.S. Assis; L.F.A. Fazza","1896","2001","10","14","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Flores com cálice verde e com corola e estames creme","CESJ034705","CESJ034705","I. Koch",NA,NA,NA,NA,"11991","auto","2002","03",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 14:30:44-03","UFJF","CESJ","1799","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L. Krieger; L. Roth","CESJ1799","1946","10","27","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"arvore grande e flores brancas","CESJ001799","CESJ001799","Valério F. Ferreira",NA,NA,NA,NA,"36144","auto","1979","12",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 14:30:44-03","UFJF","CESJ","48946","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L. Menini Neto; M.A. Manhães; A.L. Santiago","430","2007","05","11","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck","-43.3502998352051","-21.7642002105713",NA,"Árvore, ca. 15m alt., no interior da mata. Latescente. Frutos externamente amarelados, arilo laranja, sementes negras, flores alvas, levemente amareladas.","CESJ048946","CESJ048946","P.O. Garcia",NA,NA,NA,NA,"36144","auto","2008","04",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 14:30:44-03","UFJF","CESJ","32499","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","R.G. Silveira; M.L.G. Lisboa","s.n.","1993",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ032499","CESJ032499","D.S. Pifano",NA,NA,NA,NA,"36144","auto","2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 14:30:44-03","UFJF","CESJ","47174","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","P.O. Garcia; P.C. Lobo-Faria; A.O. Cordeiro","47174","2005","05",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biologica Municipal Santa Cândida","-43.3502998352051","-21.7642002105713",NA,"Árvore ca. 6 m , na clareira localizada entre a sede dos vigias e o interior da mata, com flores brancas possuindo forte odor adocicado.","CESJ047174","CESJ047174","T.U.P. Konno",NA,NA,NA,NA,"36144","auto","2006","04","17",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 14:30:44-03","UFJF","CESJ","47173","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","P.O. Garcia","47173","2005","05",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biologica Municipal Santa Cândida","-43.3502998352051","-21.7642002105713",NA,"Árvore caída no interior da mata com frutos de cor verde e presença de látex de cor branca.","CESJ047173","CESJ047173","T.U.P. Konno",NA,NA,NA,NA,"36144","auto","2006","04","17",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:30:44-03","UFJF","CESJ","48211","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","R.C. Dutra","s.n.","2006","09","29","América do Sul","Brasil","Minas Gerais","Cataenópolis",NA,NA,NA,NA,"arvore 10m. flores alvas, lactescente","CESJ048211","CESJ048211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 14:30:44-03","UFJF","CESJ","72176","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","V.A.O. Dittrich; B.P.S. Pereira","2301","2018","10","13","América do Sul","Brasil","Minas Gerais","Morro do Pilar","Estrada de Morro do Pilar a Itambé do Mato Dentro, Proximidades do rio Preto","-43.332333","-19.246778",NA,"Árvore de aproximadamente 7 m de altura com flores brancas em local alterado (beira de estrada de terra). Forte perfume adocicado liberado à noite pelas flores.","CESJ072176",NA,"C.N. Matozinhos",NA,NA,"545","545",NA,NA,"2018","11",NA,"-43.332333","-19.246778",NA,NA,NA,NA,NA
"188","2019-11-21 14:30:44-03","UFJF","CESJ","49464","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L.B.V. Matta; L. Menini Neto","49","2007","08","31","América do Sul","Brasil","Minas Gerais","Matias Barbosa","Área Verde","-43.3194007873535","-21.8691997528076",NA,"Arvoreta. Folhas levementes discolores, nítidas. Tubo da corola creme esverdeado, lacíneas alvas. Látex alvo.","CESJ049464","CESJ049464",NA,NA,NA,NA,NA,"10884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 14:30:44-03","UFJF","CESJ","40246","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","D.S. Pifano; R.M. Castro; R.O.Garcia; K. Antunes; A.S.M. Valente","472","2003","02","13","América do Sul","Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos - Fazenda Primavera","-43.0106010437012","-21.5400009155273",NA,"Arvore 4m. botoes floreais verdes e frutos verdes fechados, quando abertos são amarronzados e de arilo vistoso vinho","CESJ040246","CESJ040246","Tatiano Konno",NA,NA,NA,NA,"20981","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 14:30:44-03","UFJF","CESJ","48289","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","D.S. Paiva","s.n.","2006","09","12","América do Sul","Brasil","Minas Gerais","Guarani",NA,"-43.0469017028809","-21.3521995544434",NA,NA,"CESJ048289","CESJ048289","C.N. Matozinhos",NA,NA,NA,NA,"13577","auto","2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 14:30:44-03","UFJF","CESJ","31441","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L.D. Meireles; S.M.S. Verardo; F. Magalhães; P.O. Costa; P.C. Zampa; L.F.A. Fazza","s.n.","2000","10","21","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"arvore, 12m. com flores brancas e látex branco","CESJ031441","CESJ031441","I. Koch",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 14:30:44-03","UFJF","CESJ","33557","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","R.M. Castro; F.R.G. Salimena; P.H. Nobre; L. Fernandes","473","2001","06","09","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"arvoreta 3m. flores alvas, botões florais esverdeados, frutos imaturos verdeds e com látex, frutos já dispersos","CESJ033557","CESJ033557","I. Koch",NA,NA,NA,NA,"11991","auto","2002","03",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 14:30:44-03","UFJF","CESJ","35709","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","D.S. Pifano; R.M. Castro","198","2001","11","30","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama, beira da mata em local de clareira","-42.9674987792969","-21.4596996307373",NA,"cálicec verde e corola branca","CESJ035709","CESJ035709","I. Koch",NA,NA,NA,NA,"11991","auto","2002","03",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 14:30:44-03","UFJF","CESJ","52006","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L. Menini Neto; I.A. Costa; P. Aglais; A.L. Santiago","637","2008","08","20","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental Mata do Krambeck","-43.3502998352051","-21.7642002105713",NA,"Arvoreta, ca. 4m alt., na borda da mata, látex abundante, alvo, folhas levemente discolores, corola alva, cálice verde.","CESJ052006","CESJ052006","C.N. Matozinhos",NA,NA,NA,NA,"36144","auto","2009","05","14",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 14:30:44-03","UFJF","CESJ","52266","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","F.S. Souza; I.A. Almeida; B. Paixão-Souza","594","2008","10","18","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental Mata do Krambeck","-43.3502998352051","-21.7642002105713",NA,"Árvore 25m no interior de mata, flores creme, apresentando odor adocicado e presença de látex.","CESJ052266","CESJ052266","C.N. Matozinhos",NA,NA,NA,NA,"36144","auto","2009","05","14",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 14:30:44-03","UFJF","CESJ","58663","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","C.N. Silva; J.H.C. Ribeiro","083","2011","09","14","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Na trilha.","-43.3502998352051","-21.7642002105713",NA,"Na trilha. Árvore, ca. de 7m de alt., flores amarelas, com látex.","CESJ058663","CESJ058663","D.S. Pifano",NA,NA,NA,NA,"36144","auto","2011","12","05",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 14:30:44-03","UFJF","CESJ","58672","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","C.N. Silva; J.H.C. Ribeiro","088","2011","09","14","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Na trilha.","-43.3502998352051","-21.7642002105713",NA,"Na trilha. Árvore, ca. de 6m de alt., flores brancas, com látex.","CESJ058672","CESJ058672","D.S. Pifano",NA,NA,NA,NA,"36144","auto","2011","12","05",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 14:30:44-03","UFJF","CESJ","39143","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","D.S. Pifano; R.M. Castro; A.S.M. Valente","418","2002","10","26","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Árvore ca 20 m no interior da mata em local de muita luz, flores de cálice verde e corola branca. Presença de látex.","CESJ039143","CESJ039143","D.S. Pifano",NA,NA,NA,NA,"36144","auto","2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 14:30:44-03","UFJF","CESJ","10004A","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L. Krieger","CESJ10004A","1971","02","07","América do Sul","Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807",NA,"Arbusto alto, fruto maduro.","CESJ10004A","CESJ10004A","L. Krieger",NA,NA,NA,NA,"14056","auto","1979","10","23",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 14:30:44-03","UFJF","CESJ","19524","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L. Krieger","CESJ19524","1983","03","27","América do Sul","Brasil","Minas Gerais","São João Nepomuceno",NA,"-43.0106010437012","-21.5400009155273",NA,NA,"CESJ019524","CESJ019524",NA,NA,NA,NA,NA,"20981","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 14:30:44-03","UFJF","CESJ","11766","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","L. Krieger; U.C. Câmara","CESJ11766","1972","09","16","América do Sul","Brasil","MInas Gerais","Juiz de Fora","Fazenda São Mateus","-43.3502998352051","-21.7642002105713",NA,"arvore pequena com flores brancas","CESJ011766","CESJ011766","Valério F. Ferreira",NA,NA,NA,NA,"36144","auto","1979","12",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 14:30:44-03","UFJF","CESJ","39373","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","A.S.M. Valente; F.M. Ferreira; P.H. Nobre; F.R.G. Salimena","232","2002","10","20","América do Sul","Brasil","MInas Gerais","Lima Duarte","Estrada para Conceição de Ibitipoca","-43.793098449707","-21.8425006866455",NA,"arvore de 7m. tubo da corola amarelo com lobos alvos. Presença ded latex","CESJ039373","CESJ039373","A.S.M. Valente",NA,NA,NA,NA,"30417","auto","2004","02","14",NA,NA,NA,NA,NA,NA,NA
"203","2021-04-07 11:41:01-03","UFMS","CGMS","11817","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","G.G. Hatschbach; M. Hatschabach; J.M. Silva","71524","2000","10","22",NA,"Brasil","Espírito Santo","Brejetuba",NA,"-41.2902984619141","-20.1460990905762",NA,"Flor creme. Látex alvo. Habitat: Floresta Atlântica. Habito: Árvore. 6,00m de altura.","CGMS1041146",NA,"A.J.M. Leeuwenberg",NA,NA,NA,NA,"23265","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-27 13:45:59-03","UFS","ASE","14118","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Miranda, AM; Ferraz, J; Monteiro, H","5642","2008","01","16","Southern America","Brasil","Ceará","Pecém",NA,"-38.4947","-3.3254",NA,"Arbusto com cerca de 1,2 m; caule amarronzado; folhas levemente crassas; flores brancas; latéx leitoso.; Arbusto com cerca de 1,2 m; caule amarronzado; folhas levemente crassas; flores brancas; latéx leitoso.; Restinga.","ASE0021572","ASE0021572","Miranda, AM",NA,NA,NA,NA,NA,NA,"2008","01","16","-38.4947","-3.3254",NA,NA,NA,NA,NA
"205","2019-11-27 13:45:59-03","UFS","ASE","1679","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Carneiro, EM","180","1981","11","13","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda",NA,"-37.310278","-10.998333",NA,"Arvoreta. lactescente, floras alvas perfumadas reunidas em inflorescencia.; Arvoreta. lactescente, floras alvas perfumadas reunidas em inflorescencia.; tabuleiros arenosos","ASE0039986",NA,"Simões, AO",NA,NA,NA,NA,NA,NA,"2012","08","08","-37.310278","-10.998333",NA,NA,NA,NA,NA
"206","2019-11-27 13:45:59-03","UFS","ASE","1760","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Carneiro, EM","211","1981","11","30","Southern America","Brasil","Sergipe","Nossa Senhora das Dores",NA,"-37.193056","-10.491944",NA,"Árvore. 5-6m. . flores alvas em racemos terminais, lactescente.; Árvore. 5-6m. . flores alvas em racemos terminais, lactescente.; Pastagem","ASE0013774","ASE0013774","Simões, AO",NA,NA,NA,NA,NA,NA,"2013","09",NA,"-37.193056","-10.491944",NA,NA,NA,NA,NA
"207","2019-11-27 13:45:59-03","UFS","ASE","1856","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Carneiro, EM","253","1982","12","10","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","2km da entrada da cidade","-37.054167","-10.789167",NA,"Árvore. 4m. . flores alvas perfumadas.; Árvore. 4m. . flores alvas perfumadas.; Apicum de Mangue","ASE0013844","ASE0013844","Simões, AO",NA,NA,NA,NA,NA,NA,"2012","08","08","-37.054167","-10.789167",NA,NA,NA,NA,NA
