"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"232","2015-09-04 11:48:08-03","MNHN","RECOLNAT_MNHN_P","P03420376","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Cardoso, D.|Souza, J.S.|Cheira-Cheira, Manuel",NA,"2007","1","29",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03420376' target='other'> <mi>dwc_moreinfo</mi></a>","P03420376",NA,NA,NA,"Bahia","Serra do Timbó. Barragem do Timbó. Área de estudos do Projeto/Centro Sapucaia.","P03420376_01","(Vell.) Bureau","Amargosa","-39.65417","-13.0825","697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1730",NA,NA,NA
"233","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586273","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou, A.",NA,"1872","3","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586273' target='other'> <mi>dwc_moreinfo</mi></a>","P03586273",NA,NA,NA,"Rio de Janeiro","Stº Antonio.","P03586273_01","(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5788",NA,NA,NA
"234","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586275","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586275' target='other'> <mi>dwc_moreinfo</mi></a>","P03586275",NA,NA,NA,"Rio de Janeiro",NA,"P03586275_01","(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12979",NA,NA,NA
"235","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586276","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586276' target='other'> <mi>dwc_moreinfo</mi></a>","P03586276",NA,NA,NA,"Rio de Janeiro",NA,"P03586276_01","(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11247",NA,NA,NA
"236","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586277","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586277' target='other'> <mi>dwc_moreinfo</mi></a>","P03586277",NA,NA,NA,NA,NA,"P03586277_01","(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11247",NA,NA,NA
"237","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586279","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586279' target='other'> <mi>dwc_moreinfo</mi></a>","P03586279",NA,NA,NA,NA,NA,"P03586279_01","(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586280","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586280' target='other'> <mi>dwc_moreinfo</mi></a>","P03586280",NA,NA,NA,NA,NA,"P03586280_01","(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586284","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","de Mello, Corrêa",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586284' target='other'> <mi>dwc_moreinfo</mi></a>","P03586284",NA,NA,NA,NA,"s.d. Brésil méridional.","P03586284_01","(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA
"240","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586285","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Corrêa de Mello, M.",NA,"1866","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586285' target='other'> <mi>dwc_moreinfo</mi></a>","P03586285",NA,NA,NA,NA,NA,"P03586285_01","(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA
"241","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586282","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586282' target='other'> <mi>dwc_moreinfo</mi></a>","P03586282",NA,NA,NA,"Minas Gerais",NA,"P03586282_01","(Vell.) Bureau","Patrocínio","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,"12979",NA,NA,NA
"242","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586283","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586283' target='other'> <mi>dwc_moreinfo</mi></a>","P03586283",NA,NA,NA,"Minas Gerais",NA,"P03586283_01","(Vell.) Bureau","Patrocínio","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,"12979",NA,NA,NA
"243","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586281","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Novaes, C.",NA,"1894","6","27",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586281' target='other'> <mi>dwc_moreinfo</mi></a>","P03586281",NA,NA,NA,"São Paulo",NA,"P03586281_01","(Vell.) Bureau","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,"3222",NA,NA,NA
"244","2015-09-04 12:29:45-03","MNHN","RECOLNAT_MNHN_P","P03532280","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Souza, V.C.|Sakuragui, C.M.|Roque, N.|Harley, R.|Sano, P.T.",NA,"1994","2","13",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03532280' target='other'> <mi>dwc_moreinfo</mi></a>","P03532280",NA,NA,NA,"Bahia","Estrada que liga Itabereba a Lençois a 1 km ENE de Lençois.","P03532280_01","(Vell.) Bureau","Lençóis","-41.3899993896484","-12.563099861145","590",NA,NA,NA,NA,NA,"47385","auto",NA,NA,"5211",NA,NA,NA
"245","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586271","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou, A.",NA,"1872","3","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586271' target='other'> <mi>dwc_moreinfo</mi></a>","P03586271",NA,NA,NA,"Rio de Janeiro","Santo Antonio.","P03586271_01","(Vell.) Bureau","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,"5788",NA,NA,NA
"246","2015-09-04 08:03:28-03","MNHN","RECOLNAT_MNHN_P","P03586278","PreservedSpecimen",NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou, A.",NA,"1878","12","9",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586278' target='other'> <mi>dwc_moreinfo</mi></a>","P03586278",NA,NA,NA,"Rio de Janeiro","Sto. Antonio.","P03586278_01","(Vell.) Bureau","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"247","2020-10-01 14:21:41-03","JBB","HEPH","35929","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Jesus, FPR de; et al.","429","2019","09","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Soares, ACA","Minas Gerais","Tamboril. Sítio do Renato",NA,"(Vell.) Bureau","Januária","-44.3125","-15.4375",NA,NA,"-44.3125","-15.4375","2019","12",NA,NA,"05",NA,NA,NA,NA,NA
"248","2020-10-01 14:21:41-03","JBB","HEPH","22822","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Salles, AEH; Oliveira, MS","4238","2006","08","02","Southern America","Brasil",NA,NA,"Fruto na carpoteca n° 242",NA,"Dicotyledon","Lamiales","Paiva, VF; Oliveira, MS","Minas Gerais","Estrada Real",NA,"(Vell.) Bureau","Morro do Pilar","-43.3763999938965","-19.2155990600586",NA,NA,NA,NA,"2006","08","18539","auto","07",NA,NA,NA,NA,NA
"249","2020-12-11 11:34:07-03","UFMG","BHCB","48753","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Costa, LVC; Amado, JC","s.n.","2003","03","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Minas Gerais","Vale do Rio Peruaçu.",NA,"(Vell.) Bureau ex Verl.","Januária","-44.240556","-15.014444",NA,NA,"-44.240556","-15.014444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-11 11:34:07-03","UFMG","BHCB","116194","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Ceccantini, G; Nakamura, C; Silva, C; Silva, GB; Freire, GQ; Cardim, RH","2980","2006","12","02","Southern America","Brasil",NA,NA,"Árvore, CAP= 45cm, h= 8,5m. Flor de corola amarela com interior vináceo.","BHCB048414","Dicotyledon",NA,NA,"Minas Gerais","Mata Jagoara Velha",NA,"(Vell.) Bureau ex Verl.","Matozinhos","-43.987581","-19.473278",NA,NA,"-43.987581","-19.473278","2011","05",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-11 11:34:07-03","UFMG","BHCB","136803","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Santos, MF; Serafim, H","340","2008","03","17","Southern America","Brasil",NA,NA,"Árvore, 14 m . Pilosidade marrom nos ramos. Folhas discolores, pilosidade ocre nos pecíolos. Ésteril.",NA,"Dicotyledon",NA,NA,"Minas Gerais","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA do Parque Nacional da Serra do Cipó. Pasto nas terras de José Agostinho.",NA,"(Vell.) Bureau ex Verl.","Itambé do Mato Dentro","-43.401611","-19.397",NA,NA,"-43.401611","-19.397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-11 11:34:07-03","UFMG","BHCB","32125","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-11 11:34:07-03","UFMG","BHCB","32125","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-11 11:34:07-03","UFMG","BHCB","43016","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-11 11:34:07-03","UFMG","BHCB","45505","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-11 11:34:07-03","UFMG","BHCB","76068","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Forzza, RC","2050","2002","01","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Minas Gerais",NA,NA,"(Vell.) Bureau ex Verl.","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"257","2020-12-11 11:34:07-03","UFMG","BHCB","61739","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Paraná",NA,NA,"(Vell.) Bureau ex Verl.","Ribeirão do Pinhal","-50.3567008972168","-23.4074993133545",NA,NA,NA,NA,NA,NA,"21709","auto",NA,NA,NA,NA,NA,NA
"258","2020-12-11 11:34:07-03","UFMG","BHCB","39016","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Salino, A","3528","1997","09","29","Southern America","Brasil",NA,NA,"Árvore com ca. 10m de altura, flores com sépalas e pétalas castanhas externamente, e pétalas internamente amarelas com listras avermelhadas.","BHCB002475","Dicotyledon",NA,NA,"Minas Gerais","Área da Usina de Providência","BHCB002475","(Vell.) Bureau ex Verl.","Jequeri","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA
"259","2020-12-11 11:34:07-03","UFMG","BHCB","76061","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Franco, BKS; Forzza, RC; Antunes, LCB","71","2002","03","23","Southern America","Brasil",NA,NA,"Árvore em beira de estrada, próximo a pasto, ca. 10m de altura. Folhas discolores, frutos imaturos verde-claros.","BHCB002478","Dicotyledon",NA,NA,"Minas Gerais","Reserva Biológica da Represa do Grama","BHCB002478","(Vell.) Bureau ex Verl.","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"260","2020-12-11 11:34:07-03","UFMG","BHCB","67086","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Mota, RC da","888","2000","08","20","Southern America","Brasil",NA,NA,"Planta coletada em mata semidecídua; árvore.",NA,"Dicotyledon",NA,NA,"Minas Gerais","Serra do Caraça.",NA,"(Vell.) Bureau ex Verl.","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"261","2020-12-11 11:34:07-03","UFMG","BHCB","92921","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Miranda, AM; et al.","2349","1996","04","20","Southern America","Brasil",NA,NA,"Árvore ca. 4,0 m alt.; caule marrom. Suberoso; folhas discolor com face abaxial verde prateado; infl",NA,"Dicotyledon",NA,NA,"Pernambuco","Serra do Mimoso, km 243",NA,"(Vell.) Bureau ex Verl.","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,NA,NA,"23066","auto",NA,NA,NA,NA,NA,NA
"262","2019-05-06 14:24:30-03","UFMA","MAR","4755","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","N. Figueiredo",NA,"2000","10","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Maranhão",NA,NA,"(Vell.) Bureau ex Verl.",NA,"-44.266389","-2.516944",NA,NA,"44º15'59W","2º31'01S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-03-11 09:00:20-03","URCA","HCDAL","598","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Soares, A.A.","EAC33637","2004","03","22",NA,"Brasil",NA,NA,"Flor com pétalas amarelas, face interna avermelhada no interior e marrom na face externa.",NA,NA,NA,"Nunes, E.","Ceará","Serra das Almas",NA,"(Vell.) Bureau","Crateus","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,"2004","05","43216","auto","05",NA,NA,NA,NA,NA
"264","2020-03-11 09:00:20-03","URCA","HCDAL","5815","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Miranda, A.M.; Félix, L.P.; Pires, M.F.","2349","1996","04","20",NA,"Brasil",NA,NA,"Árvore ca. 4m alt.; caule marrom, suberoso; folhas discolor com facea abaxial verde-prateado; inflorescência com raqui e cálice marrom; brácteas cremes; corola rosa-amarelado com manchas vináceas; androceu e gineceu cremes; anteras escuras.",NA,NA,NA,"Miranda, A.M.","Pernambuco","Serra do Mimoso",NA,"(Vell.) Bureau","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"1997","05","23066","auto","20",NA,NA,NA,NA,NA
"265","2021-02-11 17:18:18-03","UFPR","UPCB","16592","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Hatschbach, G.","50171","1985","11","20",NA,"Brasil",NA,NA,"Árvore, 6m, flor amarelo ocre, tubo int. nervuras vermelhas. Mata..",NA,NA,NA,"Gentry, A.H.","Minas Gerais",NA,NA,"Bur. ex Verlot","Virgem da Lapa","-42.3431015014648","-16.8043994903564",NA,NA,NA,NA,"1986","01","37634","auto","01",NA,NA,NA,NA,NA
"266","2021-02-11 17:18:18-03","UFPR","UPCB","59997","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Silva, J.M.","5794","2007","04","19",NA,"Brasil",NA,NA,"Árvore, 5m, flor amarela. Caatinga..",NA,NA,NA,"Hatschbach, G.","Minas Gerais","Brejo São Caetano",NA,"Bur. ex Verlot","Manga","-43.932201385498","-14.7558002471924",NA,NA,NA,NA,"2007","01","51351","auto","01",NA,NA,NA,NA,NA
"267","2021-02-11 17:18:18-03","UFPR","UPCB","42996","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Nicolau, S.A.","824","1994","08","27",NA,"Brasil",NA,NA,"Árvore ca. 6m, frutos esverdeados..",NA,NA,NA,"Cordeiro, I.","São Paulo","Capela de Santo Alberto, estrada leste da capela lado norte",NA,"Bur. ex Verlot","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"268","2021-02-11 17:18:18-03","UFPR","UPCB","18968","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Hatschbach, G.","50867","1987","01","11",NA,"Brasil",NA,NA,"Árvore, 8m, flor amarela, int. nervuras vermelhas. Mata pluvial baixa, solo arenoso..",NA,NA,NA,"Gentry, A.H.","Paraná","Fazenda Cruzeiro",NA,"Bur. ex Verlot","Colorado","-51.9730987548828","-22.8374996185303",NA,NA,NA,NA,"1989","01","18711","auto","01",NA,NA,NA,NA,NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","3025123","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","kuntzei","Zeyheria kuntzei","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Foster's 1958 Catalog Notes File",NA,"Tiefland Velasco",NA,"K. Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-08-09 04:34:00-03","MO","MOBOT","100404847","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Vinicius C. Souza|Paulo T. Sano|Nádia Roque|R.M. Harley|C. M. Sakuragui","Souza 5211","1994","2","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. de Egea & D. Zappi","Bahia","Estrada queliga Itaberaba a Lençóis a 1 km ENE de Lençóis.",NA,"(Vell.) Bureau","Lençóis","-41.3899993896484","-12.563099861145","590.00000000",NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,"1",NA,NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","1043259","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Rodrigues","Rodrigues 24","1968","12","19","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Vila Amalia.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2013-02-17 21:55:00-03","MO","MOBOT","100569475","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","G.A. Parada|Y. Inturias|M.T. Martinez","Parada-Gutierrez 5461","2013","2","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"G. A. Parada (USZ) 2013","Santa Cruz",NA,NA,"(Vell.) Bureau","Vallegrande","-63.8188889","-18.8033333","923.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-25","1",NA,NA
"273","2009-09-29 11:30:00-03","MO","MOBOT","100218293","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A.R. Zuntini","Zuntini 186","2007","12","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"A.R. Zuntini","Espírito Santo","Sooretama: Reserva Natural da Companhia Vale do Rio Doce (Reserva de Linhares). MME.",NA,"(Vell.) Bureau",NA,"-40.0841666","-19.1286111","74.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"274","2014-10-16 16:33:00-03","MO","MOBOT","100311100","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","G.A. Parada|V.D. Rojas","Parada-Gutierrez 2549","2010","5","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. R. Zuntini (SPF)","Santa Cruz","2 km al SE de Algodonal.",NA,"(Vell.) Bureau","Vallegrande","-63.8291667","-18.7958333","1042.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-9","1",NA,NA
"275","2014-10-14 14:41:00-03","MO","MOBOT","100537004","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J. Alberto Peñaranda","Peñaranda 1453","2009","6","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. R. Zuntini (SPF)","Chuquisaca","Municipio Villa Serrano, Cantón Urriolagotia, Comunidad Potreros, ca. al río Grande.",NA,"(Vell.) Bureau","Belisario Boeto","-64.0736389","-19.0605833","1142.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"276","2013-09-15 17:40:00-03","MO","MOBOT","100629363","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Maribel Vargas C.|Y. Inturias|Mary Mendizábal","Vargas Contreras 422","2007","9","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Luzmila Arroyo P","Santa Cruz","Bella Vista, a orillas del camino principal, asia el circuito ecoturistico Chorro del Fraile, bosque secundario acompañan Myroxylon peruiferum y Schinopsis haenkeana, Parapiptadenia excelsa y Astronium urundeuva.",NA,"(Vell.) Bureau","Florida","-63.6755556","-18.3183334","1420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","1043090","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Angelica Fernandes|et al.","Fernandes s.n.(EAC6490)","1979","6","14","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Ceará","Vicosa do Ceara, Serra da Ibiapaba, Sitio Para.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2008-05-27 22:02:00-03","MO","MOBOT","1043099","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Angelica Fernandes|et al.","Fernandes s.n.(EAC5633)","1979","2","21","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Piauí","Depois do Pontao, proximo as limite Maranhao, Piaui.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2014-03-01 17:46:00-03","MO","MOBOT","1043104","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","D.A. Lima","Lima 50-585","1950","7","12","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Pernambuco","Quipapa, Uzina Agua Branca",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","1043107","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Angelica Fernandes|E. Nunes","Fernandes s.n.(EAC8458)","1980","4","20","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Maranhão","BR230, Estrada para Pastos Bons. S Joao dos Patos.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
