"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","00932380","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"A. M. Amorim","2004","12","10","Brazil","Bahia","Jussari","-39.5311","-15.1544",NA,NA,"NY00932380","NY00932380_01","4493","RPPN Serra do Teimoso, entrada 7.5 km da Rod. Jussari/Palmira. Fazenda Teimoso 1.7 km da entrada",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991662' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","616428","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa gaudichaudiana","(O.Berg) D.Legrand","C. M. D. E. Legrand",NA,NA,NA,"R. Reitz","1957","07","27","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NY00616428","NY00616428_01","4633","Mina Velha, Garuva, Sao Francisco do Sul","10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664639' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","gaudichaudiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","616431","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa gaudichaudiana","(O.Berg) D.Legrand","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1971","02","04","Brazil","Paraná","Guaraqueçaba","-48.3289","-25.3069",NA,NA,"NY00616431","NY00616431_01","26262","Rio Guaraqueçaba",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664634' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","gaudichaudiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1522710","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"S. A. Mori","1978","10","19","Brazil","Bahia","Santa Cruz Cabrália","-39.1388","-16.3611",NA,NA,"NY01522710","NY01522710_01","10844","Arredores da Est. Ecológica do Pau-brasil (Ca. 17 km a W de Porto Seguro), estrada velha de Sta. C. de Cabrália, 4-6 km a E da sede da Estaçao. Folha SE-24 (16-39c)",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1776700' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","616419","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. L. Kawasaki",NA,NA,NA,"W. W. Thomas","1988","02","24","Brazil","Espírito Santo","Guarapari","-40.48","-20.62",NA,NA,"NY00616419","NY00616419_01","6130","6 km N of Guarapari",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375085' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01195887","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","C. E. B. Proença",NA,NA,NA,"J. G. Jardim",NA,NA,NA,"Brazil","Sergipe","Santa Luzia do Itanhi","-37.4222","-11.3953",NA,NA,"NY01195887","NY01195887_01","450","Cerca de 500 m ao sul do Distrito de Crasto. (Passando pelo cemitério).",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=90163' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1839847","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"A. M. V. de Carvalho","1995","09","13","Brazil","Bahia","Una","-39.08","-15.15",NA,NA,"NY01839847",NA,"6099","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. 8-10 Kms na estrada que margeia ao Rio Maruim. Picada paralela ao rio Maruim.",NA,NA,"Site: R <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2576670' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","fluid-preserved",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","616427","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","G. M. Barroso",NA,NA,NA,"D. S. D. de Araújo","1987","12","10","Brazil","Rio de Janeiro","Cabo Frio","-42.0183","-22.8794",NA,NA,"NY00616427","NY00616427_01","8337","Sistema de Dunas Dama Branca",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375079' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02703874","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"T. N. da C. Vasconcelos","2014","10","29","Brazil","Bahia",NA,"-39.0372","-14.2081",NA,NA,"NY02703874","NY02703874_01","452","Margem da estrada de terra da BA-001 para Marau.","27",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2989176' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","616416","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","G. M. Barroso",NA,NA,NA,"B. D. Sucre","1972","01","06","Brazil","Rio de Janeiro",NA,"-43.36594","-23.011012",NA,NA,"NY00616416","NY00616416_01","8194","Restinga da Tijuca",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375080' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01067194","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"S. A. Mori","1981","04","28","Brazil","Bahia","Una","-39.1202492","-15.1148921",NA,NA,"NY01067194","NY01067194_01","13791","Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema. Point 21-A","100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205903' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1522673","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"S. A. Mori","1978","03","20","Brazil","Bahia","Santa Cruz Cabrália","-39.024395","-16.310185",NA,NA,"NY01522673","NY01522673_01","9749","Municípios de Sta. Cruz de Cabrália e Porto Seguro. Rod. BR 367, a 18,7 km ao N de Porto Seguro. Próx. ao nível do mar. Folha SE-24 (16-39c)",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1776516' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","616413","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. L. Kawasaki",NA,NA,NA,"J. R. Pirani","1994","12","08","Brazil","Espírito Santo","Piúma","-40.77","-20.87",NA,NA,"NY00616413","NY00616413_01","3510","Ca. 3 km S do morro do Aghá, na rodovia ES-060",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375087' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1842941","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","E. J. Lucas",NA,NA,NA,"L. Riedel","1832","01",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY01842941","NY01842941_01","s.n.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2083006' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","616433","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa gaudichaudiana","(O.Berg) D.Legrand","G. G. Hatschbach",NA,NA,NA,"D. S. D. de Araújo","1984","05","16","Brazil","Rio de Janeiro","Angra dos Reis","-44.28","-23.17",NA,NA,"NY00616433","NY00616433_01","6299","Ilha Grande, Reserva Biológica Estadual da Praia do Sul; Gr. Próximo a Lagoa do Sul",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664637' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","gaudichaudiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1738050","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","L.A. Gomes",NA,NA,NA,"L.A. Gomes","2011","05","17","Brazil","Sergipe","Santa Luzia do Itanhy","-37.4672","-11.4711",NA,NA,"NY01738050","NY01738050_01","134b","RPPN Mata do Crasto. Bifurcacão da trilha no interior da mata.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1952941' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","616414","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"B. D. Sucre","1972","06","03","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY00616414","NY00616414_01","9171","Restinga de Marambaia, Rio Vermelho mais ou menos 1 m. de altitude",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375091' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","616424","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","G. M. Barroso",NA,NA,NA,"B. D. Sucre","1972","01","31","Brazil","Espírito Santo",NA,"-39.961174","-19.138199",NA,NA,"NY00616424","NY00616424_01","8336","Reserva de Linhares, DOCEMADE",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375083' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","616430","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa gaudichaudiana","(O.Berg) D.Legrand","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1972","09","28","Brazil","Paraná","Antonina","-48.7117","-25.4286",NA,NA,"NY00616430","NY00616430_01","30531","Figueira de Braça",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664635' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","gaudichaudiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1552374","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"S. A. Mori","1984","07","07","Brazil","Bahia","Ilhéus","-39","-15.08",NA,NA,"NY01552374","NY01552374_01","16606","Ilhéus/Una Highway, 1 km S of Rio Acuipé, 29 km S of Ilhéus","10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1940897' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02714689","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","J. E. Q. de Faria",NA,NA,NA,"A. M. V. de Carvalho","2000","05","06","Brazil","Bahia","Jussari","-39.87","-15.1545",NA,NA,"NY02714689","NY02714689_01","6850","Reserva Particular do Patrimônio Natural (RPPN) Serra do Teimoso, entrada ca. 7.5 km na Rod. Jussari/Palmira. Fazenda Teimoso ca. 1.7 km da entrada",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=623390' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1522696","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","C. E. B. Proença",NA,NA,NA,"N. T. da Silva","1964","07","09","Brazil","Bahia","Itabuna","-39.2273659","-14.771874",NA,NA,"NY01522696","NY01522696_01","58321","Itabuna, Bahia. CEPLAC; low ground in cocoa plantation.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1776718' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1522351","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"S. A. Mori","1981","04","21","Brazil","Bahia","Ilhéus","-39.0017867","-15.1062976",NA,NA,"NY01522351","NY01522351_01","13694","Road from Olivença to Una, 18 km S of Olivença.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1751565' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","720530","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"C. Farney","2007","03","15","Brazil","Espírito Santo","Linhares","-39.7256","-19.3725",NA,NA,"NY00720530","NY00720530_01","4625",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2505571' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1522343","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"S. A. Mori","1979","06","02","Brazil","Bahia","Una","-39.250406","-15.1466593",NA,NA,"NY01522343","NY01522343_01","11895","Estrada que liga São José com Una, a 17 km da BR-101. Cerca de 45 km ao S de Itabuna.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1751557' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02641246","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"B. S. Amorim","2010","12","06","Brazil","Pernambuco","Cabo de Santo Agostinho","-34.9864","-8.3164",NA,NA,"NY02641246","NY02641246_01","694","Reserva Ecologica Mata do Zumbi, interior da mata.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2894056' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01241056","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"A. M. V. de Carvalho",NA,NA,NA,"Brazil","Bahia","Una","-39.08","-15.15",NA,NA,"NY01241056","NY01241056_01","4312","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. 8-10 Kms na estrada que margeia ao Rio Maruim. Picada paralela ao rio Maruim.",NA,NA,"Site: R <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=90154' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01197864","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"P. Fiaschi","2002","12","01","Brazil","Bahia","Jussari","-39.5286","-15.1581",NA,NA,"NY01197864","NY01197864_01","1186","Ca. 7.5 km da estrada de Jussari para Palmira, ramal à esq. Acesso para a sede da Fazenda Teimoso. RPPN Serra do Teimoso.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105189' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","616421","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","G. M. Barroso",NA,NA,NA,"J. A. de Jesus","1972","04","10","Brazil","Rio de Janeiro",NA,"-43.40493","-23.011683",NA,NA,"NY00616421","NY00616421_01","1440","Lagoa Marapendi, estrada do Autodromo",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375082' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","616423","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","G. M. Barroso",NA,NA,NA,"B. D. Sucre","1971","12","10","Brazil","Rio de Janeiro",NA,"-43.36594","-23.011012",NA,NA,"NY00616423","NY00616423_01","8042","Restinga da Tijuca",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375078' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","616425","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","G. M. Barroso",NA,NA,NA,"B. D. Sucre","1972","01","06","Brazil","Rio de Janeiro","Rio de Janeiro","-43.36594","-23.011012",NA,NA,"NY00616425","NY00616425_01","8202","Restinga da Tijuca",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375084' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01195931","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"J. G. Jardim","1999","10","27","Brazil","Bahia","Una","-39.05","-15.18",NA,NA,"NY01195931","NY01195931_01","2272","Reserva Biológica (IBAMA). Entrada ca. 46 km da BR-001 Ilhéus/Una. Area de plantio de cacau-cabruca, limite L da Reserva e Trilhas percorrida pelo mico-leao-de-cara-dourada",NA,NA,"Plantas ligadas a dieta do mico-leao <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404905' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01788369","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","L.A. Gomes",NA,NA,NA,"L.A. Gomes","2012","01","24","Brazil","Sergipe","Santa Luzia do Itanhy","-37.4336","-11.38592",NA,NA,"NY01788369","NY01788369_01","313","RPPN Mata do Crasto: Borda de mata.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2057846' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","616422","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"B. D. Sucre","1971","12","10","Brazil","Rio de Janeiro",NA,"-43.36594","-23.011012",NA,NA,"NY00616422","NY00616422_01","8042","Guanabara; Restinga da Tijuca",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375092' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","616420","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","N. Silveira",NA,NA,NA,"D. S. D. de Araújo","1983","02","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY00616420","NY00616420_01","5413","Baixada de Jacarepaguá, Av. Arenopólis (antiga Via 9)",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375088' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","02714702","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","E. Nic Lughadha",NA,NA,NA,"A. M. V. de Carvalho","1991","05","22","Brazil","Bahia","Maraú","-39.0147018432617","-14.103099822998",NA,NA,"NY02714702","NY02714702_01","3265","Ca. 20 km de Maraú para o Porto de Campinhos",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=90151' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
