"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"153","2019-11-27 13:52:44-03","UFS","ASE","40374","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Barboza, E","2017",NA,NA,"Caxambu, MG; et al.","3583","2011","10","14","Brasil","Paraná","Tijucas do Sul","Associação dos Professores da UFPR","-49.030422","-25.50145","-49.030422","-25.50145","872","872","Árvore ca. 2m.; frutos imaturos verdes. Presença de espinhos ramificados ao longo do tronco.; Floresta ombrofila mista montana. Relevo ondulado.","ASE0041891",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:25:36-03","UNICAMP","UEC","25204","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler",NA,NA,NA,NA,"Matthes, LAF","11650","1980","11","16","Brazil","Minas Gerais","Andradas",NA,"-46.516861","-22.034528","-46.516861","-22.034528",NA,NA,NA,"UEC095979","UEC095979","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:40:35-03","UNICAMP","UEC","173214","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Nepomuceno, FAA","2017","03","30","Santos, K; Belinello, R","4063","2001","02","01","Brazil","São Paulo","Itatiba","Mata da Fazenda Malabar (Fragmento m3); área total: 20ha.","-46.866667","-22.916667","-46.866667","-22.916667","717","717","Árvore; altura total: 9m; alt. do fuste: 5m; PAP: 39cm. 26-50% da copa infestada por lianas.; Floresta Estacional Semidecidual.","UEC016058","UEC016058","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-08-20 10:25:36-03","UNICAMP","UEC","147163","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler",NA,NA,NA,NA,"Aguirre, GH; et al.","186","2005","08","24","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,"UEC095990","UEC095990","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:40:35-03","UNICAMP","UEC","31206","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB","2017","09",NA,"Gabrielli, AC; Martins, FR; Shepherd, GJ; Tamashiro, JY","2078","1983","09","06","Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore de 6m, flores creme esverdeadas masculinas.","UEC095975","UEC095975","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:40:35-03","UNICAMP","UEC","31211","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB","1984","04",NA,"Gabrielli, AC; Martins, FR; Shepherd, GJ; Tamashiro, JY","2063","1983","09","06","Brazil","Minas Gerais","Poços de Caldas","Córrego do Meio","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Arvore de 6m, flores esverdeadas femininas.","UEC095974","UEC095974","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:40:35-03","UNICAMP","UEC","42289","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler",NA,NA,NA,NA,"Ratter, JA; Rocha, MP; Castro, RA","R4447","1980","09","18","Brazil","Goiás",NA,"Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (c. 2km from Macaúba).","-50.5","-10.5","-50.5","-10.5",NA,NA,"Spiny multi-stemmed shrub to 2 - 5m tall. Growing in a group forming in a impenetrable thicket. All plants in a group seem to be masc. Bark smooth.Perianth green, stamens dirty yellow. In ticket of cerrado vegetation ate the edge of th","UEC095973","UEC095973","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:40:35-03","UNICAMP","UEC","64282","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler",NA,NA,NA,NA,"Fontoura, T","188",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima. Nascente do Rio das Flores.","-42.05","-22","-42.05","-22","1100","1100","Árvore 7m. Fuste 5,5m. Com espinos no caulo, ovários verdes. Parc. 2A, microp. 10c, ind. 2515.","UEC095977",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:40:35-03","UNICAMP","UEC","120893","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Meireles, LD","2001","12",NA,"Meireles, LD; Flores, A; Rodrigues, RS; Belinello, R","601","2001","09","20","Brazil","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 12m, frutos de verdes à avermlhados.; Floresta Ombrófila Densa Alto-Montana.","UEC087222","UEC087222","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:40:35-03","UNICAMP","UEC","120170","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Meireles, LD","2001","07",NA,"Meireles, LD; Belinello, R","374","2001","06","29","Brazil","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 9m, flores.; Floresta Ombrófila Densa Alto-Montana.","UEC087224","UEC087224","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:40:35-03","UNICAMP","UEC","120137","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Meireles, LD","2002","11",NA,"Meireles, LD; Belinello, R","360","2001","06","29","Brazil","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore pendente, 5, folhas discolores, tricoma duradouro, flores verde-claro, masculinas.; Floresta Ombrófila Densa Alto-Montana.","UEC087220","UEC087220","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:40:35-03","UNICAMP","UEC","120596","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Meireles, LD","2002","11",NA,"Meireles, LD; Breier, TB; Belinello, R","450","2001","08","21","Brazil","Minas Gerais","Camanducaia","Monte Verde, Afloramento da Pera do Salgado.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 3m, flores verdes com anterar arroxeadas, folhas com faceadaxial avermelhada e com tricoma dourados na face abaxial.","UEC087219","UEC087219","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:40:35-03","UNICAMP","UEC","120605","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Meireles, LD","2002","11",NA,"Meireles, LD; Breier, TB; Belinello, R","451","2001","08","21","Brazil","Minas Gerais","Camanducaia","Monte Verde, Afloramento da Pera do Salgado.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 4m, frutos esverdeados e pistilo avermelhado.","UEC087221","UEC087221","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"166","2019-08-20 10:25:36-03","UNICAMP","UEC","149702","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Nepomuceno, FAA","2017","03","31","Yamamoto, LF","488","2002",NA,NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,"UEC013430","UEC013430","Magnoliopsida",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:40:35-03","UNICAMP","UEC","40859","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB; Ramos, E","2004","10",NA,"Tamashiro, JY; Martins, FR; Martins, EF","17746","1985","08","25","Brazil","Minas Gerais","Monte Belo",NA,"-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"Árvore masculina 12m. Flores cor creme esverdeadas, disco amarelo, anteras marrons.","UEC095981","UEC095981","Magnoliopsida",NA,NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:40:35-03","UNICAMP","UEC","5184","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB","1985","01",NA,"Hatschbach, G","38888","1976","09","21","Brazil","Paraná","Lapa","Col.Mariental.","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Árvore 5m, flor esverdeada, capão.","UEC095985","UEC095985","Magnoliopsida",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:40:35-03","UNICAMP","UEC","131578","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Dias, MC","1998",NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","s.n.","1988","08","29","Brazil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore; 5m alt. Flores creme e botões. Beira da esnosta; perto da casa.","UEC095978","UEC095978","Magnoliopsida",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:40:35-03","UNICAMP","UEC","5204","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Tamashiro, JY; Yamamoto, K",NA,NA,NA,"Hatschbach, G","40173","1977","08","15","Brazil","Paraná","Tijucas do Sul","Tabatinga.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Árvore 8m, flor creme esverdeada. Mata.","UEC095986","UEC095986","Magnoliopsida",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:40:35-03","UNICAMP","UEC","55695","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB; Ramos, E","2004","12",NA,"Tamashiro, JY; Meira Neto, JAA; Bernacci, LC","21283","1987","09","14","Brazil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Arbusto com 3m, frutos creme-esverdeados, dentro da mata.","UEC095989","UEC095989","Magnoliopsida",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:40:35-03","UNICAMP","UEC","55653","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler",NA,NA,NA,NA,"Bernacci, LC; Meira Neto, JAA; Grombone-Guaratini, MT; Tamashiro, JY; Leitão Filho, HF","21249","1987","08","15","Brazil","São Paulo","Atibaia","Fazenda Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Arbusto ramoso com espinhos, frutos verdes.","UEC095976","UEC095976","Magnoliopsida",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:40:35-03","UNICAMP","UEC","55748","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB; Ramos, E","2004","11",NA,"Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA; Leitão Filho, HF; Tamashiro, JY","21228","1987","07","13","Brazil","São Paulo","Atibaia","Fazenda Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Arbusto com 1,5m; flores cor de creme, ramos inferiores repetantes.","UEC095984","UEC095984","Magnoliopsida",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:40:35-03","UNICAMP","UEC","62544","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB; Ramos, E","2005","01",NA,"Grombone-Guaratini, MT; Bernacci, LC; Meira Neto, JAA","21497","1988","06","08","Brazil","São Paulo","Atibaia","Fazenda Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Arbusto com 1m, com flores, na trilha da mata.","UEC095982","UEC095982","Magnoliopsida",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:40:35-03","UNICAMP","UEC","55186","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB; Ramos, E","2004","11",NA,"Grombone-Guaratini, MT; Bernacci, LC; Meira Neto, JAA; Tamashiro, JY; Leitão Filho, HF","21205","1987","06","03","Brazil","São Paulo","Atibaia","Pico da Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Arbusto com 1,5m; caule cinza fino, bastante ramificado superiormente. Flores esbranquiçadas.","UEC095983","UEC095983","Magnoliopsida",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:40:35-03","UNICAMP","UEC","207135","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler",NA,NA,NA,NA,"Trad, RJ; Meyer, L","678","2020","01","24","Brazil","São Paulo","Nova Odessa","Jardim Botânico Plantarum","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"Arbusto ca. 2,5 m.","UEC181318",NA,"Magnoliopsida",NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:40:35-03","UNICAMP","UEC","61011","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB; Ramos, E","2004","08",NA,"Meira Neto, JAA; Leitão Filho, HF; Santin, DA","23551","1990","08","31","Brazil","São Paulo","Santo André","Parque do Guaraciaba.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Árvore na mata alterada, decídua e com flores verdes.","UEC095988","UEC095988","Magnoliopsida",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:40:35-03","UNICAMP","UEC","127424","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB; Ramos, E","2004","11",NA,"Cunha, NML; et al.","162","1988","10","08","Brazil","São Paulo","Ubatuba","Picinguaba - Trilha da Guarita","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore, 6m de altura. Caule com espinhos ramificados, flores esverdeadas.","UEC095980","UEC095980","Magnoliopsida",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:40:35-03","UNICAMP","UEC","90734","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichler","Torres, RB; Ramos, E","2005","01",NA,"Damasceno Junior, GA; et al.","29072","1993","11","10","Brazil","São Paulo","Ubatuba","Restinga do núcleo de Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ÁRvore 4m, frutos vermelhos.","UEC095972","UEC095972","Magnoliopsida",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"180","2019-11-06 09:57:35-03","UFOP","OUPR","1198","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Damazio, L.B.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Ex Herb. Escola de Minas n.1200.",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"181","2020-12-04 13:19:44-03","UDESC","LUSC","1390","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Silva, A.C. da","2006","07","04","Zannon, M.H. da C.",NA,"2006","07","04","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"LUSC009060","LUSC009060",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"182","2020-12-04 13:19:44-03","UDESC","LUSC","9104","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Silva, A.C.",NA,NA,NA,"Equipe LabDendro-CAV",NA,NA,NA,NA,"Brasil","Santa Catarina","Lages","EPAGRI.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC005768","LUSC005768",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-04 13:19:44-03","UDESC","LUSC","7687","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Silva, A.C.",NA,NA,NA,"Larsen, J.G.",NA,"2015","02","21","Brasil","Santa Catarina","Lages","Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC009059","LUSC009059",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-04 13:19:44-03","UDESC","LUSC","4199","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Martins,D.",NA,NA,NA,"Martins, D.","320","2008","05","25","Brasil","Santa Catarina","Urupema","Fazenda das Nascentes.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,"LUSC009067","LUSC009067",NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-04 13:19:44-03","UDESC","LUSC","5404","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"D.Liebsch","1243","2006","12","11","Brasil","Santa Catarina","Vargem Bonita","Fazenda Campo Redondo.","-51.7400016784668","-27.0067005157471",NA,NA,NA,NA,";;;Fruto vermelho.","LUSC009065","LUSC009065",NA,NA,NA,NA,NA,"18827","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-04 13:19:44-03","UDESC","LUSC","4537","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Meneguzzi, A.",NA,NA,NA,"Stang, M.",NA,"2009","10","10","Brasil","Santa Catarina","Videira",NA,"-51.1516990661621","-27.00830078125",NA,NA,NA,NA,NA,"LUSC009068","LUSC009068",NA,NA,NA,NA,NA,"18720","auto",NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:06:23-03","FURB","FURB","45545","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Oliveira, AA de","2015","01","26","Oliveira, A.A. de","985","2015","01","26","Brasil","Santa Catarina","Otacílio Costa","Vila Santa Aparecida.","-50.0394444","-27.5402777","-50.0394444","-27.5402777","888","888","Regeneração IFFSC 337 /O/82","FURB42959","FURB42959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:06:23-03","FURB","FURB","62883","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Kassner-Filho, A.","2018","12","17","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4347","2018","12","17","Brasil","Santa Catarina","Campo Belo do Sul","Rincão das Cachoeiras.","-50.7583333","-27.9908333","-50.7583333","-27.9908333","826","826","Fruto roxo Habitat: Floresta Ombrófila Mista; Estágio avançado; Borda de fragmento Florestal Habito: Arbórea","FURB62883","FURB62883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:06:23-03","FURB","FURB","9021","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Sobral, M","2008","04","01","Verdi, M.; Dreveck, S. & Godoy, M.B.","187","2008","01","21","Brasil","Santa Catarina","Ibiam","Santo Lupércio.","-51.2994444","-27.1813889","-51.2994444","-27.1813889","788","788","Florística IFFSC 495. Habitat: Floresta Ombrófila Mista; Estágio Inicial a Médio Habito: Fruto preto;","FURB03441","FURB03441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-16 17:53:28-03","UCS","HUCS","34348","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Gonzatti, F.","2014","10","30","Zanotto, M.D.","54","2008","11","05","Brasil","Rio Grande do Sul","Nonoai",NA,"-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"35080","auto",NA,NA,NA,NA,NA,NA
"191","2021-03-16 17:53:28-03","UCS","HUCS","2673","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hatschbach, G.","1987","01",NA,"Muniz, J.R.S.","33","1984","11","23","Brasil","Paraná","Bocaiuva do Sul","Cabeça d'Anta","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore, fruto em fase de maturação vermelhos.",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"192","2021-03-16 17:53:28-03","UCS","HUCS","14719","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Smith, S.F.","2000","05",NA,"Kegler, A.","357","1999","11","09","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","em orla de capoeira",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"193","2021-03-16 17:53:28-03","UCS","HUCS","14340","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Smith, S.F.","2000","02",NA,"Kegler, A.","363","1999","11","09","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva, São Jorge","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","em orla de capoeirão",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"194","2021-03-16 17:53:28-03","UCS","HUCS","30576","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Smith, S.F.","2005",NA,NA,"Silva, J.M.","4089","2004","03","19","Brasil","Paraná","Bocaiúva do Sul","Estrada para a Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Arbusto, 3m, flor esverdeada.; mata com araucária",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"195","2021-03-16 17:53:28-03","UCS","HUCS","11536","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Smith, S.F.","2000","02",NA,"Butzke, A.","s.n.","1995","08","25","Brasil","Rio Grande do Sul","Jacutinga","RS 479","-52.5349998474121","-27.7289009094238",NA,NA,NA,NA,"em beira de mato",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"19392","auto",NA,NA,NA,NA,NA,NA
"196","2020-04-27 16:11:34-03","UFES","VIES","12074","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Caxambu, M.G.","2010","01","25","Caxambu, M.G.; Siqueira, E.L.","2838","2009","10","18","Brasil","Paraná","Turvo",NA,"-51.5297012329102","-25.0428009033203",NA,NA,"1037","1037",NA,"VIES012074","VIES012074",NA,NA,NA,NA,NA,"36663","auto",NA,NA,NA,NA,NA,NA
"197","2019-08-16 08:41:03-03","UTFPR","HCF","9836","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","E. Barboza","2017",NA,NA,"M.G. Caxambu","3583","2011","10","14","Brasil","PR","Tijucas do Sul","Associação dos Professores da UFPR","-49.051167","-25.837361","49°03'04,2 W","25°50'14,5 S","872","872","árvore ca. 2 m. Frutos imaturos verdes. Presença de espinhos ramificados ao longo do tronco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-08-16 08:41:03-03","UTFPR","HCF","8200","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","J. Cordeiro & E. Barboza","2010",NA,NA,"E.L. Siqueira","284","2009","09","25","Brasil","PR","Turvo","Propriedade da família Rickli","-51.554972","-25.046306","51°33'17,9 W","25°02'46,7 S","1028","1028","árvore ca. 5 m, heliófita, cauliflora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
