"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"359","2019-10-07 09:13:01-03","UEFS","HUEFS","128259","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","M.H.Terra-Araújo","Paixão, J.L.","1410","2007","10","19",NA,"Brasil","Bahia","Amargosa","Área de Duas Barras.","-39.828889",NA,"625","625",NA,"Mata Atlântica.","HUEFS0128259","HUEFS0128259",NA,NA,"2011","07","39W49'44''","14S9'66''",NA,"Asteranae",NA,NA,NA,NA,NA
"360","2019-10-07 09:13:01-03","UEFS","HUEFS","188920","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Matos, E.N.de","1981","2011","12","10",NA,"Brasil","Bahia","Caravelas","Mata do Rodrigo","-39.175833","-17.664444",NA,NA,NA,"Restinga. Floresta.","HUEFS0188920","HUEFS0188920",NA,NA,NA,NA,"39W10'33''","17S39'52''",NA,"Asteranae",NA,NA,NA,NA,NA
"361","2019-10-07 09:13:01-03","UEFS","HUEFS","198795","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Popovkin, A.V.","1564","2013","10","23",NA,"Brasil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667",NA,NA,NA,"Atlantic Forest.","HUEFS0198795","HUEFS0198795",NA,NA,NA,NA,"37W58'","12S10'",NA,"Asteranae",NA,NA,NA,NA,NA
"362","2019-10-07 09:13:01-03","UEFS","HUEFS","208253","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Popovkin, A.V.","1749",NA,NA,NA,NA,"Brasil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","100","100",NA,NA,"HUEFS0208253","HUEFS0208253",NA,NA,NA,NA,"37W58'0''","12S10'",NA,"Asteranae",NA,NA,NA,NA,NA
"363","2019-10-07 09:13:01-03","UEFS","HUEFS","224096","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Pirani, J.R.","6158","2011","01","22",NA,"Brasil","Espírito Santo","Santa Leopoldina","Chaves, na ES-080 (estrada não-pavimentada ligando a ES-261 à cidade de Santa Leopoldina), ca. 8 km S da ES-261, num ramal de 1 Km de extensão rumo à Cachoeira do Recanto, no rio da Prata (afluente do Rio Santa Maria).","-40.546111","-20.001389","564","564",NA,"Mata ripária do Rio da Prata, perturbada, submata com marantáceas.","HUEFS0224096","HUEFS0224096",NA,NA,NA,NA,"40W32'46''","20S0'5''",NA,"Asteranae",NA,NA,NA,NA,NA
"364","2019-10-07 09:13:03-03","UEFS","HUEFS","240720","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Fernandes, M.F.","332",NA,NA,NA,NA,"Brasil","Bahia","Itacaré","Comunidade Santo Amaro.","-39.023889","-14.262222",NA,NA,NA,"Floresta","HUEFS0240720","HUEFS0240720",NA,NA,NA,NA,"39W1'26''","14S15'44''",NA,"Asteranae",NA,NA,NA,NA,NA
"365","2019-10-07 09:13:01-03","UEFS","HUEFS","65519","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","M.H.Terra-Araújo","Ferreira, M.C.","649","1994","11","30",NA,"Brasil","Bahia","Conde","Fazenda do Bu, Mata de Maré.","-37.728611","-12.035278",NA,NA,NA,"Floresta Ombrófila Aberta.","HUEFS0065519","HUEFS0065519",NA,NA,"2011","07","37W43'43''","12S2'7''",NA,"Asteranae",NA,NA,NA,NA,NA
"366","2019-10-07 09:13:03-03","UEFS","HUEFS","239537","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Almeida, E.S.","49","2017","12","02",NA,"Brasil","Bahia","Uruçuca",NA,"-16","-40","267","267",NA,NA,"HUEFS0239537",NA,NA,NA,NA,NA,"16W","40S",NA,"Asteranae",NA,NA,NA,NA,NA
"367","2019-10-07 09:13:01-03","UEFS","HUEFS","239526","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Almeida, E.S.","35","2017","12","02",NA,"Brasil","Bahia","Uruçuca","Fazenda Serra Grande.","-14","-39","103","103",NA,NA,"HUEFS0239526",NA,NA,NA,NA,NA,"14W","39S",NA,"Asteranae",NA,NA,NA,NA,NA
"368","2019-09-04 20:07:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Chrysophyllum","bumelioides","Chrysophyllum bumelioides",NA,NA,"F. Sellow","1681",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"369","2019-01-23 11:22:14-02","F","FMNH-SEEDPLANTS","V0071927F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Chrysophyllum","bumelioides","Chrysophyllum bumelioides",NA,NA,"F. Sellow","1681",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0071927F","V0071927F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"370","2018-09-28 12:25:39-03","F","FMNH-SEEDPLANTS","V0297878F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"T. D. Pennington","J. G. Kuhlmann","5709","1921","7",NA,"South America","Brazil","Rio de Janeiro",NA,"Mundo Novo",NA,NA,NA,NA,NA,NA,"V0297878F","V0297878F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"371","2015-04-16 14:15:19-03","F","FMNH-SEEDPLANTS","V0317522F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0317522F","V0317522F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"372","2019-01-25 16:05:13-02","IAC","IAC","35504","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","E. Ramos","N.M. Ivanauskas","239","1995","06","21",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,"2007","03","-47.882500","-24.608333","21",NA,NA,NA,NA,NA,NA
"373","2019-01-25 15:37:13-02","IAC","IAC","40972","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; G.F. Árbocz & E. Furlan","2953","2000","11","09",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko","-47.062946","-23.725098",NA,NA,NA,NA,NA,NA,NA,NA,"2000","11","-47.062946","-23.725098","09",NA,NA,NA,NA,NA,NA
"374","2019-01-25 16:05:13-02","IAC","IAC","49025","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","380","2006","11","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 16, indivíduo G 222",NA,NA,NA,NA,"2006","11","-45.080223","-23.373498","01",NA,NA,NA,NA,NA,NA
"375","2020-07-23 12:22:34-03","CEPLAC","CEPEC","19759","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","R. M. Harley","18203","1977","01","23",NA,"Brasil","Bahia","UNA","20Km ao N da Rod. Una/Ilheus.","-39.033333","-15.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W2'","15S11'",NA,NA,"30/12/1994",NA,NA,NA,NA
"376","2020-07-23 12:22:34-03","CEPLAC","CEPEC","52869","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","W. W. Thomas","7609","1991","07","01",NA,"Brasil","Bahia","URUÇUCA","7,3Km ao N de Serra Grande Rod. p/ Itacaré. Faz. Lagoa do Conj. Sta. Cruz. Parcela 24. Árvore 1021.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,"30/03/1994",NA,NA,NA,NA
"377","2020-07-23 12:22:34-03","CEPLAC","CEPEC","53131","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"E. S. Almeida","W. W. Thomas","7659","1991","07","01",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande, na Rod. para Itacaré. Fazenda Lagoa. Parcela 25. Árvore#1106.","-39.016667","-14.416667",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,"29/5/2017",NA,NA,NA,NA
"378","2020-07-23 12:22:35-03","CEPLAC","CEPEC","69764","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","J. G. Jardim","807","1996","05","01",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (IBAMA). Entrsada Km 46 BA-001 Ilheus/Una. Ramal Faz. Jaqueiral. 8Km da entr. .","-39.083333","-15.15",NA,NA,NA,"<ll>dwc_commonname:</ll> Jabuti-de-caboclo",NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,"30/12/1996",NA,NA,NA,NA
"379","2020-07-23 12:22:34-03","CEPLAC","CEPEC","60951","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"P. Fiaschi","J. R. Pirani","2736","1993","01","30",NA,"Brasil","Bahia","SANTO ANTONIO DE JESUS","Rod. São Miguel das Matas e Amargosa, 1 7Km do trevo c/ a BR-101.","-39.2613983154297","-12.9688997268677",NA,NA,NA,NA,NA,NA,"16527","auto",NA,NA,NA,NA,NA,NA,"30/06/2004",NA,NA,NA,NA
"380","2020-07-23 12:22:34-03","CEPLAC","CEPEC","106002","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. Alves-Araújo","K. Almeida","241","2002","01","21",NA,"Brasil","Pernambuco","SÃO LOURENÇO DA MATA","Estação Ecológica do Tapacurá.","-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34W57'1","8S0'46",NA,NA,"17/06/2008",NA,NA,NA,NA
"381","2020-07-23 12:22:34-03","CEPLAC","CEPEC","107812","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"Sem Informação","Fiaschi, P.","2903","2005","06","21",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km a SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","650","650",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA
"382","2020-07-23 12:22:34-03","CEPLAC","CEPEC","115260","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"M. Lopes","Thomas, W.W.","14550","2006","01","18",NA,"Brasil","Bahia","arataca","Serra Peito de moça, 9,7 km NE of Arataca, on dirt road to Una, then 8,8 km NW (left) on road through Faz. Sta. Rita to Reserva do IESB (Faz. Palmeira.)","-39.341667","-15.173056","510","510",NA,NA,NA,NA,NA,NA,NA,NA,"39W20'30","15S10'23",NA,NA,NA,NA,NA,NA,NA
"383","2020-07-23 12:22:34-03","CEPLAC","CEPEC","116928","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"Sem Informação","Lopes, M. M. M.","1244","2007","04","19",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Parte alta da encosta.","-39.603333","-14.705833","800","800",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA
"384","2020-07-23 12:22:34-03","CEPLAC","CEPEC","122708","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"M. H. Terra-Araújo","A. Martini",NA,"2004","04","01",NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Uruçuca. Área do Inventário do plano de manejo do Parque Estadual da Serra do Condurú. Mata da Torre do celular.","-39.115","-14.499722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W6'54","14S29'59",NA,NA,"03/11/2015",NA,NA,NA,NA
"385","2020-07-23 12:22:34-03","CEPLAC","CEPEC","123514","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"Sem Informação","Piotto, D.","29","2007","06","01",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","120","120",NA,"Floresta secundária, idade: 40 anos, sítio: 3 , linha: 5 , #: 1 , dist.: 2 , dap: 8.5 cm, altura: 6 m",NA,NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA
"386","2020-07-23 12:22:34-03","CEPLAC","CEPEC","150150","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"R. Asprino","Nogueira, M.G.C.","312","2014","08","30",NA,"Brasil","Bahia","NILO PEÇANHA","Conglomerado BA_1067-1-3-21","-39.1","-13.583333",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W6'0","13S35'0",NA,NA,NA,NA,NA,NA,NA
"387","2020-07-23 12:22:34-03","CEPLAC","CEPEC","128695","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. A. Araújo","C. V. Vivas","91","2010","10","14",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Condurú.","-39.135278","-14.499722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'7","14S29'59",NA,NA,"07/07/2011",NA,NA,NA,NA
"388","2020-07-23 12:22:34-03","CEPLAC","CEPEC","128731","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. A. Araújo","C. V. Vivas","174","2011","02","16",NA,"Brasil","Bahia","ITACARÉ","RPPN Capitão.","-39.066389","-14.355556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'59","14S21'20",NA,NA,"07/07/2011",NA,NA,NA,NA
"389","2020-07-23 12:22:34-03","CEPLAC","CEPEC","128830","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. A. Araújo","C. V. Vivas","188","2011","05","11",NA,"Brasil","Bahia","IGRAPIÚNA","Reserva Ecológica da Michelin.","-39.237778","-13.846667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W14'16","13S50'48",NA,NA,"07/07/2011",NA,NA,NA,NA
"390","2020-07-23 12:22:34-03","CEPLAC","CEPEC","128715","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. A. Araújo","C. V. Vivas","146","1981","12","07",NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel.","-39.130278","-16.3075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W7'49","16S18'27",NA,NA,"07/07/2011",NA,NA,NA,NA
"391","2020-07-23 12:22:34-03","CEPLAC","CEPEC","134916","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"Sem Informação","M.M. Coelho","630","2012","02","03",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833",NA,NA,NA,"Fotos.",NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA
"392","2020-07-23 12:22:34-03","CEPLAC","CEPEC","150533","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,NA,"Oliveira, N.E.","21","2014","07","22",NA,"Brasil","Bahia","PRADO","Conglomerado BA_1413-3-8-6","-39.42","-17.099444",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W25'12","17S5'58",NA,NA,NA,NA,NA,NA,NA
"393","2020-07-23 12:22:34-03","CEPLAC","CEPEC","153403","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"C. Pessoa","Schulte, T.F.","294","2016","03","10",NA,"Brasil","Bahia","ITANAGRA","Conglomerado BA_770_E-3-8-23","-38.041667","-12.263056",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"38W2'30","12S15'47",NA,NA,"19/5/2017",NA,NA,NA,NA
"394","2020-07-23 12:22:34-03","CEPLAC","CEPEC","153435","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"C. Pessoa","Schulte, T.F.","326","2016","03","14",NA,"Brasil","Bahia","ITANAGRA","Conglomerado BA_724-1-2-17","-38.041667","-12.263056",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"38W2'30","12S15'47",NA,NA,"23/5/2017",NA,NA,NA,NA
"395","2020-07-23 12:22:34-03","CEPLAC","CEPEC","16999","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"T. D. Pennington","S. A. Mori","12091","1991","05","07",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","5-7Km ao NE antiga Rod. liga Est. Ecolog. do Pau-brasil/Cabralia.12Km NW P. Seguro.","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,"30/12/1990",NA,NA,NA,NA
"396","2020-07-23 12:22:34-03","CEPLAC","CEPEC","140817","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"Sem Informação","Lopes, L.C.M.","599","2012","05","27",NA,"Brasil","Bahia","UNA",NA,"-39.096944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'49","15S9'73",NA,NA,NA,NA,NA,NA,NA
"397","2020-07-23 12:22:34-03","CEPLAC","CEPEC","43665","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2473","1988","08","23",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","16Km a W Porto Seguro. Area da Est. Eco. do Pau-brasil (ESPAB). Rumo leste. Casca.","-39.133333","-16.383333",NA,NA,NA,"<ll>dwc_commonname:</ll> Buranhem",NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,"30/12/1988",NA,NA,NA,NA
"398","2020-07-23 12:22:34-03","CEPLAC","CEPEC","50838","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"P. Fiaschi","F. S. Santos","590","1986","04","01",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecologica do Pau-brasil (ESPAB). Ca. 16Km ao W de Porto Seguro, Rod. BR-367.","-39.133333","-16.383333",NA,NA,NA,"<ll>dwc_commonname:</ll> Crista-de-galo",NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,"30/06/2004",NA,NA,NA,NA
"399","2020-07-23 12:22:34-03","CEPLAC","CEPEC","48610","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"T. D. Pennington","R. M. Harley","18203","1977","01","23",NA,"Brasil","Bahia","UNA","20Km ao N Rod. Una/ILheus.","-39.033333","-15.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W2'","15S11'",NA,NA,"30/12/1990",NA,NA,NA,NA
"400","2020-07-23 12:22:34-03","CEPLAC","CEPEC","53239","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","W. W. Thomas","7227","1991","07","01",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. P/ Itacaré. Faz. Lagoa do Conj. Sta. Cruz. Parcela 14. Árvore 570.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,"30/03/1994",NA,NA,NA,NA
"401","2020-07-23 12:22:34-03","CEPLAC","CEPEC","55126","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"P. Fiaschi","W. W. Thomas","8976","1992","01","30",NA,"Brasil","Bahia","ILHÉUS","Rod. Olivença para Serra das Trempes. Mata perto da Faz. Monte bello, 10Km ao W de Olivença.","-39.066667","-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'","15S0'",NA,NA,"30/06/2004",NA,NA,NA,NA
"402","2020-07-23 12:22:34-03","CEPLAC","CEPEC","55525","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","A. M. de Carvalho","4075","1992","08","12",NA,"Brasil","Bahia","URUÇUCA","7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,"30/12/1994",NA,NA,NA,NA
"403","2020-07-23 12:22:34-03","CEPLAC","CEPEC","61161","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"T. D. Pennington","A. M. de Carvalho","4543","1994","04","26",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una. Caminho paralelo Rio Maruim.","-39.083333","-15.15",NA,NA,NA,"<ll>dwc_commonname:</ll> Jabuti-de-caboclo",NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,"30/12/1995",NA,NA,NA,NA
"404","2020-07-23 12:22:34-03","CEPLAC","CEPEC","6164","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"T. D. Pennington","T. S. dos Santos","1209","1970","10","28",NA,"Brasil","Bahia","ITAIBÓ","Estrada a Apuarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA
"405","2020-07-23 12:22:35-03","CEPLAC","CEPEC","63846","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","A. M. de Carvalho","4950","1994","09","22",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 447 parcela n. 12.","-39.069167","-14.781944",NA,NA,NA,"<ll>dwc_commonname:</ll> Piancó",NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/12/1996",NA,NA,NA,NA
"406","2020-07-23 12:22:35-03","CEPLAC","CEPEC","63847","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","A. M. de Carvalho","4951","1994","09","22",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 447 parcela n. 12.","-39.069167","-14.781944",NA,NA,NA,"<ll>dwc_commonname:</ll> Piancó",NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/12/1996",NA,NA,NA,NA
"407","2020-07-23 12:22:35-03","CEPLAC","CEPEC","63880","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","A. M. de Carvalho","4991","1994","09","22",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 522 parcela n. 14.","-39.069167","-14.781944",NA,NA,NA,"<ll>dwc_commonname:</ll> Piancó",NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/12/1996",NA,NA,NA,NA
"408","2020-07-23 12:22:35-03","CEPLAC","CEPEC","64158","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","A. M. de Carvalho","5433","1995","01","12",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1283 parcela n. 32.","-39.069167","-14.781944",NA,NA,NA,"<ll>dwc_commonname:</ll> Piancó, jabutí-de-caboclo",NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/12/1996",NA,NA,NA,NA
"409","2020-07-23 12:22:35-03","CEPLAC","CEPEC","64325","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"A. M. Amorim","A. M. de Carvalho","4697","1994","09","18",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 116 parcela n. 4.","-39.069167","-14.781944",NA,NA,NA,"<ll>dwc_commonname:</ll> Piancó",NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/12/1996",NA,NA,NA,NA
