"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"250","2019-11-01 15:05:54-03","UnB","UB","183577","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Staggemeier, VG","Staggemeier, VG; Camargo, MGG","828","2012","06","09","Southern America","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Cananéia/SP.","-47.923728","-25.075033",NA,NA,NA,"Árvore com cerca de 6m, frutos verdes com mais de 1cm.; Vegetação de restinga, solo argilo-arenoso. Trilha de pesquisa, amostragem do mestrado de V.G. Staggemeier, materiais reprodutivos podem ser consultados no HBRC.",NA,NA,"2012","06","-47.923728","-25.075033",NA,NA,NA,"09",NA,NA,NA,NA
"251","2019-10-03 10:04:15-03","UFSCar","SORO","5841","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M. Souza","Braga, J.M.A.; Bovini, M.G.","2468","1995","06","07",NA,"Brasil","Rio de Janeiro","Guapimirim","Cachoeiras de Macacu.","-42.9818992614746","-22.5372009277344",NA,NA,NA,"Árvore ca 5m de alt. Folhas discolores e cartaceas. Frutos imaturos verdes margem de rio. Mata densa.",NA,NA,"2014",NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
"252","2019-10-03 10:04:15-03","UFSCar","SORO","1199","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,"Souza F.M. ; Duarte A.R., Sampaio D. , Bernhardt R., Rodrigues R.R. Souza, V.C. TamashiroJ.Y., Gandolfi S., Oliveira A.A., Souza J.P. Ivanauskas N.M. Furlan E.","205","2001","04","17",NA,"Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos","-46.824417","-24.041222",NA,NA,NA,"árvore ca. 4,5 m alt. Frutos imaturos verdes.",NA,NA,NA,NA,"46°49'27,9''W","24°02'28,4''S",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-12-05 14:48:38-03","UFSCar","SORO","7854","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.)Kiaersk.","R.J. Almeida-Scabbia","Búgola-Silva, F.; Yang, A.M.K.; Almeida-Scabbia, R.J.","8218","2008","07","03",NA,"Brasil","São Paulo","Santo André","Sub-prefeitura de Paramapiacaba e Parque Andreense, Jardim Clube de Campo/Uniflor.","-46.465739","-23.760278",NA,NA,NA,"Arvoreta, ca. 4m alt.; frutos verdes, vinhos e pretos. Odor fraco. Voucher de levantamento florístico (R.J. Almeida-Scabbia, 2011 Ibot-SP).",NA,NA,"2008","10","46°27'56,66''W","23°45'37''S",NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-12-05 14:48:38-03","UFSCar","SORO","7852","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.)Kiaersk.","M.Sobral",NA,"483","2012","12","06",NA,"Brasil","São Paulo","São Paulo","Estrada das Arapongas. Mata.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Árvore 5m alt., botões e flores.",NA,NA,"2014","01",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"255","2019-12-05 14:48:39-03","UFSCar","SORO","7754","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","F.F.Mazine",NA,"117",NA,NA,NA,NA,"Brasil","São Paulo","Cananéia","Arredores do centro de Pesquisa - Perequê (P.E. Ilha do Cardoso). Floresta Alta de Restinga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"2019","09",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"256","2019-10-03 10:04:20-03","UFSCar","SORO","3287","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Kirizawa,M.; Lopes, E.A.","2534","1991","11","05",NA,"Brasil","São Paulo","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba","-40.077778",NA,NA,NA,NA,"Árvore 3-4m de altura. Fruto verde-avermelhado.",NA,NA,NA,NA,"40°04'40W","23,37°35'38'S",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-10-03 10:04:20-03","UFSCar","SORO","3281","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Sugiyama,M.; Lopes,E.A.","566","1984","11","20",NA,"Brasil","São Paulo","Paranapiacaba","Estação Biológica","-44.927472","-23.783333",NA,NA,NA,"Arbusto 3m., botões esverdeados.",NA,NA,NA,NA,"44°55'38,9W","23°47'S",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-10-03 10:04:20-03","UFSCar","SORO","6817","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","M.F. Santos",NA,"874","2016","11","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga. Área do Jardim Botânico, árvore isolada próxima ao restaurante.","-46.625556","-23.639444","776","776",NA,"Árvore, 8m alt. Tronco variegado, sem ritidoma esfoliante. Folha jovem verde-avermelhada, com tricomas e descamação alvos. Ráquis da inflorescência verde com tricomas vermelhos. Botão floral verde com pilosiade ocrácea. Material fixado em álcool.",NA,NA,"2016",NA,"46°37'32W","23°38'22S",NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-12-05 14:48:39-03","UFSCar","SORO","7755","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","F.F.Mazine","Sztutman, M.; Valmir","79","1998","11","23",NA,"Brasil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera Abaixo. Floresta de Turfeira.","-24.633333","-47.766667",NA,NA,NA,"Árvore ca. 9m; flores alvas.",NA,NA,"2019","09","24°38'W","47°46'S",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-05-06 12:01:02-03","UFU","HUFU","37615","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Furlan, A.; Cesar, O.; Pagano, S.N. & Manzatto, A.G.","1","1998","10","20",NA,"Brasil","São Paulo","São Paulo","Clube SESC Interlagos, Região metropolitana de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Fragmento da Mata Atlântica.","HUFU00017402",NA,"1998","11",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"261","2020-01-31 10:39:07-03","IFAM","EAFM","11596","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Miranda, T.","Miranda, T.","123","2005","04","14",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso - Foles, estrada Transcardoso","-47.927222","-25.161944",NA,NA,NA,"; DESC: Arbóreo; manufatura.",NA,NA,"2005","04","-47.927222","-25.161944",NA,NA,NA,"14",NA,NA,NA,NA
"262","2020-01-31 10:39:07-03","IFAM","EAFM","11614","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Miranda, T.","Miranda, T.","157","2004","08","21",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso - Pereirinha, trilha","-47.9199981689453","-25.0100002288818",NA,NA,NA,"; DESC: arbóreo; manufatura",NA,NA,"2004","08",NA,NA,"37574","auto",NA,"21",NA,NA,NA,NA
"263","2020-01-31 10:39:07-03","IFAM","EAFM","11922","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Stoike, FC de O","Stoike, FC de O","801","2006","09","02",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, parcelas","-47.926944","-25.083889",NA,NA,NA,"; DESC: arbórea",NA,NA,"2006","09","-47.926944","-25.083889",NA,NA,NA,"02",NA,NA,NA,NA
"264","2021-03-04 15:45:28-03","IF","SPSF","51933","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","A. Maruyama","A. Maruyama & L.Cicco","775","2017","01","27","América do Sul","Brasil","SP","Praia Grande","Km 99 da Rodovia 101","-46.503889","-24.016389","9","9",NA,"COLETA: Árvore ca. 4,0 alt. Frutos imaturos de coloração verde.; GEOGRAFIA: Floresta da Planície Costeira, Restinga Arbórea próximo ao CDP da Praia Grande, sentido Serra da Leoa, interior.;",NA,NA,"2017","01",NA,NA,NA,NA,"Magnoliopsida","27",NA,NA,NA,NA
"265","2021-03-04 15:45:28-03","IF","SPSF","51957","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","A. Maruyama","A. Maruyama & L.Cicco","799","2017","02","02","América do Sul","Brasil","SP","Praia Grande","Km 99 da Rodovia 101","-46.504444","-24.015556","11","11",NA,"COLETA: Árvore ca.4,0m alt. Frutos imaturos de coloração verde. Pontuações negras na face abaxial do limbo foliar.; GEOGRAFIA: Floresta da Planície Costeira, Restinga Arbórea próximo ao CDP da Praia Grande, sentido Serra da Leoa, interior.;",NA,NA,"2017","02",NA,NA,NA,NA,"Magnoliopsida","02",NA,NA,NA,NA
"266","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugeniopsis","affinis","Eugeniopsis affinis","O.Berg",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Schlechtendal; Hamadryas; HABITAT: Hamadryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugeniopsis","cannaefolia","Eugeniopsis cannaefolia","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"in silvis umbrosis montium S. Rita",NA,NA,NA,NA,NA,NA,NA,"P14P1N0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugeniopsis","cannaefolia","Eugeniopsis cannaefolia","O.Berg",NA,"Pohl, JBE","267",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"ad fluvios in via ab Engenho da Vargem ad Abaixo da Serra",NA,NA,NA,NA,NA,NA,NA,"P14P1N0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugeniopsis","cannaefolia","Eugeniopsis cannaefolia","O.Berg",NA,"Pohl, JBE","5762",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"ad fluvios in via ab Engenho da Vargem ad Abaixo da Serra",NA,NA,NA,NA,NA,NA,NA,"P14P1N0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:44:03-03","UFRGS","ICN","061223","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Silva, LAM; Brito, HS; Santos, EB","1234","1980","11","07","América do Sul","Brasil","BA","Ilhéus","Km 6 da Rodovia Oliveça/Povoado de Vila Brasil, rumo Sul","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Arbusto de 2,5 m de altura e flores brancas.; Mata- área com piaçaval",NA,NA,"1984","05",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:44:03-03","UFRGS","ICN","083535","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Hatschbach, G; Silva, JM","50772","1986","11","10","América do Sul","Brasil","ES","Linhares","Lagoa Juparaná","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore de 5 m de altura e flores alvas.; Mata das margens de lagoa",NA,NA,"1987","01",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:44:03-03","UFRGS","ICN","098738","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Anunciação, EA; Mamede, MCH","75","1991","06","13","América do Sul","Brasil","SP","Iguapé","Estação Ecológica Juréia-Itatins, margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore com cerca de 8 m de altura, ramos prostrados, frutos verdes passando a negros quando maduros.",NA,NA,"1992",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:44:03-03","UFRGS","ICN","098740","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Rossi, L; Catharino, ELM; Kirizawa, M; Kawall, M","869","1991","05","14","América do Sul","Brasil","SP","Iguapé","Estação Ecológica Juréia-Itatins, margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta de 3 m de altura com folhas discolores, face abaxial verde claro com nervuras e pecíolo ocres.",NA,NA,"1992",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:44:03-03","UFRGS","ICN","098741","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Silva, SJG; et al.","112","1990","12","12","América do Sul","Brasil","SP","Iguapé","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata ao redor da cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta com cerca de 6 m de altura e flores alvas.; Interior da mata de planície",NA,NA,"1992",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:44:03-03","UFRGS","ICN","098739","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Cordeiro, I; Silva, SJG; Costa, MP; Chu, E; Piacentin, E","779","1990","12","11","América do Sul","Brasil","SP","Iguapé","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta com cerca de 5 m de altura, DAP 15 cm, botões creme-ocráceos.; Beira do rio",NA,NA,"1992",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:44:03-03","UFRGS","ICN","098742","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Chiea, SC; Ferreira, S; Rossi, L","573","1990","08","16","América do Sul","Brasil","SP","Iguapé","Reserva Ecológica de Juréia, tilha do morro próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore de 4 m de altura e frutos verdes.",NA,NA,"1992",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:44:03-03","UFRGS","ICN","197821","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Mamede, MCH; Cordeiro, I; Rossi, L","225","1990","03","13","América do Sul","Brasil","SP","Iguapé","Reserva Ecológoca da Juréia, trilha em dirção ao Poço, margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore 8 m alt. Botões e flores creme amarelados. Frutos maduros verdes",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:44:03-03","UFRGS","ICN","068588","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Silva, AF","9226","1978","12","18","América do Sul","Brasil","SP","Ubatuba","Estação Experimental do Instituto Agronômico","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore de até 9 m de altura e flores brancas com cálice ferrugíneo.; Mata",NA,NA,"1988","05",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"279","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","75899","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Mattos, J.","Mattos, J.","10571","1962","09",NA,NA,"Brasil","São Paulo",NA,"Jardim Bot. de S. Paulo",NA,NA,NA,NA,NA,"Árvore 7m alt.; Fl. brancas","HAS0075899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","75898","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Legrand, D.","Klein, R.M.","60","1950","01",NA,NA,"Brasil","Santa Catarina","Brusque","Mata S. Pedro","-48.9174995422363","-27.0981006622314",NA,NA,NA,"Mata; Arvoreta 6m","HAS0075898",NA,"1953",NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA
"281","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","75897","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Legrand, D.","Reitz, R.","3459","1956","07",NA,NA,"Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,"Mata; Arbusto fruto imat verde","HAS0075897",NA,"1957",NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"282","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","75901","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Legrand, D.","Reitz, R.","2425","1956","01",NA,NA,"Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,"Mata; Arbusto em botão","HAS0075901",NA,"1956",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"283","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","75900","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Mattos, J.","Mattos, J.","8874","1961","04",NA,NA,"Brasil","São Paulo","Juquiá","8 Km a nordeste da cidade","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"HAS0075900",NA,"1965","01",NA,NA,"32505","auto",NA,NA,NA,NA,NA,NA
"284","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93592","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","cf. racemosa","Marlierea cf. racemosa",NA,NA,"Mattos, J.","10571","1962","09",NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Planta coletada no Jardim Botânico de São Paulo (nativa)","HAS0093592",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:11:49-03","IBt","SP","262669","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Mamede, MCH; Anunciação, EA; Melo, MMRF; Oliveira, RJ; Barros, M; Gomes, MZ","542","1993","06","27",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata no alto da Cachoeira do Salto","-47.25","-24.55",NA,NA,NA,NA,"SP022692","SP022692","1997",NA,"-47.25","-24.55",NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:11:49-03","IBt","SP","262843","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Anunciação, EA; et al.","357","1993","08","29",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, alto da Cachoeira do Salto","-47.25","-24.55",NA,NA,NA,"Árvore ca. 8m alt., frutos imaturos verdes",NA,NA,"1997",NA,"-47.25","-24.55",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-21 10:11:49-03","IBt","SP","272408","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Catharino, ELM","779","1986","03","30",NA,"Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista","-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,"1997",NA,"-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:11:49-03","IBt","SP","292886","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Catharino, ELM; Jaramillo, CBJ","538","1985","12","11",NA,"Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista","-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,"1996",NA,"-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:11:49-03","IBt","SP","295224","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Ferreira, GMP; et al.","86","1996","05","02",NA,"Brasil","São Paulo","São Paulo","Reserva da Fazenda do Carmo, Distrito da Cidade Tiradentes, APA do Iguatemi, Reserva fa Fazenda do Carmo, mata","-46.420833","-23.581389",NA,NA,NA,"Arvoreta 3m alt., frutos verdes",NA,NA,"1997",NA,"-46.420833","-23.581389",NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:11:49-03","IBt","SP","333993","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Godoy, SAP; Pereira, DL; Ferreira, GMP; Silva, LL; Garcia, RJF","612","1995","06","22",NA,"Brasil","São Paulo","São Paulo","Parelheiros. Camping Ana Paula. Trilha na mata","-46.774444","-23.9",NA,NA,NA,NA,"SP057297","SP057297","1999",NA,"-46.774444","-23.9",NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:11:49-03","IBt","SP","333994","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Jaramillo, CBJ; Bagalhi, E","4","1986","11","08",NA,"Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista","-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,"1999",NA,"-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:11:49-03","IBt","SP","337846","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Rossi, L; Magenta, MAG","2056","1999","08","26",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré","-45.966667","-23.783333",NA,NA,NA,NA,NA,NA,"1999",NA,"-45.966667","-23.783333",NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-21 10:11:49-03","IBt","SP","345661","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Gottsberger, G","18-141272","1972","12","14",NA,"Brasil","São Paulo","Bertioga","1 km N of the town","-46.15","-23.85",NA,NA,NA,NA,"SP022690","SP022690","2000",NA,"-46.15","-23.85",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-10-22 10:13:28-03","IBt","SP","352014","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Aguiar, OT","Pastore, JA; Moura, C","958","2001","02","16",NA,"Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Estrada de acesso a região de Paranapuã, em barranco frente ao mar","-46.371944","-23.976944",NA,NA,NA,"Arvoreta 2-3m alt., frutos imaturos verdes","SP057298","SP057298","2002","12","-46.371944","-23.976944",NA,NA,NA,"18",NA,NA,NA,NA
"295","2019-11-21 10:11:49-03","IBt","SP","427009","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Almeida Scabbia, RJ","Búgola Silva, F; Pelissari, G; Yang, AMK; Garrido, CTR; Almeida Scabbia, RJ","8201","2008","06","05",NA,"Brasil","São Paulo","Santo André","Parque Andreense, Clube Campista da Mercedes","-46.461047","-23.783147",NA,NA,NA,NA,NA,NA,"2008","10","-46.461047","-23.783147",NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:11:49-03","IBt","SP","427012","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Almeida Scabbia, RJ","Almeida Scabbia, RJ; Indriunas, A; Evangelista, E; Dias, R","5219","2007","12","13",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Pombo Correio","-46.439811","-23.779214",NA,NA,NA,NA,"SP057303","SP057303","2008","10","-46.439811","-23.779214",NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:11:49-03","IBt","SP","347766","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Souza, MC","Oliveira, PP","402N","2000","05","17",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União. Mata atlântica , baixada.","-41.9449996948242","-22.5268993377686",NA,NA,NA,"Frutos verdes.","SP057295","SP057295","2005","07",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:11:49-03","IBt","SP","334743","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Sampaio, PSP; Martins, SE; Magenta, MAG","247","1999","04","22",NA,"Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:11:49-03","IBt","SP","344972","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, ML","Sampaio, PSP; Martins, SE","435","2000","02","10",NA,"Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
