"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"57","2020-02-27 21:09:00-03","PUCPR","HUCP","2419","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1984","10","16","Pucci.",NA,NA,NA,"Brasil","Paraná","Curitiba","Próximo Avenida das Torres","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020216","HUCP00020216","002","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"58","2020-02-27 21:09:00-03","PUCPR","HUCP","2474","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Acra, LA","1982","10","21","Seraphim, AM",NA,NA,NA,"Brasil","Paraná","Curitiba","Rua J. Sebastião, N° 939.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020590","HUCP00020590","010","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"59","2020-02-27 21:09:00-03","PUCPR","HUCP","9651","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Cruzes, FN","1995","04","02","Brasil","Paraná","Quatro Barras","Chácara Terra Viva","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUCP00020156","HUCP00020156","004","Eudicotiledonea",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"60","2020-02-27 21:09:00-03","PUCPR","HUCP","2412","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1986","10","28","Vieira, AMLR",NA,NA,NA,"Brasil","Paraná","Campo Largo","Sítio Fonte Cristal","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"HUCP00020388","HUCP00020388","021","Eudicotiledonea",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"61","2020-02-27 21:09:00-03","PUCPR","HUCP","11763","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Biu, CC","1997","05","19","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"HUCP00020227","HUCP00020227","005","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-27 21:09:00-03","PUCPR","HUCP","25671","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Viero, ALC","2019","11","21","Cunha, MPAP","2019","11","13","Brasil","Parana","Curitiba","Ciclovia Rua Arthur Bernardes","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00025671",NA,"s.n.","Eudicotiledonea",NA,NA,NA,"Flores rosa, ambiente urbano, estemes modificados (presos as pétalas).","25180","auto",NA,NA,NA,NA,NA,NA
"63","2020-02-27 21:09:00-03","PUCPR","HUCP","15459","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Nogaroli, RL",NA,NA,NA,"Haluch, CF","2002","11","25","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005505","HUCP00005505","004","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"64","2020-02-27 21:09:00-03","PUCPR","HUCP","6150","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Acra, LA",NA,NA,NA,"Scmulmani, L","1991","04","01","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005605","HUCP00005605","s.n.","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"65","2020-02-27 21:09:00-03","PUCPR","HUCP","4456","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Tomaz, SH","1992","04","15","Tomaz, SH",NA,NA,NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005393","HUCP00005393","002","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"66","2020-02-27 21:09:00-03","PUCPR","HUCP","12526","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt",NA,NA,NA,NA,NA,"1999","10",NA,"Brasil","Paraná","Curitiba","Campus da PUC","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005609","HUCP00005609","001","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"67","2020-02-27 21:09:00-03","PUCPR","HUCP","10098","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Bonfante, D; Machado, FG",NA,NA,NA,"Bonfante, D; Machado, FG","1997","04","18","Brasil","Paraná","Curitiba","Campus da PUC","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020208","HUCP00020208","060/008","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"68","2020-02-27 21:09:00-03","PUCPR","HUCP","2073","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Solange.",NA,NA,NA,"Solange.",NA,NA,NA,"Brasil","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020213","HUCP00020213","s.n.","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"69","2020-02-27 21:09:00-03","PUCPR","HUCP","2072","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Solange.",NA,NA,NA,"Solange.",NA,NA,NA,"Brasil","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005611","HUCP00005611","s.n.","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"70","2020-02-27 21:09:00-03","PUCPR","HUCP","430","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1986","10","05","Alves, ER",NA,NA,NA,"Brasil","Paraná","Curitiba","Cotolengo","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020218","HUCP00020218","012","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"71","2020-02-27 21:09:00-03","PUCPR","HUCP","2420","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1982","10","25","Macedo, MMLB",NA,NA,NA,"Brasil","Paraná","Curitiba","Hugo Lange","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020268","HUCP00020268","005","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"72","2020-02-27 21:09:00-03","PUCPR","HUCP","2418","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Garcia, SM",NA,NA,NA,"Brasil","Paraná","Curitiba","Hugo Lange","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020386","HUCP00020386","s.n.","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"73","2020-02-27 21:09:00-03","PUCPR","HUCP","2416","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Maioli, R",NA,NA,NA,"Brasil","Paraná","Curitiba","Hugo Lange","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020402","HUCP00020402","s.n.","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"74","2020-02-27 21:09:00-03","PUCPR","HUCP","16130","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Cordeiro, J",NA,NA,NA,"Marino, F","2002","10","19","Brasil","Paraná","Curitiba","Juvevê","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020166","HUCP00020166","075","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"75","2020-02-27 21:09:00-03","PUCPR","HUCP","8464","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Pinto, SMR","1995","05","10","Brasil","Paraná","Curitiba","Juvevê","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005513","HUCP00005513","012","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"76","2020-02-27 21:09:00-03","PUCPR","HUCP","169","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1983","10","20","Misakam, CK",NA,NA,NA,"Brasil","Paraná","Curitiba","Mossunguê","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020270","HUCP00020270","023","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"77","2020-02-27 21:09:00-03","PUCPR","HUCP","16116","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt",NA,NA,NA,NA,"Marino, NF","2002","10","10","Brasil","Paraná","Curitiba","Parque Tinguí","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005541","HUCP00005541","065","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"78","2020-02-27 21:09:00-03","PUCPR","HUCP","1077","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Acra, LA","1986","09","02","Lucema, DMS",NA,NA,NA,"Brasil","Paraná","Curitiba","Pinheirinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020261","HUCP00020261","010","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"79","2020-02-27 21:09:00-03","PUCPR","HUCP","2074","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Solange.",NA,NA,NA,"Solange.",NA,NA,NA,"Brasil","Paraná","Curitiba","Prado Velho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005559","HUCP00005559","s.n.","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"80","2020-02-27 21:09:00-03","PUCPR","HUCP","2415","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1984","10","29","Cassau, HQ; Rodeir, SP",NA,NA,NA,"Brasil","Paraná","Curitiba","Prado Velho, Rua Guaratuba.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020350","HUCP00020350","016","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"81","2020-02-27 21:09:00-03","PUCPR","HUCP","2417","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1985","10","03","Matias, VCF",NA,NA,NA,"Brasil","Paraná","Curitiba","Próximo Praça da França","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020334","HUCP00020334","010","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"82","2020-02-27 21:09:00-03","PUCPR","HUCP","2076","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Winters, JC",NA,NA,NA,"Guzzoni, MA",NA,NA,NA,"Brasil","Paraná","Curitiba","Rebouças","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005557","HUCP00005557","007","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"83","2020-02-27 21:09:00-03","PUCPR","HUCP","2413","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1982","11","15","Mersan, LG",NA,NA,NA,"Brasil","Paraná","Curitiba","Rua Brigadeiro Franco, N° 3018.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020506","HUCP00020506","008","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"84","2020-02-27 21:09:00-03","PUCPR","HUCP","2075","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Winters, JC",NA,NA,NA,"Armstrong, MR",NA,NA,NA,"Brasil","Paraná","Curitiba","Rua Souza Naves","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005621","HUCP00005621","010","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"85","2020-02-27 21:09:00-03","PUCPR","HUCP","13523","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Santos, TM","2001","04","28","Brasil","Paraná","Curitiba","Santa Felicidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005485","HUCP00005485","034","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"86","2020-02-27 21:09:00-03","PUCPR","HUCP","24517","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Stadler, V",NA,NA,NA,"Stadler, V",NA,NA,NA,"Brasil","Paraná","Curitiba","Santa Felicidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00003262","HUCP00003262","025","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"87","2020-02-27 21:09:00-03","PUCPR","HUCP","9122","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC",NA,NA,NA,"Aguiar, C","1996","04","06","Brasil","Paraná","Curitiba","Santa Quitéria","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005461","HUCP00005461","002","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"88","2020-02-27 21:09:00-03","PUCPR","HUCP","2414","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1983","11","04","Neto, B",NA,NA,NA,"Brasil","Paraná","Curitiba","Seminário","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020454","HUCP00020454","007","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"89","2020-02-27 21:09:00-03","PUCPR","HUCP","6147","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Savi, M",NA,NA,NA,"Savi, M","1993","04","06","Brasil","Paraná","Curitiba","Tarumã, Departamento de Estradas e Rodagem.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005509","HUCP00005509","001","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"90","2020-02-27 21:09:00-03","PUCPR","HUCP","4518","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Jaszczerski, JC","1989","10","28","Salles, APR",NA,NA,NA,"Brasil","Paraná","Morretes","Rio Sagrado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00005401","HUCP00005401","004","Eudicotiledonea",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"91","2020-02-27 21:09:00-03","PUCPR","HUCP","2071","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Solange.",NA,NA,NA,"Solange.",NA,NA,NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"s.n.","Eudicotiledonea",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"92","2020-02-27 21:09:00-03","PUCPR","HUCP","2475","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Acra, LA","1983","11","03","Sato, YT",NA,NA,NA,"Brasil","Paraná","Paranavaí",NA,"-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"HUCP00020481","HUCP00020481","015","Eudicotiledonea",NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA
"93","2020-02-27 21:09:00-03","PUCPR","HUCP","12525","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt",NA,NA,NA,NA,"Antunes, F","1999","09","10","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"HUCP00005467","HUCP00005467","001","Eudicotiledonea",NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA
"94","2020-02-27 21:09:00-03","PUCPR","HUCP","10720","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Bittencourt","Acra, LA",NA,NA,NA,"Kajiwara, D","1997","05","31","Brasil","Santa Catarina","Bombinhas","Ponta da Sepultura","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"HUCP00020265","HUCP00020265","030","Eudicotiledonea",NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA
"95","2020-11-26 18:07:01-03","CPAN-UFMS","COR","1986","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Mendes, C. R.; Bueno, N. R.","1990","11","19","Brasil","Mato Grosso do Sul","Corumbá","Praça da Independência. Jardim.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"36",NA,NA,NA,NA,"Com Flor: rosa Habito: Arbusto","295160","auto",NA,NA,NA,NA,NA,NA
"96","2020-11-26 18:07:01-03","CPAN-UFMS","COR","2040","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","V.J.Pott",NA,NA,NA,"Gomes, L.F.A.","1990","10","01","Brasil","Mato Grosso do Sul","Corumbá","Praça da Independência. Jardim; argiloso; plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"Com Flor: rosa; Importância Econômica:Ornamental. Habito: Arbusto","295160","auto",NA,NA,NA,NA,NA,NA
"97","2020-11-26 18:07:01-03","CPAN-UFMS","COR","16555","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Pacca, L.",NA,NA,NA,"Pacca, L.","2007","09","24","Brasil","São Paulo","São Paulo","Parque São Domingos.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,"Arbusto com látex branco; Com Flor: Flores róseas","53584","auto",NA,NA,NA,NA,NA,NA
"98","2021-02-08 21:31:37-03","UFBA","ALCB","11800","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"do Oriente e do Norte da África, espontânea no sul da Europa e aclimada no Brasil",NA,NA,NA,NA,NA,NA,"ALCB015247","ALCB015247","PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-05-19 10:29:29-03","UFBA","ALCB","138649","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Guedes, ML","2019","11",NA,"Silva, WJ de J; Alunos de Botânica BIOC05","2019","11","09","Brasil","Bahia","Salvador","Campus Universitário de Ondina . Cultivada.W","-38.504444","-13.0575","-38.504444","-13.0575",NA,NA,"ALCB066049",NA,"05","Dicotyledon",NA,"Southern America",NA,"quase uma arvoreta, lactescente. Folhas persistentes, coriáceas, linear-lanceoladas, pecíolo muito curto. Inflorescência em cimeiras terminais, dotadas de flores brancas, róseas ou vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 21:31:37-03","UFBA","ALCB","11801","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander albo-flore","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Apocynaceae da Grécia oriental cultivada e aclimada no Brasil",NA,NA,NA,NA,NA,NA,"ALCB015248","ALCB015248","PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,"albo-flore",NA,NA,NA,NA
"101","2021-02-08 21:31:37-03","UFBA","ALCB","11802","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander albo-flore","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Apocynacea grega cultivada no Brasil",NA,NA,NA,NA,NA,NA,"ALCB015249","ALCB015249","PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,"albo-flore",NA,NA,NA,NA
"102","2021-02-08 21:31:37-03","UFBA","ALCB","11803","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander albo-flore","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Apocynacea grega cultivada no Brasil",NA,NA,NA,NA,NA,NA,"ALCB015250","ALCB015250","PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,"albo-flore",NA,NA,NA,NA
"103","2021-02-08 21:31:37-03","UFBA","ALCB","11804","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander atro-purpureum","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Apocynaceae do Sul da Europa, cultivada nos jardins do Brasil",NA,NA,NA,NA,NA,NA,"ALCB015251","ALCB015251","PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,"atro-purpureum",NA,NA,NA,NA
"104","2021-02-08 21:31:37-03","UFBA","ALCB","11805","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander aurantiacum","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Apocynacea do sul da Europa e oriente, cultivada no Brasil",NA,NA,NA,NA,NA,NA,"ALCB015252","ALCB015252","PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,"aurantiacum",NA,NA,NA,NA
"105","2021-02-08 21:31:37-03","UFBA","ALCB","11807","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander formosum","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Da Grécia, Ásia menor, cultivada no sul Brasil",NA,NA,NA,NA,NA,NA,"ALCB015254","ALCB015254","PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,"formosum",NA,NA,NA,NA
"106","2021-02-08 21:31:37-03","UFBA","ALCB","11808","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander spectabile","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Apocynacea da Turquia e Ásia menor e cultivada no Brasil meridional",NA,NA,NA,NA,NA,NA,"ALCB015255","ALCB015255","PHs/n","Dicotyledon",NA,"Southern America",NA,"A flor é cor de carne rosea, de coroa cor de rosa escura e rajada de cor purpera nos apendices",NA,NA,NA,"spectabile",NA,NA,NA,NA
"107","2021-02-08 21:31:37-03","UFBA","ALCB","11809","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander splendissimum","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Apocynacea da Grécia e Turquia",NA,NA,NA,NA,NA,NA,"ALCB015256","ALCB015256","PHs/n","Dicotyledon",NA,"Southern America",NA,"Espirradeira cor de rosa escura manchada de branco",NA,NA,NA,"splendissimum",NA,NA,NA,NA
"108","2021-02-08 21:31:37-03","UFBA","ALCB","11806","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander formosum","L.",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Da Grécia, Ásia menor, cultivada no Brasil",NA,NA,NA,NA,NA,NA,"ALCB015253","ALCB015253","PHs/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,"formosum",NA,NA,NA,NA
"109","2020-02-08 09:18:20-03","NBC","NL-BOTANY","L.2709471","PreservedSpecimen","Plantae","Apocynaceae","Nerium","indicum","Nerium indicum","Mill.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2709471","NL-L2709471",NA,NA,"Gentianales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2709471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"110","2020-02-08 09:18:20-03","NBC","NL-BOTANY","L.2709472","PreservedSpecimen","Plantae","Apocynaceae","Nerium","indicum","Nerium indicum","Mill.",NA,NA,NA,NA,"Unknown","1835","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2709472","NL-L2709472",NA,NA,"Gentianales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2709472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"111","2020-02-08 09:18:20-03","NBC","NL-BOTANY","U.1092082","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Boeke JD; McElroy JB","1976","10","22","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1092082","NL-U1092082",NA,NA,"Gentianales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1092082 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
