"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","year","month","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"602","2020-12-11 11:36:25-03","UFMG","BHCB","54325","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Tameirão Neto, E","3096","Brasil","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA
"603","2020-12-11 11:36:25-03","UFMG","BHCB","33550","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,NA,"s.n.","Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA
"604","2020-12-11 11:36:25-03","UFMG","BHCB","60738","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,NA,"s.n.","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA
"605","2020-12-11 11:36:25-03","UFMG","BHCB","60722","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,NA,"s.n.","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA
"606","2020-12-11 11:36:25-03","UFMG","BHCB","74136","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Salino, A; Morais, PO","7900","Brasil","Minas Gerais","Unaí","Área de Cerrado e Mata Ciliar do Rio São Miguel, na região da barra do Córrego Bebedouro","-46.9061012268066","-16.3575000762939",NA,NA,NA,"Árvore de 5m de altura, no Cerrado Denso. Folhas cartáceas; flores creme",NA,"2002","01","20","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"97926","auto",NA,NA,NA
"607","2020-12-11 11:36:25-03","UFMG","BHCB","139390","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Schiavini, I; Lopes, SF; Oliveira, AP; Vale, VS; Dias Neto, OC; Gusson, AE","407","Brasil","Minas Gerais","Uberlândia","Fazenda Irara","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Floresta Estacional Semidecidual. Árvore c. ca. de 18m de altura e 75cm de circunferência. Indivíduo nº 727","BHCB003373","2008","09",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
"608","2020-12-11 11:36:25-03","UFMG","BHCB","35125","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,NA,"s.n.","Brasil","Goiás","Pirenópolis","mina de quartizito da Prefeitura Municipal de Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA
"609","2020-12-11 11:36:25-03","UFMG","BHCB","32651","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,NA,"s.n.","Brasil","Minas Gerais","Três Marias","Represa de Três Marias","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA
"610","2020-12-11 11:36:25-03","UFMG","BHCB","6038","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,NA,"s.n.","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,":carvoeira;variedade:rubiginosum;ecótono cerrado/mata;arbóreo;frutos imaturos verde;arvore pouco comum reserva;",NA,"1985","03","20","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"611","2020-12-11 11:36:34-03","UFMG","BHCB","17760","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima",NA,NA,NA,NA,"Macedo, M; Assumpção, S","48","Brasil","Mato Grosso","Joara","Alta Floresta, Margem direita do Rio Apiacas, próximo à primeira cachoeira.",NA,NA,NA,NA,NA,"Capoeira, árvore de 8 m. ; Frutos vagens imaturos. Solo arenoso.",NA,"1988","05","28","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-12-11 11:36:34-03","UFMG","BHCB","199405","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima",NA,"2014",NA,NA,"Neves, DRM; Simon, MF; Santos, AA","1870","Brasil","Tocantins",NA,"Lagoa da Confusão, ca. de 1,5Km a sudoeste de Lagoa da Confusão, entrando em canal de irrigação para plantação de arroz","-49.619722","-10.824167","-49.619722","-10.824167",NA,"Árvore ca. 8m de altura, foliolos coriaceos, tricomas ferrugineos na face abaxial. Inflorescência com botões e flores. Cálic esverdeado e corola com pétalas alvas. Estames amarelos. Frutos imaturos verdes; Mata de igapó, inundada","BHCB199405","2014","05","30","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"188","188",NA,NA,NA,NA,NA
"613","2020-12-11 11:36:34-03","UFMG","BHCB","2034","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima",NA,"2014","09",NA,"JMPS","s.n.","Brasil","Minas Gerais","Barão de Cocais",NA,"-43.4872016906738","-19.94580078125",NA,NA,NA,"Árvore; Mata","BHCB023134","1956",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"21378","auto",NA,NA,NA
"614","2021-03-24 17:17:20-03","UFMA","MAR","6678","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Cardoso, V.","86","Brasil","Maranhão","Balsas","Cerrado","-46.035556","-7.5325","46º02'08W","07º31'57S",NA,NA,NA,"2006","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-03-24 17:17:20-03","UFMA","MAR","6375","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Alba E. Ramos e Mariana Oliveira 08/2010","2010","08",NA,"A. E. Ramos et al.","2165","Brasil","Goiás","Luziania","Fazendinha JK","-47.950278","-16.252778","47º57'01W","16º15'10S",NA,NA,NA,"2010","08","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-03-24 17:17:20-03","UFMA","MAR","7159","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Cardoso, V.",NA,"Brasil","Maranhão","Balsas","Cerrado","-46.035556","-7.5325","46º02'08W","07º31'57S",NA,NA,NA,"2006","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2021-03-24 17:17:20-03","UFMA","MAR","613","S","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima",NA,"2015","12","14","Mª Aparecida Alves","176","Brasil","Distrito Federal","Brasília","Estação Florestal Cabeça de Veado","-47.93","-15.780278","47º55'48W","15º46'49S",NA,"Cerrado. Árvore ca. de 6m de altura e botões esverdeados",NA,"1983","08","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2021-03-24 17:17:20-03","UFMA","MAR","7060","S","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","Silva, A.N.F. da","2015","02","04","N. Figueiredo",NA,"Brasil","Maranhão","Santa Quitéria do Maranhão","Área de Cerrado","-42.56","-3.499722","42º33'36W","03°29'59S",NA,"Com botões",NA,"1995","01","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2021-03-24 17:17:20-03","UFMA","MAR","7131","S","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima",NA,NA,NA,NA,"Martins, K.L.","13","Brasil","Maranhão","Barreirinhas","Tabocas","-42.826389","-2.746944","42°49'35W","02°44'49S",NA,NA,NA,"2011","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-03-11 09:01:03-03","URCA","HCDAL","10234","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","Silva, L F G","2007","04",NA,"Félix, L. .P.; Pires, M F O; Souza, M. .M.","8001","Brasil","Maranhão","Caxias","Em Buritizal","-43.3560981750488","-4.85889005661011",NA,NA,NA,"Árvore, flores amarelas.; Terrenos alagados",NA,"1997","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72086","auto",NA,NA,NA
"621","2020-03-11 09:01:03-03","URCA","HCDAL","9944","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","Silva, L F G","2007","04",NA,"Félix, L. .P.; Pires, M F O","7915","Brasil","Piauí","Monsenhor Gil",NA,"-42.6077995300293","-5.56416988372803",NA,NA,NA,"Árvore; frutos imaturos verdes.; Cerrado",NA,"1997","05","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20710","auto",NA,NA,NA
"622","2021-02-11 17:19:05-03","UFPR","UPCB","10789","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Hatschbach, G.","1980","01","01","Hatschbach, G.","33073","Brasil","Mato Grosso","Lucas do Rio Verde","BR 163","-55.9110984802246","-13.0502996444702",NA,NA,NA,"Árvore, 8m, flor amarela. Cerrado borda da chapada..",NA,"1973","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78803","auto",NA,NA,NA
"623","2021-02-11 17:19:05-03","UFPR","UPCB","51047","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum var. subvelutina","Vog.","Hatschbach, G.","2005","01","01","Hatschbach, G.","78504","Brasil","Bahia","Caetité","Rod. BR 430, próximo ao trevo para Tanque Novo","-42.4749984741211","-14.0693998336792",NA,NA,NA,"Arbusto 3m, flor creme, campo rupestre. Alt.: 900m s.n.m..",NA,"2004","11","25",NA,NA,NA,NA,NA,"var. subvelutina",NA,NA,NA,NA,"53684","auto",NA,NA,NA
"624","2021-02-11 17:19:05-03","UFPR","UPCB","84680","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum var. subvelutinum","Benth.","Hatschbach, G.","2005",NA,NA,"Hatschbach, G.","78504","Brasil","Bahia","Caetité","Rod. BR-430, proximo ao trevo para Tanque Novo","-42.4749984741211","-14.0693998336792",NA,NA,NA,"Arbusto, 3m, flor creme. Campo rupestre.",NA,"2004","11","25",NA,NA,NA,NA,NA,"var. subvelutinum",NA,NA,NA,NA,"53684","auto",NA,NA,NA
"625","2008-12-19 11:05:00-02","MO","MOBOT","100161886","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","H. van der Werff (MO)",NA,NA,NA,"Ludwig Riedel","Riedel 2918","Brazil","Minas Gerais",NA,"Rio São Francisco/Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1824",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"626","2009-01-14 10:08:00-02","MO","MOBOT","100164369","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","B.A.S. Pereira",NA,NA,NA,"B.A.S. Pereira|D. Alvarenga","Pereira 2654","Brazil","Minas Gerais",NA,"ESTADO DE MINAS GERAIS. Municipio de Unai",NA,NA,NA,NA,NA,NA,NA,"1994","6","10","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"627","2009-01-29 11:21:00-02","MO","MOBOT","100165731","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Ronald Liesner (MO)",NA,NA,NA,"Cornelis C. Berg|Andrew J. Henderson","Berg BG492","Brazil","Pará",NA,"Serra dos Carajás, Serra Norte, near AMZA Exploration Camp. In scrub on Canga formation, alt. ca.",NA,NA,NA,NA,NA,NA,NA,"1977","10","13","South America",NA,NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,"1"
"628","2008-05-27 22:02:00-03","MO","MOBOT","1091315","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","R. Guillén & A. Rodriguez (USZ)",NA,NA,NA,"Antony Jardim|Paul F. Foster|et al.","Jardim 3234","Bolivia","Santa Cruz","Velasco","25 km al norte del aserradero Moira yendo al Choré. Bosque de lianas del Proyecto Bejucal de USZ con Phenakospermum, Astrocaryum, diversidad en generos de Leguminosae, Sapotaceae, Moraceae. Poblaciones relictos de Couratari guianensis, Rinoreocarpus ulei y otros. Suelos oxisoles.","-61.14638","-14.38916",NA,NA,NA,NA,NA,"1996","7","30","South America",NA,NA,NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,"3"
"629","2015-09-26 06:12:00-03","MO","MOBOT","1151035","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","R. Guillén & A. Rodriguez (USZ)",NA,NA,NA,"Ademar Soto|S.N. Panfil|Moore|Soliz","Soto 433","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado colecta general de Huanchaca I","-60.8127778","-13.8947222",NA,NA,NA,NA,NA,"1997","1","29","South America",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,"1"
"630","2008-05-27 22:02:00-03","MO","MOBOT","1718371","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Robin B. Foster","Foster 14013","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","11","13","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2008-05-27 22:02:00-03","MO","MOBOT","1718381","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Robin B. Foster","Foster 14013","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","11","12","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2008-05-27 22:02:00-03","MO","MOBOT","1718389","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Marielos Peña","Peña 311","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","5","27","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2008-05-27 22:02:00-03","MO","MOBOT","1718397","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Marielos Peña","Peña 129","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","5","23","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2008-05-27 22:02:00-03","MO","MOBOT","1718405","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","R. Foster, 92",NA,NA,NA,"M. Toledo G.","Toledo G. 39","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996","8","13","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2008-05-27 22:02:00-03","MO","MOBOT","1899490","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","I. G. Vargas (USZ)",NA,NA,NA,"Israel G. Vargas C.","Vargas Caballero 6660","Bolivia","Santa Cruz","Velasco","Cerrado a 1 km de la entrada del camino principal del camino a meseta. Borde del bosque alto y cerrado.",NA,NA,NA,NA,NA,NA,NA,"2002","2","28","South America",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA
"636","2008-05-27 22:02:00-03","MO","MOBOT","943283","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"M. Toledo G.|J.C. Herrera","Toledo G. 39","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff M; Aproxim. 6 km al S del Campamento Lago Caimán, en la Senda Punto antena y Marimono. Serranía Huanchaca.","-60.9","-13.61666",NA,NA,NA,NA,NA,"1992","8","12","South America",NA,NA,NA,NA,NA,NA,NA,"250.00000000","750.00000000",NA,NA,NA,NA,NA
"637","2016-11-04 13:05:00-02","MO","MOBOT","100936490","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","J. Lima",NA,NA,NA,"C. Zartman|et al.","Zartman 5796","Brazil","Amazonas","Apuí","Chavascal próxima ao Rio Bararati no PARES Sucunduri.","-59.8913993835449","-7.19721984863281",NA,NA,NA,NA,NA,"2006","6","26","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"239406","auto",NA,NA,"1"
"638","2009-04-13 16:09:00-03","MO","MOBOT","3255755","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Ronald Liesner (MO)",NA,NA,NA,"HERINGER","HERINGER 2850","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,"1979","12","3","South America",NA,NA,NA,NA,"subvelutinum",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"639","2013-08-23 04:12:00-03","MO","MOBOT","100172785","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","Henk van der Werff (MO)",NA,NA,NA,"C.A. Cid Ferreira","Cid Ferreira 9796","Brazil","Amazonas",NA,"Mun. Obidos, Para. Campos do Ariramba no lugar Tabuleta, 18 km do rio Jaramacaru. Campina sobre solo arenoso branco.","-55.5833333","-1.1666667",NA,NA,NA,NA,NA,"1987","12","6","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"640","2008-07-02 03:32:00-03","MO","MOBOT","3461296","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","H. van der Werff",NA,NA,NA,"C.A. Cid Ferreira","Cid Ferreira 6407","Brazil","Mato Grosso",NA,"Mun. de Sta. Terezinha, MT. Faz. Codeara. Serra da Viúva, a 12 km S da Cidade. Cerradão, solo areno-pedregoso.","-50.58333","-10.66666",NA,NA,NA,NA,NA,"1985","10","10","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2009-01-13 10:50:00-02","MO","MOBOT","3252344","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","H. van der Werff (MO)",NA,NA,NA,"D. Philcox","Philcox 3237","Brazil","Mato Grosso do Sul",NA,"Km. 267, Xavantina-Cachimbo road. Cerrado.","-51.7666667","-12.8166667",NA,NA,NA,NA,NA,"1967","11","24","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"642","2013-02-19 05:38:00-03","MO","MOBOT","100199856","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","Henk van der Werff",NA,NA,NA,"A. da Silva|Roberta C. de Mendonça|N.Goulart Sousa|N.R. Oliveira|E. Cardoso","Silva 4032","Brazil","Tocantins",NA,"Ilha Do Bananal. Parque Nacional do Araguaia. Municipio da Lagoa da Confusao. Area ca. de 2km da Sede do Parque em direcao ao campo de pouso proximo ao Morro Pelado. Relevo levemente ondulado.","-50.4994444","-10.4513889",NA,NA,NA,NA,NA,"1999","3","21","South America",NA,NA,NA,NA,NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,"1"
"643","2009-01-29 10:45:00-02","MO","MOBOT","100165913","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","H. van der Werff (MO)",NA,NA,NA,"D. Ackerly","Ackerly 155","Brazil","Pará",NA,"Municipio de Santarem, peninsula de Alter-do-Chao. Vegetacao de savana sobre solo arenoso.","-54.95","-2.4833333",NA,NA,NA,NA,NA,"86","2","23","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"644","2009-01-23 16:37:00-02","MO","MOBOT","100165376","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","H. van der Werff (MO)",NA,NA,NA,"B.M.T. Walter|A.O. Scariot|Tarciso S. Filgueiras","Walter 254","Brazil","Bahia",NA,"BAHIA; Município de Sáo Desidério; cerrado de solo arenoso, com altitude de.","-45.2","-12.4666667",NA,NA,NA,NA,NA,"1989","4","10","South America",NA,NA,NA,NA,NA,NA,NA,"510.00000000",NA,NA,NA,NA,NA,"1"
"645","2009-03-02 15:36:00-03","MO","MOBOT","100172211","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","Henk van der Werff",NA,NA,NA,"W. Boeckermann","Boeckermann 264","Brazil","Pará",NA,"Estado do Para: Cachimbo",NA,NA,NA,NA,NA,NA,NA,"1955","5",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"646","2013-08-23 04:12:00-03","MO","MOBOT","100165678","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","H. van der Werff",NA,NA,NA,"Ghillean T. Prance|A.S. Silva|Cornelis C. Berg|Andrew J. Henderson|Bruce W. Nelson|Michael J. Balick|R.P. Bahia|M.R. dos Santos","Prance P24996","Brazil","Pará",NA,"BR 163 Cuiabá-Santarém, Km 823, 570m alt.",NA,NA,NA,NA,NA,NA,NA,"1977","11","7","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"647","2013-08-23 04:12:00-03","MO","MOBOT","100165680","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","H. van der Werff (MO)",NA,NA,NA,"Ghillean T. Prance","Prance 28516","Brazil",NA,NA,"On Alter do Chão Hill, Rio Tapajós. On Hill slope.",NA,NA,NA,NA,NA,NA,NA,"1983","11","12","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"648","2009-01-27 14:57:00-02","MO","MOBOT","100165728","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","H. van der Werff (MO)",NA,NA,NA,"I.A. Rodrigues|* DANTAS","Rodrigues 155069","Brazil","Pará",NA,"Brasil, Est. do Pará - Santarém - Estrada Alter do Chaoo- margem da estrada.",NA,NA,NA,NA,NA,NA,NA,"1979","3","3","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"649","2014-01-23 05:32:00-02","MO","MOBOT","100165739","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","H. van der Werff (MO)",NA,NA,NA,"Nilo T. Silva|B.G. Ribeiro|* MADEIRA","Silva 141880","Brazil",NA,NA,"Árvore de 10m e 30cm de diãmetro. Flôr amarela.",NA,NA,NA,NA,NA,NA,NA,"1972","8","28","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"650","2013-08-23 04:12:00-03","MO","MOBOT","100165921","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima","H. van der Werff (MO)",NA,NA,NA,"Ghillean T. Prance|A.S. Silva|Cornelis C. Berg|Andrew J. Henderson|Bruce W. Nelson|Michael J. Balick|R.P. Bahia|M.R. dos Santos","Prance P24894","Brazil","Pará",NA,"Cachoeira de Curuá; north slope of Serra Cachimbo,",NA,NA,NA,NA,NA,NA,NA,"1977","11","5","South America",NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,"1"
