"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"49","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U 0288539","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"NL-U0288539",NA,NA,"Serro do Mar Bela Vista","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200288539 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12613",NA,NA,NA
"50","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U 0288540","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"NL-U0288540",NA,NA,"Serro do Mar Bela Vista","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200288540 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12524",NA,NA,NA
"51","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402758","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","06","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402758","NL-U1402758",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Forest on atlantic slope of Serra do Mar above Bella Vista at old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402758 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402759","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402759","NL-U1402759",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402759 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402760","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402760","NL-U1402760",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402761","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402761","NL-U1402761",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402761 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402762","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402762","NL-U1402762",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402762 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402763","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","14","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402763","NL-U1402763",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rainforest on Atlantic slope above Bela Vista, old road Curitiba to Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402763 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402764","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","14","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402764","NL-U1402764",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Forest on atlantic slope of Serra do Mar above Bela Vista at old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402764 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402765","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","17","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402765","NL-U1402765",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rain forest on atlantic slope above Bela Vista on Old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402765 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402766","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","17","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402766","NL-U1402766",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rain forest on atlantic slope above Bela Vista on Old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402766 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402767","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","06","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402767","NL-U1402767",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402767 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402768","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","06","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402768","NL-U1402768",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402768 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402769","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","01","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402769","NL-U1402769",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba - Morretes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402769 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402770","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Lindeman JC; Haas JH de; Hatschbach GG","1966","01","20","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402770","NL-U1402770",NA,"BRASILIAE AUSTRALIS. Est. Paraná. Rio Cotia, atlantic slope of Serra dos Orgãos, 25 km N of Antonina.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402770 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402772","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Brade AC","1921","12","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402772","NL-U1402772",NA,"S. Paulo: Iguape, Morro das Pedras.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402772 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402773","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Reitz R; Klein RM","1957","12","18","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1402773","NL-U1402773",NA,"SANTA CATARINA. Estrada Dona Francisca, Joinvile.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402773 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 09:36:42-03","NBC","NL-BOTANY","WAG.1693377","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Hatschbach GG","1965","11","21","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1693377","NL-WAG1693377",NA,"Brazil. Paraná. Mun. Campina Gde. Sul: Rio Pardinho.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1693377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 09:36:42-03","NBC","NL-BOTANY","WAG.1693378","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Haas H","1966","02","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1693378","NL-WAG1693378",NA,"Brazil. Paraná. Mun. S. Mateus do Sul: Vila S'Ana.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1693378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:36:42-03","NBC","NL-BOTANY","WAG.1693379","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Hatschbach GG","1979","01","04","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1693379","NL-WAG1693379",NA,"Marumbi (mun. Morretes) Paraná.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1693379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 09:36:42-03","NBC","NL-BOTANY","WAG.1693380","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Kummrow R; Cordeiro J","1978","12","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1693380","NL-WAG1693380",NA,"Alto do Serra (mun. Guaratuba) Paraná.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1693380 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-11-04 11:12:05-03","ESALQ","ESA","32777","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Baitello, J.B.",NA,NA,NA,"Ivanauskas, N.M. et al.","1996","06","07","Brasil","São Paulo","Jacupiranga","-48","-24.6900005340576",NA,NA,NA,NA,"ESA032777",NA,"1505.0",NA,NA,"Magnoliophyta",NA,NA,NA,"35797","auto",NA,NA,NA,NA,NA
"71","2020-11-04 11:12:05-03","ESALQ","ESA","10011","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R.","1991","11","16","Brasil","São Paulo","São miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA010011",NA,"553.0",NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"72","2020-11-04 11:12:05-03","ESALQ","ESA","12920","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R. ; Capellari Jr., L.","1993","10","29","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA012920",NA,"831.0",NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"73","2020-11-04 11:12:05-03","ESALQ","ESA","13116","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R.","1993","10","29","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA013116",NA,"839.0",NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"74","2020-11-04 11:12:05-03","ESALQ","ESA","13113","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Mez","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R.","1993","10","29","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA013113",NA,"836.0",NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"75","2020-11-04 11:12:05-03","ESALQ","ESA","26172","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Baitello, J.B.",NA,NA,NA,"Souza, V.C. ; Souza, J.P.","1995","10","08","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"ESA026172",NA,"9226.0","Fazenda São Luís. Mata Atlântica.","Arvoreta, ca. 2,5 m alt.; botões verdes.","Magnoliophyta",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"76","2020-11-04 11:12:05-03","ESALQ","ESA","51983","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Lima, R.A.F.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","ESA051983","ESA051983","406.0","Parcela permanente - Parque Estadual de Carlos Botelho","em clareira","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"77","2020-11-04 11:12:05-03","ESALQ","ESA","52084","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Lima, R.A.F.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","ESA052084","ESA052084","531.0","Parcela permanente - Parque Estadual de Carlos Botelho","no sub-bosque","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"78","2020-11-04 11:12:05-03","ESALQ","ESA","109558","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109558","ESA109558","30089.0","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"79","2020-11-04 11:12:05-03","ESALQ","ESA","84739","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Mez","Moraes, P.L.R.",NA,NA,NA,"Aguiar, A.C.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.","2003","04","16","Brasil","São Paulo","Ribeirão Grande","-482.188","-241.728","-482,188","-241,728","790","790","ESA084739",NA,"130.0","Parque Est.Intervales, trilha da cachoeira das pedrinhas, Floresta Ombrófila Densa","Árvore.Frutos imaturos verdes","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:12:05-03","ESALQ","ESA","128524","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"Baitello, J.B.","2013",NA,NA,"Polisel, R.T.","2013","03","26","Brasil","São Paulo","Tapiraí","-47.315","-24.024","-47.315","-24.024","516","516","ESA128524",NA,"1097.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","Planta jovem de 1,5 m de altura.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:12:05-03","ESALQ","ESA","92894","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn) Mez.","Castro, E.R.",NA,NA,NA,"Castro, E.R.","2002","06","12","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA092894","ESA092894","275.0",NA,NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"82","2020-11-04 11:12:05-03","ESALQ","ESA","24126","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Baitello, J.B.",NA,NA,NA,"Sakai, L. et al.","1995","02","09","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA024126",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"83","2020-11-04 11:12:05-03","ESALQ","ESA","25999","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Baitello, J.B.",NA,NA,NA,"Souza, V.C. ; Souza, J.P.","1995","10","08","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"ESA025999",NA,"9226.0","Fazenda São Luís. Mata Atlântica.","Arvoreta, ca. 2,5 m alt.; botões verdes.","Magnoliophyta",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"84","2020-11-04 11:12:05-03","ESALQ","ESA","109484","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109484","ESA109484","30087.0","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"85","2020-11-04 11:12:05-03","ESALQ","ESA","84738","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Mez","Moraes, P.L.R.",NA,NA,NA,"Aguiar, A.C.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.","2003","04","16","Brasil","São Paulo","Ribeirão Grande","-482.188","-241.827","-482,188","-241,827","790","790","ESA084738","ESA084738",NA,"Parque Estadual Intervales, Trilha da Cachoeira das Pedrinhas com início na Estrada de São Pedro, até a cachoeira do Rio Carmo, Floresta Ombrófila Densa Montana, com extrativismo seletivo","Árvore","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:12:05-03","ESALQ","ESA","51940","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"Lima, R.A.F.",NA,NA,NA,"Brasil","São Paulo","São Miguel Arcanjo","-475.535","-241.101","-475,535","-241,101","800","800","ESA051940","ESA051940","204.0","Parque Estadual de Carlos Botelho",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:12:05-03","ESALQ","ESA","60666","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Hatschbach, G.",NA,NA,NA,"Silva, J.M. et al.","1997","11","27","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"ESA060666","ESA060666","2234.0",NA,NA,"Magnoliophyta",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"88","2020-11-04 11:12:05-03","ESALQ","ESA","69727","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Hatschbach, G.",NA,NA,NA,"Silva, J.M. ; Abe, L.M.","1999","12","14","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"ESA069727","ESA069727","3113.0",NA,NA,"Magnoliophyta",NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"89","2020-11-04 11:12:05-03","ESALQ","ESA","107950","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,NA,NA,NA,NA,"Santos, M.B.","2005","03","25","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA107950","ESA107950","63.0",NA,NA,"Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"90","2020-11-04 11:12:05-03","ESALQ","ESA","84736","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,NA,NA,NA,NA,"Urbanetz, C. et al.","2003","04","22","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA084736","ESA084736","139.0",NA,NA,"Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"91","2020-11-04 11:12:05-03","ESALQ","ESA","21770","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meissn.) Rohwer","Baitello, J.B.",NA,NA,NA,"Rodrigues, R.R. et al.","1995","09","04","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA021770",NA,"192.0",NA,NA,"Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
