"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"651","2008-05-27 22:02:00-03","MO","MOBOT","1859581","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","M. Kessler","1993","7","23","South America","Bolivia",NA,NA,NA,NA,"Kessler 4171",NA,NA,"Mart. & Zucc.",NA,"La Paz","aprox. 15 Kms de Apolo en Trocha a Asariamas. Cresta de pedazos de arado","-68.43333","-14.63333",NA,"Franz Tamayo","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2016-04-29 09:25:00-03","MO","MOBOT","1923978","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Alfredo F. Fuentes|Narel Paniagua Zambrana|L. Cayola|Susan Whitehead|Ramiro Cuevas","2003","11","9","South America","Bolivia",NA,NA,NA,NA,"Fuentes Claros 5839",NA,NA,"Mart. & Zucc.","A. Fuentes (USZ)","La Paz","Parque Nacional Madidi, entre Puca Suchu y Virgen del Rosario.","-68.69","-14.5777778",NA,"Franz Tamayo","910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-12","6",NA
"653","2009-07-09 17:05:00-03","MO","MOBOT","2457443","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gert G. Hatschbach","1959","9","9","South America","Brazil",NA,NA,NA,NA,"Hatschbach 6271",NA,NA,"Mart. & Zucc.",NA,"Paraná","Sengés. Fazenda Morungava, Rio Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2018-09-17 09:47:00-03","MO","MOBOT","2492834","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 7243",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Concepción","Concepción","-57.4333333","-23.4333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"655","2008-05-27 22:02:00-03","MO","MOBOT","2492860","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","LAES","1927",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"LAES 5236",NA,NA,"Mart. & Zucc.","Guaglianone, E. R.","Concepción","Concepción","-57.4333333","-23.4333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2016-12-17 05:24:00-02","MO","MOBOT","2589038","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","D. Choque A.|L. Cayola|A. T. Fernández C.|Noel Cuevas|Evert Cuevas","2005","3","9","South America","Bolivia",NA,NA,NA,NA,"Choque Ajata 93",NA,NA,"Mart. & Zucc.","A. Fuentes (LPB)","La Paz","Área Natural de Manejo Integrado Madidi. NW de Apolo.","-68.6825278","-14.5599167",NA,"Franz Tamayo","1094.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-04","3",NA
"657","2018-09-05 11:59:00-03","MO","MOBOT","2697404","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","1980","2","2","South America","Brazil",NA,NA,NA,NA,"Plowman 8301",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Tocantins","Municipio Presidente Kennedy. Road from BR153 to Itaporã, 12 km W of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho. [as estado Goiás and BR010 in original field book].","-48.6447222","-8.4944444",NA,"Presidente Kennedy","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","10",NA
"658","2020-07-17 00:49:00-03","MO","MOBOT","2880982","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Evert Cuevas|C. Cuevas","2005","12","4","South America","Bolivia",NA,NA,NA,NA,"Araujo Murakami 2644",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","La Paz","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo chaparro con Tabebuia aurea, Astronium urundeuva, Anadenanthera colubrina, Trichilia elegans, Jacaranda cuspidifolia. Plantas secadas en campo.","-68.5797223","-14.4427777",NA,"Franz Tamayo","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-20","6",NA
"659","2008-05-27 22:02:00-03","MO","MOBOT","305476","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","David R. Brunner","1986","4","4","South America","Paraguay",NA,NA,NA,NA,"Brunner 1765",NA,NA,"Mart. & Zucc.",NA,"Concepción","Arroyo Tagatiya-mí. Savana con arboles esparcidos de hasta 8 m de altura. Suelo de poco profundidad sobre roca caliza.","-57.53333","-22.61666",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-6","2",NA
"660","2008-05-27 22:02:00-03","MO","MOBOT","305483","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","David R. Brunner","1986","4","4","South America","Paraguay",NA,NA,NA,NA,"Brunner 1766",NA,NA,"Mart. & Zucc.",NA,"Concepción","Arroyo Tagatiya-mí. Savana con arboles esparcidos de hasta 8 m de altura. Suelo de poco profundidad sobre roca caliza.","-57.53333","-22.61666",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-6","3",NA
"661","2018-09-05 11:25:00-03","MO","MOBOT","305598","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","1985","1","16","South America","Brazil",NA,NA,NA,NA,"Gentry 49558",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Minas Gerais","Cerrado, vicinity of Jaboticatubas, E of Sete Lagoas.","-43.7833333","-19.4666667",NA,NA,"750.00000000","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-42","4",NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","305726","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","1991","5","17","South America","Bolivia",NA,NA,NA,NA,"Gentry 73989",NA,NA,"Mart. & Zucc.","J. Bradford (MO)","Santa Cruz","Cerro de Santiago, 4 km NE of Santiago, semi-closed cerrado. Transect 1.","-59.5","-18.33333",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"628","2",NA
"663","2018-09-05 11:59:00-03","MO","MOBOT","306327","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Elias Meneces|R. Zabala|Waldo Terceros","1976","9","2","South America","Bolivia",NA,NA,NA,NA,"Meneces 306",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Beni","Pto. Palomo. Bosque bajo seco transicion a sabana.",NA,NA,NA,"Moxos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"664","2018-09-17 09:36:00-03","MO","MOBOT","3181470","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gert G. Hatschbach|Maria M. Hatschbach|D.D. Guimarães","1991",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 55849",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Goiás","Corrego Fundo ( Mun. Cristalina) Goias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"665","2018-09-25 14:51:00-03","MO","MOBOT","3181532","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gary S. Hartshorn","1976",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Hartshorn 306",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Beni","Puerto Palomo, Bosque humedo subtropical, transicion a sabana.",NA,NA,NA,NA,"255.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"666","2018-09-05 12:00:00-03","MO","MOBOT","3181794","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Luciano Bernardi","1980",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Bernardi 20631",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Concepción","Arbor 12-16 metralis cortice atrefusco , fissurato, ramis fuscis, ramulis atris. FOlia coriacea Pruni, idest, longe petiolata, elliptica, acu, inata, superne lucida, vix discoloreia. Fructus alati, duobus alis lucidis et planis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"667","2018-09-17 09:36:00-03","MO","MOBOT","3181830","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Howard S. Irwin","1968","1","22","South America","Brazil",NA,NA,NA,NA,"Irwin 19027",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Goiás","75 km N. of Corumba de Goias on road to Niquelandia, Goias in valley of Rio Maranhao. Gallery marginand cerrado.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"668","2018-09-17 09:37:00-03","MO","MOBOT","3182031","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Howard S. Irwin","1968","1","20","South America","Brazil",NA,NA,NA,NA,"Irwin 18916",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Goiás","N of Corumba de Goias on road to Niquelandia, Goias in valley of Rio Maranhao. Gallery Forest and adjacent cerrado.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"669","2018-09-17 09:38:00-03","MO","MOBOT","3182112","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Amaro Macedo","1948",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Macedo 1166",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Goiás","Capitao do cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"670","2018-09-17 09:37:00-03","MO","MOBOT","3182196","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Louis O. Williams|Vicente Assis","1945","9","7","South America","Brazil",NA,NA,NA,NA,"Williams 7426",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)",NA,"In campo. Fazenda do Cabui, near Contagem, Municipio of BEtim.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"671","2018-09-17 09:47:00-03","MO","MOBOT","3182292","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Antonio C. Krapovickas|Aurelio Schinini","1977",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Krapovickas 31928",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Nuflo de Chavez. Concepcion.","-62.0833333","-16.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"672","2018-09-17 09:47:00-03","MO","MOBOT","3182362","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","José Steinbach","1925","6","28","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 7160",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Pampas Region.",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"673","2018-09-17 09:38:00-03","MO","MOBOT","3182489","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Apparicio P. Duarte","1950",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Duarte 2876",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Rio de Janeiro","Estado d eMinas Gerais, Patos d eMinas .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"674","2018-09-14 16:55:00-03","MO","MOBOT","3183702","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","James A. Ratter","1976",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Ratter 3531",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Distrito Federal","Fazenda Agua Limpa ( University of Brasilia field station), near Vargem Bonita, ca. 18 km. SSWof Brasilia TV tower. 1 n cerrado on a petal of better soil just Sof the junction ofthe station which descendo from the Agua of Once the Corrego agecora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"675","2013-05-16 13:30:00-03","MO","MOBOT","3183813","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R.C. Quevedo","1991","3","18","South America","Bolivia",NA,NA,NA,NA,"Quevedo Sopepí 486",NA,NA,"Mart. & Zucc.","R.L. Liesner","Santa Cruz","San Ramon.","-62.45","-16.6375",NA,"Nuflo de Chavez","505.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2013-05-16 13:25:00-03","MO","MOBOT","3183901","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R.C. Quevedo","1991","2","23","South America","Bolivia",NA,NA,NA,NA,"Quevedo Sopepí 422",NA,NA,"Mart. & Zucc.","T. Killeen","Santa Cruz","Nuflo De chavez. Puqio Sur-Ladera No.","-62.45","-16.6375",NA,NA,"505.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"677","2018-09-14 16:57:00-03","MO","MOBOT","3184168","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R.M. Harley","1968","10","7","South America","Brazil",NA,NA,NA,NA,"Harley 10532",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)",NA,"State of Mato Grosso. Expedition Base Camp.","-51.7666667","-12.8166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"678","2018-09-14 16:57:00-03","MO","MOBOT","3184241","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","James A. Ratter","1968",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Ratter 2148",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)",NA,"2 kmE. of the Base Camp of the Expedition. Base camp c. 270 km. N. of Xavantina.","-51.8666667","-12.9",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"679","2018-09-14 16:56:00-03","MO","MOBOT","3184397","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gert G. Hatschbach|C. Koczicki","1973",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 33359",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Goiás","Rod. Br 462 mun. Bom Jesus de Goias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"680","2018-09-14 16:56:00-03","MO","MOBOT","3184459","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Howard S. Irwin|Thomas R. Soderstrom","1964","8","23","South America","Brazil",NA,NA,NA,NA,"Irwin 5489",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Minas Gerais","Defoliated tree 10 m x 18 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"681","2018-09-14 16:53:00-03","MO","MOBOT","3184904","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Howard S. Irwin|Thomas R. Soderstrom","1964","9","13","South America","Brazil",NA,NA,NA,NA,"Irwin 6169",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Distrito Federal","Cerrado, dry hills ca. 5 5km. E. of BRasilia on road to Planaltina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"682","2013-05-16 13:30:00-03","MO","MOBOT","3185024","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R.C. Quevedo","1991","2","23","South America","Bolivia",NA,NA,NA,NA,"Quevedo Sopepí 431",NA,NA,"Mart. & Zucc.","R.L. Liesner","Santa Cruz","Puquio Sur-Ladera NO.","-62.45","-16.6375",NA,"Nuflo de Chavez","505.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2013-05-16 13:30:00-03","MO","MOBOT","3185115","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R.C. Quevedo","1991","3","18","South America","Bolivia",NA,NA,NA,NA,"Quevedo Sopepí 486",NA,NA,"Mart. & Zucc.",NA,"Santa Cruz","San Ramon.","-62.45","-16.6375",NA,"Nuflo de Chavez","505.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2018-09-14 16:53:00-03","MO","MOBOT","3185484","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Howard S. Irwin","1966","7","23","South America","Brazil",NA,NA,NA,NA,"Irwin 18333",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Distrito Federal","Swamp forest, near Lagoa Mestre D'Armas, ca. 5 km. N.W. of Planaltina, D.F. Elevation.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"685","2018-09-05 11:23:00-03","MO","MOBOT","3270487","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gert G. Hatschbach","2000","5","10","South America","Brazil",NA,NA,NA,NA,"Hatschbach 70869",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Tocantins","Rod. TO-050, km 415, 6 km W de Arraias (Mun. Arraias).",NA,NA,NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"686","2018-09-17 09:35:00-03","MO","MOBOT","3299551","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","S.F. Conceição|E.B. Miranda|R.M. Castro|J.G. Sobrinho","2005","4","9","South America","Brazil",NA,NA,NA,NA,"Conceição 135",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Bahia","Cocos: Caminho para Tamanduá (Riacho do Meio), beira da estrada.","-44.7088889","-14.2811111",NA,NA,"603.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"687","2018-09-17 09:39:00-03","MO","MOBOT","3311875","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Timothy J. Killeen","1985","10","31","South America","Bolivia",NA,NA,NA,NA,"Killeen 1354",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Est. Las Madres, 13 km N of Concepción. Eroded tertiary planation surface overlying precambrian shield; mosaic of semideciduous forest, savanna forest and savanna wetland.","-62","-16",NA,"Nuflo de Chavez","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"688","2018-09-17 09:39:00-03","MO","MOBOT","3311882","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Timothy J. Killeen","1986","9","3","South America","Bolivia",NA,NA,NA,NA,"Killeen 2143",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Pueblo of Concepción. Environs of pueblo in disturbed wooded savanna.","-62.1333333","-16.0833333",NA,"Nuflo de Chavez","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"689","2018-09-17 09:39:00-03","MO","MOBOT","3311886","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Timothy J. Killeen","1986","9","4","South America","Bolivia",NA,NA,NA,NA,"Killeen 2156",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Est. Las Madres, 15 km N of Concepción, near Lake. Eroded tertiary planation surface overlying precambrian shield; mosaic of semideciduous forest, wooded savanna and savanna wetland.","-62","-16",NA,"Nuflo de Chavez","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"690","2018-09-17 09:36:00-03","MO","MOBOT","3332211","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gert G. Hatschbach","1981","4","11","South America","Brazil",NA,NA,NA,NA,"Hatschbach 43795",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Goiás","Comiciano Ribeiro (mun. Ipameri).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"691","2018-09-25 14:50:00-03","MO","MOBOT","3343524","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Howard S. Irwin|R.M. Harley|Gary L. Smith","1971","2","28","South America","Brazil",NA,NA,NA,NA,"Irwin 31259",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Bahia","Acacia caatinger on slopes, ca 1 km N of Agua de Rega, road to Carfarnaúm.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"692","2018-04-07 05:24:00-03","MO","MOBOT","3427789","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G.A. Parada|Ivan Linneo|A. Molina O.","2007","7","23","South America","Bolivia",NA,NA,NA,NA,"Parada-Gutierrez 189",NA,NA,"Mart. & Zucc.","G.A. Parada (USZ)","Santa Cruz","Monumento Natural Espejillos entre 500 hasta 1100 msnm con bosque hidrofítico chiquitano, Cerrado y sabanas abiertas, y pequeñas áreas con bosque Tucumano-Boliviano con helechos arbóreos.","-63.46444","-17.88833",NA,"Andrés Ibáñez","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2009-01-13 18:21:00-02","MO","MOBOT","3496202","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G.A. Parada","2008","2","12","South America","Bolivia",NA,NA,NA,NA,"Parada-Gutierrez 844",NA,NA,"Mart. & Zucc.","G.A. Parada (USZ)","Santa Cruz","Bosque bajo sobre suelos arenosos Abayoy; camino entre el Carmen Rivero Torrez y el Carmen Viejo.","-58.6205556","-18.8227778",NA,"Germán Busch","162.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"694","2008-05-27 22:02:00-03","MO","MOBOT","704268","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Walter A. Palacios","1987","9","1","South America","Ecuador",NA,NA,NA,NA,"Palacios Cuenca 1906",NA,NA,"Mart. & Zucc.","C.A. Stace (LTR)","Napo","RESERVA BIOLOGICA JATUN SACHA, 8 km. de Puerto Misahualli, margen derecha del Río Napo. Bosque húmedo tropical. Bosque primario. Suelo rojos de colinas.","-77.61666","-1.06666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-14","1",NA
"695","2018-09-12 17:44:00-03","MO","MOBOT","805240","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ramón A. Palacios","1990","2","21","South America","Paraguay",NA,NA,NA,NA,"Palacios 1906",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Concepción","Estancia San Luis de la Sierra, 1 km hacia el oeste. Lomada con vegetación de cerrado, en la parte baja arroyo con vegetación en galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","2",NA
"696","2018-09-25 14:52:00-03","MO","MOBOT","935473","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","M. Toledo G.|G. Montaño|P. Peña","1994","11","15","South America","Bolivia",NA,NA,NA,NA,"Toledo G. 420",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Región de Lomerio. 1 km al Norte de la plaza de la comunidad de Palmira.","-61.9347222","-16.7525",NA,"Nuflo de Chavez","300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
