"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"259","2020-09-12 05:00:02-03","US","US","2403282","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. Reitz & D. Klein","1958","Brazil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"US01890046","US01890046_01 US01890046_02",NA,NA,"7334","10","18","Matador","350",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"15163","auto","Dicotyledonae",NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2580327","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. Reitz & D. Klein","1957","Brazil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"US01890044","US01890044_01 US01890044_02",NA,NA,"4304","6","15","Sabiá",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"21797","auto","Dicotyledonae",NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2829696","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. Reitz & D. Klein",NA,"Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"US01890043","US01890043_01 US01890043_02",NA,NA,"3634",NA,NA,"Pilões","300",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"31105","auto","Dicotyledonae",NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","USw15063","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. Reitz & R. M. Klein",NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3634",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2580332","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. M. Klein","1953","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"US01890042","US01890042_01 US01890042_02",NA,NA,"559","8","13","Mata do Malucher","60",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"19684","auto","Dicotyledonae",NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2580350","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. M. Klein","1954","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"US01890040","US01890040_01 US01890040_02",NA,NA,"812","8","12","Morro da Fazenda","300",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","2841470","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. Reitz & D. Klein","1964","Brazil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"US01890045","US01890045_01 US01890045_02",NA,NA,"17035","7","8","Matador","350",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"15163","auto","Dicotyledonae",NA,NA,NA,"1"
"266","2020-09-02 16:34:05-03","Cenargen","CEN","23447","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","G. M. Barroso","1981","Dimitri Sucre Benjamin","1971","Brasil","RJ","RIO DE JANEIRO","-43.2075004577637","-22.9027996063232",NA,NA,"CEN00023447","CEN00023447","09",NA,"7695","09","22","Estado do Rio de Janeiro, antiga Guanabara. Estrada da Vista Chinesa.","490","490",NA,"Exsicatas",NA,"Árvore semi-umbrófila, crescendo en formação de mata úmida, fuste reto e alto e não decurbente. Lâmina da folha na face ventral verde escuro fosco com a nervura média verde pálido, na face dorsal verde gaii muito lúcido com nervura média verde castanho. Hipancio verde, porção apical do cálice arroxeado. &nf;Doação do Jardim Botânico do Rio de Janeiro - RB (150936). Rio de Janeiro.",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"1"
"267","2019-11-13 11:27:20-03","USP","SPF","109260","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","1989","Hatschbach, G","1968","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"SPF00109260",NA,NA,NA,"19449","11","27",NA,"150","150",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"268","2021-03-15 18:29:03-03","USP","SPF","162078","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2004","Lobão, AQ","2001","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"SPF00162078",NA,NA,NA,"569","04","12","Parque Nacional da Serra dos Órgãos, Trilha Mosart Catão.",NA,NA,NA,NA,NA,"Árvore ca. 6 m alt. CAP 35 cm. Ramos novos levemente vináceos. Folhas discolores verdes; lisas. Flores com cálice verde; estames alvos.; Mata Atlântica.",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"269","2019-11-13 11:27:20-03","USP","SPF","143502","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Kawasaki, ML","1996","Rapini, A","1995","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"SPF00143502",NA,NA,NA,"39","08","23","Parque Estadual de Ilhabela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"270","2019-11-13 11:27:20-03","USP","SPF","141845","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Anônimo",NA,"Takahasi, A","1995","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00141845",NA,NA,NA,"129","07","30","Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"271","2014-04-04 18:27:59-03","PNFM","IRAI","7601","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Cordeiro, J.; Felitto, G.","2011","Barbieri, J.A.","2011","Brasil","Santa Catarina","Pinhalzinho","-52.996667","-26.896667","-52.996667","-26.896667","IRAI00007601",NA,"01","01","s.n.","04","21","Chácara Barbieri, Rodovia SC-469, km 0.5","360","360",NA,NA,NA,"Arvoreta ca. 3 m, ripária. Flores alvas","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-25 13:52:56-03","UNIVILLE","JOI","11300","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral","2010","A. Stival-Santos","2009","Brasil","Santa Catarina","Botuverá","-49.14","-27.18","49º8'24''W","27º10'48''S","JOI011300","JOI011300","01","25","1167","11","05","Lageado Alto - Recanto Feliz.","307","307",NA,NA,NA,"Florística IFFSC 519 (Arbórea); HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-25 13:52:56-03","UNIVILLE","JOI","18486","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Vieira, F.C.S.","2018","Vieira, F.C.S.","2018","Brasil","Santa Catarina","Joinville","-49.027222","-26.156389","49º1'38''W","26º9'23''S","JOI018486",NA,"07","15","2851","07","15","Estrada Covanca. APA Dona Francisca","140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-25 13:52:56-03","UNIVILLE","JOI","18497","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Vieira, F.C.S.","2018","Vieira, F.C.S.","2018","Brasil","Santa Catarina","Joinville","-49.027222","-26.156389","49º1'38''W","26º9'23''S","JOI018497",NA,"10","10","2863","07","14","Estrada Covanca. APA Dona Francisca","140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-25 13:52:56-03","UNIVILLE","JOI","4669","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral","2006","Leandro C.","2000","Brasil",NA,"Brasil",NA,NA,NA,NA,"JOI004669","JOI004669","06","05",NA,"01","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-25 13:52:56-03","UNIVILLE","JOI","18485","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Vieira, F.C.S.","2018","Brasil","Santa Catarina","Joinville","-49.027222","-26.156389","49º1'38''W","26º9'23''S","JOI018485",NA,NA,NA,"2850","07","15","Estrada Covanca. APA Dona Francisca","140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-25 13:52:56-03","UNIVILLE","JOI","18491","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Vieira, F.C.S.","2018","Vieira, F.C.S.","2018","Brasil","Santa Catarina","Joinville","-49.027222","-26.156389","49º1'38''W","26º9'23''S","JOI018491",NA,"09","10","2857","09","09","Estrada Covanca. APA Dona Francisca","140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-25 13:52:56-03","UNIVILLE","JOI","5016","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","F.C.S. Vieira","2007","F.C.S. Vieira","2006","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"JOI005016","JOI005016","07","19","1835","07","20","Monte Crista, rio do Cristo.","20","20",NA,NA,NA,"; HABITAT: mata ciliar; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"279","2021-03-25 13:52:56-03","UNIVILLE","JOI","5034","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.E.G. Sobral","2007","F.C.S. Vieira","2006","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"JOI005034","JOI005034","07","19","1802","06","15","Rio do Cristo.","25","25",NA,NA,NA,"; HABITO: arvoreta, terrestre; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"280","2021-03-25 13:52:56-03","UNIVILLE","JOI","3016","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral","2006","F.C.S. Vieira","2005","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI003016","JOI003016","12","24","1331","09","24","Agrícola da Ilha.","10","10",NA,NA,NA,"; HABITAT: borda da mata; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"281","2021-03-25 13:52:56-03","UNIVILLE","JOI","2908","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral","2006","F.C.S. Vieira","2005","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002908","JOI002908","12","22","992","04","22","Ilha das Flores.",NA,NA,NA,NA,NA,"; HABITAT: mata secundária; HABITO: fanerófita terrícola",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"282","2021-03-25 13:52:56-03","UNIVILLE","JOI","2909","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral","2006","Mancinelli, W.S.","2005","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002909","JOI002909","12","20","366","10","20","Ilha das Flores.","8","8",NA,NA,NA,"; HABITAT: mata secundária; HABITO: fanerófita, terrestre",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"283","2019-10-07 09:35:50-03","UEFS","HUEFS","17444","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Hatschbach, G.","1987","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"HUEFS0017444","HUEFS0017444",NA,NA,"51277","08","21",NA,"20","50",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"41937","auto","Rosanae",NA,NA,NA,NA
"284","2019-10-07 09:35:50-03","UEFS","HUEFS","9789","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Hatschbach, G.","1968","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUEFS0009789","HUEFS0009789",NA,NA,"19449","06","27",NA,"150","150",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"24916","auto","Rosanae",NA,NA,NA,NA
"285","2019-10-07 09:35:50-03","UEFS","HUEFS","197351","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Klein, R.M.","1967","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"HUEFS0197351","HUEFS0197351",NA,NA,"7625","10","25","Morro Costa da Lagoa, Ilha de Santa Catarina.","300","300",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"27000","auto","Rosanae",NA,NA,NA,NA
"286","2019-10-07 09:35:50-03","UEFS","HUEFS","188818","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Matos, E.N.de","2011","Brasil","Bahia","Jaguaripe","-39.001944","-13.578333","39W0'7''","13S34'42''","HUEFS0188818","HUEFS0188818",NA,NA,"1175","11","02","Caribé",NA,NA,NA,NA,NA,"Restinga. Floresta.","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"287","2019-10-07 09:35:50-03","UEFS","HUEFS","197463","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Falkenberg, D.B.","1989","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"HUEFS0197463","HUEFS0197463",NA,NA,"4837","10","01","Parque Botânico Morro do Baú.","500","500",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"18275","auto","Rosanae",NA,NA,NA,NA
"288","2015-03-07 08:57:46-03","F","FMNH-SEEDPLANTS","V0120867F","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120867F","V0120867F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"289","2015-03-07 08:57:46-03","F","FMNH-SEEDPLANTS","V0120868F","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120868F","V0120868F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"290","2015-03-07 08:57:46-03","F","FMNH-SEEDPLANTS","V0120869F","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120869F","V0120869F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"291","2018-05-14 16:06:21-03","F","FMNH-SEEDPLANTS","V0349149F","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"RRC ID Flag",NA,"W. Ribeiro","1998","Brazil","São Paulo",NA,"-49","-22",NA,NA,"V0349149F","V0349149F_01 V0349149F_02",NA,NA,NA,"7","27",NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"s.n.",NA
"292","2019-01-25 15:35:35-02","IAC","IAC","43344","S","Plantae","Myrtaceae-2.Myrtoideae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","E.L.M. Catharino",NA,"E.L.M. Catharino",NA,"Brasil","São Paulo","Cotia","-47.006895","-23.776739","-47.006895","-23.776739",NA,NA,NA,NA,"s/nº",NA,NA,"Morro Grande, Reserva, área Grilos, indivíduo 83.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-11-23 11:39:25-03","IAC","IAC","44539","S","Plantae","Myrtaceae-2.Myrtoideae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","L.C. Bernacci","2004","F.M. Jesus","2003","Brasil","São Paulo","Ibiúna","-47.045723","-23.76789","-47.045723","-23.76789",NA,NA,"09","14","51","04","23","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Dito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-11-23 11:39:25-03","IAC","IAC","49072","S","Plantae","Myrtaceae-2.Myrtoideae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.E.G. Sobral","2006","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","2006","Brasil","São Paulo","Ubatuba","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"11","01","427","11","01","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,NA,NA,NA,"subparcela 29, indivíduo G 474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-11-23 11:39:25-03","IAC","IAC","50515","S","Plantae","Myrtaceae-2.Myrtoideae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","J.A.M.A. Gomes et al.","2008","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos","2008","Brasil","São Paulo","Ubatuba","-45.082337","-23.373414","-45.082337","-23.373414",NA,NA,"04","01","s/nº","04","01","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,NA,NA,NA,"Sub-parcela 50, indivíduo H0756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-11-23 11:39:25-03","IAC","IAC","56676","S","Plantae","Myrtaceae-2.Myrtoideae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","s/det.","2012","A.C.O. Souza; L.C. Bernacci & R. Belinelo","2012","Brasil","São Paulo","Ubatuba","-45.109914","-23.360372","-45.109914","-23.360372",NA,NA,"10","31","154","10","31","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",NA,NA,NA,NA,NA,"Parcela P - cota dos 800 m de altitude, indivíduo P469.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-07-23 12:16:30-03","CEPLAC","CEPEC","146932","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"M. C. Souza",NA,"M. C. Souza","2007","Brasil","Santa Catarina","SÃO FRANCISO DO SUL",NA,NA,NA,NA,NA,NA,NA,NA,"551","08","17","Vila da Glória.. CEPA, trilha verde.",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-07-23 12:16:30-03","CEPLAC","CEPEC","101621","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"M. Sobral",NA,"G. Hatschbach","1968","Brasil","Paraná","PARANAGUÁ","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"19449","11","27","Rio Cachoeirinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,"30/12/1989",NA,NA,NA
"299","2020-07-23 12:16:30-03","CEPLAC","CEPEC","89412","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"M. Sobral",NA,"L. M. Nascimento","2000","Brasil","Pernambuco","brejo da madre de deus","-36.3711013793945","-8.14583015441895","36W24'638","8S11'141",NA,NA,NA,NA,"421","05","26","Mata do Malhada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34231","auto",NA,"30/12/2006",NA,NA,NA
"300","2020-07-23 12:16:30-03","CEPLAC","CEPEC","146545","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"M. Sobral",NA,"J. M. A. Braga",NA,"Brasil","Rio de Janeiro","ITATIAIA","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,"2578",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"301","2019-02-27 14:03:20-03","UFSJ","HUFSJ","2245","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2010","Cervi, AC; Silva, JM","2004","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"HUFSJ002245",NA,NA,NA,"8736","12","04","Rodovia Garuva - Guaratuba. Ponte do 15.",NA,NA,NA,NA,NA,"Árvore, aproximadamente 5m, frutos verdes. Beira do rio.",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"302","2019-02-27 14:03:20-03","UFSJ","HUFSJ","7004","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Barros, F de; et al.","1988","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ007004",NA,NA,NA,"1558","09","07","Ilha do Cardoso, mata de encosta do Morro da Captação.",NA,NA,NA,NA,NA,"Árvore, .ca 8m de altura, crescendo na beira do rio. Flores brancas.",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"303","2019-02-27 14:03:20-03","UFSJ","HUFSJ","7005","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Barros, F de; et al.","1988","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ007005",NA,NA,NA,"1555","09","07","Ilha do Cardoso, mata de encosta do Morro da Captação.",NA,NA,NA,NA,NA,"Árvore, ca. 30m de altura, flores perfumadas brancas.",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"304","2019-02-27 14:03:20-03","UFSJ","HUFSJ","8167","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Barroso, GM","1993","Souza, MLR de","1986","Brasil","São Paulo","Garça","-49.6500015258789","-22.2099990844727",NA,NA,"HUFSJ008167",NA,NA,NA,"s.n.","10","08","Bosque.",NA,NA,NA,NA,NA,"Arbórea, flores amarelas claras.",NA,NA,NA,"25763","auto",NA,NA,NA,NA,NA
"305","2020-09-22 13:48:58-03","USP","SPFW","1084","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D.Legrand","C.D.Legrand 1957",NA,"Reitz ;Klein","1956","Brasil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,NA,"3634","09","06",NA,"300","300",NA,NA,NA,"Espécie nova.",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
