"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","recordNumber","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","typeStatus"
"342","2015-09-29 19:34:08-03","MNHN","RECOLNAT_MNHN_P","P00722097","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Bonpland, A.J.A.",NA,NA,NA,"Argentine",NA,NA,NA,NA,NA,NA,NA,NA,"P00722097","P00722097_01",NA,"Province de Corrientes","hb",NA,"Sur la même planche que P00722096 [cette étiquette 1037 est probablement collée par erreur] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00722097' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1037",NA
"343","2015-09-03 18:31:24-03","MNHN","RECOLNAT_MNHN_P","P01635351","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Saint-Hilaire","1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01635351","P01635351_01",NA,"Brésil. - Province de Saint-Paul.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635351' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1626",NA
"344","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635394","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P01635394","P01635394_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635394' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1008",NA
"345","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635395","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Burchell, W.J.",NA,NA,NA,"[Brésil]",NA,NA,NA,NA,NA,NA,NA,NA,"P01635395","P01635395_01",NA,"s.l.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635395' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3016",NA
"346","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635398","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"P01635398","P01635398_01",NA,"N.E. (P.B. Aires).","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635398' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635407","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Gaudichaud","1836","3","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P01635407","P01635407_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635407' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635396","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Regnell",NA,NA,NA,"Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P01635396","P01635396_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635396' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,"415",NA
"349","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635404","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Gaudichaud, C.","1833","1","1","Brasil","Rio Grande do Sul","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"P01635404","P01635404_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635404' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,"1709",NA
"350","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635405","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Whitford, H.N.|Silveira, F.","1918","8","31","Brasil","Santa Catarina","Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,"800",NA,"P01635405","P01635405_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635405' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA,"116",NA
"351","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635401","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Schnell, R.","1958","9","14","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"P01635401","P01635401_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635401' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,"8904",NA
"352","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635400","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Schnell, R.","1958","9","14","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"P01635400","P01635400_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635400' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,"8904",NA
"353","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635397","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,"Glaziou, A.","1876","6","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P01635397","P01635397_01",NA,"Paineiras, Corcovado.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635397' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"8958",NA
"354","2010-05-20 12:08:51-03","MNHN","RECOLNAT_MNHN_P","P00406170","PreservedSpecimen",NA,"Araucariaceae","Araucaria","brasiliensis","Araucaria brasiliensis","A.Rich.",NA,NA,NA,NA,"Guillemin",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00406170",NA,NA,"s.loc.","xy",NA,"Cat. des bois : B 338 / Catalogue : ancienne marque de récolement <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00406170' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-05-24 14:14:14-03","JBB","HEPH","4088","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Ramos, AE",NA,NA,NA,"Carvalho, RD de","1985","02","21","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Southern America","Jardim Botânico de Brasília",NA,NA,"Plantio de Aracauria angustifolia,Q.K (árvore de 4,5m de altura,idade 13 anos)",NA,"Cupressales","8","70570","auto",NA,NA,NA,NA,NA,NA,NA
"356","2020-10-01 14:14:49-03","JBB","HEPH","17875","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Ribas, OS",NA,NA,NA,"Ribas, OS","2001","07","11","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Southern America","Pilarzinho",NA,NA,"Estrobilos masculinos imaturo",NA,"Cupressales","3632","25180","auto",NA,NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:43:09-03","UFMG","BHCB","134549","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol) Kuntze",NA,NA,NA,NA,"Gasper, AL de; Paolin, R","2008","05","27","Brasil","Santa Catarina","São Joaquim","-49.947778","-28.438889","-49.947778","-28.438889",NA,"1091",NA,NA,"Southern America","FOM. Classe da floresta: estágio médio a avançado de regeneração.",NA,NA,NA,"Gimnosperm",NA,"1802",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-11 11:43:09-03","UFMG","BHCB","149954","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol) Kuntze",NA,NA,NA,NA,"Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Oliveira Filho, AT de","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","-45.319583","-22.581917","-45.319583","-22.581917","1397","1397",NA,NA,"Southern America","Fazenda Boa Esperança, Floresta Ombrófila Mista em regeneração",NA,NA,"Árvore com 22m de altura em pasto próximo à cachoeira Boa Esperança. Estróbilo masculino imaturo esverdeado","Gimnosperm",NA,"3007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-11 11:43:09-03","UFMG","BHCB","149955","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol) Kuntze",NA,NA,NA,NA,"Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Oliveira Filho, AT de","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","-45.319583","-22.581917","-45.319583","-22.581917","1397","1397",NA,NA,"Southern America","Fazenda Boa Esperança, Floresta Ombrófila Mista em regeneração",NA,NA,"Árvore com 17m de altura em pasto próximo à cachoeira Boa Esperança. Estróbilo feminino imaturo esverdeado com exsudato branco","Gimnosperm",NA,"3008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-11 11:43:09-03","UFMG","BHCB","70733","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol) Kuntze",NA,NA,NA,NA,"Ribas, OS",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"Gimnosperm",NA,"3632","25180","auto",NA,NA,NA,NA,NA,NA,NA
"361","2020-12-11 11:43:09-03","UFMG","BHCB","95","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol) Kuntze",NA,NA,NA,NA,"Grandi, TSM","1979","04","02","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America","Campus da UFMG",NA,NA,"terrestre cultivado;arbóreo","Gimnosperm",NA,"53","17082","auto",NA,NA,NA,NA,NA,NA,NA
"362","2020-12-11 11:43:09-03","UFMG","BHCB","7969","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol) Kuntze",NA,NA,NA,NA,"Grandi, TSM","1979","04","02","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Southern America","Campus da UFMG",NA,NA,"terrestre cultivado;arbóreo","Gimnosperm",NA,"53","17082","auto",NA,NA,NA,NA,NA,NA,NA
"363","2021-02-11 17:17:55-03","UFPR","UPCB","89175","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Forzza, R.C.","2012","10",NA,"Forzza, R.C. et al.","2012","10","06","Brasil","Paraná","Balsa Nova","-49.653611","-25.468889","-49.653611","-25.468889","925","925","UPCB0027738","UPCB0027738",NA,"Próximo ao entrocamento da PR-423 com a BR-277",NA,NA,"Árvore, ca. 20 m alt. Estróbilos castanhos. Floresta Ombrófila Mista alterada com brejos..",NA,NA,"7357",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-02-11 17:17:55-03","UFPR","UPCB","9079","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Hatschbach, G.","1971","10",NA,"Hatschbach, G.","1971","08","13","Brasil","Paraná","Vitorino","-52.7839012145996","-26.2768993377686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, 20m x 60cm, formações densas..",NA,NA,"26915","15556","auto",NA,NA,NA,NA,NA,NA,NA
"365","2021-02-11 17:17:55-03","UFPR","UPCB","46019","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Dunaiski Jr., A.","2001","05","30","Dunaiski Jr., A.","2001","05","30","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Bairro Ahú",NA,NA,"Árvore 20m. Nome vulgar: pinheiro-do-paraná..",NA,NA,"1704","25180","auto",NA,NA,NA,NA,NA,NA,NA
"366","2021-02-11 17:17:55-03","UFPR","UPCB","36024","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Hatschbach, G.","1998","01","01","Hatschbach, G.","1998","11","16","Brasil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,NA,NA,"Rod. BR 449, km 5-10",NA,NA,"Árvore 10m, masculina. Capão..",NA,NA,"68727","46666","auto",NA,NA,NA,NA,NA,NA,NA
"367","2021-02-11 17:17:55-03","UFPR","UPCB","62531","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze",NA,NA,NA,NA,"Tessmann, G.",NA,NA,NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"368","2021-02-11 17:17:55-03","UFPR","UPCB","2233","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze",NA,NA,NA,NA,"Tessmann, G.",NA,NA,NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"369","2021-02-11 17:17:55-03","UFPR","UPCB","19198","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Cervi, A.C.","1991","05","28","Cervi, A.C.","1991","05","28","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, ca. 25m, masculina. Capão..",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"370","2021-02-11 17:17:55-03","UFPR","UPCB","13288","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze",NA,NA,NA,NA,"Cervi, A.C.","1984","11","01","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Centro Politécnico",NA,NA,"Árvore, ca. 20m. Interior de capão..",NA,NA,"2280","25180","auto",NA,NA,NA,NA,NA,NA,NA
"371","2021-02-11 17:17:55-03","UFPR","UPCB","50592","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Reginato, M.","2005","01","01","Reginato, M.","2005","04",NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"Mananciais da Serra",NA,NA,"Arbórea, 12m..",NA,NA,"400","12577","auto",NA,NA,NA,NA,NA,NA,NA
"372","2021-02-11 17:17:55-03","UFPR","UPCB","25981","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Kozera, C.","1996","02",NA,"Kozera, C.","1996","01","29","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Parque Barigüi",NA,NA,"Árvore, ca. 20m, sementes jovens. Coletado de galho caído no chão após temporal..",NA,NA,"84","25180","auto",NA,NA,NA,NA,NA,NA,NA
"373","2021-02-11 17:17:55-03","UFPR","UPCB","27096","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Silva, S.M.","1996","04",NA,"Silva, S.M.","1996","04","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Parque Barigüi",NA,NA,"Árvore, 16m. Floresta, coletado em galho caído..",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"374","2021-02-11 17:17:55-03","UFPR","UPCB","42844","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Dunaiski Jr., A.","1999","09","13","Dunaiski Jr., A.","1999","09","12","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Pilarzinho",NA,NA,"Árvore 15m..",NA,NA,"1309","25180","auto",NA,NA,NA,NA,NA,NA,NA
"375","2021-02-11 17:17:55-03","UFPR","UPCB","42638","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Bündchen, M.","2000","01","01","Bündchen, M.","2000","01","17","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Praça Santos Andrade",NA,NA,"Fêmea, ca. 20m..",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"376","2021-02-11 17:17:55-03","UFPR","UPCB","77927","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Bolson, M.","2011","06","03","Bolson, M. et al.","2011","03","28","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Rampa do setor de Ciências Biológicas",NA,NA,"Árvore do sexo feminino, 5m. UPCB-DNA n° 1977.",NA,NA,"477","25180","auto",NA,NA,NA,NA,NA,NA,NA
"377","2021-02-11 17:17:55-03","UFPR","UPCB","74568","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Kuntze","Bolson, M.","2011","06","03","Bolson, M.","2011","03","28","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Rampa do Setor de Ciências Biológicas",NA,NA,"Árvore do sexo feminino. 5m. UPCB-DNA N°1977.",NA,NA,"477","25180","auto",NA,NA,NA,NA,NA,NA,NA
"378","2011-02-23 15:54:00-03","MO","MOBOT","2456555","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"J.R. de Mattos","1965","7","20","Brazil","Santa Catarina",NA,"-49.91666","-28.3",NA,NA,NA,NA,NA,NA,"South America","São Joaquim.",NA,NA,NA,NA,NA,"Mattos 12696",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-11-08 12:49:00-03","MO","MOBOT","101232611","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","D.A. Neill (ECUAMZ)",NA,NA,NA,"Paulina Atti","2011","1","12","Ecuador","Pichincha","Quito","-78.5069444","-0.1991666",NA,NA,"2864.00000000",NA,NA,NA,"South America","Quito. Parroquia Pambachupa. Universidad Central del Ecuador, Jardín Botánico.",NA,NA,NA,NA,NA,"Atti 79",NA,NA,NA,NA,NA,NA,"1",NA,NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","1557626","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"W. Montenegro|Grupo Post-Grado MO-QCNE","2001","1","30","Ecuador","Pichincha","Quito","-78.48388","-0.14944",NA,NA,"2800.00000000",NA,NA,NA,"South America","Instalaciones del Jardín Botánico de Quito, en el interior del predio, cuya vegetación ees plantada y de crecimiento expontáneo.",NA,NA,NA,NA,NA,"Montenegro 88",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","1805676","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Gerrit Davidse",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","9","Brazil","Paraná",NA,NA,NA,NA,NA,"820.00000000",NA,NA,NA,"South America","8 km NE of the Paraná-Santa Catarina border at the Rio Negro. Forest edge and cut-over areas in forest dominated by Auraucaria and ericads.",NA,NA,NA,NA,NA,"Davidse 11017",NA,NA,NA,NA,NA,NA,NA,"1145",NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","1870791","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Alwyn H. Gentry","1978","1","29","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,"South America","Ca. 12 km SW of Monteverde, Parana pine forest and disturbed second growth.",NA,NA,NA,NA,NA,"Gentry 21496",NA,NA,NA,NA,NA,NA,NA,"4219",NA
"383","2009-07-17 06:52:00-03","MO","MOBOT","2341142","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Arturo E. Burkart",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Burkart 4944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2014-10-29 17:20:00-02","MO","MOBOT","2455361","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Gustavo Niederlein","1887",NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Campos de los ríos Chopin y Chapico",NA,NA,NA,NA,NA,"Niederlein s.n.3",NA,NA,NA,NA,NA,NA,"1",NA,NA
"385","2020-06-24 09:47:00-03","MO","MOBOT","2455377","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"N.M. Albov","1896",NA,NA,"Argentina","Misiones","Candelaria","-55.5333333","-27.3166667",NA,NA,NA,NA,NA,NA,"South America","Loreto",NA,NA,NA,NA,NA,"Albov s.n.2",NA,NA,NA,NA,NA,NA,"1",NA,NA
"386","2020-08-02 09:27:00-03","MO","MOBOT","2455393","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"L.L. Hauman","1924",NA,NA,"Argentina","Misiones","San Pedro","-54.1333333","-26.65",NA,NA,NA,NA,NA,NA,"South America","San Pedro",NA,NA,NA,NA,NA,"Hauman s.n.22",NA,NA,NA,NA,NA,NA,"1",NA,NA
"387","2008-05-27 22:02:00-03","MO","MOBOT","2776857","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"ESTUDIANTES ESPOCH","2003","6","26","Ecuador","Chimborazo","Riobamba","-78.66666","-1.65",NA,NA,"2754.00000000",NA,NA,NA,"South America","Riobamba, zona urbana",NA,NA,NA,NA,NA,"ESTUDIANTES ESPOCH 125",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2013-01-28 05:13:00-02","MO","MOBOT","3385397","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Rosa Guaglianone|Nélida M. Bacigalupo|Nuncia M. Tur|René Guillén V.","1995","11","21","Argentina","Misiones",NA,"-53.76666","-26.03333",NA,NA,"480.00000000",NA,NA,NA,"South America","Dpto. Gral. M. Belgrano: Ruta Nac. 101, 8 km al N de San Antonio, monte de araucarias INTA, borde.",NA,NA,NA,NA,NA,"Guaglianone 2987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","3385574","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","O.S. Ribas",NA,NA,NA,"O.S. Ribas","2001","7","11","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Pilarzinho (Mun. Curitiba).",NA,NA,NA,NA,NA,"Ribas 3632",NA,NA,NA,NA,NA,NA,NA,NA,NA
