"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"848","2020-09-22 13:48:42-03","USP","SPFW","8044","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","127","2019","01","19",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","670","670",NA,NA,NA,NA,NA,"-15.08775",NA,NA,NA,"44'1603,1W","15°05'15,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-09-22 13:48:42-03","USP","SPFW","7715","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; Veiga, M.G.; Redondo, L.F.","39","2018","09","26",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","708","708",NA,NA,NA,NA,NA,"-15.126056",NA,NA,NA,"44'1476,5W","15°07'33,8S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2020-09-22 13:48:42-03","USP","SPFW","7025","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","F.P. da Silva, 2017.","Buarque, P.F.T.M. Ceccantini, G.C.T.; Alecio, P.C.; Fioroto, L.R.; Lopes, E.E.M.","188","2017","05","03",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","708","708",NA,NA,NA,NA,"-44.245417",NA,NA,NA,NA,"44º14'43,5W","15º0722.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2020-09-22 13:48:42-03","USP","SPFW","7543","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","79","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","755","755",NA,NA,NA,NA,"-44.233194","-15.126972",NA,NA,NA,"44°13'59,5W","15°07'37,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2020-09-22 13:48:42-03","USP","SPFW","7486","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","20","2018","09","23",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","703","703",NA,"Trilha para dolina do macacos, mais a frente da MGVAO, ao lado tem angico-vermelho",NA,NA,"-44.245417","-15.12375",NA,NA,NA,"44°14'43,5W","15°07'25,5S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2020-09-22 13:48:42-03","USP","SPFW","7539","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","75","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","765","765",NA,NA,NA,NA,"-44.23325","-15.127778",NA,NA,NA,"44°13'59,7W","15°07'40S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-09-22 13:48:46-03","USP","SPFW","7989","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","70","2019","01","14",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","671","671",NA,NA,NA,NA,NA,"-15.086611",NA,NA,NA,"44'1617,2W","15°05'11,8S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-09-22 13:48:42-03","USP","SPFW","7714","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; Veiga, M.G.; Redondo, L.F.","38","2018","09","26",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","717","717",NA,NA,NA,NA,NA,"-15.126972",NA,NA,NA,"44°14'72,4W","15°07'37,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-09-22 13:48:42-03","USP","SPFW","8048","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","131","2019","01","19",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","700","700",NA,NA,NA,NA,NA,"-15.090028",NA,NA,NA,"44'1646,6W","15°05'24,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2020-09-22 13:48:42-03","USP","SPFW","7995","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","76","2019","01","15",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","677","677",NA,NA,NA,NA,NA,"-15.086639",NA,NA,NA,"44'1620,9W","15°05'11,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-09-22 13:48:42-03","USP","SPFW","8059","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","142","2019","01","19",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","692","692",NA,NA,NA,NA,NA,"-15.086361",NA,NA,NA,"44'1618,1W","15°05'10,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2020-09-22 13:48:42-03","USP","SPFW","7550","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","86","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","750","750",NA,NA,NA,NA,"-44.233611","-15.127",NA,NA,NA,"44°14'01W","15°07'37,2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2020-09-22 13:48:42-03","USP","SPFW","7548","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","84","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","750","750",NA,NA,NA,NA,"-44.233556","-15.126889",NA,NA,NA,"44°14'00,8W","15°07'36,8S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2020-09-22 13:48:42-03","USP","SPFW","7705","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; Veiga, M.G.; Redondo, L.F.","29","2018","09","24",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","728","728",NA,NA,NA,NA,"-44.244917","-15.129139",NA,NA,NA,"44°14'41,7W","15°07'44,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2020-09-22 13:48:46-03","USP","SPFW","7986","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","67","2019","01","14",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","679","679",NA,NA,NA,NA,NA,"-15.085972",NA,NA,NA,"44'1617,2W","15°05'09,5S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2020-09-22 13:48:42-03","USP","SPFW","8063","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","146","2019","01","19",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","679","679",NA,NA,NA,NA,NA,"-15.085972",NA,NA,NA,"44'1617,2W","15°05'09,5S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2020-09-22 13:48:42-03","USP","SPFW","8004","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","86","2019","01","15",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","680","680",NA,NA,NA,NA,NA,"-15.087306",NA,NA,NA,"44'1619,4W","15°05'14,3S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2020-09-22 13:48:42-03","USP","SPFW","7538","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","74","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","754","754",NA,NA,NA,NA,"-44.24475","-15.127",NA,NA,NA,"44°14'41,1W","15°07'37,2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2020-09-22 13:48:42-03","USP","SPFW","7551","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","87","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,"-44.233583","-15.127028",NA,NA,NA,"44°14'00,9W","15°07'37,3S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2020-09-22 13:48:42-03","USP","SPFW","8012","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","94","2019","01","16",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","676","676",NA,NA,NA,NA,NA,"-15.084694",NA,NA,NA,"44'161,3W","15°05'4,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2020-09-22 13:48:42-03","USP","SPFW","7540","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","76","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","758","758",NA,NA,NA,NA,"-44.233222","-15.127194",NA,NA,NA,"44°13'59,6W","15°07'37,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2020-09-22 13:48:42-03","USP","SPFW","7561","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","97","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","682","682",NA,NA,NA,NA,"-44.252167","-15.125083",NA,NA,NA,"44°15'07,8W","15°07'30,3S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2020-09-22 13:48:42-03","USP","SPFW","7489","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","23","2018","09","23",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","713","713",NA,NA,NA,NA,"-44.245917","-15.123833",NA,NA,NA,"44°14'45,3W","15°07'25,8S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2020-09-22 13:48:42-03","USP","SPFW","4176","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Instituto de Pesquisas Tecnológicas","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Mato Grosso","Colniza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2020-09-22 13:48:42-03","USP","SPFW","7547","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","83","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","742","742",NA,NA,NA,NA,"-44.230639","-15.125333",NA,NA,NA,"44°13'50,3W","15°07'31,2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2020-09-22 13:48:42-03","USP","SPFW","7506","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","40","2018","09","24",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","710","710",NA,NA,NA,NA,"-44.244111","-15.123667",NA,NA,NA,"44°14'38,8W","15°07'25,2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2020-09-22 13:48:42-03","USP","SPFW","7488","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","22","2018","09","23",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","711","711",NA,NA,NA,NA,"-44.245861","-15.123778",NA,NA,NA,"44°14'45,1W","15°07'25,6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2020-09-22 13:48:42-03","USP","SPFW","8078","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini, 2018.","Ceccantini, G.C.T. Veiga, M.G.; Alecio, P.C.; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F.; Sales, H.; Ferreira, C.A.; Reis, G.I","4524","2018","09","25",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,"-44.233333","-15.116667",NA,NA,NA,"44º14'W","15º07'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2020-09-22 13:48:42-03","USP","SPFW","7560","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","96","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","683","683",NA,NA,NA,NA,"-44.251167","-15.124583",NA,NA,NA,"44°15'04,2W","15°07'28,5S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2020-09-22 13:48:42-03","USP","SPFW","7542","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","78","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","755","755",NA,NA,NA,NA,"-44.23325","-15.127056",NA,NA,NA,"44°13'59,7W","15°07'37,4S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2020-09-22 13:48:42-03","USP","SPFW","8060","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","143","2019","01","19",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","689","689",NA,NA,NA,NA,NA,"-15.086278",NA,NA,NA,"44'1618,6W","15°05'10,6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2020-09-22 13:48:46-03","USP","SPFW","7987","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","68","2019","01","14",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","677","677",NA,NA,NA,NA,NA,"-15.08575",NA,NA,NA,"44'1619,0W","15°05'08,7S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2020-09-22 13:48:42-03","USP","SPFW","8005","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","87","2019","01","15",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","611","611",NA,NA,NA,NA,NA,"-15.086472",NA,NA,NA,"44'1619,6W","15°05'11,3S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2020-09-22 13:48:42-03","USP","SPFW","7556","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","92","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","754","754",NA,NA,NA,NA,"-44.2335","-15.127056",NA,NA,NA,"44°14'00,6W","15°07'37,4S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2020-09-22 13:48:42-03","USP","SPFW","7545","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","81","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,"-44.233389","-15.126806",NA,NA,NA,"44°14'00,2W","15°07'36,5S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2020-09-22 13:48:42-03","USP","SPFW","7553","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","89","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","751","751",NA,NA,NA,NA,"-44.233556","-15.127056",NA,NA,NA,"44°14'00,8W","15°07'37,4S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2020-09-22 13:48:42-03","USP","SPFW","7485","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","19","2018","09","23",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","699","699",NA,"Árvore já coletada por PFB,",NA,NA,"-44.245667","-15.122972",NA,NA,NA,"44°14'44,4W","15°07'22,7S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2020-09-22 13:48:42-03","USP","SPFW","7001","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","F.P. da Silva, 2017.","Buarque, P.F.T.M. Stricks, N.M.; Fioroto, L.R.; de Jesus (Branco), V.B.; Sales, H.R.S.","164","2016","08","22",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","692","692",NA,"Árvore derrubada em 2015 pelo povoado, junto ao locais existem mais 2 indivíduos.",NA,NA,"-44.287778","-15.085",NA,NA,NA,"44º17'16W","15º05'06S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2020-09-22 13:48:42-03","USP","SPFW","7559","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","95","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","738","738",NA,NA,NA,NA,"-44.23825","-15.124778",NA,NA,NA,"44°14'17,7W","15°07'29,2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2020-09-22 13:48:46-03","USP","SPFW","7988","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","69","2019","01","14",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","649","649",NA,NA,NA,NA,NA,"-15.086361",NA,NA,NA,"44'1618,9W","15°05'10,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2020-09-22 13:48:42-03","USP","SPFW","7034","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","F.P. da Silva, 2017.","Buarque, P.F.T.M. Ceccantini, G.C.T.; Alecio, P.C.; Fioroto, L.R.; Lopes, E.E.M.","197","2017","05","03",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,"-44.244139","-15.123528",NA,NA,NA,"44º14'38,9W","15º07'24,7S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2020-09-22 13:48:42-03","USP","SPFW","7555","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","91","2018","09","28",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","752","752",NA,NA,NA,NA,"-44.233639","-15.127194",NA,NA,NA,"44°14'01,1W","15°07'37,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2020-09-22 13:48:42-03","USP","SPFW","4149","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Instituto de Pesquisas Tecnológicas","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
