"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"2806","2021-02-11 17:19:52-03","UFPR","UPCB","85301","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Snak, C. et al.","2011","10","15","Brasil","Minas Gerais","Santana de Pirapama","-43.950833","-19.100833","-43.950833","-19.100833",NA,NA,"UPCB0016588","UPCB0016588","692",NA,NA,NA,"Arbusto ca. 1,5 m alt. Lâmina cartácea, fortemente discolor. Flores com cálice castanho, corola, gineceu e androceu alvos. Material tratado com álcool. DNA..",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"2807","2021-02-11 17:19:52-03","UFPR","UPCB","85302","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Snak, C. et al.","2011","10","18","Brasil","Goiás","Cristalina","-47.570278","-16.759167","-47.570278","-16.759167",NA,NA,"UPCB0016561","UPCB0016561","712",NA,NA,NA,"Arbusto ca. 2 m alt. Folhas discolores, face adaxial lustrosa. Inflorescência alva. Material tratado com álcool. DNA..",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"2808","2021-02-11 17:19:54-03","UFPR","UPCB","85713","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Soares Neto, R.L | Jardim, J.","2013","12","03","Brasil","Rio Grande do Norte","São José do Mipibu","-35.399444","-6.074722","-35.399444","-6.074722",NA,NA,"UPCB0015286","UPCB0015286","74",NA,NA,NA,"Arbusto ca. 2 m alt; inflorescência com botões amarelados. Mata Atlântica..",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"2809","2021-02-11 17:19:54-03","UFPR","UPCB","85711","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Moura, E.O. et al.","2011","08","27","Brasil","Rio Grande do Norte","Nísia Floresta","-35.156944","-6.102222","-35.156944","-6.102222","41","41","UPCB0015568","UPCB0015568","29",NA,NA,NA,"Arbusto, ca. 2,5 m alt. Folhas cartáceas a subcoriáceas, com a face adaxial verde-escuro e abaxial ferrugínea. Flores com corola branca e cálice ferrugíneo..","Distrito de Morrinhos. Fragmento de Mata Atlântica a ca. 300 m da rodovia RN-063",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"2810","2021-02-11 17:19:54-03","UFPR","UPCB","85712","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Moura, E.O | Soares, A.S.","2015","04","01","Brasil","Rio Grande do Norte","Parnamirim","-35.245833","-5.873611","-35.245833","-5.873611","55","55","UPCB0015567","UPCB0015567","312",NA,NA,NA,"Arbusto ca. 1,5 m. Folhas cartáceas com face adaxial verde brilhante e abaxial cinérea-amarelada. Flores amarelas. Frutos imaturos verdes. População pequena, em encrave de Cerrado..","Bairro de Emaús, antiga Fazenda Emaús. Prolongamento da Av. Prudente de Morais. Fragmento de Floresta Estacional Semidecídual. Solor arenoso",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"2811","2021-02-11 17:19:54-03","UFPR","UPCB","86542","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Sobral, M.","2009","07","02","Brasil","Minas Gerais","São João del-Rei",NA,NA,NA,NA,NA,NA,"UPCB0016577","UPCB0016577","12909",NA,NA,NA,"Arbusto 1-1,5m, em campo rupestre; frutos imaturos..","Antena retransmissora, Serra do Lenheiro.",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"2812","2021-02-11 17:19:52-03","UFPR","UPCB","86590","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.",NA,"Matos, E.N.de et al.","2011","08","29","Brasil","Bahia","Caravelas","-39.308611","-17.744444","-39.308611","-17.744444",NA,NA,"UPCB0016560","UPCB0016560","469",NA,NA,NA,"Arbusto a arvoreta ca 2m alt. Folhas discolores, face abaxial esbranquiçada, face adaxial indumentada. Flores esbranquiçadas..","Rio do Poço-Areinha. Campestre e moitas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813","2021-02-11 17:19:52-03","UFPR","UPCB","86592","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Snak, C. et al.","2012","05","18","Brasil","Maranhão","Loreto","-45.24722","-6.878611","-45.24722","-6.878611","364","364","UPCB0016587","UPCB0016587","968",NA,NA,NA,"Arbusto, ca. 2,5m alt. Lâmina cartácea, discolor. Eixo da inflorescência ferrugíneo, flores alvas. Material tratado com álcool. Banco de DNA..","BR230, km 284. Entre Loreto e São Raimundo das Mangabeiras.",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"2814","2021-02-11 17:19:52-03","UFPR","UPCB","87345","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud","Rocha, K.C.J.","Rocha, K.C.J. et al.","2016","03","24","Brasil","Pará","Parauapebas","-50.2875","-6.026389","-50.287500","-6.026389","708","708","UPCB0016558","UPCB0016558","76",NA,NA,NA,"Arbusto, 2m. Indumento alaranjado por quase toda a planta. Material herborizado em álcool..","Floresta Nacional de Carajás-Serra dos Carajás, N1. Beira de estrada, na margem de campo brejoso sobre canga.",NA,NA,NA,NA,"2016","03","24",NA,NA,NA,NA,NA,NA
"2815","2021-02-11 17:19:54-03","UFPR","UPCB","88792","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Souza, V.C.","Souza, V.C. et al.","1997","06","12","Brasil","Mato Grosso","Tapurah","-56.366667","-12.616667","-56.366667","-12.616667",NA,NA,"UPCB0032121","UPCB0032121","17843",NA,NA,NA,"Arbusto, ca. 2m alt.; botões creme..","Estrada do Capixaba. Cerca de 20km NE de Tapurah",NA,NA,NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"2816","2021-02-11 17:19:54-03","UFPR","UPCB","88794","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Souza, V.C.","Souza, V.C. et al.","1997","06","14","Brasil","Mato Grosso","São José do Rio Claro","-56.483333","-13.85","-56.483333","-13.850000",NA,NA,"UPCB0032123","UPCB0032123","17983",NA,NA,NA,"Arbusto, ca. 2m alt.; botões creme..","Fazenda Arinos. Savana Arborizada",NA,NA,NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"2817","2021-02-11 17:19:54-03","UFPR","UPCB","88946","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Silva, M.A.P. et al.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031840","UPCB0031840","4811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"2818","2021-02-11 17:19:54-03","UFPR","UPCB","88947","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Silva, M.A.P. et al.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031841","UPCB0031841","2852",NA,NA,NA,"Arbusto ca. 2,0 m; flor branca; fruto piloso de coloração verde/vermelho. Cerrado..",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"2819","2021-02-11 17:19:54-03","UFPR","UPCB","88948","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Silva, M.A.P.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031842","UPCB0031842","1377",NA,NA,NA,"Arbusto ca. 3,0 m. Cerradão..",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"2820","2021-02-11 17:19:54-03","UFPR","UPCB","88949","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Silva, M.A.P. et al.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031843","UPCB0031843","3025",NA,NA,NA,"Arbusto ca. 2,5 m; fruto verde-escuro imaturo; solo arenoso. Mata Úmida..",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"2821","2021-02-11 17:19:54-03","UFPR","UPCB","88950","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Clemente, F.A.S.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031844","UPCB0031844","4061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822","2021-02-11 17:19:54-03","UFPR","UPCB","88951","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Silva, M.A.P. et al.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031886","UPCB0031886","3281",NA,NA,NA,"Arbusto ca. 3,0 m; flor branca; solo arenoso. Carrasco..",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"2823","2021-02-11 17:19:54-03","UFPR","UPCB","88952","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Silva, M.A.P.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031891","UPCB0031891","5868",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"2824","2021-02-11 17:19:54-03","UFPR","UPCB","88953","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Silva, M.A.P.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031892","UPCB0031892","5742",NA,NA,NA,"Arbusto ca. 1,20 m; flor rosa; solo arenoso. Cerrado..",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"2825","2021-02-11 17:19:54-03","UFPR","UPCB","88954","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Araújo, M.E.T.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031897","UPCB0031897","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"2826","2021-02-11 17:19:54-03","UFPR","UPCB","88965","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Souza, V.C.","Souza, V.C. et al.","1997","06","08","Brasil","Mato Grosso","Tapurah","-56.3","-12.6","-56.300000","-12.600000",NA,NA,"UPCB0031872","UPCB0031872","17372",NA,NA,NA,"Arbusto; botões castanhos..","MT-010. 37km após o trevo com a Serra dos Caiabis",NA,NA,NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"2827","2021-02-11 17:19:52-03","UFPR","UPCB","88989","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud","Goldenberg, R.","Mazine, F.F. et al.","2002","11","08","Brasil","Minas Gerais","Grão Mogol","-42.962778","-16.597778","-42.962778","-16.597778","692","692","UPCB0031852","UPCB0031852","611",NA,NA,NA,"Árvore 3m, frutos creme..","10 km antes de chegar na cidade (vindo da BR 251)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2828","2021-02-11 17:19:54-03","UFPR","UPCB","89102","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Souza, V.C.","Souza, V.C.","1997","06","11","Brasil","Mato Grosso","Tapurah","-56.364167","-12.623611","-56.364167","-12.623611",NA,NA,"UPCB0031835","UPCB0031835","17644",NA,NA,NA,"Arbusto, ca. 2m alt.; botões creme..","Estrada do Capixaba. 20 km ENE de Tapurah. Savana arborizada",NA,NA,NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"2829","2021-02-11 17:19:54-03","UFPR","UPCB","89110","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Souza, V.C. et al.","1997","07","09","Brasil","Mato Grosso","Aripuanã","-59.3","-10.316667","-59.300000","-10.316667",NA,NA,"UPCB0031969","UPCB0031969","18467",NA,NA,NA,"Arbusto, ca 2m alt.; botões creme..","Estrada velha Aripuanã-Castanheira. Arredores da Serra Morena",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"2830","2021-02-11 17:19:54-03","UFPR","UPCB","89112","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Souza, V.C.","Souza, V.C. et al.","1997","06","11","Brasil","Mato Grosso","Tapurah","-56.427778","-12.599167","-56.427778","-12.599167",NA,NA,"UPCB0031846","UPCB0031846","17696",NA,NA,NA,"Arbusto, ca. 2m alt.; botões creme..","Fazenda Julieta. Estrada do Capixaba, 17 km N de Tapurah. Floresta Estacional Semidecidual com alguns elementos de Savana",NA,NA,NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"2831","2021-02-11 17:19:54-03","UFPR","UPCB","89115","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Souza, V.C.","Souza, V.C. et al.","1997","05","22","Brasil","Mato Grosso","Diamantino","-56.45","-14.333333","-56.450000","-14.333333",NA,NA,"UPCB0032128","UPCB0032128","16847",NA,NA,NA,"Árvore, ca. 4m alt; botões creme..","Fazenda Pequeno Figueiredo. Cerca de 4 jm N (em linha reta) de Diamantino",NA,NA,NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"2832","2021-02-11 17:19:54-03","UFPR","UPCB","89519","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Meirelles, J.","Engels, M.E. | Hase, L.M.","2015","10","06","Brasil","Mato Grosso","Nova Canaã do Norte","-55.785156","-10.895555","-55.785156","-10.895555","409","409","UPCB0030582","UPCB0030582","3649",NA,NA,NA,"Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Arbusto ca 2m, em cerrado. Caule castanho. Folhas verdes escuras na face adaxial e alvacentas com nervuras mais escuras na abaxial. Flores al","Resgate da Flora da UHE Colíder. Estrada de acesso à UHE Colíder",NA,NA,NA,NA,"2015","10","07",NA,NA,NA,NA,NA,NA
"2833","2021-02-11 17:19:54-03","UFPR","UPCB","89863","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Rosa, N.A.","1974","06","07","Brasil","Pará","Campos de Marapí",NA,NA,NA,NA,NA,NA,"UPCB0028827","UPCB0028827",NA,NA,NA,NA,"Arbusto de 1,50m x 10cm, folhas com a parte ventral verde e a dorsal acinzentada, com frutos e flor branca..",NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"2834","2021-02-11 17:19:54-03","UFPR","UPCB","90669","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Rizzo, J.A.","1972","09","30","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"UPCB0027398","UPCB0027398","8371",NA,NA,NA,"Campo Rupestre. Cerrado. Corola branca. Arbusto 2m..","Serra Topázio. 20 km antes de Cristalina. Rod. Brasília - Belo Horizonte",NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"2835","2021-02-11 17:19:52-03","UFPR","UPCB","90864","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud","Goldenberg, R.","Muller, A.O. et al.","2016","12","08","Brasil","Mato Grosso","Alta Floresta","-56.482222","-10.373889","-56.482222","-10.373889",NA,NA,"UPCB0026913","UPCB0026913","40",NA,NA,NA,"Beira de estrada de terra, ambiente iluminado, área de pastagem, áreas de floresta ombrófila aberta e cerradão entorno. Arbusto, face abaxial da folha esbranquiçado, fruto imaturo avermelhado, fruto maduro carnoso verde. Presença de","Comunidade Pista do Cabeça",NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"2836","2021-02-11 17:19:54-03","UFPR","UPCB","92194","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Guimarães, E.F. & Guimarães, P.J.","Martinelli, G. & Fernandez, E.","2010","11","30","Brasil","Mato Grosso do Sul","Corumbá","-57.305556","-17.528056","-57.305556","-17.528056",NA,NA,"UPCB0033111","UPCB0033111","16689",NA,NA,NA,"Arvoreta, 4m; heliófila; folhas na face adaxial verde, face abaxial cinéreo-argento; frutos imaturos róseo-avermelhado..","RPPN Penha, Rio Moquen. Floresta estacional semidecidual",NA,NA,NA,NA,"2015","04","18",NA,NA,NA,NA,NA,NA
"2837","2021-02-11 17:19:54-03","UFPR","UPCB","92324","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Mendes, T.S. & Guimarães, E.F.","Borges, R. et al.","2010","11","29","Brasil","Mato Grosso do Sul","Povoado do Amolar","-57.504167","-18.022778","-57.504167","-18.022778",NA,NA,"UPCB0034878","UPCB0034878","1086",NA,NA,NA,"Arbusto 2m, folhas alvas na face abaxial, frutos vináceos e sementes castanhas..","Capoeirinha. Campo cerrado com árvores esparsas e estrato herbáceo denso. Solo arenoso",NA,NA,NA,NA,"2015","04",NA,NA,NA,NA,NA,NA,NA
"2838","2021-02-11 17:19:52-03","UFPR","UPCB","91217","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Linhares, K.V. et al.","2013","11","20","Brasil","Ceará","Crato","-39.46","-7.267778","-39.460000","-7.267778","600","800","UPCB0033863","UPCB0033863","s.n.",NA,NA,NA,"Mata Úmida de encosta. Árvore; presença de botão floral.","Clube Serrano, Chapada do Araripe.",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"2839","2021-02-11 17:19:52-03","UFPR","UPCB","92290","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud","Goldenberg, R.","Rosa, N.A.","1975","08","28","Brasil","Rondônia",NA,NA,NA,NA,NA,NA,NA,"UPCB0037217","UPCB0037217","456",NA,NA,NA,"Planta de 1m. Flores em botão, parte dorsal da folha acinzentadas.","RADAM; ponto 43. SC-20-VB",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"2840","2021-02-11 17:19:54-03","UFPR","UPCB","93670","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Fontana, A. P. | dos Santos, J. M.","2018","11","07","Brasil","Ceará","Porteiras","-39.135556","-7.4925","-39.135556","-7.492500","975","975","UPCB0039858","UPCB0039858","10398",NA,NA,NA,"Arbusto, ca. 1,5 m. Folhas discolores com face abaxial branca. Inflorescencia com botões de cor creme queimado.","Guariba, propriedade do Sr. Espedito. Chapada do Araripe. Cerradão, floresta preservada.",NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"2841","2021-02-11 17:19:54-03","UFPR","UPCB","93671","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Fontana, A. P. | dos Santos, J. M.","2018","10","11","Brasil","Pernambuco","Arcoverde","-36.967778","-8.445278","-36.967778","-8.445278","955","955","UPCB0039860","UPCB0039860","10210",NA,NA,NA,"Arbusto, ca. 1,8. Folhas discolores. Frutos roxos.","Serra das varas.",NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"2842","2021-02-11 17:19:54-03","UFPR","UPCB","93672","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Fontana, A. P. | dos Santos, J. M.","2018","10","20","Brasil","Pernambuco","Tacaratu","-38.163889","-9.126111","-38.163889","-9.126111","724","724","UPCB0039861","UPCB0039861","9810",NA,NA,NA,"Arbusto, ca. 1,5 m. Folhas discolores com face abaxial esbranquiçada. Botões esverdeados.","Serra do Cruzeiro. Cerrado. Solo arenoso.",NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"2843","2021-02-11 17:19:54-03","UFPR","UPCB","93673","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Marcondes Oliveira","2016","09","28","Brasil","Pernambuco","Arcoverde","-36.967778","-8.445278","-36.967778","-8.445278","943","943","UPCB0039859","UPCB0039859","6495",NA,NA,NA,"Subarbusto. Flores discolores. Inflorescencia ferruginea.","Serra das varas.",NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"2844","2021-02-11 17:19:54-03","UFPR","UPCB","93674","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Marcondes Oliveira","2014","09","10","Brasil","Ceará","Missão Velha","-39.118333","-7.459722","-39.118333","-7.459722","930","930","UPCB0040952","UPCB0040952","930",NA,NA,NA,"Arbusto, ca. 3m. Folhas discolores. Botões rosados.","São João",NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"2845","2021-02-11 17:19:52-03","UFPR","UPCB","95049","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud","Goldenberg, R.","Terra, T.D.R. |Krüker Florestal","2017","06","20","Brasil","Tocantins","Bom Jesus do Tocantins","-47.7","-9.7","-47.700000","-9.700000",NA,NA,"UPCB0046231",NA,"48",NA,NA,NA,"Cerradão, solo pedregoso. Flor roxa; arbusto com 4m de altura e 5,1 cm de DAP, base reta. Casca externa bege/cinza, de espessura fina e casca lisa. Casca interna branco/amarelada. Odor do corete ausente.","Conglomerado: TO- 214",NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"2846","2021-02-11 17:19:54-03","UFPR","UPCB","94085","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Gomes, M.","Martinelli, G. | Pougy, N. | Maurenza, D. | Carvalho, C.","2018","11","22","Brasil","Bahia","Mucuri","-39.664444","-18.067222","-39.664444","-18.067222","40","40","UPCB0041902","UPCB0041902","20552",NA,NA,NA,"Mata Atlantica Sul Bahiana.. Arbusto 4m, semi-heliófila, folhas na fac ventral verde, face dorsal cinério-ferrugineo; frutos na cor castanha.","Assentamento Paulo Freire, Nucleo Sapucaia, estrada entre Lagoa Preta e Lagoa do Jade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
