"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"48","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425888","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Duarte AP",NA,"1962","11","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425888","NL-U1425888","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0023348",NA,NA,NA,NA
"49","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425889","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Duarte AP",NA,"1962","11","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425889","NL-U1425889","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425890","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Folli DA",NA,"1994","05","11","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425890","NL-U1425890","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425890 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0023332",NA,NA,NA,NA
"51","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425891","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Berg CC","Anderson WR",NA,"1973","04","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425891","NL-U1425891","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425891 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales","1998","08","01",NA,NA,"Magnoliopsidae",NA,"U 0023085",NA,NA,NA,NA
"52","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425892","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Berg CC","Irwin HS; et al.",NA,"1970","03","17","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425892","NL-U1425892","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425892 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales","1985","10","01",NA,NA,"Magnoliopsidae",NA,"U 0023084",NA,NA,NA,NA
"53","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425893","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Vázquez Avila MD","Irwin HS; et al.",NA,"1970","03","28","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425893","NL-U1425893","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425893 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0023083",NA,NA,NA,NA
"54","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425894","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Berg CC","Pinheiro RS",NA,"1971","06","16","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425894","NL-U1425894","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425894 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales","1984","05","01",NA,NA,"Magnoliopsidae",NA,"U 0023082",NA,NA,NA,NA
"55","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425895","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Berg CC","Pinheiro RS",NA,"1967","10","27","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425895","NL-U1425895","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425895 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales","1984","05","01",NA,NA,"Magnoliopsidae",NA,"U 0023081",NA,NA,NA,NA
"56","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425896","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Berg CC","Pinheiro RS",NA,"1967","10","27","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425896","NL-U1425896","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425896 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales","1984","05","01",NA,NA,"Magnoliopsidae",NA,"U 0023080",NA,NA,NA,NA
"57","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425897","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","DeWolf Jr GP; GP","Martius CFP von",NA,NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1425897","NL-U1425897","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425897 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales","1958","10","01",NA,NA,"Magnoliopsidae",NA,"U 0023079",NA,NA,NA,NA
"58","2020-02-08 10:23:34-03","NBC","NL-BOTANY","WAG.1106501","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Hatschbach GG",NA,"1977","06","07","Brazil",NA,NA,"Rio Iguacu (mun. Porto Amazonas).",NA,NA,NA,NA,NA,NA,"NL-WAG1106501","NL-WAG1106501","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1106501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:13-03","ESALQ","ESA","80701","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Ivanauskas, N.M.","Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","410.0","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69), beira do Rio Bonito. Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito.","-475.939","-24.083","-475,939","-24,083",NA,NA,"ESA080701",NA,NA,NA,NA,"Árvore de 10m de altura. Frutos verdes.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:13-03","ESALQ","ESA","80702","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Ivanauskas, N.M.","Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","420.0","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69), beira do Rio Bonito. Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito.","-475.939","-24.083","-475,939","-24,083",NA,NA,"ESA080702",NA,NA,NA,NA,"Árvore de 10m de altura. Frutos verdes.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:13-03","ESALQ","ESA","80699","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Ivanauskas, N.M.","Savassi, A.P.; Silva, F.D.; Campos, L.M.; Duarte, A.R.; Arango, B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","201.0","2002","04","19","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana","-475.923","-24.033","-475,923","-24,033",NA,NA,"ESA080699",NA,NA,NA,NA,"Árvore de 6m, com látex branco. Inflorescência verde.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:13-03","ESALQ","ESA","80703","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Souza, V.C.","Bortoleto, S.; Araújo, A.O.; Freire, R.A.P.; Capretz, R.L.;Castellen, M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","94.0","2002","04","22","Brasil","São Paulo","São Miguel Arcanjo.","Parque Estadual Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.Trilha do Rio Taquaral. Beira do rio.","-475.936","-240.314","-475,936","-240,314",NA,NA,"ESA080703",NA,NA,NA,NA,"Árvore de 12m de altura. Sicônio verde-amarelado.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:13-03","ESALQ","ESA","80700","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Ivanauskas, N.M.","Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","569.0","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana.Coleta em borda da mata.","-475.808","-240.403","-475,808","-240,403",NA,NA,"ESA080700",NA,NA,NA,NA,"Árvore, ca. de 8m de altura. Frutos verdes.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:13-03","ESALQ","ESA","51801","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"Maria, V.R.B.","Maria, V.R.B.",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"ESA051801",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:13-03","ESALQ","ESA","76445","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Carauta, J.P.P.","Cruz, J.M.; Cordeiro, J.; Barbosa, E.","148.0","1999","08","03","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"ESA076445",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"2000","01","01","55154","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:13-03","ESALQ","ESA","36559","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Carvalho, P.E.","124.0","1984","04","18","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"ESA036559",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:13-03","ESALQ","ESA","69441","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Romaniuc Neto, S.","Kummrow, R; Silva, J.M.; Cordeiro, J.","3341.0","1994","01","20","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"ESA069441",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"1995","01","01","41937","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:13-03","ESALQ","ESA","101366","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"Breier, T.B.","Breier, T.B.","189.0","2002","06","20","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA101366","ESA101366",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:13-03","ESALQ","ESA","70095","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Franco, G.A.D.C.","Franco, G.A.D.C.; Gandolfi, S.; Batista, F.R.Q.; Micheletto, F.; Liesenfeld, M.V.A.; San Martin-Gajardo, I.; Peroni, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2905.0","2000","04","18","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"ESA070095",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"2000","04","18","30093","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:13-03","ESALQ","ESA","103595","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"Durigan, G. & Franco, G.A.D.C.","Gorenstein, M.R.","17108.0","2005","06","15","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA103595","ESA103595",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:13-03","ESALQ","ESA","84860","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Rodrigues, R.R.","Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Souza, J.P.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","157.0","2003","04","18","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"ESA084860",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:13-03","ESALQ","ESA","29283","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Ivanauskas, N.M.","Ivanauskas, N.M.","839.0","1996","09","29","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029283",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:13-03","ESALQ","ESA","29662","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Ivanauskas, N.M.","Ivanauskas, N.M.",NA,"1995","02","16","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029662",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:13-03","ESALQ","ESA","25782","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Romaniuc Neto, S.","Ivanauskas, N.M.","328.0","1995","08","26","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA025782",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"1996","05","23","17990","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:13-03","ESALQ","ESA","84858","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Souza, V.C. & Silva, D.G.R.","Medeiros, D. A. Silva, D. G. R.; Damasceno, A. C. F.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Souza, J.P.; Muniz, M. R. A.","22.0","2003","04","15","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"ESA084858",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"2003","04","15","25028","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:13-03","ESALQ","ESA","84859","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Souza, V.C.","Araki, D.F.; Rother, D.C.; Oliveira, S.H.; Toledo, R.M.; Tamashiro, J.Y.; Rodrigues, R.R.; Souza, V.C.; Souza, J.P.; Muniz, M.R.A.; Ivanauskas, N.M.","76.0","2003","04","19","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"ESA084859",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:13-03","ESALQ","ESA","104526","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"Aguiar, O.T.","Aguiar, O.T.",NA,"2002","03","12","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA104526",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"2002","03","17","27904","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:13-03","ESALQ","ESA","128295","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,NA,"Delfini, C.","842.0","2013","03","27","Brasil","São Paulo","Tapiraí","Trilha entre a UHE Alecrim e UHE Porto Raso. Floresta Ombrófila Densa, na margem do rio Dezembro.","-47.45029","-24.07695","-47.45029","-24.07695","331","331","ESA128295",NA,NA,NA,NA,"Árvore, ca. 3m alt., látex branco, frutos imaturos verdes.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 10:56:11-03","ESALQ","ESA","141119","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Coletta, G.D.","Silva, T.D.; Assis, L.S.; Gardon, F.R.; Lozano-Baez, S.E.; Mazzeo, R.R.; Zanini, A.N.; Souza, V.C.; Rodrigues, R.R.; Colletta, G. D.; Koch, I.","49.0","2017","04","20","Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador; Base de Fuzileiros Navais; Trilha das Pelonas; Floresta Ombrófila Densa","-43.1834","-22.7827","-43.1834","-22.7827",NA,NA,"ESA141119",NA,NA,NA,NA,"Árvore; 15 metros de altura; frutos verdes",NA,NA,"2017","05","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:13-03","ESALQ","ESA","69784","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Franco, G.A.D.C.; Baptista, V.R.; Ferreira, L.; Cielo Filho, R.; Zidko, A.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2979.0","2000","04","22","Brasil","São Paulo","São Sebastião","Praia Barra da Una / Boracéia. Estrada de acesso da Fazenda Águas do Bento. Floresta de restinga. Planície Fluvio Marinha, Formação Cananéia. Borda paralela à estrada","-454.601","-234.354","-454,601","-234,354","30","30","ESA069784",NA,NA,NA,NA,"Árvores com frutos imaturos verdes","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:13-03","ESALQ","ESA","36586","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Carvalho, P.E.","124.0","1984","04","18","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"ESA036586",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:13-03","ESALQ","ESA","11075","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Bernacci, L.C.","28463.0","1989","09","22","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA011075",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:14:13-03","ESALQ","ESA","28865","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Ivanauskas, N.M.","Ivanauskas, N.M.","713.0","1996","03","13","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028865",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:14:13-03","ESALQ","ESA","114866","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"Ferreira, M.F.P.","Moreira, C.",NA,"2002","07","05","Brasil","São Paulo","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,NA,NA,"ESA114866","ESA114866",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:14:13-03","ESALQ","ESA","15400","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Romaniuc Neto, S.","Moraes, P. L. R. Lima, H. C.; Farias, D. S.","973.0","1994","04","24","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA015400",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"86","2021-01-17 13:47:18-03","MN","R","152260","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Smith, L.B.","Smith, L.B.; Klein, R.M.",NA,"1965","01","20","Brasil","Paraná","Vila Velha","Ponta Grossa","-50.033333","-25.216667","50°02'W","25°13'S","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-17 13:47:18-03","MN","R","121654","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Carauta, J.P.P.","Lutz, B.M.J. 1966; Lutz, A. 267",NA,"1930","12",NA,"Brasil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-17 13:47:18-03","MN","R","129380","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Smith, L.B.","Smith, L.B. 14044; Klein, R.M.",NA,"1964","12","16","Brasil","Santa Catarina","Chapecó",NA,"-52.616667","-27.1","52°37'W","27°06'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:31:56-03","MN","R","203729","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Carauta, J.P.P.","Diaz, B.E.","340","2000","06","16","Brasil","São Paulo","Campinas","Cambui","-47.085194","-22.864472","047°05'06.7W","22°51'52.1S",NA,NA,NA,NA,NA,NA,NA,"Viagem a Campinas em 16 de Junho para coletar o Ficus deltoidea",NA,NA,"2004","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-17 13:47:18-03","MN","R","204457","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Caruta, J.P.P.","Ferreira, V.F. 1362; Borges, D.",NA,"1980","08","31","Brasil","Espírito Santo","Cachoeira de Itapemirim","Vargem Alta",NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-08 19:35:00-03","MN","R","39254","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Dewolf Jr., G.P.","Therius, V.","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964","12","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
