"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"705","2015-09-20 16:47:17-03","MNHN","RECOLNAT_MNHN_P","P00552465","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Berg",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Rio Grande do Sul",NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552465' target='other'> <mi>dwc_moreinfo</mi></a>","P00552465",NA,NA,"P00552465_01 P00552465_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C2 1848",NA
"706","2013-11-19 10:58:50-02","MNHN","RECOLNAT_MNHN_P","P00552466","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Berg",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Rio Grande do Sul",NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552466' target='other'> <mi>dwc_moreinfo</mi></a>","P00552466",NA,NA,"P00552466_01 P00552466_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C2 1848",NA
"707","2013-11-19 11:04:23-02","MNHN","RECOLNAT_MNHN_P","P00552469","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Vasquez Avila",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552469' target='other'> <mi>dwc_moreinfo</mi></a>","P00552469",NA,NA,"P00552469_01 P00552469_02 P00552469_03",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C2 1320",NA
"708","2016-02-22 15:12:07-03","MNHN","RECOLNAT_MNHN_P","P00552470","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Vasquez Avila",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552470' target='other'> <mi>dwc_moreinfo</mi></a>","P00552470",NA,NA,"P00552470_01 P00552470_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C2 1320",NA
"709","2008-08-05 17:14:51-03","MNHN","RECOLNAT_MNHN_P","P00634473","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Hassler, E.","1900","9","1","Paraguay",NA,NA,"in regione collium Cerros de Tobaty",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634473' target='other'> <mi>dwc_moreinfo</mi></a>","P00634473",NA,NA,"P00634473_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"6096",NA
"710","2013-09-04 16:57:57-03","MNHN","RECOLNAT_MNHN_P","P00756590","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Beis",NA,NA,NA,"Hassler, E.","1912","1",NA,"Paraguay",NA,NA,"In regione calcarea cursus superioris fluminis Apa",NA,NA,NA,NA,"1e feuille reliée à P00756591 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756590' target='other'> <mi>dwc_moreinfo</mi></a>","P00756590",NA,NA,"P00756590_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"12030",NA
"711","2015-09-29 04:56:24-03","MNHN","RECOLNAT_MNHN_P","P00756591","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Beis",NA,NA,NA,"Hassler, E.","1912","1",NA,"Paraguay",NA,NA,"In regione calcarea cursus superioris fluminis Apa",NA,NA,NA,NA,"2e feuille reliée à P00756590 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756591' target='other'> <mi>dwc_moreinfo</mi></a>","P00756591",NA,NA,"P00756591_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"12030",NA
"712","2015-09-05 12:41:04-03","MNHN","RECOLNAT_MNHN_P","P06240606","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Santos, A.|Yang, A.M.K.|Oliveira, T.R.|Rocha, M.A.S.|Dias, R.|Yamagushi, S.A.","2008","9","23","Brasil","São Paulo","Santo André","Paranapiacaba, Pq. Nascentes de Paranabiacaba, Núcleo Olho d´água. Santo André, São Paulo, Sudeste, Brasil, América do Sul","-46.29806","-23.77889",NA,NA,". . Apoio Subprefeitura de Paranapiacaba e Pq. Andreense, Santo André, São Paulo, Brasil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06240606' target='other'> <mi>dwc_moreinfo</mi></a>","P06240606",NA,NA,"P06240606_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"89",NA
"713","2015-09-05 11:44:43-03","MNHN","RECOLNAT_MNHN_P","P06753519","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Bartlett, H.H.","1944","1","21","Uruguai",NA,NA,"palmar near Chafalote, 7km northwest of 19 de abril, which is 27km northeast of Rocha. Uruguai",NA,NA,NA,NA,"Plats of Uruguay. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753519' target='other'> <mi>dwc_moreinfo</mi></a>","P06753519",NA,NA,"P06753519_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"21336",NA
"714","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753520","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Fruchard","1876","1","1","Uruguai",NA,NA,"Montevideo. Nueva Palmira. Uruguai",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753520' target='other'> <mi>dwc_moreinfo</mi></a>","P06753520",NA,NA,"P06753520_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753521","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Pedersen, T.M.","1949","11","27","Argentina",NA,NA,"Estancia Santa Teresa. Dep. Mburucuyá. Prov. Corrientes. Argentina, América do Sul",NA,NA,NA,NA,"Plants of Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753521' target='other'> <mi>dwc_moreinfo</mi></a>","P06753521",NA,NA,"P06753521_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"494",NA
"716","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753522","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Tressens, S.G.|Schinini, A.|Benítez, B.|Ahumada, O.","1976","7","21","Brasil",NA,NA,"Prov. Corrientes, Dpto Capital, Corrientes, costa del rio Paraná. Brasil, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753522' target='other'> <mi>dwc_moreinfo</mi></a>","P06753522",NA,NA,"P06753522_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"787",NA
"717","2015-09-05 12:41:04-03","MNHN","RECOLNAT_MNHN_P","P06240607","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Pelissari, G.|Santos-Neta, A.C.|Almeida-Scabbia, R.J.","2008","2","14","Brasil","São Paulo","Santo André","Brésil. Santo André, subprefeitura de Paranapiacaba e Parque Andreense, Jardim Joaquim Eugênio de Lima. Santo André, São Paulo, Sudeste, Brasil, América do Sul","-46.35306","-23.745",NA,NA,". . Apoio Subprefeitura de Paranapiacaba e Pq Andreense, Santo André, São Paulo, Brasil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06240607' target='other'> <mi>dwc_moreinfo</mi></a>","P06240607",NA,NA,"P06240607_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"16",NA
"718","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753525","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Lourteig, A.|Schinini, A.|Maruñak, V.","1973","11","20","Argentina",NA,NA,"Argentina. Prov. Corrientes, Dep. San Martín, Loc. Yapeyú. Argentina, América do Sul",NA,NA,NA,NA,". . Higuerón historico, en la plaza de yapeyú <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753525' target='other'> <mi>dwc_moreinfo</mi></a>","P06753525",NA,NA,"P06753525_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"2817",NA
"719","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753526","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Krapovickas, A.|Cristóbal, C.L.","1969","2","7","Argentina",NA,NA,"Prov Corrientes, Dto san Martín, Loc Yapeyú. Argentina, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753526' target='other'> <mi>dwc_moreinfo</mi></a>","P06753526",NA,NA,"P06753526_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"14784",NA
"720","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753527","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari & Romaniuc Neto",NA,NA,NA,"Hassler, E.","1912","1",NA,"Paraguay",NA,NA,"In regione calcarea cursus superioris fluminis Apa",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753527' target='other'> <mi>dwc_moreinfo</mi></a>","P06753527",NA,NA,"P06753527_01 P06753527_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"12030",NA
"721","2015-10-26 08:06:36-02","MNHN","RECOLNAT_MNHN_P","P06753528","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Zardini, E.","1988","12","1","Paraguai",NA,NA,"Dept. Paraguarí: Cerro Palacios. Paraguai","-57.16667","-25.41667",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753528' target='other'> <mi>dwc_moreinfo</mi></a>","P06753528","250",NA,"P06753528_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"8132",NA
"722","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753529","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Berg",NA,NA,NA,"Hassler, E.","1900","9","1","Paraguay",NA,NA,"in regione collium Cerros de Tobaty",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753529' target='other'> <mi>dwc_moreinfo</mi></a>","P06753529",NA,NA,"P06753529_01 P06753529_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"6096",NA
"723","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753530","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Mosén","1874","3","20","Brasil","São Paulo",NA,"Brésil. Prov. S. Paulo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". . Herbier de A. Glaziou, donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753530' target='other'> <mi>dwc_moreinfo</mi></a>","P06753530",NA,NA,"P06753530_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"1637",NA
"724","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753531","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Gaudichaud, C.","1833","1","1","Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio-Grande. Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,"Herbier Impérial du Brésil. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753531' target='other'> <mi>dwc_moreinfo</mi></a>","P06753531",NA,NA,"P06753531_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"1724",NA
"725","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753532","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Gaudichaud, C.","1833","1","1","Brasil",NA,NA,"Brésil. Province de Rio Grande. Brasil, América do Sul",NA,NA,NA,NA,"Herbier Impérial du Brésil. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753532' target='other'> <mi>dwc_moreinfo</mi></a>","P06753532",NA,NA,"P06753532_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"1725",NA
"726","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753533","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Gardner","1930","1","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753533' target='other'> <mi>dwc_moreinfo</mi></a>","P06753533",NA,NA,"P06753533_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C 1866",NA
"727","2015-09-05 11:45:12-03","MNHN","RECOLNAT_MNHN_P","P06753536","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Mosén","1875","2","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,". . Herbier de A. Glaziou, donné par Mme simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753536' target='other'> <mi>dwc_moreinfo</mi></a>","P06753536",NA,NA,"P06753536_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"3473",NA
"728","2015-09-05 11:45:12-03","MNHN","RECOLNAT_MNHN_P","P06753537","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil","Rio Grande do Sul","Rio Grande","Brésil. (Pro. de Rio-Grande). Rio Grande, Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,". s.d. Hrb. de St.-Hil. Cat 2 nº 1848 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753537' target='other'> <mi>dwc_moreinfo</mi></a>","P06753537",NA,NA,"P06753537_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"1848",NA
"729","2015-09-05 11:22:55-03","MNHN","RECOLNAT_MNHN_P","P06863681","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Marquete, R.|Faria, N.Marquete, M.C.Valente, T.Y.S.Kikuchi, M.S.","2007","10","17","Brasil","Rio de Janeiro","Rio das Ostras","Estrada para casa do Fazendeiro, orla da mata. Rio das Ostras, Rio de Janeiro, Sudeste, Brasil, América do Sul","-41.88306","-22.47861",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06863681' target='other'> <mi>dwc_moreinfo</mi></a>","P06863681",NA,NA,"P06863681_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"4130",NA
"730","2015-09-05 11:45:12-03","MNHN","RECOLNAT_MNHN_P","P06753538","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Glaziou, A.","1881","11","21","Brasil","Rio de Janeiro","Nova Friburgo","Brésil. Nova Friburgo, Rio de Janeiro, Sudeste, Brasil, América do Sul","-42.5311012268066","-22.2819004058838",NA,NA,". . Herbier de A. Glaziou, donné par Mme simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753538' target='other'> <mi>dwc_moreinfo</mi></a>","P06753538",NA,NA,"P06753538_01",NA,"33190","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"13495",NA
"731","2015-09-05 11:38:58-03","MNHN","RECOLNAT_MNHN_P","P06752872","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Hatschbach, G.|Lindeman, J.|Haas, H.","1966","1","20","Brasil","Paraná","Antonina","Brésil. Parana, Antonina, Rio Cotia. Antonina, Paraná, Sul, Brasil, América do Sul","-48.7118988037109","-25.4286003112793",NA,NA,"Herbario Hatscbach <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752872' target='other'> <mi>dwc_moreinfo</mi></a>","P06752872","450",NA,"P06752872_01",NA,"38300","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"13576",NA
"732","2015-09-05 11:38:27-03","MNHN","RECOLNAT_MNHN_P","P06752791","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Glaziou, A.","1880","5","3","Brasil","Rio de Janeiro","Petrópolis","Brésil, Petropolis, prés de la cascada d´ Itamaraty. [Provavelmente não é Minas Gerais]. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752791' target='other'> <mi>dwc_moreinfo</mi></a>","P06752791",NA,NA,"P06752791_01",NA,"36524","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"12162",NA
"733","2015-09-05 11:38:58-03","MNHN","RECOLNAT_MNHN_P","P06752875","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Glaziou, A.","1883","5","9","Brasil","Rio de Janeiro","Petrópolis","Brésil. Rio de Janeiro. Cascade d´Itamaraty, prés de Petropolis. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,". 9 mai 1883 et en octobre. donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752875' target='other'> <mi>dwc_moreinfo</mi></a>","P06752875",NA,NA,"P06752875_01",NA,"36524","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"15436",NA
"734","2015-09-05 11:38:27-03","MNHN","RECOLNAT_MNHN_P","P06752787","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Glaziou, A.","1880","5","3","Brasil","Rio de Janeiro","Petrópolis","Brésil. Rio de Janeiro, Petropolis, prés de la cascade d´Itamaraty. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,". . donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752787' target='other'> <mi>dwc_moreinfo</mi></a>","P06752787",NA,NA,"P06752787_01",NA,"36524","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"12162",NA
"735","2015-09-05 11:38:27-03","MNHN","RECOLNAT_MNHN_P","P06752790","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Glaziou, A.","1880","5","4","Brasil","Rio de Janeiro","Petrópolis","Brésil, Serra da Estrella. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752790' target='other'> <mi>dwc_moreinfo</mi></a>","P06752790",NA,NA,"P06752790_01",NA,"36524","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"12162 A",NA
"736","2015-09-05 11:43:15-03","MNHN","RECOLNAT_MNHN_P","P06877098","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Duarte, A.P.|Hatschbach, G.","1960","7","26","Brasil","Paraná","Guaratuba","Divisa entre Paraná e Santa Catarina. Guaratuba, Paraná, Sul, Brasil, América do Sul","-48.5746994018555","-25.8827991485596",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06877098' target='other'> <mi>dwc_moreinfo</mi></a>","P06877098",NA,NA,"P06877098_01",NA,"41937","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"5335",NA
"737","2015-09-05 11:44:00-03","MNHN","RECOLNAT_MNHN_P","P06877077","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Reitz|Klein","1965","12","18","Brasil","Paraná","Jaguariaíva","Rio das Mortes. Jaguariaíva, Paraná, Sul, Brasil, América do Sul","-49.7057991027832","-24.2511005401611",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06877077' target='other'> <mi>dwc_moreinfo</mi></a>","P06877077","850",NA,"P06877077_01",NA,"44368","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"17944",NA
"738","2016-03-09 18:11:33-03","MNHN","RECOLNAT_MNHN_P","P01059268","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Pelissari, G.|Santos, A.|Torres, R.B.|Pereira, P.S.","2011","10","24","Brasil","Minas Gerais","Caldas","Serra da Pedra Branca. Propriedade do Zé Painha","-46.386100769043","-21.9235992431641",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01059268' target='other'> <mi>dwc_moreinfo</mi></a>","P01059268",NA,NA,"P01059268_01",NA,"25710","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"210",NA
"739","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753534","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Dusén, P.","1911","11","27","Brasil","Paraná","Ponta Grossa","Villa Velha. Ponta Grossa, Paraná, Sul, Brasil, América do Sul","-50.1618995666504","-25.0949993133545",NA,NA,"Plantae Brasilienses. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753534' target='other'> <mi>dwc_moreinfo</mi></a>","P06753534",NA,NA,"P06753534_01",NA,"46557","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"7281",NA
"740","2015-09-05 12:41:04-03","MNHN","RECOLNAT_MNHN_P","P06240605","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Pelissari, G.|Santos Neta, A.C.|Almeida-Scabbia, R.J.","2008","2","14","Brasil","Paraíba","Santo André","Subprefeitura de Paranapiacaba e Paeque Andreense, Jardim Joaquim Eugênio de Lima. Santo André, Paraíba, Nordeste, Brasil, América do Sul","-46.35306","-23.745",NA,NA,". . Apoio Subprefeitura de Paranapiacaba e Pq Andreense, Santo André, São Paulo, Brasil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06240605' target='other'> <mi>dwc_moreinfo</mi></a>","P06240605",NA,NA,"P06240605_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"16",NA
"741","2020-10-01 14:24:38-03","JBB","HEPH","5683","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Berg., CC","1983",NA,NA,"Hatschbach, G","1983","04","08","Brasil","Paraná","Antonina","Rio do Cedro","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"20","20",NA,"46831","38300","auto",NA,"Southern America",NA,NA,"Dicotyledon","Rosales",NA,NA,NA,NA,NA,NA
"742","2020-12-11 11:38:54-03","UFMG","BHCB","34113","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"743","2020-12-11 11:38:54-03","UFMG","BHCB","34113","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
