"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","class","coordinatePrecision","geoFlag","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1184036","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R. C. Moran; J. Prado",NA,NA,NA,"P. H. Labiak E.","5055","2009","01","12","Brazil","Espírito Santo","Sooretama","Próximo à Reserva da Vale, estrada vinical à direita da BR-101.","-43.3","-16.42",NA,NA,"NY01184036","NY01184036_01","1000","1000","Pteridophyta","Polypodiales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1459972' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","18821","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sylvestre, L.","2003",NA,NA,"Amaral Jr., A.","71","1993","03","16","Brasil","São Paulo","Ubatuba","Praia Puruba",NA,NA,"9999","9999","BOTU018821",NA,NA,NA,NA,NA,NA,NA,"Samambaias e licófitas",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-04-05 09:59:16-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","24633","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","F.P.F. Athayde","846","2001","01","01","Brasil","Paraná","Pontal do Paraná","Pontal do Sul. Rodovia Eng. Darci Gomes de Moraes","-48.4","-25.6","-48.40000000","-25.60000000",NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Área alagada, junto a restinga;","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"47","2021-04-07 16:34:48-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","11821","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","M.R. Pietrobom-Silva & C. Vitale","2153","1995","07","23","Paraguai","Central","Luque","Rute Luque-San Bernardino 8° Cia. Tarumandy, cerca 15 Km del luque al Norte",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Região de mata seca semi decídua de pequeno porte com mata ciliar. Terrestre com solo encharcado, sombreado, interior da mata ciliar, próximo da Ruta.","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"48","2021-04-07 16:34:48-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","11817","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","M. R. Pietrobom-Silva & E. Zardini; L.Landrum; S. Landrum","2038","1995","07","17","Paraguai","Central","Acosta nú",NA,"-57.53111111","-25.45444444","-57.53111111","-25.45444444",NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Região com capões de mata seca semi decídua, campos sujeitos a inundações. Terrestre em barranco úmido e sombreado no interior da mata ciliar, próximo da estrada.;","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"49","2021-04-05 09:59:16-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","22131","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","V.S. Pereira","34","2000","02","17","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha do Anchieta","-45.03333333","-23.51666667","-45.03333333","-23.51666667",NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Nada consta","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"50","2021-04-05 09:59:16-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","11036","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","M. R. Pietrobom-Silva & C.E. Rodrigues Jr.","1339","1994","08","05","Brasil","Mato Grosso do Sul","Bonito","Nascente do rio Sucuri, cerca 23 Km da cidade","-56.4666667","-21.13333333","-56.4666667","-21.13333333",NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Região da Serra da Bodoquena com grutas, cerrado, mata seca semi decídua de encosta e mata ciliar. Nascente com Bacurizal, margem e interior da pequena lagoa que a nascente forma, formação de grandes moitas, folha ca. 2.50 m de comprimento.;","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"51","2021-04-05 09:59:16-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","03154","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","E. Santana & M. R. Sales","s/n","1986","08","01","Brasil","Paraiba","João Pessoa","Mata do Buraquinho. CAJEPA","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Planta fértil medindo ca. de 336-384 cm, lâmina 192-205 cm, pecíolo 117-161 cm. Muito frequente.;","Polypodiopsida","15975","auto",NA,NA,NA,NA,NA
"52","2021-04-05 09:59:16-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","05277","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","M. F. Morel","055","1989","11","25","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Região de mangue","Polypodiopsida","38300","auto",NA,NA,NA,NA,NA
"53","2021-04-05 09:59:16-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","04906","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","Amorim, L.","59","1991","04","27","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Coleta III beira da Praia;","Polypodiopsida","38300","auto",NA,NA,NA,NA,NA
"54","2021-04-05 09:59:16-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","16317","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","E.C. Smidt","11","1996","09",NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Mangue;","Polypodiopsida","30093","auto",NA,NA,NA,NA,NA
"55","2021-04-05 09:59:16-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","02291","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J. Prado","2021","03","10","W. Hoehne","4104","1955","05","15","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"Tracheophyta","Polypodiales","América do Sul",NA,"Brejo, Frondes de 2,5 m alt., próximo ao matadouro;","Polypodiopsida","25482","auto",NA,NA,NA,NA,NA
"56","2021-03-30 12:32:31-03","EAO","IAN","119648","PreservedSpecimen","Plantae","Acrostichaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Nauman, CE","1979","11",NA,"Belém, RP; Aguiar, AM","1272","1965","07","01","Brasil","Bahia",NA,"Rodovia Uruçuca-Ilhéus. Plantação de cacau.",NA,NA,NA,NA,"IAN119648",NA,NA,NA,NA,NA,"Southern America",NA,"Terrestre de 3m; folhas assemelhando-se a de uma palmae, cortada em pedaços. Soros marrons.",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:32:31-03","EAO","IAN","193794","PreservedSpecimen","Plantae","Acrostichaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Menezes, MPM","2007","10","31","Menezes, MPM; Cardoso, JCO; Silva, MJ da; Mehlig, U","278","2007","10","31","Brasil","Amapá","Amapá","Sucuriju, lago Jaburu","-50.015917","1.69475","-50.015917","1.69475","IAN193794",NA,NA,NA,NA,NA,"Southern America",NA,"Sobre raízes de Rhizophora, rizomas acumulando detritos. água doce",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:32:31-03","EAO","IAN","198533","PreservedSpecimen","Plantae","Acrostichaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Pietrobom, MR","2014","07","01","Pietrobom, MR","9724","2014","07","01","Brasil","Pará","Mãe do Rio","Margem da estrada Santa Ana ao Igarapé Pripindeua, Terrestre em área alagada na margem da floresta ciliar alterada (capoeira)","-47.498083","-1.982639","-47.498083","-1.982639","IAN198533",NA,"50","50",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:32:31-03","EAO","IAN","139570","PreservedSpecimen","Plantae","Acrostichaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Nauman, CE","1979","11",NA,"Belém, RP; Pinheiro, RS","2171","1966","05","11","Brasil","Bahia","Itacaré","Beira do mar. Zona calcárea.","-38.9967002868652","-14.2775001525879",NA,NA,"IAN139570",NA,NA,NA,NA,NA,"Southern America",NA,"Terrestre de 1m de altura; soros marrons.",NA,"41230","auto",NA,NA,NA,NA,NA
"60","2021-03-30 12:32:31-03","EAO","IAN","79081","PreservedSpecimen","Plantae","Acrostichaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Brade, AC","1961",NA,NA,"Fróes, RL","29543","1953","03","14","Brasil","Pará","Monte Alegre","Área lamacenta dos arredores da fonte sulfurosa.","-54.0691986083984","-2.00778007507324",NA,NA,"IAN079081",NA,NA,NA,NA,NA,"Southern America",NA,"Planta acaule; folhas medindo 2 metros.",NA,"279177","auto",NA,NA,NA,NA,NA
"61","2021-03-30 12:32:31-03","EAO","IAN","79081","PreservedSpecimen","Plantae","Acrostichaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Brade, AC","1961",NA,NA,"Fróes, RL","29543","1953","03","14","Brasil","Pará","Monte Alegre","Área lamacenta dos arredores da fonte sulfurosa.","-54.0691986083984","-2.00778007507324",NA,NA,"IAN079081",NA,NA,NA,NA,NA,"Southern America",NA,"Planta acaule; folhas medindo 2 metros.",NA,"279177","auto",NA,NA,NA,NA,NA
"62","2020-01-20 14:40:47-03","UPM","MACK","622","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","A. C. V. Crestani",NA,NA,NA,"A. C. V. Crestani","32","2009","07","12","Brasil","SP","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"63","2019-12-04 15:26:20-03","PUCPR","HUCP","21554","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & L. Fisch.","Kersten, RA",NA,NA,NA,"Kersten, RA","1454","2010","07","09","Brasil","Paraná","Morretes","Rio Inhundiaquara","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Monilofita",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"64","2019-12-04 15:26:20-03","PUCPR","HUCP","22721","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & L. Fisch.",NA,NA,NA,NA,"Bonaldi, R","363",NA,NA,NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00001975","HUCP00001975",NA,NA,"Monilofita",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"65","2019-12-04 15:26:20-03","PUCPR","HUCP","19090-B","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & L. Fisch.","Kersten, RA",NA,NA,NA,"Bonaldi, R","340","2008","03","31","Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Monilofita",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"66","2021-03-02 16:29:11-03","CPAN-UFMS","COR","6271","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","E.L.M. Assis",NA,NA,NA,"Resende,U.M.; Nakajima,J.;Damasceno Júnior,G.A. e equipe do aquarap cabeceiras","1612","1998","09","04","Brasil","Mato Grosso do Sul","Bonito","Baia Bonita. Brejo; ;.","-26.433611","-21.3","26º26'1''W","21º18'0''S",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: Brejo Habito: erva",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-02 16:29:11-03","CPAN-UFMS","COR","9683","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Assis, E. L. M.","2002","10","20","Assis, E. L. M.; Damasceno-Júnior, G. A.; Ishii, I. H.; Bortolotto, I. M.; Nakajima, J. N.; Sciamareli, A.; Gonçlaves, P. V.; Cruz, M. D.; Porfírio, G. E. O.; Rodriguez, D. P.; Nascimento, V. L.; Alves, F. M. & Sales, J. L.","404","2002","10","22","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Acurizal; retiro Rumo Oeste","-57.675278","-17.804167","57º40'31''W","17º48'15''S",NA,NA,"97","97",NA,NA,NA,NA,"Erva; terrestre Habito: Erva",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-26 18:09:28-03","CPAN-UFMS","COR","12959","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Assis, E. L. M.",NA,NA,NA,"Assis, E. L. M.; Ishii, I. H.; Damasceno-Júnior, G. A. & equipe do projeto biodiversidade da borda oeste do Pantanal","404","2002","10","22","Brasil","Mato Grosso do Sul","Corumbá","Serra do Amolar; retiro Rumo Oeste","-57.675278","-17.804167","57º40'31''W","17º48'15''S",NA,NA,"97","97",NA,NA,NA,NA,"Erva, terrícola Habito: Erva",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:26:06-03","UFBA","ALCB","024842","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd.","Pinto, GCP; Lima, MPM de","1987","11",NA,"Pinto, GCP","401","1983","11","14","Brasil","Bahia","Itaberaba","Paraguaçu, Fazenda Monte Verde, pasto da Boa Perna.","-40.3","-12.516667","-40.3","-12.516667","ALCB001019","ALCB001019",NA,NA,"Fern",NA,"Southern America",NA,"frondes de 2,5 m alt. Esporos marrons.; secundária.",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:26:06-03","UFBA","ALCB","07307","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd.","Xavier, SRS","2004","11",NA,"Queiroz, LP de; Guedes, ML","66","1981","01","21","Brasil","Bahia","Maracás","Sudoeste, Faz. Bom Jesus","-40.416667","-13.433333","-40.416667","-13.433333","ALCB001020","ALCB001020",NA,NA,"Fern",NA,"Southern America",NA,"samambaia entouceirada, ca. 2 m alt. Aparelho reprodutor com soros em toda a face dorsal das pinas.; crescendo em terreno alagadiço.",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:26:06-03","UFBA","ALCB","10959","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd.","Noblick, LR","1983","10",NA,"Noblick, LR","2729","1983","09","07","Brasil","Bahia",NA,"BR 116, área brejosa entre retorno da C. Nova e cidade de Feira de Santana","-38.966667","-12.25","-38.966667","-12.25","ALCB001011","ALCB001011",NA,NA,"Fern",NA,"Southern America",NA,"sammambaia aquática, ca. 2 m alt. Folhas completamente fertéis e outras estéreis. Pé desta samambaia, geralmente, submerso na água. Comum.",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:26:06-03","UFBA","ALCB","33895","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd.","Portela, ALN; Góes-Neto, LAA","2008","07",NA,"Portela, ALN; Góes-Neto, LAA","15","2008","06",NA,"Brasil","Bahia","Salvador","Região Metropolitana Salvador, Parque Metropolitano de Pituaçu","-38.5","-12.966667","-38.5","-12.966667","ALCB001016","ALCB001016",NA,NA,"Fern",NA,"Southern America",NA,"terrestre. Folhas compostas podendo alcançar mais de 5 m alt. Cenosoros cobrindo toda a face abaxial das pinas.",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:26:06-03","UFBA","ALCB","71140","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd.","Guedes, ML; Sousa, DC de","2006","04",NA,"Sousa, DC de; Guedes, ML; Alunos de Botânica III","01","2006","04","01","Brasil","Bahia","Santo Amaro","Recôncavo Sul, RPPN Peninha. São Francisco do Paraguaçu","-38.7","-12.533333","-38.7","-12.533333","ALCB001017","ALCB001017 ALCB001017_1 ALCB001017_2",NA,NA,"Fern",NA,"Southern America",NA,"Rizoma maciços, eretos, com escamas lineares, castanho-escuras. Frondes longas; estípetes com escamas freqüentemente frimbriadas; lâminas foliares pinadas; paráfises alongadas com extremidades inteiras lobadas; venação areolada. Soros",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:26:06-03","UFBA","ALCB","95984","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd.","Guedes, ML","2010","08",NA,"Guedes, ML; Gomes, FS; Lisboa, MS","17508","2010","07","21","Brasil","Bahia","Igrapiúna","Litoral Sul, Vargido","-39.208611","-13.909167","-39.208611","-13.909167","ALCB001015","ALCB001015 ALCB001015_1","1167","1167","Fern",NA,"Southern America",NA,"Rizoma ereto, maciço, com escamas castanho-escuras. Frondes com estípites com escamas; lâminas foliares pinadas. Esporângios espalhados, nas pinas férteis, comparáfises.; Borda da Mata.",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:26:06-03","UFBA","ALCB","66982a","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd.","Guedes, ML","2004","11",NA,"Guedes, ML","11182a","2004",NA,NA,"Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,"ALCB001018","ALCB001018",NA,NA,"Fern",NA,"Southern America",NA,"arbustiva: terrestre, paludosa. caule ereto, longas escamas. Folhas dimórficas, lâmina1-pinada, imparipenada, esporângio cobrindo toda a lâmina.; Restinga",NA,"71281","auto",NA,NA,NA,NA,NA
"76","2020-02-08 10:45:18-03","NBC","NL-BOTANY","L.3488917","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sedayu A","2004","04","01",NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"NL-L3488917","NL-L3488917",NA,NA,NA,"Polypodiales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3488917 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Pteropsida",NA,NA,"L 0316861",NA,NA,NA,NA
"77","2020-02-08 10:45:18-03","NBC","NL-BOTANY","L.3488918","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sedayu A","2004","04","01","Hagendorf",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"NL-L3488918","NL-L3488918",NA,NA,NA,"Polypodiales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3488918 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Pteropsida",NA,NA,"L 0316860",NA,NA,NA,NA
"78","2020-02-08 10:45:18-03","NBC","NL-BOTANY","L.3488919","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sedayu A","2004","04","01",NA,NA,NA,NA,NA,"Brazil",NA,NA,"in brasilias lagerunt Pohl & Schott",NA,NA,NA,NA,"NL-L3488919","NL-L3488919",NA,NA,NA,"Polypodiales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3488919 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Pteropsida",NA,NA,"L 0316859",NA,NA,NA,NA
"79","2020-02-08 10:45:18-03","NBC","NL-BOTANY","L.3488920","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sedayu A","2004","04","01","Hassler E",NA,"1913","04","01","Paraguay",NA,NA,"in regione Lacus Ypacaray",NA,NA,NA,NA,"NL-L3488920","NL-L3488920",NA,NA,NA,"Polypodiales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3488920 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Pteropsida",NA,NA,"L 0316833",NA,NA,NA,NA
"80","2020-02-08 10:45:18-03","NBC","NL-BOTANY","L.3488927","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sedayu A","2004","04","01",NA,NA,NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,"NL-L3488927","NL-L3488927",NA,NA,NA,"Polypodiales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3488927 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Pteropsida",NA,NA,"L 0316869",NA,NA,NA,NA
"81","2020-02-08 10:45:18-03","NBC","NL-BOTANY","L.3488928","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sedayu A","2004","04","01","Wacket L",NA,"1907","01","01","Brazil",NA,NA,"Cabatao",NA,NA,NA,NA,"NL-L3488928","NL-L3488928",NA,NA,NA,"Polypodiales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3488928 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Pteropsida",NA,NA,"L 0316926",NA,NA,NA,NA
"82","2020-02-08 10:45:18-03","NBC","NL-BOTANY","L.3488929","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sedayu A","2004","04","01","Smith HH",NA,NA,NA,NA,"Colombia","Magdalena",NA,NA,NA,NA,NA,NA,"NL-L3488929","NL-L3488929",NA,NA,NA,"Polypodiales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3488929 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Pteropsida",NA,NA,"L 0316925",NA,NA,NA,NA
