"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","identifiedBy","recordNumber","continentOcean","locality","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber"
"44","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1438596","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Herter WG","1933","12","24","Uruguay",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1438596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1438596",NA,"Myrtales",NA,NA,NA,"Southern America","Dep. de Rivera, Ataques.",NA,"NL-U1438596",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"45","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441048","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Rambo B","1949","12","23","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441048",NA,"Myrtales",NA,NA,NA,"Southern America","dep. Rio GDO Sul. Loc. Leprosario, prope Itapoan.",NA,"NL-U1441048",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441049","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Lindeman JC; Haas JH de","1966","12","15","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441049",NA,"Myrtales",NA,NA,NA,"Southern America","Est. Sta. catarina. in grazed campo besides small artificial lake ca. 40 km N of Vacaria near border with Rio Grande do Sul.",NA,"NL-U1441049",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U 0004968","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O.Berg","Sello F",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004968 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004968",NA,"Myrtales","aurea","Landrum LR",NA,"Southern America","Montevideo.",NA,"NL-U0004968",NA,NA,"isotype",NA,NA,NA,NA,"Magnoliopsidae","104072 B",NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441050","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O.Berg","Lindeman JC; Lindeman JC; Porto ML; Girardi AM","1971","12","03","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441050 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441050",NA,"Myrtales","aurea",NA,NA,"Southern America","Porto alegre. Taimbezinho, Matiinho no Comeco do itaimbe ou canion.",NA,"NL-U1441050",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441051","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O.Berg","Lindeman JC; Pott A; et al.","1972","12","21","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441051 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441051",NA,"Myrtales","aurea",NA,NA,"Southern America","Porto alegre. 4 km E de S. Pedro.",NA,"NL-U1441051",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441052","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O.Berg","Lindeman JC; Pott A; et al.","1972","12","20","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441052",NA,"Myrtales","aurea",NA,NA,"Southern America","Porto alegre. 4 km E de S. Pedro, campo arenoso.",NA,"NL-U1441052",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441053","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii",NA,"Cordeiro J; Hatschbach GG","1989","11","16","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441053",NA,"Myrtales","hatschbachii",NA,NA,"Southern America","Caminho para o Buraco do Padre (mun. Ponta Grossa) Parana.",NA,"NL-U1441053",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:21-03","ESALQ","ESA","31289","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","Berg","Jarenkow, J.A.","1989","11","19","Brasil","Rio Grande do Sul","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,"ESA031289","Magnoliophyta",NA,NA,"Sobral, M.","1460.0",NA,NA,NA,"ESA031289",NA,NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:21-03","ESALQ","ESA","28066","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","Berg","Poliquesi, C.B. ; Cordeiro, J.","1995","10","12","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,"ESA028066","Magnoliophyta",NA,NA,"Hatschbach, G.","449.0",NA,NA,NA,"ESA028066",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:21-03","ESALQ","ESA","85649","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea",NA,"Mazine, F.F. Lucas, E.; Souza, V.C.; Romão, G.O.; Souza, J. P .","2003","11","13","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,"ESA085649","Magnoliophyta",NA,NA,"Sobral, M.","1034.0",NA,NA,NA,"ESA085649",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:21-03","ESALQ","ESA","94004","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea",NA,"Souza, V.C.; Romão, G.O.; Rodrigues, C.D.N.; Dantas, A.P.T.","2006","02","15","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"Subarbusto; frutos imaturos verdes.","ESA094004","Magnoliophyta",NA,NA,"Ibraim, M.","32050.0",NA,"Rodovia do Café (BR 376) , km 552, 55 km de Ponta Grossa. Próximo ao Rio dos Papagaios. Campo geral.",NA,"ESA094004",NA,NA,NA,"2010",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-07-02 14:03:08-03","JBP","HPL","6466","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea",NA,"H. Lorenzi","2005","12","07","Brasil","RS","São Francisco de Paula","-50.5836","-29.4481",NA,NA,NA,NA,NA,NA,NA,"H. Lorenzi","5948",NA,"Coletado na BR 453.",NA,NA,NA,NA,NA,"2005","12","76715","auto",NA,NA,"07",NA,NA,NA,NA,NA
"57","2015-07-02 14:03:08-03","JBP","HPL","8324","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea",NA,"H. Lorenzi","2005","12","07","Brasil","RS","São Francisco de Paula","-50.5836","-29.4481",NA,NA,NA,NA,NA,NA,NA,"H. Lorenzi","5948",NA,"Coletado nas proximidades da Rodovia BR-453; em barranco.",NA,NA,NA,NA,NA,"2005","12","76715","auto",NA,NA,"07",NA,NA,NA,NA,NA
"58","2019-02-15 11:46:12-02","IPA","IPA","63576","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Záchia, M.R.; Bicca, E.; Vendrúscolo, G.; Bicca, E.; Vendrúscolo, G.","1998","11","02","Brasil","Rio Grande do Sul","Cacequi","-54.8250007629395","-29.8836002349854",NA,NA,"Flores brancas, frutos comestíveis.","IPA0063576","Plantae",NA,NA,"Sobral, M.","3062","Southern America","estrada para São Vicente.",NA,NA,NA,NA,NA,"2006",NA,"52204","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:31:18-03","IAP","PACA-AGP","8930","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1942","01","15","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA008930","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,NA,NA,NA,"1954","08","55856","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"60","2019-08-27 13:31:17-03","IAP","PACA-AGP","113260","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","F. Gonzatti","2012","01","10","Brasil","RS","Cidreira","-50.2056007385254","-30.1811008453369",NA,NA,"HUCS 38311. Habitat: na mata de restinga","PACA113260","Magnoliophyta","Myrtales",NA,"F. Gonzatii","342",NA,"Margem leste da lagoa Suzana.",NA,NA,"13","13",NA,"2012","03","19547","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:31:18-03","IAP","PACA-AGP","63047","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Schlichting","1956","03","08","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"Habitat: in campestribus Fenofase: fruto","PACA063047","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,NA,NA,NA,"1958","09","51462","auto","Magnoliatae",NA,"19",NA,NA,NA,NA,NA
"62","2019-08-27 13:31:18-03","IAP","PACA-AGP","63294","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Sacco","1957","12","03","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"Habitat: in campestribus siccis Fenofase: flor","PACA063294","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,NA,NA,NA,"1958","09","51462","auto","Magnoliatae",NA,"17",NA,NA,NA,NA,NA
"63","2019-08-27 13:31:17-03","IAP","PACA-AGP","41527","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1949","05","13","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto novo","PACA041527","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Morro do Osso",NA,NA,NA,NA,NA,"1954","08","29946","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"64","2019-08-27 13:31:18-03","IAP","PACA-AGP","58612","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Camargo, O. R.","1956","01","10","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"Habitat: in campestribus siccis Fenofase: flor","PACA058612","Magnoliophyta","Myrtales",NA,"Emrich-Rambo","21",NA,"Estação Exp. de Silvicultura",NA,NA,NA,NA,NA,"1957","05","37819","auto","Magnoliatae",NA,"06",NA,NA,NA,NA,NA
"65","2019-08-27 13:31:18-03","IAP","PACA-AGP","59328","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Camargo, O. R.","1956","03","10","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"Habitat: in campestribus siccis Fenofase: fruto","PACA059328","Magnoliophyta","Myrtales",NA,"Emrich-Rambo","40",NA,"Estação Exp. de Silvicultura",NA,NA,NA,NA,NA,"1957","04","37819","auto","Magnoliatae",NA,"30",NA,NA,NA,NA,NA
"66","2019-08-27 13:31:18-03","IAP","PACA-AGP","49402","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1950","12","18","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA049402","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Taimbezinho",NA,NA,NA,NA,NA,"1954","08","76715","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"67","2019-08-27 13:31:17-03","IAP","PACA-AGP","32339","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1946","02","17","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Habitat: in silvula campestri humida Fenofase: fruto maturo","PACA032339","Magnoliophyta","Myrtales",NA,"N. Rolim Bastos",NA,NA,"Tainhas",NA,NA,NA,NA,NA,"1988","05","76715","auto","Magnoliatae",NA,"26",NA,NA,NA,NA,NA
"68","2019-08-27 13:31:17-03","IAP","PACA-AGP","103977","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Sehnem, A.","1956","12","03","Brasil","RS",NA,NA,NA,NA,NA,"Fenofase: flor branca","PACA103977","Magnoliophyta","Myrtales",NA,"A. sehnem","1417",NA,"Vale Vêneto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"69","2019-10-18 16:50:12-03","IAP","PACA-AGP","118242","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Gonzatti, F.","2014","11","29","Brasil","RS","Osório","-50.194722","-29.838611","50º11'41w","29º50'19s","arbusto formando moitas&nf;hucs 41960 Habitat: em campo","PACA118242","Magnoliophyta","Myrtales",NA,"Grizzon, M.","1428",NA,"lagoa das trairas",NA,NA,"14","14",NA,"2014","12",NA,NA,"Magnoliatae",NA,"20",NA,NA,NA,NA,NA
"70","2019-08-27 13:31:18-03","IAP","PACA-AGP","96956","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Mondin, C.","2004","12","16","Brasil","RS",NA,NA,NA,NA,NA,"HASU 17156&nf;Com cerca de 50cm de altura Fenofase: flores brancas Hábito: subarbusto","PACA096956","Magnoliophyta","Myrtales",NA,NA,"3012",NA,"Entre Caçapava do Sul e São Gabriel. BR 290",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:31:18-03","IAP","PACA-AGP","97071","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","C. Mondin et al.","1995","12","09","Brasil","RS","Caçapava",NA,NA,NA,NA,"HASU 7035&nf;c/ ca de 1 m de altura Habitat: No campo Hábito: arbusto","PACA097071","Magnoliophyta","Myrtales",NA,"C. Mondin","1615",NA,"Guaritas no Belvedere",NA,NA,NA,NA,NA,"1999","03",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:31:18-03","IAP","PACA-AGP","8774","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1942","01","15","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA008774","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,NA,NA,NA,"1954","08","55856","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"73","2019-08-27 13:31:18-03","IAP","PACA-AGP","8579","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1942","01","13","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA008579","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Rio dos Touros",NA,NA,NA,NA,NA,"1954","08","55856","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"74","2019-08-27 13:31:17-03","IAP","PACA-AGP","36794","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1948","02",NA,"Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto submaturo","PACA036794","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,NA,NA,NA,"1954","08","30776","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"75","2019-08-27 13:31:17-03","IAP","PACA-AGP","36791","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1948","02",NA,"Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto novo","PACA036791","Magnoliophyta","Myrtales",NA,"emrich-Rambo",NA,NA,NA,NA,NA,NA,NA,NA,"1954","08","30776","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"76","2019-08-27 13:31:17-03","IAP","PACA-AGP","35735","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Henz, E.","1947","01","03","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA035735","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Água Azul",NA,NA,NA,NA,NA,"1954","08","49662","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"77","2019-08-27 13:31:17-03","IAP","PACA-AGP","30797","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1946","01","28","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto novissimo","PACA030797","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Vila Oliva",NA,NA,NA,NA,NA,"1954","08","49662","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"78","2019-08-27 13:31:17-03","IAP","PACA-AGP","30798","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1946","01","30","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto novo","PACA030798","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Vila Oliva",NA,NA,NA,NA,NA,"1954","08","49662","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"79","2019-08-27 13:31:17-03","IAP","PACA-AGP","11178","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","E. Friderichs","1943","01",NA,"Brasil","RS","Lagoa Vermelha","-51.5257987976074","-28.2085990905762",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA011178","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,NA,NA,NA,"1954","08","42261","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"80","2019-08-27 13:31:17-03","IAP","PACA-AGP","32559","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1945","10","10","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA032559","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Pareci",NA,NA,NA,NA,NA,"1954","08","21601","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"81","2019-08-27 13:31:17-03","IAP","PACA-AGP","28295.1","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1945","03",NA,"Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto submaturo","PACA028295-1","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"ad flumen Uruguay",NA,NA,NA,NA,NA,"1954","08","35080","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"82","2019-08-27 13:31:18-03","IAP","PACA-AGP","46810","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1950","04","14","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA046810","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Faz. do Arroio",NA,NA,NA,NA,NA,"1954","08","27350","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"83","2019-08-27 13:31:18-03","IAP","PACA-AGP","45111","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1950","01","04","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"Habitat: in arenosis dumetosis Fenofase: fruto semievoluto","PACA045111","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Faz. do Arroio",NA,NA,NA,NA,NA,"1954","08","27350","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"84","2019-08-27 13:31:18-03","IAP","PACA-AGP","63623","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1958","01","23","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"Habitat: in campestribus Fenofase: flor","PACA063623","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Fazenda do Arroio",NA,NA,NA,NA,NA,"1958","09","27350","auto","Magnoliatae",NA,"17",NA,NA,NA,NA,NA
"85","2019-08-27 13:31:18-03","IAP","PACA-AGP","48555","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Sehnem, A.","1945","10","10","Brasil","RS","Pareci Novo","-51.3974990844727","-29.6382999420166",NA,NA,"Habitat: in campestribus dumetosis Hábito: arbusto","PACA048555","Magnoliophyta","Myrtales",NA,"Emrich-Rambo","1618",NA,NA,NA,NA,NA,NA,NA,"1954","08","9951","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
"86","2019-08-27 13:31:18-03","IAP","PACA-AGP","97070","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Ohlweiler, A. A.","1997","11","06","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"HASU 97070&nf;De 0,6 m de altura Habitat: Campo rupestre Hábito: arbusto","PACA097070","Magnoliophyta","Myrtales",NA,"Mondin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:31:18-03","IAP","PACA-AGP","62604","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Camargo, O. R.","1957","11","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in campestribus Fenofase: flor","PACA062604","Magnoliophyta","Myrtales",NA,"Emrich-Rambo","2405",NA,NA,NA,NA,NA,NA,NA,"1958","09","29946","auto","Magnoliatae",NA,"26",NA,NA,NA,NA,NA
"88","2019-08-27 13:31:17-03","IAP","PACA-AGP","39157","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Rambo, B.","1948","12","24","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA039157","Magnoliophyta","Myrtales",NA,"Emrich-Rambo",NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,"1954","08","29946","auto","Magnoliatae",NA,"29",NA,NA,NA,NA,NA
