"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"47","2021-03-15 16:37:00-03","NY","NYBG","594949","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"R. Negrelle","A-275","1992","07","30","Brazil","Santa Catarina","Itapoá","Reserva Volta Velha, na estrada de acesso à trilha","-48.6158","-26.1169",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=722580' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594949","NY00594949_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","594952","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"A. G. Hammar","s.n.","1903",NA,NA,"Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=722586' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594952","NY00594952_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","594953","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"G. G. Hatschbach","39737","1977","01","26","Brazil","Paraná","Paranaguá","Rio da Vila","-48.5092","-25.5203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=722587' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594953","NY00594953_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","594951","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"J. de C. Novaes","321",NA,NA,NA,"Brazil","São Paulo","Campinas",NA,"-47.06","-22.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=722585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594951","NY00594951_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1015533","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"J. M. A. Braga","1882","1995","02","02","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Estrada para Juturnaiba, entre a linha ferrea e a represa.","-42.3917","-22.6508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107492' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015533","NY01015533_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","594956","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"G. G. Hatschbach","16705","1967","07","19","Brazil","Paraná","Sao José dos Pinhais","Purgatorio","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=722590' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594956","NY00594956_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-03-20 11:47:20-03","MCN-PUC-MINAS","HPUC-MG","ANG3523","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala",NA,NA,NA,NA,NA,"Gontijo, F.D.",NA,"2011","11","30","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Dique Santa Rita","-43.439167","-20.188889","43°26'21''W","20°11'20''S","893","893","Doação Bioma. Resgate da Informação Científica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG1568","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala",NA,"Oliveira, V.L",NA,NA,NA,"Oliveira & Teixeira",NA,"1995","05","12","Brasil","Minas Gerais","Ouro Preto","Estação Ecologica di Tupuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Doação CETEC; flores brancas.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","26278","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Maruyama, A.S.","2012","03","27","Negrelle, R.",NA,"1992","03","12","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha",NA,NA,"9999","9999",NA,NA,NA,"BOTU026278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:31:38-03","UFRJ","RFA","10689","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand","G. M. Barroso",NA,NA,NA,"P. Occhioni","4331","1971","02",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Maromba","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Árvore pequena, flor verde","RFA10733",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:31:38-03","UFRJ","RFA","4356","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand",NA,NA,NA,NA,"P. Occhioni","825","1947","03","05","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional de Itatiaia. Maromba","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore pequena. flores alvas","RFA46619",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:20:23-03","UFRJ","RFA","14999","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand","D. Legrand","1972",NA,NA,"G.G. Hatschbach","24808","1970","09","27","Brasil","Paraná","São Jerônimo da Serra","Fazenda Nho O#?#","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Arbusto de 3m, fruto vinoso","RFA46615",NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:20:23-03","UFRJ","RFA","43732","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand","D. Legrand","1972",NA,NA,"G.G. Hatschbach; O. Guimarães","24808","1970","09","27","Brasil","Paraná","São Jerônimo da Serra","Fazenda Nho Ó","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Arbusto 3 m, fruto vinoso","RFA55545",NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:20:23-03","UFRJ","RFA","223","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D.Legrand","D. Legrand","1969",NA,NA,"G.G. Hatschbach","18625","1968","02","21","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore de 8m, flor alva","RFA46617",NA,NA,NA,NA,NA,"12577","auto","catharinensis",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:20:23-03","UFRJ","RFA","223","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D.Legrand","D. Legrand","1969",NA,NA,"G.G. Hatschbach","18625","1968","02","21","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore de 8m, flor alva","RFA46617",NA,NA,NA,NA,NA,"12577","auto","catharinensis",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:20:23-03","UFRJ","RFA","24352","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","hookeriana","Gomidesia hookeriana","O.Berg","Graziella M. Barroso",NA,NA,NA,"F. M. de B. Pereira","10/011","2000","05","06","Brasil","Rio de Janeiro","Sapucaia","3° Distrito, Fazendas Selo Verde.","-42.848056","-22.087222","42º50'53''W","22º5'14''S","774","774","Arbusto, 2,2 m de altura, 4 cm de DAP, folha verde e flor amarela, comum no local.","RFA42061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-24 17:10:53-03","UTFPR","DVPR","3737","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Cordeiro, J; Lozano, ED","2009",NA,NA,"Beloni, DF","s.n.","2006","03","04","Brasil","Paraná","Teixeira Soares","Chácara Pavão.","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"árvores ca. 4m, heliófita, com flores brancas.","DVPR003737",NA,"Magnoliophyta",NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-01-20 14:40:43-03","UPM","MACK","3171","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"M. Fascina","A91","2011","04","28","Brasil","SP","Campos do Jordão","Colônia Umuarama","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"HMACK00003171-M.FascinaA91-28/4/2011,ColôniaUmuarama,CamposdoJordão,SP,Brasil",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-01-20 14:40:43-03","UPM","MACK","1614","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"M. Fascina","A88","2011","04","28","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-01-20 14:40:43-03","UPM","MACK","1277","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","A. A. de Oliveira","2010","04","08","A. Korte; A. Kniess","1700","2010","02","05","Brasil","SC","Santa Terezinha","Nova esperança. Ecótono floresta ombrófila mista e floresta ombrofila densa, interior do fragmento.","-50.0080986022949","-26.778600692749","S","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-01-20 14:40:43-03","UPM","MACK","2057","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"A. Buccaran","A66","2011","04","17","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-01-20 14:40:43-03","UPM","MACK","2056","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"A. Buccaran","A11","2011","03","26","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-01-20 14:40:43-03","UPM","MACK","1609","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"M. Fascina","A57","2011","04","17","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-01-20 14:40:43-03","UPM","MACK","1608","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"A. Buccaran","120","2011","04","05","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-01-20 14:40:43-03","UPM","MACK","1610","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"M. Fascina","A80","2011","04","28","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-01-20 14:40:43-03","UPM","MACK","1611","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"Luiz","2",NA,NA,NA,"Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-01-20 14:40:43-03","UPM","MACK","1612","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"M. Fascina","A91","2011","04","28","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-01-20 14:40:43-03","UPM","MACK","1613","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"M. Fascina","A92","2011","04","28","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-01-20 14:40:43-03","UPM","MACK","1615","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"M. Fascina","A66","2011","04","17","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-01-20 14:40:43-03","UPM","MACK","1616","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"M. Fascina","A11","2011","03","26","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-01-20 14:40:43-03","UPM","MACK","2058","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"A. Buccaran","A88","2011","04","28","Brasil","SP","Campos do Jordão","Trilha da Samambaia","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-01-20 14:40:43-03","UPM","MACK","2060","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"A. Buccaran","A92","2011","04","28","Brasil","SP","Campos do Jordão","Trilha da Samambaia","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-01-20 14:40:43-03","UPM","MACK","2059","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Fascina",NA,NA,NA,"A. Buccaran","A91","2011","04","28","Brasil","SP","Campos do Jordão","Trilha da Samambaia","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:25:31-03","PUCPR","HUCP","19106","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand","Bonaldi, R",NA,NA,NA,"Bonaldi, R","240","2007","08","11","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015185","HUCP00015185","Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-04 15:25:31-03","PUCPR","HUCP","20095","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand","Bonaldi, R",NA,NA,NA,"Bonaldi, R","430","2009","01","10","Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015146","HUCP00015146","Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:21:27-03","UFBA","ALCB","50155","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","1998",NA,NA,"Silva, JM; Poliquesi, CB; Abe, LM","2303","1998","03","17","Brasil","Paraná","Bocaiúva do Sul","Serra de Santana","-49.1","-25.2","-49.1","-25.2",NA,NA,"5,0 m. Flor alva.","ALCB058638",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:21:27-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","1998",NA,NA,"Silva, JM; Poliquesi, CB; Abe, LM","2303","1998","03","17","Brasil","Paraná","Bocaiúva do Sul","Serra de Santana","-49.1","-25.2","-49.1","-25.2",NA,NA,"5,0 m. Flor alva.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:21:27-03","UFBA","ALCB","89236","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2000",NA,NA,"Barbosa, E; Silva, JM; Ferreira, LA","348","1999","08","20","Brasil","Paraná","Tijucas do Sul","Palermo, Torre da Telepar","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"ca. 5m. Frutos verdes imaturos.","ALCB058637",NA,"Dicotyledon",NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U.1441984","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand","Nic Lughadha EM",NA,NA,NA,"Riedel L",NA,NA,NA,NA,"Brazil","São Paulo",NA,"Brasilia: Ytu.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441984 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441984","NL-U1441984",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0252825",NA,NA,NA,NA,NA
"86","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U.1441985","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand","Nic Lughadha EM",NA,NA,NA,"Williams LO; Assis V",NA,"1945","05","04","Brazil","Minas Gerais",NA,"Serra da Bocaina, 10 km northwest of Sêrro, Municipio of Sêrro.",NA,NA,NA,NA,NA,NA,"In forest. Sandstone area.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441985 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441985","NL-U1441985",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0252595",NA,NA,NA,NA,NA
"87","2020-02-08 10:06:37-03","NBC","NL-BOTANY","WAG.1115961","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand",NA,NA,NA,NA,"Silva JM; Kricum CDF",NA,"1991","03","08","Brazil",NA,NA,"Fazenda Dois Irmãos (mun. Pinhão) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1115961","NL-WAG1115961",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"88","2020-02-08 10:06:37-03","NBC","NL-BOTANY","L.2525840","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D.Legrand",NA,NA,NA,NA,"Klein RM",NA,"1956","03","06","Brazil",NA,NA,"Plantas de SANTA CATARINA. Estação Florestal I.N.P., Ibirama.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2525840 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2525840","NL-L2525840",NA,"Myrtales","Southern America",NA,NA,NA,"catharinensis","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"89","2020-02-08 10:06:37-03","NBC","NL-BOTANY","L.2525842","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D.Legrand",NA,NA,NA,NA,"Klein RM",NA,"1962","09","13","Brazil",NA,NA,"Plantas de SANTA CATARINA. Alto da Serra, Encruzilhada, Lajes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2525842 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2525842","NL-L2525842",NA,"Myrtales","Southern America",NA,NA,NA,"catharinensis","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"90","2020-02-08 10:06:37-03","NBC","NL-BOTANY","L.2525843","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D.Legrand",NA,NA,NA,NA,"Smith LB; Klein RM",NA,"1957","02","13","Brazil",NA,NA,"Santa Catarina. Mun. Lajes: Pinheiral, 8 km east of Encruzilhada.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2525843 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2525843","NL-L2525843",NA,"Myrtales","Southern America",NA,NA,NA,"catharinensis","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"91","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U 0285048","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D.Legrand",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","07","22","Brazil","Paraná",NA,"Est. Paraná. Fazenda S.Joao da Cia. Fiat Lux, W of S.Joao do Triunfo.",NA,NA,NA,NA,NA,NA,"Araucaria forest on yellow sandy loam.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285048",NA,NA,"Myrtales","Southern America",NA,NA,NA,"catharinensis","Magnoliopsidae","Uw13413",NA,NA,NA,NA,NA
"92","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U 0294220","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D.Legrand",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","04","27","Brazil","Paraná",NA,"Est. Paraná, Brandalize, 20 km N of Clevelandia.",NA,NA,NA,NA,NA,NA,"Pinheiro forest on brown loam near sawmill.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294220 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294220",NA,NA,"Myrtales","Southern America",NA,NA,NA,"catharinensis","Magnoliopsidae","Uw12860",NA,NA,NA,NA,NA
