NAME,F_CLASS,F_DESIG,ADM1,ADM2,string_check,mpo_check
Ribeirao Ribeirinha,H,STM,PARANA,Rio Branco do Su,ribeiraoribeirinha,riobrancodosu
Ribeirinha,P,PPL,PARANA,Rio Branco do Su,ribeirinha,riobrancodosu
Ribeirao Vermelho do Sul,P,PPL,SAO PAULO,Rebeirao Vermelh,ribeiraovermelhodosul,rebeiraovermelh
Ribeirao Vermelho,P,PPL,SAO PAULO,Rebeirao Vermelh,ribeiraovermelho,rebeiraovermelh
Ribeirao Vermelho,P,PPL,MINAS GERAIS,RIBEIRAO VERMEL,ribeiraovermelho,ribeiraovermel
Ribeirao Preto,P,PPL,SAO PAULO,Ribeirao Preto,ribeiraopreto,ribeiraopreto
Ribeirao Pires,P,PPL,SAO PAULO,Rio Grande Da Se,ribeiraopires,riograndedase
Ribeirao Junior,S,RSTN,SAO PAULO,Botucatu,ribeiraojunior,botucatu
Rio Ribeirao Grande,H,STM,PARANA,Campo,rioribeiraogrande,campo
Ribeirao Grande,P,PPL,SAO PAULO,Pindamonhangaba,ribeiraogrande,pindamonhangaba
Ribeirao Fundo,P,PPL,MINAS GERAIS,ITAPEVA,ribeiraofundo,itapeva
Ribeirao Fundo,P,PPL,MINAS GERAIS,SANTA RITA DE C,ribeiraofundo,santaritadec
Ribeirao dos Pintos,P,PPL,SAO PAULO,Ribeirao Do Sul,ribeiraodospintos,ribeiraodosul
Ribeirao dos Indios,P,PPL,SAO PAULO,Santo Anastacio,ribeiraodosindios,santoanastacio
Ribeirao do Pote,P,PPL,SAO PAULO,Salesopolis,ribeiraodopote,salesopolis
Ribeirao do Pinhal,P,PPL,PARANA,Jundiai do Sul,ribeiraodopinhal,jundiaidosul
Ribeirao do Meio,P,PPL,SAO PAULO,Leme,ribeiraodomeio,leme
Ribeirao do Cafe,P,PPL,PARANA,Pinhalao,ribeiraodocafe,pinhalao
Ribeirao de Sao Joaquim,P,PPL,RIO DE JANEIRO,BARRA MANSA,ribeiraodesaojoaquim,barramansa
Ribeirao da Serra,P,PPL,SAO PAULO,Sete Barras,ribeiraodaserra,setebarras
Ribeirao da Divisa,P,PPL,RIO DE JANEIRO,RESENDE,ribeiraodadivisa,resende
Ribeirao Corrente,P,PPL,SAO PAULO,Riberao Corrente,ribeiraocorrente,riberaocorrente
Ribeirao Claro,S,RSTN,MATO GROSSO DO SUL,A. CLARA,ribeiraoclaro,aclara
Ribeirao Claro,P,PPL,PARANA,RIO PARANAPANEMA,ribeiraoclaro,rioparanapanema
Ribeirao Claro,P,PPL,SAO PAULO,Cedral,ribeiraoclaro,cedral
Ribeirao Branco,P,PPL,SAO PAULO,Ribeirao branco,ribeiraobranco,ribeiraobranco
Ribeirao Bonito,P,PPL,SAO PAULO,Ribeirao Bonito,ribeiraobonito,ribeiraobonito
Ribeirao Amarelo,P,PPL,PARANA,Campina Grande d,ribeiraoamarelo,campinagranded
Ribeirao,P,PPL,SAO PAULO,Redencao Da Serr,ribeirao,redencaodaserr
Ribeirao,P,PPL,MINAS GERAIS,LAVRAS,ribeirao,lavras
Ribeirao,P,PPL,MINAS GERAIS,RESENDE COSTA,ribeirao,resendecosta
Ribeirao,P,PPL,MINAS GERAIS,ALPINOPOLIS,ribeirao,alpinopolis
Ribeirao,P,PPL,MINAS GERAIS,PAINS,ribeirao,pains
Rio Ribeira do Iguape,H,STM,,,rioribeiradoiguape,
Rio Ribeira de Iguape,H,STM,,,rioribeiradeiguape,
Rio da Ribeira,H,STM,,,riodaribeira,
Baia da Ribeira,H,BAY,,,baiadaribeira,
Ribeira,P,PPL,PARANA,Adrianopolis,ribeira,adrianopolis
Ribeira,P,PPL,RIO DE JANEIRO,ANGRA DOS REIS,ribeira,angradosreis
Rialto,P,PPL,RIO DE JANEIRO,BARRA MANSA,rialto,barramansa
Riachuelo,P,PPL,SAO PAULO,Araras,riachuelo,araras
Riachuelo,P,PPL,SAO PAULO,Sao Joaquim da B,riachuelo,saojoaquimdab
Riacho Grande,P,PPL,SAO PAULO,Sao Bernardo do,riachogrande,saobernardodo
Rezende Costa,P,PPL,MINAS GERAIS,RESENDE COSTA,rezendecosta,resendecosta
Rezende,P,PPL,RIO DE JANEIRO,RESENDE,rezende,resende
Retiro Sao Manoel,P,PPL,MATO GROSSO DO SUL,BRASILANDIA,retirosaomanoel,brasilandia
Retiro Mateira,P,PPL,MATO GROSSO DO SUL,BRASILANDIA,retiromateira,brasilandia
Retiro da Ponte,P,PPL,SAO PAULO,Sales Oliveira,retirodaponte,salesoliveira
Ribeirao do Retiro,H,STM,SAO PAULO,Corumbatai,ribeiraodoretiro,corumbatai
Ribeirao do Retiro,H,STM,MATO GROSSO DO SUL,TRES LAGOAS,ribeiraodoretiro,treslagoas
Ribeirao Retiro,H,STM,SAO PAULO,Glicerio,ribeiraoretiro,glicerio
Estaeao Retiro,S,RSTN,SAO PAULO,Sao Carlos,estaeaoretiro,saocarlos
Corrego Retiro,H,STM,SAO PAULO,Glicerio,corregoretiro,glicerio
Retiro,S,RSTP,MINAS GERAIS,LAGOA DA PRATA,retiro,lagoadaprata
Retiro,P,PPL,SAO PAULO,Sao Miguel Arcan,retiro,saomiguelarcan
Retiro,P,PPL,MINAS GERAIS,PIRANGUINHO,retiro,piranguinho
Retiro,P,PPL,MINAS GERAIS,TURVOLANDIA,retiro,turvolandia
Retiro,P,PPL,MINAS GERAIS,ALFENAS,retiro,alfenas
Retiro,P,PPL,MINAS GERAIS,SANTANA D'JACAR,retiro,santanadjacar
Retiro,P,PPL,MINAS GERAIS,ALPINOPOLIS,retiro,alpinopolis
Retiro,P,PPL,MINAS GERAIS,FORMIGA,retiro,formiga
Retiro,P,PPL,MINAS GERAIS,S.SEBAST.D'OEST,retiro,ssebastdoest
Retirinho,P,PPL,MINAS GERAIS,PRATAPOLIS,retirinho,pratapolis
Retirinho,P,PPL,MINAS GERAIS,CANDEIAS,retirinho,candeias
Restingua,P,PPL,SAO PAULO,Restinga,restingua,restinga
Restinga,P,PPL,PARANA,Ipiranga,restinga,ipiranga
Restinga,P,PPL,SAO PAULO,Restinga,restinga,restinga
Ressaca,S,RSTN,SAO PAULO,Sto. Antonio De,ressaca,stoantoniode
Ressaca,P,PPL,MINAS GERAIS,S.GONC.DO SAPUC,ressaca,sgoncdosapuc
Ressaca,P,PPL,SAO PAULO,Patrocinio Pauli,ressaca,patrociniopauli
Ponta da Resingueira,T,PT,RIO DE JANEIRO,ANGRA DOS REIS,pontadaresingueira,angradosreis
Resfriado,P,PPL,SAO PAULO,Sales Oliveira,resfriado,salesoliveira
Reserva,P,PPL,PARANA,Reserva,reserva,reserva
Reserva,P,PPL,SAO PAULO,Conchal,reserva,conchal
Reserva,P,PPL,MINAS GERAIS,CARMO DO RIO C.,reserva,carmodorioc
Resende Costa,P,PPL,MINAS GERAIS,RESENDE COSTA,resendecosta,resendecosta
Resende,P,PPL,RIO DE JANEIRO,RESENDE,resende,resende
Republica,P,PPL,SAO PAULO,Araras,republica,araras
Republica,P,PPL,SAO PAULO,Leme,republica,leme
Reno,S,RSTN,MINAS GERAIS,S.RITA D'SAPUCA,reno,sritadsapuca
Ribeirao dos Remedios,H,STM,SAO PAULO,Anhembi,ribeiraodosremedios,anhembi
Remedios,S,RSTP,SAO PAULO,Jacarei,remedios,jacarei
Remedios,P,PPL,SAO PAULO,Jacarei,remedios,jacarei
Remedios,P,PPL,SAO PAULO,Taubate,remedios,taubate
Remanso,S,RSTN,SAO PAULO,Cordeiropolis,remanso,cordeiropolis
Remanso,P,PPL,SAO PAULO,Ituverava,remanso,ituverava
Corrego Relogio,H,STM,SAO PAULO,Paranapua,corregorelogio,paranapua
Relogio,P,PPL,PARANA,Prudentopolis,relogio,prudentopolis
Reis,P,PPL,PARANA,Apucarana,reis,apucarana
Registro,P,PPL,SAO PAULO,Registro,registro,registro
Registro,P,PPL,SAO PAULO,Porto Feliz,registro,portofeliz
Reginopolis,P,PPL,SAO PAULO,Reginopolis,reginopolis,reginopolis
Regina Vilela,P,PPL,MINAS GERAIS,FORMIGA,reginavilela,formiga
Regente Feijo,P,PPL,SAO PAULO,Regente Feijo,regentefeijo,regentefeijo
Regalo,P,PPL,MINAS GERAIS,BAMBUI,regalo,bambui
Redueao de Santo Inacio,P,PPL,PARANA,Santo Inacio,redueaodesantoinacio,santoinacio
Morro Redondo,T,MT,SAO PAULO,Cananeia,morroredondo,cananeia
Morro Redondo,T,HLL,SAO PAULO,Pedregulho,morroredondo,pedregulho
Ilha Redondo,T,ISL,MINAS GERAIS,ITURAMA,ilharedondo,iturama
Lagoa Redonda,H,LK,MINAS GERAIS,IGUATAMA,lagoaredonda,iguatama
Ilha Redonda,T,ISL,MINAS GERAIS,ITURAMA,ilharedonda,iturama
Rio Redomona,H,STM,PARANA,Jaguaraiva,rioredomona,jaguaraiva
Redeneao da Serra,P,PPL,SAO PAULO,Redencao Da Serr,redeneaodaserra,redencaodaserr
Redeneao,P,PPL,SAO PAULO,Redencao Da Serr,redeneao,redencaodaserr
Redempeao,S,RSTP,SAO PAULO,Sao Manuel,redempeao,saomanuel
Redempeao,P,PPL,SAO PAULO,Redencao Da Serr,redempeao,redencaodaserr
Recreio,S,RSTN,SAO PAULO,Piracicaba,recreio,piracicaba
Recreio,P,PPL,SAO PAULO,Sao Sebastiao Da,recreio,saosebastiaoda
Recreio,P,PPL,MINAS GERAIS,MONTE SANO DE M,recreio,montesanodem
Recreio,P,PPL,MINAS GERAIS,ILICINEA,recreio,ilicinea
Recanto,S,RSTP,SAO PAULO,Nova Odessa,recanto,novaodessa
Rio Reboueas,H,STM,PARANA,Corbelia,rioreboueas,corbelia
Reboueas,P,PPL,SAO PAULO,Surame,reboueas,surame
Ribeirao do Rebojo,H,STM,SAO PAULO,Pirapozinho,ribeiraodorebojo,pirapozinho
Ilha do Rebojo,T,ISL,SAO PAULO,Miguelopolis,ilhadorebojo,miguelopolis
Rebojo,P,PPL,SAO PAULO,Tarabai,rebojo,tarabai
Ribeirao do Rato,H,STM,PARANA,Rondon,ribeiraodorato,rondon
Ribeirao da Rasteira,H,STM,SAO PAULO,Brotas,ribeiraodarasteira,brotas
Raspador,P,PPL,MINAS GERAIS,SAO JOAO DEL RE,raspador,saojoaodelre
Ilha Raspada,T,ISL,,,ilharaspada,
Corrego Raso,H,STM,MINAS GERAIS,TOLEDO,corregoraso,toledo
Rasgao,P,PPL,SAO PAULO,Pirapora Do Bom,rasgao,piraporadobom
Ponta Rasa,T,PT,,,pontarasa,
Ilha Rasa,T,ISL,,,ilharasa,
Raposo Tavares,S,RSTN,SAO PAULO,Itariri,raposotavares,itariri
Raposo,P,PPL,MINAS GERAIS,STO ANTONIO DO M,raposo,stoantoniodom
Rapador,P,PPL,MINAS GERAIS,SAO JOAO DEL RE,rapador,saojoaodelre
Ilha Rapada,T,ISL,,,ilharapada,
Ilha Rapada,T,ISL,,,ilharapada,
Ribeirao dos Ranchos,H,STM,SAO PAULO,Pres Prudente,ribeiraodosranchos,presprudente
Rancho Grande,P,PPL,SAO PAULO,Porto Feliz,ranchogrande,portofeliz
Rancho do Limeira,P,PPL,MINAS GERAIS,SAO R. DE MINAS,ranchodolimeira,saordeminas
Rancho Alegre,P,PPL,PARANA,Rancho Alegre,ranchoalegre,ranchoalegre
Rancho,P,PPL,MINAS GERAIS,LUMINARIAS,rancho,luminarias
Rio Ranchinho,H,STM,PARANA,Campo Mourao,rioranchinho,campomourao
Arroio Ranchinho,H,STM,PARANA,Cidade Gaucha,arroioranchinho,cidadegaucha
Rio Rancharia,H,STM,SAO PAULO,Rancharia,riorancharia,rancharia
Ribeirao Rancharia,H,STM,SAO PAULO,Rancharia,ribeiraorancharia,rancharia
Morro da Rancharia,T,HLL,MINAS GERAIS,BOTELHOS,morrodarancharia,botelhos
Rancharia,P,PPL,SAO PAULO,Rancharia,rancharia,rancharia
Ribeirao Ranchao,H,STM,SAO PAULO,Jales,ribeiraoranchao,jales
Ramon,S,RSTP,MINAS GERAIS,SOLEDADE D'MINA,ramon,soledadedmina
Cachoeira do Raio,H,FLLS,MINAS GERAIS,CAMPO FLORIDO,cachoeiradoraio,campoflorido
Rafard,P,PPL,SAO PAULO,Capivari,rafard,capivari
Rabelo,P,PPL,MINAS GERAIS,POCOS DE CALDAS,rabelo,pocosdecaldas
Quizol,P,PPL,PARANA,Arapoti,quizol,arapoti
Quito,S,RSTN,SAO PAULO,Igarapava,quito,igarapava
Rio Quiteroi,H,STM,MATO GROSSO DO SUL,ANAURILANDIA,rioquiteroi,anaurilandia
Rio Quiteria,H,STM,MATO GROSSO DO SUL,APARECIDA DO TAB,rioquiteria,aparecidadotab
Estaeao Quitauna,S,RSTN,SAO PAULO,Osasco,estaeaoquitauna,osasco
Quiririm,P,PPL,SAO PAULO,Taubate,quiririm,taubate
Quirim,P,PPL,SAO PAULO,Taubate,quirim,taubate
Quinzopolis,P,PPL,PARANA,Santa Mariana,quinzopolis,santamariana
Quinzinho,P,PPL,MINAS GERAIS,BOA ESPERANCA,quinzinho,boaesperanca
Ribeirao Quinze de Janeiro,H,STM,SAO PAULO,Lavinia,ribeiraoquinzedejaneiro,lavinia
Quintana,P,PPL,SAO PAULO,Quitana,quintana,quitana
Quinta do Sul,P,PPL,PARANA,Quinta do Sol,quintadosul,quintadosol
Quinta do Sol,P,PPL,PARANA,Quinta do Sol,quintadosol,quintadosol
Ribeirao Quinca Inacio,H,STM,SAO PAULO,Valentim Gentil,ribeiraoquincainacio,valentimgentil
Corrego Quinca Inacio,H,STM,SAO PAULO,Valentim Gentil,corregoquincainacio,valentimgentil
Quilometro 265,S,RSTP,,,quilometro,
Ribeirao do Quilometro 264,H,STM,PARANA,Diamante do Nort,ribeiraodoquilometro,diamantedonort
Quilometro 254,S,RSTP,,,quilometro,
Quilometro 84,S,RSTP,SAO PAULO,Ribeirao Preto,quilometro,ribeiraopreto
Quilometro 8,S,RSTP,SAO PAULO,Sao Simao,quilometro,saosimao
Quilometro 7,S,RSTP,SAO PAULO,Casa Branca,quilometro,casabranca
Quilometro Sete,P,PPL,SAO PAULO,Herculandia,quilometrosete,herculandia
Quilometro Onze,P,PPL,SAO PAULO,Pereira Barreto,quilometroonze,pereirabarreto
Serra do Quilombo,T,SPUR,SAO PAULO,Santos,serradoquilombo,santos
Serra do Quilombo,T,SPUR,MINAS GERAIS,WENCESLAU BRAZ,serradoquilombo,wenceslaubraz
Serra do Quilombo,T,RDGE,MINAS GERAIS,TURVOLANDIA,serradoquilombo,turvolandia
Rio Quilombo,H,STM,SAO PAULO,Registro,rioquilombo,registro
Rio Quilombo,H,STM,SAO PAULO,Santos,rioquilombo,santos
Rio Quilombo,H,STM,SAO PAULO,Descalvado,rioquilombo,descalvado
Ribeirao do Quilombo,H,STM,SAO PAULO,Americana,ribeiraodoquilombo,americana
Ribeirao Quilombo,H,STM,SAO PAULO,Descalvado,ribeiraoquilombo,descalvado
Quilombo,S,RSTN,SAO PAULO,Itupeva,quilombo,itupeva
Quilombo,P,PPL,SAO PAULO,Sao Bento Do Sap,quilombo,saobentodosap
Quilombo,P,PPL,SAO PAULO,Cachoeira Paulis,quilombo,cachoeirapaulis
Quilombo,P,PPL,SAO PAULO,Rio Claro,quilombo,rioclaro
Quilombo,P,PPL,MINAS GERAIS,ALAGOA,quilombo,alagoa
Quilombo,P,PPL,SAO PAULO,Iacanga,quilombo,iacanga
Quilombo,P,PPL,MINAS GERAIS,AGUANIL,quilombo,aguanil
Quilombo,P,PPL,MINAS GERAIS,ALPINOPOLIS,quilombo,alpinopolis
Quilombo,P,PPL,MINAS GERAIS,CAPETINGA,quilombo,capetinga
Quilombo,P,PPL,MINAS GERAIS,PIRACEMA,quilombo,piracema
Ribeirao Quileroi,H,STM,MATO GROSSO DO SUL,ANAURILANDIA,ribeiraoquileroi,anaurilandia
Quenta-Sol,P,PPL,MINAS GERAIS,SACRAMENTO,quentasol,sacramento
Ilha Quemada Pequena,T,ISL,,,ilhaquemadapequena,
Queluz,P,PPL,SAO PAULO,Queluz,queluz,queluz
Serra do Queixo d'Anta,T,RDGE,SAO PAULO,Monteiro Lobato,serradoqueixodanta,monteirolobato
Ribeirao da Queixada,H,STM,PARANA,Itambaraca,ribeiraodaqueixada,itambaraca
Ribeirao Queixada,H,STM,MINAS GERAIS,CAMPO FLORIDO,ribeiraoqueixada,campoflorido
Corrego Queixada,H,STM,MATO GROSSO DO SUL,BATAGUASSU,corregoqueixada,bataguassu
Queiroz,P,PPL,SAO PAULO,Queiroz,queiroz,queiroz
Queiroz,P,PPL,MATO GROSSO DO SUL,TRES LAGOAS,queiroz,treslagoas
Queiroz,P,PPL,MATO GROSSO DO SUL,TRES LAGOAS,queiroz,treslagoas
Queiros,P,PPL,SAO PAULO,Queiroz,queiros,queiroz
Queimondo,P,PPL,MINAS GERAIS,VIRGINIA,queimondo,virginia
Queimados,P,PPL,MINAS GERAIS,VIRGINIA,queimados,virginia
Ilhas Queimadas,T,ISLS,,,ilhasqueimadas,
Queimadas,P,PPL,PARANA,Ortigueira,queimadas,ortigueira
Ilha Queimada Pequena,T,ISL,,,ilhaqueimadapequena,
Ilha Queimada Pequena,T,ISL,,,ilhaqueimadapequena,
Ilha Queimada Grande,T,ISL,,,ilhaqueimadagrande,
Serra da Queimada,T,RDGE,SAO PAULO,Tapirai,serradaqueimada,tapirai
Queimada,P,PPL,MINAS GERAIS,VIRGINIA,queimada,virginia
Ribeirao das Quedas,H,STM,SAO PAULO,Itapeva,ribeiraodasquedas,itapeva
Rio Quebra-Perna,H,STM,PARANA,Tibaji,rioquebraperna,tibaji
Ribeirao Quebra Perna,H,STM,PARANA,Tibaji,ribeiraoquebraperna,tibaji
Rio Quebrado,H,STM,MATO GROSSO DO SUL,BATAGUASSU,rioquebrado,bataguassu
Quebra-Dente,P,PPL,SAO PAULO,"Santa Barbara d""",quebradente,santabarbarad
Corredeira do Quebra-Dedo,H,RPDS,SAO PAULO,Pitangueiras,corredeiradoquebradedo,pitangueiras
Ribeirao Quebra-Cuia,H,STM,SAO PAULO,Tambau,ribeiraoquebracuia,tambau
Rio Quebracho,H,STM,MATO GROSSO DO SUL,BATAGUASSU,rioquebracho,bataguassu
Ribeirao Quebracho,H,STM,MATO GROSSO DO SUL,BATAGUASSU,ribeiraoquebracho,bataguassu
Serra Quebra-Cangalha,T,MTS,SAO PAULO,Guarantingueta,serraquebracangalha,guarantingueta
Rio dos Quatis,H,STM,PARANA,Ipiranga,riodosquatis,ipiranga
Ribeirao dos Quatis,H,STM,SAO PAULO,Itai,ribeiraodosquatis,itai
Ilha dos Quatis,T,ISL,SAO PAULO,Miguelopolis,ilhadosquatis,miguelopolis
Quatis,P,PPL,RIO DE JANEIRO,BARRA MANSA,quatis,barramansa
Quatis,P,PPL,SAO PAULO,Cajuru,quatis,cajuru
Quatigua,P,PPL,PARANA,Quatigua,quatigua,quatigua
Salto da Quatiara,H,FLLS,SAO PAULO,Martinopolis,saltodaquatiara,martinopolis
Ribeirao do Quati,H,STM,SAO PAULO,Itai,ribeiraodoquati,itai
Ribeirao do Quati,H,STM,PARANA,Terra Rica,ribeiraodoquati,terrarica
Ilha do Quati,T,ISL,SAO PAULO,Miguelopolis,ilhadoquati,miguelopolis
Quata,P,PPL,SAO PAULO,Quata,quata,quata
Rio Quarai,H,STM,SAO PAULO,Jacupiranga,rioquarai,jacupiranga
Quantigua,P,PPL,PARANA,Quatigua,quantigua,quatigua
Morro do Quadrao,T,HLLS,SAO PAULO,Piracununga,morrodoquadrao,piracununga
Quadra,P,PPL,SAO PAULO,Tatui,quadra,tatui
Rio Putuna,H,STM,SAO PAULO,Iporanga,rioputuna,iporanga
Rio Puruba,H,STM,,,riopuruba,
Ilha Purmirim,T,ISL,,,ilhapurmirim,
Pulinopolis,P,PPL,PARANA,Maringa,pulinopolis,maringa
Ilha do Prumirim,T,ISL,,,ilhadoprumirim,
Prudentopolis,P,PPL,PARANA,Prudentopolis,prudentopolis,prudentopolis
Prudencio de Morais,P,PPL,SAO PAULO,General Salgado,prudenciodemorais,generalsalgado
Protestantes,P,PPL,MINAS GERAIS,TOLEDO,protestantes,toledo
Ribeirao Promissor,H,STM,SAO PAULO,Santopolis Do Ag,ribeiraopromissor,santopolisdoag
Usina Promissao,S,PS,SAO PAULO,Adolfo,usinapromissao,adolfo
Ribeirao Promissao,H,STM,SAO PAULO,Santopolis Do Ag,ribeiraopromissao,santopolisdoag
Reservatorio Promissao,H,RSV,SAO PAULO,Novo Horizonte,reservatoriopromissao,novohorizonte
Represa Promissao,H,RSV,SAO PAULO,Novo Horizonte,represapromissao,novohorizonte
Represa Promissao,S,PS,SAO PAULO,Adolfo,represapromissao,adolfo
Barragem da Promissao,S,PS,SAO PAULO,Adolfo,barragemdapromissao,adolfo
Promissao,P,PPL,SAO PAULO,Promissao,promissao,promissao
Ilha do Promirim,T,ISL,,,ilhadopromirim,
Procopio Carvalho,P,PPL,SAO PAULO,Sta.Rita do Pass,procopiocarvalho,staritadopass
Ilha do Proamirim,T,ISL,,,ilhadoproamirim,
Princesa d'Oeste,P,PPL,SAO PAULO,Sao Jose do Rio,princesadoeste,saojosedorio
Primeiro de Maio,P,PPL,PARANA,RIO PARANAPANEMA,primeirodemaio,rioparanapanema
Primeira Alianea,P,PPL,SAO PAULO,Guaracai,primeiraalianea,guaracai
Primavera,P,PPL,PARANA,Mambore,primavera,mambore
Primavera,P,PPL,SAO PAULO,Marilia,primavera,marilia
Rio Preto,H,STM,SAO PAULO,Iguape,riopreto,iguape
Rio Preto,H,STM,SAO PAULO,Itanhaem,riopreto,itanhaem
Rio Preto,H,STM,SAO PAULO,Riolandia,riopreto,riolandia
Ribeirao Preto,H,STM,PARANA,Curiuva,ribeiraopreto,curiuva
Ribeirao Preto,H,STM,SAO PAULO,Ribeirao Preto,ribeiraopreto,ribeiraopreto
Lagoa Preta,H,LK,SAO PAULO,Serra Azul,lagoapreta,serraazul
Rio do Prestes,H,STM,PARANA,Castro,riodoprestes,castro
Presidente Wenceslau,P,PPL,SAO PAULO,Pres Venceslau,presidentewenceslau,presvenceslau
Presidente Venceslau,P,PPL,SAO PAULO,Pres Venceslau,presidentevenceslau,presvenceslau
Presidente Vargas,P,PPL,MATO GROSSO DO SUL,APARECIDA DO TAB,presidentevargas,aparecidadotab
Ribeirao Presidente Tibiriea,H,STM,SAO PAULO,Luisiania,ribeiraopresidentetibiriea,luisiania
Ilha Presidente Tibiriea,T,ISL,MATO GROSSO DO SUL,BRASILANDIA,ilhapresidentetibiriea,brasilandia
Presidente Tibiriea,P,PPL,SAO PAULO,Avai,presidentetibiriea,avai
Presidente Prudente,P,PPL,SAO PAULO,Pres Prudente,presidenteprudente,presprudente
Presidente Munhoz,S,RSTN,PARANA,Cambara,presidentemunhoz,cambara
Presidente Epitaclo,P,PPL,SAO PAULO,Pres Epitacio,presidenteepitaclo,presepitacio
Presidente Epitacio,P,PPL,SAO PAULO,Pres Epitacio,presidenteepitacio,presepitacio
Presidente Epistacio,P,PPL,SAO PAULO,Pres Epitacio,presidenteepistacio,presepitacio
Estaeao Presidente Castilhos,S,RSTN,PARANA,Jaguaraiva,estaeaopresidentecastilhos,jaguaraiva
Presidente Castilho,S,RSTN,PARANA,Jaguaraiva,presidentecastilho,jaguaraiva
Presidente Bernardes,P,PPL,SAO PAULO,Pres Bernardes,presidentebernardes,presbernardes
Presidente Alves,P,PPL,SAO PAULO,Presidente Alves,presidentealves,presidentealves
Corrego Pratinha,H,STM,MATO GROSSO DO SUL,TRES LAGOAS,corregopratinha,treslagoas
Pratinha,P,PPL,SAO PAULO,Tapiratiba,pratinha,tapiratiba
Pratinha,P,PPL,SAO PAULO,Sao Simao,pratinha,saosimao
Pratapolis,P,PPL,MINAS GERAIS,PRATAPOLIS,pratapolis,pratapolis
Pratapolis,P,PPL,MINAS GERAIS,PRATAPOLIS,pratapolis,pratapolis
Pratania,P,PPL,SAO PAULO,Botucatu,pratania,botucatu
Serra da Prata,T,HLLS,PARANA,Candido de Abreu,serradaprata,candidodeabreu
Rio da Prata,H,STM,SAO PAULO,Cristais Paul.,riodaprata,cristaispaul
Rio da Prata,H,STM,MINAS GERAIS,SACRAMENTO,riodaprata,sacramento
Ribeirao da Prata,H,STM,SAO PAULO,Jau,ribeiraodaprata,jau
Ribeirao da Prata,H,STM,SAO PAULO,Aguas Da Prata,ribeiraodaprata,aguasdaprata
Ribeirao da Prata,H,STM,SAO PAULO,Santa Cruz Das P,ribeiraodaprata,santacruzdasp
Ribeirao da Prata,H,STM,SAO PAULO,Sao Jose Do Rio,ribeiraodaprata,saojosedorio
Ribeirao da Prata,H,STM,SAO PAULO,Sao Simao,ribeiraodaprata,saosimao
Ribeirao da Prata,H,STM,SAO PAULO,Ipua,ribeiraodaprata,ipua
Ribeirao da Prata,H,STM,SAO PAULO,Cristais Paul.,ribeiraodaprata,cristaispaul
Ribeirao da Prata,H,STM,MINAS GERAIS,CONCEICAO DAS A,ribeiraodaprata,conceicaodasa
Ribeirao Prata,H,STM,SAO PAULO,Pres Epitacio,ribeiraoprata,presepitacio
Ribeirao Prata,H,STM,MATO GROSSO DO SUL,TRES LAGOAS,ribeiraoprata,treslagoas
Lagoa da Prata,H,LK,MINAS GERAIS,IGUATAMA,lagoadaprata,iguatama
Lagoa da Prata,H,LK,MINAS GERAIS,LAGOA DA PRATA,lagoadaprata,lagoadaprata
Ilha da Prata,T,ISL,MINAS GERAIS,CONCEICAO DAS A,ilhadaprata,conceicaodasa
Corrego da Prata,H,STM,MINAS GERAIS,SANTA RITA DE C,corregodaprata,santaritadec
Corrego da Prata,H,STM,SAO PAULO,Cajuru,corregodaprata,cajuru
Corrego da Prata,H,STM,MINAS GERAIS,MEDEIROS,corregodaprata,medeiros
Prata,P,PPL,PARANA,Cambe,prata,cambe
Prata,P,PPL,SAO PAULO,Botucatu,prata,botucatu
Prata,P,PPL,SAO PAULO,Mococa,prata,mococa
Prata,P,PPL,SAO PAULO,Batatais,prata,batatais
Prata,P,PPL,SAO PAULO,Barretos,prata,barretos
Prata,P,PPL,SAO PAULO,Ituverava,prata,ituverava
Prata,P,PPL,MINAS GERAIS,CONCEICAO DAS A,prata,conceicaodasa
Prata,P,PPL,MINAS GERAIS,CONCEICAO DO P.,prata,conceicaodop
Ponta da Prainha,T,PT,SAO PAULO,Ilhabela,pontadaprainha,ilhabela
Morro da Prainha,T,HLL,,,morrodaprainha,
Ilha da Prainha,T,ISL,,,ilhadaprainha,
Prainha,P,PPL,SAO PAULO,Miracatu,prainha,miracatu
Praia Grande,P,PPL,,,praiagrande,
Praia de Sao Loureneo,P,PPL,,,praiadesaoloureneo,
Praia de Araeatiba,P,PPL,,,praiadearaeatiba,
Pontal de Praia,T,PT,SAO PAULO,Guaruja,pontaldepraia,guaruja
Ponta da Praia,T,PT,SAO PAULO,Guaruja,pontadapraia,guaruja
Praia,P,PPL,MINAS GERAIS,RITAPOLIS,praia,ritapolis
Pradopolis,P,PPL,SAO PAULO,Pradopolis,pradopolis,pradopolis
Ribeirao do Prado,H,STM,SAO PAULO,Dracena,ribeiraodoprado,dracena
Prado,P,PPL,SAO PAULO,Pereira Barreto,prado,pereirabarreto
Prado,P,PPL,SAO PAULO,Colombia,prado,colombia
Pradinia,P,PPL,SAO PAULO,Pirajui,pradinia,pirajui
Pradinhos,S,RSTN,SAO PAULO,Altinopolis,pradinhos,altinopolis
Pracinha,P,PPL,SAO PAULO,Lucelia,pracinha,lucelia
Povoado dos Miler,P,PPL,SAO PAULO,Itajobi,povoadodosmiler,itajobi
Povoado de Sao Simao,P,PPL,MINAS GERAIS,JAPARAIBA,povoadodesaosimao,japaraiba
