"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus"
"203","2021-02-23 13:23:04-03","MN","R-TIPOS","144654a","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendonçaei","Bathysa mendonçaei","K. Schum.","Kirkbride Jr., J.H.","Saldanha da Gama, J.","6972","1883","01","11",NA,"Brasil","Rio de Janeiro","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"R000144654a","R000144654a_001","Teresópolis",NA,NA,"38539","auto","1983",NA,NA,NA,NA,NA,NA,NA,"Isosyntypus"
"204","2021-04-05 20:16:06-03","UFSC","FLOR","20563","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Delprete, P.","Sobral, M.; Silva, L.A.M. & Chautems, A.","5566","1987","03","01",NA,"Brasil","Bahia","Ramal da BR-415 de Ilhéus a Japu, em desvio à esquerda no km 10.","-39.0494003295898","-14.7889003753662",NA,"arbusto, flor branca","FLOR0020563",NA,"Ilhéus",NA,NA,"61245","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-08-20 14:56:25-03","UFSC","FLOR","62184","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Maruyama, A.","Equipe Acaraú","1017","2007","11","25",NA,"Brasil","São Paulo",NA,"-46.138599395752","-23.8544006347656",NA,"Árvore, 4m, Cor da Flor: branca Habitat: Beira-de-estrada","FLOR0062184","FLOR0062184","Bertioga","10","10","37616","auto","2020","04","19",NA,NA,NA,NA,NA,NA
"206","2021-03-04 15:46:00-03","IF","SPSF","10331","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","J. A. Pastore","A.Custodio Filho","2588","1986","04","19","América do Sul","Brasil","SP","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Biritiba Mirim",NA,NA,NA,NA,"2007","11","22",NA,NA,"Magnoliopsida",NA,NA,NA
"207","2021-03-04 15:46:00-03","IF","SPSF","49066","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","V.A. Kamimura","V.A. Kamimura & M.A.Assis","39","2009","01","14","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.834444","-23.335556",NA,"COLETA: Árvore nº C281.; GEOGRAFIA: Localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"Ubatuba","53","75",NA,NA,"2009","01","14",NA,NA,"Magnoliopsida",NA,NA,NA
"208","2021-03-04 15:46:00-03","IF","SPSF","26411","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","S.L.J.Mendacolli","J.B.Baitello","883","1999","03","30","América do Sul","Brasil","SP","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca&nf;;",NA,NA,"Ilhabela",NA,NA,"23719","auto","2005","08","22",NA,NA,"Magnoliopsida",NA,NA,NA
"209","2021-03-04 15:46:00-03","IF","SPSF","27576","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","J.A.Pastore","J.A.Pastore & C.Moura","932","2001","01","19","América do Sul","Brasil","SP","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"São Vicente",NA,NA,"25482","auto","2002","05","28",NA,NA,"Magnoliopsida",NA,NA,NA
"210","2021-03-04 15:46:00-03","IF","SPSF","27525","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","E.A.Anuciacao","J.A.Pastore & C.Moura","889","2001","01","05","América do Sul","Brasil","SP","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,"São Vicente",NA,NA,"25482","auto","2002","05","24",NA,NA,"Magnoliopsida",NA,NA,NA
"211","2021-03-04 15:46:00-03","IF","SPSF","29213","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","E.A.Anunciacao","J.A.Pastore & C.Moura","1108","2002","02","01","América do Sul","Brasil","SP","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;",NA,NA,"São Vicente",NA,NA,"25482","auto","2002","05","24",NA,NA,"Magnoliopsida",NA,NA,NA
"212","2021-03-04 15:46:00-03","IF","SPSF","28345","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","E.A.Anuciacao","J.A.Pastore & C.Moura","1083","2001","08","17","América do Sul","Brasil","SP","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;",NA,NA,"São Vicente",NA,NA,"25482","auto","2002","05","24",NA,NA,"Magnoliopsida",NA,NA,NA
"213","2021-03-04 15:46:00-03","IF","SPSF","28331","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","E.A.Anuciacao","J.A.Pastore & C.Moura","1069","2001","08","17","América do Sul","Brasil","SP","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;",NA,NA,"São Vicente",NA,NA,"25482","auto","2002","05","24",NA,NA,"Magnoliopsida",NA,NA,NA
"214","2021-03-04 15:46:00-03","IF","SPSF","30119","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","J.A.Pastore","J.A.Pastore & C.Moura","1187","2002","07","19","América do Sul","Brasil","SP","P.E.Xixova-Japui, Paranapua","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Vicente",NA,NA,"25482","auto","2002","07","29",NA,NA,"Magnoliopsida",NA,NA,NA
"215","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Saldanha da Gama, J de","5124",NA,NA,NA,"Southern America","Brazil",NA,"prope Petropolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Mosén, CWH","3027ex p.",NA,NA,NA,"Southern America","Brazil","São Paulo","in provincia S. Paulo in silva primaeva prope Sorocaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Glaziou, AFM","7677",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in provincia Rio de Janeiro prope metropolin imperii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Regnell, AF","95ex p.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in provincia Rio de Janeiro prope metropolin imperii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Saldanha da Gama, J de","6972",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in Serra dos Orgâos","-43.2075","-22.9028",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:17:30-03","IBt","SP","491553","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Gomes, M","Rosa, P; et al.","880","2016","08","07",NA,"Brasil","Rio de Janeiro","APA de Macaé de Cima, Serra de Macaé de Cima, localidade de Rio Bonito","-42.430278","-22.404167",NA,NA,NA,NA,"Nova Friburgo","865","865",NA,NA,"2016","09","30","-42.430278","-22.404167",NA,NA,NA,NA
"221","2019-11-21 10:17:30-03","IBt","SP","266111","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Vieira, ACM","69","1989","08","18",NA,"Brasil","Rio de Janeiro","Reserva Ecológica Municipal de Macaé de Cima. Sitio Fazenda Velha","-42","-22",NA,NA,NA,NA,"Nova Friburgo",NA,NA,NA,NA,NA,NA,NA,"-42","-22",NA,NA,NA,NA
"222","2019-11-21 10:17:30-03","IBt","SP","266136","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Nadruz, M","545","1989","12","28",NA,"Brasil","Rio de Janeiro","Reserva Ecológica Municipal de Macaé de Cima. Sitio Fazenda Velha","-42","-22",NA,NA,NA,NA,"Nova Friburgo",NA,NA,NA,NA,NA,NA,NA,"-42","-22",NA,NA,NA,NA
"223","2019-11-21 10:17:30-03","IBt","SP","266117","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Guedes, RR; et al.","s.n.","1990","05","16",NA,"Brasil","Rio de Janeiro","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha , rio Macaé","-42.05","-22",NA,NA,NA,NA,"Nova Friburgo","1100","1100",NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA
"224","2020-10-22 10:13:52-03","IBt","SP","358360","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Anunciação, EA","Pastore, JA; Moura, C","1108","2002","02","01",NA,"Brasil","São Paulo","Parque Estadual Xixová-Japuí, Trilha da pedreira, segundo acesso sentindo costeira, caminho para o Morro Japuí","-46.371944","-23.976944",NA,NA,NA,NA,"São Vicente",NA,NA,NA,NA,"2002","05","24","-46.371944","-23.976944",NA,NA,NA,NA
"225","2020-10-22 10:13:52-03","IBt","SP","358363","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Anunciação, EA","Pastore, JA; Moura, C","889","2001","01","05",NA,"Brasil","São Paulo","Parque Estadual Xixová-Japuí, Restinga de Paranapuã, na mata","-46.371944","-23.976944",NA,NA,NA,NA,"São Vicente",NA,NA,NA,NA,"2002","05","24","-46.371944","-23.976944",NA,NA,NA,NA
"226","2019-11-21 10:17:30-03","IBt","SP","396565","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Amorim, AM; Thomas, WW; Jardim, J; Paixão, J; Sant'Ana, SC","6002","2006","04","29",NA,"Brasil","Bahia","Serra das Lontras, ca. 7 km no ramal que liga o distrito de Itatinguí a Serra, ramal de acesso á Fazenda Véu de Noiva, de propriedade de José Marques, coletas em trilha aberta por madeireiros, após bifurcação da trilha do rio","-39.408056","-15.202778",NA,NA,NA,NA,"Arataca",NA,NA,NA,NA,NA,NA,NA,"-39.408056","-15.202778",NA,NA,NA,NA
"227","2020-11-12 15:23:48-03","IBt","SP","397105","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Borges, RAX; et al.","278","2006","12","09",NA,"Brasil","Bahia","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel","-39.565278","-15.391667",NA,NA,NA,NA,"Camacan","900","1000",NA,NA,NA,NA,NA,"-39.565278","-15.391667",NA,NA,NA,NA
"228","2019-11-21 10:17:30-03","IBt","SP","476395","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Gomes, M","Anunciação, EA; Kollmann, L","989","2001","03","09",NA,"Brasil","Espírito Santo","Goiapaba-Açu, propr. do Sr. Casemiro","-40.4067001342773","-19.9325008392334",NA,NA,NA,NA,"Fundão",NA,NA,"27186","auto","2016","10","31",NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:17:30-03","IBt","SP","396594","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Farag, PR; et al.","37","1995","01","24",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas, Trilha Rodolfo Norte","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"Silva Jardim",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:17:30-03","IBt","SP","338257","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Magenta, M","Martins, SE; Sampaio, PSP","527","1999","08","19",NA,"Brasil","São Paulo","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Bertioga",NA,NA,"37616","auto","1999","10",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:17:30-03","IBt","SP","299538","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Germano Filho, P","Sugiyama, M","1277","1994","12","01",NA,"Brasil","São Paulo","Núcleo Pliões-Itutinga área de monitoramento da poluição do Convênio Brasil-Alemanha","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Cubatão",NA,NA,"15123","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:17:30-03","IBt","SP","299536","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Germano Filho, P","Furlan, A; et al.","1544","1994","04","17",NA,"Brasil","São Paulo","Estrada de Itamambuca, km 35 da rodovia RIO/Santos, mata atlântica","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
