"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","identifiedBy","recordNumber","year","month","day","continentOcean","locality","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus","sex"
"48","2021-01-14 15:25:46-03","MN","R","190242","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H. Wendl. ex Regel","1965","06","21","Andrade, A.G.","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Andrade, A.G.","1516","1965","06","02",NA,NA,NA,"R010004962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-01-14 15:25:46-03","MN","R","190238","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H. Wendl. ex Regel","1987","09","02","Andrade, A.G. 957; Emmerich, M. 918","Brasil","Minas Gerais","Carmo do Rio Claro","-46.1189002990723","-20.9719009399414","25874",NA,"auto","Fontoura, T.",NA,"1961","08","28",NA,NA,NA,"R010004964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-01-14 15:25:46-03","MN","R","32539","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans var.schimperiana","(Wittmack) Baker","1987","04","02","Foster, M.B. 461; Foster, R.","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","25180",NA,"auto","Fontoura, T.",NA,"1939","09","03",NA,NA,NA,"R010004961",NA,"800","800","var.schimperiana",NA,NA,NA,NA,NA,NA,NA
"51","2021-01-14 15:25:46-03","MN","R","190240","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans var.schimperiana","(Wittmack) Baker","1987","04","02","Araújo, A.E.S.","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469","27771",NA,"auto","Fontoura, T.",NA,"1949","09",NA,NA,NA,NA,"R010004960",NA,NA,NA,"var.schimperiana",NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:25:46-03","MN","R","190239","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H. Wendl. ex Regel","1987","04","02","Smith, L.B. 10833; Klein, R.M.","Brasil","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799","41804",NA,"auto","Fontoura, T.",NA,"1957","02","05",NA,NA,NA,"R010004965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-02-15 11:35:36-02","IPA","IPA","44236","S","Plantae","Plantae",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","1985","02",NA,"Oliveira, P.I.","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","25180","Epífita do capão com Araucária. Brácteas rosadas, flor verde com ápice violeta.","auto","Hatschbach, G.","815","1984","08","23","Southern America","Parque Barigui.",NA,"IPA0044236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-02-15 11:35:36-02","IPA","IPA","12556","S","Plantae","Plantae",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Andrade-Lima","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","Fl. verde-claro.","auto",NA,"613730","1961","07","11","Southern America","Vila Velha. Bordos altos dos grandes blocos de arenito.",NA,"IPA0012556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-02-15 11:35:36-02","IPA","IPA","11885","S","Plantae","Plantae",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","1970","08",NA,"Andrade-Lima","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652","37819","Brácteas róseas; Fl. c/ ov. verde-cl; sép. roxo-cl. pet. verde c/ bordo azul-violac. Filetes verdes-cl. Ant. am.","auto","Smith, L.B.","583222","1958","07","10","Southern America","No solo rochoso, entre ervas.",NA,"IPA0011885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:25:13-03","IAP","PACA-AGP","92405","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1994","10","10","D. Port","Brasil","RS","Canela","-50.815601348877","-29.3656005859375","16452","Terrícola- próximo ao Q.1 (rio acima). HASU 2147. Habitat: Beira de Rio, Interior de mato.","auto","T. Strehl",NA,"1992","08","01",NA,"Passo do Louro",NA,"PACA092405",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"57","2019-08-27 13:25:13-03","IAP","PACA-AGP","47287","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Rambo, B.","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","Habitat: in araucarieto ad arbores Fenofase: flor","auto","Emrich-Rambo",NA,"1950","07","12",NA,"Vila Oliva",NA,"PACA047287",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"58","2019-08-27 13:25:13-03","IAP","PACA-AGP","69849","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1988","04","29","J. A. Jarenkow","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531","18635","Brácteas róseas, ovário verde; sépalas róseas; pétalas verdes com bordas azuladas; estames amarelos.&nf;Herb. PEL 9824 Habitat: Sobre barranco na borda da mata","auto","J. L. Waechter","716","1987","07","11",NA,"Mata próx. ao seminário",NA,"PACA069849",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"59","2019-08-27 13:25:13-03","IAP","PACA-AGP","43450","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Rambo, B.","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","SEM MATERIAL Habitat: in silva primaeva ad arbores Fenofase: flor","auto","Emrich-Rambo",NA,"1949","09","11",NA,"Kappesberg",NA,"PACA043450",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"60","2019-08-27 13:25:13-03","IAP","PACA-AGP","47240","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Rambo, B.","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Habitat: in silva primaeva ad rupes Fenofase: flor","auto","Emrich-Rambo",NA,"1950","07","04",NA,"Kappesberg",NA,"PACA047240",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"61","2019-08-27 13:25:13-03","IAP","PACA-AGP","43002","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Rambo, B.","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Habitat: in silvula rupestri ad rupes Fenofase: flor","auto","Emrich-Rambo",NA,"1949","08","17",NA,"Pareci",NA,"PACA043002",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"62","2019-08-27 13:25:13-03","IAP","PACA-AGP","86530","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"Sehnem, A.","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Habitat: ad lignum putridum in silva","auto","A. Sehnem SJ","8209","1963","04","04",NA,"São Salvador",NA,"PACA086530",NA,"600","600",NA,NA,NA,"Liliatae",NA,NA,NA,NA
"63","2019-08-27 13:25:13-03","IAP","PACA-AGP","58731","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1957","05","06","Camargo, O. R.","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652","37819","Habitat: in silva ad arbores Fenofase: estéril","auto","Emrich-Rambo","215","1956","02","03",NA,"Estação Exp. de Silvicultura",NA,"PACA058731",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"64","2019-08-27 13:25:13-03","IAP","PACA-AGP","35704","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","17","Henz, E.","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172","10287","Habitat: in silva primaeva epiphytica Fenofase: flor","auto","Emrich-Rambo",NA,"1946","11","20",NA,NA,NA,"PACA035704",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"65","2019-08-27 13:25:13-03","IAP","PACA-AGP","26771","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","E. Friderichs","Brasil","RS","São Luiz das Missões",NA,NA,NA,"Habitat: in silva primaeva ad arbores Fenofase: flor",NA,"Emrich-Rambo",NA,"1944",NA,NA,NA,"Cerro Largo",NA,"PACA026771",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"66","2019-08-27 13:25:13-03","IAP","PACA-AGP","33684","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Hatschbach, G.","Brasil","PR",NA,NA,NA,NA,"Habitat: in silva primaeva ad arbores Fenofase: flor",NA,"Emrich-Rambo",NA,"1945","07",NA,NA,NA,NA,"PACA033684",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"67","2019-08-27 13:25:13-03","IAP","PACA-AGP","92401","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA092401",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"68","2019-08-27 13:25:13-03","IAP","PACA-AGP","53540","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Rambo, B.","Brasil","PR","Cascavel","-53.4552993774414","-24.9557991027832","47841","Habitat: in silva primaeva ad arbores Fenofase: flor","auto","Emrich-Rambo",NA,"1953","01","10",NA,NA,NA,"PACA053540",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"69","2019-08-27 13:25:13-03","IAP","PACA-AGP","86133","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","2018","06","08","S. Ziller","Brasil","PR","Pinhão","-51.6596984863281","-25.6956005096436","37408","Brácteas rosadas, cálice verde, pétalas verdes com margem roxa. Hábito: epífita","auto","Büneker, H.M.",NA,"1996","05","21",NA,"Fazenda Reserva",NA,"PACA086133",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"70","2019-08-27 13:25:13-03","IAP","PACA-AGP","74310","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"I. Fernandes","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025","74087","petalas verdes com bordos azuis; sépalas róseas com ponta azul; brácteas róseas. Habitat: Em paredão","auto","I. Fernandes","911","1991","07","04",NA,"Casa de Pedra",NA,"PACA074310",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"71","2019-08-27 13:25:13-03","IAP","PACA-AGP","69892","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1988","06",NA,"J. A. Jarenkow","Brasil","RS","Capão do Leão","-52.4838981628418","-31.7632999420166","28605","Brácteas róseas, ovário verde; sépalas róseas com ápices arroxeados; pétalas verdes e bosdos igualmente arroxeados; filetes verdes e anteras amarelas.&nf;PEL 10011. Habitat: em borda de mata sobre tronco caído em borda de mata arenosa.","auto","J. A. Jarenkow","880","1988","05","29",NA,"Horto Bot. Irm. Teodoro Luiz",NA,"PACA069892",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"72","2019-08-27 13:25:13-03","IAP","PACA-AGP","43155","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Rambo, B.","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","Habitat: in araucarieto ad arbores Fenofase: flor","auto","Emrich-Rambo",NA,"1949","08","28",NA,"Vila Oliva",NA,"PACA043155",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"73","2019-08-27 13:25:13-03","IAP","PACA-AGP","59658","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1957","05","02","Camargo, O. R.","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697","19545","Incrustado em pedra. Habitat: in araucarieto ad arbores Fenofase: flor","auto","Emrich-Rambo","814","1956","09","26",NA,NA,NA,"PACA059658",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"74","2019-08-27 13:25:13-03","IAP","PACA-AGP","60869","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1957","08","19","Camargo, O. R.","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697","19545","Epífita em tronco de árvore. Habitat: in araucarieto ad arbores Fenofase: flor Hábito: epífita","auto","Emrich-Rambo","1644","1957","07","08",NA,"Santa Rita - Est. Exp. Fruticultura",NA,"PACA060869",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"75","2019-08-27 13:25:13-03","IAP","PACA-AGP","95104","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","2004",NA,NA,"D. A. Marschner","Brasil","RS","Gramado","-50.8739013671875","-29.3785991668701","13851","HASU--------. Habitat: mata ciliar","auto","Marschner & Larocca",NA,"2004",NA,NA,NA,"Serra Grande",NA,"PACA095104",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"76","2019-08-27 13:25:13-03","IAP","PACA-AGP","92403","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"M. Haussen","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531","18635","Epífita em árvore (Canela). HASU 700. Habitat: Em borda de mata.","auto","sem det.",NA,"1988","08",NA,NA,NA,NA,"PACA092403",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"77","2019-08-27 13:25:13-03","IAP","PACA-AGP","2241","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Rambo, B.","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Habitat: in silva primaeva ad rupes Fenofase: flor","auto","Emrich-Rambo",NA,"1937","06","13",NA,"Kappesberg",NA,"PACA002241",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"78","2019-08-27 13:25:13-03","IAP","PACA-AGP","34110","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","C. Orth SJ","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Habitat: in silva primaeva ad rupes Fenofase: flor","auto","Emrich-Rambo",NA,"1935",NA,NA,NA,"Kappesberg",NA,"PACA034110",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"79","2019-08-27 13:25:13-03","IAP","PACA-AGP","43077","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Rambo, B.","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","SEM MATERIAL Habitat: in silva primaeva ad rupes Fenofase: flor","auto","Emrich-Rambo",NA,"1949","08","24",NA,"Linha Bonita",NA,"PACA043077",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"80","2019-08-27 13:25:13-03","IAP","PACA-AGP","48022","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Sehnem, A.","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Habitat: in silva primaeva ad rupes Fenofase: flor","auto","Emrich-Rambo","2838","1947","05","20",NA,"Pinhal",NA,"PACA048022",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"81","2019-08-27 13:25:13-03","IAP","PACA-AGP","48608","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Sehnem, A.","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Habitat: in silva primaeva ad rupes Fenofase: flor","auto","Emrich-Rambo","2839","1947","05","20",NA,"Pinhal",NA,"PACA048608",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"82","2019-08-27 13:25:13-03","IAP","PACA-AGP","107543","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"Sehnem, A.","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Habitat: epiphytum","auto","B. Rambo","2068","1946","08","03",NA,"S. Salvador.",NA,"PACA107543",NA,"600","600",NA,NA,NA,"Liliatae",NA,NA,NA,NA
"83","2019-08-27 13:25:13-03","IAP","PACA-AGP","92406","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"Bauer,D.","Brasil","RS","Morro Reuter","-51.0807991027832","-29.5380992889404","12924","HASU 16157. Hábito: epífita/ rupícola","auto","Bauer, D.",NA,"2001","04","04",NA,"Faz. Padre Eterno",NA,"PACA092406",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"84","2019-08-27 13:25:13-03","IAP","PACA-AGP","85103","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"Mauhs, J.","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965","14669","Habitat: Na mata primaria sobre humus acumulado, sobre blocos de basalto. Fenofase: flor Hábito: humícola","auto","J. Mauhs",NA,"1997","06","21",NA,"Morro Malakoff - junto da base do paredão",NA,"PACA085103",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"85","2019-08-27 13:25:13-03","IAP","PACA-AGP","42935","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1954","05","18","Rambo, B.","Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439","20722","Habitat: in silva primaeva ad arbores Fenofase: flor","auto","Emrich-Rambo",NA,"1949","08","12",NA,"Schwabenschneis",NA,"PACA042935",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"86","2019-08-27 13:25:13-03","IAP","PACA-AGP","114244","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"Sehnem, A.","Brasil","RS","Pareci Novo","-51.3974990844727","-29.6382999420166","9951","Habitat: bananal novo","auto",NA,"1548","1945","10","03",NA,NA,NA,"PACA114244",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"87","2019-08-27 13:25:13-03","IAP","PACA-AGP","60442","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1957","04","29","Camargo, O. R.","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652","37819","Habitat: in silva epiphytica Fenofase: estéril Hábito: epífita","auto","Emrich-Rambo","469","1956","04","10",NA,"Estação Exp. de Silvicultura",NA,"PACA060442",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"88","2019-08-27 13:25:13-03","IAP","PACA-AGP","86529","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1978",NA,NA,"Sehnem, A.","Brasil","RS","Santana da Boa Vista","-53.1152992248535","-30.8719005584717","47489","Habitat: epiphytum in silva ciliari campestri Fenofase: flor","auto","A. Sehnem SJ","16368","1978","12","02",NA,"Faz. do Papagaio",NA,"PACA086529",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"89","2019-08-27 13:25:16-03","IAP","PACA-AGP","92404","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel","1994","10","10","V. F. Nunes","Brasil","RS","Santo Antonio da Patrulha","-50.5196990966797","-29.8174991607666","29157","Flores com Brácteas róseas e flores avermelhadas. HASU 2232. Habitat: Entre detritos vegetais Fenofase: flor Hábito: rupícola/ erva","auto","T. Strehl","453","1989","06","09",NA,"Passo da Furquilha, coleta atrás do Cemintério da Castelhana.",NA,"PACA092404",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"90","2019-08-27 13:25:16-03","IAP","PACA-AGP","98062","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"Zaremba, R.","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525","76715","Habitat: interior de mata","auto","Zaremba & Sobral","381","1998","09","18",NA,"FLONA A1",NA,"PACA098062",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"91","2019-08-27 13:25:16-03","IAP","PACA-AGP","99940","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"R. Zaremba","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525","76715","HASU 9718.&nf;Projeto FLONA - SFP, n° 381. Habitat: Interior de mata. Hábito: epífita","auto","R. Zaremba & M. Sobral",NA,"1998","09","18",NA,"FLONA, A1.",NA,"PACA099940",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"92","2019-08-27 13:25:16-03","IAP","PACA-AGP","98063","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. H. Wendl. ex Regel",NA,NA,NA,"Backes, A.","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525","76715","folíolos estreitos verde claro acinzentado; floração rosa e violáceo forte. Habitat: tronco de árvore e solo rochoso","auto","M. Sobral","330","1998","08","17",NA,"FLONA A3",NA,"PACA098063",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
