"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","infraspecificEpithet","typeStatus","fieldNumber"
"980","2020-06-15 15:29:09-03","UNESP-RC","HRCB","28397","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Ivanauskas, N.M.","Ivanauskas, N.M.","1995","09","27","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833","47º52'37W","24º40'33S",NA,NA,NA,NA,"391",NA,NA,NA,"Arvoreta de 3m, flores com corola roxa na face externa e branca na face interna. Frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2020-06-15 15:29:09-03","UNESP-RC","HRCB","14433","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Moraes, P.L.R.","Moraes, P.L.R.","1991","01","13","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"406","1995","01","13","Árvore de 6m de altura; com frutos. Beira de estrada.","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2020-06-15 15:29:09-03","UNESP-RC","HRCB","14963","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Moraes, P.L.R.","Moraes, P.L.R.","1990","10","08","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"277","1995","01","13","Árvore 4m de altura, flor roxa.","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2020-06-15 15:29:09-03","UNESP-RC","HRCB","39065","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Furlan, A.","Furlan, A.","1998","10","20","Brasil","São Paulo","São Paulo","Clube SESC Interlagos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"239","1998","11",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2017-11-24 14:10:15-02","UFLA","ESAL","17960","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,NA,NA,"228",NA,NA,NA,"árvore; 10, m; ;; floresta","16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2017-11-24 14:10:15-02","UFLA","ESAL","14857","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Villela, EA",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,"5","5",NA,NA,"s.n.",NA,NA,NA,"árvore; 10m; ;; floresta","22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2018-08-29 16:33:13-03","UFLA","ESAL","30220","S","Plantae","Bignoniaceae","Jacaranda","semiserrata","Jacaranda semiserrata","Cham.",NA,"Ventura, ASR","2016","09","06","Brasil","Minas Gerais","Lavras","Fazenda Bela Vista","-44.952167","-21.345917","-44.952167","-21.345917","1033","1033",NA,NA,"135",NA,NA,NA,"Arbusto de 1,5m com flores roxa; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2019-12-19 11:17:44-03","UFG","UFG","6721","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Farias, R.","Rizzo, J.A.; Barbosa, A.","1971","09","04","Brasil","Goiás","Pirenópolis","Serra de Pireneus, Na base dos três picos. Campo rupestre, ocorre mata ciliar.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,"6721","2000","02",NA,"15m de altura, corola roxa.","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2019-12-19 11:17:44-03","UFG","UFG","28758","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Guarino, E.S.G.","Guarino, E.S.G.; Pereira, J.B.","2000","07","31","Brasil","Distrito Federal","Brasília","Horta de mata do bananal, abaixo do CENARGEN. Mata de galeria, solo argiloso.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"322","2000","07","31","Arbusto com 2m de altura, flor roxa.","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2019-12-19 11:17:44-03","UFG","UFG","7062","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Farias, R.","Rizzo, J.A.; Barbosa, A.","1971","10","20","Brasil","Goiás","Pirenópolis","Serra de Pireneus, Na base dos três picos. Campo rupestre, ocorre mata ciliar. Borda da mata.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,"7062","2000","02",NA,"Árvore de 15m de altura, corola roxa.","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2019-06-10 10:10:24-03","FZB-BH","BHZB","12342","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula",NA,NA,"Fernandes, M.G.C. et al.","2018","09","27","Brasil","MG","Belo Horizonte","Parque Municipal das Mangabeiras","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"1777",NA,NA,NA,"Unicata","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2021-01-26 11:46:57-03","IMA","MAC","61685","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","L.G.Lohmann","L.Nusbaumer","2015","10","20","Brasil","Alagoas","União dos Palmares","Serra de Murici.","-37.521722","-9.256406","-37.521722","-9.256406",NA,NA,"MAC0061685","MAC0061685","4656","2015","12","23","Árvore ca. 25 m. Flores em tubos lilases com 5 divisões.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2021-01-26 14:12:30-03","CPACT","ECT","984","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","S.F.Smith","M.Sartori; S.Maboni","2006","01","17","Brasil","Paraná","Paulo Frontin","Habitat: árvore em orla da mata. Coordenadas geográficas obtidas secundariamente. Sede do munícipio.","-50.835833","-26.04","50º50'9''W","26º2'24''S","778","778","ECT0000984","ECT0000984","31","2006","09","01",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2014-12-23 12:40:59-02","UNIVILLE","JOIW","726","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Charlin Manoel Raimundo","M.S.Weiers","2008","01","23","Brasil","SC","BR - 280 próximo ao trevo de Barra do Sul","Restinga","-48.680111","-26.369833","48º40'48,4 W","26º22'11,4 S","34","34",NA,NA,"36",NA,NA,NA,"Árvore;MAD=galho;CAP=42cm;h=8m.Frutos secos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2021-03-03 13:56:09-03","UFF","NIT","NIT10927","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Machado C.","C. Machado","2015","06","23","Brasil","Rio de Janeiro","Niterói","Bairro do Sapê, Comunidade da Fazendinha. Quintal.","-43.047778","-22.889444","43º2'52''W","22º53'22''S",NA,NA,"NIT00003681",NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2020-11-18 11:39:53-03","UERJ","HRJ","12293","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"S J. Silva Neto; W. Silva, C.L. Oliveira, D.C. Paiva","2012","02","07","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"506","506","HRJ00012477",NA,"s.n.",NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2020-11-18 11:39:53-03","UERJ","HRJ","12038","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"?","2010","06","03","Brasil","Rio de Janeiro","Paraty","Estrada Paraty - Cunha.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"HRJ00012478",NA,"s.n.",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2021-02-09 10:12:19-03","UENF","HUENF","6266","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Evaristo, V.T.","2005","12","01","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","42º2'8''W","22º25'42''S","56","56","HUENF00006269",NA,"1227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2021-02-09 10:12:19-03","UENF","HUENF","6267","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Evaristo, V.T.","2005","12","01","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","42º2'8''W","22º25'42''S","56","56","HUENF00006270",NA,"1231",NA,NA,NA,"Eucalipto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","2021-02-09 10:12:19-03","UENF","HUENF","3027","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Rabelo, G.R.; Nascimento, M.T.","2003","06","25","Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333","41º15'27''W","21º46'42''S","18","18","HUENF00003029",NA,"255",NA,NA,NA,"P2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2021-02-25 10:12:29-03","CVRD","CVRD","12882","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Alexandre R. Zuntini","Zuntini, A.R. et al.","2007","12","13","BRASIL","ES","Linhares","Proximo ao Córrego / Coord. 19º 10.57,6 S 40º 00.11,7 W Alt. 24","-40.00325","-19.182667","40°00'11,7W","19°10'57,6S","24","24","CVRD012882",NA,"142","2010","01","18","Árvore, 5m. Cálice <ll>dwc_commonname:</ll> Caroba",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1001","2021-02-25 10:12:29-03","CVRD","CVRD","12240","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Alexandre R. Zuntini","Zuntini, A.R. et al.","2007","12","18","BRASIL","ES","Linhares","Coord. 19º 01.44,0 S 39º 56.08,5 W Alt. 34 São João do Estivado.","-39.935694","-19.028889","39°56'08,5W","19°01'44,0S","34","34","CVRD012240",NA,"179","2007","12","18","Árvore, 5m. DAP = 6cm. Cálice verde. Corola vinácea; interior do tubo com dorso branco e ventre rosa com guias de nectário roxo. Estames brancos. Estaminódio creme com ápice amarelo. Estilete rosa, clareando em direção ao estigma.__COM",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1002","2021-02-25 10:12:29-03","CVRD","CVRD","15359","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Geovane S. Siqueira","Siqueira, G.S.","2015","09","13","BRASIL","ES","Pinheiros",NA,"-40.212917","-18.490778","40°12'46,5W","18°29'26,8S","61","61","CVRD015359","CVRD015359","1092","2015","09","13","Col. Adic.: Tiago A.M. de Oliveira, Gustavo S. Siqueira <ll>dwc_commonname:</ll> Caroba",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1003","2021-02-25 10:12:29-03","CVRD","CVRD","11640","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Alexandre R. Zuntini","Folli, D.A.","2008","08","04","BRASIL","ES","Domingos Martins",NA,"-40.612974","-20.413006","-40,612974","-20,413006","456","456","CVRD011640",NA,"6170","2010","01","18","<ll>dwc_commonname:</ll> Caroba",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1004","2021-02-25 10:12:29-03","CVRD","CVRD","12896","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Alexandre R. Zuntini","Zuntini, A.R. et al.","2010","01","13","BRASIL","ES","Linhares","Proximo a antiga casa no aceiro spelta","-39.961611","-19.11925","39°57'41,8W","19°07'09,3S","26","26","CVRD012896",NA,"287","2010","01","13","Col. Ad. G.S. Siqueira, V.Q. Pretti, R.F. de Almeida <ll>dwc_commonname:</ll> Caroba",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1005","2021-02-25 10:12:29-03","CVRD","CVRD","8403","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Domingos A. Folli","Folli, D.A.","2003","11","04","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD008403",NA,"4663","2003","11","04","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1006","2021-02-25 10:12:29-03","CVRD","CVRD","10611","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Domingos A. Folli","Folli, D.A.","2007","12","06","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD010611",NA,"5794","2007","12","06","Mata de cabruca (Cacau) <ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1007","2021-02-25 10:12:29-03","CVRD","CVRD","13279","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Thiago B. Flores","Flores, T.B.","2010","10","23","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD013279",NA,"922","2010","10","23","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1008","2021-02-25 10:12:29-03","CVRD","CVRD","10708","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Domingos A. Folli","Folli, D.A.","2008","02","10","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD010708",NA,"5857","2008","02","10","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1009","2021-02-25 10:12:29-03","CVRD","CVRD","13293","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Thiago B. Flores","Flores, T.B.","2010","10","23","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD013293",NA,"906","2010","10","23","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1010","2021-02-25 10:12:29-03","CVRD","CVRD","4245","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Domingos A. Folli","Folli, D.A.","1993","01","27","BRASIL","ES","Linhares","Árvore no final da estrada.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD004245",NA,"1798","1993","02","02","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1011","2021-02-25 10:12:29-03","CVRD","CVRD","12246","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Alexandre R. Zuntini","Zuntini, A.R. et al.","2007","09","17","BRASIL","ES","Linhares","Córrego Tamanduá, várzea permanentemente inundada","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD012246",NA,"107","2007","09","17","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1012","2021-02-25 10:12:29-03","CVRD","CVRD","1945","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Alexandre R. Zuntini","Lima, H.C.","1981","12","17","BRASIL","ES","Linhares","Flores violáceas. Frequentemente no bordo da mata e nos brejos.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD001945",NA,"1701","2010","01","18","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1013","2021-02-25 10:12:29-03","CVRD","CVRD","3567","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Domingos A. Folli","Farias, G.L.","1991","11","26","BRASIL","ES","Linhares","Perto da Casa de guarda.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD003567","CVRD003567","478","1991","11","26","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1014","2021-02-25 10:12:29-03","CVRD","CVRD","407","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","A. H. Gentry","Folli, D.A.","1979","10","01","BRASIL","ES","Linhares","Próximo ao aceiro G. Santos","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD000407",NA,"130","1980","04","07","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1015","2021-02-25 10:12:29-03","CVRD","CVRD","5581","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Domingos A. Folli","Folli, D.A.","1997","01","06","BRASIL","ES","Linhares","Próximo Córrego João Pedro","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD005581","CVRD005581","2884","1997","01","06","<ll>dwc_commonname:</ll> Caroba","48094","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1016","2021-02-25 10:12:29-03","CVRD","CVRD","14669","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Geovane S. Siqueira","Siqueira, G.S.","2013","11","30","BRASIL","ES","Presidente Kennedy",NA,"-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,"CVRD014669","CVRD014669","922","2013","11","30","<ll>dwc_commonname:</ll> Caroba","24088","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1017","2021-02-25 10:12:29-03","CVRD","CVRD","2859","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","A. H. Gentry","Menandro, M.S.","1990","07","29","BRASIL","MG","Rio Vermelho","Folíolos disc. com face superior mais escuro e brilhante, flores com cálice grenã e corola liláz com faixa branca interna, estames e estiletes brancos","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"CVRD002859",NA,"240","1992","06","30","<ll>dwc_commonname:</ll> Caroba","26996","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1018","2021-02-25 10:12:29-03","CVRD","CVRD","1877","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Menandro, M.S.","1986","05","29","BRASIL","MG","Serra Azul de Minas","Árvore em formação secundária.","-43.1699981689453","-18.3619003295898",NA,NA,NA,NA,"CVRD001877",NA,"91",NA,NA,NA,"<ll>dwc_commonname:</ll> Caroba","17198","auto","Magnoliophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1019","2021-03-01 11:54:36-03","UFPE","UFP","79079","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Sobral-Leite, M","Sobral-Leite, M; Demétrio, KM; Silva, LA; Silva, RB; Nadia, TCL","2013","10","24","Brasil","Pernambuco","Recife",NA,"-34.939139","-7.9615","-34.939139","-7.9615","99","99","UFP079079",NA,"1336","2013","10","25","Floresta ombrófila densa.",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2021-03-01 11:54:36-03","UFPE","UFP","56440","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Campos, KG","Pontes, TA; Sobrinho, MS; Mendes, S","2008","04","02","Brasil","Bahia","Paulo Afonso",NA,"-38.2146987915039","-9.40610980987549",NA,NA,NA,NA,"UFP056440",NA,"28","2018","09","13","Arbusto; folhas compostas, opostas cruzadas, trifoliolada; fruto cápsula deiscente.&nf;&nf;&nf;; Caatinga arbórea.","44772","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2016-01-25 13:36:38-02","CPQBA","CPMA","1085","S","Plantae","Bignoniaceae¹","Jacaranda","semiserrata","Jacaranda semiserrata","Cham.",NA,"Sergio/Narciso","1983","04","25","Brasil","São Paulo","litoral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"só no herbário",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"CPQBA 1161"
"1022","2020-09-12 05:00:02-03","US","US","2571990","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"-- Reitz & Klein, --","1963","9","13","Brazil","Santa Catarina",NA,"Tupitinga, Campos Novos, Pinhal.",NA,NA,NA,NA,"800",NA,"US03204812","US03204812_01","16209",NA,NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"1023","2020-09-12 05:00:02-03","US","US","2571991","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"R. M. Klein","1962","12","5","Brazil","Santa Catarina",NA,"Encruzilhada, Lajes.",NA,NA,NA,NA,"900",NA,"US03204813","US03204813_01","3194",NA,NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"1024","2020-09-12 05:00:02-03","US","US","1954585","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"-- Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Figueiredo - B. Retiro.",NA,NA,NA,NA,"1000",NA,"US03204843","US03204843_01","2818",NA,NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"1025","2020-09-12 05:00:02-03","US","US","2027663","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"R. M. Klein","1949","9","2","Brazil","Santa Catarina",NA,"Mata do Hoffmann. Brusque.",NA,NA,NA,NA,NA,NA,"US03204842","US03204842_01","47?",NA,NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"1026","2020-09-12 05:00:02-03","US","US","2269716","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"L. Smith & R. M. Klein","1957","2","26","Brazil","Santa Catarina",NA,"Mun. Xanxerê-Joaçaba: 7-24 km east of Faxinal dos Guedes.",NA,NA,NA,NA,"700","900","US03204818","US03204818_01","11852",NA,NA,NA,NA,NA,NA,NA,"Lamiales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
