"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"1229","2020-12-11 11:35:30-03","UFMG","BHCB","94209","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Ferreira, RM; França, GS","2004","10","28","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Frutos verdes, Usina",NA,"2",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1230","2020-12-11 11:35:30-03","UFMG","BHCB","94283","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Ferreira, RM; França, GS; Martins, A","2005","02","21","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Arbustivo, 1,90m, frutos verdes arroxeados, Córrego Brucutu",NA,"76",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1231","2020-12-11 11:35:30-03","UFMG","BHCB","22981","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Moura, ES",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1232","2020-12-11 11:35:30-03","UFMG","BHCB","22980","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Tameirão Neto, E",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-12-11 11:35:30-03","UFMG","BHCB","22979","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Bacariça, EM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1234","2020-12-11 11:35:30-03","UFMG","BHCB","78473","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Melo, PHA de; Versieux, LM","2002","11","16","Brasil","Minas Gerais","Iguatama","Fazenda Faroeste. Rio São Miguel.","-45.7113990783691","-20.1744003295898",NA,NA,NA,NA,"Arbusto, sobre afloramento calcáreo, flor amarela.",NA,"206",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"23336","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1235","2020-12-11 11:35:30-03","UFMG","BHCB","173857","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,"2002","04",NA,"Torres, RB; Pereira, CA; Pereira, DC","2001","10","25","Brasil","Minas Gerais","Camanducaia","Mata da Patrícia, Brejo","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 17m alt, dossel, frutos imaturos verdes","BHCB018882","1454",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1236","2020-12-11 11:35:30-03","UFMG","BHCB","173856","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,"2002","04",NA,"Torres, RB; Pereira, CA; Pereira, DC","2001","10","22","Brasil","Minas Gerais","Camanducaia","Mata do Odair Paiva de Sá","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 13m alt, dossel, restos de inflorescências verdes, látex branco abundante","BHCB018883","1439",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1237","2020-12-11 11:35:30-03","UFMG","BHCB","174233","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,"2002","04",NA,"Torres, RB; Franceschinelli, EV; et al.","1999","10","14","Brasil","Minas Gerais","Camanducaia","Mata dos Mota, Beira de Estrada","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árcore ca., 7m de altura, latéx branco, inflorescência amarelo-esverdeada, estames com anteras amarelas.; Mata de Altitude.","BHCB018797","840",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1238","2020-12-11 11:35:30-03","UFMG","BHCB","38905","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Vale do Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1239","2020-12-11 11:35:29-03","UFMG","BHCB","107775","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,"2012","07",NA,"Sartori, M","2007","05","05","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca, Fazenda Scopel","-51.1794013977051","-29.1681003570557",NA,NA,NA,"780","No interior da mata.","BHCB030963","131",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1240","2020-03-11 09:00:50-03","URCA","HCDAL","10699","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng","Silva, M.G.",NA,NA,NA,"Meirelles, J.; Rigon, J.; Silva, M.G.; Goldenberg, R.; Smidt, E.","2009","09","04","Brasil","Paraná","Curitiba","Capão do Jardim Botânico, Na borda da mata.","-49.236831","-25.442417","-49.236831","-25.442417",NA,NA,"Arvoreta, ca. de 5m de altura; flores masculinas.; Floresta Ombrófila Mista",NA,"378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2021-02-11 17:18:54-03","UFPR","UPCB","87813","PreservedSpecimen","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I.","2016","09",NA,"Amorim, A. M. et al.","2015","03","07","Brasil","Tocantins","Natividade","Mineradora a 3 km da cidade. Floresta alterada sobre calcário","-47.695","-11.619444","-47.695000","-11.619444","350","550","Arbusto ca. 3 m alt. Folhas verdes, face superior escura e brilhante. Flores amarelas..",NA,"9326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2021-02-11 17:18:54-03","UFPR","UPCB","37501","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1989","09","27","Paraguai",NA,NA,"Guaira, Cordillera de Ybytyruzú, road to Cantera Jhú, 2km S of route to Coronel Oviedo",NA,NA,NA,NA,NA,NA,"Tree 8m. Tall forest. 25°48'S 56°20'W..",NA,"14569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2021-02-11 17:18:54-03","UFPR","UPCB","37502","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1990","06","23","Paraguai",NA,NA,"Paraguari, Arroyo Yuquity, 7km E of Nueva Italia","-57.416667","-25.6","-57.416667","-25.6",NA,NA,"Tree 8m. Gallery forest..",NA,"21492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2021-02-11 17:18:54-03","UFPR","UPCB","37503","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1990","06","23","Paraguai",NA,NA,"Paraguari, Estero del Ypoá, 10km SW of Nueva Italia, S of Canada","-57.466667","-25.333333","-57.466667","-25.333333",NA,NA,"Tree 6m. Gallery forest around Estero..",NA,"21425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","2021-02-11 17:18:54-03","UFPR","UPCB","37504","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1990","06","23","Paraguai",NA,NA,"Paraguari, Estero del Ypoá, 10km SW of Nueva Italia, S of Canadá","-57.466667","-25.333333","-57.466667","-25.333333",NA,NA,"Tree 6m. Forest..",NA,"21338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2021-02-11 17:18:54-03","UFPR","UPCB","37505","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1989","09","20","Paraguai",NA,NA,"Guaira, Cordillera de Ybytyruzú, road Cantera Jhú, 3km S of route to Coronel Oviedo",NA,NA,NA,NA,NA,NA,"Tree 8m. 25°48'S 56°20'W..",NA,"14488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2021-02-11 17:18:54-03","UFPR","UPCB","37506","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1989","10","16","Paraguai",NA,NA,"Guaira-Cordillera de Ybytyruzú, to Cantera Jhú, 5km S of Coronel Oviedo","-56.333333","-25.8","-56.333333","-25.8",NA,NA,"Tree 12m. Gallery forest along Chorro Creek..",NA,"15223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2021-02-11 17:18:54-03","UFPR","UPCB","37507","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1989","10","16","Paraguai",NA,NA,"Guaira-Cordillera de Ybytyruzú, to Cantera Jhú, 5km S to Coronel Oviedo","-56.333333","-25.8","-56.333333","-25.8",NA,NA,"Tree 10m. Tall forest..",NA,"15244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2021-02-11 17:18:54-03","UFPR","UPCB","37508","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","03","09","Paraguai",NA,NA,"Cordillera, Tobatí, Ybytú Silla mesa. Northern area.","-57.116667","-25.2","-57.116667","-25.2",NA,NA,"Tree 8m. Forest Alt. 297m..",NA,"27217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2021-02-11 17:18:54-03","UFPR","UPCB","37748","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","11","18","Paraguai",NA,NA,"Cordillera, 4km SE of Emboscada on road to Nueva Colombia","-57.233333","-25.15","-57.233333","-25.15",NA,NA,"Treelet 4m. Cerrado forest..",NA,"28841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2021-02-11 17:18:54-03","UFPR","UPCB","37749","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","11","18","Paraguai",NA,NA,"Cordillera 4km SE of Emboscada on road to Nueva Colombia","-57.233333","-25.15","-57.233333","-25.15",NA,NA,"Treelet 3m. Cerrado forest..",NA,"28882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2021-02-11 17:18:54-03","UFPR","UPCB","38382","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1992","02","26","Paraguai",NA,NA,"Paraguari, Acahay Massif, Easternmost Peak, 25°52'S 57°08'W","-57.133333","-25.866667","-57.133333","-25.866667",NA,NA,"Tree 6m, forest on eastern slope..",NA,"30776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2021-02-11 17:18:54-03","UFPR","UPCB","38383","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1989","10","31","Paraguai",NA,NA,"Paraguari, National Park Ybycu'í, 26°03'S 56°48'W","-56.8","-26.05","-56.8","-26.05",NA,NA,"Tree 6m, gallery forest 5km N of Administration buildings..",NA,"15414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2021-02-11 17:18:54-03","UFPR","UPCB","38384","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1989","02","08","Paraguai",NA,NA,"Caaguazu, Ruta 2 km 120",NA,NA,NA,NA,NA,NA,"Tree 8m, flower yellow. Forest patch, 100m from road..",NA,"10499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2021-02-11 17:18:54-03","UFPR","UPCB","38385","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1990","11","10","Paraguai",NA,NA,"Caaguazu, Arroyo Yuquyry, 25°15'S 55°55'W","-55.916667","-25.25","-55.916667","-25.25",NA,NA,"Tree 8m, flower yellow..",NA,"23759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2021-02-11 17:18:54-03","UFPR","UPCB","38386","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1990","09","01","Paraguai",NA,NA,"Central, Estero del Ypoá, 5km S of Pindoty along lake, 25°20'S 57°28'W","-57.466667","-25.333333","-57.466667","-25.333333",NA,NA,"Treelet 4m, gallery forest..",NA,"23051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2021-02-11 17:18:54-03","UFPR","UPCB","38387","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","12","16","Paraguai",NA,NA,"Central-Tavarory-2,5km from administration on the direction to Arroyo Abai 25°30'S 57°30'W","-57.5","-25.5","-57.5","-25.5",NA,NA,"Tree 6m, forest patches on savanna..",NA,"29432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2021-02-11 17:18:54-03","UFPR","UPCB","44897","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Schinini, A.","2000","01","01","Maruñak, V.","2000","02","10","Argentina","Misiones","Leandro N. Alem","Misiones, Dep. Leandro N. Alem.",NA,NA,NA,NA,NA,NA,"Arbolito ca. 2,5m, tierra colorada, borde de camino vecinal..",NA,"997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2021-02-11 17:18:54-03","UFPR","UPCB","67594","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Silva, M.G.","2009","01","01","Meirelles, J.","2009","09","04","Brasil","Paraná","Curitiba","Capão do Jardim Botânico. Floresta Ombrófila Mista.","-49.233333","-25.433333","-49.233333","-25.433333",NA,NA,"Arvoreta na bora da mata, ca. 5m. Flores masculinas..",NA,"378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2021-02-11 17:18:54-03","UFPR","UPCB","83669","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Uhlmann, A.","2012","03","29","Brasil","Ceará","Ibaretama","Caatinga","-38.753","-4.735","-38.753","-4.735","100","100","Árvore de aproximadamente 5m de altura; frutos maduros marrons. Fazenda Triunfo..",NA,"578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2021-02-11 17:18:54-03","UFPR","UPCB","18491","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Paula, J.E.de","1985","09","08","Brasil","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"Inflorescência em espiga amarela, fruto trococa. Área inundável do pantanal, herbácea do interior da mata de terra firme..",NA,"1840",NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1262","2021-02-11 17:18:54-03","UFPR","UPCB","31900","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Kersten, R.","1997","10",NA,"Kersten, R.","1997","09","30","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Arvoreta com flores amarelas. Floresta ciliar..",NA,"202",NA,NA,NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1263","2021-02-11 17:18:54-03","UFPR","UPCB","56497","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Hatschbach, G.","1990","01","01","Silva, J.M.","1990","03","27","Brasil","Paraná","Tijucas do Sul","Ambrosio","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arbusto, 2,5m, flor creme. Mata de Araucária degradada..",NA,"841",NA,NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1264","2021-02-11 17:18:54-03","UFPR","UPCB","42483","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Hatschbach, G.","2000","01","01","Hatschbach, G.","2000","01","01","Brasil","Santa Catarina","Fraiburgo","Arroio da Barra","-50.9213981628418","-27.0261001586914",NA,NA,NA,NA,"Árvore 6m. Araucarieto..",NA,"69869",NA,NA,NA,NA,NA,NA,NA,NA,"24284","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1265","2021-02-11 17:18:54-03","UFPR","UPCB","31961","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Silva, S.M.","1997","10",NA,"Kersten, R.","1997","09","28","Brasil","São Paulo","Ribeirão Grande","Bairro do Carioca","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore 6m, flores verde, em floresta aluvial..",NA,"183",NA,NA,NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1266","2021-02-11 17:18:54-03","UFPR","UPCB","64004","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Ribas, O.S.","2009","02",NA,"Urben-Filho, A.","2008","09","24","Brasil","Paraná","Telêmaco Borba","Bota Fora II.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Flores amarelas..",NA,"236",NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1267","2021-02-11 17:18:54-03","UFPR","UPCB","13295","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.","1984","04","05","Brasil","Paraná","Curitiba","Capão do Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, ca. 1,5 - 6m. Borda do Capão..",NA,"2263",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1268","2021-02-11 17:18:54-03","UFPR","UPCB","16263","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Marques, L.C.","1987","09","28","Brasil","Paraná","Curitiba","Capão próximo Centro Politécnico (Ciclódromo)","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,2m, fruto imaturo verde..",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1269","2021-02-11 17:18:54-03","UFPR","UPCB","74567","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Bolson, M.","2011","06","03","Bolson, M.","2011","03","28","Brasil","Paraná","Curitiba","Centro Politécnico/ Capão da Educação Física","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila Mista. Árvore. 3m.Flores amarelas.Frutos verdes. UPCB-DNA N°2232.",NA,"476",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1270","2021-02-11 17:18:54-03","UFPR","UPCB","8732","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Hatschbach, G.","1971","02",NA,"Hatschbach, G.","1970","09","26","Brasil","Paraná","Piraí do Sul","Curralinho","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"Arvoreta, 6m, flor creme. Capão..",NA,"24771",NA,NA,NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1271","2021-02-11 17:18:54-03","UFPR","UPCB","18670","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I.","1987","01","01","Hatschbach, G.","1968","12","07","Brasil","Paraná","Dois Vizinhos","Foz do Chopim","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Arbusto, lacticífero, flor creme esverdeada. Margens sombrias do rio..",NA,"20558",NA,NA,NA,NA,NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1272","2021-02-11 17:18:54-03","UFPR","UPCB","59777","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cervi, A.C.","2006","01","01","Cervi, A.C.","2006","01","03","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arvoreta ca. 4m, inflorescência creme. Borda de capão com Araucárias..",NA,"9290",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1273","2021-02-11 17:18:54-03","UFPR","UPCB","68319","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, J.","2010","07","08","Bolson, M.","2010","05","13","Brasil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila Mista..",NA,"338",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1274","2021-02-11 17:18:54-03","UFPR","UPCB","6699","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Hatschbach, G.","1967","11",NA,"Hatschbach, G.","1967","06","18","Brasil","Paraná","Medianeira","Jardinópolis","-54.0938987731934","-25.2952995300293",NA,NA,NA,NA,"Arvoreta lacticífera. Mata pluvial..",NA,"16582",NA,NA,NA,NA,NA,NA,NA,NA,"17581","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1275","2021-02-11 17:18:54-03","UFPR","UPCB","26078","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Silva, S.M.","1996","02",NA,"Carrião, D.J.S.","1994","10","17","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 3m, fruto trilocular, jovem. No subosque, próximo ao riacho..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1276","2021-02-11 17:18:54-03","UFPR","UPCB","26077","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Silva, S.M.","1996","02",NA,"Carrião, D.J.S.","1995","08","22","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, ca. 6m, com fruto. No subosque da Floresta de Araucária..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
