"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","00980208","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","R. P. Belém","338","1965","01","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091793' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980208","Magnoliophyta","Fabales","Tul.","H. C. de Lima","Bahia",NA,"29 km S de Vitória da Conquista. Rodovia BR-4",NA,NA,"NY00980208_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","777497","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","L. Fadelli","291","2001","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=127403' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777497","Magnoliophyta","Fabales","Tul.","M. C. Dias","Paraná","Rancho Alegre",NA,"-50.9131","-23.07","NY00777497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","582405","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","G. P. Lewis","1901","1991","03","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=127426' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582405","Magnoliophyta","Fabales","Tul.",NA,"Bahia",NA,"Livramento do Brumado. 10 km along estrada de terra from Livramento do Brumado to Rio de Contas","-41.82","-13.62","NY00582405_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","470523","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","A. F. M. Glaziou","21096",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=127424' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470523","Magnoliophyta","Fabales","Tul.",NA,NA,NA,"Brasilia",NA,NA,"NY00470523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","582412","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","W. R. Anderson","36942","1972","03","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=127419' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582412","Magnoliophyta","Fabales","Tul.","J. A. Kallunki","Bahia","Cocos","Ca. 3 km S of Cocos","-44.5344009399414","-14.1838998794556","NY00582412_01","535","535",NA,"199742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02479082","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","R. D. Ribeiro","196","2004","04","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2693148' target='other'> <mi>dwc_moreinfo</mi></a>","NY02479082","Magnoliophyta","Fabales","Tul.",NA,"Rio de Janeiro","Araruama","Morro das Canelas","-42.3431015014648","-22.8728008270264","NY02479082_01",NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","582423","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","J. C. A. Lima","152","1984","08","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=127401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582423","Magnoliophyta","Fabales","Tul.","J. C. A. Lima; J. D. C. A. Ferreira","Bahia","Encruzilhada","Estrada Itambe/Encruzilhada. Folha SD.24-Y-C. Ponto 19 (F.181)","-40.68","-15.33","NY00582423_01","460","460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-11 10:01:19-03","UNIVASF","HVASFW","401","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","D.G. Oliveira","951","2013","03","13","América do Sul","Brasil",NA,NA,"Árvore ca. de 8,00m alt.. Copa frondosa. Caule amaronzado, rugoso e com estrias longitudinais. Folhas compostas, alternas, lustrosas. Frutos tipo sâmara, amarronzados quando maduros. HVASF: 19586.","HVASFW000401",NA,NA,"Tul.","D.G. Oliveira","Ceará","Jati","ASV do canal entre Reservatório Jati e Atalho","-38.997778","-7.700472",NA,"434","434",NA,NA,NA,"2013","03","13","-38.997778","-7.700472","U",NA,NA,NA,NA
"53","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","XIL040","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP307","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Colombini,MAG;Galvão,CA;Resende;Andrade,J.;Pereira,CE",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Tipo de Fruto: Sâmara",NA,NA,NA,NA,NA,"Minas Gerais","Belo Horizonte","Mata PUC - Minas","-43.991944","-19.920833",NA,"917","917",NA,NA,NA,NA,NA,NA,"43º59'31''W","19º55'15S",NA,NA,NA,NA,NA
"55","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","18749","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Nicolini Gabriel, E.M.",NA,"1992","07","07",NA,"Brasil",NA,NA,"Árvore alta com abundantes, frutos","BOTU018749",NA,NA,"Tul.","Nicolini Gabriel, E.M.","São Paulo","Jaú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"56","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","20565","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Miranda, L.C.","204","1996","04","03",NA,"Brasil",NA,NA,"Árvore de 6,0 m de altura, caule liso, folhas cartáceas, frutos verdes","BOTU020565",NA,NA,"Tul.",NA,"São Paulo","Agudos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"57","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","18607","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Gabriel, J.L.C.",NA,"1992","07","07",NA,"Brasil",NA,NA,"Árvore alta","BOTU018607",NA,NA,"Tul.","Gabriel, J.L.C.","São Paulo","Jaú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"58","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","34750","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Torres, R.B.","1066","2000","01","27",NA,"Brasil",NA,NA,NA,"BOTU034750",NA,NA,"Tul.","Torres, R.B.","São Paulo","Vera Cruz","Beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,"2000","01","27","9999","9999",NA,NA,NA,NA,NA
"59","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","1511","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Assis Camargo, P.F.","522","1998","02","18",NA,"Brasil",NA,NA,"Árvore de 6,0 m de altura, caule rugoso, folhas cartáceas, frutos verde-claro","BOTU001511",NA,NA,"Tul.","Camargo Assis, P.F.","São Paulo","Agudos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","02",NA,"9999","9999",NA,NA,NA,NA,NA
"60","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","25708","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Itida, R.",NA,"1992","05","23",NA,"Brasil",NA,NA,"Fruto samarídeo, pardo avermelhado amendoim bavo, carne de vaca","BOTU025708",NA,NA,"Tul.","Engel, V.L.","São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"61","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","25937","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Martins, M.V.","71","2008","02","08",NA,"Brasil",NA,NA,"árvore de 8m","BOTU025937",NA,NA,"Tul.","Martins, M.V.","São Paulo","Matão",NA,"-48.537222","-21.620556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48°32'14w","21°37'14s",NA,NA,NA,NA,NA
"62","2020-06-29 11:30:39-03","UFRJ","RFA","7084","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","A. Mattos","173","1962","07","22",NA,"Brasil",NA,NA,"Árvore de 35m, X 0,40, com frutos","RFA26750",NA,NA,"Tul.","A. Mattos","Paraná","Lobato","Fazenda Remanso Irmãos Ferráz","-51.9505996704102","-23.00830078125",NA,NA,NA,NA,"18699","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:19:54-03","UFRJ","RFA","8761","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","G.G. Hatschbach","19146","1968","04","24",NA,"Brasil",NA,NA,"Árvore de 8m,","RFA27717",NA,NA,"Tul.","A. Burkart","Paraná","Marechal Cândido Rondon","Porto Mendes, bacia do rio Paraná","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"27823","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:30:39-03","UFRJ","RFA","12431","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","E. Pereira","9886","1965","03","01",NA,"Brasil",NA,NA,"Árvore de 10m, flores cremes.Duplicata cedida pelo Herbario Bradeanum, reg nº 36935","RFA11663",NA,NA,"Tul.",NA,"Rio de Janeiro","Rio de Janeiro","Natividade Bananeiras","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:30:39-03","UFRJ","RFA","13590","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","E. Pereira","1935","1956","03","10",NA,"Brasil",NA,NA,"Árvore de flores cremes","RFA12270",NA,NA,"Tul.","J. G. Kuhlmam","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos, estrada Itaipava - Teresópolis","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto","1956","03","10",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-24 17:10:43-03","UTFPR","DVPR","6399","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Rocha Filho, JA; Piva, J; Machado, C","659","2018","02","20",NA,"Brasil",NA,NA,"Árvore 10 m de altura. Folhas verde-discolores, cartáceas. Tépalas verdes, cheiro adocicado.; Remanescente meio a cobertura vegetal de atividades agrárias.","DVPR006399","Magnoliophyta",NA,"Tul.","Silva, DR","Paraná","Capitão Leonidas Marques","Estrada paralela ao lado direito do Rio Monteiro.","-53.3634","-25.2629",NA,"310","310",NA,NA,NA,"2018","02","20","-53.3634","-25.2629",NA,NA,NA,NA,NA
"67","2020-11-24 17:10:43-03","UTFPR","DVPR","4179","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Caxambu, MG; et al.","4224","2012","07","31",NA,"Brasil",NA,NA,"árvore ca. 10m. Frutos maduros de cor castanha.; Relevo: plano.","DVPR004179","Magnoliophyta",NA,"Tul.","Caxambu, MG","Mato Grosso do Sul","Miranda","Base de Pesquisas/UFMS Passo do Lontra Pantanal.","-57.01154","-19.34303",NA,"93","93",NA,NA,NA,"2012","08","13","-57.01154","-19.34303",NA,NA,NA,NA,NA
"68","2020-11-24 17:10:43-03","UTFPR","DVPR","6173","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Silva, DR; Piva, J; Machado, C","209","2018","03","12",NA,"Brasil",NA,NA,"Árvore 6 m de altura. Folhas verde discolores, cartáceas, glabras, lisas. Sâmaras verdes, ferrugíneas quando maduras. Ponto 833.; Árvore remanescente em área de pastagem.","DVPR006173","Magnoliophyta",NA,"Tul.","Silva, DR","Paraná","Realeza","Linha São José, Chácara das Orquídeas.","-53.3521","-25.3906",NA,"314","314",NA,NA,NA,"2018","03","12","-53.3521","-25.3906",NA,NA,NA,NA,NA
"69","2020-11-24 17:10:43-03","UTFPR","DVPR","5800","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Biral, L","1168","2017","03","02",NA,"Brasil",NA,NA,"Árvore, 3m de altura, folhas lustrosas na face adaxial, opacas na face abaxial, frutos imaturos amarelados.","DVPR005800","Magnoliophyta",NA,"Tul.","Biral, L","Paraná","Santa Helena","Crescendo em beira de pasto.","-54.201442","-24.505303",NA,"255","255",NA,NA,NA,"2017","03",NA,"-54.201442","-24.505303",NA,NA,NA,NA,NA
"70","2020-11-24 17:10:43-03","UTFPR","DVPR","6431","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Rocha Filho, JA; Piva, J; Machado, C","697","2018","03","16",NA,"Brasil",NA,NA,"Árvore 25 m de altura. Folhas discolores, cartáceas, glabras. Sãmaras, verdes, imaturos.; Remanescente em área de vegetação secundária e de atividades agrárias.","DVPR006431","Magnoliophyta",NA,"Tul.","Silva, DR","Paraná","Santa Lúcia","Lado direito do Rio Monteiro, ca. 500 m do rio.","-53.3539","-25.2247",NA,"391","391",NA,NA,NA,"2018","03","16","-53.3539","-25.2247",NA,NA,NA,NA,NA
"71","2020-11-24 17:10:43-03","UTFPR","DVPR","5983","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Rocha Filho, JA; Silva, DR; Piva, J; Machado, C","691","2018","03","12",NA,"Brasil",NA,NA,"Árvore 6,5 m de altura. Folhas verde-discolores, cartáceas, glabras. Frutos secos, tipo sâmara, verdes quando imaturos, ferrugíneos quando maduros. Ponto 833.; Borda de Floresta Estacional semiudecidual em estágio médio de sucessão se","DVPR005983","Magnoliophyta",NA,"Tul.","Silva, DR","Paraná","Realeza","Linha São José, chácara das Orquídeas.","-53","-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53","-25",NA,NA,NA,NA,NA
"72","2020-11-24 17:10:43-03","UTFPR","DVPR","440","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Carvalho, PHR de; Fadelli, L; Dias, MC","s.n.","2002","06","28",NA,"Brasil",NA,NA,"Árvore 6m, frutos secos marrons.; Junto às casas do sítio.","DVPR000440","Magnoliophyta",NA,"Tul.","Dias, MC","Paraná","Bela Vista do Paraíso","Sítio do pai do Laércio","-51.190601348877","-22.9967002868652","DVPR000440",NA,NA,NA,"15605","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-24 17:10:43-03","UTFPR","DVPR","6173","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Silva, DR; Piva, J; Machado, C","209","2018","03","12",NA,"Brasil",NA,NA,"Árvore 6 m de altura. Folhas verde discolores, cartáceas, glabras, lisas. Sâmaras verdes, ferrugíneas quando maduras. Ponto 833.; Árvore remanescente em área de pastagem.","DVPR006173","Magnoliophyta",NA,"Tul.","Silva, DR","Paraná","Realeza","Linha São José, Chácara das Orquídeas.","-53.5325012207031","-25.7688999176025",NA,"314","314",NA,"29211","auto","2018","03","12",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-24 17:10:43-03","UTFPR","DVPR","1224","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Cleonir","s.n.","2012","01","26",NA,"Brasil",NA,NA,"Àrvore, frutos.","DVPR001224","Magnoliophyta",NA,"Tul.","Duarte, E","Paraná","Capitão Leônidas Marques","Viveiro, sementes da UEJR.","-53.614200592041","-25.4792003631592","DVPR001224",NA,NA,NA,"14258","auto","2014","09","03",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-19 15:43:42-03","UNEB","HUNEB","10023","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","Guedes, M.L.","ALCB 75521","2006","12","08",NA,"Brasil",NA,NA,"área antropizada.","HUNEB0010023","Angiospermae","Florideophycidae",NA,NA,"Bahia","Ipirá","Paraguaçu, caminho para o Morro do Chapéu.","-39.7375","-12.145278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W44'15''","12S8'43''",NA,"Dicotyledoneae",NA,NA,NA
"76","2019-11-19 15:43:42-03","UNEB","HUNEB","5272","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","Jesus, N.G.","1289HRB 44196","2001","04","05",NA,"Brasil",NA,NA,"Vegetaçãp Arbórea semi-caducifolia. Alt.: 820 m.","HUNEB0005272","Angiospermae","Florideophycidae","Tul.",NA,"Bahia","Miguel Calmon","Entre a Fazenda Pé de Serra e o riacho do Caldeirão.","-40.554444","-11.4075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'16''","11S24'27''",NA,"Dicotyledoneae",NA,NA,NA
"77","2021-04-08 17:40:18-03","EAO","IAN","14641","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pterogyne","nitens","Pterogyne nitens","Magalhães, MG","s.n.","1937","02","11","Southern America","Brasil",NA,NA,NA,"IAN014641","Dicotiledônea",NA,"Tul.","Kuhlmann, JG","Minas Gerais",NA,"Cultivada na Estação Experimental do município.",NA,NA,"IAN014641 IAN014641_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-08 17:40:18-03","EAO","IAN","106609","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pterogyne","nitens","Pterogyne nitens","Magalhães, MG","10055","1958","01","29","Southern America","Brasil",NA,NA,NA,"IAN106609","Dicotiledônea",NA,"Tul.","Arroyo, MTK","Bahia","Lapa","No afloramento calcário do Morro da Lapa. Na bacia do São Francisco.",NA,NA,NA,NA,NA,NA,NA,NA,"1972","12",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-08 17:40:18-03","EAO","IAN","14600","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pterogyne","nitens","Pterogyne nitens","Magalhães, MG","s.n.","1937","02","11","Southern America","Brasil",NA,NA,NA,"IAN014600","Dicotiledônea",NA,"Tul.","Kuhlmann, JG","Minas Gerais",NA,"Cultivada na Estação Experimental do município.",NA,NA,"IAN014600 IAN014600_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-08 17:40:18-03","EAO","IAN","80200","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pterogyne","nitens","Pterogyne nitens","Andrade-Lima, D de","277","1949","08","23","Southern America","Brasil",NA,NA,NA,"IAN080200","Dicotiledônea",NA,"Tul.","Kuhlmann, JG","Pernambuco","Vitória de Sto. Antão","Cult. Estação de Frutic. Cedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-08 17:40:18-03","EAO","IAN","118726","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pterogyne","nitens","Pterogyne nitens","Belém, RP; Mendes, JM","238","1965","01","29","Southern America","Brasil",NA,NA,NA,"IAN118726","Dicotiledônea",NA,"Tul.","Lewis, GP","Bahia","Vitória da Conquista","29Km da cidade, na rodovia BR 4. Transição de caatinga para mata de cipó.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,"70493","auto","1984","07",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-08 17:40:18-03","EAO","IAN","106540","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pterogyne","nitens","Pterogyne nitens","Magalhães, MG","4602","1954","09","14","Southern America","Brasil",NA,NA,NA,"IAN106540","Dicotiledônea",NA,"Tul.","Magalhães, MG","Minas Gerais","Januária","Nas vazantes e proximidades de caatinga.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"148972","auto","1951",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-08 17:40:18-03","EAO","IAN","79419","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pterogyne","nitens","Pterogyne nitens","Sobrinho, V","681","1938","01",NA,"Southern America","Brasil",NA,NA,NA,"IAN079419","Dicotiledônea",NA,"Tul.",NA,"Pernambuco","Triunfo","Alto Sertão.","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-08 17:40:18-03","EAO","IAN","35743","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pterogyne","nitens","Pterogyne nitens","Aluízio de Souza, J","4260","1939","02","06","Southern America","Brasil",NA,NA,NA,"IAN035743","Dicotiledônea",NA,"Tul.","Gehrt, A","São Paulo","Campinas","Fazenda Santa Elisa.","-47.060001373291","-22.8999996185303","IAN035743 IAN035743_e",NA,NA,NA,"23900","auto","1939","07",NA,NA,NA,NA,NA,NA,NA,NA
"85","2013-07-03 10:59:33-03","EBDA","BAH","10521","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2013-07-03 10:59:33-03","EBDA","BAH","7016","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","H. P. Bautista et O. A. Salgado","846","1984","03","19",NA,"Brasil",NA,NA,"Árvore com 8m de altura. 16cm de diâmetro de fuste, copa aberta, casca lisa; inflorescências axolares, flores verde-amareladas, Sâmaras, imaturas de cor verde com núcleo seminífero, ala reticulata. Frequente.",NA,NA,NA,"Tul.","H. P. Bautista","Bahia","Boquira","Brasil, Bahia, Mun. de Boquira.","-42.7306","-12.8231",NA,"550","550",NA,"36950","auto","1984","05",NA,NA,NA,NA,NA,NA,NA,NA
"87","2013-09-13 13:19:49-03","EBDA","BAH","1426","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Edna L.P.G. de Oliveira",NA,"1962","05","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.","Neves, M. Fagundes","Bahia","Salvador","Ondina.","-38.5108","-12.9711",NA,NA,NA,NA,"26018","auto","2013","08",NA,NA,NA,NA,NA,NA,NA,NA
"88","2013-07-03 10:59:33-03","EBDA","BAH","8441","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","H.P. Bautista & A. C. Sacramento","1080","1986","04","01",NA,"Brasil",NA,NA,"Árvore com 8m de altura. Cambissolo Eutrófico. Textura: Argilosa.",NA,NA,NA,"Tul.","H. P. Bautista","Bahia","Morro do Chapéu","Brasil, Bahia, Mun. De Morro do Chapéu, numa variante da estrada que liga Duas Barras do Morro a Utinga.","-41.1561","-11.55",NA,"670","670",NA,"98143","auto","1987","09",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-01-20 14:40:30-03","UPM","MACK","2523","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","V. Mendez; et al.","57","2014","09","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.","V. Mendez; A. R. Balbin","SP","São Paulo","UPM - Campus Higienópolis","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto","2015","01",NA,NA,NA,NA,NA,NA,NA,NA
