"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","eventTime","fieldNumber","individualCount"
"261","2020-12-21 16:34:36-03","MBM","MBM","155168","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Limeira",NA,NA,"MBM155168","Hoehne, W.","Limeira","-47.4000015258789","-22.5599994659424","MBM155168",NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:34:36-03","MBM","MBM","156163","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Aguiar, O.","427",NA,NA,NA,"Southern America","Brazil","São Paulo","Distrito de Araçariguama",NA,NA,"MBM156163","Goldenberg, R.","São Roque","-47.1300010681152","-23.5200004577637","MBM156163",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:34:36-03","MBM","MBM","168387","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Queiróz, L.P. de; et al.; et al.","2768",NA,NA,NA,"Southern America","Brazil","São Paulo","Ca. 2km E de Ilha Bela",NA,NA,"MBM168387","Wurdack, J.J.","São Sebastião","-45.4099998474121","-23.7600002288818","MBM168387",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:34:36-03","MBM","MBM","137951","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Lange, R.","40",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Santa Rosa, Douradinha",NA,NA,"MBM137951","Hatschbach, G.","Fazenda Nova",NA,NA,"MBM137951","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:34:36-03","MBM","MBM","198675","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Botelho, A.","1198",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,"MBM198675","Hatschbach, G.",NA,NA,NA,"MBM198675","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:34:36-03","MBM","MBM","297864","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Barboza, E.; Costa, E.F.; Costa, E.F.","972","2004","08","02","Southern America","Brazil","Paraná","Estrada do Colono, antiga",NA,NA,"MBM297864","Hatschbach, G.","Serranópolis",NA,NA,"MBM297864","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:34:36-03","MBM","MBM","52287","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Davis, P.H.; et al.; et al.","60938",NA,NA,NA,"Southern America","Brazil","Paraná","Iguaçu",NA,NA,"MBM052287","Hatschbach, G.","Iguaçu",NA,NA,"MBM052287","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:34:36-03","MBM","MBM","5501","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach, G.","17073",NA,NA,NA,"Southern America","Brazil","Paraná","Porto Ivaí",NA,NA,"MBM005501","Wurdack, J.J.","Monte Castelo do Paraná",NA,NA,"MBM005501","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:34:36-03","MBM","MBM","315105","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Barboza, E.; Costa, E.F.; Costa, E.F.","1231","2006","04","19","Southern America","Brazil","Paraná","Rio Turvo",NA,NA,"MBM315105","Hatschbach, G.","Doutor Ulysses","-49.4197006225586","-24.5680999755859","MBM315105","subconcolor",NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:34:36-03","MBM","MBM","110694","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach, G.","50595",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Monte Verde",NA,NA,"MBM110694","Hatschbach, G.","Jundiaí do Sul","-50.247501373291","-23.4367008209229","MBM110694","subconcolor",NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:34:36-03","MBM","MBM","108984","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Chagas, F.; et al.; et al.","872",NA,NA,NA,"Southern America","Brazil","Paraná","Floresta dos Irmãos Godoy",NA,NA,"MBM108984","Hatschbach, G.","Londrina","-51.1627998352051","-23.3103008270264","MBM108984","subconcolor",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:34:36-03","MBM","MBM","127846","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Soares, L.H.; et al.; et al.","140",NA,NA,NA,"Southern America","Brazil","Paraná","Mata do Godoy",NA,NA,"MBM127846","Hatschbach, G.","Londrina","-51.1627998352051","-23.3103008270264","MBM127846","subconcolor",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:34:36-03","MBM","MBM","7882","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19163",NA,NA,NA,"Southern America","Brazil","Paraná","Dois Irmãos",NA,NA,"MBM007882","Hatschbach, G.","Marechal Cândido Rondon","-54.0567016601562","-24.5561008453369","MBM007882","subconcolor",NA,NA,"27823","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:34:36-03","MBM","MBM","319788","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Barboza, E.; Silva, J.M.; Silva, J.M.","1437","2006","06","11","Southern America","Brazil","Mato Grosso do Sul","Fazenda Cervo",NA,NA,"MBM319788","Hatschbach, G.","Antônio João","-55.9474983215332","-22.1910991668701","MBM319788","subconcolor",NA,NA,"38814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:34:36-03","MBM","MBM","192795","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Ferrari Tomé, M.V.","524",NA,NA,NA,"Southern America","Brazil","Paraná","Mata do Laranjinha",NA,NA,"MBM192795","Hatschbach, G.","Bandeirantes","-50.3675003051758","-23.1100006103516","MBM192795","subconcolor",NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:34:36-03","MBM","MBM","189180","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Ferrari Tomé, M.V.","576",NA,NA,NA,"Southern America","Brazil","Paraná","Mata do Laranjinha",NA,NA,"MBM189180","Hatschbach, G.","Bandeirantes","-50.3675003051758","-23.1100006103516","MBM189180","subconcolor",NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:34:36-03","MBM","MBM","289604","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Silva, J.M.; Lucas, E.; Mazine, F.F.; Lucas, E.; Mazine, F.F.","3830","2003","11","02","Southern America","Brazil","Paraná","Cabeceiras do Ribeirão do Tigre",NA,NA,"MBM289604","Hatschbach, G.","Doutor Ulysses","-49.4197006225586","-24.5680999755859","MBM289604","subconcolor",NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:34:36-03","MBM","MBM","161426","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach, G.; Barboza, E.; Barboza, E.","59223",NA,NA,NA,"Southern America","Brazil","Paraná","Rod. PR-092, km 125-128, Serra de Paranapiacaba",NA,NA,"MBM161426","Hatschbach, G.","Doutor Ulysses","-49.4197006225586","-24.5680999755859","MBM161426","subconcolor",NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:34:36-03","MBM","MBM","320396","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Ribas, O.S.; Silva, J.M.; Andrade, C.C.A.; Silva, J.M.; Andrade, C.C.A.","7411","2006","10","03","Southern America","Brazil","Paraná","Parque Nacional do Iguaçu, Trilha do Poço Preto",NA,NA,"MBM320396","Hatschbach, G.","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","MBM320396","subconcolor",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:34:36-03","MBM","MBM","7878","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19087",NA,NA,NA,"Southern America","Brazil","Paraná","Perobal",NA,NA,"MBM007878","Hatschbach, G.","Umuarama","-53.3250007629395","-23.7663993835449","MBM007878","subconcolor",NA,NA,"46517","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:34:36-03","MBM","MBM","58933","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Semir, J.; et al.; et al.","6514",NA,NA,NA,"Southern America","Brazil","São Paulo","Estação de Tratamento de Água",NA,NA,"MBM058933","Hatschbach, G.","Vinhedo","-46.9700012207031","-23.0300006866455","MBM058933","subconcolor",NA,NA,"9595","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:34:36-03","MBM","MBM","407408","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Boldrin, R.","s.n.","2011","03","20","Southern America","Brazil","Paraná","Parque Ecológico da Raposa",NA,"Arbusto ca. 2m, ciófilo. Frutos imaturos esverdeados.","MBM407408","Caxambu, M.G.","Apucarana","-51.4608001708984","-23.5508003234863","MBM407408",NA,NA,NA,"23979","auto","2013",NA,NA,"09","16",NA,NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:34:36-03","MBM","MBM","336446","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Cervigne, N.S.; et al.; et al.","92","2007","10","30","Southern America","Brazil","Paraná","Fazenda Solana",NA,"Árvore, 2,5m; flores brancas. Interior da mata.","MBM336446","Cervigne, N.S.","Arapongas","-51.4244003295898","-23.4193992614746","MBM336446",NA,"730","730","18630","auto","2007",NA,NA,"11","14",NA,NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:34:36-03","MBM","MBM","189179","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Ferrari Tomé, M.V.","591",NA,NA,NA,"Southern America","Brazil","Paraná","Mata do Laranjinha",NA,NA,"MBM189179","Hatschbach, G.","Bandeirantes","-50.3675003051758","-23.1100006103516","MBM189179","subconcolor",NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:34:36-03","MBM","MBM","189216","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Ferrari Tomé, M.V.","539",NA,NA,NA,"Southern America","Brazil","Paraná","Mata São Francisco",NA,NA,"MBM189216","Hatschbach, G.","Bandeirantes","-50.3675003051758","-23.1100006103516","MBM189216","subconcolor",NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:34:36-03","MBM","MBM","60733","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach, G.","41564",NA,NA,NA,"Southern America","Brazil","Paraná","Barra do Lajeado Grande",NA,NA,"MBM060733","Hatschbach, G.","Cerro Azul","-49.261100769043","-24.823600769043","MBM060733","subconcolor",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:34:36-03","MBM","MBM","54144","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach, G.","39890",NA,NA,NA,"Southern America","Brazil","Paraná","Barra do Tigre",NA,NA,"MBM054144","Hatschbach, G.","Cerro Azul","-49.261100769043","-24.823600769043","MBM054144","subconcolor",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:34:36-03","MBM","MBM","23959","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","30315",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Chopim",NA,NA,"MBM023959","Wurdack, J.J.","Dois Vizinhos","-53.057201385498","-25.7336006164551","MBM023959","subconcolor",NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:34:36-03","MBM","MBM","258990","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Borgo, M.; et al.; et al.","400","1998","09","07","Southern America","Brazil","Paraná","Parque Estadual Vila Rica do Espírito Santo",NA,NA,"MBM258990","Goldenberg, R.","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:34:36-03","MBM","MBM","110708","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach, G.; et al.; et al.","50633",NA,NA,NA,"Southern America","Brazil","Paraná","Parque Nacional do Iguaçu, Poço Preto",NA,NA,"MBM110708","Hatschbach, G.","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","MBM110708","subconcolor",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:34:36-03","MBM","MBM","257109","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Louzano, A.L.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Sítio Sumya",NA,NA,"MBM257109",NA,"Jataizinho","-50.9799995422363","-23.2541999816895","MBM257109",NA,NA,NA,"16845","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:34:36-03","MBM","MBM","203283","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Carneiro, J.","226",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Monte Verde",NA,NA,"MBM203283","Hatschbach, G.","Jundiaí do Sul","-50.247501373291","-23.4367008209229","MBM203283","subconcolor",NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:34:36-03","MBM","MBM","270094","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Ferreira, J.A.; et al.; et al.","s.n.","2000","05","24","Southern America","Brazil","Paraná","Confepar",NA,NA,"MBM270094","Goldenberg, R.","Londrina","-51.1627998352051","-23.3103008270264","MBM270094",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:34:36-03","MBM","MBM","133668","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Soares, L.H.; et al.; et al.","254",NA,NA,NA,"Southern America","Brazil","Paraná","Mata dos Godoy",NA,NA,"MBM133668",NA,"Londrina","-51.1627998352051","-23.3103008270264","MBM133668",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:34:36-03","MBM","MBM","84331","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Kuniyoshi, Y.S.; et al.; et al.","4663",NA,NA,NA,"Southern America","Brazil","Paraná","Horto Florestal",NA,NA,"MBM084331","Hatschbach, G.","Maringá","-51.9385986328125","-23.4253005981445","MBM084331","subconcolor",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:34:36-03","MBM","MBM","133667","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Cervi, A.C.","2786",NA,NA,NA,"Southern America","Brazil","Paraná","Maringá",NA,NA,"MBM133667","Hatschbach, G.","Maringá","-51.9385986328125","-23.4253005981445","MBM133667",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:34:36-03","MBM","MBM","406995","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Ariati, V.; Augusto-Silva, M.; Augusto-Silva, M.","930","2013","02",NA,"Southern America","Brazil","Paraná","Pousada Ribeirão das Flores, EIA/RIMA PCH's Arrieiros e Água Branca.",NA,"Arbusto de sub-bosque.; Ecótono Floresta Ombrófila Mista/Floresta Ombrófila Densa/Floresta Estacional Semidecidual.","MBM406995","Ariati, V.","Rio Branco do Sul","-49.3142013549805","-25.1900005340576","MBM406995",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:34:36-03","MBM","MBM","189146","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Ferrari Tomé, M.V.","648",NA,NA,NA,"Southern America","Brazil","Paraná","Santa Amélia",NA,NA,"MBM189146","Hatschbach, G.","Santa Amélia","-50.4241981506348","-23.2658004760742","MBM189146","subconcolor",NA,NA,"11713","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:34:36-03","MBM","MBM","305875","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Tomé, M.V.F.","1018","1996","08","12","Southern America","Brazil","Paraná","Santa Mariana",NA,NA,"MBM305875","Hatschbach, G.","Santa Mariana","-50.5186004638672","-23.1508007049561","MBM305875",NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:34:36-03","MBM","MBM","294287","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Ribas, O.S.; Straube, F.C.; Urben-Filho, A.; Straube, F.C.; Urben-Filho, A.","5557","2003","11","14","Southern America","Brazil","Paraná","Fazenda Barbacena",NA,NA,"MBM294287",NA,"São Pedro do Ivaí","-51.8563995361328","-23.8652992248535","MBM294287",NA,NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:34:36-03","MBM","MBM","349080","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Urben-Filho; et al.; et al.","107","2008","08","21","Southern America","Brazil","Paraná","Atrás do alojamento",NA,NA,"MBM349080","Ribas, O.S.","Telêmaco Borba","-50.6156005859375","-24.3239002227783","MBM349080",NA,NA,NA,"35037","auto","2009",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:34:36-03","MBM","MBM","349082","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Urben-Filho; et al.; et al.","148","2008","08","27","Southern America","Brazil","Paraná","Paralelo ao Rio das Antas",NA,NA,"MBM349082","Ribas, O.S.","Telêmaco Borba","-50.6156005859375","-24.3239002227783","MBM349082",NA,NA,NA,"35037","auto","2009",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:34:36-03","MBM","MBM","265814","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Gottsberger, G.; Gottsberger, I.; Gottsberger, I.","18-161","1974","11","16","Southern America","Brazil","São Paulo","Botucatu",NA,NA,"MBM265814","Goldenberg, R.","Botucatu","-48.439998626709","-22.8799991607666","MBM265814",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:34:36-03","MBM","MBM","260672","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Gottsberger, G.","18-161174","1974","11","16","Southern America","Brazil","São Paulo","Fazenda Butignolli",NA,NA,"MBM260672","Goldenberg, R.","Botucatu","-48.439998626709","-22.8799991607666","MBM260672",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:34:36-03","MBM","MBM","235453","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Berg, C. van der; et al.; et al.","107",NA,NA,NA,"Southern America","Brazil","São Paulo","Sítio da Boa Vista",NA,NA,"MBM235453","Rodrigues, R.R.","Piracicaba","-47.6399993896484","-22.7199993133545","MBM235453",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:34:36-03","MBM","MBM","235454","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Gandolfi, S.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Cachoeira da Peroba",NA,NA,"MBM235454","Goldenberg, R.","São Pedro","-47.9099998474121","-22.5400009155273","MBM235454",NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:34:36-03","MBM","MBM","57064","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Semir, J.; et al.; et al.","6534",NA,NA,NA,"Southern America","Brazil","São Paulo","Estação de Tratamento de Água",NA,NA,"MBM057064",NA,"Vinhedo","-46.9700012207031","-23.0300006866455","MBM057064",NA,NA,NA,"9595","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:34:36-03","MBM","MBM","137951","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Lange, R.","40",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Santa Rosa, Douradinha",NA,NA,"MBM137951","Hatschbach, G.","Fazenda Nova",NA,NA,"MBM137951","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-12-21 16:34:36-03","MBM","MBM","198675","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Botelho, A.","1198",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,"MBM198675","Hatschbach, G.",NA,NA,NA,"MBM198675","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
