"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","infraspecificEpithet","typeStatus","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber"
"167","2019-08-20 10:01:37-03","UNICAMP","UEC","21967","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, JA; Fonseca, SG; Fonsêca Filho, J","R.3335","1976","07","30",NA,"Brazil",NA,NA,"Clump grass with inflorescences sometimes seaching 70 cm tall.","UEC088396","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé","Renvoize, SA","Distrito Federal","Brasília","Field Station, near vargem Bonita, c. 18 km SSW of Brasília TV tower.&nf;In rather dry campo limpo.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC088396","70570","auto",NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-08-20 10:01:37-03","UNICAMP","UEC","36241","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Chagas e Silva, F; Salles, AEH","452","1977","04","17",NA,"Brazil",NA,NA,"Face dorsal da inflorescência de cor castanho e face ventral de cor alva; inflorescência ásperas. Frequente.","UEC088393","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé","Filgueiras, TS","Distrito Federal","Brasília","RECOR, Cerrado de reserva.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC088393","70570","auto",NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-08-20 10:01:37-03","UNICAMP","UEC","177041","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Brantjes, NBM","708102","1978","06","18",NA,"Brazil",NA,NA,NA,"UEC088397","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé",NA,"Goiás","Cristalina","BR 050 Km 100, behind hotel JK, Campo rupestre.","-47.6136016845703","-16.7686004638672","1250","1250","UEC088397","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:20:38-03","UNICAMP","UEC","122657","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Prado, AL; et al.","2800s.n.","1992","05","13",NA,"Brazil",NA,NA,"Erva, ca. 40cm de altura; inflorescência marrom.","UEC122657","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso","Poconé","Faz. Santa Carmen, Proximidades da Rod. Transpantaneira, Km 18, Poconé-P. Cercado. Campo sazonalmente alagável.","-56.6227989196777","-16.2567005157471",NA,NA,"UEC122657","200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:20:38-03","UNICAMP","UEC","122657","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Prado, AL; et al.","2800","1992","05","13",NA,"Brazil",NA,NA,"Erva, ca. 40cm de altura; inflorescência marrom.","UEC088404","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso","Poconé","Faz. Santa Carmen, Proximidades da Rod. Transpantaneira, Km 18, Poconé-P. Cercado. Campo sazonalmente alagável.","-56.6227989196777","-16.2567005157471",NA,NA,"UEC088404","200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-08-20 10:01:37-03","UNICAMP","UEC","78070","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Giulietti, AM; Pirani, JR; Mello-Silva, R; Meguro, M","s.n.","1986","05","04",NA,"Brazil",NA,NA,"Erva formando grande população na encosta do morro. Flores verdes, brácteas douradas com faixa central castanha.","UEC088402","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé",NA,"Minas Gerais","Santana do Riacho","Chapéu do Sol., Km 106 da Rod. Belo Horizonte- Conceição do Nato Dentro.&nf;Córrego.&nf;Na encosta de morro.","-43.7144012451172","-19.1688995361328",NA,NA,"UEC088402","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-08-20 10:01:37-03","UNICAMP","UEC","78069","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Cordeiro, I","s.n.","1982","05","01",NA,"Brazil",NA,NA,"Raquis dilatado com vinho na porção mediana.","UEC088400","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé","Longhi-Wagner, HM","Minas Gerais","Santana do Riacho","Pensão Chapéu do Sol., Km 105 da Rod. Belo Horizonte- Conceição do Nato Dentro, próximo ao Córrego Chapéu do Sol.","-43.7144012451172","-19.1688995361328",NA,NA,"UEC088400","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-08-20 10:01:37-03","UNICAMP","UEC","21895","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Allem, AC; Vieira, G","1945","1978","03","21",NA,"Brazil",NA,NA,"Erva cespitosa 10-30 cm alt. Dominante na pastagem nativa.&nf;Bem pastada pelo gado. Boa forrageira.&nf;Inflorescência envolta por bráctea involucral. Antécios hirsutos.","UEC088391","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé","Valls, JFM","Rio Grande do Sul","Alegrete","Campo limpo.","-55.7919006347656","-29.7831001281738",NA,NA,"UEC088391","89305","auto",NA,NA,"1990","07",NA,NA,NA,"25",NA,NA,NA
"175","2019-11-06 09:57:08-03","UFOP","OUPR","12822","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Badini, J.","36","1967","05","22",NA,"Brasil",NA,NA,"Cerrado branco. Altitude 800m. Capim herbáceo",NA,NA,NA,"Humb. & Bonpl. ex Flüggé","Monteiro, M.C.","Minas Gerais",NA,"Estrada BH-Brasília, Km 21. Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967","07",NA,NA,NA,"24",NA,NA,NA
"176","2019-11-06 09:57:08-03","UFOP","OUPR","13458","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Humb. & Bonpl. ex Flüggé","Damazio, L.B.","Minas Gerais","Congonhas do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-06 09:57:08-03","UFOP","OUPR","5247","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Peron, M.V.","s.n.","1987","04","21",NA,"Brasil",NA,NA,"Erva cespitosa 50cm, heliófila. Campo graminoso, pedregoso.",NA,NA,NA,"Humb. & Bonpl. ex Flüggé","Rodrigues, R.B.","Minas Gerais","Ouro Preto","Serra da Bocaina","-43.5080986022949","-20.2875003814697","1200","1200",NA,"44599","auto",NA,NA,"2016","04",NA,NA,NA,"25",NA,NA,NA
"178","2019-11-06 09:57:08-03","UFOP","OUPR","20075","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Borges, R.A.X.","s.n.","2004","08","03",NA,"Brasil",NA,NA,"Campo rupestre. Herbáceo",NA,NA,NA,"Humb. & Bonpl. ex Flüggé","Viana, P.L.","Minas Gerais","Ouro Preto","Serra do Ribeiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"179","2019-01-17 11:23:41-02","PUCRS","MPUC","19941","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","M.R. Martins",NA,"1988","03","13","South America","Brasil",NA,NA,NA,NA,NA,"Poales","Flüggé","F.R. Galvani","RS","Quaraí","Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"6",NA
"180","2020-10-14 10:05:03-03","FURB","FURB","42699","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Oliveira, R.C.; et al.","1139","1998","06","02",NA,"Brasil",NA,NA,"frequente Habitat: campo úmido Habito: erva cespitosa;","FURB04660",NA,NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Brasília","Jardim Botânico de Brasília; Trilha Ecológica.","-47.85","-15.8666667","1025","1025","FURB04660",NA,NA,"-47.8500000","-15.8666667","1998","06",NA,NA,NA,"02",NA,NA,NA
"181","2021-03-16 17:54:38-03","UCS","HUCS","13290","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Sacco, C.J.","1861","1963","04","12",NA,"Brasil",NA,NA,"beira de estrada",NA,"Angiospermae","Poales","Aumb. & Bonpl. ex Flüggé","Swallen, J.","Brasília",NA,"Parque Nacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-16 17:54:38-03","UCS","HUCS","31154","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Marchett, F.","481","2006","04","20",NA,"Brasil",NA,NA,"no campo",NA,"Angiospermae","Poales","Aumb. & Bonpl. ex Flüggé","Gaio, J.","Rio Grande do Sul","São Francisco de Assis","RS 377","-55.1310997009277","-29.5503005981445",NA,NA,NA,"48310","auto",NA,NA,"2014","10",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-14 16:14:38-03","UFC","EAC","37090","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Luetzelburg, P.","23743","1936","05","26","Southern America","Brasil",NA,NA,NA,"EAC0037090","Monocotyledon",NA,"Humb. & Bonpl. ex Flüggé",NA,"Ceará",NA,"Cariri cearense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-14 16:14:38-03","UFC","EAC","37205","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Luetzelburg, P.","26495","1936","05","26","Southern America","Brasil",NA,NA,NA,"EAC0037205","Monocotyledon",NA,"Humb. & Bonpl. ex Flüggé",NA,"Ceará",NA,"Cariri cearense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-14 16:14:38-03","UFC","EAC","16735","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Heringer, E.P.","s.n.","1979","07","04","Southern America","Brasil",NA,NA,"Capim delgado,comum","EAC0016735","Monocotyledon",NA,"Humb. & Bonpl. ex Flüggé","Renvoize, S.A.","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,"EAC0016735","70570","auto",NA,NA,"1998","04",NA,NA,NA,"18",NA,NA,NA
"186","2020-12-14 16:14:38-03","UFC","EAC","15326","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Fernandes, A.; Castro, A.J.","EAC15326","1987","07","09","Southern America","Brasil",NA,NA,"Cerrado","EAC0015326","Monocotyledon",NA,"Humb. & Bonpl. ex Flüggé","Renvoize, S.A.","Piauí","Gilbués",NA,"-45.3438987731934","-9.83166980743408",NA,NA,"EAC0015326","69776","auto",NA,NA,"1998","04",NA,NA,NA,"18",NA,NA,NA
"187","2019-11-25 12:12:32-03","UFSM","SMDB","3482","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Canto-Dorow, T,S","s.n.","1992","03","29",NA,"Brasil",NA,NA,NA,"SMDB003482",NA,NA,"Humb. & Bonpl. ex Flüggé","Canto-Dorow, T,S","Rio Grande do Sul",NA,"São Francisco de Assis estrada para Praia do Ibicu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-08-10 11:15:27-03","UFSM","SMDB","14249","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Rua, GH; Maciel, JR","866","2007","03","17",NA,"Brasil",NA,NA,"Ambiente cerrado; relevo: ondulado. Substrato: laterita com pedras; frequência: popul.isolada e frequente no local. Hábito: cespitosa perene com touceiras pequenas. Herbário CEN","SMDB014249",NA,NA,"Humb. & Bonpl. ex Flüggé","Rua, GH","Minas Gerais","Unai","Estrada da fazenda à direita, na estrada de acesso","-46.9061012268066","-16.3575000762939",NA,NA,NA,"97926","auto",NA,NA,"2007","03",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:40:52-03","MBM","MBM","89470","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Hatschbach, G.","47650",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM089470",NA,NA,"Humb. & Bonpl.","Renvoize, S.A.","Paraná","Palmeira","Rod. BR-277, descida ao Rio Capivara","-50.0064010620117","-25.4293994903564",NA,NA,"MBM089470","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:40:52-03","MBM","MBM","43352","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ferrari, G.","691",NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,"MBM043352",NA,NA,"Humb. & Bonpl.","Burman, A.G.",NA,NA,NA,NA,NA,NA,NA,"MBM043352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:40:52-03","MBM","MBM","13057","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Krapovickas, A.; et al.; et al.","14972",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,"MBM013057",NA,NA,"Humb. & Bonpl.",NA,NA,NA,NA,NA,NA,NA,NA,"MBM013057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:40:52-03","MBM","MBM","163999","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pedersen, T.M.","15713",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM163999",NA,NA,"Humb. & Bonpl.","Pedersen, T.M.","Rio Grande do Sul","São Pedro","Vargas",NA,NA,NA,NA,"MBM163999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:40:52-03","MBM","MBM","184748","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Hassler, E.","11058",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,"MBM184748",NA,NA,"Humb. & Bonpl.",NA,NA,NA,NA,NA,NA,NA,NA,"MBM184748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:40:52-03","MBM","MBM","207704","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Quarín, C.; et al.; et al.","2235",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,"MBM207704",NA,NA,"Humb. & Bonpl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:40:52-03","MBM","MBM","217680","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Dematteis, M.","620",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,"MBM217680",NA,NA,"Humb. & Bonpl.","López, M.G.",NA,NA,NA,NA,NA,NA,NA,"MBM217680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:40:52-03","MBM","MBM","229862","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, J.A.; et al.; et al.","3335",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM229862",NA,NA,"Humb. & Bonpl.",NA,"Distrito Federal",NA,"Fazenda Água Limpa, 18km SSW de Brasília",NA,NA,NA,NA,"MBM229862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:40:52-03","MBM","MBM","31461","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","A.; et al.; et al.","24821",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,"MBM031461",NA,NA,"Humb. & Bonpl.","Quarín, C.",NA,NA,NA,NA,NA,NA,NA,"MBM031461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:40:52-03","MBM","MBM","351273","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Krieger, L.","2404","1970","03","27","Southern America","Brazil",NA,NA,"No cerrado, Fl. cineras","MBM351273",NA,NA,"Humb. & Bonpl.","Oliveira, R.C.","Minas Gerais","Entre Rio de Minas",NA,NA,NA,NA,NA,"MBM351273",NA,NA,NA,NA,"1992","06",NA,NA,NA,"11",NA,NA,NA
"199","2020-12-21 16:40:52-03","MBM","MBM","48351","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Quarín, C.","3340",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,"MBM048351",NA,NA,"Humb. & Bonpl.",NA,NA,NA,NA,NA,NA,NA,NA,"MBM048351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:40:52-03","MBM","MBM","56716","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Shepherd, G.J.; et al.; et al.","4074",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM056716",NA,NA,"Humb. & Bonpl.","Burman, A.G.","Mato Grosso",NA,"Rodovia Campo Grande - Aquidauana, km 110, Fazenda Leão",NA,NA,NA,NA,"MBM056716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:40:52-03","MBM","MBM","61760","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ramamoorthy, T.P.; et al.; et al.","12159",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM061760",NA,NA,"Humb. & Bonpl.","Davidse, G.","Distrito Federal",NA,"Ca. 7km E de Goiás",NA,NA,NA,NA,"MBM061760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:40:52-03","MBM","MBM","67399","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ahumada, O.; et al.; et al.","3541",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,"MBM067399",NA,NA,"Humb. & Bonpl.",NA,NA,NA,NA,NA,NA,NA,NA,"MBM067399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:40:52-03","MBM","MBM","263514","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Magalhães, M.","253",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM263514",NA,NA,"Humb. & Bonpl.","Barreto, M.","Minas Gerais","Nova Ponte","Rio das Velhas","-47.6747016906738","-19.1525001525879",NA,NA,"MBM263514","47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:40:52-03","MBM","MBM","254331","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","UFJF-Embrapa","22066",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM254331",NA,NA,"Humb. & Bonpl.","Krieger, L.","Minas Gerais","São João del Rey","São Sebastião da Vitória","-44.2616996765137","-21.1355991363525",NA,NA,"MBM254331","39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01780400","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Orbigny, A.D. d'",NA,NA,NA,NA,NA,"Bolívia","hb",NA,"Voyage de A. D'Orbigny dans l'Amérique Méridionale. Marzo. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780400' target='other'> <mi>dwc_moreinfo</mi></a>","P01780400",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"[hesmedas] de San Joaquin. Bolívia",NA,NA,NA,NA,"P01780400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1457"
"206","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01780418","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Hassler, E.",NA,NA,NA,NA,NA,"Paraguai","hb",NA,". . Reçu le 3 Juillet 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780418' target='other'> <mi>dwc_moreinfo</mi></a>","P01780418",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Pr. Cord de Altos. Paraguai",NA,NA,NA,NA,"P01780418_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1039"
"207","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01780435","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Riedel",NA,"1874","4","23",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780435' target='other'> <mi>dwc_moreinfo</mi></a>","P01780435",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Caldas. Brasil, América do Sul",NA,NA,NA,NA,"P01780435_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1344"
"208","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01767820","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Glaziou, A.",NA,"1894","9","8",NA,"Brasil","hb",NA,". . Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01767820' target='other'> <mi>dwc_moreinfo</mi></a>","P01767820",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Goyaz. Abbade, prés de Meia Ponte. Brasil, América do Sul",NA,NA,NA,NA,"P01767820_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22549"
"209","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01767821","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Glaziou, A.",NA,"1895","7","16",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01767821' target='other'> <mi>dwc_moreinfo</mi></a>","P01767821",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Brésil: Gayaz, près de la Sierra dos Pyreneos. Brasil, América do Sul",NA,NA,NA,NA,"P01767821_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01767822","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Glaziou, A.",NA,"1895","6","22",NA,"Brasil","hb",NA,". . Reçu le 27 mai 1896 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01767822' target='other'> <mi>dwc_moreinfo</mi></a>","P01767822",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Brésil: Province de Goyaz, Haut de la Serra de Tubora. Brasil, América do Sul",NA,NA,NA,NA,"P01767822_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01780395","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Petersen, T.M.",NA,"1954","2","19",NA,"Argentina","hb",NA,"Plants of Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780395' target='other'> <mi>dwc_moreinfo</mi></a>","P01780395",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Estancia Santa Teresa. Dep. Mburucuyá. Prov. Corrientes. Argentina, América do Sul",NA,NA,NA,NA,"P01780395_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2611"
"212","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01780396","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Pedersen, T.M.",NA,"1967","3","8",NA,"Argentina","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780396' target='other'> <mi>dwc_moreinfo</mi></a>","P01780396",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Prov. Corrientes: Dep. Concepcion, Estancia San Justo del Palmar. Argentina, América do Sul",NA,NA,NA,NA,"P01780396_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8079"
"213","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01780397","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Montes, J.E.",NA,"1946","5","1",NA,"Argentina","hb",NA,". . Plan Gener et Species Plantarum Argentinarum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780397' target='other'> <mi>dwc_moreinfo</mi></a>","P01780397",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Misiones. Dep. Candelaria. Santa Ana. Argentina, América do Sul",NA,NA,NA,NA,"P01780397_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1953"
"214","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01780398","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Pedersen, T.M.",NA,"1956","3","8",NA,"Argentina","hb",NA,"Plants of Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780398' target='other'> <mi>dwc_moreinfo</mi></a>","P01780398",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Estancia Las Tres Marias; Dep. Empedrado; Prov. Corrientes. Argentina, América do Sul",NA,NA,NA,NA,"P01780398_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3783"
"215","2016-11-15 14:43:00-02","MNHN","RECOLNAT_MNHN_P","P01780399","PreservedSpecimen",NA,"Poaceae","Paspalum","stellatum","Paspalum stellatum","Hassler, E.",NA,"1885","1","1",NA,"Paraguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780399' target='other'> <mi>dwc_moreinfo</mi></a>","P01780399",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Cordillera de Altos. Paraguai",NA,NA,NA,NA,"P01780399_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1039"
