"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1570","2020-12-21 16:31:17-03","MBM","MBM","108596","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Silva, S.M.","Silva, S.M.","1985","09","15","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM108596","MBM108596","115",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","2020-12-21 16:31:19-03","MBM","MBM","211942","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Britez, R.M.","Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM211942",NA,"1392",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","2020-12-21 16:31:19-03","MBM","MBM","393100","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Bolson, M.","2010","11","28","Brazil","Paraná","Paranaguá","Ilha do Mel, Trilha do Forte","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto, 1,5m.; Floresta Ombrófila Densa / Restinga","MBM393100","MBM393100","454","2010","12","08","24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","2020-12-21 16:31:17-03","MBM","MBM","113885","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Kuniyoshi, Y.S.; Galvão, F.; Galvão, F.","1987","04","03","Brazil","Paraná","Paranaguá","Ilha Rasa da Cotinga","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM113885","MBM113885","5151",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","2020-12-21 16:31:19-03","MBM","MBM","253007","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Jönsson, G.","Jönsson, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Jacareí","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"=253008","MBM253007","MBM253007","89",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","2020-12-21 16:31:19-03","MBM","MBM","8853","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.","1968","10","22","Brazil","Paraná","Paranaguá","Rio Perequê","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM008853","MBM008853","20094",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","2020-12-21 16:31:19-03","MBM","MBM","211938","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Pinhão","Rio São João","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM211938",NA,"2141",NA,NA,NA,"37408","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","2020-12-21 16:31:17-03","MBM","MBM","143013","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.; Guimarães, D.D.; Guimarães, D.D.","1990","12","05","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,"MBM143013","MBM143013","54873",NA,NA,NA,"37171","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2020-12-21 16:31:19-03","MBM","MBM","321122","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.",NA,"Tessmann, G.","1949","01","03","Brazil","Paraná","Piraquara","Ca. 22 km ao Leste de Curitiba","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore de 30 cm de diâmetro, 7 metros de altura, ramificado de 2 1/2 por cima esverdeado, as velhas com colorido roseo. Não raro.; Na várzea","MBM321122","MBM321122","s.n.",NA,NA,NA,"12577","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","2020-12-21 16:31:17-03","MBM","MBM","169537","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Imaguire, N.","1969","09","12","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM169537","MBM169537","2237",NA,NA,NA,"12577","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","2020-12-21 16:31:17-03","MBM","MBM","169535","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Vattimo, I.","Imaguire, N.","1971","01","20","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM169535","MBM169535","2586",NA,NA,NA,"12577","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2020-12-21 16:31:17-03","MBM","MBM","128535","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Goetzke, S.","1987","12","21","Brazil","Paraná","Piraquara","Piraquara, arredores","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM128535","MBM128535","210",NA,NA,NA,"12577","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","2020-12-21 16:31:19-03","MBM","MBM","321123","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","Hatschbach, G.","Tessmann, G.","1948","02","18","Brazil","Paraná","Ponta Grossa","Fazenda Lagoa Dourada, Perto de Vilha Velha 21 km ao sudeste de Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore arbustiforme da grossura do pulso. Flor esverdeada com leve colorido carmim. Isolado (exemplar único).; Várzea. No mato ciliar do Rio Tibagi.","MBM321123","MBM321123","s.n.",NA,NA,NA,"46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","2020-12-21 16:31:19-03","MBM","MBM","245144","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Ziller, S.R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Fazenda Rodeio Velho","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM245144","MBM245144","1697",NA,NA,NA,"46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","2020-12-21 16:31:19-03","MBM","MBM","25561","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.","1962","12","21","Brazil","Paraná","Ponta Grossa","Parque Vila Velha, Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM025561","MBM025561","9606",NA,NA,NA,"46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","2020-12-21 16:31:19-03","MBM","MBM","265963","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Teixeira, B.C.","Krieger, L.","1969",NA,NA,"Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM265963","MBM265963","8165",NA,NA,NA,"46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","2020-12-21 16:31:19-03","MBM","MBM","265961","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Teixeira, B.C.","Krieger, L.","1970","12","28","Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM265961","MBM265961","9836",NA,NA,NA,"46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","2020-12-21 16:31:19-03","MBM","MBM","82673","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Kummrow, R.","1982","11","17","Brazil","Paraná","Ponta Grossa","Rio Guabiroba","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM082673","MBM082673","2091",NA,NA,NA,"46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","2020-12-21 16:31:19-03","MBM","MBM","259207","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Carneiro, J.","2001","02","25","Brazil","Paraná","Pontal do Paraná","Cidade Atlântica, Balneário","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,"MBM259207","MBM259207","1085",NA,NA,NA,"19508","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","2020-12-21 16:31:19-03","MBM","MBM","399428","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Bonaldi, R.A.","Bonaldi, R.A.","2012","10","12","Brazil","Paraná","Pontal do Paraná","Pontal do Sul","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Árvore de 5,5 m de altura.; Restinga.","MBM399428","MBM399428","565","2014",NA,NA,"19508","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","2020-12-21 16:31:17-03","MBM","MBM","143012","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Silva, J.M.; Guimarães, D.D.; Guimarães, D.D.","1991","01","08","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM143012","MBM143012","896",NA,NA,NA,"17116","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","2020-12-21 16:31:17-03","MBM","MBM","113873","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","1984","08","17","Brazil","Paraná","Quatro Barras","Fazenda Canguiri","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM113873","MBM113873","4784",NA,NA,NA,"17116","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","2020-12-21 16:31:19-03","MBM","MBM","338032","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Baitello, J.B.","Chagas; Silva, F.; et al.; et al.","1995","09","21","Brazil","Paraná","São Jerônimo da Serra","Arredores","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Árvore 6m; frutos imaturos de cor verde; frequente na área; Floresta ciliar.","MBM338032","MBM338032","1848","1999",NA,NA,"30511","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","2020-12-21 16:31:19-03","MBM","MBM","304282","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Steves, D.A.","Sá, K.L.V.R. de; et al.; et al.","2002","11","29","Brazil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"MBM304282","MBM304282","4-5",NA,NA,NA,"30511","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","2020-12-21 16:31:17-03","MBM","MBM","14672","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Hatschbach, G.","1969","12","16","Brazil","Paraná","São Mateus do Sul","Rio Iguaçu","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM014672","MBM014672","23273",NA,NA,NA,"31353","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","2020-12-21 16:31:19-03","MBM","MBM","25742","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Vattimo, I.","Hatschbach, G.","1959","01","30","Brazil","Paraná","Tibagi","Estrada Castro - Tibagi, Fazenda Palmito","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM025742","MBM025742","5511",NA,NA,NA,"56988","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","2020-12-21 16:31:17-03","MBM","MBM","144909","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Sobral, M.","Sobral, M.; et al.; et al.","1990","01",NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,"MBM144909","MBM144909","6424",NA,NA,NA,"50525","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","2020-12-21 16:31:17-03","MBM","MBM","108087","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Nicolau, S.A.","Sehnem, A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cerro Largo","Cerro Largo","-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,NA,"MBM108087",NA,"3545",NA,NA,NA,"13082","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","2020-12-21 16:31:17-03","MBM","MBM","106431","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Nicolau, S.A.","Sehnem, A.","1948","12","15","Brazil","Rio Grande do Sul","Cerro Largo","Cerro Largo, NW","-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,"Arbor.; In silva.","MBM106431","MBM106431","3544","1995","05",NA,"13082","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","2020-12-21 16:31:17-03","MBM","MBM","100092","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Sobral, M.","Sobral, M.","1985","01","13","Brazil","Rio Grande do Sul","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"MBM100092","MBM100092","3676",NA,NA,NA,"41667","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","2020-12-21 16:31:19-03","MBM","MBM","95154","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Vattimo, I.","Bresolin, A.","1971","01","18","Brazil","Santa Catarina","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,"MBM095154","MBM095154","94",NA,NA,NA,"11115","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","2020-12-21 16:31:19-03","MBM","MBM","85120","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"Krapovickas, A.; et al.; et al.","1983","02","07","Brazil","Santa Catarina","Porto Belo","Porto Belo","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,NA,"MBM085120","MBM085120","38443",NA,NA,NA,"13032","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","2020-12-21 16:31:17-03","MBM","MBM","190178","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Rohwer, J.G.","Ribas, O.S.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.",NA,NA,NA,"Brazil","Santa Catarina","Urubici","Rod. SC-430, 20km N","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"MBM190178","MBM190178","1128",NA,NA,NA,"30102","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","2020-12-21 16:31:19-03","MBM","MBM","247686","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Baitello, J.B.","Pinheiro, M.H.O.",NA,NA,NA,"Brazil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,"MBM247686","MBM247686","570",NA,NA,NA,"29186","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","2020-12-21 16:31:19-03","MBM","MBM","223757","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Baitello, J.B.","Souza, V.C.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Buri","Rodovia Itapeva - Buri, ca. 12km de Buri","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,NA,"MBM223757","MBM223757","10532",NA,NA,NA,"28249","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","2020-12-21 16:31:19-03","MBM","MBM","62030","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Leitão Filho, H.F.","1975","11","18","Brazil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,"MBM062030","MBM062030","1569",NA,NA,NA,"14989","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","2020-12-21 16:31:19-03","MBM","MBM","223754","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Rodrigues, R.R.","Souza, V.C.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","São Carlos","Arredores da Represa do Broa","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"MBM223754","MBM223754","5852",NA,NA,NA,"45913","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2020-12-21 16:31:19-03","MBM","MBM","271952","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Manzatto, A.G.","Alunos de Taxonomia Vegetal","2001","11","28","Brazil","São Paulo","São Luís do Paraitinga","São Luís do Paraitinga","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,"MBM271952","MBM271952","45",NA,NA,NA,"27362","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2020-12-21 16:31:19-03","MBM","MBM","266120","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella ferruginea","Mez","Barreto, M.","Barreto, M.","1940","12","07","Brazil","Minas Gerais","Parreiras","Fazenda da Serra",NA,NA,NA,NA,NA,NA,NA,"MBM266120","MBM266120","10957",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"ferruginea",NA,NA,NA,NA,NA,NA
"1609","2020-12-21 16:31:19-03","MBM","MBM","266121","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella ferruginea","Mez","Barreto, M.","Barreto, M.","1939","12","18","Brazil","Minas Gerais","Belo Horizonte","Engenho Nogueira","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"MBM266121","MBM266121","10369",NA,NA,NA,"17082","auto","Southern America",NA,NA,NA,NA,NA,"ferruginea",NA,NA,NA,NA,NA,NA
"1610","2020-12-21 16:31:19-03","MBM","MBM","166116","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella ferruginea","Mez","Barreto, M.","Magalhães, M.","1940","06","06","Brazil","Minas Gerais","Indianópolis","Água Quente","-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,NA,"MBM166116","MBM166116","258",NA,NA,NA,"30244","auto","Southern America",NA,NA,NA,NA,NA,"ferruginea",NA,NA,NA,NA,NA,NA
"1611","2020-12-21 16:31:19-03","MBM","MBM","266115","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella ferruginea","Mez","Barreto, M.","Evangelista de Oliveira, J.","1940","10","07","Brazil","Minas Gerais","Arcos","Garças","-45.5393981933594","-20.2819004058838",NA,NA,NA,NA,NA,"MBM266115","MBM266115","190",NA,NA,NA,"25000","auto","Southern America",NA,NA,NA,NA,NA,"ferruginea",NA,NA,NA,NA,NA,NA
"1612","2020-12-21 16:31:19-03","MBM","MBM","266117","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella ferruginea","Mez","Standley, P.","Barreto, M.","1935","01","11","Brazil","Minas Gerais","Belo Horizonte","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"MBM266117","MBM266117","3326",NA,NA,NA,"17082","auto","Southern America",NA,NA,NA,NA,NA,"ferruginea",NA,NA,NA,NA,NA,NA
"1613","2020-12-21 16:31:19-03","MBM","MBM","266119","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella ferruginea","Mez","Barreto, M.","Barreto, M.","1939","11","23","Brazil","Minas Gerais","Belo Horizonte","Estrada do Engenho Nogueira","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"MBM266119","MBM266119","10324",NA,NA,NA,"17082","auto","Southern America",NA,NA,NA,NA,NA,"ferruginea",NA,NA,NA,NA,NA,NA
"1614","2020-12-21 16:31:19-03","MBM","MBM","227163","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Jarenkow, J.A.","Jarenkow, J.A.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,"MBM227163","MBM227163","3615",NA,NA,NA,"50525","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2020-12-21 16:31:19-03","MBM","MBM","269647","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Smith, S.F.","Kegler, A.","1999","12","11","Brazil","Rio Grande do Sul","Farroupilha","Caravagio","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,NA,"MBM269647","MBM269647","451",NA,NA,NA,"19545","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2020-12-21 16:31:17-03","MBM","MBM","100108","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Sobral, M.","1984","04",NA,"Brazil","Rio Grande do Sul","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Arvoreta 4m alt., em dunas próximas a Laguna dos Patos. Flores brancas com tonalidades róseas.","MBM100108","MBM100108","2937","2008","10","31","41667","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2020-12-21 16:31:19-03","MBM","MBM","91767","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Sobral, M.","1983","08",NA,"Brazil","Rio Grande do Sul","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Arvoreta 3m alt., em campo próximo a dunas; frutos imaturos.","MBM091767","MBM091767","2061","2008","10","31","41667","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2020-12-21 16:31:17-03","MBM","MBM","106171","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","et al.; Martau, L.","Bueno, O.","1979","11","21","Brazil","Rio Grande do Sul","Viamão","Morro do Grota","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"MBM106171","MBM106171","1946",NA,NA,NA,"41667","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2020-12-21 16:31:19-03","MBM","MBM","51497","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Vattimo, I.","Reitz, R.; Klein, R.M.; Klein, R.M.","1962","12","20","Brazil","Santa Catarina","Campos Novos","Tupitinga","-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,NA,"MBM051497","MBM051497","14345",NA,NA,NA,"43319","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
