"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","03227636","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. J. Wurdack","124","1954","10","19","Venezuela","Bolívar",NA,"Hato La Vergareña; at east base of Cerro Coroba","-63.5","6.75",NA,NA,"400",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537699' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227636","NY03227636_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","868297","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","D. G. Frodin",NA,NA,NA,"C. A. Cid Ferreira","10168A","1991","09","10","Brazil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, estrada para colocaçao Sao Joao a 9 Km da colocaçao Sao José (colocaçao principal)","-68.7481","-11.0161",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=162000' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868297","NY00868297_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","2212637","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"B. A. Krukoff","4685","1933","06","06","Brazil","Amazonas",NA,"Basin of Rio Juruá. Near mouth of Rio Embira (tributary of Rio Tarauaca)","-70.25","-7.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353944' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212637","NY02212637_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","2212612","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. S. Cowan","38148","1954","11","08","Brazil","Amapá",NA,"Serra do Navio. Rio Amapari. Lower slopes of Observatorio Ore Body.",NA,NA,NA,NA,"70","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353918' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212612","NY02212612_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02212603","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"C. A. Cid Ferreira","9243","1987","08","27","Brazil","Roraima","Caracaraí","Estrada Manaus-Caracaraí (BR-174/ 210) entre km 530 e 540.","-60.587309","1.3295268",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353909' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212603","NY02212603_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2212580","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"H. S. Irwin","48459","1960","09","24","French Guiana",NA,NA,"Rio Oiapoque. About 1 kilometer south of mouth of Riv. Yaroupi.","-52.47","2.8",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353884' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212580","NY02212580_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00955393","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. A. Ratter","1658","1968","06","05","Brazil","Mato Grosso",NA,"10 km S. of the Base Camp of the Expedition, close to the Xavantins-Sâo Felix road","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026749' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955393","NY00955393_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","03227652","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"E. Asplund","9453","1939","10","19","Ecuador",NA,NA,"Napo/Pastaza. Jondache (N. of Archidona)",NA,NA,NA,NA,"1100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537721' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227652","NY03227652_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","03227624","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"P. F. Foster","711","1996","08","16","Bolivia","Santa Cruz",NA,"Velasco Province. Parcela Bejucal 3. Reserva Forestal Bajo PAragua. Bosque de bejuco sin copa desarrollado 12.1 km al norte del arroyo Las Londras en el camino a El Chore","-61.1611","-14.3",NA,NA,"200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537683' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227624","NY03227624_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","03227589","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"B. K. Holst","2742","1986","04","28","Venezuela","Bolívar","Piar","SW slope of Amaruay-tepui. E of Auyan-tepui, W of Aparamán-tepui","-62.25","5.92",NA,NA,"600","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537220' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227589","NY03227589_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","03227585","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"B. Maguire","28528","1949","01","21","Venezuela","Amazonas",NA,"Rio Cuao. Slopes above lower escarpment above Caño Grande",NA,NA,NA,NA,"1372",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537215' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227585","NY03227585_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","03227647","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"I. G. Vargas Caballero","2552","1993","06","15","Bolivia","Santa Cruz",NA,"Prov. Guarayos. Reserva de Vida Silvestre Rios Blanco y Negro. 3 km al SW de los Ríos San Pablo y Negro de Caimanes","-63.9733","-14.725",NA,NA,"200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537713' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227647","NY03227647_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","03227645","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"E. Gudiño","1086","1990","10","04","Ecuador","Pastaza","Pastaza","Pozo petrolero Moretecocha de ARCO. 75 km al este de Puyo.","-77.42","-1.57",NA,NA,"580",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537711' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227645","NY03227645_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","309630","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","M. H. Nee",NA,NA,NA,"M. H. Nee","49736","1998","06","11","Bolivia","Santa Cruz","Ichilo","Along road to Palacios, 2.5 km NNW of Montero-Buena Vista highway.","-63.6","-17.38",NA,NA,"295","295","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=162009' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309630","NY00309630_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2212576","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"N. T. da Silva","1179","1968","10","11","Brazil","Pará",NA,"R. Jarí, Monte Dourado, Planalto B.","-52.6008224","-0.8809315",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353880' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212576","NY02212576_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","03227493","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"I. Guareco","93","1994","07","20","Bolivia","El Beni",NA,"Prov. Gral. Ballivián, y Yacuma. Estación Biológica del Beni, comunidad Cero ocho","-66.62","-14.5",NA,NA,"200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3536874' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227493","NY03227493_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","03227657","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. Vásquez Martínez","18860","1994","08","17","Peru","Amazonas","Condorcanqui","Distrito El Cenepa: Región Nororiental del Marañon. Comunidad de Kusu-kubaim, Río Comaina","-78.27","-4.42",NA,NA,"700",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537728' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227657","NY03227657_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","03227606","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"B. Maguire","54262","1963","07","19","Suriname",NA,NA,"Wilhelmina Gebergte; 9 km north of Lucie Rivier, 12 km west of Oost RIvier",NA,NA,NA,NA,"520",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537642' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227606","NY03227606_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","03227567","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. Steinbach","5607","1920","04","16","Bolivia","Santa Cruz","Sara","Buena Vista",NA,NA,NA,NA,"800",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537189' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227567","NY03227567_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","03227555","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"A. Fernandez","4813","1988","10",NA,"Venezuela","Bolívar",NA,"Municipio Raul Leoni, 4-5 km al N. Cerro Camarón, MAcizo Guaiquinima","-64.13","5.72",NA,NA,"240",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537172' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227555","NY03227555_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","03227507","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"T. B. Croat","20515","1972","09","20","Peru","Loreto",NA,"Rio Napo, Entrada de Isla Inayuga",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3536922' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227507","NY03227507_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1145217","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","P. Fiaschi",NA,NA,NA,"P. Fiaschi","3111","2006","07","17","Brazil","Minas Gerais","Santana do Riacho","Estrada de Santana do Riacho para Lagoa Santa, ca. 12 km. de Santana do Riacho, próximo à bifurcação para Baldim.","-43.7142","-19.1692",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1307175' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145217","NY01145217_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","03227629","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. Solomon","6406","1981","09","23","Bolivia","El Beni",NA,"Procince of Vaca Diez, 25 km E of Riberalta on the road to Guayaramerin. Path on left side.","-65.83","-11.08",NA,NA,"230",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537691' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227629","NY03227629_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","03227597","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"W. S. Alverson","313","1977","03","29","Colombia","Antioquia",NA,"Vic. Planta Providencia, 28kms SW of Zaragoza. Valley of Río of Río Anorí in areas surrounding the confluence of Quebrada La Tirana and Río Anorí, approx. 3km upriver from Planta Providencia","-75.07","7.3",NA,NA,"400","700","[Map on label] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537608' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227597","NY03227597_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","03227497","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. Guillén","1662","1994","06","02","Bolivia","Santa Cruz",NA,"Velasco. Campamento El Refugio a 100 m al NE de la cas, yendo hacia el cerro, por la ribera del río Paraguá","-61.02","-14.75",NA,NA,"180",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3536884' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227497","NY03227497_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2212617","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. M. Pires","51631","1961","10","09","Brazil","Amapá",NA,"Rio Araguari. Camp 13",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353923' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212617","NY02212617_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","03227630","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"C. E. O. Kuntze","s.n.","1892","06",NA,"Bolivia",NA,NA,"Yapacaní, [see collection notes]","-63.95","-17.18",NA,NA,NA,NA,"[second label:] Locations where Kuntze collected in Bolivia in 1892 from his intinerary in: Kuntze, O. 1898. Revisio Generum Planatarum 3(2): 1-2. Yapacaní: Depto. Santa Cruz, Prov. Ichilo [earlier part of Prov. Sara], somewhere along the Río Yapacaní, probably ca. 17°11S, 63°57'W, alt. 250 m, in what is now called Puerto Gutiérrez, 31 May - 30 June 1892 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537692' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227630","NY03227630_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2212566","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"G. T. Prance","9290","1969","01","15","Brazil","Roraima",NA,"Dormida, foothills of Serra da Lua.","-60.18","2.42",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353870' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212566","NY02212566_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2212644","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"B. A. Krukoff","4685","1933","06","06","Brazil","Amazonas",NA,"Basin of Rio Juruá. Near mouth of Rio Embira (tributary of Rio Tarauaca)","-70.25","-7.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353951' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212644","NY02212644_01 NY02212644_02","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","03227594","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"H. H. Smith","1477","1898",NA,NA,"Colombia",NA,NA,"Santa Marta, United States of Colombia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537591' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227594","NY03227594_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","03227518","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. J. Pipoly","11273","1988","03","31","Guyana","Essequibo Islands-West Demerara",NA,"Naamryck Canal; +/- 8 km SE of Naamryck Public Rd, just W of Lookout village","-58.42","6.83",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537035' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227518","NY03227518_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","03227572","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"M. Saldías Paz","741","1989","08","27","Bolivia","Santa Cruz",NA,"Prov. Andres Ibañez. La Miel. 17 km WSW (línea recta) del centro de Santa Cruz","-63.35","-17.8",NA,NA,"460",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537195' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227572","NY03227572_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","03227550","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"G. S. Bunting","10.276","1982","08","10","Venezuela","Zulia","Mara","cuenca del río Socuy, en La Paloma, sitio unos 11 km al suroeste del campamento Carichuano de Carbozulia",NA,NA,NA,NA,"600",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537164' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227550","NY03227550_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","03227600","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. Lao Majin","s.n.","1970","11","10","Peru","Loreto","Alto Amazonas","Dist. Yurimaguas, Yurimaguas.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537613' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227600","NY03227600_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
