"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"596","2020-12-11 11:35:11-03","UFMG","BHCB","116843","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Loeuille, BFP; Brazolim, S; Borges, LM; Santos, MF; Rodrigues, RR; Tamashiro, JY; Souza, VC de","153","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA
"597","2020-12-11 11:35:11-03","UFMG","BHCB","134534","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Verdi, M; Dreveck, S; Godoy, MB","143","2008","01","17","Brasil","Santa Catarina","Rio Negrinho","Volta Grande., FOM.","-49.5182991027832","-26.2544002532959",NA,NA,NA,NA,NA,NA,"Coleta extra IFFSC. Arbórea. Flor branca.","Dicotyledon",NA,"Southern America",NA,NA,"51012","auto",NA,NA,NA,NA,NA,NA,NA
"598","2021-02-11 17:18:49-03","UFPR","UPCB","67261","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Brotto, M.L.","2009","12","16","Völtz, R.R.","35","2009","04","11","Brasil","Paraná","Antonina","Serra do Ibitiraquire, Morro do Ciririca","-48","-25","-48","-25","1570","1570",NA,NA,"Arvoreta de 2 m de alt. com flores alvas. Associação arbustiva. Refúgios Vegetacionais Altomontanos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2021-02-11 17:18:49-03","UFPR","UPCB","4960","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F.","2008","03","10","Stellfeld, C.",NA,NA,NA,NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"Arbusto, 3m, flor branca levemente aromática. Borda do bracatingal..",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"600","2021-02-11 17:18:49-03","UFPR","UPCB","50562","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Ribas, O.S.","2004","01","01","Liebsch, D.","744","2004","02","23","Brasil","Paraná","General Carneiro","26°25'S 51°18'W, Fazenda Pizzatto","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,NA,"Arbusto, flor branca, dentro do leito do Rio Irati. Floresta ombrófila montana. Alt.: 983m s.n.m..",NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA
"601","2021-02-11 17:18:49-03","UFPR","UPCB","16622","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Hatschbach, G.","1987","09",NA,"Kummrow, R.","2886","1987","02","04","Brasil","Paraná","Curitiba","Cachimba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Arbusto, 2m, freqüente, flor alva. Capoeira..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"602","2021-02-11 17:18:49-03","UFPR","UPCB","5874","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Smith, L.B. & Smith, S.F.",NA,NA,NA,"Stellfeld, C.","1679","1967","02","11","Brasil","Paraná","Curitiba","Campina do Siqueira","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Vegetação ciliar do Rio Barigüi..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"603","2021-02-11 17:18:49-03","UFPR","UPCB","65017","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Cervi, A.C. et al.","2005","04",NA,"Bona, C.","227","2005","02","21","Brasil","Paraná","General Carneiro","Fazenda Lageado Grande, margem do rio Iratim","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,NA,"Planta arbórea, flor branca..",NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA
"604","2021-02-11 17:18:49-03","UFPR","UPCB","27261","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F.","2008","03","10","Hatschbach, G.","3798","1954","01","16","Brasil","Paraná","Tibagi","Fazenda Monte Alegre, Fazenda Velha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"Arbusto, 3m, flor alva. Capão..",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"605","2021-02-11 17:18:49-03","UFPR","UPCB","1566","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F.","2008","03","10","Hatschbach, G.","3798","1954","01","16","Brasil","Paraná","Tibagi","Fazenda Monte Alegre, Fazenda Velha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"Arbusto, 3m, flor alva. Capão..",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"606","2021-02-11 17:18:49-03","UFPR","UPCB","65066","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Cervi, A.C. et al.","2006","05",NA,"Cervi, A.C.","8855","2006","03","06","Brasil","Paraná","General Carneiro","Fazenda Pizzatto","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,NA,"Arbusto de aproximadamente 3m de altura, flores alvas..",NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA
"607","2021-02-11 17:18:49-03","UFPR","UPCB","34025","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F.","2008","03","10","Schütz, A.L.","18","1996","01","30","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Árvore com 3m, flores brancas. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"608","2021-02-11 17:18:49-03","UFPR","UPCB","86521","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Lozano, E.D. & Barbosa, E.","2011",NA,NA,"Lozano, E.D. | Felitto, G.","519","2011","02","19","Brasil","Paraná","Campina Grande do Sul","Morro do Getúlio","-49.0553016662598","-25.3055992126465",NA,NA,"1490","1490",NA,NA,"Arbusto, 2m, flores alvas. Campo sujo. .",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"609","2021-02-11 17:18:49-03","UFPR","UPCB","27155","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Kozera, C.","1996","03","25","Dittrich, V.A.O.","43","1996","01","16","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Árvore, ca. 5m, flor branca com perfume. Orla da floresta..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"610","2021-02-11 17:18:49-03","UFPR","UPCB","27154","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Kozera, C.","1996","04","29","Dittrich, V.A.O.","96","1996","04","22","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Arvoreta, ca. 4m. Orla da floresta com Araucaria..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"611","2021-02-11 17:18:49-03","UFPR","UPCB","7434","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Sleumer, H.O.","1968","11",NA,"Hatschbach, G.","18306","1968","01","18","Brasil","Paraná","Prudentópolis","Relógio","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,NA,NA,"Arbusto, 2m, pétalas alvas, anteras creme. Orla da mata, terreno algo úmido de preferência..",NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA,NA
"612","2021-02-11 17:18:49-03","UFPR","UPCB","74560","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Barbosa, E.","2011","06","03","Bolson, M.","467","2011","03","28","Brasil","Paraná","Curitiba","Reserva Mata Viva/ Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Floresta Ombrófila Mista. Árvore. 2,5m. UPCB-DNA N°1970/ 2316.",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"613","2021-02-11 17:18:49-03","UFPR","UPCB","30245","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Silva, S.M.","1997","04",NA,"Cervi, A.C.","2623","1997","03","26","Brasil","Paraná","Quatro Barras","Rio do Corvo, Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Arvoreta, 3m, flor alva..",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"614","2021-02-11 17:18:49-03","UFPR","UPCB","10285","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata, F.","2008","03","10","Hatschbach, G.","200","1946","02","09","Brasil","Paraná","Piraquara","Rio do Meio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Arbusto, 3m, flor branca, muito comum a beira do rio..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"615","2021-02-11 17:18:49-03","UFPR","UPCB","9732","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Hatschbach, G.","1972","01","01","Hatschbach, G.","29645","1972","05","04","Brasil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"Arbusto, 2,5m, flor alva. Brejo..",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"616","2021-02-11 17:18:49-03","UFPR","UPCB","13368","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Cervi, A.C.","2273","1984","05","28","Brasil","Paraná","Curitiba","Capão do Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Árvore, 6-7m, flor branca. Beira do capão..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"617","2021-02-11 17:18:49-03","UFPR","UPCB","19069","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Cervi, A.C.",NA,"1991","09","04","Brasil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Arbusto, 4m, fruto seco, cálice persistente..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"618","2021-02-11 17:18:49-03","UFPR","UPCB","24209","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Guimarães, O.A.","1984","02",NA,"Bidá, A.","241","1984","01","12","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"Árvore, casca lisa..",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"619","2021-02-11 17:18:49-03","UFPR","UPCB","50757","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Cervi, A.C.","2004","01","01","Cervi, A.C.","8612","2004","02","11","Brasil","Paraná","Curitiba","UFPR, Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Árvore ca. 5m, flor alva, estame amarelo, melífera..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"620","2010-09-02 10:21:00-03","MO","MOBOT","100301340","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 31430","1975","2","10","Brazil","Minas Gerais","Caparaó","Parque Nac. de Caparao.","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"15056","auto",NA,NA,NA,"1",NA,NA,NA
"621","2010-09-01 14:51:00-03","MO","MOBOT","100301214","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Alwyn H. Gentry","Gentry 943","1978","1","31","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"38539","auto",NA,NA,NA,"1",NA,NA,NA
"622","2010-09-01 13:32:00-03","MO","MOBOT","100301167","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Ronaldo Wasum","Wasum 5727","1989","3","4","Brazil","Rio Grande do Sul","Caxias do Sul","Conceição.","-51.1794013977051","-29.1681003570557",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"49662","auto",NA,NA,NA,"1",NA,NA,NA
"623","2010-09-02 10:03:00-03","MO","MOBOT","100301329","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"A. Kegler","Kegler 1447","2003","2","1","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva-São Francisco.","-51.1794013977051","-29.1681003570557",NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"49662","auto",NA,NA,NA,"1",NA,NA,NA
"624","2010-09-01 14:18:00-03","MO","MOBOT","100301186","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Ronaldo Wasum","Wasum 1319","2002","2","10","Brazil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo.","-50.5835990905762","-29.4480991363525",NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"76715","auto",NA,NA,NA,"1",NA,NA,NA
"625","2010-09-02 10:32:00-03","MO","MOBOT","1787545","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Fátima Mereles","Mereles H. 2376","1988","12","20","Paraguay","Caazapá",NA,"Tavai Estero, entrada al pueblo","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"626","2010-06-15 12:42:00-03","MO","MOBOT","100276865","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"W.A.A. Pires|Felipe Zapata","Pires 169","2008","3","29","Brazil","Minas Gerais","Passa Quatro","Serra da Mantiqueira. Pico Itaguaré.","-45.0819445","-22.4847222",NA,NA,"2194.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"627","2010-06-15 12:42:00-03","MO","MOBOT","100276868","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata",NA,NA,NA,"L.H.M. Fonseca","Fonseca 46","2008","3","14","Brazil","Santa Catarina",NA,"Urubici: Estrada para Serra da Corvo Branco.","-49.3666667","-28.0558333",NA,NA,"1130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"628","2010-06-15 12:41:00-03","MO","MOBOT","100276872","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata",NA,NA,NA,"L.H.M. Fonseca","Fonseca 79","2008","3","17","Brazil","Paraná","São Mateus do Sul","Beira do Rio Iguaçu.","-50.3788889","-25.8783334",NA,NA,"761.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"629","2010-06-15 12:43:00-03","MO","MOBOT","100276874","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata",NA,NA,NA,"L.H.M. Fonseca","Fonseca 34","2008","3","14","Brazil","Santa Catarina",NA,"Rancho Queimado: BR-282, beira da estrada. Próximo à córrego.","-49.2052778","-27.6658333",NA,NA,"709.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"630","2010-09-01 13:18:00-03","MO","MOBOT","100301162","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Troels M. Pedersen","Pedersen 13763","1984","3","5","Brazil","Paraná",NA,"Piéu: road from S Bento do Sul to Curitiba, 5 km north of the bridge in the R. Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"631","2010-09-01 13:24:00-03","MO","MOBOT","100301165","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"C. Koczicki","Koczicki 62","1968","2","21","Brazil","Paraná",NA,"Rio Taquari (Mun. 4-Barras).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"632","2010-09-01 13:31:00-03","MO","MOBOT","100301166","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Balduino Rambo","Rambo 45723","1950","2","7","Brazil","Rio Grande do Sul",NA,"Santa Rita, prope Farroupilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"633","2010-09-01 14:08:00-03","MO","MOBOT","100301180","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Palacios","Palacios 889","1948","2","7","Brazil","Rio Grande do Sul",NA,"Caxias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"634","2010-09-01 14:11:00-03","MO","MOBOT","100301182","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Balduino Rambo","Rambo 40096","1949","1","22","Brazil","Rio Grande do Sul",NA,"Morro da Gloria, prope Porto Alegre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"635","2014-05-07 05:52:00-03","MO","MOBOT","100301185","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Miguel Angel Palacios","Palacios 502","1948","1","29","Brazil","Rio Grande do Sul",NA,"Morro Sapucaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"636","2010-09-01 14:22:00-03","MO","MOBOT","100301188","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Balduino Rambo","Rambo 45008","1949","12","27","Brazil","Rio Grande do Sul",NA,"Prozesschneis, prope Dois Irmaos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"637","2010-09-01 14:34:00-03","MO","MOBOT","100301196","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"G.J. Schwarz","Schwarz 5424","1948","1","19","Argentina","Misiones","San Ignacio","San Ignacio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"638","2011-12-22 05:01:00-02","MO","MOBOT","100301203","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Teodoro Rojas","Rojas 4852","1924","3",NA,"Paraguay","Guairá",NA,"Colonia Independencia.","-56.1666667","-25.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"639","2010-09-01 14:47:00-03","MO","MOBOT","100301212","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Troels M. Pedersen","Pedersen 10967","1975","2","4","Brazil","Paraná",NA,"Pradentópolis: BR 373 km 96.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"640","2010-09-01 14:38:00-03","MO","MOBOT","100301198","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Rosa Degen","Degen 1313","1988","12","22","Paraguay","Caazapá",NA,"Tavai. Prop. fila. Garay.","-55.3333333","-26.1666667",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"641","2010-09-02 09:58:00-03","MO","MOBOT","100301324","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Balduino Rambo","Rambo 31054","1946","1","4","Brazil","Rio Grande do Sul",NA,"Vila Oliva, S. Fr. de Paula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"642","2010-09-02 10:01:00-03","MO","MOBOT","100301327","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"F. Gava","Gava 947","1985","6","30","Brazil","Rio Grande do Sul",NA,"Linha São João - Caxias do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"643","2010-09-02 10:09:00-03","MO","MOBOT","100301331","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"M. Rossato","Rossato 10","1999","2","24","Brazil","Rio Grande do Sul","Jaquirana","Fazenda Rodeio Velho.","-50.4388889","-28.8875",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"644","2010-09-02 10:14:00-03","MO","MOBOT","100301338","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Balduino Rambo","Rambo 45540","1950","1","30","Brazil","Rio Grande do Sul",NA,"Taimbesinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"645","2010-09-02 10:24:00-03","MO","MOBOT","100301342","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Joseph H. Kirkbride, Jr.","Kirkbride, Jr. 1721","1972","4","16","Brazil",NA,NA,"Base of Pedra do Sino, Serra dos Orgãos, E do Rio de Janeiro.",NA,NA,NA,NA,"2150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"646","2016-11-15 05:15:00-02","MO","MOBOT","100301344","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 35523","1980","2","6","Brazil","Paraná",NA,"Quatro Barras, 23 km NE de Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"647","2010-09-02 10:28:00-03","MO","MOBOT","100301346","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Rosa Degen","Degen 1744","1989","12","10","Paraguay","Caazapá",NA,"Tavai. Al norte.","-55.8333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"648","2010-09-02 10:34:00-03","MO","MOBOT","100301352","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"José E. Montes","Montes 14715","1955","2","3","Argentina","Misiones","Cainguás","Monte Carlo.",NA,NA,NA,NA,"205.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"649","2016-11-15 05:15:00-02","MO","MOBOT","100301356","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","F. Zapata (MO)",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Victor Maruñak","Krapovickas 23025","1973","1","29","Brazil","Rio Grande do Sul",NA,"25 km S de Vacaría, BR-116.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
