"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","622561","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","G. C. Tucker",NA,NA,NA,"B. J. Pickel","2449","1933","06","28","Brazil","Pernambuco",NA,"In a swamp, Tapera.","-35.18","-8.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553332' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622561","NY00622561_01","South America","sheet",NA,"Magnoliophyta","Poales","piceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","668430","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","G. C. Tucker",NA,NA,NA,"H. S. Irwin","24352","1969","03","14","Brazil","Goiás","Cavalcante","Ca. 40 km north of Veadeiros. Chapada dos Veadeiros.","-47.4583015441895","-13.7974996566772",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668430","NY00668430_01","South America","sheet",NA,"Magnoliophyta","Poales","piceus","92497","auto",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00925605","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","G. C. Tucker",NA,NA,NA,"H. S. Irwin","24352","1969","03","14","Brazil","Goiás","Cavalcante","Ca. 40 km north of Veadeiros. Chapada dos Veadeiros.","-47.51669","-13.75517",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000180' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925605","NY00925605_01","South America","sheet",NA,"Magnoliophyta","Poales","piceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01175714","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","M. Alves",NA,NA,NA,"M. G. da Silva","463","1968","01","19","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404902' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175714","NY01175714_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01175723","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","T. M. Koyama",NA,NA,NA,"M. G. da Silva","463","1968","01","19","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404961' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175723","NY01175723_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","668558","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos texensis","(Torr.) Fernald","H. T. O'Neill",NA,NA,NA,"E. P. Killip","38837",NA,NA,NA,"Colombia",NA,NA,"El Valle: El Forge, near Buenaventura.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331904' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668558",NA,"South America","sheet",NA,"Magnoliophyta","Poales","texensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","602802","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","G. C. Tucker",NA,NA,NA,"W. W. Thomas","9533","1993","01","17","Brazil","Bahia","Ilhéus","Sambaitaba","-39.1","-14.67",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302693' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602802","NY00602802_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","637187","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"E. Pereira","3666","1958","04","16","Brazil","Rio de Janeiro",NA,"D.F. Vista Chineza, Rio de Janeiro.","-43.249313","-22.973268",NA,NA,NA,NA,"Jardim Botanico do Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637187","NY00637187_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01175715","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"R. de S. Secco","53","1979","12","11","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404903' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175715","NY01175715_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","668556","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos texensis","(Torr.) Fernald","H. T. O'Neill",NA,NA,NA,"N. L. Britton","952","1920","03","23","Trinidad and Tobago",NA,NA,"Trinidad. St. Augustine.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331903' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668556",NA,"South America","sheet",NA,"Magnoliophyta","Poales","texensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01175720","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","T. M. Koyama",NA,NA,NA,"G. Davidse","17820","1980","04",NA,"Brazil","Pará","Marapanim","Just east of the fishing village of Camara which is ca. 11 km NW of Marudá","-47.68","-0.62",NA,NA,"2","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404943' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175720","NY01175720_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","668557","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos texensis","(Torr.) Fernald","H. T. O'Neill",NA,NA,NA,"H. F. Pittier","10677","1922","11","04","Venezuela","Zulia",NA,"Vicinity of Mene Grande.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668557",NA,"South America","sheet",NA,"Magnoliophyta","Poales","texensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01175717","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","M. de N. do C. Bastos",NA,NA,NA,"S. A. da M. Souza","213","1986","10","06","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404934' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175717","NY01175717_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00836502","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","G. C. Tucker",NA,NA,NA,"W. W. Thomas","12804","2002","03","10","Brazil","Bahia","Morro do Chapéu","Cachoeira de Ferro Doido, 29.1 km E of Morro do Chapéu on road to Mundo Novo","-41.001517","-11.625",NA,NA,"920","920","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200506' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836502","NY00836502_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01175724","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","T. M. Koyama",NA,NA,NA,"M. G. da Silva","11","1964","02","21","Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404992' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175724","NY01175724_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","602791","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"J. Conrad","2165","1974","01","08","Brazil","Santa Catarina",NA,"Beach ± 20 km north of Florianópolis on the mainland.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602791","NY00602791_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","568721","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","G. C. Tucker",NA,NA,NA,"Charudatan","14","1995","11","21","Brazil","Sergipe","Aracaju","Posto Paty, BR 101. ca. 40 km N de Aracaju. Regiao: NE","-37.0717","-10.9111",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200622' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568721","NY00568721_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-10-19 09:38:00-02","NY","NYBG","668554","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos",NA,"G. C. Tucker",NA,NA,NA,"C. P. G. Feuillet","4451","1987","08","31","French Guiana",NA,NA,"Station des Nouragues - Bassin de l'Arataye.","-52.7","4.05",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302690' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668554",NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01175721","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","M. Alves",NA,NA,NA,"F. E. L. de Miranda","522","1983","10","10","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404948' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175721","NY01175721_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1737893","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","W. W. Thomas",NA,NA,NA,"D. A. do Araújo","1695","2011","09","09","Brazil","Pernambuco","Goiana","RPPN Fazenda Tabatinga.","-34.8206","-7.6061",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1941445' target='other'> <mi>dwc_moreinfo</mi></a>","NY01737893","NY01737893_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","602786","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"S. A. Mori","11622","1979","03","24","Brazil","Bahia","Ilhéus","CEPEC, km 22 da Rodovia Ilhéus/Itabuna. Quadra E'.","-39.2273659","-14.771874",NA,NA,NA,NA,"A coleta é testemunha para um estudo de plantas invasoras. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302723' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602786","NY00602786_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","602809","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","L. T. Eiten",NA,NA,NA,"G. Eiten","2538","1961","01","29","Brazil","São Paulo","Sao Vicente","Eastern end of Praia Grande at Boqueirao. 5 km. SW of bridge at Sao Vicente.","-46.3897","-23.96",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302671' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602809","NY00602809_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","602784","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"S. A. Mori","9552","1978","02","12","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesq. do Cacau), Km 22 rodovia Ilhéus/Itabuna - BR 415. Crescendo no gramado próximo à hospedaria do CEPEC.","-39.2252845","-14.7836614",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302711' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602784","NY00602784_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","602806","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","S. M. Silva",NA,NA,NA,"S. M. Silva","s.n.","1995","05","08","Brazil","Paraná","Paranaguá","Praia Grande, Ilha do Mel.","-48.3","-25.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302687' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602806","NY00602806_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","885851","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","G. C. Tucker",NA,NA,NA,"A. M. V. de Carvalho","3049",NA,NA,NA,"Brazil","Bahia","Mucugê","20 km from Mucugê on Rod. to Andarai.","-41.3706","-13.0056",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008884' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885851","NY00885851_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","602823","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","H. T. O'Neill",NA,NA,NA,"G. Gardner","1214",NA,NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"act 1837 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302697' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602823","NY00602823_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","602803","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","T. M. Koyama",NA,NA,NA,"D. S. D. de Araújo","991","1976","02","11","Brazil","Rio de Janeiro",NA,"A beira da Lagoa de Marapendi, Reserva Biológica.","-43.398867","-23.010762",NA,NA,NA,NA,"FEEMA Departamento de Conservaçao Ambiental Tijuca Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602803","NY00602803_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","602811","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","T. M. Koyama",NA,NA,NA,"E. Santos","1179","1962","03","21","Brazil","Espírito Santo",NA,"Vitória, Praia da Costa.","-40.28206","-20.33767",NA,NA,NA,NA,"Museu Nacional Rio de Janeiro - Cat. geral N.° 122831 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302680' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602811","NY00602811_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","684380","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","G. C. Tucker",NA,NA,NA,"W. W. Thomas","12805","2002","03","10","Brazil","Bahia","Morro do Chapéu","Cachoeira de Ferro Doido, 29.1 km E of Morro do Chapéu on road to Mundo Novo","-41.001517","-11.625",NA,NA,"920","920","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200507' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684380","NY00684380_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","602801","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","M. Sobral",NA,NA,NA,"M. Sobral","1490","1983","03","04","Brazil","Rio Grande do Sul",NA,"Santo Antônio da Patrulha.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602801","NY00602801_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","684385","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","G. C. Tucker",NA,NA,NA,"W. W. Thomas","12919","2002","03","11","Brazil","Bahia","Morro do Chapéu","12 km NE of town of Morro do Chapéu on road to Jacobina","-41.083233","-11.476683",NA,NA,"910","910","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200517' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684385","NY00684385_01","South America",NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01175719","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"D. C. Daly","1287","1981","11","08","Brazil","Pará",NA,"Rio Caraipé, approx. 60km from Tucuruí, SW on road serving Fazendas","-49.9007982","-4.1911223",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404942' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175719","NY01175719_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","602814","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","G. C. Tucker",NA,NA,NA,"C. E. F. von Glocker","552","1842",NA,NA,"Brazil","Bahia",NA,NA,"-39.039072","-15.159747",NA,NA,NA,NA,"[on label as] E.F. von Glocker <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302691' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602814","NY00602814_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","602790","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"T. S. dos Santos","2605","1973","05","30","Brazil","Bahia",NA,"Ilhéus Cepec - Q. I junto ao Posto de Metereologia.","-39.2273659","-14.771874",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302709' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602790","NY00602790_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","602798","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","T. M. Koyama",NA,NA,NA,"T. M. Koyama","13859","1970","03","10","Brazil","São Paulo",NA,"Around Butantan.","-46.724373","-23.565521",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302679' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602798","NY00602798_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","602813","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","M. Barros",NA,NA,NA,"D. Hans","346","1951","10","05","Brazil","Santa Catarina",NA,"St. of. Santa Catarina, Joinville.",NA,NA,NA,NA,NA,NA,"Museu Nacional Rio de Janeiro - Cat. geral N.° 117683 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302674' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602813","NY00602813_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","01175718","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","T. M. Koyama",NA,NA,NA,"J. M. Pires","15006(29)","1975","02","10","Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404938' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175718","NY01175718_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","602800","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"G. Davidse","10913","1976","03","08","Brazil","São Paulo",NA,"1 km NE of Juquitiba along Highway 116 to Curitiba.",NA,NA,NA,NA,"660","660","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302729' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602800","NY00602800_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","602783","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"R. M. Harley","19215","1977","03","01","Brazil","Bahia",NA,"19.5 km SE of Morro do Chapeu on the BA 052 road to Mundo Novo by the Rio Ferro Doido. Morro do Chapeu.","-41.03","-11.63",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302710' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602783","NY00602783_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
