"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","previousCatalogNumber","infraspecificEpithet"
"252","2017-11-24 14:11:12-02","UFLA","ESAL","17297","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Ary T. O. Filho","Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"árvore; 8,0m; ;; floresta",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"253","2017-11-24 14:11:12-02","UFLA","ESAL","19976","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Ary T. Oliveira Filha; Eduardo Van den B","Pereira, IM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maciço do Itatiaia, Floresta ombrófila Densa Altomontana","; ; ;",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"254","2019-03-01 15:27:16-03","UFLA","ESAL","14814","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Ricardo Vieira da Silva","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Gotardo","-46.048900604248","-19.3111000061035",NA,NA,"11","11",NA,NA,"2013","03","27","Fazenda São José da Lagoa","arbusto; 1,5; amarela;; palustre",NA,NA,NA,NA,NA,"27592","auto",NA,NA,NA,NA,NA
"255","2019-03-01 15:27:16-03","UFLA","ESAL","17390","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,"2013","03","27",NA,"árvore; 8 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2018-10-09 16:31:36-03","UFLA","ESAL","17557","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Lilian Vilela A .Pinto","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,"árvore; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-11-24 14:11:12-02","UFLA","ESAL","20358","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,"Pião","árvore; 14 m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-06-10 10:10:57-03","FZB-BH","BHZB","9648","S","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,"Alexandre Quinet","Ordones, J. et al.","2044","2012","11","26","Brasil","MG","Santana do Riacho","-43.708056","-19.046389","43W 42' 29","19S 02' 47","1285","1285",NA,NA,"2013","05",NA,"RPPN Brumas do Espinhaço e Ermo do Gerais","Ponto 98 635943 7893554 1285 m, Folhas discolores, verde claro na face abaxial, Duplicata doada para Herbário RB , com duplicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-06-10 10:10:57-03","FZB-BH","BHZB","10347","S","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,"C.C.A,Silva","Ferreira Junior, C.A. et al.","1280","2013","10","17","Brasil","MG","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"2018","06","19","RPPN Brumas do Espinhaço, Margens do córrego Ventania.","folhas aromáticas, Mata do lado direito da casa sede, Com duplicata.Outro coletor: Fernandes, F.M.",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"260","2019-06-10 10:10:57-03","FZB-BH","BHZB","10005","S","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"Ordones, J. et al.","2110","2013","01","28","Brasil","MG","Santana do Riacho","-43.708056","-19.046389","43W 42' 29","19S 02' 47","1285","1285",NA,NA,NA,NA,NA,"RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas","Folhas discolores; cerosas na face abaxial.Foto às 16:09, Ponto 98 635943 7893554 1285 m com duplicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-06-10 10:10:57-03","FZB-BH","BHZB","9642","S","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,"Alexandre Quinet","Ordones, J. et al.","2005","2012","11","26","Brasil","MG","Santana do Riacho","-43.708056","-19.046389","43W 42' 29","19S 02' 47","1285","1285",NA,NA,"2013","05",NA,"RPPN Brumas do Espinhaço e Ermo do Gerais","Ponto 98 ,635943 7893554 1285 m, Folhas verde claras., Duplicata doada para Herbário RB.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-06-10 10:10:57-03","FZB-BH","BHZB","7275","S","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,"R.C. Mota","Couto, P.A.",NA,"2008","10","03","Brasil","MG","Contagem","-44.04725","-19.85725","44W 02' 50.1","19S 51' 26.1",NA,NA,NA,NA,"2009","02","13","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","Nº 58. Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Com duplicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-06-10 10:10:57-03","FZB-BH","BHZB","9649","S","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,"Alexandre Quinet","Ordones, J. et al.","2020","2012","11","26","Brasil","MG","Santana do Riacho","-43.708056","-19.046389","43W 42' 29","19S 02' 47","1285","1285",NA,NA,"2013","05",NA,"RPPN Brumas do Espinhaço e Ermo do Gerais","Ponto 98. 635943 7893554 1285 m, Folhas mais claras na face abaxial, Duplicata doada para Herbário RB.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","2859965","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"O. Handro","s.n.","1944","11","25","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01348242","US01348242_01",NA,NA,NA,"Nativa no Jardim Botânico",NA,NA,"Laurales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA
"265","2020-09-12 05:00:02-03","US","US","2698034","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"L. B. Smith, R. M. Klein & G. Hatschbach","14699","1965","1","17","Brazil","Paraná","Jaguariaíva","-49.33","-24.13",NA,NA,"850","1000","US01348244","US01348244_01",NA,NA,NA,"Campo, road to Arapoti near boundary",NA,NA,"Laurales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"266","2020-09-12 05:00:02-03","US","US","2503431","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"R. Reitz & R. M. Klein","6707","1958","2","28","Brazil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"250",NA,"US01348235","US01348235_01",NA,NA,NA,"Três Barras, Garuva",NA,NA,"Laurales","South America",NA,NA,"23627","auto","Dicotyledonae",NA,"1",NA,NA
"267","2020-09-12 05:00:02-03","US","US","2503432","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"R. Reitz & R. M. Klein","2140","1954","9","30","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"450",NA,"US01348234","US01348234_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"27253","auto","Dicotyledonae",NA,"1",NA,NA
"268","2020-09-12 05:00:02-03","US","US","1619938","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"P. K. Dusén","7377","1908","12","11","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"US01348230","US01348230_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"49965","auto","Dicotyledonae",NA,"1",NA,NA
"269","2020-09-12 05:00:02-03","US","US","1543174","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"F. C. Hoehne","920","1917","12","4","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01348237","US01348237_01",NA,NA,NA,"Butantan",NA,NA,"Laurales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA
"270","2020-09-12 05:00:02-03","US","US","83931","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"L. Riedel","1588",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01348232","US01348232_01",NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"271","2020-09-12 05:00:02-03","US","US","935765","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"A. F. Regnell","II237",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US01348239","US01348239_01",NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"272","2020-09-12 05:00:02-03","US","US","935766","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"A. F. Regnell","II237",NA,NA,NA,"Brazil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"US01348241","US01348241_01",NA,NA,NA,"Prov. Minas Geraes",NA,NA,"Laurales","South America - Neotropics",NA,NA,"25710","auto","Dicotyledonae",NA,"1",NA,NA
"273","2020-09-12 05:00:02-03","US","US","2833120","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonsêca","21813","1969","1","12","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1300",NA,"US01348243","US01348243_01",NA,NA,NA,"Ca. 27km S.W. of Diamantina on road to Gouveia",NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"274","2020-09-12 05:00:02-03","US","US","2833135","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","29283","1971","1","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1500",NA,"US01348246","US01348246_01",NA,NA,NA,"Ca. 12km W. of Barão de Cocais",NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"275","2020-09-12 05:00:02-03","US","US","USw31595","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"A. Mattos & L. Labouriau","RBW 2014",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"276","2020-09-12 05:00:02-03","US","US","2841524","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"R. M. Klein","1901","1956","3","6","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,"US01348236","US01348236_01",NA,NA,NA,"Horto Florestal I.N.P.",NA,NA,"Laurales","South America",NA,NA,"18533","auto","Dicotyledonae",NA,"1",NA,NA
"277","2020-09-12 05:00:02-03","US","US","1573780","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"L. Riedel","698",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01348233","US01348233_01",NA,NA,NA,"Santa Luzia",NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"278","2020-09-12 05:00:02-03","US","US","2829239","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"R. Reitz & R. M. Klein","1832","1954","5","14","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"50",NA,"US01348245","US01348245_01",NA,NA,NA,"Morro da Fazenda",NA,NA,"Laurales","South America",NA,NA,"27253","auto","Dicotyledonae",NA,"1",NA,NA
"279","2020-09-12 05:00:02-03","US","US","1619937","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"P. K. Dusén","17426","1915","12","8","Brazil","Paraná",NA,NA,NA,NA,NA,"740",NA,"US01348231","US01348231_01",NA,NA,NA,"Itararé opp. Norungava praedium, in campo cerrado",NA,NA,"Laurales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"280","2020-09-12 05:00:02-03","US","US","935767","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"A. F. Regnell","II237","1864","11","9","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US01348238","US01348238_01",NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"281","2020-09-12 05:00:02-03","US","US","935768","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,"A. F. Regnell","II 237","1864","11","9","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US01348240","US01348240_01",NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"282","2019-12-09 17:30:08-03","UFPR","EFC","16324","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Brotto, M.L.","Silva, J.M.; Bayeri, I.; Noguchi, G.",NA,"2015","11","23","Brasil","Paraná","Castro","-50.1422","-24.7161","-50.1422","-24.7161","975","975","EFC016324",NA,"2016","11","22","PCH Rio Iapó, Fazenda do Pulo","Árvore 4 m, flores de cor creme. Floresta Ombrófila Mista, beira de estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-12-09 17:30:08-03","UFPR","EFC","97","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Hatschbach, G.","Roderjan, C.V.","69","1980","03","22","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC000097",NA,"1980","03","27","Banestado - Lote 4","__COMMOM_NAME__: Pau-de-andrade",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"284","2019-12-09 17:30:08-03","UFPR","EFC","118","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Hatschbach, G.","Roderjan, C.V.","82","1980","03","22","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC000118",NA,"1980","03","27","Lote 4 - Banestado","__COMMOM_NAME__: Pau-de-andrade",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"285","2019-12-09 17:30:08-03","UFPR","EFC","8733","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Hatschbach, G.","Ziller, S.R.","1723","1999","01","31","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"EFC008733",NA,"1999","03","01","Formador do rio Tibagi, cruzamento BR-376","Árvore 6m em floresta de galeria do rio Tibagi. Frutos imaturos. __COMMOM_NAME__: Pau-de-andrade",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"286","2019-11-13 11:21:18-03","USP","SPF","199320","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, PLR","Kollmann, L","6713","2004","06","11","Brasil","Espírito Santo","Castelo","-41.184700012207","-20.6035995483398",NA,NA,"1450","1450","SPF00199320",NA,"2013","12",NA,"Parque Estadual do Forno Grande",NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"287","2019-11-13 11:21:18-03","USP","SPF","106842","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Campos, MTVA","Campos, MTVA","CFSC13596","1993","12","18","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00106842",NA,"1994",NA,NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"288","2019-11-13 11:21:18-03","USP","SPF","106724","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Campos, MTVA","Campos, MTVA","CFSC13560","1993","11","21","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00106724",NA,"1994",NA,NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"289","2019-11-13 11:21:18-03","USP","SPF","82969","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, PLR","Handro, O","s.n.","1944","11","25","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00082969",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"290","2019-11-13 11:21:18-03","USP","SPF","10932","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Hoehne, W","816","1941","11","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010932",NA,"1987","09",NA,"Campo Cogonhas.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"291","2019-11-13 11:21:18-03","USP","SPF","14542","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Hoehne, W","3843","1952","11","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00014542",NA,"1997","09","20","Próximo a Interlagos.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"292","2019-10-07 09:23:09-03","UEFS","HUEFS","141486","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","P.Moraes","Rezende, S.G.","2248","2007","10","09","Brasil","Minas Gerais","Santa Bárbara","-43.501667","-20.023056","43W30'6''","20S1'23''","777","777","HUEFS0141486","HUEFS0141486","2010","03",NA,"Região Sumidouro.",NA,"Angiospermae","Laurales",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"293","2019-10-07 09:23:09-03","UEFS","HUEFS","232091","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","M.L.Brotto","Silva, J.M.","9139","2015","11","23","Brasil","Paraná","Castro","-50.142222","-24.716111","50W8'32''","24S42'58''","975","975","HUEFS0232091","HUEFS0232091","2016","11",NA,"PCH Rio Iapó, Fazenda do Pulo.","Floresta Ombrófila Mista, beira de estrada.","Angiospermae","Laurales",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"294","2019-10-07 09:23:09-03","UEFS","HUEFS","233068","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Brotto, M.L.","2158","2015","11","26","Brasil","Paraná","Curitiba","-49.308889","-25.506111","49W18'32''","25S30'22''","913","913","HUEFS0233068","HUEFS0233068",NA,NA,NA,"Bairro Pinheirinho.","Floresta Ombrófila Mista Aluvial de pequena altura em meio à Estepe Gramíneo-lenhosa.","Angiospermae","Laurales",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"295","2019-10-07 09:23:09-03","UEFS","HUEFS","32845","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","P.Moraes","Hoehne, W.","816","1941","11","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUEFS0032845","HUEFS0032845","2010","03",NA,"Campo de Congonhas.","Arbusto do brejo.","Angiospermae","Laurales",NA,NA,NA,"53584","auto","Magnolianae",NA,NA,NA,NA
"296","2019-10-07 09:23:09-03","UEFS","HUEFS","32108","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","P.Moraes","Hoehne, W.","816","1941","11","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUEFS0032108","HUEFS0032108","2010","03",NA,"Campom de Congonhas.",NA,"Angiospermae","Laurales",NA,NA,NA,"53584","auto","Magnolianae",NA,NA,NA,NA
"297","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170631F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170631F","V0170631F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"298","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170632F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0170632F","V0170632F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"299","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170634F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170634F","V0170634F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"300","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170635F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170635F","V0170635F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"301","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170636F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170636F","V0170636F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"302","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170637F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170637F","V0170637F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"303","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170638F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170638F","V0170638F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"304","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170639F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170639F","V0170639F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"305","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170640F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170640F","V0170640F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"306","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170641F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170641F","V0170641F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"307","2015-03-07 08:34:35-03","F","FMNH-SEEDPLANTS","V0170642F","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0170642F","V0170642F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
