"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"314","2013-02-07 10:18:58-02","UMC","HUMC","1869","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,"C.M.E. Falabella","35","2005","05","14","Brazil","São Paulo","Mogi das Cruzes","Distrito de César de Souza","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"28666","auto",NA,NA,NA,NA,NA
"315","2013-02-07 10:18:58-02","UMC","HUMC","4373","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,"Equipe FEPAF","67","2004","10","08","Brazil","São Paulo","Biritiba Mirim","Entorno da Barragem de Biritiba","-46.095278","-23.656111","46W05'43","23S39'22","761","761","Arbórea. Flr roxa e branca.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-02-27 14:02:32-03","UFSJ","HUFSJ","455","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Bacharel, NCM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Congonhas","Parque da cachoeira","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,"É uma planta arbórea de pequeno porte, aproximadamente com um metro e meio de altura. Com flores pentâmeras, cíclicas de simetria radial, com cheiro suave, cor branca e rosa. Ovário súpero. Folhas opostas, curvinérveas. Utilizada par","HUFSJ000455",NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA
"317","2020-09-22 13:48:54-03","USP","SPFW","369","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"318","2019-11-13 16:04:50-03","UNISANTA","HUSC","1262","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Sampaio, P.S.P.","60","1997","12","02","Brasil","São Paulo","Cananéia","Fazenda Folha Larga.","-47.916667","-24.883333","-47.916667","-24.883333",NA,NA,"Arbusto, 1,5m alt., flores lilás.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-10 11:38:45-03","UNILA","EVB","3745","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana","Oliveira, A.A. de","2017","08","31","Stival-Santos, A.; Legal, E.; Silveira, S.","1048","2009","10","15","Brasil","Santa Catarina","Gaspar","Gasparinho. Aos fundos da capela Santo Antonio.","-48.960278","-26.999444","48º57'37''W","26º59'58''S","92","92",NA,"EVB003745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-03-10 11:38:45-03","UNILA","EVB","3958","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana","Valle, A.O.",NA,NA,NA,"Zanetti, B.","1","1991","03","24","Brasil","Paraná","Campo Largo","Itaqui.","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"EVB003958",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"321","2020-11-12 17:01:44-03","UEL","FUEL","39740","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana","Meyer, FS","2017","08",NA,"Cunha, MA","s.n.","1951","10","31","Brasil","São Paulo","São Paulo","Horto Florestal, no parque","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"FUEL004696",NA,"Tracheophyta","Myrtales",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"322","2020-11-12 17:01:44-03","UEL","FUEL","38465","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana","Meyer, FS","2017","08",NA,"Chiea, SAC","245","1982","11","05","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, reserva","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"FUEL004681",NA,"Tracheophyta","Myrtales",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"323","2019-11-01 15:04:38-03","UnB","UB","134685","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","Cogn.",NA,NA,NA,NA,"Ponte, ACE","23944","1990","12","09","Brasil","São Paulo","Cubatão","Reserva Ecológica do Rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Flor e fruto.; Árvore 5,5m.; Mata atlântica",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"15123","auto",NA,NA,NA,NA,NA
"324","2019-11-01 15:04:38-03","UnB","UB","134687","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","Cogn.",NA,NA,NA,NA,"Ponte, ACE","23945","1990","12","09","Brasil","São Paulo","Cubatão","Reserva Ecológica do Rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Flor e fruto.; Árvore 3,5m.; Mata atlântica",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"15123","auto",NA,NA,NA,NA,NA
"325","2019-11-01 15:04:38-03","UnB","UB","134686","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","Cogn.",NA,NA,NA,NA,"Ponte, ACE","23946","1990","12","09","Brasil","São Paulo","Cubatão","Reserva Ecológica do Rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Flor e fruto.; Árvore 6m.; Mata atlântica",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"15123","auto",NA,NA,NA,NA,NA
"326","2019-11-01 15:04:38-03","UnB","UB","134684","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","Cogn.",NA,NA,NA,NA,"Ponte, ACE","23941","1990","12","09","Brasil","São Paulo","Cubatão","Reserva Ecológica do Rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Flor e fruto.; Árvore 4,5m.; Mata atlântica",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"15123","auto",NA,NA,NA,NA,NA
"327","2020-11-04 16:44:05-03","UFU","HUFU","71254","S","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana",NA,NA,NA,NA,"Orfrini, A.C.","85","2007","01","25","Brasil","Paraná","Maringá","Campus da Universidade Estadual de Maringá, Campus sede da Universidade Estadual de Maringá .","-51.932222","-23.400278","-51.932222","-23.400278","501","558","Arbórea, entre 3-4 m alt. Flores lilás-azuladas; ornamental. Manacá-da-serra.","HUFU00041184","HUFU00041184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-11-04 16:44:05-03","UFU","HUFU","63156","S","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana",NA,NA,NA,NA,"Carvalho, D.A.","s.n.","2001","10","16","Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1200","1200","Árvore, ca. 10 m alt.; Mata ciliar.","HUFU00067960","HUFU00067960",NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"329","2020-11-04 16:44:05-03","UFU","HUFU","63155","S","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana",NA,NA,NA,NA,"Carvalho, D.A.","s.n.","2001","10","16","Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1200","1200","Árvore, ca. 10 m alt.; Mata ciliar.","HUFU00067959","HUFU00067959",NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"330","2020-11-27 11:34:09-03","UFU","HUFU","61738","S","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana",NA,NA,NA,NA,"Marlieri, P.G.R.; Souza, L.T.","s.n.","1991","12","17","Brasil","Minas Gerais","Juíz de Fora","Campus UFJF, próximo à Biblioteca Central","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore, ca. 1,5 m alt. Flores róseas e brancas.","HUFU00067962","HUFU00067962",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"331","2020-11-04 16:44:05-03","UFU","HUFU","65979","S","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana",NA,NA,NA,NA,"Gimenes, L.L.S.","10","2006","08","09","Brasil","Minas Gerais","Poços de Caldas","Rua Prefeito Chagas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"Arbóreo.","HUFU00067963","HUFU00067963",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"332","2020-11-04 16:44:05-03","UFU","HUFU","63813","S","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana","Kampf, E.; Rodrigues, R.",NA,NA,NA,"Grossi, F.","s.n.","1987","02","27","Brasil","São Paulo","Piracicaba","Parque da ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Árvore. Flores roxas. n.v. quaresmeira.","HUFU00067964","HUFU00067964",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"333","2020-11-04 16:44:05-03","UFU","HUFU","63811","S","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana",NA,NA,NA,NA,"Tayara, I.Y.","s.n.","1997","10","27","Brasil","São Paulo","Piracicaba","Parque da ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"HUFU00067961","HUFU00067961",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"334","2020-11-04 16:44:05-03","UFU","HUFU","39910","S","Plantae","Melastomataceae","Pleroma","mutabile","Pleroma mutabile","(Vell.) Triana","Romero, R.","2005","01",NA,"Simão, E.","s.n.","2004","11","07","Brasil","São Paulo","Rio Claro","Bairro Bela Vista, Jardim.","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Arbusto com flores brancas.","HUFU00067958","HUFU00067958",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"335","2020-08-20 14:58:08-03","UFSC","FLOR","68105","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Augustin, A.F.","2019","05","26","Augustin, A.F.; Caddah, M.K.; Goebel, G.; Giuffre, P.","3","2019","05","26","Brasil","Paraná","Curitiba","Parque Barigui.","-49.312222","-25.426389","49º18'44''W","25º25'35''S",NA,NA,"Hábito: árvore","FLOR0068105",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Gaudichaud Beaupré, C","798",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"337","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Sello, HL","243",NA,NA,NA,"Brazil",NA,NA,"loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"338","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Lundell, CL","1024",NA,NA,NA,"Brazil","São Paulo",NA,"in sylvis umbrosis inter Mugi et S.Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"339","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Burchell, WJ","4465",NA,NA,NA,"Brazil","São Paulo",NA,"in provinccis S.Paulo et Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"340","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Burchell, WJ","4837",NA,NA,NA,"Brazil","São Paulo",NA,"in provinccis S.Paulo et Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"341","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Burchell, WJ","3378",NA,NA,NA,"Brazil","São Paulo",NA,"in provinccis S.Paulo et Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"342","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Riedel, L","1427?",NA,NA,NA,"Brazil","São Paulo",NA,"in sylvis umbrosis inter Mugi et S.Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"343","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"St.-Hil, A","1185?",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"344","2018-02-20 11:38:09-03","CAS","CAS-BOT","580261","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Chiea, S. A. C.","249","1982","11",NA,"Brazil","São Paulo",NA,"Reserva do Parque Estadual das Fontes do Ipiranga.",NA,NA,NA,NA,NA,NA,"Arvore de 10m, flores brancas com bordo lilás depois fica toda maravilha.",NA,NA,"Magnoliophyta","Myrtales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"345","2018-02-20 11:28:38-03","CAS","CAS-BOT","580260","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Hoehne, F. C.","28404","1931","10",NA,"Brazil","São Paulo",NA,"Jardim Botanico.",NA,NA,NA,NA,NA,NA,"Arvore, fl. alvas e roxas. Planta viva no. 10.",NA,NA,"Magnoliophyta","Myrtales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"346","2020-09-17 10:41:17-03","UEPA","MFS","002608","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Oliveira, AA de","2010","04","28","Cadorin, T.J.","1908","2010","04","07","Brasil","Santa Catarina","Garuva","Sol Nascente, Florística IFFSC e8000b; Floresta ombrófila densa de Terrar baixas. Estádio Suces; médio de regeração; beira da estrada.","-48.727225","-26.055025","-48.727225","-26.055025","13","13","Flores de coloração roxa.","MFS002608","MFS002608 MFS002608_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","87549","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis",NA,NA,NA,NA,NA,"Mattos, J.","26282","1974","04",NA,"Brasil","São Paulo","Cubatão","junto à rodovia dos Imigrantes","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Na mata. Árvore +/- 5m. Flores brancas.","HAS0087549",NA,"Magnoliophyta",NA,NA,NA,"15123","auto",NA,NA,NA,NA,"Holotypus"
"348","2019-11-21 10:10:39-03","IBt","SP","197573","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Chiea, SAC","1993","03",NA,"Custodio Filho, A","2370","1984","04","06","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-21 10:10:39-03","IBt","SP","302804","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Souza, VC","1994","06","03","Souza, VC; Miyagi, PH; Moncaio, E","6196","1994","06","04","Brasil","São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau","-49.15","-24.266667","-49.15","-24.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-21 10:10:39-03","IBt","SP","427041","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Diniz, MM","2008","10",NA,"Almeida Scabbia, RJ; Santos, MA","4976","2007","10","10","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, próximo à Subprefeitura","-46.455158","-23.757017","-46.455158","-23.757017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-21 10:10:39-03","IBt","SP","427042","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Diniz, MM","2008","10",NA,"Almeida Scabbia, RJ; Santos, MA","4980","2007","10","10","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua José Henrique Lima, proximo à subprefeitura","-46.457789","-23.754244","-46.457789","-23.754244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-21 10:10:39-03","IBt","SP","427052","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Diniz, MM","2008","10",NA,"Almeida Scabbia, RJ; Oliveira, TR; Dias, R; Silva, C; Capistrano, TR","5134","2007","11","13","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Parque das Garças, trilha estrada do gasoduto","-46.397408","-23.786006","-46.397408","-23.786006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:10:39-03","IBt","SP","427061","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Diniz, MM","2008","10",NA,"Almeida Scabbia, RJ; Oliveira, TR; Silva, C; Búgola Silva, F","5167","2007","11","29","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, estrada do gasoduto","-46.382125","-23.776469","-46.382125","-23.776469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:10:39-03","IBt","SP","427062","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Diniz, MM","2008","10",NA,"Búgola Silva, F; Almeida Scabbia, RJ","8019","2008","01","17","Brasil","São Paulo","Santo André","Parque Andreense, Rua Alteza","-46.438964","-23.791861","-46.438964","-23.791861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:10:39-03","IBt","SP","427063","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Diniz, MM","2008","10",NA,"Almeida Scabbia, RJ; Oliveira, TR; Silva, C; Búgola Silva, F","5148","2007","11","29","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, estrada do gasoduto","-46.382125","-23.776469","-46.382125","-23.776469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-21 10:10:39-03","IBt","SP","427064","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Diniz, MM","2008","10",NA,"Almeida Scabbia, RJ; Oliveira, TR; Búgola Silva, F; Santos, LC","5235","2007","12","18","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, estrada do gasoduto","-46.407083","-23.792222","-46.407083","-23.792222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:10:39-03","IBt","SP","366746","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Fernandes, PJ","2002","11",NA,"Braga, JMA; Joffily, A","7122","2002","11","08","Brasil","Rio de Janeiro","Petrópolis","estrada do Bingem","-43.1786003112793","-22.5049991607666",NA,NA,"800","900",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA
"358","2019-11-21 10:10:39-03","IBt","SP","218108","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Chiea, SAC","1987","11",NA,"Chiea, SAC; Pompéia, SL","531","1987","10","01","Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA
"359","2019-11-21 10:10:39-03","IBt","SP","244339","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Chiea, SAC","1990","04","01","Kirizawa, M; Narita, K; Mecca, M","2368","1989","12","14","Brasil","São Paulo","Cubatão","Área próxima da rodovia dos Imigrantes, afetada pela poluição de Cubatão e por outras atividades humanas","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA
"360","2019-11-21 10:10:39-03","IBt","SP","180624","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Chiea, SA",NA,NA,NA,"Chiea, SAC","227","1982","10","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"361","2019-11-21 10:10:39-03","IBt","SP","180621","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Chiea, SA",NA,NA,NA,"Chiea, SAC","224","1982","10","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"362","2019-11-21 10:10:39-03","IBt","SP","154307","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Kühn, E",NA,NA,NA,"Kuhlmann, M","s.n.","1947","06","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"363","2019-11-21 10:10:39-03","IBt","SP","197065","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Chiea, SA","1990",NA,NA,"Barbuto Attié, MC; et al.","47","1982","09","30","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Perto da casa do naturalista","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"364","2019-11-21 10:10:39-03","IBt","SP","205143","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Chiea, SAC","1989","06","27","Kirizawa, M","1568","1985","11","06","Brasil","São Paulo","Santo André","Serra do Poço, Vale do rio das Onças","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"365","2021-02-25 09:38:42-03","IBt","SP","337188","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Honda, S","s.n.","1987","10","30","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"366","2019-11-21 10:10:39-03","IBt","SP","983","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1917","12","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"367","2019-11-21 10:10:39-03","IBt","SP","855","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1919","03",NA,"Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"368","2019-11-21 10:10:39-03","IBt","SP","321189","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Hoehne, W","s.n.","1940","10","10","Brasil","São Paulo","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"369","2019-11-21 10:10:39-03","IBt","SP","245257","S","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.","Chiea, SAC","1990","10",NA,"Mazzoni Viveiros, SC","51","1990","08","21","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
