"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"183","2018-06-22 05:25:00-03","MO","MOBOT","2452358","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Reitz, P. R.","Pe. Raulino Reitz|Roberto M. Klein","1959","9","18","Brazil","Santa Catarina",NA,"Blumenau. Mata da Cia. Hering, Bom Retiro",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 9128","South America",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2014-01-03 09:00:00-02","MO","MOBOT","2795156","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta",NA,"R.Liesner (MO)","Gert G. Hatschbach","1969","3","14","Brazil","Paraná",NA,"Pico Torto (mun. Paranagua) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 21265","South America",NA,NA,"300.00000000",NA,NA,NA,"compacta",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"185","2015-08-13 05:50:00-03","MO","MOBOT","2795339","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta",NA,"R.Liesner (MO)","R.M. Harley","1992",NA,NA,"Brazil",NA,NA,"Mun. Abaíra: Catolés de Cima.","-41.8833333","-13.2666667",NA,NA,NA,NA,NA,NA,"Harley 51537","South America",NA,NA,"1000.00000000","1200.00000000",NA,NA,"compacta",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","2796018","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta",NA,"G. Hatschbach","J.M. Silva","2000",NA,NA,"Brazil","Paraná",NA,"Fazenda Primavera (Mun Adrianópolis) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Silva 3164","South America",NA,NA,NA,NA,NA,NA,"compacta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2009-12-05 05:17:00-02","MO","MOBOT","2796090","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta",NA,"G. Hatschbach","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1991","1","23","Brazil","Paraná",NA,"Rio Guaraquecaba, próx. a barra (mun. Guaraquecaba) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 54916","South America",NA,NA,"3.00000000","5.00000000",NA,NA,"compacta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2014-01-03 09:00:00-02","MO","MOBOT","2796542","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta",NA,"R.Liesner (MO)","Auguste F.M. Glaziou","1896","5","17","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 11289","South America",NA,NA,NA,NA,NA,NA,"compacta",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"189","2014-01-03 08:59:00-02","MO","MOBOT","3400205","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta",NA,"R.Liesner (MO)","Fábio de Barros","1986",NA,NA,"Brazil","São Paulo",NA,"Cananéia, Ilha do Cardoso proximidades da Praia do Ipanema Morro das Pedras.",NA,NA,NA,NA,NA,NA,NA,NA,"Barros 1272","South America",NA,NA,NA,NA,NA,NA,"compacta",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"190","2014-02-24 14:12:00-03","MO","MOBOT","100675346","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta microcarpa","Cuatrec.","A. Fuentes","J. Rodríguez","1999","9",NA,"Bolivia","La Paz","Sud Yungas","Alto Beni, Colonia Colorado p.p. V.",NA,NA,NA,NA,NA,NA,NA,NA,"Rodríguez 757","South America",NA,NA,"1200.00000000",NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"191","2011-08-29 13:37:00-03","MO","MOBOT","1424825","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta microcarpa","Cuatrec.","Foster Catalogue Note File","R.W. Pearce","1866","1",NA,"Bolivia","La Paz",NA,"Yungas",NA,NA,NA,NA,NA,NA,NA,"Paratype","Pearce s.n.","South America",NA,NA,"500.00000000","600.00000000",NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"192","2012-04-12 05:10:00-03","MO","MOBOT","1852175","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta microcarpa","Cuatrec.","A. Fuentes (LPB)","Tatiana B. Miranda|et al.","2002","12","7","Bolivia","La Paz","Franz Tamayo","Senda Apolo-San Jose de Uchupiamonas, ladera exposición SSE sobre rio Machariapo. Parcela Temporal de Muestreo (0.1 ha) 73.","-68.36611","-14.62944",NA,NA,NA,NA,NA,NA,"Miranda Gonzáles 682","South America",NA,NA,"1650.00000000",NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,"02-31",NA,NA,NA
"193","2019-07-18 15:16:00-03","MO","MOBOT","1861974","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta microcarpa","Cuatrec.","A. Fuentes (LPB)","Tatiana B. Miranda|Carla Maldonado|F. Canqui","2002","11","29","Bolivia","La Paz","Franz Tamayo","Senda Apolo-San Jose de Uchupiamonas, a una hora del Naranjal hacia la izquierda de camino. [original label elevation 1780 m]","-68.3755556","-14.5908333",NA,NA,NA,NA,NA,NA,"Miranda Gonzáles 206","South America",NA,NA,"1835.00000000",NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,"02-14","1",NA,NA
"194","2017-03-30 10:19:00-03","MO","MOBOT","2141736","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta microcarpa","Cuatrec.","A. Fuentes (LPB)","Alfredo F. Fuentes|C. Aldana","2004","9","2","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Machariapo, al E de Apolo. Material sin alcoholizar.","-68.3702778","-14.6208334",NA,NA,NA,NA,NA,NA,"Fuentes Claros 6506","South America",NA,NA,"1560.00000000",NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,"04-03","4",NA,NA
"195","2011-08-29 12:17:00-03","MO","MOBOT","2502729","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta microcarpa","Cuatrec.","Foster Catalogue Note File","R.W. Pearce","1866","5",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","Pearce s.n.","South America",NA,NA,NA,NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"196","2020-07-16 16:39:00-03","MO","MOBOT","2880285","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta microcarpa","Cuatrec.","A. Fuentes (LPB)","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","2005","11","27","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. rio Tuichi, Virgen del Rosario, cerro Cuatro Vientos, al sur de la comunidad. Bosque montano húmedo con Euterpe sp., Socratea exorrhiza, Miconia spp., Brosimun alicastrum e Ilex spp. Plantas secadas en campo.","-68.7008333","-14.5997222",NA,NA,NA,NA,NA,NA,"Araujo Murakami 2394","South America",NA,NA,"1380.00000000",NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,"05-15","4",NA,NA
"197","2020-07-16 16:41:00-03","MO","MOBOT","2880288","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta microcarpa","Cuatrec.","A. Fuentes (LPB)","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","2005","11","27","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. rio Tuichi, Virgen del Rosario, cerro Cuatro Vientos, al sur de la comunidad. Bosque montano húmedo con Euterpe sp., Socratea exorrhiza, Miconia spp., Brosimun alicastrum e Ilex spp. Plantas secadas en campo.","-68.7008333","-14.5997222",NA,NA,NA,NA,NA,NA,"Araujo Murakami 2397","South America",NA,NA,"1380.00000000",NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,"05-15","6",NA,NA
"198","2018-04-25 11:04:00-03","MO","MOBOT","101041380","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","H. Liuth","André M. Amorim|Jomar G. Jardim|F.S. Juchum|E. Whitfield|Sérgio C. de Sant'Ana","2000","1","6","Brazil","Bahia","Itacaré","Loteamento da Marambaia. Rod. Ilhéus Itacaré, ca. 6 km de Itacaré.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,"Amorim 3232","South America",NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,"1",NA,NA
"199","2015-10-22 10:02:54-02","UNIOESTE","UNOP","1560","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnizl.) Cuatrec.","Hatschbach, G.","Cervi, A.C.; Vieira, A.L.; Vieira, A.L.","2002","12","04","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito.","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore ca. 6m, flores cremes, estames amarelos.",NA,NA,NA,"8372",NA,NA,NA,NA,NA,NA,NA,"compacta","24916","auto","2002",NA,NA,NA,NA,NA,NA,NA
"200","2020-08-31 09:03:09-03","INPA","INPA","11694","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Cuatrecasas, J","Ducke, A","1908","08","08","Brasil","Ceará","Guaramiranga","Mata das colinas ao redor da vila.&nf;M.G. nº HG1513.","-38.9331016540527","-4.26332998275757",NA,NA,NA,"INPA0011694","INPA0011694 INPA0011694_e INPA0011694_e1 INPA0011694_e2",NA,"MG1","Southern America",NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,"13198","auto","1958",NA,NA,NA,NA,NA,NA,NA
"201","2020-08-31 09:03:09-03","INPA","INPA","220406","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Nascimento, W","Nascimento, FHF","2000","04","01","Brasil","Bahia","Rio de Contas","Camburu, Rio do Camburu, altura do garimpo da passagem. Mata ciliar antropizada.","-41.883333","-13.366667","-41.883333","-13.366667",NA,"INPA0220406","INPA0220406 INPA0220406_e",NA,"384","Southern America",NA,NA,"1500","1500","Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA
"202","2020-08-31 09:03:09-03","INPA","INPA","220407","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Nascimento, W","Nascimento, FHF","2000","04","01","Brasil","Bahia","Rio de Contas","Camburu, Rio do Camburu, altura do garimpo da passagem. Mata ciliar antropizada.","-41.883333","-13.366667","-41.883333","-13.366667",NA,"INPA0220407","INPA0220407 INPA0220407_e INPA0220407_num",NA,"383","Southern America",NA,NA,"1500","1500","Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,"2006","06",NA,NA,NA,NA,NA,NA
"203","2021-01-10 20:45:44-03","INPA","INPA","223633","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Nascimento, W","Ganev, W","1993","12","15","Brasil","Bahia","Abaíra","Encosta Serra do Sumbaré, pelo Belo Horizonte - Jambeiro. Campo rupestre com capões, solo arenoso com rochas.","-41.866667","-13.3","-41.866667","-13.3",NA,"INPA0223633","INPA0223633 INPA0223633_e",NA,"2652","Southern America",NA,NA,"1200","1400","Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA
"204","2020-08-31 09:03:09-03","INPA","INPA","223633","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Nascimento, W","Ganev, W","1993","12","15","Brasil","Bahia","Abaíra","Encosta Serra do Sumbaré, pelo Belo Horizonte-Jambreiro. Campo rupestre com capões, solo arenoso com rochas.","-41.866667","-13.3","-41.866667","-13.3",NA,"INPA0223633","INPA0223633 INPA0223633_e",NA,"2652","Southern America",NA,NA,"1200","1400","Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA
"205","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","7410",NA,"Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schniz.) Cuatr.","M. Sobral/1995","L. D. Thomaz","1992","10","28","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Altura 15m, PAP 48cm, caule róseo, externo com ranhuras. Estéril.","MBML007410","MBML007410",NA,"1622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-11-24 14:11:01-02","UFLA","ESAL","856","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl) Cuatrec","Ary T.O.Filho","Hoehne, FC",NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico SP","-46.6300010681152","-23.5400009155273",NA,NA,"; ; ;",NA,NA,NA,"29.287",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-25 10:12:49-03","CVRD","CVRD","2184","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta ssp. compacta","(Schnizl.) Cuatrec.","Domingos A. Folli","Folli, D.A.","1989","01","13","BRASIL","BA","Porto Seguro","Coleta de flor DAF.816","-39.0647010803223","-16.4496994018555",NA,NA,"<ll>dwc_commonname:</ll> Bandaiá mirim","CVRD002184",NA,NA,"886","América do Sul",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","ssp. compacta","68835","auto","2000","07","18","Magnoliopsida",NA,NA,NA,NA
"208","2021-02-25 10:12:49-03","CVRD","CVRD","2088","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta ssp. compacta","(Schnizl.) Cuatrec.","Luíz Carlos da Silva Giordano","Folli, D.A.","1988","10","27","BRASIL","BA","Porto Seguro","Coleta de fruto DAF. 886","-39.0647010803223","-16.4496994018555",NA,NA,"<ll>dwc_commonname:</ll> Bandaiá mirim","CVRD002088",NA,NA,"816","América do Sul",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","ssp. compacta","68835","auto","2000","07","03","Magnoliopsida",NA,NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","2821712","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"A. F. M. Glaziou","1891","4","7","Brazil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838",NA,NA,NA,"US01854932","US01854932_01 US01854932_02",NA,"18004","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,"33190","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","3288099","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"T. S. Santos, L. A. Mattos Silva & H. S. Brito","1979","2","13","Brazil","Bahia","Itiruçu","km 7 da Rodovia Itiruçu/Maracás (BA 554). Folhas SD (14-40c)","-40.1502990722656","-13.5317001342773",NA,NA,NA,"US01854928","US01854928_01 US01854928_02",NA,"1220","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,"22271","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","1443765","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"A. F. M. Glaziou","1905","3","4","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01854937","US01854937_01 US01854937_02",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","2627823","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. Reitz & R. M. Klein","1954","3","1","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,"US01854945","US01854945_01 US01854945_02",NA,NA,"South America",NA,NA,"300",NA,NA,"Linales",NA,"18533","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","1617875","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. M. Klein","1955","3","31","Brazil","Bahia","Nova Canaã","Morro da Ressacada","-40.1425018310547","-14.7941999435425",NA,NA,NA,"US01854938","US01854938_01 US01854938_02",NA,NA,"South America - Neotropics",NA,NA,"150",NA,NA,"Linales",NA,"27564","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","2860732","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"H. S. Irwin, R. M. Harley & G. L. Smith","1971","2","25","Brazil","Bahia",NA,"Ca. 24km N. of Seabra, road to Agua de Rega",NA,NA,NA,NA,NA,"US01854949","US01854949_01 US01854949_02",NA,NA,"South America - Neotropics",NA,NA,"1000",NA,NA,"Linales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","3359348","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"A. M. Amorim & S. C. Sant'Ana","1991","11","20","Brazil","Bahia",NA,"Ramal a esquerda na estrada Ubaitaba/Itacaré, a 4 km do loteamento da Marambaia",NA,NA,NA,NA,NA,"US02849135",NA,NA,"1117","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","2561469","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. Belém & J. M. Mendes","1965","1","22","Brazil","Bahia",NA,"Entre Itiruçu e Maracas",NA,NA,NA,NA,"Nome vulgar: Coleção Madeira","US01854921","US01854921_01 US01854921_02",NA,"5557","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","2699514","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"F. C. Hoehne","1932","3","17","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico (Parque do Estado)","-46.6300010681152","-23.5400009155273",NA,NA,NA,"US01854929","US01854929_01 US01854929_02",NA,"11261","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,"53584","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","2868811","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","1991","1","23","Brazil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próx. a barra","-48.3288993835449","-25.3066997528076",NA,NA,NA,"US01854948","US01854948_01 US01854948_02",NA,"25597","South America",NA,NA,NA,NA,NA,"Linales",NA,"37295","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","3339116","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. Reitz","1950","2","23","Brazil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,"US01854942","US01854942_01 US01854942_02",NA,"9944","South America",NA,NA,"50",NA,NA,"Linales",NA,"19684","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","1693226","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. M. Klein","1955","3","17","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01854939","US01854939_01 US01854939_02",NA,"218","South America",NA,NA,"350",NA,NA,"Linales",NA,"27253","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","3502915","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. M. Klein","1950","3","23","Brazil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,"US01854944","US01854944_01 US01854944_02",NA,"8402","South America",NA,NA,NA,NA,NA,"Linales",NA,"19684","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","2860855","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. Reitz & R. M. Klein","1954","3","4","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01854930","US01854930_01 US01854930_02",NA,"234","South America",NA,NA,"350",NA,NA,"Linales",NA,"27253","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","1499218","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"H. S. Irwin, R. M. Harley & G. L. Smith","1971","2","17","Brazil","Bahia","Morro do Chapéu","Serra do Tombador. Morro do Chapéu, ca. 7 km S of town of Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,"US01854934","US01854934_01 US01854934_02",NA,"4036","South America - Neotropics",NA,NA,"1125",NA,NA,"Linales",NA,"98143","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","2920725","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. Reitz & R. M. Klein","1954","5","14","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"Cleared leaf in Div. of Paleobotany Coll. no 2464. 15 Jul 1975","US01854946","US01854946_01 US01854946_02",NA,"130","South America",NA,NA,"50",NA,NA,"Linales",NA,"27253","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","3357031","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. Reitz & R. M. Klein","1957","7","26","Brazil","Santa Catarina","Três Barras",NA,"-50.3222007751465","-26.1063995361328",NA,NA,NA,"US01854940","US01854940_01 US01854940_02",NA,"1298","South America",NA,NA,"200",NA,NA,"Linales",NA,"22564","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","2985846","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. P. Belém & J. M. Mendes","1965","1","22","Brazil","Bahia",NA,"Entre Itiruçu e Maracas",NA,NA,NA,NA,NA,"US01854927","US01854927_01 US01854927_02",NA,"432","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","2271172","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta microcarpa","Cuatrec.",NA,"R. Pearce",NA,NA,NA,"Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,"US00101247",NA,"Isotype","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,"Linales","microcarpa",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"228","2020-09-12 05:00:02-03","US","US","2841424","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. M. Klein","1955","10","7","Brazil","Bahia","Nova Canaã","Morro da Fazenda","-40.1425018310547","-14.7941999435425",NA,NA,NA,"US01854941","US01854941_01 US01854941_02",NA,"16340","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,"27564","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","3323701","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. M. Harley, L. P. de Queiróz & W. Ganev","1992","2","12","Brazil","Bahia","Abaíra","Catolés de Cima","-41.88","-13.27",NA,NA,NA,"US01854931","US01854931_01 US01854931_02",NA,NA,"South America - Neotropics",NA,NA,"1000","1200",NA,"Linales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","1853720","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01854947","US01854947_01 US01854947_02",NA,"11552","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","2898187","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","Au Retiro","-43.1786003112793","-22.5049991607666",NA,NA,NA,"US01854950","US01854950_01 US01854950_02",NA,"3494","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,"36524","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"232","2020-09-12 05:00:02-03","US","US","3181772","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"-- Lemos","1934","2","20","Brazil","São Paulo","São Paulo","Parque da Avenida Paulista (resto de mata)","-46.6300010681152","-23.5400009155273",NA,NA,NA,"US01854943","US01854943_01 US01854943_02",NA,"7085","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,"53584","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"233","2020-09-12 05:00:02-03","US","US","1420919","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"A. F. M. Glaziou","1891","4","7","Brazil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838",NA,NA,NA,"US01854936","US01854936_01 US01854936_02",NA,"3647","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,"33190","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
