"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"196","2020-09-12 05:00:02-03","US","US","1743799","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"M. Moraes","1938","11","13","Brazil","Rio de Janeiro",NA,"Procedenci, Pedra do Rio prope Petropolis",NA,NA,NA,NA,"560",NA,NA,"US02274080","US02274080_01",NA,"Rosales","39323","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","2535395","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Reitz & Klein, --","1957","7","18","Brazil","Santa Catarina",NA,"Sabia, Vidal Ramos",NA,NA,NA,NA,"750",NA,NA,"US02274083","US02274083_01",NA,"Rosales","4542","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2785128","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Torke, Benjamin M.","E. P. Heringer & G. Eiten","1974","12",NA,"Brazil","Goiás",NA,"State of Goias, Municipio do Caldas Novas: at headwaters of the creek, Rio Quente, at the hotel, Pousada do Rio Querto , at foot of west slopes of the Serra de Caldas, 13 km due WSW of city of Caldas Novas","-48.75","-17.8",NA,NA,NA,NA,NA,"US02274001","US02274001_01",NA,"Rosales","14249","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","3257715","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Grimes, J.","T. McDowell & D. Gopaul","1990","5","12","Guyana","Cuyuni-Mazaruni",NA,"Along Mazaruni R, confluence with Kamarang R to 2 km downstream","-60.6167","5.88333",NA,NA,"490",NA,NA,"US00628838",NA,NA,"Rosales","2559","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","USw36611","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Collector unknown",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales","GTW 3123","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","2676463","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"R. P. Belém","1968","5","3","Brazil","Bahia",NA,"Regiao Bahia, Espirito Santo, bahia, marau, mata litoranea, margem de Igarape",NA,NA,NA,NA,NA,NA,NA,"US02274085","US02274085_01",NA,"Rosales","3487","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","3674849","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Torke, Benjamin M.","R. Quevedo, -- Guillen, Gutiérrez, --, Jardim, -- & -. Vacadiez","1993","7","18","Bolivia","Beni",NA,"Beni: Itenez, Serrania San simon, Arroyo San Simon, Pampas arboladas y algunas islas grandes de bosque alto, con paisaje montanoso","-62.05","-14.4167",NA,NA,"200",NA,NA,"US02273997",NA,NA,"Rosales","903","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","2581670A","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Torke, Benjamin M.","H. S. Irwin, R. Souza & R. Reis dos Santos","1966","1","22","Brazil","Goiás",NA,"The Planalto do Brasil, Serra Dourada, Estado de Goias, Creek Margin, Lower slopes of Serra Dourada, 30 km S. E. of Goias Velho, Goias",NA,NA,NA,NA,"650",NA,NA,"US02274000","US02274000_01",NA,"Rosales","11992","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2565825","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"M. Claussen","1844",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01013956","US01013956_01",NA,"Rosales","1704","South America - Neotropics",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","3493606","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"G. Hatschbach, M. M. Hatschbach & D. Guimaraes","1991","2","11","Brazil","Minas Gerais",NA,"Croslandia (mun. Cristalia) Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US02274087","US02274087_01",NA,"Rosales","55056","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","2590984A","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1966","6","1","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Estado de Mato Grosso, Serra Do Roncador, 86 km. N. Xavantina, Mato Grosso",NA,NA,NA,NA,"550",NA,NA,"US02274084","US02274084_01",NA,"Rosales","16360","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2025617","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"A. Macedo","1950","11","1","Brazil","Goiás",NA,"Balsamo, Municipio Jatai, Estado Goias",NA,NA,NA,NA,NA,NA,NA,"US02274081","US02274081_01",NA,"Rosales","2687","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","3493733","PreservedSpecimen","Plantae","Fabaceae","Ormosia","glazioviana","Ormosia glazioviana","Harms",NA,"G. Hatschbach & J. M. Silva","1990","1","25","Brazil","Paraná",NA,"Estr. p/Parque das Lauraceas, ponte rio Capivari (mun. Bocaiuva do Sul) Parana",NA,NA,NA,NA,NA,NA,NA,"US02274154","US02274154_01",NA,"Rosales","53727","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"209","2020-09-02 16:28:06-03","Cenargen","CEN","27825","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Bruno Machado Teles Walter","1996","02","09","Brasil","GO","URUACU","Córrego Boa Vista, fazenda Jacaré ou Laje, ao norte da cidade de Uruaçú, na direção do rio Maranhão.","-49.031111","-14.341944","-49.031111","-14.341944","420","420","Sementes metade vemelha, metade negra. Futuro reservatório do AHE Serra da Mesa.","CEN00027825","CEN00027825",NA,NA,"3184",NA,"Exsicatas",NA,NA,NA,"2015","07",NA,NA,NA,NA,"3",NA
"210","2020-09-02 16:28:06-03","Cenargen","CEN","22621","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Bruno Machado Teles Walter","1995","07","26","Brasil","GO","NIQUELANDIA","Margem direita do rio Bagagem, próximo à barra do Bagagem/Tocantins (Maranhão). Região da Serra Negra.","-48.316666","-13.966666","-48.316666","-13.966666","380","380","Frutos castanhos quase dourados. Sementes com a testa metade negra e metade vermelha; ornamental. Árvore esgalhada. Bacia de inundação do AHE Serra da Mesa.","CEN00022621","CEN00022621",NA,NA,"2517",NA,"Exsicatas",NA,NA,NA,"2015","07",NA,NA,NA,NA,"2",NA
"211","2020-09-02 16:28:06-03","Cenargen","CEN","24661","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","L. P. Queiroz","Bruno Machado Teles Walter","1995","10","07","Brasil","GO","NIQUELANDIA","Região da Serra Negra, margem esquerda do rio Bagagem, próximo à fazenda Aroeira, após a CODEMIN, cerca de 10 km desta.","-48.382777","-14.061111","-48.382777","-14.061111","390","390","Sementes: 1/2 vermelho 1/2 negro. Futuro reservatório do AHE Serra da mesa.","CEN00024661","CEN00024661",NA,NA,"2700",NA,"Exsicatas",NA,NA,NA,"1999","09",NA,NA,NA,NA,"5",NA
"212","2020-09-02 16:28:06-03","Cenargen","CEN","104689","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H. C. Lima","Haroldo Cavalcante de Lima","2017","11","03","Brasil","RJ","NOVA IGUACU","Reserva Biológica do Tinguá. Estrada para Serra Velha, ca. 200 metros após Reunião","-43.423888","-22.583611","-43.423888","-22.583611","127","127","Frutos jovens. Tronco com casca fissurado-escamosa, pardo-acizentada. Doação Jardim Botânico do Rio de Janeiro - RB 751871.","CEN00104689","CEN00104689",NA,NA,"8575",NA,"Exsicatas",NA,NA,NA,"2017","11",NA,NA,NA,NA,"1",NA
"213","2020-09-02 16:28:06-03","Cenargen","CEN","39877","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Taciana Barbosa Cavalcanti","2000","10","03","Brasil","GO","MINACU","8 km do estádio de futebol de Minaçú, na estrada para o canteiro de obras da AHE Cana Brava.",NA,NA,"-4821472.0","-1345500.0","460","460","Área de influência da AHE Cana Brava, influência direta. Ramos ferrugíneos. Folhas discolores.","CEN00039877","CEN00039877",NA,NA,"2608",NA,"Exsicatas",NA,NA,NA,"2015","07",NA,NA,NA,NA,"4",NA
"214","2020-09-02 16:28:06-03","Cenargen","CEN","63665","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Glocimar Pereira-Silva","1999","07","28","Brasil","GO","BARRO ALTO","Balsa do rio Maranhão - Barro Alto, km 2,6 próximo ao rio Estacionário.","-48.9157981872559","-14.9708003997803",NA,NA,"700","700","Área de influência indireta.","CEN00063665","CEN00063665",NA,NA,"4231",NA,"Exsicatas",NA,"39532","auto","2015","07",NA,NA,NA,NA,"4",NA
"215","2020-09-02 16:28:06-03","Cenargen","CEN","78458","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Daniela Inácio Junqueira - UEG","2009","10","26","Brasil","GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas.","-48.625","-17.74169921875",NA,NA,NA,NA,"Fruto seco. Doação Herbário UB - Brasil - Goiás.","CEN00078458","CEN00078458",NA,NA,"577",NA,"Exsicatas",NA,"36612","auto","2015","07",NA,NA,NA,NA,"1",NA
"216","2020-09-02 16:28:06-03","Cenargen","CEN","65778","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Aécio Amaral-Santos","1999","10","27","Brasil","GO","COLINAS DO SUL","5 km após Colinas do Sul, sentido Niquelândia á esquerda, estrada para Cachoeira das Pedras Bonitas, 4 km após a entrada.","-48.0783004760742","-14.1513996124268",NA,NA,NA,NA,"Área de Influência da UHE Serra da Mesa.","CEN00065778","CEN00065778",NA,NA,"533",NA,"Exsicatas",NA,"58154","auto","2015","07",NA,NA,NA,NA,"3",NA
"217","2020-09-02 16:28:06-03","Cenargen","CEN","26511","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","L. P. Queiroz","Taciana Barbosa Cavalcanti","1996","04","11","Brasil","GO","IPAMERI","Margem esquerda do rio Corumbá, 1,5 km a jusante da ponte, antes do rio São Bento","-48.1596984863281","-17.7219009399414","-4849861.0","-1772472.0","950","950","Sementes pretas e vermelhas.","CEN00026511","CEN00026511",NA,NA,"1935",NA,"Exsicatas",NA,"102542","auto","1999","09",NA,NA,NA,NA,"3",NA
"218","2020-09-02 16:28:06-03","Cenargen","CEN","30212","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Glocimar Pereira-Silva","1996","03","19","Brasil","GO","IPAMERI","Margem esquerda do rio Corumbá; 300 m a jusante da ponte Sâo Bento","-48.1596984863281","-17.7219009399414","-4848333.0","-1771667.0","580","580","Sementes vermelhas e pretas","CEN00030212","CEN00030212",NA,NA,"3528",NA,"Exsicatas",NA,"102542","auto","2015","07",NA,NA,NA,NA,"5",NA
"219","2020-09-02 16:28:06-03","Cenargen","CEN","30579","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Sebastião Pinheiro Cordovil da Silva","1996","05","21","Brasil","GO","NIQUELANDIA","Fazenda Serra Negra (propriedade Sr. Tonico).","-48.4597015380859","-14.4738998413086","-4835722.0","-1410750.0","420","420",NA,"CEN00030579","CEN00030579",NA,NA,"444",NA,"Exsicatas",NA,"74171","auto","2015","07",NA,NA,NA,NA,"3",NA
"220","2020-09-02 16:28:06-03","Cenargen","CEN","31551","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Aécio Amaral-Santos","1998","07","16","Brasil","GO","NIQUELANDIA","Margem esquerda do rio Tocantinzinho.","-48.4597015380859","-14.4738998413086",NA,NA,"450","450","Sementes metade vermelho-vivo, metade negras.&nf;Reservatório em formação do AHE Serra da Mesa.","CEN00031551","CEN00031551",NA,NA,"131",NA,"Exsicatas",NA,"74171","auto","2015","07",NA,NA,NA,NA,"4",NA
"221","2020-09-02 16:28:06-03","Cenargen","CEN","32082","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Bruno Machado Teles Walter","1997","08","07","Brasil","GO","NIQUELANDIA","Reservatório do AHE Serra da Mesa em formação. Região do Rio Tocantinzinho.","-48.4597015380859","-14.4738998413086","-4811722.0","-1417667.0","440","440","Sementes com testa 1/2 negra, 1/2 vermelha. Planta coletada em córrego de afluente do rio Tocantinzinho. Apenas a copa fora d`água.","CEN00032082","CEN00032082",NA,NA,"3828",NA,"Exsicatas",NA,"74171","auto","2015","07",NA,NA,NA,NA,"3",NA
"222","2020-09-02 16:28:06-03","Cenargen","CEN","20978","PreservedSpecimen","Plantae","Fabaceae Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","B. M. T. Walter","Hamilton Garboggini Pinho dos Santos","1993","07","28","Brasil","GO","PIRES DO RIO","Margem esquerda do rio Peixe","-48.2793998718262","-17.2996997833252",NA,NA,"1000","1000",NA,"CEN00020978","CEN00020978",NA,NA,"189",NA,"Exsicatas",NA,"39113","auto","2015","08",NA,NA,NA,NA,"3",NA
"223","2019-11-13 11:22:55-03","USP","SPF","65297A","PreservedSpecimen","Plantae","Leguminosae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Cardoso, D","Sem coletor",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00065297",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"2007","11",NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:22:55-03","USP","SPF","136220","PreservedSpecimen","Plantae","Leguminosae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Mendonça, CV","1994","12","15","Brasil","Minas Gerais",NA,"EPDA de Peti",NA,NA,NA,NA,NA,NA,NA,"SPF00136220",NA,NA,NA,"327",NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:22:55-03","USP","SPF","145409","PreservedSpecimen","Plantae","Leguminosae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Groppo, M","2001","01","23","Brasil","Mato Grosso do Sul","Chapadão do Sul",NA,"-53.002222","-19.020556","-53.002222","-19.020556","575","575",NA,"SPF00145409",NA,NA,NA,"477",NA,NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:22:55-03","USP","SPF","146037","PreservedSpecimen","Plantae","Leguminosae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Pirani, JR","2001","01","22","Brasil","Goiás","Serranópolis","Fazenda Moranga.","-51.961333","-18.287472","-51.961333","-18.287472","722","722",NA,"SPF00146037",NA,NA,NA,"4785",NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:22:55-03","USP","SPF","98990","PreservedSpecimen","Plantae","Leguminosae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Tamashiro, JY","1995","04","11","Brasil","São Paulo","Joanópolis",NA,"-46.189722","-22.895833","-46.189722","-22.895833","1280","1280",NA,"SPF00098990",NA,NA,NA,"803",NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:22:55-03","USP","SPF","114749","PreservedSpecimen","Plantae","Leguminosae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Bernacci, LC","1995","09","05","Brasil","São Paulo","Inúbia Paulista","Fazenda Oroitê (Suíços).","-50.9599990844727","-21.7700004577637",NA,NA,NA,NA,NA,"SPF00114749",NA,NA,NA,"2020",NA,NA,NA,"15683","auto","2006","03",NA,NA,NA,NA,NA,NA
"229","2019-11-13 11:22:55-03","USP","SPF","84002","PreservedSpecimen","Plantae","Leguminosae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Monteiro, AF","1941","12",NA,"Brasil","São Paulo","Mococa",NA,"-47","-21.4599990844727",NA,NA,NA,NA,NA,"SPF00084002",NA,NA,NA,"s.n.",NA,NA,NA,"24370","auto","2006","03",NA,NA,NA,NA,NA,NA
"230","2020-05-08 11:12:54-03","UEFS","HUEFS","140036","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Cardoso, D.","2008","05","25","Brasil","Bahia","Santa Terezinha","Serra da Jibóia. Reserva Jequitibá/GAMBA.","-39.476944","-12.869722","39W28'37''","12S52'11''",NA,NA,"Floresta ombrófila montana.","HUEFS0140036",NA,"Angiospermae","Fabales","2269",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"231","2020-05-08 11:12:54-03","UEFS","HUEFS","34376","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","L.P.de Queiroz","Nascimento, F.H.F.","1998","06","20","Brasil","Bahia","Água Quente","Mata do Itoibira.",NA,NA,NA,NA,"1700","1700","Interior da mata.","HUEFS0034376",NA,"Angiospermae","Fabales","1",NA,NA,NA,NA,NA,"1999","12",NA,"Rosanae",NA,NA,NA,NA
"232","2020-05-08 11:12:54-03","UEFS","HUEFS","175935","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Monteiro, M.T.","1972","04","22","Brasil","Bahia","Belmonte","Fazenda Brejinho.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"HUEFS0175935",NA,"Angiospermae","Fabales","23652",NA,NA,NA,"71281","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"233","2020-05-08 11:12:54-03","UEFS","HUEFS","30191","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","L.P.de Queiroz","Santos, H.G.P.dos","1993","07","28","Brasil","Goiás","Pires do Rio","Margem esquerda do Rio Peixe.","-48.2793998718262","-17.2996997833252",NA,NA,NA,NA,"Mata de galeria antropizada. Solo arenoso com deposição de matéria orgânica. Solo levemente acidentado.","HUEFS0030191",NA,"Angiospermae","Fabales","189",NA,NA,NA,"39113","auto","1999","09",NA,"Rosanae",NA,NA,NA,NA
"234","2020-05-08 11:12:54-03","UEFS","HUEFS","22964","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","L.P.de Queiroz","Hatschbach, G.","1995","10","26","Brasil","Mato Grosso","Rio Branco","Rod. MT-434, Km 12 de Rio Branco para Reserva do Cabaçal, vale do Rio Roncador.","-58.1156005859375","-15.2407999038696",NA,NA,NA,NA,NA,"HUEFS0022964","HUEFS0022964","Angiospermae","Fabales","63889",NA,NA,NA,"18946","auto","1996","06",NA,"Rosanae",NA,NA,NA,NA
"235","2020-05-08 11:12:54-03","UEFS","HUEFS","182404","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Carmo, F.F.","2010","08","02","Brasil","Minas Gerais","Rio Pardo Minas","Peixe Bravo C1","-42.702778","-16.009444","42W42'10''","16S0'34''","980","980",NA,"HUEFS0182404",NA,"Angiospermae","Fabales","5149",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"236","2020-05-08 11:12:54-03","UEFS","HUEFS","106586","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","D.Cardoso","Barreto, K.D.","1993","07","14","Brasil","São Paulo","Piracicaba","Parque da ESALQ/USP.","-47.625833","-22.712778","47W37'33''","22S42'46''",NA,NA,"Formação Antropicas-Ver observ.","HUEFS0106586",NA,"Angiospermae","Fabales","897",NA,NA,NA,NA,NA,"2008","01",NA,"Rosanae",NA,NA,NA,NA
"237","2020-05-08 11:12:54-03","UEFS","HUEFS","100139","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Cavalcanti, T.B.","2000","10","03","Brasil","Goiás","Campinaçu","8 Km do estádio de fultebol de Minaçu, na estrada para o canteiro de obras da AHE Cana Brava.","-48.214722","-13.455","48W12'53''","13S27'18''","460","460","Mata de galeria.","HUEFS0100139",NA,"Angiospermae","Fabales","2608",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"238","2020-05-08 11:12:54-03","UEFS","HUEFS","113088","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","D.Cardoso","Amorim, A.M.","2005","10","12","Brasil","Bahia","Arataca","Serra do Peito de Moça, complexo Serra das Lontras. Estrada que liga Arataca a Una, ramal ca. 22,4 Km de Aracata com entrada no assentamento Santo Antonio. RPPN Caminho das Pedras. Trilha de acesso ao Peito-de-Moça, após residência do Senhor Mormaço.","-39.333333","-15.166667","39W20'","15S10'",NA,NA,NA,"HUEFS0113088",NA,"Angiospermae","Fabales","5342",NA,NA,NA,NA,NA,"2008","02",NA,"Rosanae",NA,NA,NA,NA
"239","2020-05-08 11:12:54-03","UEFS","HUEFS","130697","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Lima, H.C.de","2007","03","27","Brasil","Mato Grosso","Campo Grande","BR-163, estrada para Fazenda Harmonia.",NA,NA,NA,NA,"600","600",NA,"HUEFS0130697",NA,"Angiospermae","Fabales","6578",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"240","2020-05-08 11:12:54-03","UEFS","HUEFS","139077","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Pott, A.","2008","09","26","Brasil","Mato Grosso do Sul","Naviraí","Fazenda Vaca Branca.","-53.75","-23.1","53W45'","23S6'",NA,NA,"Floresta estacional semidecidual.","HUEFS0139077",NA,"Angiospermae","Fabales","15200",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"241","2020-05-08 11:12:54-03","UEFS","HUEFS","140041","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Cardoso, D.","2008","08","01","Brasil","Bahia","Igrapiúna","BA 001, rodovia entre Igrapiúna e Ituberá, Reserva Ecológica da Michelim. Mata de Vila 5.","-39.116667","-13.816667","39W7'","13S49'",NA,NA,"Floresta ombrófila densa.","HUEFS0140041",NA,"Angiospermae","Fabales","2274",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"242","2020-05-08 11:12:54-03","UEFS","HUEFS","142074","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Queiroz, L.P.de","2008","10","01","Brasil","Bahia","Itacaré","Estrada da balsa até Maraú, na foz do rio Contas.","-39.099167","-14.265278","39W5'57''","14S15'55''",NA,NA,"Restinga arbórea.","HUEFS0142074",NA,"Angiospermae","Fabales","13858",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"243","2020-05-08 11:12:54-03","UEFS","HUEFS","142343","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","L.P.de Queiroz","Cardoso, D.","2007","08","12","Brasil","Bahia","Almadina","Serra do Corcovado. 13,8 km ao SW de Coaraci na estrada para Almadina. Faz. São José. Proprietário Sr. Francisco. Floresta ombrófila Densa Montana.","-39.603333","-14.705833","39W36'12''","14S42'21''","650","900",NA,"HUEFS0142343",NA,"Angiospermae","Fabales","2119",NA,NA,NA,NA,NA,"2009","09",NA,"Rosanae",NA,NA,NA,NA
"244","2020-05-08 11:12:54-03","UEFS","HUEFS","171577","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","L.P.de Queiroz","Amorim, A.M.","2009","01","15","Brasil","Bahia","Camacan","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667","39W33'55''","15S23'30''","835","1000","Floresta ombrófila densa montana.","HUEFS0171577",NA,"Angiospermae","Fabales","7745",NA,NA,NA,NA,NA,"2011","08",NA,"Rosanae",NA,NA,NA,NA
"245","2020-05-08 11:12:54-03","UEFS","HUEFS","142038","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Queiroz, L.P.de","2008","08","19","Brasil","Bahia","Maraú","Estrada à direita para uma propriedade particular, a ca. 3,0Km da entrada da cidade de Maraú.","-39.999444","-14.165556","39W59'58''","14S9'56''",NA,NA,"Fragmento de restinga arbórea.","HUEFS0142038",NA,"Angiospermae","Fabales","13822",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
