"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"261","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534297","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Riedel L",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534297 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534297","NL-L2534297","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"262","2020-02-08 10:03:07-03","NBC","NL-BOTANY","U.1420200","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Mexia YEJ",NA,"1931","05","13","Brazil",NA,NA,"State of Garaes, districto Diamantina. Christais; above Corriga Duas Pontes, on high damp bank.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420200 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1420200","NL-U1420200","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"263","2020-02-08 10:03:07-03","NBC","NL-BOTANY","U.1420201","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC",NA,"1966","01","18","Brazil",NA,NA,"Caixa D'Agua (Antonia) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420201 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1420201","NL-U1420201","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"264","2020-02-08 10:03:07-03","NBC","NL-BOTANY","WAG.1092993","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Leoncici O",NA,"1965","01","15","Brazil",NA,NA,"Brasil Minas Gerais, Poços de Caldas, Môrro do Forro, prox. à entrada.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1092993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1092993","NL-WAG1092993","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"265","2020-11-04 11:13:28-03","ESALQ","ESA","15700","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Souza, M.L.D.; Baumgratz, J.F.","2005",NA,NA,"Souza, V.C. et al.","5910.0","1994","04","22","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"ESA015700",NA,NA,NA,NA,"Magnoliophyta",NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"266","2020-11-04 11:13:28-03","ESALQ","ESA","14331","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Souza, M.L.D.; Baumgratz, J.F.","2005","01","01","Souza, V.C. et al.","5968.0","1994","04","23","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"ESA014331",NA,NA,NA,NA,"Magnoliophyta",NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"267","2020-11-04 11:13:28-03","ESALQ","ESA","24170","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Chiea, S.A.C.",NA,NA,NA,"Barreto, K.D. et al.","3319.0","1994","11","30","Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,NA,"ESA024170",NA,NA,NA,NA,"Magnoliophyta",NA,"32505","auto",NA,NA,NA,NA,NA,NA,NA
"268","2020-11-04 11:13:28-03","ESALQ","ESA","35868","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Chiea, S.A.C.",NA,NA,NA,"Souza, J.P. et al.","815.0","1996","12","12","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA035868","ESA035868",NA,NA,NA,"Magnoliophyta",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"269","2020-11-04 11:13:28-03","ESALQ","ESA","7520","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Matsumoto, K.",NA,NA,NA,"Moraes, P.L.R.","691.0","1992","05","19","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007520",NA,NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"270","2020-11-04 11:13:28-03","ESALQ","ESA","121918","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis",NA,"Meyer, F.S.",NA,NA,NA,"Kuntz, J.","809.0","2013","01","01","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde. Trilha do Jacú.","-41.8683013916016","-20.4333000183105",NA,NA,"1338","1338","Árvore ca. 3 m alt., flores alvas.","ESA121918","ESA121918",NA,NA,NA,"Magnoliophyta",NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"271","2020-11-04 11:13:28-03","ESALQ","ESA","100745","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,"Souza, M.L.D.","2005",NA,NA,"Muniz, C.F.S.","564.0","1985","05","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA100745","ESA100745",NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"272","2020-11-04 11:13:28-03","ESALQ","ESA","124956","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,NA,NA,NA,NA,"Flores, T.B.",NA,"2013","03","30","Brasil","São Paulo","Tapirai","Reserva Particular da Votorantin. Trilha do chagas, UHE da fumaça, Floresta Ombrófila Densa, a margem esquerda do rio Juquiá.","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"ESA124956",NA,NA,NA,NA,"Magnoliophyta",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"273","2020-11-04 11:13:28-03","ESALQ","ESA","93439","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Sajo, M.G.",NA,"1987","12","01","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA093439","ESA093439",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-11-04 11:13:28-03","ESALQ","ESA","118947","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,"Meyer, F.S.",NA,NA,NA,"Krieger, L.","23620.0","1989","04","01","Brasil","Minas Gerais",NA,"Parque Nacional Caparaó.",NA,NA,NA,NA,NA,NA,NA,"ESA118947","ESA118947",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-11-04 11:13:28-03","ESALQ","ESA","68923","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Ivanauskas, N.M.; Mazine, F.F.; Moura, C.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","4561.0","2000","04","20","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, trilha das cachoeiras do ribeirão de Itu. Floresta Ombrófila Densa de Encosta com sinais de perturbação. Beira de rio.","-45.36","-23.45","-45.36","-23.45",NA,NA,"Arbusto de2 m, cálice avermelhados, frutos arroxeados, beira da trilha","ESA068923","ESA068923",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-11-04 11:13:28-03","ESALQ","ESA","130856","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36059.0","2013","02","20","Brasil","São Paulo","Guarulhos","Fragmento 15 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3814","-46.3872","-23.3814","-46.3872","780","780","Arbusto","ESA130856",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-11-04 11:13:28-03","ESALQ","ESA","101261","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,"Weissenberg, E.W.",NA,NA,NA,"Neto, E.T.","3742.0","2003","11","15","Brasil","Minas Gerais","Carandaí",NA,"-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"ESA101261","ESA101261",NA,NA,NA,"Magnoliophyta",NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA
"278","2020-11-04 10:56:08-03","ESALQ","ESA","135732","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi.","V.S. Moreno","2014",NA,NA,"V.S. Moreno",NA,"2013","06","11","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"ESA135732",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"279","2020-11-04 11:13:28-03","ESALQ","ESA","12737","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Souza, V.C. et al.","4839.0","1993","11","26","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA012737",NA,NA,NA,NA,"Magnoliophyta",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"280","2020-11-04 11:13:28-03","ESALQ","ESA","124287","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,"Santos, E.L.","2013","01","28","Brotto, M.L.","878.0","2013","01","14","Brasil","Paraná","Matinhos","Estrada do Parati, Serra da Prata, PARNA Saint - Hilaire/Lange.","-48.5428009033203","-25.8174991607666",NA,NA,"145","145",NA,"ESA124287","ESA124287",NA,NA,NA,"Magnoliophyta",NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
"281","2020-11-04 11:13:28-03","ESALQ","ESA","102810","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,NA,NA,NA,NA,"Romero, R.","6709.0","2003","03","11","Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"ESA102810","ESA102810",NA,NA,NA,"Magnoliophyta",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA
"282","2020-11-04 10:56:08-03","ESALQ","ESA","135733","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi.","V.S. Moreno","2014",NA,NA,"V.S. Moreno",NA,"2013","05","17","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"ESA135733",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"283","2020-11-04 11:13:28-03","ESALQ","ESA","35412","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Souza, J.P.; Miyagi, P.H.; Zandoval, J.A.","26.0","1995","02","13","Brasil","Paraná","Sengés",NA,"-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"ESA035412","ESA035412",NA,NA,NA,"Magnoliophyta",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA
"284","2020-11-04 11:13:28-03","ESALQ","ESA","1577","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Chiea, S.A.C.",NA,NA,NA,"Maymone, P.",NA,"1932","01","01","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"ESA001577",NA,NA,NA,NA,"Magnoliophyta",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"285","2020-11-04 11:13:28-03","ESALQ","ESA","30875","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Souza, M.L.D.; Baumgratz, J.F.","2005",NA,NA,"Souza, V.C. et al.","10547.0","1996","01","26","Brasil","São Paulo","Buri",NA,"-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,NA,"ESA030875",NA,NA,NA,NA,"Magnoliophyta",NA,"28249","auto",NA,NA,NA,NA,NA,NA,NA
"286","2020-11-04 11:13:28-03","ESALQ","ESA","62160","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Sampaio, D. et al.","111.0","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA062160","ESA062160",NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"287","2020-11-04 11:13:28-03","ESALQ","ESA","35944","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Cogn.","Chiea, S.A.C.",NA,NA,NA,"Souza, J.P. et al.","969.0","1995","12","16","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA035944","ESA035944",NA,NA,NA,"Magnoliophyta",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"288","2020-11-04 11:13:28-03","ESALQ","ESA","19714","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Tamashiro, J.Y. et al.","1297.0","1995","06","15","Brasil","São Paulo","Itaberá",NA,"-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,NA,"ESA019714",NA,NA,NA,NA,"Magnoliophyta",NA,"29370","auto",NA,NA,NA,NA,NA,NA,NA
"289","2020-11-04 11:13:28-03","ESALQ","ESA","112863","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,"Weissenberg, E.W.",NA,NA,NA,"Wenzel, A.V.A.",NA,"2010","09","18","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"ESA112863","ESA112863",NA,NA,NA,"Magnoliophyta",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"290","2020-11-04 11:13:28-03","ESALQ","ESA","29657","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Ivanauskas, N.M.","44.0","1995","02","16","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029657","ESA029657",NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"291","2020-11-04 11:13:28-03","ESALQ","ESA","29486","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Ivanauskas, N.M.","1041.0","1996","01","04","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029486","ESA029486",NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"292","2020-11-04 11:13:28-03","ESALQ","ESA","7133","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Moraes, P.L.R.","623.0","1992","01","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007133",NA,NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"293","2020-11-04 11:13:28-03","ESALQ","ESA","19905","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Barreto, K.D. et al.","2811.0","1994","08","05","Brasil","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273",NA,NA,NA,NA,NA,"ESA019905",NA,NA,NA,NA,"Magnoliophyta",NA,"19379","auto",NA,NA,NA,NA,NA,NA,NA
"294","2020-11-04 11:13:28-03","ESALQ","ESA","32262","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,NA,NA,NA,NA,"Leitão Filho, H.F. et al.","34736.0","1996","01","31","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA032262",NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"295","2020-11-04 11:13:28-03","ESALQ","ESA","52143","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Lima, R.A.F.","311.0",NA,NA,NA,"Brasil","São Paulo","São Miguel Arcanjo","Beira de estrada (Km 71 - SP 139) - Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"600","600",NA,"ESA052143","ESA052143",NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"296","2020-11-04 11:13:28-03","ESALQ","ESA","75231","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","582.0","2001","04","10","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. 800 m.s.m. Floresta de neblina com campo adjacente.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto, ca. 1m alt. Flores avermeladas. Subosque de Pinus.","ESA075231","ESA075231",NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"297","2020-11-04 11:13:28-03","ESALQ","ESA","121426","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,"Baungratz, J.F.A.","2005",NA,NA,"Quinet, A.","83.0","1998","10","01","Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, largo do Sangradouro.","-43.3116989135742","-22.7856006622314",NA,NA,NA,NA,NA,"ESA121426","ESA121426",NA,NA,NA,"Magnoliophyta",NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA
"298","2020-11-04 11:13:28-03","ESALQ","ESA","79633","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Weissenberg, E.W.",NA,NA,NA,"Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","432.0","2002","04","22","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrofila Densa Montana. Trilha do Taquaral.","-47.995",NA,"-47,995","-24,056,389",NA,NA,"Arbusto de 60m de altura. Frutos imaturos","ESA079633","ESA079633",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-11-04 11:13:28-03","ESALQ","ESA","128387","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,"Souza, V.C.","2013",NA,NA,"Delfini, C.","853.0","2013","03","27","Brasil","São Paulo","Tapiraí","Trilha entre a UHE Alecrim e UHE Porto Raso. Floresta Ombrófila Densa, na margem do rio Dezembro.","-48.45029","-24.07696","-48.45029","-24.07696","332","332","Árvore, ca. 2m alt., flores róseas.","ESA128387",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-11-04 11:13:28-03","ESALQ","ESA","128386","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,"Souza, V.C.",NA,NA,NA,"Delfini, C.","807.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.31605","-24.02021","-47.31605","-24.02021","480","480","Arbusto, ca. 2m alt., tricomas ferrugíneos, flores róseas.","ESA128386",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-11-04 11:13:28-03","ESALQ","ESA","80666","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Martins, A.B.",NA,NA,NA,"Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","693.0","2002","04","24","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrofila Densa Montana. Trilha do Rio Taquaral 2.","-475.913","-240.344","-475,913","-240,344",NA,NA,"Árvore, ca. de 7m de altura. Frutos imaturos verdes e maduros violeta","ESA080666","ESA080666",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-11-04 11:13:28-03","ESALQ","ESA","84791","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Souza, S.C.P.M.",NA,NA,NA,"Araki, D.F.; Rother, D.C; Oliveira S.H; Toledo, R.M; Tamashiro J.Y; Rodrigues, R.R.; Souza, V.C.; Paula-Souza, J. ; Muniz, M.R.A.","37.0","2003","04","16","Brasil","São Paulo","Eldorado","Parque Estadual Intervales - trilha cachoeira das pedrinhas, Floresta Ombrófila Densa Montana com intensa exploração seletiva (palmito e madeira) estrada São Pedro","-482.188","-241.827","-482,188","-241,827",NA,NA,"Erva - 0,60 m, trilha, flores vermelhas, folhas pilosas,sombra","ESA084791","ESA084791",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-11-04 11:13:28-03","ESALQ","ESA","128385","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,NA,NA,NA,NA,"Virillo, C.B.","165.0","2013","04","01","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado","-47.204722","-24.110555","-47.204722","-24.110555","269","269",NA,"ESA128385","ESA128385",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-11-04 11:13:28-03","ESALQ","ESA","128389","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides",NA,"Souza, V.C.","2013",NA,NA,"Flores, T.B.","1900.0","2013","03","30","Brasil","São Paulo","Tapirai","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","-47.37897","-24.03882","-47.37897","-24.03882","324","324",NA,"ESA128389",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-11-04 11:13:28-03","ESALQ","ESA","84792","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Souza, S.C.P.M.",NA,NA,NA,"Urbanetz, C.; Déstro, G.F.G.; Moreira-Coneglian, I.R.; Harder, I.C.F.; Muniz, M.R.A.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","85.0","2003","04","19","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E.Xituê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito","-48.21","-24.18","-48.21","-24.18","790","790","Erva de 50cm, brácteas vermelhas no fruto vermelho","ESA084792","ESA084792",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
