"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"44","2021-02-18 09:30:08-03","UNESP-IBB","BOTU","26239","PreservedSpecimen","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Hatschbach, G.",NA,NA,NA,"Cervi, A.C.","4270","1993","12","16","Brasil","Paraná","Tibagi",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU026239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-06-29 11:31:22-03","UFRJ","RFA","5544","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora longifolia","Cogn.","J. J. Wurdack","1975",NA,NA,"P. Occhioni","780","1946","11","11","Brasil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore pequena Habito: Árvore pequena","RFA25772",NA,NA,NA,NA,NA,"longifolia",NA,"57442","auto",NA,NA,NA,NA,NA
"46","2020-06-29 11:31:22-03","UFRJ","RFA","5544","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora longifolia","Cogn.","J. J. Wurdack","1975",NA,NA,"P. Occhioni","780","1946","11","11","Brasil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore pequena Habito: Árvore pequena","RFA25772",NA,NA,NA,NA,NA,"longifolia",NA,"57442","auto",NA,NA,NA,NA,NA
"47","2020-06-29 11:31:22-03","UFRJ","RFA","8107","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Brade",NA,NA,NA,NA,"P. Occhioni","3479","1966","11","09","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Flor alva","RFA27380",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"48","2020-06-29 11:31:22-03","UFRJ","RFA","8107","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Brade",NA,NA,NA,NA,"P. Occhioni","3479","1966","11","09","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Flor alva","RFA27380",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"49","2020-11-24 17:10:49-03","UTFPR","DVPR","4146","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Cogn.","Cordeiro, J; Martin, VC","2010",NA,NA,"Caxambu, MG; et al.","1738","2007","11","02","Brasil","Paraná","Ponta Grossa","Burraco do Padre","-49.5832","-25.10467","-49.5832","-25.10467","915","915","erva rupícola, heliófita. Flores brancas.; Relevo: suave-ondulado - Vegetação: estepe (campos gerais)","DVPR004146",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:49-03","UTFPR","DVPR","4146","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Cogn.","Cordeiro, J; Martin, VC","2010",NA,NA,"Caxambu, MG; et al.","1738","2007","11","02","Brasil","Paraná","Ponta Grossa","Burraco do Padre","-49.5832","-25.10467","-49.5832","-25.10467","915","915","erva rupícola, heliófita. Flores brancas.; Relevo: suave-ondulado - Vegetação: estepe (campos gerais)","DVPR004146",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:44:23-03","EAO","IAN","81495","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Vauthier","42",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN081495",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:44:23-03","EAO","IAN","21876","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora grandifolia","(Naudin) Cogn.",NA,NA,NA,NA,"Glaziou, AFM","13855",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN021876",NA,"Dicotiledônea",NA,"Southern America",NA,"grandifolia",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:44:23-03","EAO","IAN","94289","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora grandifolia","(Naudin) Cogn.",NA,NA,NA,NA,"Glaziou, AFM","13899",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN094289",NA,"Dicotiledônea",NA,"Southern America",NA,"grandifolia",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:44:23-03","EAO","IAN","21876","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora grandifolia","(Naudin) Cogn.",NA,NA,NA,NA,"Glaziou, AFM","13855",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN021876",NA,"Dicotiledônea",NA,"Southern America",NA,"grandifolia",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:44:23-03","EAO","IAN","94289","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora grandifolia","(Naudin) Cogn.",NA,NA,NA,NA,"Glaziou, AFM","13899",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN094289",NA,"Dicotiledônea",NA,"Southern America",NA,"grandifolia",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:44:24-03","EAO","IAN","41277","PreservedSpecimen","Plantae","Melastomataceae","Leandra","urophylla","Leandra urophylla","Cogn.",NA,NA,NA,NA,"Burchell, WJ","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN041277",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:23-03","PUCPR","HUCP","19602","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Goldenberg, R",NA,NA,NA,"Moledo, R","s.n.","2005","12","18","Brasil","Santa Catarina","Corupá","Quatorze Quedas de Corupá","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,NA,"HUCP00013623","HUCP00013623","Eudicotiledonea",NA,NA,NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA
"58","2019-12-04 15:25:23-03","PUCPR","HUCP","19623","S","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Goldenberg, R",NA,NA,NA,"Selusniaki, M; Beltrami, L","1982","2007","12","09","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00013686","HUCP00013686","Eudicotiledonea",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"59","2019-12-04 15:25:23-03","PUCPR","HUCP","19687","S","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Beltrami, L","2144","2008","07","12","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00013638","HUCP00013638","Eudicotiledonea",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"60","2019-12-04 15:25:23-03","PUCPR","HUCP","20239","S","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Ariati, V",NA,NA,NA,"Selusniaki, M; Ariati, V; Moledo, R","2499","2009","03","23","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00013995","HUCP00013995","Eudicotiledonea",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"61","2019-12-04 15:25:23-03","PUCPR","HUCP","20079","S","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","1328","2007","10","27","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00013690","HUCP00013690","Eudicotiledonea",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"62","2019-12-04 15:25:23-03","PUCPR","HUCP","19600","S","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Goldenberg, R",NA,NA,NA,"Selusniaki, M; Beltrami, L","1887","2007","12","09","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00013607","HUCP00013607","Eudicotiledonea",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"63","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534504","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","06","08","Brazil",NA,NA,"Santa Catarina, Pilões, Palhoca.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534504 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534504","NL-L2534504",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534505","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Reitz R",NA,"1959","11","19","Brazil",NA,NA,"Santa Catarina, Mata da Companhia Hering, Bom Retiro, Blumenau.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534505","NL-L2534505",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534506","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1958","11","30","Brazil",NA,NA,"Est Parana (Brasil) Mun. Guaratuba,Serra do Aracatuba.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534506 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534506","NL-L2534506",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534507","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1966","12","27","Brazil",NA,NA,"Sitio do Belizario (mun. Campina Gde. do Sul) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534507","NL-L2534507",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534508","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Vauthier M",NA,"1833","01","01","Brazil",NA,NA,"Serra dos Orgaos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534508 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534508","NL-L2534508",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534509","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,"Prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534509","NL-L2534509",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 10:02:56-03","NBC","NL-BOTANY","U 0286997","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Maas PJM; Carauta JPP",NA,"1977","10","20","Brazil","Rio de Janeiro",NA,"Brasiliensis, Edo. Rio de Janeiro, Mun. Terezopolis, Parque Nacional da Serra dos Orgaós, Rio Beijaflor.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286997 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286997",NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw23871",NA,NA,NA
"70","2020-02-08 10:02:56-03","NBC","NL-BOTANY","U.1394679","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","08","01","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná km 20 of route BR 2, 20 km E.N.E. of Curitiba, mun. Campina Grande do Sul.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1394679 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1394679","NL-U1394679",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 10:02:56-03","NBC","NL-BOTANY","U.1394680","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Plowman TC; Martinelli G",NA,"1980","04","22","Brazil",NA,NA,"State of Rio de Janeiro. Municipio de Petrópolis: Estrada Fazenda Inglesa-Pati do Algeres. Floresta sob Regime de Preservação Permanente do IBDF. Mata úmida.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1394680 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1394680","NL-U1394680",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 10:02:56-03","NBC","NL-BOTANY","U.1394681","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Maas PJM; Carauta JPP",NA,"1977","10","20","Brazil","Rio de Janeiro",NA,"Brasiliensis, Edo. Rio de Janeiro, Mun. Terezopolis, Parque Nacional da Serra dos Orgaós, Rio Beijaflor.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1394681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1394681","NL-U1394681",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 10:02:56-03","NBC","NL-BOTANY","U.1394682","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","01","12","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná. Serra do Mar; upper Rio do Corvo, S. of old road to Morrtes, ca. 25 km E. of Curitiba.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1394682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1394682","NL-U1394682",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 10:03:01-03","NBC","NL-BOTANY","L.2534384","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Brade",NA,NA,NA,NA,"Hatschbach GG; Guimarães OA",NA,"1966","09","05","Brazil",NA,NA,"Anfiteatro (mun. P. Grosea) PR.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534384 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534384","NL-L2534384",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 10:03:01-03","NBC","NL-BOTANY","L.2534385","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Brade",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","12","31","Brazil",NA,NA,"Est Paraná (Brasil) Mun. Lapa, Rio Passa Dois.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534385","NL-L2534385",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 10:03:01-03","NBC","NL-BOTANY","L.2534384","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Brade",NA,NA,NA,NA,"Hatschbach GG; Guimarães OA",NA,"1966","09","05","Brazil",NA,NA,"Anfiteatro (mun. P. Grosea) PR.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534384 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534384","NL-L2534384",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 10:03:01-03","NBC","NL-BOTANY","L.2534385","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii","Brade",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","12","31","Brazil",NA,NA,"Est Paraná (Brasil) Mun. Lapa, Rio Passa Dois.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534385","NL-L2534385",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 10:03:02-03","NBC","NL-BOTANY","L.2534344","PreservedSpecimen","Plantae","Melastomataceae","Leandra","nutans","Leandra nutans","Cogn.",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,"Prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534344 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534344","NL-L2534344",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534321","PreservedSpecimen","Plantae","Melastomataceae","Leandra","urophylla","Leandra urophylla","Cogn.",NA,NA,NA,NA,"Burchell WJ",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia, Sao Paulo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534321 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534321","NL-L2534321",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-11-04 11:13:22-03","ESALQ","ESA","75740","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","Cogn.",NA,NA,NA,NA,"Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","597.0","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto escandente, frutos arroxeados. Interior de mata.","ESA075740","ESA075740","Magnoliophyta",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"81","2020-11-04 10:56:04-03","ESALQ","ESA","140578","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Santos, P.M.L.A.","2017","06","06","Gibau, A.; Silva-Filho, A.A. ; Brito, T.R.O. ; Santos, P.M.L.A.","213.0","2016","12","14","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela - Floresta Ombrófila Densa Altomontana, próx. entrada","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Árvore ca. 3m. Frutos verde-acizentado","ESA140578",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"82","2020-11-04 11:13:22-03","ESALQ","ESA","17886","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Chiea, S.A.C.",NA,NA,NA,"Cordeiro, J. et al.","1330.0","1994","03","30","Brasil","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"ESA017886",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA
"83","2020-11-04 11:13:22-03","ESALQ","ESA","17398","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Chiea, S.A.C.",NA,NA,NA,"Moraes, P.L.R. et al.","1102.0","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA017398",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"84","2020-11-04 11:13:22-03","ESALQ","ESA","8568","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Chiea, S.A.C.",NA,NA,NA,"Moraes, P.L.R.","728.0","1992","11","16","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA008568",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"85","2020-11-04 11:13:22-03","ESALQ","ESA","21908","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Chiea, S.A.C.",NA,NA,NA,"Souza, J.P.; Zandoval, J.A.; Miyagi, P.H.","131.0","1995","02","16","Brasil","São Paulo","Tapiraí","Cachoeira do Chá, a 12km de Tapiraí em direção a Juquiá. 20° 01' 46,6 S; 47° 33' 39 W. Mata mesófila.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Arbusto. Frutos verdes.","ESA021908",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"86","2020-11-04 11:13:22-03","ESALQ","ESA","75290","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","Cogn.",NA,NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","49.0","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore. Flores alvas, frutos imaturos verdes.","ESA075290","ESA075290","Magnoliophyta",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
