"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"360","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","26243",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa/29-09-2016","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","1943","2006","03","15",NA,"Brasil","Espírito Santo","Águia Branca","Assentamento 16 de Abril","-40.734722","-18.907028","150","150",NA,"Arbusto 60cm, inflorescência verde. Interior de mata.","MBML026243","MBML026243",NA,NA,NA,NA,"40W44'5","18S54'25,3",NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","32238",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa/29-09-2016","V. Demuner; T. A. Cruz, R. R. Vervloet e J.L. Thomazini.","4524","2007","11","20",NA,"Brasil","Espírito Santo","Águia Branca","Pedra Redonda, propr.: Jorge Wroblewski","-40.769444","-18.975556","300","300",NA,"Arbusto 1,5m, inflorescência verde, flores brancas. Borda de mata.","MBML032238","MBML032238",NA,NA,NA,NA,"40W46'10","18S58'32",NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","34406",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa/29-09-2016","A. M. Amorim; et al","7404","2008","05","09",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"MBML034406","MBML034406",NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","34994",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","J. Gurtler/2018","C. N. de Fraga; et al","1882","2008","02","18",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"MBML034994",NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","38373",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","J. Gurtler/2018","A. P. Fontana; et al","5749","2009","01","13",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.445556","-18.786944",NA,NA,NA,NA,"MBML038373",NA,NA,NA,NA,NA,"40W26'44","18S47'13",NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","45453",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","L.J.S. Pinto/09-09-2013","J. Gurtler","100","2012","02","17",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.692361","-19.805833","179","179",NA,"Erva (0,60 mts aprox.), infrutescência/inflorescência no caule","MBML045453","MBML045453",NA,NA,NA,NA,"40W41'32,5","19S48'21",NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","9644",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa/29-09-2016","L. Kollmann; E. Bausen","1647","1999","01","21",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,NA,"Arbusto 1m. Flores verdes.","MBML009644","MBML009644",NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","2465",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Inácio de Menezes","I. de Menezes",NA,"1951","10",NA,NA,"Brasil","Bahia","Salvador","Caluba","-38.510799407959","-12.9710998535156",NA,NA,NA,"Ex. Herb Secretaria de Agricultura, Terras e Colonização do ES.","MBML002465","MBML002465",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","14178",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa/29-09-2016","L. Kollmann; et al","3483","2000","12","12",NA,"Brasil","Espírito Santo","Barra de São Francisco","Cabeceira Córrego do Engenho","-40.8908004760742","-18.7549991607666",NA,NA,NA,"Erva 1m. Flores verdes.","MBML014178","MBML014178",NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-04 11:05:10-03","UFRB","HURB","15019","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Costa, G.; Correira, F. & Silva, T.T.","2080","2016","11","16",NA,"Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.344722","-13.150278",NA,NA,NA,NA,"HURB000015019","HURB000015019",NA,NA,NA,NA,"39º20'41W","13º09'01S",NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-04 11:05:10-03","UFRB","HURB","10867","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O.","4081","2015","08","17",NA,"Brasil","Bahia","Conceição do Almeida","Ponte na estrada Riachão Pequeno/Capitanga/Rio Tuins;","-39.212222","-12.795833","230","230",NA,NA,"HURB000010867",NA,NA,NA,NA,NA,"39º12'44W","12º47'45S",NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-04 11:05:10-03","UFRB","HURB","11099","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","(Müll.Arg.) Müll.Arg.","M.Martins","Aona, L.Y.S.; Costa, G.; Oliveira, W.F. & Pinho, R.","4256","2015","09","08",NA,"Brasil","Bahia","Tanquinho","Trilha da Serra da Pedra Bonita;","-39.104444","-11.983333","420","420",NA,NA,"HURB000011099",NA,NA,NA,NA,"2018","39º06'16W","11º59'S","12",NA,NA,NA,NA,NA,NA,NA
"372","2021-03-04 11:05:10-03","UFRB","HURB","15666","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","C.D.P.Vitório","Costa, G.; Correia, F.R.; Vitório, C.D.P.","2655","2017","08","02",NA,"Brasil","Bahia","Contendas do Sincorá","FLONA;","-41.095","-13.927222",NA,NA,NA,NA,"HURB000015666",NA,NA,NA,NA,NA,"41º05'42W","13º55'38S",NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-04 11:05:10-03","UFRB","HURB","15840","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","(Müll.Arg.) Müll.Arg.","M.Martins","Aona, L.Y.S.; Costa, G.; Vieira, G.; Fonseca, W. & Araujo, R.J.","4551","2017","09","13",NA,"Brasil","Bahia","Cachoeira","Capoieiruçu;","-38.989167","-12.575556",NA,NA,NA,NA,"HURB000015840",NA,NA,NA,NA,"2018","38º59'21W","12º34'32S","12",NA,NA,NA,NA,NA,NA,NA
"374","2021-03-04 11:05:10-03","UFRB","HURB","15822","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","(Müll.Arg.) Müll.Arg.","M.Martins","Aona, L.Y.S.; Costa,G.; Vieira, G.; Fonseca, W. & Araujo, R.J.","4533","2017","09","13",NA,"Brasil","Bahia","Cahoeira","Capoeiruçu;","-38.989167","-12.575556",NA,NA,NA,NA,"HURB000015822",NA,NA,NA,NA,"2018","38º59'21W","12º34'32S","12",NA,NA,NA,NA,NA,NA,NA
"375","2021-03-04 11:05:10-03","UFRB","HURB","20862","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Silva, T.T.; Araujo, G.P.; Oliveira, A.N.O.; Oliveira, A.C.","52","2017","04","19",NA,"Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.337222","-13.150278",NA,NA,NA,NA,"HURB000020862","HURB000020862",NA,NA,NA,NA,"39º20'14W","13º9'01S",NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-04 11:05:10-03","UFRB","HURB","4149","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","1527","2012","07","24",NA,"Brasil","Bahia","São Félix","Beija-Flor, Distrito de São Félix;","-38.966361","-12.668583","295","295",NA,"A.","HURB000004149",NA,NA,NA,NA,NA,"38°57'58,9 W","12°40'06,9 S",NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-04 11:05:10-03","UFRB","HURB","4701","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","G. Challen","Aona, L.Y.S.; Fonseca, W.O.; Lucas, E; Simões, S.S. et al","1554","2012","10","04",NA,"Brasil","Bahia","Boa Nova","P.N. de Boa Nova, setor sul; Fazenda Liberdade, Trilha do Charme","-40.127778","-14.408889","853","853",NA,NA,"HURB000004701",NA,NA,NA,NA,"2014","40°07'40 W","14°24'32 S",NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-04 11:05:10-03","UFRB","HURB","18015","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","W.Cordeiro","Costa, G.; Jesus, I.B.L.; Sousa, I, & Amancio, F.","3188","2017","10","14",NA,"Brasil","Bahia","Conceição do Coité","Morro do Mucambo;","-39.2827987670898","-11.5638999938965",NA,NA,NA,NA,"HURB000018015","HURB000018015",NA,"39025","auto","2019",NA,NA,"08","30",NA,NA,NA,NA,NA,NA
"379","2021-03-04 11:06:38-03","UFRB","HURB","1114","PreservedSpecimen","Plantae","Anthophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Aona, L.Y.S.; E.R.N.Lopes;J.C.Magalhães;M.A.S.Andrade;R.S.Carmo","1221","2009","04","02",NA,"Brasil","Bahia","Cruz das Almas","açude da EMBRAPA, margem do lago;","-39.1018981933594","-12.6700000762939",NA,NA,NA,"1221B.","HURB000001114",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-04 11:06:38-03","UFRB","HURB","1324","PreservedSpecimen","Plantae","Anthophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Sousa, M.P.; Aona, L.Y.S.; Santos, T.P.","57","2009","11","03",NA,"Brasil","Bahia","Cruz das Almas","Fazenda Campo Limpo; Machado de Dentro","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"HURB000001324",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-04 11:05:10-03","UFRB","HURB","3464","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Costa, G.; Conceição, S.F.; Fonseca, W.O. & Alcântara, J.A.C.","645","2012","02","15",NA,"Brasil","Bahia","Dom Macedo Costa",NA,"-39.1925010681152","-12.9049997329712",NA,NA,NA,NA,"HURB000003464",NA,NA,"9803","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-03-04 11:05:10-03","UFRB","HURB","4438","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Conceição, S.F.; Oliveira, W.; Marques, L.","842","2013","02","14",NA,"Brasil","Bahia","Maragogipe","lado direito da pista no sentido São Félix/ Marago; antes da entrada para Coqueiros","-38.9193992614746","-12.7777996063232",NA,NA,NA,"solo encharcado.","HURB000004438",NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-03-04 11:05:10-03","UFRB","HURB","4444","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Conceição, S.F.; Oliveira, W.; Marques, L.","848","2013","02","14",NA,"Brasil","Bahia","Maragogipe","lado direito da pista no sentido São Félix/ Marago; antes da entrada para Coqueiros","-38.9193992614746","-12.7777996063232",NA,NA,NA,"solo encharcado.","HURB000004444",NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-04 11:05:10-03","UFRB","HURB","20031","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Moreira, D.M.; Brandão, C.S; Souza, L. & Fonseca,W.","32","2016","11","15",NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020031",NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-04 11:05:10-03","UFRB","HURB","20912","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Moreira, D.M.; Almeida, M.R.A.; Brandão, C.S.S.; Alves, T.N.","159","2017","04","26",NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020912",NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-08 13:25:25-03","UFBA-IMS","HVC","5198","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Lucena,M.F.A.","G.Viana","1649","1986","11","11",NA,"Brasil","Sergipe","Frei Paulo",NA,"-37.5344009399414","-10.5494003295898",NA,NA,NA,NA,"HVC00005198",NA,NA,"20467","auto","2010",NA,NA,"06","29",NA,NA,NA,NA,NA,NA
"387","2020-06-15 15:30:22-03","UNESP-RC","HRCB","58901","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Araújo, D. & Lopes, N.","Vermelho","17","2012","12","22",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Ógãos","-43.0012","-22.45155","1146","1146",NA,"Arbustos. Inflorescências vermelhas",NA,NA,NA,NA,NA,NA,"43º00.072'W","22º27'093S",NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-06-15 15:30:22-03","UNESP-RC","HRCB","6148","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Souza, A.A.","Cesar, O.","672","1985","11","29",NA,"Brasil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,"Árvore, inflorescência feminina verde, flor masculina axilar verde",NA,NA,NA,NA,NA,"2017",NA,NA,"05","06",NA,NA,NA,NA,NA,NA
"389","2020-06-15 15:30:22-03","UNESP-RC","HRCB","31778","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Cavalcanti, D.C.","103","1992","09","19",NA,"Brasil","São Paulo","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,"Arbusto com 2,5m de altura, flores",NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-06-15 15:30:22-03","UNESP-RC","HRCB","44956","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Souza, A.A.","Pivetta","1201","1956","01","29",NA,"Brasil","Rio Grande do Sul","Horizontina",NA,"-54.3078002929688","-27.6257991790771","200","200",NA,"erva perene (arbustiva) flor branco esverdeado",NA,NA,NA,"15214","auto","2017",NA,NA,"05","06",NA,NA,NA,NA,NA,NA
"391","2020-06-15 15:30:22-03","UNESP-RC","HRCB","19535","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Souza, A.A.","Tamashiro, J.Y.","763","1995","04","10",NA,"Brasil","São Paulo","Nazaré Paulista","Estrada de terra para Piracaia","-46.3899993896484","-23.1800003051758",NA,NA,NA,"Arbusto de 1m., flores com estigmas castanho",NA,NA,NA,"18850","auto","2017",NA,NA,"05","06",NA,NA,NA,NA,NA,NA
"392","2020-08-26 10:08:44-03","UFMA","BMA","1345","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.",NA,"Conceição, S.F.; Oliveira, W.; Marques, L. 842",NA,"2013","02","14",NA,"Brasil","BA","Maragogipe","lado direito da pista no sentido São Félix/ Maragogipe, antes da entrada para Coqueiros.","-38.9193992614746","-12.7777996063232",NA,NA,NA,"Amazônia oriental. Floresta secundária; Cipó em borda de mata. Comum.",NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-11-24 14:10:38-02","UFLA","ESAL","12989","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Camargos",NA,NA,NA,NA,NA,NA,"arbusto; 1.8; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2018-10-09 16:31:18-03","UFLA","ESAL","250","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Biológico SP","Heringer, EP","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-11-24 14:10:38-02","UFLA","ESAL","19168","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","L. C. S. Assis","Assis, LCS","420",NA,NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"árvore; 2,m; ;; floresta",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-11-24 14:10:38-02","UFLA","ESAL","12195","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.",NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,"sub-arbusto; 2.0; amarelada;; floresta",NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-11-24 14:10:38-02","UFLA","ESAL","20716","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.",NA,"Atala, CA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"arbusto; 2, m; vermelha;; floresta",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-01-26 13:54:02-03","IMA","MAC","37602","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","E.C.O.Chagas","Chagas-Mota","2317","2009","03","17",NA,"Brasil","Alagoas","Mata Grande","Fazenda Pau Grande.","-37.731389","-10.289889",NA,NA,NA,"Arbusto ca. 2 m de altura. Inflorescência branca.; Brejo de Altitude.","MAC0037602","MAC0037602",NA,NA,NA,"2009","-37.731389","-10.289889","03","17",NA,NA,NA,NA,NA,NA
"399","2021-01-26 13:54:02-03","IMA","MAC","24235","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","E.C.O.Chagas","R.P.Lyra-Lemos; et al.","9275","2006","03","23",NA,"Brasil","Alagoas","Maravilha","Subida da Serra da Caiçara, Em direção a torre de telefonia, 725m de altitude.","-37.367367","-9.231278",NA,NA,NA,"Subarbsuto ca. de 1m de altura. Flores brancas.; Mata Serrana de Brejo de altitude.","MAC0024235","MAC0024235",NA,NA,NA,"2010","-37.367367","-9.231278","08","19",NA,NA,NA,NA,NA,NA
"400","2021-01-26 13:54:02-03","IMA","MAC","24275","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","R.P.Lyra-Lemos","R.P.Lyra-Lemos; et al.","9316","2006","03","24",NA,"Brasil","Alagoas","Água Branca","Fazenda Cobras, Próximo a zona urbana, área no entorno da antiga casa do Sr. Ulisses Lima.","-37.936147","-9.261356",NA,NA,NA,"Arbusto delgado ca. de 1m de altura. Flores cremes esverdeadas.; Caatinga arbórea úmida com matações.","MAC0024275","MAC0024275",NA,NA,NA,"2006","-37.936147","-9.261356",NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-01-26 13:54:02-03","IMA","MAC","31202","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","E.C.O.Chagas","R.P.Lyra-Lemos; et al.","10582","2007","08","26",NA,"Brasil","Alagoas","Mata Grande","Estrada Mata Grande.","-37.731389","-9.118675",NA,NA,NA,"Mata Serrana de Brejo de altitude.","MAC0031202","MAC0031202",NA,NA,NA,"2009","-37.731389","-9.118675","08","14",NA,NA,NA,NA,NA,NA
"402","2021-01-26 13:54:02-03","IMA","MAC","36363","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","E.C..O.Chagas","R.P.Lyra-Lemos; E.C.O. Chagas; M.C.S.Mota","11981","2009","02","23",NA,"Brasil","Alagoas","Mata Grande","Mata do Pau Grande.","-37.731389","-9.118378",NA,NA,NA,"Arbusto ca. 8cm de altura. Inflorescencia verde.; Brejo de Altitude","MAC0036363","MAC0036363",NA,NA,NA,NA,"-37.731389","-9.118378",NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-01-26 13:54:02-03","IMA","MAC","38310","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","E.C.O.Chagas","Chagas-Mota; L.M.Leão","3022","2009","04","23",NA,"Brasil","Alagoas","Inhapi","Serra do Grude.","-37.681228","-9.276686",NA,NA,NA,"Arbusto ca. 1,5 m de altura. Inflorescência verde.; Caatinga.","MAC0038310","MAC0038310",NA,NA,NA,"2009","-37.681228","-9.276686","04","23",NA,NA,NA,NA,NA,NA
"404","2021-01-26 13:54:02-03","IMA","MAC","45912","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","E.C.O.Chagas","Chagas-Mota","7416","2010","01","30",NA,"Brasil","Alagoas","Minador do Negrão","Fazenda Pedra Talhada.","-36.859378","-9.340025",NA,NA,NA,"Arbusto ca. 1 m de altura. Inflorescências cremes.; Caatinga.","MAC0045912","MAC0045912 MAC0045912_1",NA,NA,NA,"2010","-36.859378","-9.340025","01","30",NA,NA,NA,NA,NA,NA
"405","2021-01-26 13:54:02-03","IMA","MAC","58525","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","R.Riina","L.Nusbaumer","4664","2015","10","21",NA,"Brasil","Alagoas","União dos Palmares","Serra de Frio.","-36.034225","-9.157681","510","510",NA,"Arbusto ca. 1,7 m. Inflorescência amarela.; Mata Atlântica.","MAC0058525","MAC0058525",NA,NA,NA,"2016","-36.034225","-9.157681","01","11",NA,NA,NA,NA,NA,NA
"406","2021-01-26 13:54:02-03","IMA","MAC","64791","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","R.T.Queiroz","M.Figueira; B.Schindler; R.A.Pontes; J.R.Lima; R.C.Forzza; L.H","629","2017","05","20",NA,"Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Mosaico Vegetacional de fitofisionomias florestais e arbustivas.","-36.890833","-7.5","710","710",NA,"Arbusto, em arbustal, aprox. 1 m, espigas esverdeadas.; Caatinga.","MAC0064791",NA,NA,NA,NA,"2017","-36.890833","-7.5","09","20",NA,NA,NA,NA,NA,NA
"407","2021-01-26 13:54:02-03","IMA","MAC","45205","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","E.C.O.Chagas","Chagas-Mota; S.Brasileiro; E.Gonçalves","6709","2010","01","15",NA,"Brasil","Alagoas","Mata Grande","Mata do Pau Grande.","-37.720675","-9.3935",NA,NA,NA,"Arbusto ca. 1 m de altura. Inflorescência avermelhada.; Caatinga.","MAC0045205","MAC0045205",NA,NA,NA,"2010","-37.720675","-9.3935","01","15",NA,NA,NA,NA,NA,NA
