"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","recordedBy","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"46","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","24830","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Paschoal, M.E.S.","2001","12","25","2001","09","25","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,NA,NA,"Erva de 1,30 m de altura, brácteas vermelho intenso, corola roxa, com bordas brancas",NA,"Paschoal, M.E.S.","2960",NA,NA,"BOTU024830",NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:07:46-03","UNESP-IBB","BOTU","27462","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Ishara, K.L.",NA,NA,NA,"2008","11","18","Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.733333","-22.8","48°44'w","22°48's",NA,NA,NA,NA,"Erva 1m, flores rosas, odor forte",NA,"Ishara, K.L.","245",NA,NA,"BOTU027462",NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:51:40-03","EAO","IAN","129571","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB","1967",NA,NA,"1965","11","16","Brasil","Goiás",NA,"Gallery forest, ca. 14km E of Cabeceiras.",NA,NA,NA,NA,NA,"1000","1000",NA,"Rosette herb, the leaves to 1.5m long red at base. Flowers magenta, margined white.",NA,"Irwin, HS; Souza, R","10353","Southern America",NA,"IAN129571",NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:51:40-03","EAO","IAN","129571a","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1965","11","16","Brasil","Gioás",NA,"Galery forest, ca. 14 km E of Cabeceiras. Serra do Rio Preto.",NA,NA,NA,NA,NA,"1000","1000",NA,"Rosette herb, the leaves to 1, 5 m long, red at base. Flowers megenta, margined white.",NA,"Irwin, HS; Souza, R; Santos, RR dos","10353","Southern America",NA,"IAN129571a",NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:51:40-03","EAO","IAN","159606","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, RF","2013","05",NA,"1980","09","18","Brasil","Mato Grosso",NA,"Fazenda Miranda, perto do Rio Aquidauana. Pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,"Folhas superiores arroxeadas; flor com jmetade superior roxo-vermelha",NA,"Pires, JM; Furtado, PP","17162","Southern America",NA,"IAN159606",NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:51:40-03","EAO","IAN","77364","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB","1958","09",NA,"1952","06","25","Bolívia",NA,NA,"Rio Guaporé; Santo Antonio de Manoelito; campo.",NA,NA,NA,NA,NA,NA,NA,NA,"Planta terrestre; flor vermelha.",NA,"Black, GA; Cordeiro, E","15327",NA,NA,"IAN077364",NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:51:40-03","EAO","IAN","77591","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB","1958","09",NA,"1951","09",NA,"Brasil","Roraima",NA,NA,"-59.254167","0.737222","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,"Black, GA","s.n.","Southern America",NA,"IAN077591",NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:51:40-03","EAO","IAN","77591","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB","1958","09",NA,"1951","09",NA,"Brasil","Roraima",NA,NA,"-59.254167","0.737222","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,"Black, GA","s.n.","Southern America",NA,"IAN077591",NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:51:40-03","EAO","IAN","78769","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB","1959","09",NA,"1952","11","01","Brasil","Amazonas",NA,"Alto Rio Aracá, sub-afluente do RioNegro.",NA,NA,NA,NA,NA,NA,NA,NA,"Planta herbácea; folhas com longos espinhos; frutos amarelos em cachos.",NA,"Fróes, RL; Addison, GON","29242","Southern America",NA,"IAN078769",NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:51:40-03","EAO","IAN","53541","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, RF","2015","09",NA,"1949","08","06","Brasil","Maranhão","Imperatriz","Campo arenoso.","-47.49169921875","-5.52639007568359",NA,NA,"48110",NA,NA,NA,"Brácteas vermelhas.","auto","Black, GA","8168","Southern America",NA,"IAN053541",NA,NA,NA,NA,NA,NA
"56","2020-12-14 15:02:43-03","CPAN-UFMS","COR","3017","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1992","12","06","Brasil","Mato Grosso do Sul","Corumbá","Jacadigo; Sitio Natividade","-57.821667","-19.161111","57º49'18''W","19º9'40''S",NA,"132","132",NA,"Erva terrestre muito frequente e variável no porte; inflorescências pequenas menores do que 10 cm de comprimento e outras maiores de 15 cm; brácteas primárias e sépalas alvacentes; pétalas lilases com margem alva; brácteas escapais vermelho-vivo; folhas v",NA,"Wendt, T.; Damasceno-Júnior, G. A. & Rodrigues, V. B. S.","266",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-26 18:07:25-03","CPAN-UFMS","COR","1589","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1988","10","25","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim (Nhecolândia).","-56.65","-18.983333","56º39'0''W","18º59'0''S",NA,"90","90",NA,"Habito: Erva rosulada 80cm",NA,"V.J.Pott et alii","714",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-26 18:07:25-03","CPAN-UFMS","COR","3968","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal do Abobral/Nhecolândia; fazenda Santa Helena","-57.062222","-19.383889","57º3'44''W","19º23'2''S",NA,"91","91",NA,"Erva perene, 1,7 m de altura; rizomatosa Habito: Erva",NA,"Damasceno-Júnior, G. A.; Bezerra, M. A. O. & Bortolotto, I. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-26 18:07:25-03","CPAN-UFMS","COR","10085","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2004","10","31","Brasil","Mato Grosso do Sul","Corumbá","Morro no Amolar; área da ECOA","-57.483333","-18.033056","57º29'0''W","18º1'59''S",NA,"95","95",NA,"Erva; brácteas da base do escapo vermelhas, brácteas da inflorescência (frutos) palha; folhas verdes com base vermelha quando próximo à inflorescência; frutos verdes Habito: Erva",NA,"Bortolotto, I. M.; Damasceno-Júnior, G. A.; Ishii, H. I.; Assis, E. M.; Rosso, C. & Magalhães, V.","1462",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4839","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São João.","-57.6016998291016","-19.0046997070312",NA,NA,"23141",NA,NA,NA,"Com Flor: vermelha Habito: Arbusto","auto","Conceição, T.S.; Ridrigues, D.P.; Bortolotto, I.M.","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-26 18:07:25-03","CPAN-UFMS","COR","5434","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Damasceno, Pott e Pott",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Ladário","Lagoa Negra. área de inundação; ;.","-57.6016998291016","-19.0046997070312",NA,NA,"23141",NA,NA,NA,"Tese da Prof. Mª Angélica Bezerra de Oliveira","auto","Bezerra,M.A.O.","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-26 18:07:25-03","CPAN-UFMS","COR","78","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Tânia Wendt",NA,NA,NA,"1982","11","08","Brasil","Mato Grosso do Sul","Ladário","Pantanal.","-57.6016998291016","-19.0046997070312",NA,NA,"23141",NA,NA,NA,NA,"auto","Paula, J.E.; Conceição, C.A.","1639",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-26 18:07:25-03","CPAN-UFMS","COR","3245","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Z.J.G.Miranda",NA,NA,NA,"1993","11","29","Brasil","Mato Grosso do Sul","Ladário","Proximidades da Baía Negra.","-57.6016998291016","-19.0046997070312",NA,NA,"23141",NA,NA,NA,NA,"auto","Baracat,C.;Culau,R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:27:32-03","UFBA","ALCB","134236","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Guedes, ML","2019","04",NA,"2018","09","05","Brasil","Mato Grosso","Barra do Garças","Caminho para Serra do Taquaral.","-52.295556","-15.764722","-52.295556","-15.764722",NA,"317","317",NA,"Folhas basais, margens espinescentes. Inflorescência com escapo curto, com indumento amarelo-esbranquiçado, brácteas com margens serreadas , rosadas.",NA,"Guedes, ML; Lopes, EB; Araújo, FS","30918","Southern America",NA,"ALCB059011","ALCB059011",NA,NA,NA,NA,NA
"65","2020-02-08 10:12:10-03","NBC","NL-BOTANY","U.1178378","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro RF","2009","05","18","1990","09","15","Bolivia","Santa Cruz",NA,NA,"-63.75","-14.75","-63.75","-14.75",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1178378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Frey R; Kramer KU",NA,"Southern America",NA,"NL-U1178378","NL-U1178378","Magnoliopsidae","U 0083463",NA,NA,NA
"66","2020-02-08 10:12:10-03","NBC","NL-BOTANY","L.1429446","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1980","11","15","Argentina",NA,NA,"Carambola, Dep. Concepcion, prov. Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1429446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Pedersen TM",NA,"Southern America",NA,"NL-L1429446","NL-L1429446","Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 10:12:10-03","NBC","NL-BOTANY","L.1429447","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1980","11","15","Argentina",NA,NA,"Carambola, Dep. Concepcion, prov. Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1429447 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Pedersen TM",NA,"Southern America",NA,"NL-L1429447","NL-L1429447","Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 10:12:10-03","NBC","NL-BOTANY","L.1429448","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1913","09","01","Paraguay",NA,NA,"Paraguaria centralis: prope Sapucay.",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1429448 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Hassler E",NA,"Southern America",NA,"NL-L1429448","NL-L1429448","Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 10:12:10-03","NBC","NL-BOTANY","U.1178379","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro RF","2009","05","18","1990","09","15","Bolivia","Santa Cruz",NA,NA,"-63.75","-14.75","-63.75","-14.75",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1178379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Frey R; Kramer KU",NA,"Southern America",NA,"NL-U1178379","NL-U1178379","Magnoliopsidae","U 0083464",NA,NA,NA
"70","2020-02-08 10:12:10-03","NBC","NL-BOTANY","U.1178432","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro RF","2009","05","21","1965","12","08","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1178432 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Hatschbach GG; Lindeman JC; Haas JH de",NA,"Southern America",NA,"NL-U1178432","NL-U1178432","Magnoliopsidae","U 0083452",NA,NA,NA
"71","2020-11-04 11:03:43-03","ESALQ","ESA","4100","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, R.F.","2012","10","24","1989","03","24","Brasil","São Paulo","Aguaí",NA,"-46.9700012207031","-22.0499992370605",NA,NA,"25812",NA,NA,NA,NA,"auto","Duarte, K.M.R.",NA,NA,NA,"ESA004100","ESA004100",NA,NA,NA,NA,NA
"72","2020-11-04 11:03:43-03","ESALQ","ESA","42171","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Souza, V.C.",NA,NA,NA,"1997","05","20","Brasil","Mato Grosso","Alto Paraguai","BLOQUEADO","-56.4824981689453","-14.5136003494263",NA,NA,"78022",NA,NA,NA,"Terrestre; frutos alaranjados.","auto","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16686.0",NA,NA,"ESA042171","ESA042171",NA,NA,NA,NA,NA
"73","2020-11-04 11:03:43-03","ESALQ","ESA","42156","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Souza, V.C.",NA,NA,NA,"1997","10","11","Brasil","Mato Grosso","Rosário Oeste","BLOQUEADO","-56.4275016784668","-14.8360996246338",NA,NA,"187324",NA,NA,NA,"Terrestre. Brácteas do escapo vermelho-vivo. Brácteas florais creme; flores rosa-forte.","auto","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20726.0",NA,NA,"ESA042156","ESA042156",NA,NA,NA,NA,NA
"74","2020-11-04 11:03:43-03","ESALQ","ESA","42170","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Souza, V.C.",NA,NA,NA,"1997","02","28","Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,"107042",NA,NA,NA,NA,"auto","Nave, A.G. et al.","1275.0",NA,NA,"ESA042170",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:03:43-03","ESALQ","ESA","7087","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, R.F.","2012","10","24","1989","03","24","Brasil","São Paulo","Aguaí",NA,"-46.9700012207031","-22.0499992370605",NA,NA,"25812",NA,NA,NA,NA,"auto","Duarte, K.M.R.",NA,NA,NA,"ESA007087","ESA007087",NA,NA,NA,NA,NA
"76","2020-11-04 11:03:43-03","ESALQ","ESA","6225","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Souza, G.M.",NA,NA,NA,"1989","10","10","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,"23972",NA,NA,NA,NA,"auto","Pazzetti, C.R.",NA,NA,NA,"ESA006225","ESA006225",NA,NA,NA,NA,NA
"77","2020-11-04 11:03:43-03","ESALQ","ESA","51400","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,"Andrade, V.F.",NA,NA,NA,"2005","09","17","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"22843",NA,NA,NA,NA,"auto","Battaglia, B.",NA,NA,NA,"ESA051400","ESA051400",NA,NA,NA,NA,NA
"78","2020-11-04 11:03:43-03","ESALQ","ESA","42172","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Souza, V.C.",NA,NA,NA,"1997","10","07","Brasil","Mato Grosso","Rosário Oeste","BLOQUEADO","-56.4275016784668","-14.8360996246338",NA,NA,"187324",NA,NA,NA,"Terrestre. Folhas com centro vermelho e ápice castanho; flores rosa-forte.","auto","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20305.0",NA,NA,"ESA042172","ESA042172_1 ESA042172_2",NA,NA,NA,NA,NA
"79","2020-11-04 11:03:43-03","ESALQ","ESA","42176","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Souza, V.C.",NA,NA,NA,"1997","06","12","Brasil","Mato Grosso","Tapurah","BLOQUEADO","-56.5416984558105","-12.7849998474121",NA,NA,"190293",NA,NA,NA,"Terrestre; frutos castanhos.","auto","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17858.0",NA,NA,"ESA042176","ESA042176",NA,NA,NA,NA,NA
"80","2020-11-04 11:03:43-03","ESALQ","ESA","22992","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,"Wanderley, M.G.L.",NA,NA,NA,"1994","12","09","Brasil","São Paulo","Itirapina","BLOQUEADO","-47.8199996948242","-22.25",NA,NA,"22843",NA,NA,NA,"Erva, 50 cm alt.; inflorescência vermelha.","auto","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3390.0",NA,NA,"ESA022992","ESA022992",NA,NA,NA,NA,NA
"81","2020-11-04 11:03:43-03","ESALQ","ESA","21743","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Silva, B.R.",NA,NA,NA,"1995","11","10","Brasil","São Paulo","Itirapina","BLOQUEADO","-47.8199996948242","-22.25",NA,NA,"22843",NA,NA,NA,"Erva terrestre; brácteas foliáceas verdes com base vermelho vivo e ápice castanho, passando gradativamente a completamente vermelho-vivo em direção à inflorescência, brácteas da inflorescência alvas; pétalas róseas com á","auto","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","9427.0",NA,NA,"ESA021743","ESA021743_1 ESA021743_2",NA,NA,NA,NA,NA
"82","2020-11-04 10:55:09-03","ESALQ","ESA","139039","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2016","03","22","Brasil","SP","Assis","Estação Ecológica de Assis. Cerrado.","-50.4099998474121","-22.6599998474121",NA,NA,"23972",NA,NA,NA,"Erva, terrestre, 80cm,frutos amarelados","auto","Colletta, G.D","2551.0",NA,NA,"ESA139039",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:03:43-03","ESALQ","ESA","18395","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Bromelia","cf. balansae","Bromelia cf. balansae","Mez","Monteiro, R.F.","2015","09","15","1994","04","26","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,"45913",NA,NA,NA,NA,"auto","Barreto, K.D. et al.","2346.0",NA,NA,"ESA018395","ESA018395",NA,NA,NA,NA,NA
"84","2021-01-14 15:25:46-03","MN","R","189816","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, L.B.",NA,NA,NA,"1964","12","07","Brasil","Santa Catarina","Campo Erê",NA,"-53.133333","-26.366667","53°08'W","26°22'S",NA,NA,NA,NA,NA,NA,"Smith, L.B. 13806; Klein, R.M.",NA,NA,NA,"R010005364","R010005364",NA,NA,NA,NA,NA
"85","2021-01-14 15:25:46-03","MN","R","189817","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, L.B.",NA,NA,NA,"1956","12","26","Brasil","Santa Catarina","Chapecó","Fazenda Campo São Vicente","-52.6183013916016","-27.096399307251",NA,NA,"22671",NA,NA,NA,NA,"auto","Smith, L.B. 9259; Reitz, R. & Sufridini, O.",NA,NA,NA,"R010005365","R010005365",NA,NA,NA,NA,NA
"86","2021-01-14 15:25:46-03","MN","R","49095","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, L.B.","1943","04","19","1933","02","26","Brasil","Minas Gerais","Santa Luzia","Lagoa Santa","-43.8513984680176","-19.7696990966797",NA,NA,"19939",NA,NA,NA,NA,"auto","Mello Barreto, H.L.","2115",NA,NA,"R010005363","R010005363",NA,NA,NA,NA,NA
"87","2021-01-14 15:25:46-03","MN","R","189821","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, L.B.",NA,NA,NA,"1956","12","25","Brasil","Santa Catarina","Xanxerê","Margin of pinheiral, near Antas","-52.4042015075684","-26.8768997192383",NA,NA,"16278","600","600",NA,NA,"auto","Smith, L.B.","9258",NA,NA,"R010005367","R010005367",NA,NA,NA,NA,NA
"88","2021-01-14 15:25:46-03","MN","R","189828","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Costa, A.","1997",NA,NA,"1962","02","23","Brasil","Pernambuco","Pesqueira","Ororubá","-36.6963996887207","-8.35778045654297",NA,NA,"36615",NA,NA,NA,NA,"auto","Castellanos, A.","23278",NA,NA,"R010005368","R010005368 R010005368_1",NA,NA,NA,NA,NA
"89","2021-01-14 15:25:46-03","MN","R","189819","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, L.B.","1968","01","10","1953","10",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,NA,"Projeto: Ecological Survey of the Vegetation of the State of Rio de Janeiro.","auto","Segadas-Vianna, F. 1084; Lorêdo Jr., J.",NA,NA,NA,"R010005366","R010005366 R010005366_1",NA,NA,NA,NA,NA
