"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2020-02-08 10:06:48-03","NBC","NL-BOTANY","WAG.1116149","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens pallida","(O.Berg) D.Legrand",NA,NA,NA,NA,"Smith LB; Klein RM",NA,"1964","11","10","Brazil",NA,NA,"Mun. Riqueza: east bank of Rio Iracema.","-53.333333","-27.066667","-53.333333","-27.066667",NA,NA,"NL-WAG1116149","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1116149 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1116149",NA,"Myrtales","pallida",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"45","2020-11-04 11:14:43-03","ESALQ","ESA","14501","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legr.","Semir, J.",NA,NA,NA,"Tamashiro, J.Y. ; Martins, F.R.","1647.0","1981","10","30","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"ESA014501",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:14:43-03","ESALQ","ESA","37484","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M. & Mazine, F.F.",NA,NA,NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","139.0","1997","12","13","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Pinhalzinho a 11 Km de Bom Sucesso de Itararé - Apiaí. Interior de floresta ombrófila mista","-490.437","-242.007","-490,437","-242,007",NA,NA,"ESA037484","Arbusto de 2,0 m. Frutos pretos",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:14:43-03","ESALQ","ESA","37485","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M. & Mazine, F.F.",NA,NA,NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","139.0","1997","12","13","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Pinhalzinho a 11 Km de Bom Sucesso de Itararé - Apiaí. Interior de floresta ombrófila mista","-490.437","-242.007","-490,437","-242,007",NA,NA,"ESA037485","Arbusto de 2,0 m. Frutos pretos",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:14:43-03","ESALQ","ESA","37481","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M. & Mazine, F.F.",NA,NA,NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","139.0","1997","12","13","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Pinhalzinho a 11 Km de Bom Sucesso de Itararé - Apiaí. Interior de floresta ombrófila mista","-490.437","-242.007","-490,437","-242,007",NA,NA,"ESA037481","Arbusto de 2,0 m. Frutos pretos",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:14:43-03","ESALQ","ESA","37648","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M. & Mazine, F.F.",NA,NA,NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","134.0","1997","12","13","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Pinhalzinho a 11 Km de Bom Sucesso de Itararé - Apiaí. Interior de floresta ombrófila mista","-490.437","-242.007","-490,437","-242,007",NA,NA,"ESA037648","Arbusto de 1,0 m. Frutos imaturos verdes e frutos maduros pretos.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:43-03","ESALQ","ESA","13205","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legr.","Semir, J.",NA,NA,NA,"Tamashiro, J.Y. ; Martins, F.R.","1647.0","1981","10","30","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"ESA013205",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:43-03","ESALQ","ESA","53501","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel.","Meireles, L.D.",NA,NA,NA,"Lucas, E.J. et al.","501.0","2006","11","19","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"ESA053501",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:43-03","ESALQ","ESA","13698","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legr. & Kaus.","Kawasaki, M.L.",NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1535.0","1993","10","29","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"ESA013698",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:43-03","ESALQ","ESA","53604","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel.","Meireles, L.D.",NA,NA,NA,"Lucas, E.J. et al.","604.0","2006","11","21","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"ESA053604",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:43-03","ESALQ","ESA","26959","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel.","Meireles, L.D.",NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","265.0","1993","10","26","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"ESA026959",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:43-03","ESALQ","ESA","26958","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand. & Kausel","Sobral, M. & Mazine, F.F.",NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","219.0","1993","10","02","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"ESA026958",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:43-03","ESALQ","ESA","55499","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Santos, M. F.","2007","04","05","Souza, R.P.M.","75.0","2007","04","05","Brasil","Santa Catarina","Limite entre Painel e Urupema","Fazenda Farofa, trilha do Rio Caveiras. Vegetação secundária de Floresta Ombrófila Mista Paludosa drenada.",NA,NA,NA,NA,"1360","1360","ESA055499","Árvore de 4,0 m.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:32:11-03","MN","R","130084","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens var.latior","(Burret) Landrum","Landrum, L. R.","1980",NA,NA,"Glaziou, A.F.M.",NA,"1883","01","18","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"R000130084","Gabinete de Botânica da Escola Polytechnica, 6827; Herb. J. de Saldanha","R000130084_001",NA,NA,"var.latior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-12-19 08:15:24-03","FPS","FPS","1488","MachineObservation","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Schwirkowski, P.","2011","01","01","Schwirkowski, P.",NA,"2011","01","01","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383623","-26.275631","-49.383623","-26.275631",NA,NA,"FPS01488","<ll>dwc_commonname:</ll> Cambuí, guamirim, cambuizinho","FPS01488_v01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-19 08:15:24-03","FPS","FPS","1935","MachineObservation","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Schwirkowski, P.","2011","02","26","Schwirkowski, P.",NA,"2011","02","26","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383625","-26.275633","-49.383625","-26.275633",NA,NA,"FPS01935","<ll>dwc_commonname:</ll> Cambuí, guamirim, cambuizinho","FPS01935_v01 FPS01935_v02 FPS01935_v03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-19 08:15:24-03","FPS","FPS","1151","MachineObservation","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Schwirkowski, P.","2010","10","31","Schwirkowski, P.",NA,"2010","10","31","Brasil","Santa Catarina","São Bento do Sul","Vila Pilz, linha férrea","-49.457337","-26.285384","-49.457337","-26.285384",NA,NA,"FPS01151","<ll>dwc_commonname:</ll> Cambuí, guamirim, cambuizinho","FPS01151_v01 FPS01151_v02 FPS01151_v03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-12-19 08:15:24-03","FPS","FPS","2658","MachineObservation","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Schwirkowski, P.","2016","11","14","Schwirkowski, P.","2086","2014","11","14","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Estrada de ferro, próximo à Rua José Augustin","-49.370473","-26.27829","-49.370473","-26.27829",NA,NA,"FPS02658,FURB52191","<ll>dwc_commonname:</ll> Cambuí, guamirim, cambuizinho","FPS02658_v01 FPS02658_v02 FPS02658_v03 FPS02658_v04 FPS02658_v05 FPS02658_v06 FPS02658_v07 FPS02658_v08 FPS02658_v09 FPS02658_v10 FURB52191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 52191",NA,NA,NA
"62","2019-12-19 08:15:24-03","FPS","FPS","2650","MachineObservation","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Schwirkowski, P.","2016","11","14","Schwirkowski, P.","2078","2014","11","14","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Estrada de ferro, próximo à Rua José Augustin","-49.370473","-26.27829","-49.370473","-26.27829",NA,NA,"FPS02650,FURB52183","<ll>dwc_commonname:</ll> Cambuí, guamirim, cambuizinho","FPS02650_v01 FPS02650_v02 FPS02650_v03 FPS02650_v04 FPS02650_v05 FPS02650_v06 FPS02650_v07 FURB52183",NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 52183",NA,NA,NA
"63","2019-02-15 11:46:20-02","IPA","IPA","64164","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Sobral, M.","1998",NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","596","1996","10","07","Brasil","Paraná","Balsa Nova","Serra São Luiz do Purunã, nos afloramentos de arenito.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"IPA0064164","Arbusto 1,20m; flor alva.",NA,"Plantae",NA,NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:31:29-03","IAP","PACA-AGP","8825","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens f. pallida","(Berg) Legr.","Emrich-Rambo","1957","09","04","Rambo, B.",NA,"1942","01","15","Brasil","RS","Bom Jesus","Arr. Cap. Grande","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"PACA008825","Habitat: in silvula campestri Fenofase: flor",NA,"Magnoliophyta","Myrtales","f. pallida",NA,NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA,NA
"65","2019-08-27 13:31:26-03","IAP","PACA-AGP","96742","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","C. Mondin","2001","03",NA,"C. Mondin & A. Iob","1770","1999","01","20","Brasil","RS","Camaquã","Pacheca, Ilha de Sto Antonio","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"PACA096742","HASU 7197&nf;Com ca. 3 m de altura Habitat: No maricazal Fenofase: frutos imaturos Hábito: árvore",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"49429","auto","Magnoliatae",NA,NA,NA,NA,NA
"66","2019-08-27 13:31:26-03","IAP","PACA-AGP","36793","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens f. pallida","(Berg) Legr.","D. Legrand","1954","08","30","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"PACA036793","Habitat: in campestribus dumetosis Fenofase: flor",NA,"Magnoliophyta","Myrtales","f. pallida",NA,NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA
"67","2019-08-27 13:31:26-03","IAP","PACA-AGP","33306","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens f. pallida","(Berg) Legr.","Emrich-Rambo","1957","09","04","Emrich, K.",NA,"1940","02","22","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA033306","Habitat: in silvula Fenofase: fruto maturo",NA,"Magnoliophyta","Myrtales","f. pallida",NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"68","2019-08-27 13:31:26-03","IAP","PACA-AGP","30805","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens f. pallida","(Berg) Legr.","D. Legrand","1954","08","30","Rambo, B.",NA,"1946","01","30","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA030805","Habitat: in araucarieto Fenofase: flor",NA,"Magnoliophyta","Myrtales","f. pallida",NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"69","2019-08-27 13:31:29-03","IAP","PACA-AGP","62817","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens f. pallida","(Berg) Legr.","Emrich-Rambo","1958","09","25","Camargo, O. R.","2478","1957","11","10","Brasil","RS","Farroupilha","Povoado de São José","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA062817","Habitat: in silvula (matinha campestre) Fenofase: flor",NA,"Magnoliophyta","Myrtales","f. pallida",NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"70","2019-08-27 13:31:29-03","IAP","PACA-AGP","40298","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens f. pallida","(Berg) Legr.","Emrich-Rambo","1957","09","04","Rambo, B.",NA,"1949","01","28","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA040298","Habitat: in araucarieto Fenofase: flor",NA,"Magnoliophyta","Myrtales","f. pallida",NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"71","2019-08-27 13:31:26-03","IAP","PACA-AGP","42496","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","M. Molz","2017","06",NA,"Rambo, B.",NA,"1949","07","13","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA042496","Habitat: in araucarieto Fenofase: estéril",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"72","2019-08-27 13:31:26-03","IAP","PACA-AGP","103572","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Molz, M.","2017","03","17","Sehnem, A.","16764","1980","01","09",NA,NA,NA,"Herval.",NA,NA,NA,NA,NA,NA,"PACA103572","Habitat: Arbor árva in campestribus.",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"73","2019-11-27 11:47:50-03","IAP","PACA-AGP","33575","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","B. Ronsengurtt","1954","08","30","B. Rosengurtt","PE-5580","1946","01","08","Uruguai",NA,NA,"Canelones, Rio Santa Lucia, Paso Cuello",NA,NA,NA,NA,NA,NA,"PACA033575","3m de altura. Habitat: in silvula campestri Fenofase: flor Hábito: árvore",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"74","2019-12-04 11:51:28-03","IAP","PACA-AGP","3956","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Emrich-Rambo","1954","08","30","Rambo, B.",NA,"1941","01","12","Uruguai",NA,NA,"Cuñapirú, Rivera",NA,NA,NA,NA,NA,NA,"PACA003956","Habitat: in silvula campestri Fenofase: flor",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"75","2019-08-27 13:31:26-03","IAP","PACA-AGP","98763","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","A. Sehnem SJ","1980",NA,NA,"Sehnem, A.","16759","1980","01","05","Brasil","RS",NA,"Fundos do parque de expos.",NA,NA,NA,NA,NA,NA,"PACA098763","Habitat: Arbustum in silvula ciliari",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"76","2019-08-27 13:31:26-03","IAP","PACA-AGP","94402","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","C. Mondin","2000","02","23","C. Mondin & A. Iob","1910","1999","12","18","Brasil","RS","Camaquã","Pacheca, Ilha de Santo Antônio","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"PACA094402","HASU 10655&nf;c/ ca. 3 m alt. Folhas discolores Habitat: Maricasal Hábito: arbusto",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"49429","auto","Magnoliatae",NA,NA,NA,NA,NA
"77","2019-08-27 13:31:26-03","IAP","PACA-AGP","100631","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","C. Mondin","2001","03",NA,"C. Mondin & A. Iob","1770","1990","01","20","Brasil","RS","Camaquã","Pacheca, Ilha de Sto Antonio","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"PACA100631","HASU 7197&nf;com ca. 3m de altura Habitat: no maricasal Fenofase: frutos imaturos Hábito: árvore",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"49429","auto","Magnoliatae",NA,NA,NA,NA,NA
"78","2019-08-27 13:31:26-03","IAP","PACA-AGP","59379","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Emrich-Rambo","1957","05","03","Camargo, O. R.","1030","1956","12","05","Brasil","RS","Farroupilha","Estação Exp. de Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA059379","Habitat: in silva Fenofase: flor",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"79","2019-10-18 16:50:12-03","IAP","PACA-AGP","103695","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1990","12","06","Brasil","RS","Faxinal do Soturno","Ana Rech","-53.4446983337402","-29.5746994018555",NA,NA,NA,NA,"PACA103695","XILOTECA Nº 014 Habitat: junto a clareira e bracatinga",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"11227","auto","Magnoliatae",NA,NA,NA,NA,NA
"80","2019-08-27 13:31:26-03","IAP","PACA-AGP","98777","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","A. Sehnem SJ","1980",NA,NA,"Sehnem, A.","16813","1980","01","10","Brasil","RS","Herval",NA,"-53.3955993652344","-32.0236015319824",NA,NA,NA,NA,"PACA098777","Habitat: Arbor in campestribus",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"51680","auto","Magnoliatae",NA,NA,NA,NA,NA
"81","2019-08-27 13:31:26-03","IAP","PACA-AGP","26103","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","D. Legrand","1957","08","23","Rambo, B.",NA,"1945","01",NA,"Brasil","RS","Quaraí","Faz. do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"PACA026103","Habitat: in silvula campestri Fenofase: flor",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"74636","auto","Magnoliatae",NA,NA,NA,NA,NA
"82","2019-08-27 13:31:26-03","IAP","PACA-AGP","86219","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","J. Mattos","1973",NA,NA,"Sehnem, A.","5794","1951","01","28","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,"800","800","PACA086219","Habitat: in campo arbustum",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA
"83","2019-12-04 11:51:28-03","IAP","PACA-AGP","4076","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens f. pallida","(Berg) Legr.","Emrich-Rambo","1957","09","04","Rambo, B.",NA,"1941","01","12","Uruguai",NA,NA,"Tres Fornos, Rivera",NA,NA,NA,NA,NA,NA,"PACA004076","Habitat: in silvula campestri Fenofase: flor",NA,"Magnoliophyta","Myrtales","f. pallida",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"84","2019-08-27 13:31:26-03","IAP","PACA-AGP","33931","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens f. pallida","(Berg) Legr.","Emrich-Rambo","1947","09","04","Emrich, K.",NA,"1946","02","10","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA033931","Habitat: in araucarieto Fenofase: fruto submaturo",NA,"Magnoliophyta","Myrtales","f. pallida",NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
