"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"257","2020-09-02 16:39:08-03","Cenargen","CEN","48816","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Glocimar Pereira-Silva","7379","2003","03","12",NA,"Brasil","Exsicatas",NA,"Área de Influência Direta (lago).","CEN00048816",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"GO","Fazenda Engenho Velho, margem esquerda do córrego Nove Capões.","CEN00048816","P. Delprete","SILVANIA","-48.6081008911133","-16.658899307251","830","830","-4845750.0","-1632611.0","2008",NA,NA,"46044","auto",NA,NA,"4",NA,NA
"258","2020-09-02 16:39:08-03","Cenargen","CEN","23567","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Marta Camargo de Assis","67","1994","10","10",NA,"Brasil","Exsicatas",NA,NA,"CEN00023567",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"DF","Fazenda experimental do CENARGEN - churrasqueira.","CEN00023567","P. Delprete","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2000","01",NA,"70570","auto",NA,NA,"2",NA,NA
"259","2020-09-02 16:39:08-03","Cenargen","CEN","32040","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Bruno Machado Teles Walter","3768","1997","05","21",NA,"Brasil","Exsicatas",NA,"(Planta coletada em afluente da margem direita do Córrego Riacho Fundo, abaixo da churrasqueira). Coletada perto do córrego.","CEN00032040",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"DF","Fazenda Sucupira (CENARGEN/EMBRAPA). Região entre o Recanto das Emas e o Riacho Fundo.","CEN00032040","P. Delprete","BRASILIA","-47.9296989440918","-15.7797002792358","1060","1060","-4801667.0","-1591667.0","2000","01",NA,"70570","auto",NA,NA,"5",NA,NA
"260","2020-09-02 16:39:08-03","Cenargen","CEN","20880","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Hamilton Garboggini Pinho dos Santos","91","1993","06","24",NA,"Brasil","Exsicatas",NA,"Androceu e gineceu brancos.","CEN00020880",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"GO","Margem esquerda do Rio Corumbá; 1,5 km a montante do eixo da Barragem; No afluente m. direita Córrego Gameleira.","CEN00020880","P. Delprete","CORUMBAIBA","-48.5614013671875","-18.1424999237061",NA,NA,NA,NA,"1997","10",NA,"40186","auto",NA,NA,"4",NA,NA
"261","2020-09-02 16:39:08-03","Cenargen","CEN","49953","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Glocimar Pereira-Silva","7414","2003","03","13",NA,"Brasil","Exsicatas",NA,NA,"CEN00049953",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"GO","Margem direita do córrego Mato Grande.","CEN00049953","P. Delprete","LUZIANIA","-47.9502983093262","-16.2525005340576","820","820","-4833389.0","-1634611.0","2008",NA,NA,"83221","auto",NA,NA,"4",NA,NA
"262","2020-09-02 16:39:08-03","Cenargen","CEN","47973","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Aécio Amaral-Santos","2037","2003","05","22",NA,"Brasil","Exsicatas",NA,"Estames vinho. Área de influência da AHE Queimado.","CEN00047973",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"MG","Fazenda São Bento, montante da ponte de concreto, margem esquerda do Rio Bezerra.","CEN00047973","P. Delprete","UNAI","-46.9061012268066","-16.3575000762939","832","832","-4730111.0","-1602889.0","2008",NA,NA,"97926","auto",NA,NA,"4",NA,NA
"263","2020-09-02 16:39:08-03","Cenargen","CEN","47496","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Aécio Amaral-Santos","1476","2002","09","11",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Queimado. Local sendo desmatado. Cálice verde.","CEN00047496",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"GO","Cerca de 2 km após a ponte sobre o rio Preto, sentido Palmital - Cristalina, à esquerda, em frente a entrada da faz. do Sr. Edileno.","CEN00047496","P. Delprete","CRISTALINA","-47.6136016845703","-16.7686004638672",NA,NA,"-4734722.0","-1620611.0","2008",NA,NA,"85457","auto",NA,NA,"4",NA,NA
"264","2019-11-13 11:30:34-03","USP","SPF","16121","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Hoehne, W","s.n.","1932","03","02",NA,"Brasil",NA,NA,NA,"SPF00016121",NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Alto da Serra",NA,"Hoehne, W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:30:34-03","USP","SPF","82039","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Kuhlmann, M","s.n.","1942","08","27",NA,"Brasil",NA,NA,NA,"SPF00082039",NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Alto da Serra",NA,"Handro, O",NA,NA,NA,NA,NA,NA,NA,"1942",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:30:34-03","USP","SPF","171120","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Marquete, R","1084","1993","06","29",NA,"Brasil",NA,NA,NA,"SPF00171120",NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Rio de Janeiro",NA,NA,"Anônimo","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"267","2019-11-13 11:30:34-03","USP","SPF","229007","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Cordeiro, I","899","1992","03","10",NA,"Brasil",NA,NA,NA,"SPF00229007",NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1992","10",NA,"55628","auto",NA,NA,NA,NA,NA
"268","2019-11-13 11:30:34-03","USP","SPF","229006","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Mamede, MCH","248","1990","04","25",NA,"Brasil",NA,NA,NA,"SPF00229006",NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395","120","120",NA,NA,"1992","10",NA,"55628","auto",NA,NA,NA,NA,NA
"269","2019-11-13 11:30:34-03","USP","SPF","161769","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pastore, JA","839","1998","12","16",NA,"Brasil",NA,NA,NA,"SPF00161769",NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual de Ilhabela",NA,"Franco, GADC","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"2004","04",NA,"23719","auto",NA,NA,NA,NA,NA
"270","2019-11-13 11:30:34-03","USP","SPF","226960","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, MCR","829","2006","07","17",NA,"Brasil",NA,NA,NA,"SPF00226960",NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar","SPF00226960","Anônimo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"271","2020-12-02 09:07:44-03","UNITINS","HUTO","5261","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Walter, B.M.T.","7254","2003","02","20",NA,"Brasil",NA,NA,"Árvore com 3 m de altura. Flor branca. Ocasional no local; Mata de galeria","HUTO005261",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Goiás","Margem direita do ribeirão Galinhas, próximo a fóz. Relevo acidentado. Solo argilo-arenoso",NA,"Delprete, P.","Alexânia","-48.495556","-16.185556","820","820","-48.495556","-16.185556","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-10-07 09:14:55-03","UEFS","HUEFS","200954","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Barbosa, E.","3624","2013","04","14",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa.","HUEFS0200954","Angiospermae","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Goiás","RPPN Serra do Tombador, trilha da cachoeira.","HUEFS0200954",NA,"Cavalcante","-47.842778","-13.634167","776","776","47W50'34''","13S38'3''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"273","2019-10-07 09:14:55-03","UEFS","HUEFS","50506","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Oliveira, A.A.de","3608","2000","04","19",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa de Encosta com perturbação.","HUEFS0050506","Angiospermae","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar, estrada do Ribeirão de Itu, km 13.","HUEFS0050506",NA,"São Sebastião","-45.55","-23.733333",NA,NA,"45W33'","23S44'",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"274","2019-10-07 09:14:55-03","UEFS","HUEFS","109207","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Marquete, R.","1084","1993","06","29",NA,"Brasil",NA,NA,"Relevo íngreme; Vegetação Flor. Omb. Densa submontana degradada.","HUEFS0109207","Angiospermae","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Rio de Janeiro","passando a primeira ponte entrar à direita, sentido(RJ/SP), a ca. Km do trevo de Paraty, subindo o Morro da Pedra Rolada, no córrego dos Micos.","HUEFS0109207",NA,"Parati","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,"34470","auto","Asteranae",NA,NA,NA,NA
"275","2015-04-09 13:33:45-03","F","FMNH-SEEDPLANTS","V0294118F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294118F","Spermatophyta",NA,NA,NA,NA,NA,"V0294118F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"276","2015-04-09 13:33:42-03","F","FMNH-SEEDPLANTS","V0294113F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294113F","Spermatophyta",NA,NA,NA,NA,NA,"V0294113F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"277","2015-04-09 13:33:43-03","F","FMNH-SEEDPLANTS","V0294114F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294114F","Spermatophyta",NA,NA,NA,NA,NA,"V0294114F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"278","2015-04-09 13:33:44-03","F","FMNH-SEEDPLANTS","V0294115F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294115F","Spermatophyta",NA,NA,NA,NA,NA,"V0294115F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"279","2015-04-09 13:33:44-03","F","FMNH-SEEDPLANTS","V0294116F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294116F","Spermatophyta",NA,NA,NA,NA,NA,"V0294116F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"280","2015-04-09 13:33:45-03","F","FMNH-SEEDPLANTS","V0294117F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294117F","Spermatophyta",NA,NA,NA,NA,NA,"V0294117F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"281","2015-04-09 13:33:46-03","F","FMNH-SEEDPLANTS","V0294119F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294119F","Spermatophyta",NA,NA,NA,NA,NA,"V0294119F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"282","2015-04-09 13:33:47-03","F","FMNH-SEEDPLANTS","V0294121F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294121F","Spermatophyta",NA,NA,NA,NA,NA,"V0294121F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"283","2015-04-09 13:33:48-03","F","FMNH-SEEDPLANTS","V0294122F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294122F","Spermatophyta",NA,NA,NA,NA,NA,"V0294122F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"284","2015-04-09 13:33:48-03","F","FMNH-SEEDPLANTS","V0294123F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294123F","Spermatophyta",NA,NA,NA,NA,NA,"V0294123F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"285","2015-04-09 13:33:49-03","F","FMNH-SEEDPLANTS","V0294124F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294124F","Spermatophyta",NA,NA,NA,NA,NA,"V0294124F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"286","2015-04-09 13:33:49-03","F","FMNH-SEEDPLANTS","V0294125F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294125F","Spermatophyta",NA,NA,NA,NA,NA,"V0294125F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"287","2015-04-09 13:33:50-03","F","FMNH-SEEDPLANTS","V0294126F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294126F","Spermatophyta",NA,NA,NA,NA,NA,"V0294126F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"288","2015-04-09 13:33:51-03","F","FMNH-SEEDPLANTS","V0294127F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294127F","Spermatophyta",NA,NA,NA,NA,NA,"V0294127F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"289","2015-04-09 13:33:51-03","F","FMNH-SEEDPLANTS","V0294128F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294128F","Spermatophyta",NA,NA,NA,NA,NA,"V0294128F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"290","2015-04-09 13:33:52-03","F","FMNH-SEEDPLANTS","V0294129F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294129F","Spermatophyta",NA,NA,NA,NA,NA,"V0294129F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"291","2015-04-09 13:33:52-03","F","FMNH-SEEDPLANTS","V0294130F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294130F","Spermatophyta",NA,NA,NA,NA,NA,"V0294130F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"292","2015-04-09 13:33:53-03","F","FMNH-SEEDPLANTS","V0294131F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294131F","Spermatophyta",NA,NA,NA,NA,NA,"V0294131F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"293","2015-04-09 13:33:55-03","F","FMNH-SEEDPLANTS","V0294132F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294132F","Spermatophyta",NA,NA,NA,NA,NA,"V0294132F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"294","2015-04-09 13:33:56-03","F","FMNH-SEEDPLANTS","V0294133F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294133F","Spermatophyta",NA,NA,NA,NA,NA,"V0294133F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"295","2015-04-09 13:33:57-03","F","FMNH-SEEDPLANTS","V0294134F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0294134F","Spermatophyta",NA,NA,NA,NA,NA,"V0294134F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"296","2017-04-21 09:34:20-03","F","FMNH-SEEDPLANTS","V0355801F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","E. P. Heringer","10468","1965","5","27","South America","Brazil",NA,NA,NA,"V0355801F","Spermatophyta",NA,NA,NA,"Distrito Federal",NA,"V0355801F_01 V0355801F_02","RRC ID Flag",NA,"-47.75","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"10468",NA
"297","2019-01-22 15:33:45-02","F","FMNH-SEEDPLANTS","V0071047F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","mosenii","Rustia mosenii","A. Glaziou",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0071047F","Spermatophyta",NA,NA,"Possible type",NA,NA,"V0071047F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"298","2019-09-04 18:20:11-03","F","FMNH-SEEDPLANTS","V0071048F","PreservedSpecimen","Plantae","Rubiaceae","Rustia","pohliana","Rustia pohliana","J. B. E. Pohl","809",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0071048F","Spermatophyta",NA,NA,"Isotype",NA,NA,"V0071048F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"299","2019-06-24 08:11:53-03","IAC","IAC","20770","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","H.M. Souza","s/nº","1969","06","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzch",NA,"São Paulo","estrada São Paulo-Santos",NA,"T. Mori & C. Aranha","São Paulo","-46.6361","-23.5475",NA,NA,"-46.6361","-23.5475","1969","07","25",NA,NA,NA,NA,NA,NA,NA
"300","2019-06-24 08:11:53-03","IAC","IAC","28534","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","E.P. Heringer","s/nº","1960","07","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzch",NA,"Minas Gerais","José do Alfredo, Fazenda do Brejão",NA,"J.H. Kirkbride Jr.",NA,NA,NA,NA,NA,NA,NA,"1972","05","11",NA,NA,NA,NA,NA,NA,NA
"301","2020-02-20 14:37:38-03","IAC","IAC","40434","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","A.A. Oliveira; G. Gandolfi; F.R.Q. Batista & F. Micheletto et al.","3608","2000","04","19",NA,"Brasil",NA,NA,"Coordenadas do material: 23°44#?#S 45°33#?#W. Entretantó, é indicado que a coleta teria sido em São Sebastião/SP.",NA,NA,NA,"(Cham. & Schltdl.) Klotzch",NA,"São Paulo","Parque Estação da Serra do Mar, estrada do Ribeirão Itu",NA,"S.L. Jung-Mendaçolli","Caraguatatuba","-45.5500001","-23.7333333",NA,NA,"-45.5500001","-23.7333333","2001","04","16",NA,NA,NA,NA,NA,NA,NA
"302","2020-02-20 14:37:38-03","IAC","IAC","43500","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","R.C. Mendonça; D. Alvarenga; L. Beltrão & E. Cardoso et al.","4994","2002","09","11",NA,"Brasil",NA,NA,"Coordenadas do material: 15°54#?#30,9S 47°54#?#49W",NA,NA,NA,"(Cham. & Schltdl.) Klotzch",NA,"Distrito Federal","Área de Proteção Ambiental do Gama - Cabeça de Veado, Faz. Água Limpa - UnB, RA - Lago Sul",NA,"M.L. Fonseca","Brasília","-47.9136111","-15.9085833",NA,NA,"-47.9136111","-15.9085833","2002","11","11",NA,NA,NA,NA,NA,NA,NA
"303","2020-02-20 14:37:38-03","IAC","IAC","49104","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","F.T. Rocha; J.B. Baitello & O.T. Aguiar","139","2000","04","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzch",NA,"São Paulo","Parque Estadual, estrada para Castelhanos, na margem do caminho, mata.",NA,"J.A. Pastore","Ilhabela","-45.3581","-23.7781",NA,NA,"-45.3581","-23.7781","2005","07","18",NA,NA,NA,NA,NA,NA,NA
"304","2020-02-20 14:37:38-03","IAC","IAC","49906","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos","s/nº","2008","04","03",NA,"Brasil",NA,NA,"Subparcela 81, Indivíduo H1238",NA,NA,NA,"(Cham. & Schltdl.) Klotzch",NA,"São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,"J.A.M.A. Gomes et al.","Ubatuba","-45.081476","-23.373017",NA,NA,"-45.081476","-23.373017","2008","04","03",NA,NA,NA,NA,NA,NA,NA
"305","2020-02-20 14:37:38-03","IAC","IAC","50417","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","593","2007","09","04",NA,"Brasil",NA,NA,"subparcela 06, indivíduo I 0136",NA,NA,NA,"(Cham. & Schltdl.) Klotzch",NA,"São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","Ubatuba","-45.083511","-23.367009",NA,NA,"-45.083511","-23.367009","2007","09","04",NA,NA,NA,NA,NA,NA,NA
"306","2020-02-20 14:37:38-03","IAC","IAC","50418","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","592","2007","10","03",NA,"Brasil",NA,NA,"subparcela 24, indivíduo I 0504",NA,NA,NA,"(Cham. & Schltdl.) Klotzch",NA,"São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","Ubatuba","-45.083511","-23.367009",NA,NA,"-45.083511","-23.367009","2007","10","03",NA,NA,NA,NA,NA,NA,NA
"307","2020-02-20 14:37:38-03","IAC","IAC","50419","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti et al.","544","2007","09","03",NA,"Brasil",NA,NA,"subparcela 24, indivíduo I 0504",NA,NA,NA,"(Cham. & Schltdl.) Klotzch",NA,"São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","Ubatuba","-45.083511","-23.367009",NA,NA,"-45.083511","-23.367009","2007","09","03",NA,NA,NA,NA,NA,NA,NA
"308","2020-02-20 14:37:38-03","IAC","IAC","50558","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Rustia","formosa","Rustia formosa","J.A.M.A. Gomes; O.A. Santos & S. Santos","707","2008","03","04",NA,"Brasil",NA,NA,"23°22#?#01#?##?#S , 45°05#?#01#?##?#W",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Fazenda Capricórnio, trilha parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"J.A.M.A. Gomes et al.","Ubatuba","-45.083611","-23.366944",NA,NA,"-45.083611","-23.366944","2008","03","04",NA,NA,NA,NA,NA,NA,NA
