"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","preparationType","occurrenceRemarks","barcode","imagecode","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"143","2020-10-14 10:05:46-03","FURB","FURB","53685","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzsch) Yesilyurt","Gonzatti, F.; Valduga, E.","1780","2015","04",NA,"Brasil","Rio Grande do Sul","Osório",NA,"Erva rizomatosa com frondes de 60-80cm de altura, entremeada a gramíneas Habitat: Campo húmido em sucessão","FURB53685","FURB53685","19","Estrada entre RS030 e Lagoa do Horácio.","-50.2158333","-29.915","3","3",NA,"Gonzatti, F.",NA,NA,"2019","04","-50.2158333","-29.9150000",NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:05:46-03","FURB","FURB","54823","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzsch) Yesilyurt","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1053","2017","07",NA,"Brasil","Santa Catarina","Corupá",NA,NA,"FURB54823","FURB54823","27",NA,"-49.41","-26.46","938","938",NA,"Gasper, A.L.",NA,NA,"2017","09","-49.4100000","-26.4600000",NA,"14",NA,NA,NA,NA,NA
"145","2020-10-14 10:05:46-03","FURB","FURB","64453","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzsch) Yesilyurt","Gonzatti, F.","1154","2014","04",NA,"Brasil","Rio Grande do Sul","Cidreira",NA,"Habitat: Terrícola","FURB64453","FURB64453","26","Fazenda Azaléia, Lagoa Manoel Nunes. Borda de moita de vegetação arbustiva.","-50.2225","-30.0697223","11","11",NA,"Gonzatti, F.",NA,NA,"2019","04","-50.2225000","-30.0697223",NA,NA,NA,NA,NA,NA,NA
"146","2020-10-14 10:05:46-03","FURB","FURB","8136","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzsch) Yesilyurt","Koehler, R.G.; Zickuhr, G.C.",NA,"2008","04",NA,"Brasil","Santa Catarina","Campo Alegre",NA,NA,"FURB11160","FURB11160","28","Fazenda Sequóia, km-107.","-49.1963889","-26.1802778",NA,NA,NA,"Dittrich, V.A.O.",NA,NA,"2019","02","-49.1963889","-26.1802778",NA,"26",NA,NA,NA,NA,NA
"147","2020-10-14 10:05:46-03","FURB","FURB","39841","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzsch) Yesilyurt","Gonzatti, F.","614","2012","10",NA,"Brasil","Rio Grande do Sul","Cidreira",NA,NA,"FURB11161","FURB11161","13","Fazenda Azaléia.","-50.2056007385254","-30.1811008453369","10","10",NA,"Gonzatti, F","19547","auto","2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:56:55-03","UCS","HUCS","27598","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Wasum, R.A.","3451","2006","01",NA,"Brasil","Paraná","Lapa",NA,"nos rochedos","HUCS004780","HUCS004780","18","Pedra da Gruta do Monge","-49.701667","-25.773056","996","996",NA,"Gonzatti, F.",NA,NA,"2019","04","-49.701667","-25.773056",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-16 17:56:55-03","UCS","HUCS","41370","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Gonzatti, F.","1154","2014","04",NA,"Brasil","Rio Grande do Sul","Cidreira",NA,"terrícola em bordo de moita de vegetação arbustiva.","HUCS004768","HUCS004768","26","Fazenda Azaléia-Lagoa Manoel Nunes","-50.235944","-30.087386","11","11",NA,"Gonzatti, F.",NA,NA,"2019","04","-50.235944","-30.087386",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-16 17:56:55-03","UCS","HUCS","42644","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Gonzatti, F.; Valduga, E.","1780","2015","04",NA,"Brasil","Rio Grande do Sul","Osório",NA,"erva rizomatosa com frondes de 60-80cm de altura, entremeada a gramíneas; campo úmido em sucessão","HUCS004786","HUCS004786","19","Estrada entre RS030 e Lagoa do Horácio","-50.215744","-29.915","3","3",NA,"Gonzatti, F.",NA,NA,"2019","04","-50.215744","-29.915",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-16 17:56:55-03","UCS","HUCS","43961","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Windisch, P.G.","4157","1985","01",NA,"Brasil","Santa Catarina",NA,NA,"campo, entre rochas","HUCS004762","HUCS004762","07","estrada de Vacaria a Turvo, ca. 2km da divisa",NA,NA,NA,NA,NA,"Gonzatti, F.",NA,NA,"2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-16 17:56:55-03","UCS","HUCS","45572","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Caxambu, M.G.","5633","2014","10",NA,"Brasil","Paraná","Tibagi",NA,"Erva ca. 0,60 m, entouceirada, soros esverdeados nas margens das folhas. Solo: Organossolo Hidromórfico. Relevo: ondulado.; Estepe (Campos Gerais); palustre, heliófita.","HUCS004785","HUCS004785","24","Sítio Sete Quedas","-50.255167","-24.581556","1049","1049",NA,"Gonzatti, F.",NA,NA,"2019","04","-50.255167","-24.581556",NA,NA,NA,NA,NA,NA,NA
"153","2021-03-16 17:56:55-03","UCS","HUCS","46331","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Gonzatti, F.","3257","2017","01",NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul",NA,"erva ereta em moitas de vegetação campestre. Junto à banhado e regato de altitude. Campos do alto da Tajuva. Ao sol.","HUCS004779","HUCS004779","14","Vale do Paraíso, Serra da Tajuva","-49.985653","-29.385436","900","900",NA,"Dittrich, V.A.O.",NA,NA,"2019","04","-49.985653","-29.385436",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-16 17:56:55-03","UCS","HUCS","43909","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Peralta, D.F.","s.n.","1999","12",NA,"Brasil","São Paulo","Zacarias",NA,"interior da mata, terrestre","HUCS004756","HUCS004756","03",NA,"-50.0499992370605","-21.0499992370605",NA,NA,NA,"Gonzatti, F.","20292","auto","2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-16 17:56:55-03","UCS","HUCS","39480","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Gonzatti, F.","614","2012","10",NA,"Brasil","Rio Grande do Sul","Cidreira",NA,"terrícola rosetada","HUCS004774","HUCS004774","13","Fazenda Azaléia","-50.2056007385254","-30.1811008453369","10","10",NA,"Gonzatti, F.","19547","auto","2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-16 17:56:55-03","UCS","HUCS","5036","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Sehnem, A.","s.n.","1967","08",NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"in dumetis sub-paludosis","HUCS004745","HUCS004745 HUCS004745_01","05","Scharlau","-51.1472015380859","-29.7602996826172","15","15",NA,"Gonzatti, F.","10287","auto","2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-08-16 08:40:47-03","UTFPR","HCF","15638","S","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","E.D. Lozano","1799","2013","11",NA,"Brasil","PR","Luiziana",NA,"terrícola, 40 cm, soros imaturos, campo úmido. Campo da várzea.",NA,NA,"13","Fazenda Santa Maria","-52.361667","-24.225833",NA,NA,NA,"C. Michelon",NA,NA,"2014",NA,"52°21'42 W","24°13'33 S",NA,NA,NA,NA,NA,NA,NA
"158","2019-08-16 08:40:47-03","UTFPR","HCF","23892","S","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","M.G. Caxambu","7930","2017","10",NA,"Brasil","PR","Céu Azul",NA,"erva palustre, cespitosa, heliófita, ca. 0,60 m. Folhas férteis distintas das vegetativas. Espécie rara no local.",NA,NA,"05","Parque Nacional do Iguaçu, Lagoa Azul","-53.669194","-25.089583","701","701",NA,"M.G. Caxambu",NA,NA,"2017","10","53°40'09,1 W","25°05'22,5 S",NA,"26",NA,NA,NA,NA,NA
"159","2019-08-16 08:40:47-03","UTFPR","HCF","15210","S","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","M.G. Caxambu","5633","2014","10",NA,"Brasil","PR","Tibagi",NA,"erva ca. 0,60 m, entouceirada, palustre, heliófita. Soros esverdeados nas margens das folhas.",NA,NA,"24","Sítio Sete Quedas","-50.255167","-24.581556","1049","1049",NA,"E. Barboza",NA,NA,"2015",NA,"50°15'18,6 W","24°34'53,6 S",NA,NA,NA,NA,NA,NA,NA
"160","2019-08-16 08:40:47-03","UTFPR","HCF","25484","S","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","M.G. Caxambu","8284","2018","04",NA,"Brasil","PR","Reserva do Iguaçu",NA,"erva palustre, heliófita, ca. 1 m. Folhas férteis diferentes das inférteis.",NA,NA,"27","Estação Ecológica Municipal Francisco","-51.857667","-25.923556","1147","1147",NA,"M.G. Caxambu",NA,NA,"2018","05","51°51'27,6 W","25°55'24,8 S",NA,"18",NA,NA,NA,NA,NA
"161","2019-08-16 08:40:47-03","UTFPR","HCF","6755","S","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","M.G. Caxambu","2129","2008","04",NA,"Brasil","PR","Piraquara",NA,"erva terrestre, ciófila, com soros castanhos nas margens das folhas.",NA,NA,"19","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"F.B. Matos","12577","auto","2017","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:42:19-03","MBM","MBM","125506","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Sehnem, A.","9410","1967","08","Southern America","Brazil","Rio Grande do Sul","São Leopoldo",NA,NA,"MBM125506","MBM125506","05","Scharlau","-51.1472015380859","-29.7602996826172",NA,NA,NA,"Sehnem, A.","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:42:21-03","MBM","MBM","243749","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Handro, O.","550","1955","11","Southern America","Brazil","São Paulo","São Paulo",NA,NA,"MBM243749","MBM243749","17","E.F.S.J., Estação Campo Grande","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Handro, O.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:42:21-03","MBM","MBM","386722","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Hoehne, F.C.","s.n.","1927","05","Southern America","Brazil","Minas Gerais","Pouso Alegre",NA,"Brejos alagados.","MBM386722","MBM386722","02",NA,"-45.9364013671875","-22.2299995422363",NA,NA,NA,"Brade, A.C.","20835","auto","1929","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:42:19-03","MBM","MBM","15434","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Lindeman, J.; Haas, H.; Haas, H.","870","1966","04","Southern America","Brazil","Paraná","Cianorte",NA,NA,"MBM015434","MBM015434","03","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,NA,"Kramer, K.U.","32009","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:42:21-03","MBM","MBM","286707","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Dombrowski, L.T.","2922","1969","10","Southern America","Brazil","Paraná","Lapa",NA,"Em barranco, frequente","MBM286707","MBM286707","26","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,"Prado, J.","49965","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:42:19-03","MBM","MBM","201019","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Ribas, O.S.; Barboza, E.; Pereira, L.B.S.; Barboza, E.; Pereira, L.B.S.","1611","1996","11","Southern America","Brazil","Paraná","Morretes",NA,NA,"MBM201019","MBM201019","07","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,"Smith, A.R.","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:42:21-03","MBM","MBM","87664","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Kuniyoshi, Y.S.","4662","1983","08","Southern America","Brazil","Paraná","Paranaguá",NA,NA,"MBM087664","MBM087664","25","Estrada das Praias","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Smith, A.R.","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:42:19-03","MBM","MBM","17013","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Hatschbach, G.","26195","1971","01","Southern America","Brazil","Paraná","Piraquara",NA,NA,"MBM017013","MBM017013","31","Banhado","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Sehnem, A.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:42:21-03","MBM","MBM","286706","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Dombrowski, L.T.; et al.; et al.","3444","1971","04","Southern America","Brazil","Paraná","Quatro Barras",NA,"Em valeta no meio do campo 2m 1,3m profundidade","MBM286706","MBM286706","06",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,"Prado, J.","17116","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:42:19-03","MBM","MBM","197624","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Pietrobom da Silva, M.R.; et al.; et al.","3074","1996","03","Southern America","Brazil","São Paulo","Presidente Bernardes",NA,NA,"MBM197624","MBM197624",NA,"Rod. SP-272, km 22-26","-51.5499992370605","-22",NA,NA,NA,"Pietrobom da Silva, M.R.","48271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:42:21-03","MBM","MBM","387645","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Lozano, E.D.; Siqueira, E.L.; Solarewics, A.; Siqueira, E.L.; Solarewics, A.","1799","2013","11","Southern America","Brazil","Paraná","Luiziana",NA,"Terrícola, 40 cm, soros imaturos, campo úmido.; Campo de várzea","MBM387645","MBM387645","13","Fazenda Santa Maria","-52.361778","-24.225694",NA,NA,NA,"Michelon, C.",NA,NA,"2014",NA,"-52.361778","-24.225694",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:42:21-03","MBM","MBM","399758","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Caxambu, M.G.","5633","2014","10","Southern America","Brazil","Paraná","Tibagi",NA,"Erva ca. 0,60m, entouceirada, palustre, heliófita. Soros esverdeados nas margens das folhas.; Solo: Organossolo Hidromórfico. Relevo: ondulado. Vegetação: Estepe (Campos Gerais).","MBM399758","MBM399758","24","Sítio Sete Quedas","-50.255167","-24.581556","1049","1049",NA,"Barboza, E.",NA,NA,"2015",NA,"-50.255167","-24.581556",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:42:19-03","MBM","MBM","2266","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Hatschbach, G.","15668","1967","01","Southern America","Brazil","Paraná","Almirante Tamandaré",NA,NA,"MBM002266","MBM002266","10","Parque Santa Maria","-49.310001373291","-25.3246994018555",NA,NA,NA,"Sehnem, A.","18684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:42:19-03","MBM","MBM","16085","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Hatschbach, G.","25902","1970","12","Southern America","Brazil","Paraná","Ipiranga",NA,NA,"MBM016085","MBM016085","20","Faxinal do Tanque","-50.5842018127441","-25.0238990783691",NA,NA,NA,"Sehnem, A.","31827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:42:21-03","MBM","MBM","32814","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","35726","1975","01","Southern America","Brazil","Paraná","Piraquara",NA,NA,"MBM032814","MBM032814","14","Borda do Campo","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Sehnem, A.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:42:19-03","MBM","MBM","161695","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Imaguire, N.","3015","1971","01","Southern America","Brazil","Paraná","Piraquara",NA,NA,"MBM161695","MBM161695","23","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Imaguire, N.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:42:19-03","MBM","MBM","227412","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Dittrich, VA de O; Torres, R.F.; Torres, R.F.","348","1998","04","Southern America","Brazil","Paraná","Piraquara",NA,NA,"MBM227412","MBM227412","24","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Dittrich, VA de O","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:42:21-03","MBM","MBM","393639","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Canestraro, B.K.; Torres, M.; Lozano, E.D.; Torres, M.; Lozano, E.D.","306","2012","02","Southern America","Brazil","Paraná","Ponta Grossa",NA,"Terrícola.; Em campo sujo.","MBM393639","MBM393639","18","UHE São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Canestraro, B.K.","46557","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:42:21-03","MBM","MBM","393740","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Canestraro, B.K.; Lozano, E.D.; Engels, M.E.; Michelon, C.; Ariati, V.; Felitto,; Lozano, E.D.; Engels, M.E.; Michelon, C.; Ariati, V.; Felitto, G.; Larocca, P.","664","2013","07","Southern America","Brazil","Paraná","Tibagi",NA,"Terrícola, heliófita, campo sujo.; Campos Gerais.","MBM393740","MBM393740","07","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Michelon, C.","56988","auto","2013","07",NA,NA,NA,"07",NA,NA,NA,NA,NA
"181","2020-12-21 16:42:19-03","MBM","MBM","197628","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kze.) Kl.","Pietrobom da Silva, M.R.; et al.; et al.","3118","1996","03","Southern America","Brazil","São Paulo","Mirante do Paranapanema",NA,NA,"MBM197628","MBM197628",NA,"Rod. SP-272, km 35-36","-51.9000015258789","-22.2900009155273",NA,NA,NA,"Pietrobom da Silva, M.R.","34830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:42:23-03","MBM","MBM","418241","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Roher, D.; Castro J.M.; Castro J.M.","434","2018","12","Southern America","Brazil","Paraná","Tibagi",NA,"Herbácea, comum em beira de rio e local sombreado.; Floresta Ombrófila Mista, estágio médio de sucessão.","MBM418241",NA,"12","Resgate de Flora UHE Tibagi Montante","-50.422222","-24.548056","717","717",NA,"Roher, D.",NA,NA,"2019","05","-50.422222","-24.548056",NA,"15",NA,NA,NA,NA,NA
"183","2020-12-21 16:42:23-03","MBM","MBM","418321","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Roher, D.; Dutra, M.M.; Dutra, M.M.","514","2019","03","Southern America","Brazil","Paraná","Tibagi",NA,"Herbácea, campo úmido, solo hidromórfico.; Formação Pioneira com Influência Fluvial (várzea).","MBM418321",NA,"13","Resgate de Flora UHE Tibagi Montante, Monitoramento da Flora","-50.421111","-24.596667","724","724",NA,"Roher, D.",NA,NA,"2019","05","-50.421111","-24.596667",NA,"15",NA,NA,NA,NA,NA
"184","2020-12-21 16:42:23-03","MBM","MBM","429525","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Lozano, E.D.; Barboza, E.; Canestraro, B.K.; Barboza, E.; Canestraro, B.K.","4620","2020","01","Southern America","Brazil","Paraná","Tijucas do Sul",NA,"Herbácea, caule reptante, 50 cm, em campo úmido.; Campo de Altitude.","MBM429525",NA,"22","Postinho","-49.046194","-25.978944",NA,NA,NA,"Smith-Braga, N.",NA,NA,"2020",NA,"-49.046194","-25.978944",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-01 15:28:48-03","PUC-RIO","FCAB","0189","PreservedSpecimen","Plantae",NA,"Pteridophyta","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kl.","P.E. Leite S.J.","s.n.","1946","01",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,NA,"000189",NA,NA,NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"P.E. Leite S.J.","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248614","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Damazio, L.B.",NA,NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248614' target='other'> <mi>dwc_moreinfo</mi></a>","P01248614","P01248614_01",NA,"Rodrigo Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"745"
"187","1996-03-25 17:00:58-03","MNHN","RECOLNAT_MNHN_P","P00586571","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Schomburgk",NA,"1842",NA,NA,"British Guyana",NA,NA,"hb","Herbier Luerssen-Weigel 5 janvier 1909 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00586571' target='other'> <mi>dwc_moreinfo</mi></a>","P00586571","P00586571_01",NA,"Roraima",NA,NA,NA,NA,NA,"Cremers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
