"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","relationshipType","infraspecificEpithet","fieldNumber","individualCount","sex"
"45","2020-06-29 11:31:04-03","UFRJ","RFA","40627","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Hugo Dolsan","7",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia, parte alta, lagoa da pedra do altar","1846","1846",NA,NA,"Planta aquática, fluante ou presa a substrato em aguá; flores amarelas com nervuras amarelo-amarronzadas","RFA37266","2014","02","23",NA,NA,"L.",NA,"Itatiaia","-44.746944","-22.369444","Hugo Dolsan","2014","02","23",NA,NA,"44º44'49''W","22º22'10''S",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-06-29 11:31:04-03","UFRJ","RFA","34092","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","F.A. Esteves","33",NA,"Brasil","Pará","Carajás, Lagoa S11 DA",NA,NA,NA,NA,NA,"RFA37016","2005",NA,NA,NA,NA,"L.",NA,"Pará",NA,NA,"N.G. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-06-29 11:31:04-03","UFRJ","RFA","38510","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","N. C. Machado; T. U. P. Konno","107",NA,"Brasil","Rio de Janeiro","PARNA Restinga de Jurubatiba, próximo a lagoa Piri-piri. Poça 2 (bambuzal)",NA,NA,NA,NA,"Erva submersa livre, utrículos presentes, flores amarelas","RFA33505","2010","05","21",NA,NA,"L.",NA,"Quissamã","-41.241944","-22.103611",NA,NA,NA,NA,NA,NA,"41º14'31''W","22º6'13''S",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-06-29 11:31:04-03","UFRJ","RFA","40554","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Konno, T.U.P.; Machado, N.C.","1445",NA,"Brasil","Rio de Janeiro","PARNA Restinga de Jurubatiba.",NA,NA,NA,NA,NA,"RFA33079","2011","05","28",NA,NA,"L.",NA,"Quissamã","-41.241944","-22.103611",NA,NA,NA,NA,NA,NA,"41º14'31''W","22º6'13''S",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:31:04-03","UFRJ","RFA","19881","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","P. Occhioni","8776",NA,"Brasil","Rio de Janeiro","Parque Santana, próximo a Serra de Petrópolis",NA,NA,NA,NA,"Flores amarelas, abundante no local","RFA37015","1979","03","25",NA,NA,"L.",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","F. Rivadaria-Lopes","2000","11","09","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:47-03","UTFPR","DVPR","6610","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Pott, VJ; Pott, A","8232",NA,"Brasil","Mato Grosso do Sul","Fazenda Redenção, próximo a pista de avião, Parque Estadual do Rio Negro, Pantanal","98","98",NA,NA,"Erva aquática emergente, 7 a 10cm de altura frequente, flor amarela; Borda úmida de vazante, solo arenoso e relevo plano","DVPR006610","2005","09","21","Magnoliophyta",NA,"L.",NA,"Corumbá","-56.4411","-19.3632","Pott, VJ","2005","09",NA,NA,NA,"-56.4411","-19.3632",NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-10-18 16:26:03-02","UNEMAT","TANG","1999","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Pereira, FS","26",NA,"Brasil","Mato Grosso","Fazenda Matinha, As represas amostradas do Córrego Estaca estão localizadas na Fazenda Matinha a 4,69 km da rodovia 358 (Anel Viário).",NA,NA,NA,NA,NA,"TANG000001999","2012","08","15",NA,NA,"L.",NA,"Tangara da Serra","-57.460322","-14.688694","Pereira, FS","2012","09","10",NA,NA,"-57.460322","-14.688694",NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-08-23 09:17:15-03","UNEMAT","TANG","1954","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Abdo, MSA","140",NA,"Brasil","Mato Grosso","Baía Grande, Baía localiza na fronteira com a Bolívia é uma área de acumulação inundáveis drenados pelo rio Barbado e Corixão Santo Inácio, do tipo multibasinal. Grande parte da região litorania apresenta formação de Typha dominguense.","199","199",NA,NA,NA,"TANG000001954","2012","09","04",NA,NA,"L.",NA,"VBS Trindade","-60.219575","-15.474103","Abdo, MSA","2012","10","10",NA,NA,"-60.219575","-15.474103",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-09-10 21:43:16-03","UNEMAT","TANG","6789","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Nascimento, ML; Abdo, MSA; Teixeira, T","4",NA,"Brasil","Mato Grosso","Fazenda São Rafael. As margens a direito do corrego.","208","208",NA,NA,NA,"TANG000006789","2017","09","24",NA,NA,"L.",NA,"Nova Olímpia","-57.312558","-14.778192",NA,NA,NA,NA,NA,NA,"-57.312558","-14.778192",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-09-10 21:43:16-03","UNEMAT","TANG","1782","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Abdo, MSA","81",NA,"Brasil","Mato Grosso","Rio Guaporé, próximo a margem direita","198","198",NA,NA,NA,"TANG000001782","2012","02","01",NA,NA,"L.",NA,"VBS Trindade","-59.9775","-14.914444","Abdo, MSA","2012","02","05",NA,NA,"-59.9775","-14.914444",NA,NA,NA,NA,NA,NA,NA,NA
"55","2018-08-28 10:13:00-03","UNEMAT","TANG","976","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Koch, AK; Santos, MC","s.n.",NA,"Brasil","Mato Grosso","Serra Tapirapuã",NA,NA,NA,NA,", herbáceo","TANG000000976",NA,NA,NA,NA,NA,"L.",NA,"Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:43:05-03","EAO","IAN","94","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Meader, RE","13","Southern America","Brasil","Mato Grosso","On rio Papagaio.",NA,NA,NA,NA,"Herb, in mud at edge of water, flowers yellow-orange.","IAN000094","1944","06","03","Dicotiledônea",NA,"L.","IAN000094 IAN000094_e","Utiarití",NA,NA,"Moreira, AD","2012","01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:43:05-03","EAO","IAN","59922","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Fróes, RL","26773","Southern America","Brasil","Maranhão","Reservatório Sacaven.",NA,NA,NA,NA,"Planta crescendo no fundo do tanque emaranhando-se com as raizes de Nymphaea.","IAN059922","1951","01","15","Dicotiledônea",NA,"L.",NA,"São Luis","-44.3027992248535","-2.52972006797791","Moreira, AD","2012","01","10","33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:43:05-03","EAO","IAN","52907","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Guedes, TN","223","Southern America","Brasil","Pará",NA,NA,NA,NA,NA,"Flores amarelas.","IAN052907","1949","12","07","Dicotiledônea",NA,"L.",NA,"Belém","-48.5043983459473","-1.4558299779892","Moreira, AD","2012","01","10","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:43:05-03","EAO","IAN","32101","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Baldwin Jr., JT","4549","Southern America","Brasil","Pará","Marsh.",NA,NA,NA,NA,NA,"IAN032101","1944","06","27","Dicotiledônea",NA,"L.","IAN032101 IAN032101_e","Belém","-48.5043983459473","-1.4558299779892","Moreira, AD","2012","01","10","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-27 21:09:11-03","PUCPR","HUCP","10171","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Bessa, FA","141",NA,"Brasil","Paraná","Petrobrás",NA,NA,NA,NA,NA,"HUCP00012965","1996","09","13","Eudicotiledonea",NA,"Bittencourt","HUCP00012965","São Mateus de Sul",NA,NA,"Bessa, FA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-27 21:09:11-03","PUCPR","HUCP","10172","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Bessa, FA","030",NA,"Brasil","Paraná","Petrobrás",NA,NA,NA,NA,NA,"HUCP00012679","1996","07","17","Eudicotiledonea",NA,"Bittencourt","HUCP00012679","São Mateus de Sul",NA,NA,"Irgang, B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-27 21:09:11-03","PUCPR","HUCP","10192","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Bessa, FA","155",NA,"Brasil","Paraná","Petrobrás",NA,NA,NA,NA,NA,"HUCP00013179","1997","02","18","Eudicotiledonea",NA,"Bittencourt","HUCP00013179","São Mateus de Sul",NA,NA,"Bessa, FA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-27 21:09:11-03","PUCPR","HUCP","10236","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Bessa, FA","144",NA,"Brasil","Paraná","Petrobrás",NA,NA,NA,NA,NA,"HUCP00012955","1996","10","24","Eudicotiledonea",NA,"Bittencourt","HUCP00012955","São Mateus de Sul",NA,NA,"Bessa, FA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-26 18:08:35-03","CPAN-UFMS","COR","612","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","S.T.Vasconcellos et al.","10",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"Com Flor: amarelas",NA,"1986","06","15",NA,NA,"L.",NA,"Courmbá(Nhecolândia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-02 16:29:00-03","CPAN-UFMS","COR","17476","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Völtz, R. R.","1748",NA,"Brasil","Mato Grosso","Paratudal; fazenda Atoledal","180","180",NA,NA,"Erva, 0,1 m de altura; flores amareladas; planta crescendo em brejo em vegetação herbáceo; arbórea de planície aluvial Habito: Erva",NA,"2018","08","30",NA,NA,"L.",NA,"Cáceres","-57.679167","-16.071111","Gonella, P.","2018","09","08",NA,NA,"57º40'45''W","16º4'16''S",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-02 16:29:00-03","CPAN-UFMS","COR","4408","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Pott, V.J.","2728",NA,"Brasil","Mato Grosso do Sul","Sede da Fazenda Pouso Alto, Nhecolândia.","140","140",NA,NA,"Com Flor: amarela; Importância Econômicaornamental Habito: Erva aquática epifita na vegetação aquática",NA,"1995","06","13",NA,NA,"L.",NA,"Corumbá","-55.810833","-19.218889","V.J. Pott",NA,NA,NA,NA,NA,"55º48'39''W","19º13'8''S",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-26 18:08:35-03","CPAN-UFMS","COR","8947","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Porfírio, G. E. O","5",NA,"Brasil","Mato Grosso do Sul","Baía do Jacadigo - BR 262.",NA,NA,NA,NA,"Com Flor: amarela",NA,"2002","11","05",NA,NA,"L.",NA,"Corumbá","-57.6533012390137","-19.0091991424561","Porfírio, G. E. O.",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-26 18:08:35-03","CPAN-UFMS","COR","8819","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Damasceno Junior, G.A.; Nakajima, J.N.; Romero, R. Pott, V.J.","3112",NA,"Brasil","Mato Grosso do Sul","córrego retiro. Leito do córrego; arenoso; plano.",NA,NA,NA,NA,"submersa; Com Flor: amarela Habito: erva aquatica",NA,"2001","11","25",NA,NA,"L.",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:18:21-03","UFBA","ALCB","67904a","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Guedes, ML; Alves, L de J; et al.","11396a","Southern America","Brasil","Bahia","Caraíba Metais.",NA,NA,NA,NA,"ca. 25 cm. Flores amarelo-ouro, cálice partido em quatro e a corola em duas pétalas, bilabiada, sendo a superior menor e a inferior com um corno que produz néctar e funciona como uma plataforma para pouso de insetos.; Mata Ombrófila úmida em estádio",NA,"2004","12","18","Dicotyledon",NA,"L.",NA,"Lamarão do Passé","-38.4","-12.583333","Guedes, FM","2017","09",NA,NA,NA,"-38.4","-12.583333",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 21:32:30-03","UFBA","ALCB","024067","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Rocha, V","s/n","Southern America","Brasil","Bahia","Jauá.",NA,NA,NA,NA,"Áfila; flores amarelas, gamopétala; possui utrículos.",NA,"1993","01","09","Dicotyledon",NA,"L.",NA,"Camaçari","-38.316667","-12.683333","Campos, GL","1999","04",NA,NA,NA,"-38.316667","-12.683333",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:18:21-03","UFBA","ALCB","034971","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Harley, RM; França, F; Nic Lughadha, E; Gasson, P","PCD5985","Southern America","Brasil","Bahia","Piemonte da Diamantina, Rio Ferro Doido, um pouco em baixo à Cachoeira","879","879",NA,NA,"submersa. Sépalas verdes, corola amarela, utrículos nigrescentes. Ocasional.; Dentro do rio",NA,"1997","03","03","Dicotyledon",NA,"L.",NA,"Morro do Chapéu","-40.996111","-11.620833","Campos, GL","1999","04","07",NA,NA,"-40.996111","-11.620833",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:18:21-03","UFBA","ALCB","07072","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Pinto, GCP","56-25","Southern America","Brasil","Bahia","Açude do Int. Agronomico do Leste.",NA,NA,NA,NA,NA,NA,"1956","02","20","Dicotyledon",NA,"L.",NA,"Cruz das Almas","-39.1","-12.666667","Guedes, FM","2017","09","11",NA,NA,"-39.1","-12.666667",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:18:21-03","UFBA","ALCB","08781","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Noblick, LR","1732","Southern America","Brasil","Bahia","Dunas de Itapuã.",NA,NA,NA,NA,"Pequenas, com flores amarelas.; Solo arenoso úmido.",NA,"1980","03","16","Dicotyledon",NA,"L.",NA,"Salvador","-38.35","-12.933333","Guedes, FM","2017","09","11",NA,NA,"-38.35","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:18:21-03","UFBA","ALCB","08807","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Noblick, LR","1719","Southern America","Brasil","Bahia","Dunas de Itapuã.",NA,NA,NA,NA,"Flores amarelas.; Crescendo em água rasa com pequenas armadilhas para pegar animais.",NA,"1980","03","15","Dicotyledon",NA,"L.",NA,"Salvador","-38.35","-12.933333","Campos, GL","1999","04",NA,NA,NA,"-38.35","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:18:21-03","UFBA","ALCB","104515","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Santos, JFS; Gonella, PM; Rivadavia-Lopes, R; Peres Júnior, AK","28","Southern America","Brasil","Minas Gerais","Capim Puba, Fazenda do Seu Zezito, nas margens de riacho com mata ciliar","790","790",NA,NA,"Ervas verdes, corola amarela.; Crescendo em arenoso úmido em ilhas de vegetação em riacho, eventualmente sombreadas por mata ciliar. Simpátricas com Utricularia spp. & Drosera sp.",NA,"2011","09","07","Dicotyledon",NA,"L.",NA,"Grão Mogol","-42.979167","-16.662778","Santos, JFS","2011","09",NA,NA,NA,"-42.979167","-16.662778",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:18:21-03","UFBA","ALCB","61275","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Santana, DL; Pacheco, LM; Ramos, GAB","640","Southern America","Brasil","Bahia","Litoral Norte, Ilhas das Ostras, Rio Crumaí",NA,NA,NA,NA,"aquática. Áfila. Flores amarelas, emersas, pedicelo ca. 5,0 cm.; planície inundada com vegetação arbustiva-arbórea.",NA,"2001","11","02","Dicotyledon",NA,"L.",NA,"Conde","-37.6","-11.8","Guedes, FM","2017","09","11",NA,NA,"-37.6","-11.8",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:18:21-03","UFBA","ALCB","86819","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Jesus, NG de; Melo de Oliveira, JL; Bastos, NG","2287","Southern America","Brasil","Bahia","Litoral Norte, Fazenda Pimantel, Lagoa de Dona Maria",NA,NA,NA,NA,"ca de 5cm de altura. Corola amarela.; Comum na beira da lagoa",NA,"2007","09","04","Dicotyledon",NA,"L.",NA,"Alagoinhas","-38.4192008972168","-12.1356000900269","Guedes, FM","2017","09","11","24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828575","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Renvoize SA; Wilmot-Dear CM; Tur N",NA,"Southern America","Argentina",NA,"Corrientes, Saladas. Ruta Nacional 117, Saladas - Tabay.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828575","1978","12","01",NA,"Lamiales","L.","NL-L2828575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419442","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Liesner RL",NA,"Southern America","Venezuela",NA,"Venezuela. Edo. Bolivar: Gran Sabana, ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon. (Río Sanpa).",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419442","1988","04","21",NA,"Lamiales","L.","NL-U1419442",NA,"-61.05","5.316667",NA,NA,NA,NA,NA,NA,"-61.05","5.316667","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419443","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Alston AHG",NA,"Southern America","Venezuela",NA,"Flora of Venezuela. State of Cojedes. Near Tinaquillo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419443 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419443","1938","12","28",NA,"Lamiales","L.","NL-U1419443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419444","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Pettersson U",NA,"Southern America","Peru",NA,"Plants of Peru. Junín: Reserva Nacional de Junín, Ondoren.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419444","1975","11","29",NA,"Lamiales","L.","NL-U1419444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"82","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419559","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Lourteig A",NA,"Southern America","Brazil",NA,"manado Santa Catarina Mun Lanjes, Palmeiras, en bañado (con Sphagnum).",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419559 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419559","1967","12","16",NA,"Lamiales","L.","NL-U1419559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0199817",NA,NA,NA,NA,NA,NA
"83","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419868","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Ek RC; Riet BP van de; Doomen MC",NA,"Southern America","French Guiana","Cayenne","French Guiana, Mts. de Kaw, Trésor Reserve, near main trail, third tree after bif Ficus.",NA,NA,NA,NA,"Part of main savanne.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419868 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419868","2003","01","30",NA,"Lamiales","L.","NL-U1419868",NA,"-52.266667","4.583333","Ek RC",NA,NA,NA,NA,NA,"-52.266667","4.583333","Magnoliopsidae","U 0247518",NA,NA,NA,NA,NA,NA
"84","2020-02-08 09:33:12-03","NBC","NL-BOTANY","WAG.1055303","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Smith LB; Klein RM",NA,"Southern America","Brazil",NA,"Santa Catarina. Mun. Agua Doce: Pool, Campos de Palmas, 6km south of Herciliopolis.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1055303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1055303","1964","12","05",NA,"Lamiales","L.","NL-WAG1055303",NA,"-51.533333","-26.783333",NA,NA,NA,NA,NA,NA,"-51.533333","-26.783333","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"85","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828345","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Samuels JA",NA,"Southern America","Surinam",NA,"Dutch Guiana. Forest of Zandery.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828345","1916","07","03",NA,"Lamiales","Sw.","NL-L2828345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"86","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.2828346","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Unknown",NA,"Southern America","French Guiana",NA,"Cajenne.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828346 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828346",NA,NA,NA,NA,"Lamiales","Sw.","NL-L2828346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"87","2020-02-08 09:33:12-03","NBC","NL-BOTANY","L.1162653","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Herzog T",NA,"Southern America","Bolivia",NA,"in einen Tümpel der #Lomas' am Rio Pirai bei Santa Cruz de la Sierra, Wasser.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1162653 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1162653","1911","01","01",NA,"Lamiales","Sw.","NL-L1162653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
