"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"301","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488800F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","K. Fiebrig","509","1902","12",NA,"South America","Paraguay",NA,NA,NA,"V0488800F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0488800F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"302","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488801F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","J. Weir","351","1861",NA,NA,"South America","Brazil",NA,NA,NA,"V0488801F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0488801F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"303","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488802F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","H. S. Irwin et al.","22514","1969","1","23","South America","Brazil",NA,NA,NA,"V0488802F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0488802F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"304","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488803F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","H. S. Irwin et al.","27875","1970","3","18","South America","Brazil",NA,NA,NA,"V0488803F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0488803F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"305","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488804F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","H. S. Irwin et al.","22000","1969","1","15","South America","Brazil",NA,NA,NA,"V0488804F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0488804F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"306","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488799F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","H. S. Irwin et al.","20029","1968","2","14","South America","Brazil",NA,NA,NA,"V0488799F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0488799F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"307","2020-07-23 12:09:54-03","CEPLAC","CEPEC","49218","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","R. M. Harley","27636","1988","10","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Cheek","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Junco. Foto.","-41.883333","-13.533333",NA,NA,NA,NA,NA,NA,NA,NA,"41W53'","13S32'",NA,NA,"30/12/1995",NA,NA,NA,NA
"308","2013-02-07 10:18:45-02","UMC","HUMC","1670","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Miranda, V. F. O. de","1312","2005","07","19","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"St. Hill",NA,"Bahia","Rio das Contas","Trilha para o Morro do Itaubé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2013-02-07 10:18:45-02","UMC","HUMC","4657","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","C.Kozera","2535","2005","11","21","Southern America","Brazil",NA,NA,"Herbácea com flores amarelas, sobre campo hidromorfico (cone de degeção)",NA,NA,NA,"St. Hill","Mittelstaedt, C.A.","Paraná","Ponte dos Arcos, mun. de Balsa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2013-02-07 10:18:45-02","UMC","HUMC","4640","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","G. Hatschbach, A.C C","40441","1977","10","21","Southern America","Brazil",NA,NA,"Flores amarelas, coletadas em brejo.",NA,NA,NA,"St. Hill","P. Taylor","Minas Gerais","Tijuca Do sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2013-02-07 10:18:45-02","UMC","HUMC","4600","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Miranda, V. F. O. de",NA,"2006","07",NA,"Southern America","Brazil",NA,NA,"Beira de estrada, próximo á margem. Junto a uma grande população de gramineas de aproximadamente 1,50 de altura.",NA,NA,NA,"St. Hill",NA,"São Paulo","Itirapina",NA,"-47.82","-22.25",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2013-02-07 10:18:45-02","UMC","HUMC","4660","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","C.Kozera","2696","2005","12","07","Southern America","Brazil",NA,NA,"herbacea com flores amarelas, campo hidromorfico",NA,NA,NA,"St. Hill","Mittelstaedt, C.A.","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2013-02-07 10:18:45-02","UMC","HUMC","4658","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","C.Kozera","2482","2005","11","01","Southern America","Brazil",NA,NA,"herbacea com flores amarelas",NA,NA,NA,"St. Hill","Mittelstaedt, C.A.","Paraná","Ponte dos Arcos, mun. de Balsa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2013-02-07 10:18:45-02","UMC","HUMC","1668","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Miranda, V. F. O. de","1314","2005","07","19","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"St. Hill",NA,"Bahia","Rio das Contas","Trilha para o Morro do Itaubé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2013-02-07 10:18:45-02","UMC","HUMC","4659","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","C.Kozera","2865","2006","01","12","Southern America","Brazil",NA,NA,"herbacea com flores amarelas, campo hidromorfico",NA,NA,NA,"St. Hill","Mittelstaedt, C.A.","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-11-12 17:00:30-03","UEL","FUEL","6103","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Müller, C; et al.","s.n.","1988","07","05",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","A.St.-Hil. & Girard","Saridakis, DP","Paraná","Jaguariaíva","Rio Diamante, Próximo ao recanto da Prainha","-49.7057991027832","-24.2511005401611",NA,NA,NA,"2013","03","28","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-11-12 17:00:30-03","UEL","FUEL","17897","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Takahashi, E; et al.","21","1993","11","28",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","A.St.-Hil. & Girard","Saridakis, DP","Paraná","Palmeira","Rodovia do Café, margem esquerda do Rio Tibagi, margem esquerda do Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,"2013","03","28","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-11-12 17:00:30-03","UEL","FUEL","20306","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Saridakis, DP; Torezan, JMD","s.n.","1996",NA,NA,NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","A.St.-Hil. & Girard","Saridakis, DP","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,"2013","03","28","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-11-12 17:00:30-03","UEL","FUEL","6039","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Francisco das Chagas e Silva; et al.","s.n.","1988","07","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","A.St.-Hil. & Girard","Saridakis, DP","Paraná","Sengés","Rio Cajurú, Ao lado da ponte","-49.4636001586914","-24.1128005981445",NA,NA,NA,"2013","03","28","55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-01 15:02:06-03","UnB","UB","27085","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","27875","1970","03","18","Southern America","Brasil",NA,NA,"The slender erect inflorescences to ca. 75cm tall. Corolla yellow.; Terrestrial; Brejo. Cerrado and brejo at creek margin.",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Taylor, P","Minas Gerais",NA,"Ca. 18km E of Diamantina",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-01 15:02:06-03","UnB","UB","27101","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Irwin, HS; Maxwell, H; Wasshausen, DC","20602","1968","02","20","Southern America","Brasil",NA,NA,"Terrestrial, slender, erect, to ca. 50cm tall. Corolla yellow.; Among grasses on swampy creek margin. Gallery woods and adjacent campo.",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Trinta, EF","Minas Gerais",NA,"Serra do Cipó, kmm 118 (ca. 153km N of Belo Horizonte)",NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-01 15:02:06-03","UnB","UB","27102","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Irwin, HS; Maxwell, H; Wasshausen, DC","20029","1968","02","14","Southern America","Brasil",NA,NA,"Corolla yellow; 0,25m; Hillside seep. Sandy campo with outcrops.",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Trinta, EF","Minas Gerais",NA,"Serra do Cipó, ca. 120km (ca. 145km N of Belo Horizonte)",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-01 15:02:06-03","UnB","UB","27103","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Anderson, WR; Stieber, M; Kirkbride Junior, JH","36373","1972","02","20","Southern America","Brasil",NA,NA,"Herb in sedge meadow; corolla bright yellow.; Grassy hillside sloping down to sedge and then marsh with standing water on each side of small strea.",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Taylor, P","Minas Gerais",NA,"Serra do Cipó",NA,NA,"1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:02:06-03","UnB","UB","27104","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Anderson, WR; Stieber, M; Kirkbride Junior, JH","35422","1972","02","04","Southern America","Brasil",NA,NA,"Herb in wet sand.; Flor yellow; Rocky (sandstone) cerrado and open rocky hillsides with white sand soil, sloping down to grassy brej.",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Taylor, P","Minas Gerais",NA,"Ca. 8km N of Gouveia on road to Diamantina",NA,NA,"1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:02:06-03","UnB","UB","27100","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Anderson, WR; Stieber, M; Kirkbride Junior, JH","35479","1972","02","05","Southern America","Brasil",NA,NA,"Flor yellow; Steep sandstone sliffs and open rocky sides, sloping down through sandy, grassy meadow to stream and.",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Taylor, P","Minas Gerais","Diamantina","Ca. 14km SW of Diamantina on road to Gouveia","-43.6002998352051","-18.2493991851807","1300","1360",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-05-06 11:58:27-03","UFU","HUFU","36994","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Oliveira, G.C.","1338","2002","10","21",NA,"Brasil",NA,NA,"Herbácea, ca. 0,25 m.; Vereda.",NA,NA,NA,"A.St.-Hil. & Girard","Fernandes, V.","Minas Gerais","Uberaba","Fazenda Santa Juliana, 300m da BR 050 na altura do km 50.","-48.125278","-19.295556",NA,NA,NA,"2004","11","18",NA,NA,"-48.125278","-19.295556",NA,NA,NA,NA,NA,NA,NA
"327","2019-05-06 11:58:27-03","UFU","HUFU","36995","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Oliveira, G.C.","2418","2003","01","22",NA,"Brasil",NA,NA,"Herbácea, ca. 0,7 m. Amarela.; Vereda.","HUFU00012723",NA,NA,"A.St.-Hil. & Girard",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal RM 479 na altura do km 1.3.","-48.309167","-19.005833",NA,NA,"HUFU00012723",NA,NA,NA,NA,NA,"-48.309167","-19.005833",NA,NA,NA,NA,NA,NA,NA
"328","2019-05-06 11:58:27-03","UFU","HUFU","42389","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Barbosa, A.A.A.","s.n.","2005","05","13",NA,"Brasil",NA,NA,"Erva com flor lilás e parte interna da corola amarela.; Vereda.","HUFU00012660",NA,NA,"A.St.-Hil. & Girard",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00012660",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-05-06 11:58:27-03","UFU","HUFU","57894","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Resende, I.L.M.","74","2009","04","15",NA,"Brasil",NA,NA,"Vereda.",NA,NA,NA,"A.St.-Hil. & Girard",NA,"Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,NA,NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-05-06 11:58:27-03","UFU","HUFU","57902","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Resende, I.L.M.","127","2008","09","06",NA,"Brasil",NA,NA,"Botões amarelos, flores amarelas.; Vereda.","HUFU00012722",NA,NA,"A.St.-Hil. & Girard",NA,"Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"HUFU00012722",NA,NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-05-06 11:58:27-03","UFU","HUFU","10424","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1461","1995","11","19",NA,"Brasil",NA,NA,"Planta, ca. 0,6. Cálice verde. Corola amarela.; Campo hidromórfico.","HUFU00039033",NA,NA,"A.St.-Hil. & Girard",NA,"Minas Gerais","São Roque de Minas","Base do morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-05-06 11:58:27-03","UFU","HUFU","5464","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Nakajima, J.N.; Romero, R. & Guilherme, F.A.G.","320","1994","04","19",NA,"Brasil",NA,NA,"Herbácea, ca. 0,30m. Cálice vinho e corola amarela.; Campo limpo.","HUFU00039209",NA,NA,"A.St.-Hil. & Girard",NA,"Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"1996","09",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-05-06 11:58:27-03","UFU","HUFU","19790","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Amaral, A.F.; Barbosa, A.A.A. & Pedroni, F.","1898","1998","12","04",NA,"Brasil",NA,NA,"Flores de pétalas rosas claras.; Vereda.","HUFU00012659",NA,NA,"A.St.-Hil. & Girard",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Meio do lado esquerdo do braço direito da vereda1.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00012659",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-02-23 13:22:36-03","MN","R-TIPOS","97388","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Sellow, F.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"R000097388",NA,NA,"A. St.-Hil. & Girard","Taylor, P.","Bahia",NA,NA,NA,NA,NA,NA,"R000097388_001","1978","04",NA,NA,NA,NA,NA,NA,"Isotypus de Utricularia polyschista Benj.",NA,NA,NA,NA,NA
"335","2020-08-20 20:39:22-03","UFSC","FLOR","59566","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3900","2014","11","04",NA,"Brasil",NA,NA,"Erva","FLOR0059566",NA,"Lamiales","A.St.-Hil. & Girard","Funez, L.A.","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667",NA,NA,"FLOR0059566","2014",NA,NA,NA,NA,"48º57'12''W","26º2'12''S",NA,NA,NA,NA,NA,NA,NA
"336","2020-08-20 14:56:49-03","UFSC","FLOR","47838","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Trevisan, R.; Venturi, S.","1329","2012","12","03",NA,"Brasil",NA,NA,"flores amarelas. Planta faz parte do Projeto RefloraPossui amostra em sílica para estudos moleculares","FLOR0047838",NA,"Lamiales","A.St.-Hil. & Girard","Trevisan, R.","Santa Catarina","Bom Jardim da Serra","Cânion das Laranjeiras.","-49.541667","-28.274444","1362","1362","FLOR0047838","2012","12","03",NA,NA,"49º32'30''W","28º16'28''S",NA,NA,NA,NA,NA,NA,NA
"337","2020-08-20 14:56:49-03","UFSC","FLOR","61918","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Trevisan, R.; et al.","1637","2014","12","13",NA,"Brasil",NA,NA,"Flores brancas Habitat: Em campo úmido","FLOR0061918",NA,"Lamiales","A.St.-Hil. & Girard","Trevisan, R.","Santa Catarina","Urubici","Parque Nacional de São Joaquim.","-49.625833","-28.159722","1653","1653","FLOR0061918","2014","12","13",NA,NA,"49º37'33''W","28º9'35''S",NA,NA,NA,NA,NA,NA,NA
"338","2020-08-20 20:39:22-03","UFSC","FLOR","15527","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Kummrow, R.","2551","1984","11","28",NA,"Brasil",NA,NA,"flor amarela","FLOR0015527",NA,"Lamiales","A.St.-Hil. & Girard","Hatschbach, G.","Paraná","Curitiba","Cachimba.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"1985",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-08-20 14:56:49-03","UFSC","FLOR","15496","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Reitz, R.; Klein, R.M.","17803","1965","12","16",NA,"Brasil",NA,NA,"erva, flor amarela. Abundante.","FLOR0015496",NA,"Lamiales","A.St.-Hil. & Girard",NA,"Paraná","Guarapuava","Fazenda Campo Real.","-51.4580993652344","-25.395299911499","1000","1000",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-08-20 14:56:49-03","UFSC","FLOR","2127","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Reitz, R.; Klein, R.M.","17803","1965","12","16",NA,"Brasil",NA,NA,"erva, flor amarela. Abundante.","FLOR0002127",NA,"Lamiales","A.St.-Hil. & Girard",NA,"Paraná","Guarapuava","Fazenda Campo Real.","-51.4580993652344","-25.395299911499","1000","1000",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-08-20 14:56:49-03","UFSC","FLOR","9854","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Reitz, R.; Klein, R.M.","17493a","1965","12","12",NA,"Brasil",NA,NA,"flor amarela","FLOR0009854",NA,"Lamiales","A.St.-Hil. & Girard",NA,"Paraná","Ponta Grossa","Rodovia do Café, Rio Tibagi.","-50.1618995666504","-25.0949993133545","900","900",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-08-20 20:39:22-03","UFSC","FLOR","28652","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Jarenkow, J.A.","3424","1996","12","28",NA,"Brasil",NA,NA,"erva ereta, aparentemente áfila, flor amarela","FLOR0028652",NA,"Lamiales","A.St.-Hil. & Girard","Jarenkow, J.A.","Rio Grande do Sul","São José dos Ausentes","Silveira.","-50.0657997131348","-28.7483005523682",NA,NA,NA,"1997",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-08-20 14:56:49-03","UFSC","FLOR","2126","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Klein, R.M.","3323","1962","12","06",NA,"Brasil",NA,NA,"erva, flor amarela","FLOR0002126",NA,"Lamiales","A.St.-Hil. & Girard",NA,"Santa Catarina","Curitibanos","Marombas.","-50.584400177002","-27.2828006744385","900","900",NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-08-20 14:56:49-03","UFSC","FLOR","2122","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Klein, R.M.","3732","1962","12","10",NA,"Brasil",NA,NA,"erva, flor amarela","FLOR0002122",NA,"Lamiales","A.St.-Hil. & Girard",NA,"Santa Catarina","Irineópolis","Valões.","-50.7997016906738","-26.2385997772217","750","750",NA,NA,NA,NA,"32192","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-08-20 14:56:49-03","UFSC","FLOR","2119","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Klein, R.M.","3844","1962","12","12",NA,"Brasil",NA,NA,"erva, flor amarela","FLOR0002119",NA,"Lamiales","A.St.-Hil. & Girard",NA,"Santa Catarina","Mafra","Campo Novo.","-49.8053016662598","-26.111400604248","750","750",NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-08-20 14:56:49-03","UFSC","FLOR","2121","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Reitz, R.; Klein, R.M.","14203","1962","12","19",NA,"Brasil",NA,NA,"erva, flor amarela","FLOR0002121",NA,"Lamiales","A.St.-Hil. & Girard",NA,"Santa Catarina","Santa Cecília","Campo Alto.","-50.4268989562988","-26.9608001708984","1200","1200",NA,NA,NA,NA,"37034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-05-19 17:19:39-03","UFMT","UFMT","36505","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Equipe Vegetação","AER489","2006","04","04",NA,"Brasil",NA,NA,"Herbácea, flores com cálice verde, corola amarela.; Campo úmido.. Solo orgânico.",NA,NA,NA,"A.St.-Hil. & Girard","Baleeiro, P.","Mato Grosso","Chapada dos Guimarães","Rio Claro.","-55.749698638916","-15.460599899292",NA,NA,NA,"2013","04","26","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2018-10-03 21:33:27-03","UFMT","UFMT","43171","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Caxambu, M.G.","704","2004","11","07",NA,"Brasil",NA,NA,"Herbácea áfila, com flores amarelas no ápice do ramo. Em banhado.",NA,NA,NA,"A.St.-Hil. & Girard","Cordeiro, I.; Barboza, S.E.","Paraná","Palmeira","Rio dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,"2005","05",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-04 15:46:38-03","IF","SPSF","41562","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","J.B.Baitello & R.Cielo-Filho & O.T. Aguiar","2311","2008","10","30","América do Sul","Brasil",NA,NA,"COLETA: Herbácea, flores amarelas.; GEOGRAFIA: Campo Úmido.;",NA,"Magnoliophyta","Scrophulariales","A.St.Hilaire & Girard","J.A.Pastore","SP","Itapeva","Estação Experimental","-49.058611","-24.080278","750","750",NA,"2010","05","28",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"350","2021-03-04 15:46:38-03","IF","SPSF","43896","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga",NA,"1112","2010","07","01","América do Sul","Brasil",NA,NA,"COLETA: Erva áfila, flores amarelas.; GEOGRAFIA: Borda Cerrado/ Campo Cerrado- Campo Sujo Úmido;",NA,"Magnoliophyta","Scrophulariales","A.St.Hilaire & Girard","G.A.D.C. Franco","SP","Itapeva","Estação Experimental","-49.056944","-24.080556",NA,NA,NA,"2010","07","14",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"351","2021-03-04 15:46:38-03","IF","SPSF","44078","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","N.O.Costa & R.Cielo-Filho & J.B.Baitello","64","2010","07","28","América do Sul","Brasil",NA,NA,"COLETA: Erva áfila, flor amarela; GEOGRAFIA: CSU da cabeceira da lagoa;",NA,"Magnoliophyta","Scrophulariales","A.St.Hilaire & Girard","N.S.Pinto","SP","Itapeva","Estação Experimental","-49.104167","-24.053611",NA,NA,NA,"2010","09","27",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
