"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","dayIdentified","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","2063527","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","R. Goldenberg","1606","2011","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2500034' target='other'> <mi>dwc_moreinfo</mi></a>","NY02063527","Magnoliophyta","Dioscoreales","Mart.",NA,"Roraima","Caracaraí","Parque Nacional do Viruá","-61.128101348877","1.81611001491547",NA,NA,"NY02063527_01","365858","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","910832","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","W. R. Anderson","10057","1973","05","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988085' target='other'> <mi>dwc_moreinfo</mi></a>","NY00910832","Magnoliophyta","Dioscoreales","Mart.","P. J. M. Maas","Goiás","Goiás","Serra Dourada, ca. 15 km (straight line) S of Goiás Velho","-50.1333","-16.06885","1000","1000","NY00910832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","685214","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","R. M. Harley","53306","1992","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=887484' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685214","Magnoliophyta","Dioscoreales","Mart.","T. Læssøe","Bahia","Abaíra","Campo de Ouro Fino (baixo).","-41.9","-13.25","1600","1700","NY00685214_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-06-29 11:29:42-03","UFRJ","RFA","7158","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","E. Pereira","5013","1959","08","26",NA,"Brasil",NA,NA,"Erva; flor roxa, estame amarelo","RFA36538",NA,NA,"Mart.",NA,"Pará","Pará","Estrada para Vigia, Campo da Palha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:51:45-03","EAO","IAN","112959","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Oliveira, E","2017","1962","06","25","Southern America","Brasil",NA,NA,"Arbustinho; flores vermelhas.","IAN112959","Monocotiledônea",NA,"Mart.","Maas, H","Pará","Mauaná","Fazenda Cumaruz.",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:51:45-03","EAO","IAN","144948","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Ratter, JA","1369","1968","05","08","Southern America","Brasil",NA,NA,"Perianth deep blue. Growing on grassy campo, close to the lagoa.","IAN144948","Monocotiledônea",NA,"Mart.","Benthem, J van","Mato Grosso",NA,"Lagoa de Leo, 8km SW of the Base Camp of the Expedition (Base Camp c270km N of Xavantina)","-51.866667","-12.9",NA,NA,NA,NA,NA,"1977","-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:51:45-03","EAO","IAN","103820","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Kuhlmann, JG","637","1913","08",NA,"Southern America","Brasil",NA,NA,NA,"IAN103820","Monocotiledônea",NA,"Mart.","Benthem, J van",NA,NA,"Rio Branco, Boa Vista.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:51:45-03","EAO","IAN","103851","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Damázio, L","37236","1908","06","19","Southern America","Brasil",NA,NA,NA,"IAN103851","Monocotiledônea",NA,"Mart.","Benthem, J van","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:51:45-03","EAO","IAN","108496","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Maguire, B; Pires, JM","47126","1960","07","23","Southern America","Brasil",NA,NA,"Flowers blue with yellow crest.","IAN108496","Monocotiledônea",NA,"Mart.","Benthem, J van","Amapá","Oiapoque","Wet places in campo near Santo Antônio. Occasional.","-51.8","3.883333",NA,NA,NA,NA,NA,"1977","-51.8","3.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:51:45-03","EAO","IAN","143250","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Cordeiro, MR","34","1974","06","13","Southern America","Brasil",NA,NA,"resteira.","IAN143250","Monocotiledônea",NA,"Mart.","Benthem, J van","Mato Grosso","Dardanelos","Rio Aripuaná.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:51:45-03","EAO","IAN","147071","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Anderson, WR","10660","1974","02","08","Southern America","Brasil",NA,NA,"Herb in marshy campo; flower mostly purple, perianth lobes yellow.","IAN147071","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará",NA,"Marshy campo and low wet forest near canal SE of Missão Cururú.","-57.516667","-7.583333","140","140",NA,NA,NA,"1977","-57.516667","-7.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:51:45-03","EAO","IAN","148954","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Rosa, NA","70","1974","06","05","Southern America","Brasil",NA,NA,"Planta de 30cm de altura, com flores roxas.","IAN148954","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará",NA,"Operação do Projeto RADAM, convênio com o IPEAN. região de Marapi. Terreno inundado campo aberto.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:51:45-03","EAO","IAN","149254","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Anderson, WR","10057","1973","05","11","Southern America","Brasil",NA,NA,"Herb on wet slopes; flowers purple with yellow tips.","IAN149254","Monocotiledônea",NA,"Mart.","Maas, PJM","Goiás",NA,"Serra Dourada, Ca. 15km (straight line) S of Goiás Velho; area of weathered quartzite, with cerrado or campo limpo on drier slopes, brejo on seeping slopes, and gallery forest along stream.",NA,NA,"100","100",NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:51:45-03","EAO","IAN","174674","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Areia, CA de; Staudohar, GS","50","1988","01","30","Southern America","Brasil",NA,NA,"Porte herbáceo com 20cm de altura, flores amarelas, folhas pequenas, formando roseta no colo.","IAN174674","Monocotiledônea",NA,"Mart.","Ribeiro, BGS","Pará",NA,"Estrada de acesso ao N1.",NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:51:46-03","EAO","IAN","58667","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pires, JM; Black, GA","2240","1950","05","26","Southern America","Brasil",NA,NA,"Flores roxas.","IAN058667","Monocotiledônea",NA,"Mart.","Benthem, J van","Maranhão",NA,"Perto de Carolina, campo cerrado.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:51:46-03","EAO","IAN","61772","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA; Ledoux, PVD","10474","1950","10","31","Southern America","Brasil",NA,NA,NA,"IAN061772","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará",NA,"Cacaual Grande, campo aberto, Limpo dos Alemães, beira da mata.",NA,NA,NA,NA,"IAN061772 IAN061772_e",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:51:46-03","EAO","IAN","70543","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","12734","1951","08","19","Southern America","Brasil",NA,NA,"Plantinha seca.","IAN070543","Monocotiledônea",NA,"Mart.","Benthem, J van",NA,NA,"Território Rio Branco, igarapé Caranã, afluente do rio Caomé.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:51:46-03","EAO","IAN","70946","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","13197","1951","09","01","Southern America","Brasil",NA,NA,"Flor roxa, ápice amarelo.","IAN070946","Monocotiledônea",NA,"Mart.","Benthem, J van",NA,NA,"Território Rio Branco, campo da fazenda Capela.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:51:46-03","EAO","IAN","71861","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","13479","1951","09","12","Southern America","Brasil",NA,NA,"Anual; flor azul.","IAN071861","Monocotiledônea",NA,"Mart.","Benthem, J van",NA,NA,"Território Rio Branco, lado norte do rio Mucajaí ao longo da estrada Boa Vista-Caracaraí, campinarana.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:51:46-03","EAO","IAN","71863","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","13481","1951","09","12","Southern America","Brasil",NA,NA,"Flor roxa.","IAN071863","Monocotiledônea",NA,"Mart.","Benthem, J van",NA,NA,"Território Rio Branco, estrada Boa Vista-Caracaraí, campinarana.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:51:46-03","EAO","IAN","72016","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","13812","1951","10","08","Southern America","Brasil",NA,NA,"Flor roxa, porém a extremidade é amarela.","IAN072016","Monocotiledônea",NA,"Mart.","Benthem, J van",NA,NA,"Território Rio Branco, rio Cantá, campina.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:51:46-03","EAO","IAN","79534","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Fróes, RL","30133","1953","07","05","Southern America","Brasil",NA,NA,"Erva, flôr róseo-violácea.","IAN079534","Monocotiledônea",NA,"Mart.","Maas, PJM; Benthem, J van","Goiás","Couto Magalhães","Couto de Magalhães; campos gerais; terreno úmido; rio Araguaia.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:51:46-03","EAO","IAN","83286","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Maguire, B","24227","1944","08","05","Southern America","Suriname",NA,NA,"Frequent; flowers deep lavender, whitish-yellow tips.","IAN083286","Monocotiledônea",NA,"Mart.","Jonker, FP",NA,NA,"Wet places, savanna II.","-56.5","3.6",NA,NA,NA,NA,NA,"1947","-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:51:46-03","EAO","IAN","85131","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA; Klein, RM","17246","1954","10","26",NA,"Guiana Francesa",NA,NA,"Flor igual a de B. bicolor, porém, mais branca.","IAN085131","Monocotiledônea",NA,"Mart.","Jonker, FP",NA,NA,"Estrada Kourou-Sinnamary, km 35, terreno monticulos em baixio furado por canais que serpeiam pelo campo.",NA,NA,NA,NA,NA,NA,NA,"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:51:46-03","EAO","IAN","89671","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","18755","1955","08","16","Southern America","Brasil",NA,NA,NA,"IAN089671","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará",NA,"Maicurú, entre Passagem Nova e Curral Velho. Em lugar úmido.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:51:46-03","EAO","IAN","90793","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Macêdo, A","4381","1956","02","17","Southern America","Brasil",NA,NA,NA,"IAN090793","Monocotiledônea",NA,"Mart.","Benthem, J van","Goiás","Corumbá","Pirineu, Do Brejo.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:51:46-03","EAO","IAN","95709","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA; Egler, WA","19591","1957","05","26","Southern America","Brasil",NA,NA,"Tépalas roxas.","IAN095709","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará",NA,"Campo do Jamaracarú, perto do barracão. Região do Ariramba.",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-08 17:44:51-03","EAO","IAN","18440","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor aprica","Glaziou","4100",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN018440","Monocotiledônea",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,"IAN018440_f",NA,NA,NA,NA,NA,NA,"aprica",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:51:45-03","EAO","IAN","53627","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","8262","1949","09","30","Southern America","Brasil",NA,NA,"Flora amarela no ápice com 3 asas, roxas concrescentes.","IAN053627","Monocotiledônea",NA,"Mart.","Benthem, J van","Amapá","Oiapoque","Campina.","-51.8349990844727","3.84306001663208",NA,NA,NA,"254902","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:51:45-03","EAO","IAN","53684","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","8324","1949","10","03","Southern America","Brasil",NA,NA,NA,"IAN053684","Monocotiledônea",NA,"Mart.","Benthem, J van","Amapá","Oiapoque","Campo de aviação, campina.","-51.8349990844727","3.84306001663208",NA,NA,NA,"254902","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:51:46-03","EAO","IAN","53714","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","8357","1949","10","04","Southern America","Brasil",NA,NA,"Flor roxa, ápice amarelo.","IAN053714","Monocotiledônea",NA,"Mart.","Jonker, FP","Amapá","Oiapoque","Campo Inôcencia.","-51.8349990844727","3.84306001663208",NA,NA,NA,"254902","auto","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:51:45-03","EAO","IAN","139631","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Onishi, E","141","1968","06","15","Southern America","Brasil",NA,NA,"Erva de 20cm de altura. Cálice roxo e corola amarela.","IAN139631","Monocotiledônea",NA,"Mart.","Benthem, J van","Distrito Federal","Brasilia","Parque Municipal do Gama. Local úmido.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:51:45-03","EAO","IAN","196029","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Boelter, CR","504","2017","05","16","Southern America","Brasil",NA,NA,"Flores roxas. Herbácea no campo.","IAN196029","Monocotiledônea",NA,"Mart.",NA,"Pará","Maracanã","Ilha de Algodoal.","-47.581901550293","-0.595000028610229",NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:51:45-03","EAO","IAN","153246","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Lacerda, P; Guedes, TN","111","1969","09",NA,"Southern America","Brasil",NA,NA,"Arbustinho; flor roxa e amarela.","IAN153246","Monocotiledônea",NA,"Mart.",NA,"Pará","Salvaterra","Vila de Maracá.","-48.5167007446289","-0.75333297252655",NA,NA,NA,"52029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:51:46-03","EAO","IAN","84136","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","16743","1954","08","10","Southern America","Brasil",NA,NA,"Flor roxa.","IAN084136","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará","Vigia","Campina do Palha.","-48.1417007446289","-0.858332991600037",NA,NA,NA,"33395","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:51:46-03","EAO","IAN","54004","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","8678","1950","01","21","Southern America","Brasil",NA,NA,"Flor roxa, ápice amarelado.","IAN054004","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará","Vigia","Campina do Palha.","-48.1417007446289","-0.858332991600037",NA,NA,NA,"33395","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:51:45-03","EAO","IAN","37795","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","3303","1948","09","30","Southern America","Brasil",NA,NA,"Cálice violáceo; flor amarela; caule verde.","IAN037795","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará","Vigia","Campina do Palha.","-48.1417007446289","-0.858332991600037",NA,NA,"IAN037795 IAN037795_e","33395","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:51:46-03","EAO","IAN","74645","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Fróes, RL","27833","1952","05","16","Southern America","Brasil",NA,NA,"Erva, flor violácea.","IAN074645","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará","Vigia","Campina do Palha. Estrada de Rodagem para Vigia, solo pedregoso.","-48.1417007446289","-0.858332991600037",NA,NA,NA,"33395","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:51:46-03","EAO","IAN","80802","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Andrade-Lima, D de","1258","1953","04","29","Southern America","Brasil",NA,NA,"Erva, pouco frequente. Locais embrejados, parte inferior da flor (ov) roxo-viva. Bordo da corola.","IAN080802","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará","Vigia","Campina do Palha. Estrada de Rodagem para Vigia, solo pedregoso.","-48.1417007446289","-0.858332991600037",NA,NA,NA,"33395","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:51:46-03","EAO","IAN","84261","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","16869","1954","09","28","Southern America","Brasil",NA,NA,"Cálice roxo.","IAN084261","Monocotiledônea",NA,"Mart.","Benthem, J van","Pará","Vigia","Colares, Campina do Itajura.","-48.1417007446289","-0.858332991600037",NA,NA,NA,"33395","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:51:45-03","EAO","IAN","153572","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Bouças, PRP; Medeiros, JM","98","1976","06","08","Southern America","Brasil",NA,NA,NA,"IAN153572","Monocotiledônea",NA,"Mart.",NA,"Pará","Vigia","Itapuá.","-48.1417007446289","-0.858332991600037",NA,NA,NA,"33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:51:46-03","EAO","IAN","68874","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Black, GA","11029","1951","01","21","Southern America","Brasil",NA,NA,NA,"IAN068874","Monocotiledônea",NA,"Mart.","Benthem, J van","São Paulo","Itirapina","Campo Alegre.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-26 18:07:25-03","CPAN-UFMS","COR","1042","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Almeida Rego","353","1986","06","10",NA,"Brasil",NA,NA,"Erva terrícola Habito: Erva",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Pantanal da Nhecolândia; fazenda Nhumirim; Baía da Capivara","-56.618611","-18.9875","104","104",NA,NA,NA,NA,"56º37'7''W","18º59'15''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410840","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pipoly JJ; Alfred K",NA,"1986","06","20","Southern America","Guyana",NA,NA,"Brocchinia glens, scrub & gallery forests.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410840 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410840",NA,"Dioscoreales","Mart.","Kral R","Mazaruni-Potaro",NA,"Guyana. Region: Mazaruni-Potaro. Pakaraima Mts. N of Imbaimadai.","-60.3","5.716667",NA,NA,"NL-U1410840",NA,NA,NA,"-60.3","5.716667",NA,NA,"Magnoliopsidae","U 0182985",NA,NA,NA,NA,NA
"88","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410833","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Kuhlmann JG",NA,"1913","07","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410833 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410833",NA,"Dioscoreales","Mart.",NA,NA,NA,"Rio Branco, Boa Vista.",NA,NA,NA,NA,"NL-U1410833",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
