"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"245","2019-10-07 09:19:10-03","UEFS","HUEFS","39002","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Furlan, A.","796","1989","03","13",NA,"Brasil","Picinguaba; trilha ao lado do rio Picinguaba.",NA,NA,"Mangue doce.","HUEFS0039002","Angiospermae","Caryophyllales","Benth.","HUEFS0039002","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","E.Melo",NA,NA,"Caryophyllanae",NA,NA,"1999","08","34265","auto",NA,NA,NA,NA,NA
"246","2019-10-07 09:19:10-03","UEFS","HUEFS","133583","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Garcia, F.C.P.","314","1988","12","05",NA,"Brasil","Picinguaba. Trilha ao lado do Rio Picinguaba.",NA,NA,NA,"HUEFS0133583","Angiospermae","Caryophyllales","Benth.","HUEFS0133583","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","E.Melo",NA,NA,"Caryophyllanae",NA,NA,"2005","02","34265","auto",NA,NA,NA,NA,NA
"247","2019-10-07 09:19:10-03","UEFS","HUEFS","171476","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Landim, M.","1461","1998","06","19",NA,"Brasil","Rio Feijao.",NA,NA,"Mata ciliar.","HUEFS0171476","Angiospermae","Caryophyllales","Benth.","HUEFS0171476","Sergipe","São Cristovão","-37.2064018249512","-11.0146999359131",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,"23587","auto",NA,NA,NA,NA,NA
"248","2019-06-11 13:24:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"J. A. Steyermark","74780","1953","3","30","South America","Venezuela",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"Bolívar",NA,"-63.5","6.3333","RRC ID Flag",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"74780",NA,NA
"249","2019-09-04 19:31:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana","Type [status unknown]","R. Spruce","3185",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-06-11 12:38:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"T. W. Henkel","5428","1994","7","2","South America","Guyana",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"Potaro-Siparuni",NA,"-59.5","5","RRC ID Flag",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"5428",NA,NA
"251","2019-09-05 14:23:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata","Type [status unknown]","R. H. Schomburgk","929",NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-01-25 15:45:07-02","IAC","IAC","13907","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"W.A. Ducke","2106","1947","09","02",NA,"Brasil",NA,NA,NA,"Plantas da Amazônia",NA,NA,NA,"Benth.",NA,"Amazonas","Manaus","-60.025","-3.1019","E. Melo",NA,NA,NA,"-60.0250","-3.1019","2003","06",NA,NA,"02",NA,NA,NA,NA
"253","2020-07-23 12:19:21-03","CEPLAC","CEPEC","100873","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"P. Fiaschi","2164","2004","03","28",NA,"Brasil","Estrada Valença/Guaibim, ca. 2Km, entrada a esquerda, 8Km, ramal vicinal a esquerda, ca. 1Km. RPPN Água Branca.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","VALENÇA","-39.090278","-13.328889","J. D. Garcia G.",NA,NA,NA,"39W5'25","13S19'44",NA,NA,NA,NA,NA,"30/08/2010",NA,NA,NA
"254","2020-07-23 12:19:21-03","CEPLAC","CEPEC","74511","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"P. Gasson","6202","1997","03","12",NA,"Brasil","Pai Inacio. Prox. a BR-142.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","palmeiras","-41.45","-12.466667","E. de Melo",NA,NA,NA,"41W27'0","12S28'0",NA,NA,NA,NA,NA,"19/03/1999",NA,NA,NA
"255","2020-07-23 12:19:21-03","CEPLAC","CEPEC","74775","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"E. Saar","4728","1997","01","30",NA,"Brasil","Caminho p/ Mata de Remanso.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","-41.362778","-12.596944","E. de Melo",NA,NA,NA,"41W21'46","12S35'49",NA,NA,NA,NA,NA,"19/03/1999",NA,NA,NA
"256","2020-07-23 12:19:21-03","CEPLAC","CEPEC","85822","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"M. L. Guedes","6736","2000","02","09",NA,"Brasil","Região Metropolitana de Salvador, Camaçarí. Reserva Ecológica de Cotegipe.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","CAMAÇARÍ","-38.316667","-12.683333","J. D. Garcia G.",NA,NA,NA,"38W19'","12S41'",NA,NA,NA,NA,NA,"30/08/2010",NA,NA,NA
"257","2020-07-23 12:19:21-03","CEPLAC","CEPEC","152134","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Myrtaceae Class","60",NA,NA,NA,NA,"Brasil",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Bahia","IGRAPIÚNA","-39.1422004699707","-13.8263998031616","E. Melo",NA,NA,NA,NA,NA,NA,NA,"28973","auto",NA,NA,NA,NA,NA
"258","2020-07-23 12:19:21-03","CEPLAC","CEPEC","85259","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"S. C. de Sant'Ana","862","2000","05","19",NA,"Brasil","APA de Itacaré/Serra Grande. KM 13 da Rod. Itacaré/Serra Grande.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","ITACARÉ","-38.9967002868652","-14.2775001525879","J. D. Garcia G.",NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,"30/08/2010",NA,NA,NA
"259","2020-07-23 12:19:21-03","CEPLAC","CEPEC","13022","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"T. S. dos Santos","3171","1978","02","14",NA,"Brasil","Km 30 Rod. Ubaitaba/Itacaré, entrada de ramal a direita.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","ITACARÉ","-38.9967002868652","-14.2775001525879","J. D. Garcia G.",NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,"30/08/2010",NA,NA,NA
"260","2020-07-23 12:19:21-03","CEPLAC","CEPEC","28807","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"A. M. de Carvalho","1076","1981","12","22",NA,"Brasil","Antiga estrada de Andaraí. Ca. 5Km ao S de Lençóis.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","-41.3899993896484","-12.563099861145","J. D. Garcia G.",NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,"30/08/2010",NA,NA,NA
"261","2020-07-23 12:19:21-03","CEPLAC","CEPEC","83545","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"R. Mello-Silva","7354","1997","04","29",NA,"Brasil","Perto do trevo da entrada da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","-41.3899993896484","-12.563099861145","E. M.-Silva",NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,"30/07/1999",NA,NA,NA
"262","2020-09-22 13:49:02-03","USP","SPFW","6334","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Pace, M.R. Bastos, C.L.; Oskolski, A.; Kotina, E.; Curtis, A.; Brandes, A.; Chagas, M.A.; Amorim,B.S.","259","2012","10","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,"Pernambuco","Igarassú","-34.9063987731934","-7.83416986465454","Pace, M.R.",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA
"263","2021-04-08 17:13:07-03","UESB","HUESB","5869","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Oliveira, R.P.; F.França, MMSilva; F.França, MMSilva","540","2000","05","05",NA,"Brasil","Ca. 10Km na estrada para Ituberá.",NA,NA,"Liana. Folhas cartáceas discolores. Tépalas reflexas esverdeadas, filetes brancos, anteras amareladas.",NA,"Dicotyledoneae",NA,"Benh.",NA,"Bahia","Nilo Peçanha","-40.097222","-13.655833","E.Melo","5","5",NA,"-40.097222","-13.655833","2000","05",NA,NA,NA,NA,NA,NA,NA
"264","2021-04-08 17:13:07-03","UESB","HUESB","4987","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F.; E.Melo.; E.Melo.","3027","1999","06","20",NA,"Brasil","BA-93. Ca. 27km da Linha Verde (Massarandupió).",NA,NA,"Liana. Folha membranácea a cartácea concolor. Perianto esverdeado-esbranquiçado. Estame branco.; Mata ombrófila antropizada, solo encharcado arenoso.",NA,"Dicotyledoneae",NA,"Benh.",NA,"Bahia","Entre Rios","-37.991667","-13.269444","E.de Melo","100","100",NA,"-37.991667","-13.269444","1999","06",NA,NA,NA,NA,NA,NA,NA
"265","2020-11-12 16:58:53-03","UEL","FUEL","34798","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F; Melo, E","3027","1999","06","20",NA,"Brasil","Massarandupió, ca. 27km da Linha Verde, ca. 27Km da Linha Verde",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Benth.",NA,"Bahia","Entre Rios","-38.084400177002","-11.9419002532959","E. de Melo",NA,NA,NA,NA,NA,"1999",NA,"52418","auto",NA,NA,NA,NA,NA
"266","2019-11-01 15:08:23-03","UnB","UB","157221","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Silva, RM; et al.","CFCR7354","1984","12","20","Southern America","Brasil","Perto do trevo da entrada da cidade",NA,NA,"Trepadeira. Folhas verde-brilhantes. Flores creme-amareladas.; Mata mesófila",NA,"Dicotyledoneae",NA,"Benth.",NA,"Bahia","Lençóis","-41.3899993896484","-12.563099861145","Melo, E",NA,NA,NA,NA,NA,"1999","07","47385","auto",NA,NA,NA,NA,NA
"267","2019-11-01 15:08:23-03","UnB","UB","157220","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Belém, RP; Pinheiro, RS","3111","1967","01","13","Southern America","Brasil",NA,NA,NA,"Cipó sobre árvore 10m. Inflorescência em botões.; Mata costeira",NA,"Dicotyledoneae",NA,"Benth.",NA,"Bahia","Maraú","-39.0147018432617","-14.103099822998","Melo, E",NA,NA,NA,NA,NA,"2000","07","47076","auto",NA,NA,NA,NA,NA
"268","2019-11-01 15:08:23-03","UnB","UB","157219","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F; Melo, E","3027","1999","01","20","Southern America","Brasil","BA 093, ca. 27km da Linha Verde (Massarandupió)",NA,NA,"Liana. Folha membranácea a cartácea concolor. Perianto esverdeado-esbranquiçado. Estame branco.; Mata ombrófila antropizada, solo encharcado arenoso",NA,"Dicotyledoneae",NA,"Benth.",NA,"Bahia","Entre Rios","-37.984167","-12.1325","Melo, E","100","100",NA,"-37.984167","-12.1325","1999","06",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-01 15:08:23-03","UnB","UB","157222","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Silva, BM","87","2000","09","02","Southern America","Brasil",NA,NA,NA,"Liana. Folhas concolores. Flor branco-amarelada.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Bahia","Itanagra","-38.133333","-12.316667","Melo, E",NA,NA,NA,"-38.133333","-12.316667","2000","09",NA,NA,NA,NA,NA,NA,NA
"270","2019-11-01 15:08:23-03","UnB","UB","29063","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Harley, RM","11135","1968","11","20","Southern America","Brasil","50 Km NNW da Base Camp",NA,NA,"Woody climber 5m.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Mato Grosso",NA,NA,NA,"Melo, E",NA,NA,NA,NA,NA,"2000","07",NA,NA,NA,NA,NA,NA,NA
"271","2019-11-01 15:08:23-03","UnB","UB","29064","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Harley, RM","10885","1968","10","29","Southern America","Brasil","21,5 Km S da Base Camp",NA,NA,"Woody liana 10m.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Mato Grosso",NA,NA,NA,"Melo, E",NA,NA,NA,NA,NA,"2000","07",NA,NA,NA,NA,NA,NA,NA
"272","2019-05-06 12:01:53-03","UFU","HUFU","399","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Carvalho, A.M. de; Plowmaru, T.","s.n.","1983","02","06",NA,"Brasil","Km 9 de Valença - Guaibin",NA,NA,"Arbusto escandente, folhas discolores, lúcidos. Frutos imaturos verdes.; Restinga.","HUFU00021718",NA,NA,"Benth.","HUFU00021718","Bahia","Valença","-39.0731010437012","-13.3703002929688","Howard, R.A.",NA,NA,NA,NA,NA,"1984",NA,"43634","auto",NA,NA,NA,NA,NA
"273","2017-09-11 17:13:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Schomburgk, MR","Coll II.229",NA,NA,NA,NA,"?","in silvaticis Savanae, ad fl. Roreima, Guyanae anglicae",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2017-09-11 17:13:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Schomburgk, MR","Herb. Reg.1265",NA,NA,NA,NA,"?","in silvaticis Savanae, ad fl. Roreima, Guyanae anglicae",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-09-11 17:13:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Blanchet, JS","Herb. DC.s.n.",NA,NA,NA,"Southern America","Brazil","et in Brasiliae prov. Bahiensi",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:44:57-03","UFRGS","ICN","062926","S","Plantae","Polygonaceae","Coccoloba","cf. striata","Coccoloba cf. striata",NA,"Sobral, M","3605",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,"Arbusto de 3 metros de altura, frutos maduros azul-escuros; Interior de mata",NA,"Dicotyledon",NA,"Benth.",NA,"BA","Ilhéus","-39.0494003295898","-14.7889003753662","Melo, E",NA,NA,NA,NA,NA,"1998","03","61245","auto","25",NA,NA,NA,NA
"277","2021-02-08 12:44:57-03","UFRGS","ICN","090470","S","Plantae","Polygonaceae","Coccoloba","cf. striata","Coccoloba cf. striata",NA,"Hage, JL; Brito, HS","2045","1986","06","05","América do Sul","Brasil","área do CEPEC BR 415 (Ilhéus/Itabuna) km 22 quadra D Parque Zoobotânico",NA,NA,"Doação do Herbário Centro de Pesquisas do Cacau; Arvorezinha de 4 m de altura, frutos imaturos de coloração verde; Região de mata higrófila Sul Baiana",NA,"Dicotyledon",NA,"Benth.",NA,"BA","Ilhéus","-39.0494003295898","-14.7889003753662","Melo, E","50","50",NA,NA,NA,"1998","03","61245","auto","25",NA,NA,NA,NA
"278","2021-02-08 12:44:59-03","UFRGS","ICN","090471","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Callejas, R; de Carvalho, AM; Silva, LM","1793","1983","11","22","América do Sul","Brasil","área da CEPLAC Estação experimental Djalma 2 km de Una",NA,NA,"Doação do Herbário Centro de Pesquisas do Cacau; Arbusto de 4 m de altura, flores amarillas, frutos verdes. En dunas a orilla de carretera. Ocasinal; Região de Mata Higrófila Sul Baiana",NA,"Dicotyledon",NA,"Benth.",NA,"BA","Una","-39.0752983093262","-15.2932996749878","Melo, E",NA,NA,NA,NA,NA,"1998","03","36070","auto","25",NA,NA,NA,NA
"279","2020-11-19 09:29:57-03","IBt","SP","363966","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Silva, BM","87","2000","09","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia","Itanagra","-38.0416984558105","-12.2630996704102",NA,NA,NA,NA,NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA
"280","2020-10-22 10:13:52-03","IBt","SP","344769","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Mello-Silva, R","CFCR7354","1984","12","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia","Lençóis","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA
"281","2010-08-16 16:42:15-03","GH","HU-HERB","GH 00036221","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana","Type","R. Spruce","3185",NA,NA,NA,"South America","Venezuela","Ad flumina Casiquiari, Vasiva et Pacimoni","Sheet",NA,NA,NA,NA,NA,"Lindau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3185",NA,"undetermined"
"282","2010-08-16 16:41:25-03","A","HU-HERB","A 00055146","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata","Isotype","M. R. Schomburgk","1265","1843","4",NA,"South America","Venezuela","Roraima","Sheet",NA,NA,NA,NA,NA,"Bentham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1265",NA,"undetermined"
"283","2020-08-07 17:11:56-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Lobato, LCB","357","1986","09","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
