"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"2420","2020-09-12 05:00:02-03","US","US","3673475","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. Delgadillo","64","2006","8","4","South America - Neotropics","Peru",NA,NA,NA,"US03321543",NA,"Pasco","Oxapampa. Distrito Palcazú. Reserva Comunal Yanesha Azulis.","312",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,"-75.1044","-10.4806",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2421","2020-09-12 05:00:02-03","US","US","2439204","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. A. Archer","8289","1943","3","12","South America - Neotropics","Brazil",NA,NA,NA,"US01867698",NA,"Belém","North woods of IAN.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867698_01 US01867698_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2422","2020-09-12 05:00:02-03","US","US","2629985","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. A. Duke","9853(3)","1967","2","6","South America - Neotropics","Colombia",NA,NA,NA,"US03321397",NA,"Chocó","Dept. Choco. Rio Chintado, 1-2½ hrs. above La Neuva.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2423","2020-09-12 05:00:02-03","US","US","2957202","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","D. C. Wasshausen & F. Encarnación","1055","1979","5","15","South America - Neotropics","Peru",NA,NA,NA,"US03321547",NA,"San Martin","Departamento de San Martin, Provincia de San Martin. Achinamiza, lowland rainforest along Rio Huallaga.","220",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2424","2020-09-12 05:00:02-03","US","US","3236333","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","M. Rimachi Y.","8800","1988","9","8","South America - Neotropics","Peru",NA,NA,NA,"US03321545",NA,"Loreto","Maynas. Dtto. Fernando Lores. Rio Amazonas. Caserio de Samaria, trocha en terreno bajo.","10",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US03321545_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2425","2020-09-12 05:00:02-03","US","US","531144","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. F. Pittier","949",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US03321390",NA,"Cauca",NA,NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2426","2020-09-12 05:00:02-03","US","US","920696","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. M. Curran","339","1913","10","31","South America","Argentina",NA,NA,NA,"US03321575",NA,"Corrientes","Vicinity of Goya.","15","30",NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2427","2020-09-12 05:00:02-03","US","US","2167823","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","Bro. Gines","4911",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03321351",NA,"Delta Amacuro","Curiapo.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US03321351_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2428","2020-09-12 05:00:02-03","US","US","2514972","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","G. T. Prance & N. Silva","s.n.","1964","10","22","South America - Neotropics","Brazil",NA,NA,NA,"US01867715",NA,NA,"66 km north of Jataí.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867715_01 US01867715_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2429","2020-09-12 05:00:02-03","US","US","2599754","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","C. Gaudichaud","284b",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01867658",NA,NA,NA,NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867658_01 US01867658_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2430","2020-09-12 05:00:02-03","US","US","3342975","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. S. Marimon","41","1996","11","7","South America - Neotropics","Brazil",NA,NA,NA,"US01867719",NA,"Nova Xavantina","Fazenda Eldorado, a 45 km de Nova Xavantina, parcela nº 3.","250",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,"-52.1436","-14.8464","US01867719_01 US01867719_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2431","2020-09-12 05:00:02-03","US","US","3425836","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","M. J. Jansen-Jacobs, B. Welle, C. Simmons, A. Jacobs-Brouwer, V. James & R. Andrew","4434","1995","7","13","South America - Neotropics","Guyana",NA,NA,NA,"US00688313",NA,"U. Takutu-U. Essequibo","Moco Moco River, Kanuku Mts.","135",NA,NA,"Sapindales","(L.) Sleumer","Pennington, T. D., (K)",NA,"-59.65","3.3",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2432","2020-09-12 05:00:02-03","US","US","3571093","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. Hoffman","6070","2005","3","23","South America - Neotropics","Suriname",NA,NA,NA,"US01073739",NA,"Sipaliwini","Sipaliwini R., 0-1 km downstream from Kwamalasamutu village","213",NA,NA,"Sapindales","(L.) Sleumer","Pennington, T. D., (K)",NA,"-56.7753","2.37528","US01073739_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2433","2020-09-12 05:00:02-03","US","US","3401871","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","R. N. Hernandez Jose","3",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03321335",NA,"Portuguesa","Municipio Ospino, caserío El Hacha sector La Alejandrera. Bosque tropical húmedo.","600","800",NA,"Sapindales","(L.) Sleumer",NA,NA,"-69.4762","9.47714","US03321335_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2434","2020-09-12 05:00:02-03","US","US","2592774","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. A. Archer","7546","1942","8","11","South America - Neotropics","Brazil",NA,NA,NA,"US01867694",NA,"Belém","Jardim Botânico do Museu Goeldi.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867694_01 US01867694_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2435","2020-09-12 05:00:02-03","US","US","1877589","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","E. L. Little Jr.","6474","1943","5","21","South America - Neotropics","Ecuador",NA,NA,NA,"US03321568",NA,"Los Ríos","At Pichilingue, about 4 km. west.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US03321568_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2436","2020-09-12 05:00:02-03","US","US","2622025","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. A. Steyermark, G. S. Bunting & C. Blanco","102217","1968","4","12","South America - Neotropics","Venezuela",NA,NA,NA,"US03321344",NA,"Barinas","A lo largo de los márgenes del Río Cáparo, entre Campamento Cachicamo y Boca de Garzam este de El Cantón.","100",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2437","2020-09-12 05:00:02-03","US","US","1660468","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. A. Krukoff","6197","1934","9","14","South America - Neotropics","Brazil",NA,NA,NA,"US01867705",NA,"Humaitá","Near Tres Casas",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867705_01 US01867705_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2438","2020-09-12 05:00:02-03","US","US","325585","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. H. Rusby & R. Squires","175","1896","4",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03321366",NA,NA,"The Lower Orinoco. Sacupana.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2439","2020-09-12 05:00:02-03","US","US","1460263","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","E. P. Killip & A. C. Smith","26302","1929","7","10","South America - Neotropics","Peru",NA,NA,NA,"US03321441",NA,"Junín","Dept. Junín: Puerto Yessup.","400",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2440","2020-09-12 05:00:02-03","US","US","537420","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. M. Curran","265","1916","4",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US03321420",NA,"Bolívar","Along the Caño Chacagua, north to Los Piñones, Island of Mompos, Lands of Loba, Department of Bolivar.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2441","2020-09-12 05:00:02-03","US","US","1854870","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","E. L. Little Jr.","6643","1943","6","20","South America - Neotropics","Ecuador",NA,NA,NA,"US03321565",NA,"El Oro","In mountains near Hacienda Ingenio, 15 km. south of Piedras.","813","1016",NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2442","2020-09-12 05:00:02-03","US","US","15560","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","M. Bang","1373","1892","4",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US03321557",NA,NA,"Guanai-Tipuani.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US03321557_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2443","2020-09-12 05:00:02-03","US","US","3003155","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","P. J. M. Maas, K. Kubitzki, W. C. Steward, J. F. Ramos, W. S. Pinheiro & J. F. Lima","13229","1971","5","21","South America - Neotropics","Brazil",NA,NA,NA,"US01867710",NA,NA,"Vicinity of Porangaba, Rio Juruá-Mirim",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867710_01 US01867710_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2444","2020-09-12 05:00:02-03","US","US","3373928","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","R. Evans & S. Koemar","2574","1996","11","17","South America - Neotropics","Suriname",NA,NA,NA,"US00618660",NA,"Paramaribo","Bakboord farm and lake property, just within NE corner of Paramaribo city limits, ca. 1 km N of Kwattaweg, ca 1/2 km E of Henri Fernandesweg","30",NA,NA,"Sapindales","(L.) Sleumer","Liesner, R. L.",NA,"-55.21","5.85","US00618660_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2445","2020-09-12 05:00:02-03","US","US","3330993","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. Betancur & S. Churchill","2211","1990","11","27","South America - Neotropics","Colombia",NA,NA,NA,"US03321368",NA,"Caquetá","Municipio San Vicente de Caguán: Carretera entre San Vicente y Neiva, entre los sitios Cajuche y las Delicias (finca Paujil-Los Paisas), Cordillera Oriental, vertiente oriental, bosque primario.","670","900",NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2446","2020-09-12 05:00:02-03","US","US","3262483","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","A. B. Anderson, J. J. Strudwick, G. L. Sobel, M. Gonzales, C. S. Rosário & R. Baia","1200","1984","10","8","South America - Neotropics","Brazil",NA,NA,NA,"US01867720",NA,"Barcarena","Property of Dona Alice Dumalakis, Ilha das Onças",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,"-48.45","-1.42","US01867720_01 US01867720_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2447","2020-09-12 05:00:02-03","US","US","2466143","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","F. J. Breteler","4509","1965","7","27","South America - Neotropics","Venezuela",NA,NA,NA,"US00384222",NA,"Barinas","Near Barinitas.","500",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US00384222_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2448","2020-09-12 05:00:02-03","US","US","2655160","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. A. Archer","7716","1942","10","22","South America - Neotropics","Brazil",NA,NA,NA,"US01867696",NA,"Belém","Jardim Botânico do Museu Goeldi.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867696_01 US01867696_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2449","2020-09-12 05:00:02-03","US","US","3493027","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","R. Evans & S. Koemar","3173","1999","11","22","South America - Neotropics","Suriname",NA,NA,NA,"US00881455",NA,"Sipaliwini","Nickerie R., vic of Blanche Marie Waterfall","50",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,"-56.87","4.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2450","2020-09-12 05:00:02-03","US","US","2813008","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. Macbryde & J. D. Dwyer","1448","1972","4","2","South America - Neotropics","Ecuador",NA,NA,NA,"US03321570",NA,"Napo","Santa Cecilia, Muñozlandia on Río Aguarico, island in river.","340",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US03321570_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2451","2020-09-12 05:00:02-03","US","US","1661937","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. A. Krukoff","4608","1933","6","1","South America - Neotropics","Brazil",NA,NA,NA,"US01867704",NA,NA,"Foz do Tarauaca.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867704_01 US01867704_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2452","2020-09-12 05:00:02-03","US","US","1543335","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. N. Whitford","28","1918","6","20","South America - Neotropics","Brazil",NA,NA,NA,"US01867651",NA,"Rio de Janeiro","Botanical Gradens.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867651_01 US01867651_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2453","2020-09-12 05:00:02-03","US","US","2687324","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","G. Eiten & L. T. Eiten","7066","1966","4","17","South America - Neotropics","Brazil",NA,NA,NA,"US01867690",NA,"Mangaratiba","On the beach Praia do Saí, at NW corner of Sepetiba Bay, at point where beach meets moutain that forms the point Ponta do Saí, opposite the small island Ilha do Saí. 3,5 km due ENE of city of Mangaratiba",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,"-44.08","-22.95","US01867690_01 US01867690_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2454","2020-09-12 05:00:02-03","US","US","1709007","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","O. L. Haught","4170","1944","5","21","South America - Neotropics","Colombia",NA,NA,NA,"US03321384",NA,"Magdalena","Dept. Magdalena. Rio Casacara, 20 km. south of Codazzi.","100",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2455","2020-09-12 05:00:02-03","US","US","1560990","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. C. B. Mutis","2291","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US03321389",NA,NA,NA,NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2456","2020-09-12 05:00:02-03","US","US","2601921","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. Cuatrecasas, V. M. Patiño & I. Caldas","27524","1969","2","25","South America - Neotropics","Colombia",NA,NA,NA,"US03321446",NA,"Valle del Cauca","Valle: Municipio de Buga, margen derecha del río Cauca, junto a la Laguna de Sonsó.","900",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2457","2020-09-12 05:00:02-03","US","US","1068533","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. E. Broadway","205","1921","5","17","South America - Neotropics","French Guiana",NA,NA,NA,"US00759088",NA,"Cayenne","Cayenne, vic.",NA,NA,NA,"Sapindales","(L.) Sleumer","Pennington, T. D., (K)",NA,"-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2458","2020-09-12 05:00:02-03","US","US","2283846","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","T. M. Pedersen","2564","1953","12","26","South America - Neotropics","Brazil",NA,NA,NA,"US01867650",NA,NA,NA,NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867650_01 US01867650_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2459","2020-09-12 05:00:02-03","US","US","2601870","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. Cuatrecasas, V. M. Patiño & I. Caldas","27531","1969","2","25","South America - Neotropics","Colombia",NA,NA,NA,"US03321448",NA,"Valle del Cauca","Valle: Municipio de Buga, margen derecha del río Cauca, junto a la Laguna de Sonsó.","900",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2460","2020-09-12 05:00:02-03","US","US","1743298","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","Ll. Williams","9975","1938","3","25","South America - Neotropics","Venezuela",NA,NA,NA,"US03321359",NA,"Aragua","Limón.","450",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2461","2020-09-12 05:00:02-03","US","US","920190","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. M. Curran","312","1915","11",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01867699",NA,"Rio de Janeiro","Botanical Garden and vicinity.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867699_01 US01867699_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2462","2020-09-12 05:00:02-03","US","US","2844028","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. García Barriga & L. E. Mora","18802","1967","3","5","South America - Neotropics","Colombia",NA,NA,NA,"US03321395",NA,"Meta","Depto. Meta: Villavicencio; Estación Biológica. Roberto Franco.","450",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US03321395_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2463","2020-09-12 05:00:02-03","US","US","3332964","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. Hoffman & L. Roberts","2507","1992","9","9","South America - Neotropics","Guyana",NA,NA,NA,"US00519036",NA,"Pomeroon-Supenaam","Kabakaburi Mission village, on Pomeroon River, ±25 km upriver from Charity","10","40",NA,"Sapindales","(L.) Sleumer","Pennington, T. D., (K)",NA,"-58.725","7.25278",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2464","2020-09-12 05:00:02-03","US","US","3735585","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. Meier & J. Escalona","10216","2004","3","23","South America - Neotropics","Venezuela",NA,NA,NA,"US03470832",NA,"Yaracuy","Cordillera de la Costa: Reserva Ecologica Privada Guaquira: al sureste de San Felipe","150","170",NA,"Sapindales","(L.) Sleumer",NA,"San Felipe","-68.67","10.3","US03470832_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2465","2020-09-12 05:00:02-03","US","US","3538239","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. J. Pipoly","11276","1987","3","31","South America - Neotropics","Guyana",NA,NA,NA,"US00964212",NA,"Essequibo Isl-W. Demerara","Naamryck Canal; ±8 km SE of Naamryck Public Rd, just W of Lookout village",NA,NA,NA,"Sapindales","(L.) Sleumer","Pennington, T. D., (K)",NA,"-58.4167","6.83333","US00964212_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2466","2020-09-12 05:00:02-03","US","US","1459871","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","Ll. Williams","10452",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03321357",NA,"Aragua","En tierra caliente, El Castaño.","500",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2467","2020-09-12 05:00:02-03","US","US","2599757","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","A. F. M. Glaziou","7553","1874","10","1","South America - Neotropics","Brazil",NA,NA,NA,"US01867656",NA,"Bocaina de Minas","Brésil, R.J., Mauá.",NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867656_01 US01867656_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2468","2020-09-12 05:00:02-03","US","US","2905059","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. Cuatrecasas & H. Cuadros","28949","1979","4","12","South America - Neotropics","Colombia",NA,NA,NA,"US03321370",NA,"Valle del Cauca","Plana del Valle; municipio de Jamundi, Castillo: reminiscencias de monte alto.","1000",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2469","2020-09-12 05:00:02-03","US","US","2837622","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. Bruijn","1174","1966","10","14","South America - Neotropics","Venezuela",NA,NA,NA,"US03321343",NA,"Zulia","Perija District. ± 56 km S. of Machiques near mission Los Angeles del Tukuko, Relic of primary forest.","150",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US03321343_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2470","2020-09-12 05:00:02-03","US","US","3106827","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. J. Pipoly & H. Lall","8191","1986","8","3","South America - Neotropics","Guyana",NA,NA,NA,"US00693196",NA,"Barima-Waini","Head of Barima R, Ayambara Falls, 4.5 mi W of Eclipse Falls, ca. 10 W of Arakaka",NA,"50",NA,"Sapindales","(L.) Sleumer","Pennington, T. D., (K)",NA,"-60.15","7.65","US00693196_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2471","2020-09-12 05:00:02-03","US","US","2056602","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","K. von Sneidern","5157","1945","12","1","South America - Neotropics","Colombia",NA,NA,NA,"US03321372",NA,"Caldas","Departamento de Caldas. Santa Cecilia. Cordillera Occidental. Vertiente Occidental.","800",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2472","2020-09-12 05:00:02-03","US","US","2599755","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","C. Gaudichaud","289",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01867657",NA,NA,NA,NA,NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,"US01867657_01 US01867657_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2473","2020-09-12 05:00:02-03","US","US","1457378","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","G. Klug","2998","1933","4",NA,"South America - Neotropics","Peru",NA,NA,NA,"US03321436",NA,"Loreto","Dept. Loreto: Balsapuerto.","220",NA,NA,"Sapindales","(L.) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
