"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","sex","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber"
"1529","2020-08-31 09:08:11-03","INPA","INPA","253844","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Penha, DV","2013","06","19","Brasil","Pará","Santarém","-54.531222","-2.315083","-54.531222","-2.315083","INPA0253844","INPA0253844 INPA0253844_e","91","91",NA,NA,NA,NA,"Comunidade Tapará Grande, canal principal à esquerda sentido Santarém - Tapará",NA,NA,"133","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1530","2020-08-31 09:08:11-03","INPA","INPA","268394","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Mehlig, U","Menezes, MPM","2007","07","24","Brasil","Pará","Soure","-48.4875","-0.711667","-48.4875","-0.711667","INPA0268394",NA,NA,NA,NA,"2010","09","17","Praia Araruna, borda manguezal-praia",NA,NA,"187","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1531","2020-08-31 09:08:11-03","INPA","INPA","279374","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Cáuper, FRM","2017","12","05","Brasil","Amazonas","Manaus","-59.996889","-3.073875","-59.996889","-3.073875","INPA0279374",NA,NA,NA,NA,NA,NA,NA,"Parque 10 de Novembro, Rua Mozart Guarnieri, cep-69042080. Em frente ao espaço de Educação Infantil.",NA,NA,"1","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1532","2020-08-31 09:08:11-03","INPA","INPA","279990","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Henriques, IF","2018","03","24","Brasil","Amazonas","Manaus","-59.972611","-3.08275","-59.972611","-3.08275","INPA0279990",NA,NA,NA,NA,NA,NA,NA,"Bairro Ouro verde, Rua A",NA,NA,"8","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1533","2020-08-31 09:08:11-03","INPA","INPA","224145","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Ramos, JF","Oliveira, DR de","2006","05","23","Brasil","Pará","Oriximiná","-56.155833","-10.884722","-56.155833","-10.884722","INPA0224145","INPA0224145 INPA0224145_e",NA,NA,NA,"2008","06",NA,NA,NA,NA,"16","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1534","2020-08-31 09:08:11-03","INPA","INPA","132119","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Carreira, LMM","Carreira, LMM","1983","05","08","Brasil","Mato Grosso","Vila Bela da SantíssimaTrindad","-59.9506","-15.0083","-59.9506","-15.0083","INPA0132119",NA,NA,NA,NA,"1983",NA,NA,"Fazenda Formosa, Estrada para Fazenda Formosa, km 12",NA,NA,"959","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1535","2020-08-31 09:08:11-03","INPA","INPA","223090","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Ramos, JF","Santos, AD dos","2008","01","22","Brasil","Amazonas","Manaus","-59.586732","-2.645927","-59.586732","-2.645927","INPA0223090","INPA0223090 INPA0223090_e",NA,NA,NA,"2008","02",NA,"AM 010, km 28, EMBRAPA, Campo Experimental da EMBRAPA AM-010 KM 28",NA,NA,"18","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1536","2021-01-10 20:47:07-03","INPA","INPA","199552","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Sobral, MEG; Souza, MAD de","Farias, C","1997","04","01","Brasil","Roraima","Cantá","-60","2.2","-60","2.2","INPA0199552","INPA0199552 INPA0199552_e INPA0199552_e1",NA,NA,NA,"2015",NA,NA,NA,NA,NA,"INPA199552","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1537","2020-08-31 09:08:11-03","INPA","INPA","280064","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Ferreira, GAC","2018","03","25","Brasil","Amazonas","Manaus","-60.066667","-3.119917","-60.066667","-3.119917","INPA0280064",NA,NA,NA,NA,NA,NA,NA,"Bairro da Glória, Coleta na rua 1 de julho no bairro da Glória.",NA,NA,"2","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1538","2021-01-10 20:47:07-03","INPA","INPA","287922","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Serbin, GM","2020","03","18","Brasil","Amazonas","Atalaia do Norte","-70.492172","-4.493442","-70.492172","-4.493442","INPA0287922",NA,NA,NA,NA,NA,NA,NA,"Reserva Natural Palmari, Ao lado da cozinha.",NA,NA,"60","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1539","2020-08-31 09:08:11-03","INPA","INPA","56061","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Monteiro, OP","1976","02","09","Brasil","Acre","Cruzeiro do Sul","-72.6697","-7.6311","-72.6697","-7.6311","INPA0056061","INPA0056061 INPA0056061_e INPA0056061_e1 INPA0056061_nd",NA,NA,NA,NA,NA,NA,"Projeto RADAM, Próximo do novo Aeroporto, Projeto RADAM/Brasil",NA,NA,"76-211","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1540","2020-08-31 09:08:11-03","INPA","INPA","280785","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Machado, CC","Machado, CC","2017","03","22","Brasil","Amazonas","Beruri","-62.557378","-4.238767","-62.557378","-4.238767","INPA0280785",NA,"80","80",NA,"2017","09",NA,"RDS Piagaçu-Purus, Comunidade Uixi",NA,NA,"243","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1541","2020-08-31 09:08:11-03","INPA","INPA","51654","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Lisbôa, PLB","Lisbôa, PLB","1973","07","24","Brasil","Amazonas","Manaus","-60.033333","-3.416667","-60.033333","-3.416667","INPA0051654","INPA0051654 INPA0051654_e",NA,NA,NA,"1973",NA,NA,"Rua Castelo Branco-Cachoeirinha, Frente a uma casa na rua Castelo Branco",NA,NA,"3","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1542","2020-08-31 09:08:11-03","INPA","INPA","48877","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Lisbôa, PLB","Lisbôa, PLB","1973","08","15","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0048877",NA,NA,NA,NA,"1973",NA,NA,"Lages, Lages","138090","auto","11","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1543","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","43292",NA,"Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","A.C. Tuler/20-10-2013","C.L. Dalmonech; T.F. Sagrillo","2011","04","16","Brasil","Espírito Santo","Aracruz","-40.350278","-19.911667","40W21'1","19S54'42","MBML043292","MBML043292",NA,NA,"Borda da floresta, frutos verdes. 2m.",NA,NA,NA,"Picuã",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","38119",NA,"Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","J.E.Q.Faria/V-2011","D.R. Couto; Sobreira, R. & Suhett, K.","2008","10","16","Brasil","Espírito Santo","Alegre","-41.5331001281738","-20.763599395752",NA,NA,"MBML038119","MBML038119","198","198","Árbusto, 4 metros, flores brancas. Próxima a parcela 1, barragem de geração.",NA,NA,NA,"São João do Norte","26101","auto","1007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","2021-01-04 11:29:56-03","UEMA","SLUI","4377","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Gonzatti, F.","2012","03","16","Brasil","Rio Grande do Sul","Capivari do Sul","-50.409131","-30.156306","50°24'32.87''W","30°09'22.7''S","SLUI004377",NA,NA,NA,NA,NA,NA,NA,"Rancho Velho",NA,NA,"470",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1546","2021-01-04 11:29:56-03","UEMA","SLUI","4012","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Brito, M. V; Jéssica B. S.","2012","12","01","Brasil","Maranhão","São Luís","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","SLUI004012",NA,"36","36",NA,NA,NA,NA,"Campus Universitário Paulo VI, UEMA",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1547","2021-01-04 11:29:56-03","UEMA","SLUI","4689","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"V. S. Alves et al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLUI004689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1548","2021-01-04 11:29:56-03","UEMA","SLUI","891","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Nadson","2002","12","17","Brasil","Maranhão","São Luís","-44.289497","-2.49065","44°17'22.19W","2°29'26.34S","SLUI000891",NA,NA,NA,NA,NA,NA,NA,"Calhau",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1549","2021-01-04 11:29:56-03","UEMA","SLUI","1001","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"S. Pereira de S. JR.","2001","12","17","Brasil","Maranhão","São Luís","-44.195783","-2.597292","44°11'44.82W","2°35'50.25S","SLUI001001",NA,NA,NA,NA,NA,NA,NA,"Cidade Operária",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1550","2021-01-04 11:29:56-03","UEMA","SLUI","970","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Suziana","1994","11","30","Brasil","Maranhão","São Luís","-44.213836","-2.514133","44°12'49.81W","2°30'50.88S","SLUI000970",NA,NA,NA,NA,NA,NA,NA,"Turu",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1551","2021-01-04 11:29:56-03","UEMA","SLUI","654","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"C. M. S. Lopes","1990","06","23","Brasil","Maranhão","São Luís","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","SLUI000654",NA,"36","36",NA,NA,NA,NA,"Campus . exp. UEMA",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1552","2021-01-04 11:29:56-03","UEMA","SLUI","2839","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"A. Maciel et al.","2008","11","15","Brasil","Maranhão","Codó","-43.8856010437012","-4.45527982711792",NA,NA,"SLUI002839",NA,NA,NA,NA,NA,NA,NA,"Povoado Bom Jesus, margem esquerda do Rio Itapecuru","70751","auto",NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1553","2021-01-04 11:29:56-03","UEMA","SLUI","3924","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"G. Protázio","2013","06","25","Brasil","Maranhão","São Luís","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","SLUI003924",NA,"36","36",NA,NA,NA,NA,"Campus Paulo VI, UEMA",NA,NA,"12",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1554","2021-01-04 11:29:56-03","UEMA","SLUI","160","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"A. Fernandes","1988","04","06","Brasil","Maranhão","São Luiis","-44.187186","-2.464622","44°11'13.87W","2°27'52.64S","SLUI000160",NA,NA,NA,NA,NA,NA,NA,"Praia do Araçagi",NA,NA,"70",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1555","2021-01-04 11:29:56-03","UEMA","SLUI","890","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"I. S. Cantanhede","1996","11","25","Brasil","Maranhão","São Luís","-44.218531","-2.546817","44°13'6.71W","2°32'48.54S","SLUI000890",NA,NA,NA,NA,NA,NA,NA,"Cohab - Anil",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1556","2021-01-04 11:29:56-03","UEMA","SLUI","1539","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Jr; R. N. C. S.","2003","09","07","Brasil","Maranhão","São José de Ribamar","-44.054167","-2.561944","44°03'15W","02°33'43S","SLUI001539",NA,"20","20",NA,NA,NA,NA,"Vila Operária",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1557","2021-01-04 11:29:56-03","UEMA","SLUI","660","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"J. Bringel","1990","06","18","Brasil","Maranhão","São Luís","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","SLUI000660",NA,"36","36",NA,NA,NA,NA,"UEMA - Área de Fruticultura",NA,NA,"6",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1558","2021-01-04 11:29:56-03","UEMA","SLUI","4384","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Gonzatti, F.","2012","03","16","Brasil","Rio Grande do Sul","Capivari do Sul","-50.5147018432617","-30.1450004577637",NA,NA,"SLUI004384",NA,NA,NA,NA,NA,NA,NA,"Rancho Velho","17105","auto","470",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"1559","2021-01-09 21:48:44-03","UNICENTRO","HUCO","1077","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Medeiros, R.P.","Fink, A.L.; Julkowski, E.; Julkowski, E.","2009","07",NA,"Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001077",NA,NA,NA,NA,"2009","07","17","Bairro Alto da Glória","47271","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","2021-01-09 21:48:44-03","UNICENTRO","HUCO","1078","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Medeiros, R.P.","Fink, A.L.; Julkowski, E.; Julkowski, E.","2009","07",NA,"Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001078",NA,NA,NA,NA,"2009","07","17","Bairro Alto da Glória","47271","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","2021-01-09 21:48:44-03","UNICENTRO","HUCO","1079","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Medeiros, R.P.","Fink, A.L.; Julkowski, E.; Julkowski, E.","2009","07",NA,"Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001079",NA,NA,NA,NA,"2009","07","17","Bairro Alto da Glória","47271","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","2021-01-09 21:48:44-03","UNICENTRO","HUCO","2668","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Marcolin, G.","2009","04","10","Brasil","Santa Catarina","Canoinhas","-50.3899993896484","-26.1772003173828",NA,NA,"HUCO002668",NA,NA,NA,NA,NA,NA,NA,NA,"50616","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","2019-12-13 08:11:45-03","ICAUFMG","MCCA","472","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","LIMA, E.M.","LIMA, E.M.","2006","09","09","Brasil",NA,"Belo Vale","-44.0243988037109","-20.4078006744385",NA,NA,"MCCA00473","MCCA00473",NA,NA,NA,"2006","09","09","Rua Araxá.","17803","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","2019-12-13 08:11:45-03","ICAUFMG","MCCA","334","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","VIEGAS, C.R.","VIEGAS, C.R.","2007","09","10","Brasil",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00335","MCCA00335",NA,NA,NA,"2007","09","10","Norte de Minas.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","2019-12-13 08:11:45-03","ICAUFMG","MCCA","323","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","BRAGA, P.H.M.","BRAGA, P.H.M.","2007","11","07","Brasil",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00324","MCCA00324",NA,NA,NA,"2007","11","07","Norte de Minas.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","2019-12-13 08:11:45-03","ICAUFMG","MCCA","425","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","DIAS FILHO, C.L.","DIAS FILHO, C.L.","2007","09","29","Brasil",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00426","MCCA00426",NA,NA,NA,"2007","09","29","Norte de Minas.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","2019-12-13 08:11:45-03","ICAUFMG","MCCA","322","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","JARUCHE, Y.G.","JARUCHE, Y.G.","2007","11","02","Brasil",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00323","MCCA00323",NA,NA,NA,"2007","11","02","Norte de Minas.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","2021-03-09 10:46:58-03","ICAUFMG","MCCA","629","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","RIBEIRO, S.W.V.","RIBEIRO, S.W.V.","2008","09","21","Brasil","Minas Gerais","Janaúba","-43.3088989257812","-15.8024997711182",NA,NA,"MCCA00636","MCCA00636",NA,NA,NA,"2008","09","21","Fazenda São Francisco.","55466","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","2021-03-09 10:46:58-03","ICAUFMG","MCCA","733","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"s.c.","2014","09","29","Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"MCCA00740","MCCA00740",NA,NA,NA,"2014","09","29","Sítio.","12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","2020-07-21 08:48:07-03","ICAUFMG","MCCA","285","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","DE OLIVEIRA, V.A.V.","DE OLIVEIRA, V.A.V.","2007","09","28","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00286","MCCA00286",NA,NA,NA,"2007","09","28",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","2021-03-09 10:46:58-03","ICAUFMG","MCCA","236","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"s.c.","2014","10","24","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00237","MCCA00237",NA,NA,NA,"2014","10","24",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","2020-07-21 08:48:07-03","ICAUFMG","MCCA","108","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","MARUCH, S.","MARUCH, S.","2007","10","17","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00108","MCCA00108",NA,NA,NA,"2007","10","17",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","2020-07-21 08:48:07-03","ICAUFMG","MCCA","137","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","QUEIROZ, G.A.","QUEIROZ, G.A.","2007","11","10","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00137","MCCA00137",NA,NA,NA,"2007","11","10",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","2020-07-21 08:48:07-03","ICAUFMG","MCCA","268","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","TEIXEIRA, M.","TEIXEIRA, M.","2000","09","28","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00269",NA,NA,NA,NA,"2000","09","28",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","2020-07-21 08:48:07-03","ICAUFMG","MCCA","287","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","CARENCE, C.C.","CARENCE, C.C.","2007","09","19","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00288","MCCA00288",NA,NA,NA,"2007","09","19",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","2020-07-21 08:48:07-03","ICAUFMG","MCCA","284","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","CAVALCANTI, W.T.A.","CAVALCANTI, W.T.A.","2007","10","18","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00285","MCCA00285",NA,NA,NA,"2007","10","18",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","2020-07-21 08:48:07-03","ICAUFMG","MCCA","263","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","DOS SANTOS, A.C.R.","DOS SANTOS, A.C.R.","2007","10","12","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00264","MCCA00264",NA,NA,NA,"2007","10","12",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2021-03-09 10:46:58-03","ICAUFMG","MCCA","630","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","FONSECA, E.R.","FONSECA, E.R.","2008","09","28","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00637","MCCA00637",NA,NA,NA,"2008","09","28","Avenida Padre Chico,298, Bairro Maracanã.,.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","2021-03-09 10:46:58-03","ICAUFMG","MCCA","892","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","MAIA, H.G.O.","MAIA, H.G.O.","2014","11","11","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00898","MCCA00898",NA,NA,NA,"2014","11","11","Chácara.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","2021-03-09 10:46:58-03","ICAUFMG","MCCA","984","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"s.c.","2014","10","09","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00990","MCCA00990",NA,NA,NA,"2014","10","09","Chácara Recanto de Irês.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2021-03-09 10:46:58-03","ICAUFMG","MCCA","631","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","SANTOS, A.S.","SANTOS, A.S.","2009","11","08","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00638","MCCA00638",NA,NA,NA,"2009","11","08","ICA, UFMG.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","2021-03-09 10:46:58-03","ICAUFMG","MCCA","1156","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","SARAIVA, L.S.","SARAIVA, L.S.","2016","11","06","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA01161","MCCA01161",NA,NA,NA,"2016","11","06","Loteamento Parque Sul.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","2020-07-21 08:48:07-03","ICAUFMG","MCCA","297","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","GOMES, S","GOMES, S","2007","10","29","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00298","MCCA00298",NA,NA,NA,"2007","10","29","Norte de Minas.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","2021-03-09 10:46:58-03","ICAUFMG","MCCA","538","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","CARVALHO, J.","CARVALHO, J.","2006","09","28","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00545","MCCA00545",NA,NA,NA,"2006","09","28","Norte de Minas, Bairro Planalto.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
