"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"255","2021-03-15 16:37:00-03","NY","NYBG","870573","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. P. Heringer","1962","10","21","Brazil","Distrito Federal","Brasília","Plano Pilôto","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192122' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870573","NY00870573_01","9024/1218","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-15 16:37:00-03","NY","NYBG","870575","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. P. Heringer","1963","07","23","Brazil","Distrito Federal","Brasília","Escola Agrotécnica de Brasília.","-47.9294","-15.7797",NA,NA,NA,NA,"[Could be Heringer 9155, which was collected on the same day and has the same description and locality information. See NY barcode 870572] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192127' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870575","NY00870575_01","s.n.","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-15 16:37:00-03","NY","NYBG","870568","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","J. M. Pires","1973","08","21","Brazil","Mato Grosso",NA,"Serra Norte.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192111' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870568","NY00870568_01","13205","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-15 16:37:00-03","NY","NYBG","870583","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. P. Heringer","1967","01","01","Brazil","Goiás",NA,"Granja da Samanbaia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192215' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870583","NY00870583_01","11247","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-15 16:37:00-03","NY","NYBG","870572","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. P. Heringer","1963","07","23","Brazil","Distrito Federal","Brasília","Escola Agrotécnica de Brasília.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192118' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870572","NY00870572_01","9155","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-15 16:37:00-03","NY","NYBG","58538","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.",NA,"G. Gardner","1836",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133326' target='other'> <mi>dwc_moreinfo</mi></a>","NY00058538","NY00058538_01","1836","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-15 16:37:00-03","NY","NYBG","870570","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","D. R. Hunt","1966","07","19","Brazil","Distrito Federal","Brasília","at Fazenda Vargem Bonita, ca. 10 km. south of Brasilia","-47.9294","-15.7797",NA,NA,"900","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192114' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870570","NY00870570_01","6687","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-03-15 16:37:00-03","NY","NYBG","870587","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","R. M. Harley","1968","09","14","Brazil","Mato Grosso",NA,"c. 6 km N. of base camp, by roadside","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192243' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870587","NY00870587_01","10026","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-03-15 16:37:00-03","NY","NYBG","870576","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","H. S. Irwin","1964","09","04","Brazil","Distrito Federal","Brasília","Parque Municipal do Gama. Ca. 20 km. S. of Brasília.","-48.0648","-16.0198",NA,NA,"700","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192181' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870576","NY00870576_01","5955","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-15 16:37:00-03","NY","NYBG","870590","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","G. C. G. Argent","1967","09","17","Brazil","Mato Grosso","Xavantina","c. 6 km S. of Xavantina R & A transect.","-52.23","-14.63",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192255' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870590","NY00870590_01","6415","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-15 16:37:00-03","NY","NYBG","04082022","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.",NA,"H. H. Rusby","1885",NA,NA,"Bolivia","La Paz",NA,"Near Yungas",NA,NA,NA,NA,"1219",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4392548' target='other'> <mi>dwc_moreinfo</mi></a>","NY04082022",NA,"1176","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-15 16:37:00-03","NY","NYBG","870589","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","P. W. Richards","1968","08","10","Brazil","Mato Grosso",NA,"Base camp.","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192250' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870589","NY00870589_01","6643","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-15 16:37:00-03","NY","NYBG","870584","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","R. de Lemos Fróes","1939","02",NA,"Brazil","Maranhão","São Luís","Island of São Luiz.","-44.201115","-2.577323",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192224' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870584","NY00870584_01","11639","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-15 16:37:00-03","NY","NYBG","870585","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","R. de Lemos Fróes","1939","02",NA,"Brazil","Maranhão","São Luís","Island of São Luiz.","-44.201115","-2.577323",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870585","NY00870585_01","11657","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-15 16:37:00-03","NY","NYBG","870581","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","G. T. Prance","1964","10","22","Brazil","Goiás","Jataí","Serra do Caiapó. 66 km. north of Jatai.","-51.7142","-17.8817",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870581","NY00870581_01","59555","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-15 16:37:00-03","NY","NYBG","04082020","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.",NA,"R. S. Williams","1902","08","23","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"1524",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4392538' target='other'> <mi>dwc_moreinfo</mi></a>","NY04082020",NA,"1448","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-15 16:37:00-03","NY","NYBG","870586","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","G. T. Prance","1964","09","29","Brazil","Mato Grosso","Canarana","Serra do Roncador. Track Garapu to Rio Sete September.","-52.2681","-13.5522",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870586","NY00870586_01","59158","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-15 16:37:00-03","NY","NYBG","870588","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","G. C. G. Argent","1968","09","11","Brazil","Mato Grosso",NA,"Base Camp (Brejo plot I)","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192247' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870588","NY00870588_01","6917","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-15 16:37:00-03","NY","NYBG","870597","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","H. S. Irwin","1964","10","02","Brazil","Mato Grosso",NA,"Vicinity of Garapú. Ca. 5 km S of Garapú.","-52.57","-13.2",NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192266' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870597","NY00870597_01","6589","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-15 16:37:00-03","NY","NYBG","870579","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","H. S. Irwin","1968","01","14","Brazil","Goiás","Cocalzinho de Goiás","15 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.","-48.77","-15.8",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192199' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870579","NY00870579_01","18580","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-15 16:37:00-03","NY","NYBG","870595","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","D. Philcox","1967","12","19","Brazil","Mato Grosso",NA,"Environs of base-camp.","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870595","NY00870595_01","3595","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-15 16:37:00-03","NY","NYBG","04082023","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.",NA,"H. H. Rusby","1885",NA,NA,"Bolivia","La Paz",NA,"Near Yungas",NA,NA,NA,NA,"1219",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4392550' target='other'> <mi>dwc_moreinfo</mi></a>","NY04082023",NA,"1176","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-15 16:37:00-03","NY","NYBG","870577","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","H. S. Irwin","1965","08","25","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 20 km E of Brasília","-47.74305","-15.7797",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870577","NY00870577_01","7885","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-15 16:37:00-03","NY","NYBG","870574","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","S. G. da Fonsêca","1968","10","08","Brazil","Mato Grosso",NA,"2km ao norte do acampamento da expedição inglêsa.","-51.875","-12.906389",NA,NA,NA,NA,"Onishi 493. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192124' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870574","NY00870574_01","1272","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-15 16:37:00-03","NY","NYBG","870596","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","D. Philcox","1967","11","14","Brazil","Mato Grosso",NA,"c. km. 274, Xavantina-Cachimbo road.","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192264' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870596","NY00870596_01","3021","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-15 16:37:00-03","NY","NYBG","870578","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","H. S. Irwin","1965","09","29","Brazil","Distrito Federal","Brasília","Córrego Monteiro, vicinity of Planaltina.","-47.9294","-15.7797",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192189' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870578","NY00870578_01","8777","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-15 16:37:00-03","NY","NYBG","870582","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","H. S. Irwin","1965","11","03","Brazil","Goiás","Cristalina","Serra dos Cristais, ca. 5 km S. of Cristalina","-47.6","-16.79518",NA,NA,"1175","1175","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192212' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870582","NY00870582_01","9843","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-15 16:37:00-03","NY","NYBG","870591","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","P. W. Richards","1967","08","27","Brazil","Mato Grosso",NA,"5 km E of Xavantina.","-52.33","-14.73",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870591","NY00870591_01","R502","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-15 16:37:00-03","NY","NYBG","870580","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. P. Heringer","1962","10","21","Brazil","Distrito Federal","Brasília","Plano Pilôto","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192208' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870580","NY00870580_01","s.n.","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-15 16:37:00-03","NY","NYBG","870569","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","H. S. Irwin","1966","07","20","Brazil","Distrito Federal","Brasília","Planaltina","-47.9296989440918","-15.7797002792358",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192113' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870569","NY00870569_01","18294","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-15 16:37:00-03","NY","NYBG","870594","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis nervosa","Müll.Arg.","L. M. de Senna Valle","E. Onishi","1968","10","08","Brazil","Mato Grosso","Xavantina","Loc. 2 km. N. of Capoeirão.","-52.23","-14.63",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192261' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870594","NY00870594_01","493","South America","sheet",NA,"Magnoliophyta","Malpighiales","nervosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-15 16:37:00-03","NY","NYBG","01451465","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guyanensis","Maprounea guyanensis","Aubl.","G. L. Webster","G. T. Prance","1977","11","04","Brazil","Pará",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway, Cachoeira de Curuá; north slope of Serra Cachimbo.","-54.9644","-8.7367",NA,NA,"300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694393' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451465","NY01451465_01","P24788","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-15 16:37:00-03","NY","NYBG","01411367","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guyanensis","Maprounea guyanensis","Aubl.","G. L. Webster","D. G. Campbell","1974","04","22","Brazil","Amazonas","Maués","São João, farm of Sr. Taiyo. Disturbed forest.","-57.7186","-3.38361",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1648989' target='other'> <mi>dwc_moreinfo</mi></a>","NY01411367","NY01411367_01","P22095","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-15 16:37:00-03","NY","NYBG","1039460","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guyanensis","Maprounea guyanensis","Aubl.","W. Hoehne","W. Hoehne","1944","10","17","Brazil","São Paulo","Sao Paulo","Parque do Estado de Sao Paulo","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486412' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039460","NY01039460_01","s.n.","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","12240","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Gemtchújnicov, I.D.","1969","07","29","Brasil","Goiás","Formosa","Pasto natural entre lagoa e casa dos padres",NA,NA,"9999","9999",NA,NA,NA,"BOTU012240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
