"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"252","2020-05-08 11:12:20-03","UEFS","HUEFS","117724","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Córdula, E.","66","2006","05","30",NA,"Brasil","Pernambuco","Mirandiba","Fazenda Tigre.","-38.722222","-8.05","500","500",NA,"Caatinga arbórea densa, solo derivado de cristalino.","HUEFS0117724",NA,NA,NA,"2010","01","38W43'20''","8S3'0''",NA,"Rosanae",NA,NA,NA,NA,NA
"253","2020-05-08 11:12:20-03","UEFS","HUEFS","118035","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Téllez V., O.","13830","1998","10","27",NA,"México",NA,NA,"Loc. A 1 Km de la terraceria hacia el N de la carr. Puerto Vallarta-Barra de Navidad.","-105.072222","19.542778",NA,NA,NA,NA,"HUEFS0118035",NA,NA,NA,NA,NA,"105W4'20''","19N32'34''",NA,"Rosanae",NA,NA,NA,NA,NA
"254","2020-05-08 11:12:20-03","UEFS","HUEFS","118037","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Téllez V., O.","13812","1998","10","27",NA,"México",NA,NA,"Loc. Terraceria hacia el N de la carr. Puerto Vallarta-Barra de Navidad.","-105.075833","19.538611","66","66",NA,"Bosque tropical caducifolio.","HUEFS0118037",NA,NA,NA,NA,NA,"105W4'33''","19N32'19''",NA,"Rosanae",NA,NA,NA,NA,NA
"255","2020-05-08 11:12:20-03","UEFS","HUEFS","123577","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Melo, E.","4994","2007","07","19",NA,"Brasil","Bahia","Feira de Santana","Ipuaçu Inselbergue Monte Alto.","-39.076111","-12.232778","212","212",NA,"Mata de encosta.","HUEFS0123577",NA,NA,NA,"2011","08","39W4'34''","12S13'58''",NA,"Rosanae",NA,NA,NA,NA,NA
"256","2020-05-08 11:12:20-03","UEFS","HUEFS","136142","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Pott, A.","15101","2008","05","05",NA,"Brasil","Mato Grosso do Sul","Corumbá","Base de Estudos do Pantanal da Universidade Federal de Mato Grosso do Sul, Passo do Lontra.","-57.014444","-19.575556","105","105",NA,NA,"HUEFS0136142",NA,NA,NA,"2008","06","57W0'52''","19S34'32''",NA,"Rosanae",NA,NA,NA,NA,NA
"257","2020-05-08 11:12:20-03","UEFS","HUEFS","139080","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Pott, V.J.","10347","2008",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Sede da Fazenda Acorizal (RPPN).","-57.552778","-17.830833",NA,NA,NA,"Barranco Antropizado de gramado e beira de rio.","HUEFS0139080",NA,NA,NA,NA,NA,"57W33'10''","17S49'51''",NA,"Rosanae",NA,NA,NA,NA,NA
"258","2020-05-08 11:12:20-03","UEFS","HUEFS","150240","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Oliveira, M.","4016","2009","04","27",NA,"Brasil","Ceará","Brejo Santo","Reservatório porcos.","-38.646667","-7.640556","450","450",NA,NA,"HUEFS0150240",NA,NA,NA,"2011","08","38W38'48''","7S38'26''",NA,"Rosanae",NA,NA,NA,NA,NA
"259","2020-05-08 11:12:20-03","UEFS","HUEFS","30103","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Coradin, L.","8329","1987","08","29",NA,"Brasil","Espírito Santo","Cachoeiro do Itapemirim",NA,"-41.083333","-20.933333","110","110",NA,NA,"HUEFS0030103",NA,NA,NA,"2012","01","41W5'0''","20S56'0''",NA,"Rosanae",NA,NA,NA,NA,NA
"260","2020-05-08 11:12:20-03","UEFS","HUEFS","20179","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Bona Nascimento, M.S.","20","1994","06","28",NA,"Brasil","Piauí","São Paulo",NA,"-41.766667","-2.9","5","5",NA,NA,"HUEFS0020179",NA,NA,NA,"2011","08","41W46'","2S54'",NA,"Rosanae",NA,NA,NA,NA,NA
"261","2020-05-08 11:12:20-03","UEFS","HUEFS","30128","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Coradin, L.","7973","1987","07","03",NA,"Brasil","Maranhão","Santa Inês","Rodovia Santa Inês Br-222, km 93.","-46.016667","-40.066667","130","130",NA,"Área de mata pré-amazínia maranhanse. Solo arenoso profundo. Relevo fortemente ondulado.","HUEFS0030128",NA,NA,NA,"2009","10","46W1'","40S4'",NA,"Rosanae",NA,NA,NA,NA,NA
"262","2020-05-08 11:12:20-03","UEFS","HUEFS","156082","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Queiroz, L.P.de","14064","2009","04","22",NA,"Brasil","Goiás","Nova Roma","Estrada para Ouro de Minas.","-46.888889","-13.755","627","627",NA,"Floresta estacional semi-decidual, na base e cerrado nas pontas mais altas da serra. Solo predominantemente argiloso com fragmentos de arenito.","HUEFS0156082",NA,NA,NA,"2011","08","46W53'20''","13S45'18''",NA,"Rosanae",NA,NA,NA,NA,NA
"263","2020-05-08 11:12:20-03","UEFS","HUEFS","173556","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Siqueira-Filho, J.A.","2134","2009","07","08",NA,"Brasil","Pernambuco","Custódia","Lote 11, CA-457-Betânia-Insuficientemente conhecida.","-37.838611","-8.3625","473","473",NA,"Caatinga. Savana Estépica.","HUEFS0173556",NA,NA,NA,"2011","08","37W50'19''","8S21'45''",NA,"Rosanae",NA,NA,NA,NA,NA
"264","2020-05-08 11:12:20-03","UEFS","HUEFS","199847","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.P.Queiroz","Jardim, J.G.","5555","2009","08","15",NA,"Brasil","Rio Grande do Norte","Caicó","RN 288 sentido São José do Seridó, entrada ca. 1 Km ao leste da cidade. Vicinal para Serra da Formiga, 20-22 Km da entrada. Serra da Formiga. Caatinga árborea com afloramento rochoso.","-36.954722","-6.355","300","370",NA,NA,"HUEFS0199847",NA,NA,NA,"2016","10","36W57'17''","6S21'18''",NA,"Rosanae",NA,NA,NA,NA,NA
"265","2020-05-08 11:12:20-03","UEFS","HUEFS","23906","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","França, F.","1887","1996","10","06",NA,"Brasil","Bahia","Feira de Santana","Lagoa 2.","-39.05","-12.266667","108","108",NA,"Lagoa.","HUEFS0023906",NA,NA,NA,"2011","08","39W3'","12S16'",NA,"Rosanae",NA,NA,NA,NA,NA
"266","2020-05-08 11:12:20-03","UEFS","HUEFS","54564","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","França, F.","3539","2001","05","15",NA,"Brasil","Bahia","Bom Jesus da Lapa","Morro de Bom Jesus.","-40.419722","-13.258889","510","510",NA,"Vegetação antropizada entre rochas.","HUEFS0054564",NA,NA,NA,"2010","01","40W25'11''","13S15'32''",NA,"Rosanae",NA,NA,NA,NA,NA
"267","2020-05-08 11:12:20-03","UEFS","HUEFS","31891","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Figueiredo, M.A.","610","1996","05","29",NA,"Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba. Sítio.","-40.196944","-6.745278","380","380",NA,"Caatinga arbórea aberta. Terrestre. Geologia cristalina; terreno arenoso.","HUEFS0031891",NA,NA,NA,"2010","01","40W11'49''","6S44'43''",NA,"Rosanae",NA,NA,NA,NA,NA
"268","2020-05-08 11:12:20-03","UEFS","HUEFS","134624","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Pinto, G.C.P.","CGMS5797","1971","04",NA,NA,"Brasil","Bahia","Itapetinga",NA,"-40.2477989196777","-15.2489004135132",NA,NA,NA,NA,"HUEFS0134624",NA,"59623","auto","2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"269","2020-05-08 11:12:20-03","UEFS","HUEFS","153276","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Miranda, A.M.","5750","2008","07","10",NA,"Brasil","Pernambuco","Ibimirim",NA,"-37.690299987793","-8.54055976867676",NA,NA,NA,"Área antropizada.","HUEFS0153276",NA,"45154","auto","2011","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"270","2020-05-08 11:12:20-03","UEFS","HUEFS","38061","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Félix, L.P.","7872","1998","05","17",NA,"Brasil","Piauí","Floriano",NA,"-43.0224990844727","-6.76694011688232",NA,NA,NA,"Locais sombrios do cerrado.","HUEFS0038061",NA,"78338","auto","2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"271","2020-05-08 11:12:20-03","UEFS","HUEFS","139083","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Pott, V.J.","10308","2008","08","10",NA,"Brasil","Pernambuco","Fernando de Noronha","Aterro do açúde do Xareu.","-32.4108009338379","-3.84028005599976",NA,NA,NA,"Rudereto viário; Solo argilo-arenoso; Relevo plano.","HUEFS0139083",NA,"8269","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"272","2020-05-08 11:12:20-03","UEFS","HUEFS","139081","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Pott, V.J.","10306","2008","08","10",NA,"Brasil","Pernambuco","Fernando de Noronha","Bosque do Flamboyant.","-32.4108009338379","-3.84028005599976",NA,NA,NA,"Parque urbano, ruderal; Solo argilo-arenoso; Relevo plano.","HUEFS0139081",NA,"8269","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"273","2020-05-08 11:12:20-03","UEFS","HUEFS","30111","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Coradin, L.","3383","1980","07","24",NA,"Brasil","Bahia","Santo Antônio de Jesus","Br-101 Cruz das Almas-Itabuna, km 44.","-39.2613983154297","-12.9688997268677","195","195",NA,"Mata higrófila Sul Bahiana. Solo areno-argiloso.","HUEFS0030111",NA,"16527","auto","2012","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"274","2020-05-08 11:12:20-03","UEFS","HUEFS","30325","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Coradin, L.","1908","1979","06","13",NA,"Brasil","Ceará","Itapagé","Br-222, km 134, beira de estrada/Fortaleza-Sobral.","-39.5861015319824","-3.68667006492615",NA,NA,NA,"Sertão/Latossolo vermelho amarelo. Solo arenoso.","HUEFS0030325",NA,"24980","auto","2009","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"275","2020-05-08 11:12:20-03","UEFS","HUEFS","30328","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Coradin, L.","2002","1979","06","17",NA,"Brasil","Ceará","Cratéus","Br-226, km 2, Cratéus-Minerolândia, beira de estrada.","-40.6775016784668","-5.1783299446106",NA,NA,NA,"Solo latossolo vermelho amarelo.","HUEFS0030328",NA,"43216","auto","2009","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"276","2020-05-08 11:12:20-03","UEFS","HUEFS","30315","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Coradin, L.","2459","1980","05","21",NA,"Brasil","Pernambuco","Caruaru","Br-232, Caruaru-Arcoverde, beira de estrada, km 13.","-35.9761009216309","-8.28332996368408","580","580",NA,"Rocha granítica.","HUEFS0030315",NA,"35136","auto","2009","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"277","2020-05-08 11:12:20-03","UEFS","HUEFS","30115","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Coradin, L.","2646","1980","05","28",NA,"Brasil","Maranhão","Caxias","Br-316 Timom-Caxias, km 68.","-43.3560981750488","-4.85889005661011","80","80",NA,"Zona dos Cocais. Solo latossolo.","HUEFS0030115",NA,"72086","auto","2009","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"278","2020-05-08 11:12:20-03","UEFS","HUEFS","111884","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Miranda, A.M.","3451","1999","06","08",NA,"Brasil","Pernambuco","Fernando de Noronha","Caminho para a baia do Sueste.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0111884",NA,"8269","auto","2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"279","2020-05-08 11:12:20-03","UEFS","HUEFS","149969","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Miranda, A.M.","5927","2009","05","13",NA,"Brasil","Piauí","Ribeiro Gonçalves","Entrada da cidade.","-45.2421989440918","-7.55833005905151",NA,NA,NA,"Cerrado.","HUEFS0149969",NA,"121004","auto","2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"280","2020-05-08 11:12:20-03","UEFS","HUEFS","142302","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Figueiredo, M.A.","610","1996","05","29",NA,"Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba.","-40.1236000061035","-6.57360982894897",NA,NA,NA,"Caatinga. Substrato: cristalino, terreno arenoso.","HUEFS0142302",NA,"68662","auto","2011","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"281","2020-05-08 11:12:20-03","UEFS","HUEFS","30329","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Coelho, J.P.","2063","1979","06","19",NA,"Brasil","Ceará","Novo Oriente","Estrada Novo Oriente-São Miguel do Tapuio, km 41, beira de estrada.","-40.7742004394531","-5.53444004058838",NA,NA,NA,"Solo latossolo vermelho amarelo.","HUEFS0030329",NA,"28544","auto","2009","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"282","2020-05-08 11:12:20-03","UEFS","HUEFS","111886","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Miranda, A.M.","3883","2001","09","21",NA,"Brasil","Pernambuco","Fernando de Noronha","Ponta da Sapata.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0111886",NA,"8269","auto","2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"283","2020-05-08 11:12:20-03","UEFS","HUEFS","111861","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","Miranda, A.M.","4082","2003","04","17",NA,"Brasil","Pernambuco","Fernando de Noronha","Próximo ao Hotel de Transito do Governo.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0111861",NA,"8269","auto","2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"284","2020-05-08 11:12:20-03","UEFS","HUEFS","118036","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Desmodium","procumbens","var. procumbens","Desmodium procumbens var. procumbens","(Mill.) Hitchc.",NA,"Téllez V., O.","13889","1998","10","30",NA,"México",NA,NA,"Loc. De 1,4 Km sobre ramal del Arroyo Caimán, atrás y al N de los terrenos de FEC. A.C., ca. De 9 Km de la carr. Puerto Vallarta-Barra de Navidad.","-104.947222","19.466111","270","270",NA,NA,"HUEFS0118036",NA,NA,NA,NA,NA,"104W56'50''","19N27'58''",NA,"Rosanae",NA,NA,NA,NA,NA
"285","2019-01-25 15:40:42-02","IAC","IAC","14553","S","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","R.L. Fróes & G.A. Black","R.L. Fróes & G.A. Black","24703","1949","06","26",NA,"Brasil","Pará","Marabá",NA,"-49.1178","-5.3686",NA,NA,NA,"Plantas recebidas do Instituto Agronômico do Norte",NA,NA,NA,NA,"1949","06","-49.1178","-5.3686","26",NA,NA,NA,NA,NA,NA
"286","2019-01-25 15:40:42-02","IAC","IAC","22140","S","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","H.B. Mattos","H.B. Mattos","s/nº","1971","04","12",NA,"Brasil","São Paulo","Nova Odessa",NA,"-47.2958","-22.7775",NA,NA,NA,"n.-216-C",NA,NA,NA,NA,"1980","04","-47.2958","-22.7775","12",NA,NA,NA,NA,NA,NA
"287","2020-07-23 12:07:30-03","CEPLAC","CEPEC","13062","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","spirale",NA,"Desmodium spirale",NA,"H. C. de Lima","L. A. Mattos-Silva","161","1978","04","19",NA,"Brasil","Bahia","ITAPETINGA","Km 6 BR-415, trecho Itapetinga/Itororo, Faz. barra da Negra.","-40.2477989196777","-15.2489004135132",NA,NA,NA,"<ll>dwc_commonname:</ll> Amor-de-velho graudo",NA,NA,"59623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/1980",NA
"288","2020-11-12 16:59:25-03","UEL","FUEL","52396","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Queiroz, LP","Miranda, AM","3883","2001","09","21",NA,"Brasil","Pernambuco","Ilha de Fernando de Noronha","Ponta da Sapata",NA,NA,NA,NA,NA,NA,"FUEL011202",NA,NA,NA,"2003","02",NA,NA,"06",NA,NA,NA,NA,NA,NA
"289","2019-11-01 14:59:26-03","UnB","UB","110244","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima, LCP","Anderson, WR; Stieber, M; Kirkbride Junior, JH","37110","1972","03","17","Southern America","Brasil","Bahia",NA,"Ca. 5km of Cocos, near limestone boulders",NA,NA,NA,NA,NA,"Herb 0,6m. Flor purple; Cerrado.",NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-01 14:59:26-03","UnB","UB","110245","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima, LCP","Heringer, EP; Lima, DA; Lana Sobrinho, JP; Sarmento, AC","756","1971","05","14","Southern America","Brasil","Pernambuco",NA,"Entre Bom Nome (PE) e Jatí (CE)",NA,NA,NA,NA,NA,"Erva prostada em roseta. Flor amarelada; .",NA,NA,NA,NA,"2008","10",NA,NA,"13",NA,NA,NA,NA,NA,NA
"291","2019-11-01 14:59:26-03","UnB","UB","110246","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima, LCP","Heringer, EP; Lima, DA; Lana Sobrinho, JP; Sarmento, AC","659","1971","05","10","Southern America","Brasil","Pernambuco",NA,"Entre Serra Talhada e Salgueiro",NA,NA,NA,NA,NA,"Erva ereta 1,5m. Flor alva. Fruto viscoso.; .",NA,NA,NA,NA,"2008","10",NA,NA,"13",NA,NA,NA,NA,NA,NA
"292","2019-11-01 14:59:26-03","UnB","UB","110271","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Eiten, G","A271","1975","04",NA,"Southern America","Brasil","Espírito Santo",NA,"On shore of Lago Juparanã",NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-01 14:59:26-03","UnB","UB","110281","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima, LCP","Irwin, HS; Harley, RM; Smith, GL","31633","1971","03","06","Southern America","Brasil","Bahia",NA,"Ca. 5km E. of Barreiras",NA,NA,"500","500",NA,"Corolla lavender.; Ascending herb 0,35m. Fruto pink.; Cut-over gallery forest on clay.",NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-01 14:59:26-03","UnB","UB","73224","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima, LCP","Irwin, HS; Harley, RM; Smith, GL","31633","1971","03","06","Southern America","Brasil","Bahia",NA,"Ca. 5km E. of Barreiras",NA,NA,"500","500",NA,"Corolla lavender.; Ascending herb 0,35m. Fruto pink.; Cut-over gallery forest on clay.",NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-01 14:59:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Figueira, M; Schindler, B","Figueira, M; Schindler, B","793","2018","07","18","Southern America","Brasil","Pernambuco","Fernando de Noronha","PE-IO6-Q93 (conglomerado do Inventário Florestal Nacional)","-32.445","-3.858744",NA,NA,NA,"Herbácea, cerca de 60 cm de altura, população abundante na área, local sombreado, inflorescência e lomentos de coloração verde. Código do indivíduo do IFN PE-IO6-Q93, subunidade 2, subparcela 1, indivíduo H; Fitofisionomia florestal, e","UB0129358","UB0129358",NA,NA,"2018","08","-32.445","-3.858744","03",NA,NA,NA,NA,NA,NA
"296","2019-11-01 14:59:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Figueira, M; Schindler, B","Figueira, M; Schindler, B","794","2018","07","18","Southern America","Brasil","Pernambuco","Fernando de Noronha","PE-IO6-Q93 (conglomerado do Inventário Florestal Nacional)","-32.445","-3.858744",NA,NA,NA,"Herbácea, ereta, ocasional, cerca de 25 cm de altura, inflorescência e lomento verde. Código do indivíduo do IFN PE-IO6-Q93, subunidade 3, subparcela 9, indivíduo H; Fitofisionomia florestal, estratificação muito irregular e locais com","UB0129306","UB0129306",NA,NA,"2018","08","-32.445","-3.858744","03",NA,NA,NA,NA,NA,NA
"297","2019-11-01 14:59:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Figueira, M; Schindler, B","IFN_Fernando de Noronha; Schindler, B; Figueira, M","IFN-PEesteril_3","2018","07","18","Southern America","Brasil","Pernambuco","Fernando de Noronha","Ilha principal do Arquipélago","-32.444869","-3.85919",NA,NA,NA,"Conglomerado: PE_IO6_Q93. Subunidade: 3. Subparcela: 2. Indivíduo: H. F9; Herbácea, cerca de 20 cm de altura; Próximo a praia do Sancho, solo raso com rochas expostas, dossel de aprox. 10-11m de altura, principalmente na subun. 1, com","UB0129332","UB0129332",NA,NA,"2018","08","-32.444869","-3.85919","03",NA,NA,NA,NA,NA,NA
"298","2020-08-04 12:48:08-03","UFU","HUFU","28904","S","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima, L.C.P.","Arantes, A.A.A.","s.n.","2001","04","09",NA,"Brasil","Minas Gerais","Araporã","Reserva Vegetal da Usina Alvorada","-49.185001373291","-18.4361000061035",NA,NA,NA,"Subarbusto ca. de 1 m. Final de frutificação.; mata Decídua","HUFU00008743","HUFU00008743","21344","auto","2013","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
