"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"48","2016-11-01 14:06:00-02","NY","NYBG","419197","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis",NA,"M. Jansen; T. Baretta","J. C. Lindeman","2538","1966","09","27","Brazil","Paraná","Curitiba","10 km E of Curitiba","-49.2731","-25.4281",NA,NA,NA,NA,"NY00419197","NY00419197_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252630' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-10-28 13:41:00-02","NY","NYBG","1019527","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis",NA,NA,"H. C. de Lima","6609","2007","05","22","Brazil","Rio de Janeiro","Miguel Pereira","Estrda do Comércio, próximo ao km 9. Retificador.","-43.4658","-22.55",NA,NA,"720","720","NY01019527","NY01019527_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1285980' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00932739","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","J. W. Grimes","H. S. Irwin","29463","1971","01","31","Brazil","Minas Gerais","Ouro Preto","Serra do Espinhaço, on middle slopes of Pico de Itacolomi, ca. 3 km S. of Ouro Preto","-43.5058333","-20.3874",NA,NA,"1750","1750","NY00932739","NY00932739_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006786' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","413914","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","A. E. Burkart","R. Reitz","2994","1949","05","12","Brazil","Santa Catarina","Brusque","Azambuja","-48.910147","-27.126635",NA,NA,"40","40","NY00413914","NY00413914_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252644' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","413916","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","A. E. Burkart","R. Reitz","5083","1957","10","10","Brazil","Santa Catarina","Vidal Ramos","Sabia, Vidal Ramos","-49.3556","-27.3919",NA,NA,"750","750","NY00413916","NY00413916_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252646' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","419198","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","A. E. Burkart","R. M. Klein","1896","1956","03","06","Brazil","Santa Catarina","Ibirama","Horto Florestal I. N. P.","-49.5178","-27.0569",NA,NA,"300","300","NY00419198","NY00419198_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252647' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","459676","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. S. Irwin","G. F. J. Pabst","4858","1959","05","03","Brazil","São Paulo","Sao José do Barreiro","Campos da Bocaina","-44.684548","-23.029725",NA,NA,NA,NA,"NY00459676","NY00459676_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252651' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","413909","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. S. Irwin","G. F. J. Pabst","4858","1959","05","03","Brazil","São Paulo","Sao José do Barreiro","Campos da Bocaina","-44.684548","-23.029725",NA,NA,NA,NA,"NY00413909","NY00413909_01",NA,NA,NA,"See Fruit Collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252652' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","419195","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. S. Irwin","G. F. J. Pabst","4858","1959","05","03","Brazil","São Paulo","Sao José do Barreiro","Campos da Bocaina","-44.684548","-23.029725",NA,NA,NA,NA,"NY00419195","NY00419195_01",NA,NA,NA,"See Fruit Collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252649' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-11-01 14:06:00-02","NY","NYBG","413910","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis",NA,"J. W. Grimes","G. F. J. Pabst","4858","1959","05","03","Brazil","São Paulo","Sao José do Barreiro","Campos da Bocaina","-44.684548","-23.029725",NA,NA,NA,NA,"NY00413910","NY00413910_01",NA,NA,NA,"See Fruit Collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252631' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-11-01 14:06:00-02","NY","NYBG","413912","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis",NA,"J. C. Lindeman","J. C. Lindeman","5662","1967","07","16","Brazil","Paraná","Curitiba","Road Curitiba - Pontagrossa, slope towards 2nd planalto","-49.2731","-25.4281",NA,NA,NA,NA,"NY00413912","NY00413912_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252638' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-11-01 14:06:00-02","NY","NYBG","413903","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis",NA,NA,"H. C. de Lima","3544","1989","04","20","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores. Prox. a Faz Sophronites","-42.05","-22",NA,NA,"1100","1100","NY00413903","NY00413903_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252655' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-01-28 13:11:14-03","MCN-PUC-MINAS","HPUC-MG","ANG4608","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis",NA,NA,"Meyer; S.T. & Santos; J.C.",NA,NA,NA,NA,"Brasil","Minas Gerais","Paracatu",NA,"-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor branca. Material doado pelo CETEC.",NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","24464","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Garcia, F.C.","Cavalcanti, D.C.","323","1996","01","23","Brasil","São Paulo","Guaratinguetá",NA,NA,NA,"9999","9999",NA,NA,"BOTU024464",NA,"1996","08",NA,"Árvore ca., 10 m de altura, flores e frutos maduros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","26182","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Silva, S.M.","Negrelle, R.R.B.","910","1993","08","21","Brasil","Santa Catarina","Itapoá",NA,NA,NA,"9999","9999",NA,NA,"BOTU026182",NA,NA,NA,NA,"Árvore + ou - 12 m de altura com flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25107","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Tamashiro, J.Y.","Pilla, M.A.C.","80/187","2005","01","25","Brasil","São Paulo","Natividade da Serra",NA,"-45.25","-23.416667","45°15'w","23°25's",NA,NA,"BOTU025107",NA,NA,NA,NA,"Arbórea com frutos comestíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","26995","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Dias, M.C.","Francisci, E.M.",NA,"1998","07","08","Brasil","Paraná","Imbau",NA,NA,NA,"9999","9999",NA,NA,"BOTU026995",NA,"2000",NA,NA,"Árvore de 8,5 m de altura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","24936","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Tamashiro, J.Y.","Pilla, M.A.C.","80","2005","01","25","Brasil","São Paulo","Natividade da Serra",NA,"-45.25","-23.416667","45°15'w","23°25's",NA,NA,"BOTU024936",NA,"2005","10",NA,"Arbórea, vagem em forma de ferradura, fruto com polpa branca, pegajosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","9438","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Filho Custodio, A.","Custódio Filho, A.","246","1980","07","07","Brasil","São Paulo","Cunha",NA,"-45.166667","-23.333333","45°10'w","23°20's",NA,NA,"BOTU009438",NA,"1981","05",NA,"Árvore 15 m dealtura, flor e estames brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","28018","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Dall'Agnol, R.","Francisci, E.M.","791","2004","08","15","Brasil","Paraná","Sapopoma",NA,NA,NA,"9999","9999",NA,NA,"BOTU028018",NA,NA,NA,NA,"Árvore de 3,60 m de altura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","24434","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Tamashiro, J.Y.","Pilla, M.A.C.","187","2005","07","09","Brasil","São Paulo","Natividade da Serra",NA,"-45.233333","-23.416667","45°14'w","23°25's",NA,NA,"BOTU024434",NA,NA,NA,NA,"Frutos comestível em forma de ferradura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:19:50-03","UFRJ","RFA","26866","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. C. de Lima & L. F. G. da Silva","A. Quinet","abr-73","2001","02","16","Brasil","Rio de Janeiro","Nova Friburgo","Município de Nova Friburgo, Lumiar, Sitio dos Lírios Brancos.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RFA39694",NA,"2001","06","11","Arbusto, 3m de altura, 20cm de DAP, fruto marrom.",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:30:33-03","UFRJ","RFA","5711","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"E. Pereira","4518","1959","02","24","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada para Sumaré","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA25867",NA,NA,NA,NA,"Árvore de flor alva Habito: árvore",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-13 09:19:50-03","UFRJ","RFA","27068","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. C. de Lima & L. F. G. da Silva","Flávio Brito Pereira","54/78","2001","03","10","Brasil","Minas Gerais","Itamonte","Município de Itamonte, Fazenda Campo Redondo e Dois Irmãos.","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"RFA39686",NA,"2001","06","11","Árvore, 6m de altura, 12cm de DAP, flor branca.",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:19:50-03","UFRJ","RFA","38139","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","M.F. Castilhori","A.M. Paiva; M. Schneider, R.C. Lopes, N. Fortuna, V.S. Ferreira, G.S. Mazzoni, M.S. Wangler","160","2010","08","14","Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares, Zona de Vida Silvestre, Água Fria/Prata APA Palmares","-43.379444","-22.452222","43º22'46''W","22º27'8''S",NA,NA,"RFA29145",NA,"2019","04","01","Arbusto 1,5 m de altura. Folhas alternas compostas com pecíolo alado; fruto seco deiscente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-13 09:19:50-03","UFRJ","RFA","27677","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. C. de Lima & L. F. G. da Silva","A. Quinet","nov-91","2001","05","04","Brasil","Rio de Janeiro","Nova Friburgo","Município de Nova Friburgo, Distrito de Lumiar/Sibéria. Sitio Pouso Certo.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RFA39692",NA,"2001","08","01","Árvore, 5m de altura, 50cm de DAP, folíolos discolores verdes, flor com anteras brancas e botões marrons, comum no local.",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-13 09:19:50-03","UFRJ","RFA","26720","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. C. de Lima & L. F. G. da Silva","A. Quinet","46/69","2001","02","02","Brasil","Rio de Janeiro","Nova Friburgo","Município de Nova Friburgo, Lumiar/ Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RFA39688",NA,"2001","06","11","Árvore, 7m de altura, 35cm de DAP, folíolos discolores verdes, fruto marrom.",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-13 09:19:50-03","UFRJ","RFA","27472","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. C. de Lima & L. F. G. da Silva","A. Quinet","31/85","2001","04","09","Brasil","Rio de Janeiro","Nova Friburgo","Município de Nova Friburgo, Lumiar/ Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RFA39691",NA,"2001","08","01","Árvore, 3m de altura, 35cm de DAP, folha discolor verde, fruto imaturo castanho, comum no local.",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-13 09:19:50-03","UFRJ","RFA","26869","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. C. de Lima & L. F. G. da Silva","A. Quinet","ago-73","2001","02","16","Brasil","Rio de Janeiro","Nova Friburgo","Município de Nova Friburgo, Lumiar, Sitio dos Lírios Brancos.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RFA39687",NA,"2001","06","11","Árvore, 4m de altura, 30 cm de DAP, folha discolor verde, flor com botões marrons.",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:30:33-03","UFRJ","RFA","5527","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","P. Occhioni","P. Occhioni","1433","1958","04","09","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA43640",NA,NA,NA,NA,"Árvore pequena, flores alvas",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:19:50-03","UFRJ","RFA","26577","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. C. de Lima & L. F. G. da Silva","Flavio Britto Pereira","38/68","2001","01","28","Brasil","Rio de Janeiro","Sapucaia","Município de Sapucaia, 3°Distrito.","-42.9143981933594","-21.9950008392334",NA,NA,NA,NA,"RFA39689",NA,"2001","06","11","Arbusto, 3m de altura, 9cm de DAP, folha verde, flor branca.",NA,NA,NA,NA,"27567","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:30:33-03","UFRJ","RFA","19419","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. C. de Lima","T. S. Santos","985","1970","07","21","Brasil","Espírito Santo","Vitória","BR 262 a Realeza","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"RFA43525",NA,NA,NA,NA,"Árvore de 8 m de altura; estames brancos, anteras cremes, cálice escuro",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:30:33-03","UFRJ","RFA","8951","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"E. Pereira","3820","1958","05","28","Brasil","Rio de Janeiro","Rio de Janeiro","Sumaré","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA27805",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-13 09:19:50-03","UFRJ","RFA","27596","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","H. C. de Lima & L. F. G. da Silva","A. Quinet","17/88","2001","04","15","Brasil","São Paulo","Bananal","Município de Bananal, Sertão de Joaquina.","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"RFA39690",NA,"2001","08","01","Árvore, 7m de altura, 32cm de DAP, folha discolor verde, fruto imaturo castanho, flor com botões castanhos, comum no local.",NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-24 17:10:40-03","UTFPR","DVPR","3786","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Cordeiro, J","Siqueira, EL; et al.","912","2013","10","19","Brasil","Minas Gerais","Divisópolis","Sitio do Seu Tozinho/ Adelson","-40.57396","-15.43344","-40.57396","-15.43344","780","780","DVPR003786",NA,"2015",NA,NA,"árvore ca, 6m heliófito. Capítulos alvos.; Relevo: suave-ondulado","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-24 17:10:40-03","UTFPR","DVPR","3753","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Caxambu, MG","Siqueira, EL; et al.","1203","2014","09","17","Brasil","Paraná","Ortigueira","Morro da Pedra Branca","-51.05281","-23.58102","-51.05281","-23.58102","1155","1155","DVPR003753",NA,"2014","09","29","Árvore 7m. heliófita, frutos imaturos esverdeados.; Relevo: Montanhoso","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-24 17:10:40-03","UTFPR","DVPR","3789","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Cordeiro, J","Caxambu, MG; et al.","4762","2013","08","16","Brasil","Minas Gerais","São José da Barra","Fazenda Bugio","-46.15126","-20.4849","-46.15126","-20.4849","812","812","DVPR003789",NA,"2015",NA,NA,"árvore ca 6m, ríparia. Flores alvas.; Relevo: ondulado","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-24 17:10:40-03","UTFPR","DVPR","1211","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Estevan, DA","Angélico, L; Kananda, T","s.n.","2014","02","27","Brasil","Paraná","Capitão Leônidas Marques",NA,"-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"DVPR001211",NA,"2015","03","04","Planta de 4 a 6 m de altura, muito ramificada.","Magnoliophyta",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-11-24 17:10:40-03","UTFPR","DVPR","350","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Dias, MC","Silva, JJ da","s.n.","2005","10","28","Brasil","Paraná","Londrina","Embrapa-Soja, distrito da Warta","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"DVPR000350","DVPR000350","2005",NA,NA,"Árvore 10 m, flores brancas, frutos marrons.; Interior do bosque.","Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-11-24 17:10:40-03","UTFPR","DVPR","2939","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Chagas-Silva, F","Chagas-Silva, F","1635","1993","03","12","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"DVPR002939",NA,NA,NA,NA,"Árvore 15m, botões florais marrom-esverd, flores brancas, odoríferas, súber com lenticelas brancas, córtex creme, frequente.","Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-11-24 17:10:40-03","UTFPR","DVPR","891","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Dall'Agnol, R","Francisco, EM","792","2004","08","15","Brasil","Paraná","Sapopema","Margem direita da rodovia","-50.5802993774414","-23.9108009338379",NA,NA,"1095","1095","DVPR000891","DVPR000891",NA,NA,NA,"Árvore 3,6m.","Magnoliophyta",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-11-24 17:10:40-03","UTFPR","DVPR","4470","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Garcia, FCP","Zampieri, C","s.n.","1986","05","18","Brasil","São Paulo","Birigui","Rodovia Birigui - Bilac, Km 8.","-50.3400001525879","-21.2800006866455",NA,NA,NA,NA,"DVPR004470",NA,"1997","07",NA,"Árvore 6 m, flores creme, botões florais esverdeados, frutos imaturo marrom.","Magnoliophyta",NA,NA,NA,"24456","auto",NA,NA,NA,NA,NA,NA,NA
"90","2021-04-08 17:40:00-03","EAO","IAN","107568","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Magalhães, MG","5447","1945","06","17","Brasil","Minas Gerais",NA,"Mata da base de serra do Brigadeiro. Hervalia. Zona da mata.",NA,NA,NA,NA,NA,NA,"IAN107568",NA,NA,NA,NA,"Arvore 5-6,00m alt. Flor alva.","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
