"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"464","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2609010","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Rambo B",NA,"1950","05","01","Brazil",NA,NA,"Rio Grande do Sul, prope Osorio.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2609010 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2609010","NL-L2609010",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"465","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2609012","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Belém RP; Magalhaes M",NA,"1965","04","25","Brazil",NA,NA,"Bahia, Maraú (Ba). Transição de mata litorânes para restinga.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2609012 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2609012","NL-L2609012",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"466","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2609013","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Belém RP",NA,"1965","10","06","Brazil",NA,NA,"Bahia, Maraú (Ba). Restinga.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2609013 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2609013","NL-L2609013",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"467","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2609014","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Brade AC",NA,"1950","07","13","Brazil",NA,NA,"Sao Phomé das letras-Est. de Minas-Mun de Baipendi.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2609014 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2609014","NL-L2609014",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"468","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2609015","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Segadas-Vianna F; et al.",NA,"1953","07","16","Brazil",NA,NA,"Sto. of rio de janeiro, cabo Frio Co, Arraial do Cabo. pental beach.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2609015 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2609015","NL-L2609015",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"469","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2609016","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1962","10","27","Brazil",NA,NA,"Santa Catarina, matos Costa.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2609016 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2609016","NL-L2609016",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"470","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2609018","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Machado O",NA,"1945","02","17","Brazil",NA,NA,"Estado da Guanabara-Restinga da Tijuca.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2609018 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2609018","NL-L2609018",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"471","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2609019","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Gibbs PE; Abbott JR; Andrade JB de",NA,"1977","05","17","Brazil",NA,NA,"Estdao de minas Gerais, 20 Km. S de Diamantina. Serra de estrada para Conselheiro da Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2609019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2609019","NL-L2609019",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"472","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.3779563","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Pedersen TM",NA,"1979","12","14","Brazil",NA,NA,"Brasilienses, Porto Belo: Zimbros, Santa Catarina, mun.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3779563 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3779563","NL-L3779563",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"473","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.3779631","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Chaves E; Mendes VC",NA,"2004","10","23","Brazil",NA,NA,"Brasil, Goiás, alto Paraiso de Goiás.","-47.593056","-14.163333","-47.593056","-14.163333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3779631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3779631","NL-L3779631",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"474","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.3779632","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Chaves E; Bezerra KMG",NA,"2005","05","20","Brazil",NA,NA,"Brasil, Goiás, alto Paraiso de Goiás.","-47.593056","-14.163333","-47.593056","-14.163333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3779632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3779632","NL-L3779632",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"475","2020-02-08 09:01:29-03","NBC","NL-BOTANY","U.1265513","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Duarte AP",NA,"1950","07","10","Brazil",NA,NA,"Estado da Guanabara-Barre da Tijuca, abaixo do corsário.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1265513 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1265513","NL-U1265513",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"476","2020-02-08 09:01:29-03","NBC","NL-BOTANY","U.1265514","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Machado O",NA,"1945","02","17","Brazil",NA,NA,"Estado da Guanabara-Restinga da Tijuca.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1265514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1265514","NL-U1265514",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"477","2020-02-08 09:01:29-03","NBC","NL-BOTANY","U.1265515","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Unknown",NA,"1970","02","01","Brazil",NA,NA,"Estado do Rio de Janeiro, Mun. Casemiro de Abreu-Barra de Sao Joao.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1265515 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1265515","NL-U1265515",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"478","2020-02-08 09:01:29-03","NBC","NL-BOTANY","U.1265523","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Simonis JE; Cordeiro I",NA,"1983","03","01","Brazil",NA,NA,"Campos Rupestres, MG. Municipio de Grao-Mogol.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1265523 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1265523","NL-U1265523",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"479","2020-02-08 09:01:29-03","NBC","NL-BOTANY","U.1265524","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Cordeiro I; Simonis JE",NA,"1983","02","23","Brazil",NA,NA,"Campos Rupestres, MG. Municipio de Datas, arredores da cidade.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1265524 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1265524","NL-U1265524",NA,"Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"480","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L 0007175","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,"Romao GO","2009","06","04","Sello F",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200007175 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0007175","NL-L0007175","brasiliensis","Southern America",NA,NA,"isotype",NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"481","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608419","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Ferreira VF",NA,"1972","08","16","Brazil",NA,NA,"Estado do Espirito Santo, mun. Cachoci- ro do Itapemirim, Vargem alta, Morro do Sul.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608419 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608419","NL-L2608419","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"482","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608420","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Koczicki C",NA,"1969","09","18","Brazil",NA,NA,"Serra Capivari Grande (Campina Grande Su!, Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608420 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608420","NL-L2608420","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"483","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608421","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Hatschbach GG",NA,"1969","06","14","Brazil",NA,NA,"Serra Capivari Grande (Campina Grande Sul!, Pr.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608421 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608421","NL-L2608421","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"484","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608422","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Monteiro S.; Vianna MC",NA,NA,NA,NA,"Brazil",NA,NA,"Minas Gerais, São tomé das Letras.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608422 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608422","NL-L2608422","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"485","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608423","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Hatschbach GG",NA,"1968","11","13","Brazil",NA,NA,"Serra Capivari Grande (Campona Grande Sul), Pr.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608423 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608423","NL-L2608423","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"486","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608424","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Anderson WR; Stieber M; Kirkbride Jr JH",NA,"1972","03","05","Brazil",NA,NA,"Planlato do Brasil, Estado de Bahia, Espigao Mestre.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608424 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608424","NL-L2608424","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"487","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608425","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Hatschbach GG",NA,"1969","06","14","Brazil",NA,NA,"Serra Capivari Grande (Campina Grande sul) P!.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608425 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608425","NL-L2608425","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"488","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608426","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,"Romao GO","2009","06","10","Glaziou AFM",NA,NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608426 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608426","NL-L2608426","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","L 0794672",NA,NA,NA,NA
"489","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608427","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,"Romao GO","2009","06","03","Segadas-Vianna",NA,"1951","02","01","Brazil","Rio de Janeiro",NA,"Pontal Beach.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608427","NL-L2608427","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","L 0794744",NA,NA,NA,NA
"490","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608428","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,"Romao GO","2009","06","03","Andrade AG de",NA,"1963","07","03","Brazil","Rio de Janeiro",NA,"Restinga de S. João da Barra.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608428 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608428","NL-L2608428","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","L 0794746",NA,NA,NA,NA
"491","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608429","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,"Romao GO","2008","06","03","Vogel S",NA,"1965","03","20","Brazil","Rio de Janeiro",NA,"Avenida Sernembetiba bei Rio de Janero.",NA,NA,NA,NA,NA,NA,"Unweit der Meereskuste.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608429 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608429","NL-L2608429","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","L 0794745",NA,NA,NA,NA
"492","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608430","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,"Romao GO","2008","06","03","Riedel L",NA,"1830","06","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608430 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608430","NL-L2608430","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","L 0794743",NA,NA,NA,NA
"493","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608431","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,"Romao GO","2009","06","03","Romariz D",NA,"1947","02","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608431","NL-L2608431","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","L 0794742",NA,NA,NA,NA
"494","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608432","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Duarte AP",NA,"1964","09","25","Brazil",NA,NA,"Guanabara - Pico da Tijuca.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608432 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608432","NL-L2608432","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"495","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608433","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Hatschbach GG",NA,"1968","10","08","Brazil",NA,NA,"Rio Taquari (Mun.4-Barras)Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608433","NL-L2608433","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"496","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608434","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Harley RM; et al.",NA,"1974","01","28","Brazil",NA,NA,"Estado de Bahia, Serra do Sincorá, ca. 6km N. of Barra da Estiva on Ibicoara road.","-41.3","-13.583333","-41.3","-13.583333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608434","NL-L2608434","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"497","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608435","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Irwin HS; et al.",NA,"1970","03","28","Brazil",NA,NA,"Planalto do Brasil, Estado de Minas Gerais, Serra do Espinhaço, ca. 3km N. of São João da Chapada, road to Campo do Smapaio.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608435 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608435","NL-L2608435","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"498","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608436","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Irwin HS; Grear JW; Souza R; Reis dos Santos R",NA,"1966","05","06","Brazil",NA,NA,"Planalto do Brasil, distrito Federal, Rio torto, ca. 10 km N.E. of Brasília.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608436 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608436","NL-L2608436","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"499","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608437","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Hatschbach GG",NA,"1969","09","25","Brazil",NA,NA,"Serra Ibitiraquire, Abrigo I(Mun.Campina Grande do sul)Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608437 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608437","NL-L2608437","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"500","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608438","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Hatschbach GG",NA,"1969","09","25","Brazil",NA,NA,"Serra Ibitiraquire, abrigo 1(Mun.Campina Grande do Sul)Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608438","NL-L2608438","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"501","2020-02-08 09:01:29-03","NBC","NL-BOTANY","L.2608439","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Altamiro; et al.",NA,"1946","02","06","Brazil",NA,NA,"Distrito Federal - Pico da Tijuca.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2608439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2608439","NL-L2608439","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"502","2020-02-08 09:01:29-03","NBC","NL-BOTANY","U.1265510","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Mexia YEJ",NA,"1931","04","29","Brazil",NA,NA,"State of Minas Geraes, Diamantina, Chacara das Bicas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1265510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1265510","NL-U1265510","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"503","2020-02-08 09:01:29-03","NBC","NL-BOTANY","U.1265516","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Harley RM; et al.",NA,"1974","01","28","Brazil",NA,NA,"Estado de Bahia, Serra do Sincorá, ca. 6km N. of Barra da Estiva on Ibicoara road.","-41.3","-13.583333","-41.3","-13.583333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1265516 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1265516","NL-U1265516","brasiliensis","Southern America",NA,NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
