"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"768","2020-08-31 09:11:58-03","INPA","INPA","239012","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Reiner, H","Prata, EMB","707","2010","09","24","Brasil","Amazonas","Novo Aripuanã","Reserva de Desenvolvimento Sustentável do Madeira., Rio Madeira, margem esquerda.","-60.25116","-4.94139","-60.25116","-4.94139",NA,NA,"INPA0239012","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0239012 INPA0239012_e INPA0239012_nd",NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA
"769","2020-08-31 09:11:58-03","INPA","INPA","24674","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Miralha, JMS","Prance, GT","7875","1968","10","05","Brasil","Acre","Sena Madureira","Rio Iaco, Trail from W bank of rio Iaco to rio Purus, 3 km above confluence.","-68.67","-9.05","-68.67","-9.05",NA,NA,"INPA0024674","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0024674 INPA0024674_e INPA0024674_e1",NA,NA,"1987","11",NA,NA,NA,NA,NA,NA,NA
"770","2020-08-31 09:11:58-03","INPA","INPA","44990","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Prance, GT","Prance, GT","21014","1974","05","03","Brasil","Amazonas","Manaus","Campus do INPA, INPA, Estrada do Aleixo, km 3.","-59.988132","-3.097367","-59.988132","-3.097367",NA,NA,"INPA0044990","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0044990 INPA0044990_e INPA0044990_e1",NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA
"771","2020-08-31 09:11:58-03","INPA","INPA","7604","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Fries, RE","Rodrigues, WA","1275","1959","09","03","Brasil","Amazonas","Manaus","Campo do Dr. Vieiralves., Campo do Dr. Vieiralves (Parque 10).","-60.016667","-3.05","-60.016667","-3.05",NA,NA,"INPA0007604","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0007604 INPA0007604_e INPA0007604_e1 INPA0007604_e2",NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA
"772","2020-08-31 09:11:58-03","INPA","INPA","93978","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Morawetz, W","Allen, PH","3106","1943","08","28","Colômbia",NA,NA,"Comisaría del Vaupés: Vicinity of Monfort Mission, rio Papurí.",NA,NA,NA,NA,NA,NA,"INPA0093978","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0093978 INPA0093978_e INPA0093978_e1",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"773","2021-01-10 20:48:43-03","INPA","INPA","x142793","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Johnson, DM","Silva, MG da","912","1978","06",NA,"Colômbia","Amazonas","Letícia","Letícia",NA,NA,NA,NA,NA,NA,"INPAx142793","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"774","2020-08-31 09:11:58-03","INPA","INPA","246062","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Ramos, JF","Viana, GP","92","2011","09","01","Brasil","Rondônia","Manicoré","Comunidade Ribamar, Margem direita do Rio Madeira (atrás da comunidade).","-61.211306","-6.039111","-61.211306","-6.039111",NA,NA,"INPA0246062","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0246062 INPA0246062_e",NA,NA,"2012","01","07",NA,NA,NA,NA,NA,NA
"775","2020-08-31 09:11:58-03","INPA","INPA","246115","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Ramos, JF","Viana, GP","171","2011","09","12","Brasil","Amazonas","Borba","Comunidade do Puruizinho, Margem direita do Rio Madeira.","-59.638806","-4.182389","-59.638806","-4.182389",NA,NA,"INPA0246115","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0246115 INPA0246115_e",NA,NA,"2012","01","07",NA,NA,NA,NA,NA,NA
"776","2021-01-10 20:48:43-03","INPA","INPA","280869","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Machado, CC","Machado, CC","408","2017","07","02","Brasil","Amazonas","Beruri","RDS Piagaçu-Purus, Comunidade Uauaçu","-61.3731002807617","-3.89832997322083",NA,NA,NA,NA,"INPA0280869","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,NA,"192124","auto","2017","09",NA,NA,NA,NA,NA,NA,NA
"777","2020-08-31 09:11:58-03","INPA","INPA","249697","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Reiner, H","Silva, JAC da","1038","2003","11","21","Brasil","Amazonas","Santa Isabel do Rio Negro","Santa Isabel, Estarda do Piçarreiro.","-65.0192031860352","-0.413888990879059",NA,NA,NA,NA,"INPA0249697","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0249697 INPA0249697_e","323677","auto","2014","01",NA,NA,NA,NA,NA,NA,NA
"778","2021-01-10 20:48:43-03","INPA","INPA","62528","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Falcão Junior, MJ de A.","278","1976","12","22","Brasil","Amazonas","Manaus","AM 010, Variante da BR 174 a Manaus (ZF1?), Estrada Manaus-Caracaraí, BR-174, km 31, Fazenda NAF 6.","-59.85","-2.683333","-59.85","-2.683333",NA,NA,"INPA0062528","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0062528 INPA0062528_e INPA0062528_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2020-08-31 09:11:58-03","INPA","INPA","167608","S","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Lobão, AQ","Ratter, JA","5576","1987","03","06","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Ecological Station.","-61.416667","3.366667","-61.416667","3.366667",NA,NA,"INPA0167608","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0167608 INPA0167608_e",NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA
"780","2020-08-31 09:11:58-03","INPA","INPA","192144","S","Plantae","Annonaceae","Annona","montana","Annona montana marcgravii","(Mart.) Fr.",NA,"Rodrigues, E","103","1995","10","05","Brasil","Amazonas",NA,"Rio Jaú, Parque Nacional do Jaú","-61.8","-1.9","-61.8","-1.9",NA,NA,"INPA0192144","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0192144 INPA0192144_e INPA0192144_e1",NA,NA,NA,NA,NA,NA,"marcgravii",NA,NA,NA,NA
"781","2021-01-10 20:48:43-03","INPA","INPA","86969","Carpo","Plantae","Annonaceae","Annona","montana","Annona montana marcgravii","(Mart.) Fr.","Schatz, GE","Monteiro, OP","79-29","1979","05",NA,"Brasil","Amazonas","Manacapuru","Lago do Jacaré","-60.811086","-3.664404","-60.811086","-3.664404",NA,NA,"INPA0086969","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0086969 INPA0086969_e INPA0086969_e1",NA,NA,"1983","04",NA,NA,"marcgravii",NA,NA,NA,NA
"782","2020-08-31 09:11:58-03","INPA","INPA","128396","S","Plantae","Annonaceae","Annona","montana","Annona montana marcgravii","(Mart.) Fr.","Steven, RH","Hill, SR","12944","1983","07","04","Brasil","Amazonas","Maués","Rio Abacaxis, Terra Preta, Rio Abacaxis, black water, Terra Preta.","-58.666667","-4.366667","-58.666667","-4.366667",NA,NA,"INPA0128396","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0128396 INPA0128396_e INPA0128396_e1",NA,NA,"1983",NA,NA,NA,"marcgravii",NA,NA,NA,NA
"783","2020-08-31 09:11:59-03","INPA","INPA","86969","S","Plantae","Annonaceae","Annona","montana","Annona montana marcgravii","(Mart.) Fr.","Schatz, GE","Monteiro, OP","79-29","1979","05",NA,"Brasil","Amazonas","Manacapuru","Lago do Jacaré","-60.811086","-3.664404","-60.811086","-3.664404",NA,NA,"INPA0086969","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0086969 INPA0086969_e INPA0086969_e1",NA,NA,"1983","04",NA,NA,"marcgravii",NA,NA,NA,NA
"784","2020-08-31 09:11:58-03","INPA","INPA","80628","S","Plantae","Annonaceae","Annona","montana","Annona montana marcgravii","(Mart.) Fr.","Silva, MF da","Mota, CDA da","2921","1978","11","29","Brasil","Amazonas","Santa Isabel do Rio Negro","Tapuruquara, Fazenda São Tomé, Margem direita do rio Negro. Fazenda São Tomé.","-65.0192031860352","-0.413888990879059",NA,NA,NA,NA,"INPA0080628","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0080628 INPA0080628_e","323677","auto","1980","07",NA,NA,"marcgravii",NA,NA,NA,NA
"785","2020-08-31 09:11:59-03","INPA","INPA","11167","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Guedes, M","MG2304","1901","09","14","Brasil","Pará","Belém","Ilha Mexiana, fazenda Nazaré, Ilha Mexicana, Fazenda Nazaré.","-48.5","-1.3","-48.5","-1.3",NA,NA,"INPA0011167","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0011167 INPA0011167_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2020-08-31 09:11:59-03","INPA","INPA","11167","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Silva, MG da","s.n.","1901","09","14","Brasil","Pará","Belém","Ilha Mexiana, fazenda Nazaré, Ilha Mexicana, Fazenda Nazaré.","-48.5","-1.3","-48.5","-1.3",NA,NA,"INPA0011167","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0011167 INPA0011167_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2020-08-31 09:11:59-03","INPA","INPA","161633","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Silva, MF da; Cortês, A","Cortês, A","40","1991","11","12","Brasil","Amazonas","Manaus","Campus do INPA, Campus do INPA","-59.985833","-3.096111","-59.985833","-3.096111",NA,NA,"INPA0161633","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0161633 INPA0161633_1 INPA0161633_1e INPA0161633_e INPA0161633_e1",NA,NA,"1992","02",NA,NA,NA,NA,NA,NA,NA
"788","2021-01-10 20:48:43-03","INPA","INPA","161633","Dupli","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Silva, MF da; Cortês, A","Cortês, A","40","1991","11","12","Brasil","Amazonas","Manaus","Campus do INPA, Campus do INPA","-59.985833","-3.096111","-59.985833","-3.096111",NA,NA,"INPA0161633","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0161633 INPA0161633_1 INPA0161633_1e INPA0161633_e INPA0161633_e1",NA,NA,"1992","02",NA,NA,NA,NA,NA,NA,NA
"789","2021-01-10 20:48:43-03","INPA","INPA","161633","compl","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Silva, MF da; Cortês, A","Cortês, A","40","1991","11","12","Brasil","Amazonas","Manaus","Campus do INPA, Campus do INPA","-59.985833","-3.096111","-59.985833","-3.096111",NA,NA,"INPA0161633","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0161633 INPA0161633_1 INPA0161633_1e INPA0161633_e INPA0161633_e1",NA,NA,"1992","02",NA,NA,NA,NA,NA,NA,NA
"790","2021-01-10 20:48:43-03","INPA","INPA","161633","Dupli","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Silva, MF da; Cortês, A","Cortês, A","40","1991","11","12","Brasil","Amazonas","Manaus","Campus do INPA, Campus do INPA","-59.985833","-3.096111","-59.985833","-3.096111",NA,NA,"INPA0161633","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0161633 INPA0161633_1 INPA0161633_1e INPA0161633_e INPA0161633_e1",NA,NA,"1992","02",NA,NA,NA,NA,NA,NA,NA
"791","2020-08-31 09:11:59-03","INPA","INPA","211416","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Rainer, H","Ming, LC","354","1993","12","09","Brasil","Acre","Xapurí","RESEX Chico Mendes, Reserva Extrativista Chico Mendes, Seringal Boa Vista, Colocação Pimenteira.","-68.5042","-10.6519","-68.5042","-10.6519",NA,NA,"INPA0211416","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0211416 INPA0211416_e",NA,NA,"2004","05","06",NA,NA,NA,NA,NA,NA
"792","2020-08-31 09:11:59-03","INPA","INPA","213980","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Santos, JL dos","Rocha, SFR","187","2003",NA,NA,"Brasil","Amazonas","Uarini","Região de várzea do Rio Solimões, dentro dos limites da Reserva de Desenvolvimento Sustentável Mamirauá. Comunidade Aiucá, em frente à casa da D. Iracema, dentro de sua horta-jardim.","-65.133333","-2.8","-65.133333","-2.8",NA,NA,"INPA0213980","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,NA,NA,NA,"2004","03",NA,NA,NA,NA,NA,NA,NA
"793","2021-01-10 20:48:43-03","INPA","INPA","2180","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Fries, RE","Rodrigues, WA","INPA2180","1955","10","19","Brasil","Amazonas","Manaus","Igarapé de São Raimundo, Igarapé de São Raimundo.","-60.016667","-3.116667","-60.016667","-3.116667",NA,NA,"INPA0002180","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0002180 INPA0002180_e INPA0002180_e1",NA,NA,"1960",NA,NA,NA,NA,NA,NA,NA,NA
"794","2020-08-31 09:11:59-03","INPA","INPA","251941","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Silva, MDS","101","2012","01","25","Brasil","Amazonas","Manaus","Bairro Santa Etelvina","-60.012444","-2.970278","-60.012444","-2.970278",NA,NA,"INPA0251941","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-01-10 20:48:43-03","INPA","INPA","255301","Carpo","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Perdiz, RO","Perdiz, RO","1231","2012","01","27","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Grade do PPBio. Trilha L02, segmento 500-600m.","-61.2","1.2","-61.2","1.2",NA,NA,"INPA0255301","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0255301 INPA0255301_e",NA,NA,"2013","10",NA,NA,NA,NA,NA,NA,NA
"796","2021-01-10 20:48:43-03","INPA","INPA","255301","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Perdiz, RO","Perdiz, RO","1231","2012","01","27","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Grade do PPBio. Trilha L02, segmento 500-600m.","-61.2","1.2","-61.2","1.2",NA,NA,"INPA0255301","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0255301 INPA0255301_e",NA,NA,"2013","10",NA,NA,NA,NA,NA,NA,NA
"797","2021-01-10 20:48:43-03","INPA","INPA","255301","Carpo","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Perdiz, RO","Perdiz, RO","1231","2012","01","27","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Grade do PPBio. Trilha L02, segmento 500-600m.","-61.2","1.2","-61.2","1.2",NA,NA,"INPA0255301","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0255301 INPA0255301_e",NA,NA,"2013","10",NA,NA,NA,NA,NA,NA,NA
"798","2021-01-10 20:48:43-03","INPA","INPA","287909","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Serbin, GM","45","2020","02","28","Brasil","Amazonas","Benjamin Constant","UFAM, Atrás do bloco 3.","-70.056944","-4.653256","-70.056944","-4.653256",NA,NA,"INPA0287909","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2021-01-10 20:48:43-03","INPA","INPA","62527","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Falcão Junior, MJ de A.","277","1976","12","22","Brasil","Amazonas","Manaus","AM 010, km 31, fazenda NAF 6, Estrada Manaus-Caracaraí, BR-174, km 31, Fazenda NAf 6.","-59.888199","-2.744871","-59.888199","-2.744871",NA,NA,"INPA0062527","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0062527 INPA0062527_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2021-01-10 20:48:43-03","INPA","INPA","287906","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Serbin, GM","41","2020","02","26","Brasil","Amazonas","Tabatinga","Condomínio das Bromélias, Em frente a casa da D. Flor.","-70.561042","-4.376944","-70.561042","-4.376944",NA,NA,"INPA0287906","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-08-31 09:12:00-03","INPA","INPA","75580","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Miralha, JMS","Nascimento, JR do","583","1978","04","11","Brasil","Amazonas","Manaus","Campus do INPA, Estrada do Aleixo, Campus do INPA.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,"INPA0075580","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0075580 INPA0075580_e INPA0075580_e1",NA,NA,"1995","09",NA,NA,NA,NA,NA,NA,NA
"802","2021-01-10 20:48:43-03","INPA","INPA","77767","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Silva, MF da","Falcão Junior, MJ de A.","216","1978","07","26","Brasil","Amazonas","Manaus","Bairro de Petropólis, Rua Aristofano Antony, no. 8, Bairro de Petropólis.","-59.983333","-3.1","-59.983333","-3.1",NA,NA,"INPA0077767","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0077767 INPA0077767_e",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA
"803","2020-08-31 09:11:59-03","INPA","INPA","251921","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Silva, MDS","16","2011","07","26","Brasil","Amazonas","Manaus","Conjunto Novo Mundo","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0251921","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-08-31 09:12:00-03","INPA","INPA","40908","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Albuquerque, BWP de","Albuquerque, BWP de","9","1973","08","08","Brasil","Amazonas","Manaus","Colônia Santo Antônio, Colonia Santo Antônio, estrada do Rosa de Maio, estrada Manaus-Itacoatiara, km 8.","-60.033333","-3.416667","-60.033333","-3.416667",NA,NA,"INPA0040908","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0040908 INPA0040908_e",NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-08-31 09:11:59-03","INPA","INPA","150122","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.","Miralha, JMS","Silva, MF da","2376","1987","04","23","Brasil","Roraima",NA,"Ilha de Maracá, Estação Ecológica de Maracá.","-61.7","3.4","-61.7","3.4",NA,NA,"INPA0150122","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0150122 INPA0150122_e INPA0150122_e1",NA,NA,"1995","09",NA,NA,NA,NA,NA,NA,NA
"806","2021-01-10 20:48:43-03","INPA","INPA","56951","Carpo","Plantae","Annonaceae","Annona","reticulata","Annona reticulata","L.","Schatz, GE","Araújo, VC de","INPA56951","1976","07","09","Brasil","Pará","Jurutí","Casa do Hotel Mimi, Casa do Hotel Mimi.","-56.3","-2.4","-56.3","-2.4",NA,NA,"INPA0056951","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0056951 INPA0056951_e",NA,NA,"1983","04",NA,NA,NA,NA,NA,NA,NA
"807","2021-01-10 20:48:43-03","INPA","INPA","56951","compl","Plantae","Annonaceae","Annona","reticulata","Annona reticulata","L.","Schatz, GE","Araújo, VC de","INPA56951","1976","07","09","Brasil","Pará","Jurutí","Casa do Hotel Mimi, Casa do Hotel Mimi.","-56.3","-2.4","-56.3","-2.4",NA,NA,"INPA0056951","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0056951 INPA0056951_e",NA,NA,"1983","04",NA,NA,NA,NA,NA,NA,NA
"808","2020-08-31 09:12:01-03","INPA","INPA","56951","S","Plantae","Annonaceae","Annona","reticulata","Annona reticulata","L.","Schatz, GE","Araújo, VC de","INPA56951","1976","07","09","Brasil","Pará","Jurutí","Casa do Hotel Mimi, Casa do Hotel Mimi.","-56.3","-2.4","-56.3","-2.4",NA,NA,"INPA0056951","Southern America",NA,NA,"Dicotyledon Magnoliids","Magnoliales",NA,NA,"INPA0056951 INPA0056951_e",NA,NA,"1983","04",NA,NA,NA,NA,NA,NA,NA
"809","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","5224",NA,"Plantae","Annonaceae","Annona","montana","Annona montana","Macf.","D. M. Johnson/1991","H. Q. Boudet Fernandes; et al","2554","1988","09","19","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,"Arvoreta 5m X 20cm, frutos verdes. Capoeirão ripário. Semi-sombra, meio de encosta.","MBML005224",NA,NA,NA,NA,NA,NA,NA,"MBML005224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2021-01-04 11:29:30-03","UEMA","SLUI","1760","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macf.",NA,"F. H. Muniz",NA,"1993","01",NA,"Brasil","Maranhão","São Luís","Parque Estadual do Bacanga - Reserva Florestal do Sacavém","-44.276111","-2.599917","44°16'34W","02°35'59.7S",NA,NA,"SLUI001760",NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2021-01-04 11:29:30-03","UEMA","SLUI","5491","PreservedSpecimen","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Rabelo, J. S.",NA,"2019","03","15","Brasil","Maranhão","Bacuri","Povoado Bacuri","-45.1338996887207","-1.70278000831604",NA,NA,NA,NA,"SLUI005491",NA,NA,NA,"Angiospermae",NA,NA,NA,NA,"22658","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2021-01-09 21:48:17-03","UNICENTRO","HUCO","2723","S","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Maeda, J.M.","s.n.","2010","10","20","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"LS10-019; Altura 8 m; DESC: Altura 8 m","HUCO002723",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2021-03-04 11:04:18-03","UFRB","HURB","24055","PreservedSpecimen","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Silva, R.M. da","C","2019","04","15","Brasil","Bahia","Santo Antonio de Jesus","Fazenda Cunha; Zona Rural","-39.502558","-12.95","39º30'09,21W","12º57'00S",NA,"ramo, 30cm, com folhas, flor e fruto pequenos","HURB000024055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2021-03-04 11:04:17-03","UFRB","HURB","24054","PreservedSpecimen","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Silva, R.M. da","B","2019","04","15","Brasil","Bahia","Santo Antonio de Jesus","Fazenda Cunha; Zona Rural","-39.502558","-12.95","39º30'09,21W","12º57'00S",NA,"ramos, 30cm, com folhas e flor","HURB000024054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2021-03-04 11:04:17-03","UFRB","HURB","24053","PreservedSpecimen","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Silva, R.M. da","A","2019","04","15","Brasil","Bahia","Santo Antonio de Jesus","Fazenda Cunha; Zona Rural","-39.502558","-12.95","39º30'09,21W","12º57'00S",NA,"ramo, 30cm, folhas, flor e fruto pequeno","HURB000024053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2021-03-04 11:04:18-03","UFRB","HURB","24898","PreservedSpecimen","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5054","2019","04","23","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,"PM 76","HURB000024898",NA,NA,NA,NA,NA,NA,NA,"HURB000024898","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2021-03-04 11:04:17-03","UFRB","HURB","11210","PreservedSpecimen","Plantae","Annonaceae","Annona","muricata","Annona muricata","L.",NA,"Rocha, R.","1","2015","02","12","Brasil","Bahia","Retirolândia",NA,"-39.4255981445312","-11.4949998855591",NA,NA,NA,"Cultivada, projeto Genotoxidade e citotoxidade dos extratos de graviola e boldo.","HURB000011210",NA,NA,NA,NA,NA,NA,NA,"HURB000011210","20958","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2020-06-15 15:28:20-03","UNESP-RC","HRCB","16485","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macf.","Muniz, F.H.","Muniz, F.H.","203","1993",NA,NA,"Brasil","Maranhão","São Luis",NA,"-44.3027992248535","-2.52972006797791",NA,NA,NA,"Arvoreta ca. 6m, DAP = 5,9cm, botão floral verde claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33693","auto","1993","05","18",NA,NA,NA,NA,NA,NA
"819","2020-06-15 15:28:20-03","UNESP-RC","HRCB","16428","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macf.","Rosa, N.","Muniz, F.H.","211","1992",NA,NA,"Brasil","Maranhão","São Luis",NA,"-44.3027992248535","-2.52972006797791",NA,NA,NA,"Árvore ca. 13m , DAP = 16,2cm, botão floral e flores amarelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33693","auto","1993","11","18",NA,NA,NA,NA,NA,NA
