X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.622778,-23.649444,"1884",2020-07-24 17:21:15-03,MBML,MBML-HERBARIO,"22166",NA,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Müll.Arg.,J. H. Kirkbride Jr. 25-04-1977,H. Luederwaldt,"1913","11",NA,Brasil,São Paulo,São Paulo,Ipiranga,-46.622778,-23.649444,46W37'22,23S38'58,MBML022166,NA,NA,NA,NA,NA,NA,NA,Ex. Herv. Do Museu Paulista. N° 477.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.941944,-23.827222,"1931",2020-07-10 09:49:11-03,MBML,MBML-HERBARIO,"43983",NA,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,L.B. dos Santos/2011,"J. A. Lombardi; M.N. Saka & L.B. Cavalca","2010","10","19",Brasil,São Paulo,São Lourenço da Serra,"Reserva Particular do Patrimônio Natural Paiol Maria, trilha das Águas",-46.941944,-23.827222,46W56'31,23S49'38,MBML043983,NA,NA,NA,NA,"7910","707","707","Trilhas no interior de mata atlântica secundária. Arbusto ca 1,2m, folhas papiráceas, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.8800010681152,-23.1800003051758,"1983",2020-07-15 14:43:39-03,UNESP-RC,HRCB,"45160",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,Lombardi,"2006","10","19",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,46º05W,23º12S,NA,NA,NA,NA,NA,"6474","1020","1020","Arbusto ca. 2,5 m, folhas cartáceas, flores brancas",NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"1988",2020-07-15 14:43:39-03,UNESP-RC,HRCB,"47359",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,Lombardi,"2007","05","18",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,46º56'08.8W,"23º13'49,6S",NA,NA,NA,NA,NA,"6608","985","985","borda da trilha. Arbusto ca. 1,8 m, folhas herbáceas, frutos imaturos verdes, maduros roxos",NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-45.8400001525879,-23.5300006866455,"2095",2021-02-25 10:12:24-03,CVRD,CVRD,"14636",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,Vell.,G.A.D.C. Franco,"Sousa, F.M","2005","02","23",BRASIL,SP,Salesópolis,NA,-45.8400001525879,-23.5300006866455,NA,NA,CVRD014636,CVRD014636,"2005","03","05","506","1278","1278","Estrada Intermediaria da petrobrás, trilha da torre (sabesp) <ll>dwc_commonname:</ll> Cravo sessio",América do Sul,NA,NA,Magnoliophyta,Gentianales,NA,NA,"18032",auto,Magnoliopsida,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"2369",2020-09-02 16:39:04-03,Cenargen,CEN,"29297",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,P. Delprete,Frederico Carlos Hoehne,"1931","11","27",Brasil,SP,SAO PAULO,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,CEN00029297,CEN00029297,"2008",NA,NA,NA,NA,NA,Ex. 1ª Secção Botanica e Agronomia do Instituto Biológico. Doação Insitituto de Botânica de São Paulo - SP.,NA,Exsicatas,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2391",2019-11-13 11:30:27-03,USP,SPF,"19735",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell.) Müll.Arg.,"Zappi, DC","Joly, AB","1949","12","21",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00019735,NA,"1996",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.730278,-23.818611,"2393",2019-11-13 11:30:28-03,USP,SPF,"101766",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Godoy, SAP","1995","04","20",Brasil,São Paulo,São Paulo,Parelheiros,-46.730278,-23.818611,"-46.730278","-23.818611",SPF00101766,NA,"2007","02",NA,"498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.743333,-23.991111,"2395",2019-11-13 11:30:28-03,USP,SPF,"116274",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Ferreira, GMP","1996","03","28",Brasil,São Paulo,São Paulo,Parque Estadual da Serra do Mar,-46.743333,-23.991111,"-46.743333","-23.991111",SPF00116274,NA,"2007",NA,NA,"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"2399",2019-11-13 11:30:28-03,USP,SPF,"118079",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Taylor, CM","Garcia, RJF","1992","07","14",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",SPF00118079,NA,"1997",NA,NA,"97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"2400",2019-11-13 11:30:28-03,USP,SPF,"118080",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Garcia, RJF","1992","11","13",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",SPF00118080,SPF00118080,"2007",NA,NA,"235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"2401",2019-11-13 11:30:28-03,USP,SPF,"118081",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Garcia, RJF","1992","11","19",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",SPF00118081,NA,"2007",NA,NA,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"2402",2019-11-13 11:30:28-03,USP,SPF,"118082",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Garcia, RJF","1993","11","10",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",SPF00118082,NA,"2007",NA,NA,"435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"2403",2019-11-13 11:30:28-03,USP,SPF,"118083",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Taylor, CM","Garcia, RJF","1992","11","20",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",SPF00118083,NA,"1997",NA,NA,"262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"2404",2019-11-13 11:30:28-03,USP,SPF,"118084",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Garcia, RJF","1992","12","04",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",SPF00118084,NA,"2014",NA,NA,"277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"2405",2019-11-13 11:30:28-03,USP,SPF,"118085",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Garcia, RJF","1992","12","04",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",SPF00118085,NA,"2014",NA,NA,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.931667,-23.234444,"2421",2019-11-13 11:30:30-03,USP,SPF,"166168",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Assis, LCS","2004","10","19",Brasil,São Paulo,Jundiaí,Parque Municipal da Serra do Japi.,-46.931667,-23.234444,"-46.931667","-23.234444",SPF00166168,NA,"2008",NA,NA,"1064","816","816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.735,-23.835556,"2460",2019-11-13 11:30:30-03,USP,SPF,"98581",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Godoy, SAP","1994","09","14",Brasil,São Paulo,São Paulo,NA,-46.735,-23.835556,"-46.735","-23.835556",SPF00098581,NA,"2007",NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.466667,-23.583333,"2461",2019-11-13 11:30:30-03,USP,SPF,"99681",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Garcia, RJF","1994","05","24",Brasil,São Paulo,São Paulo,APA Parque e Fazenda do Carmo,-46.466667,-23.583333,"-46.466667","-23.583333",SPF00099681,NA,"2007",NA,NA,"463","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.735,-23.835556,"2462",2019-11-13 11:30:30-03,USP,SPF,"99701",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Garcia, RJF","1995","02","15",Brasil,São Paulo,São Paulo,NA,-46.735,-23.835556,"-46.735","-23.835556",SPF00099701,NA,"2007",NA,NA,"561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5499992370605,-23.1100006103516,"2507",2019-11-13 11:30:30-03,USP,SPF,"181176",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Assis, MC","1996","10","20",Brasil,São Paulo,Atibaia,Parque Municipal da Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,SPF00181176,NA,"2008",NA,NA,"326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"2508",2019-11-13 11:30:28-03,USP,SPF,"129696",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Ozório Filho, HL","1997","05","15",Brasil,São Paulo,Atibaia,Parque Municipal da Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,SPF00129696,NA,"2007",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.7799987792969,-23.2000007629395,"2513",2019-11-13 11:30:30-03,USP,SPF,"161763",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Kirkbride, JH","Jung, SL","1977","10","09",Brasil,São Paulo,Campo Limpo Paulista,NA,-46.7799987792969,-23.2000007629395,NA,NA,SPF00161763,NA,"1989",NA,NA,"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9356",auto,NA,NA,NA,NA,NA,NA,CAMPO LIMPO PAULISTA,"3509601"
-46.9099998474121,-23.6000003814697,"2517",2019-11-13 11:30:28-03,USP,SPF,"140081",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Forzza, RC","1999","12","19",Brasil,São Paulo,Cotia,Caucaia do Alto,-46.9099998474121,-23.6000003814697,NA,NA,SPF00140081,NA,"2007",NA,NA,"1461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23869",auto,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.9099998474121,-23.6000003814697,"2518",2019-11-13 11:30:30-03,USP,SPF,"166896",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Rossi, L","1984","11","22",Brasil,São Paulo,Cotia,Cemucam,-46.9099998474121,-23.6000003814697,NA,NA,SPF00166896,NA,"2007",NA,NA,"416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23869",auto,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.8800010681152,-23.1800003051758,"2527",2019-11-13 11:30:30-03,USP,SPF,"99679",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Bernacci, LC","1994","04","12",Brasil,São Paulo,Jundiaí,Estação Experimental do IAC,-46.8800010681152,-23.1800003051758,NA,NA,SPF00099679,NA,"2007",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"2528",2019-11-13 11:30:28-03,USP,SPF,"107701",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Jung-Mendaçolli, SL","Jung-Mendaçolli, SL","1995","04","05",Brasil,São Paulo,Jundiaí,Estação Experimental do IAC,-46.8800010681152,-23.1800003051758,NA,NA,SPF00107701,NA,"1995","04",NA,"1401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"2529",2019-11-13 11:30:30-03,USP,SPF,"98728",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Kiyama, CY","1995","04","18",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,SPF00098728,NA,"2007",NA,NA,"79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"2536",2019-11-13 11:30:28-03,USP,SPF,"10680",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Hoehne, W","1939","10",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00010680,NA,"2007","07",NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2537",2019-11-13 11:30:28-03,USP,SPF,"113636",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Rosa, NA","1980","11","21",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00113636,NA,"2007",NA,NA,"3833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2538",2019-11-13 11:30:28-03,USP,SPF,"115484",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Honda, S","1987","10","18",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00115484,NA,"2007","07",NA,"1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2539",2019-11-13 11:30:28-03,USP,SPF,"13979",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Hoehne, W","1941","11","13",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00013979,NA,"2007","07",NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2540",2019-11-13 11:30:30-03,USP,SPF,"23226",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Kirkbride, JH","Rossi, L","1979","12","13",Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.6300010681152,-23.5400009155273,NA,NA,SPF00023226,NA,NA,NA,NA,"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2541",2019-11-13 11:30:30-03,USP,SPF,"153646",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Caruzo, MBR","Caruzo, MBR","2001","11","01",Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6300010681152,-23.5400009155273,NA,NA,SPF00153646,NA,"2001","11",NA,"8","780","780",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2542",2019-11-13 11:30:28-03,USP,SPF,"149809",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Caruzo, MBR","Caruzo, MBR","2001","11","01",Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6300010681152,-23.5400009155273,NA,NA,SPF00149809,NA,"2001","11",NA,"8","780","780",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2543",2019-11-13 11:30:30-03,USP,SPF,"82058",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Handro, O","1932","12","05",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00082058,NA,"2008",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2544",2019-11-13 11:30:28-03,USP,SPF,"116172",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Rossi, L","1985","02","26",Brasil,São Paulo,São Paulo,Parque Campo Limpo.,-46.6300010681152,-23.5400009155273,NA,NA,SPF00116172,NA,"2007",NA,NA,"567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2545",2019-11-13 11:30:28-03,USP,SPF,"101164",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Godoy, SAP","1995","05","24",Brasil,São Paulo,São Paulo,Parque do Carmo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00101164,NA,"2007",NA,NA,"578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2546",2019-11-13 11:30:28-03,USP,SPF,"13980",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Hoehne, W","1944","10","17",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,SPF00013980,NA,"2007","07",NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2547",2019-11-13 11:30:28-03,USP,SPF,"119288",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Hoehne, FC","1931","11","27",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,SPF00119288,NA,"2007",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2548",2019-11-13 11:30:28-03,USP,SPF,"116173",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Rossi, L","1984","10","10",Brasil,São Paulo,São Paulo,Parque do Morumbi,-46.6300010681152,-23.5400009155273,NA,NA,SPF00116173,NA,"2007","07",NA,"347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2549",2019-11-13 11:30:28-03,USP,SPF,"102890",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Aguiar, OT","1995","05","08",Brasil,São Paulo,São Paulo,Parque Estadual da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,SPF00102890,NA,"2007",NA,NA,"567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2550",2019-11-13 11:30:28-03,USP,SPF,"110812",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Ferreira, GMP","1996","01","18",Brasil,São Paulo,São Paulo,Parque Estadual da Serra do Mar,-46.6300010681152,-23.5400009155273,NA,NA,SPF00110812,NA,"2007",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2551",2019-11-13 11:30:30-03,USP,SPF,"160806",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Barros, F","1990","11","14",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,SPF00160806,NA,"2007","02",NA,"1943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2552",2019-11-13 11:30:28-03,USP,SPF,"115490",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Souza, VC","1987","10","23",Brasil,São Paulo,São Paulo,Parque Morumbi,-46.6300010681152,-23.5400009155273,NA,NA,SPF00115490,NA,"2007",NA,NA,"1076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2553",2019-11-13 11:30:28-03,USP,SPF,"115480",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, DC","Honda, S","1985","05","23",Brasil,São Paulo,São Paulo,Reserva do Morumbi.,-46.6300010681152,-23.5400009155273,NA,NA,SPF00115480,NA,"2007",NA,NA,"617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.816667,-23.633333,"2623",2019-10-07 09:14:51-03,UEFS,HUEFS,"77826",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,C.M.Taylor,"Custódio-Filho, A.","1983","12","10",Brasil,São Paulo,Biritiba Mirim,Estação Biológica de Boraceia,-45.816667,-23.633333,45W49',23S38',HUEFS0077826,HUEFS0077826,"2012","07",NA,"2070","890","950",NA,NA,NA,NA,Angiospermae,Gentianales,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"2637",2019-10-07 09:14:51-03,UEFS,HUEFS,"31413",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,C.M.Taylor,"Hoehne, F.C.","1977","04","25",Brasil,São Paulo,São Paulo,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0031413,HUEFS0031413,"2012","07",NA,NA,NA,NA,NA,NA,NA,NA,Angiospermae,Gentianales,NA,NA,"53584",auto,Asteranae,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2638",2019-10-07 09:14:51-03,UEFS,HUEFS,"31412",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,C.M.Taylor,"Hoehne, F.C.","1977","04","23",Brasil,São Paulo,São Paulo,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0031412,HUEFS0031412,"2012","07",NA,NA,NA,NA,NA,NA,NA,NA,Angiospermae,Gentianales,NA,NA,"53584",auto,Asteranae,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
