"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","infraspecificEpithet","typeStatus","sex"
"307","2019-10-09 11:28:37-03","UFBA","ALCB","037874","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Bautista, HP; Hind, DJN; Queiroz, LP de; M.M. da Silva","1996","11","03","Brasil","Bahia","Piatã","Chapada Diamantina, Serra de Santana","-41.760833","-13.150278","-41.760833","-13.150278","ALCB006733","ALCB006733","Hind, DJN","PCD4011","1309","1309","0,60 m, ereta. Folhas crassas, verde-amareladas. Tépalas lilases, labelo internamente amarelo, coluna lilás-escuro com ápice roxo. Frequente.","1996","11",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-10-09 11:28:37-03","UFBA","ALCB","037889","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Giulietti, AM; Smith, S; Harley, RM; Bautista, HP; Hind, DJN","1996","06","29","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Serra Pé do Morro","-41.206667","-11.590833","-41.206667","-11.590833","ALCB006730","ALCB006730","Bastos, CA","PCD&nf;3215","1293","1293","0,50 m, ereta, terrestre. Inflorescência com ráqui verde-amarelado, brácteas e hipanto rosa-avermelhados, tépalas rosas, coluna avermelhada, labelo com mancha central branca de porção amarela. Raro.; Campo rupestre entremeado com arbu","2008","06","19",NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-08-11 00:16:49-03","UFBA","ALCB","037890","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Woodgyer, EM; Harley, RM; Giulietti, AM","1996","04","03","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Serra de Jacobina, Pico do Jaragu ","-40.483333","-11.166667","-40.483333","-11.166667","ALCB008413","ALCB008413","Azevedo, C","PCD2784","1010","1010","0,60 m, carnosa, crescendo sobre rochas. Flores de pedúnculo castanho-amarelado, tépalas rosas, coluna rosa-escura, labelo de base alaranjada e rodeada de branco. Fruto cinza-vináceo. Raro.; Entre rochas.","2006","10",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-10-09 11:28:37-03","UFBA","ALCB","037893","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Passos Júnior, LA; Guedes, ML; Stannard, B; Atkins, S; Saar, E","1997","01","31","Brasil","Bahia","Mucugê","Chapada Diamantina","-41.335","-12.97","-41.335","-12.97","ALCB006745","ALCB006745","Passarin, ER","PCD4744","1140","1140","Folhas decumbentes. Flores lilás. Frutos imaturos verdes. Ocasional.","2001","07",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-10-09 11:28:37-03","UFBA","ALCB","037901","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Saar, E; Passos Júnior, LA; Santos, TRM dos; Atkins, S; Stannard, B; Guedes, ML","1997","02","15","Brasil","Bahia","Mucugê","Chapada Diamantina, Caminho para Guiné","-41.466667","-12.933333","-41.466667","-12.933333","ALCB008449","ALCB008449","Azevedo, C","PCD5708","1040","1040","1,00 m. Folhas crassas. Flores com pedúnculo vináceo, brácteas paleáceas, marrons; sépalas e pétalas lilases, coluna vinácea, calo e labelo amarelo-ouro. Ocasional.","2003","07","21",NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-08-11 00:16:49-03","UFBA","ALCB","037910","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Atkins, S; Salimena-Pires, FR; Lima, R; Roque, N; Nobre, PH; Woodgyer, EM; Conceição, AA;","1996","03","13","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, A 5 km ao sul de Morro do Chapéu","-41.208056","-11.590833","-41.208056","-11.590833","ALCB006747","ALCB006747","Passarin, ER","PCD2358","1300","1300","0,50 m. Folhas simples. Flores rosas passando a vermelho-escuro, pedicelo vermelho, labelo vermelho-amarelado, fauce alva. Frutos maduros verdes.; Solo arenoso com afloramentos rochosos","2001","07",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-10-09 11:28:37-03","UFBA","ALCB","037930","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Melo, E; Nunes, TS","1994","11","21","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai In cio","-41.466667","-12.45","-41.466667","-12.45","ALCB008409","ALCB008409","Toscano, AL","PCD1200","1150","1150","0,50 m, epífita. Folhas simples, carnosas. Inflorescência com pedúnculo e pedicelo verde-claro; flores com cálice vináceo; labelo rosa intenso com centro alvo-amarelado; anteras esverdeadas. Frequente.; Vegetação de campo rupestre. Af","1997","10",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-10-09 11:28:37-03","UFBA","ALCB","037931","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Melo, E; França, F; Oliveira, S; Nunes, TS; Souza, E; Ganev, W","1994","11","21","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai In cio","-41.466667","-12.45","-41.466667","-12.45","ALCB008407","ALCB008407","Toscano, AL","PCD1164","1150","1150","terrestre. Folhas simples. Flores com pétalas de cor lilás, labelo com bordos fimbriados de cor lilás e centro branco com manchas amarelas na base. Frequente.; Vegetação de campo rupestre. Afloramento rochoso.","1997","10",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-10-09 11:28:37-03","UFBA","ALCB","037932","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stradmann, MTS; Poveda, A; Guedes, ML; Orlandi, RP","1994","08","29","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai In cio","-41.470833","-12.455556","-41.470833","-12.455556","ALCB008412","ALCB008412","Toscano, AL","PCD449","1100","1100","Folhas lanceoladas, crassas. Raro.; Vegetação rupícola em degraus rochosos. Afloramento rochoso de arenito.","1996","05",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-10-09 11:28:37-03","UFBA","ALCB","037933","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG; Souza, GR; Cruz, NB","1994","10","25","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai In cio, campos aberto e rupestre","-41.466667","-12.45","-41.466667","-12.45","ALCB008411","ALCB008411","Toscano, AL","PCD1009","1080","1080","crescendo em formações no campo arenoso. Folhas simples. Flores com tépalas róseas, labelo com mancha amarelo. Ocasional.; Campo aberto com arbustos esparsos. Afloramento rochoso de arenito.","1997","10",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-10-09 11:28:37-03","UFBA","ALCB","037950","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Guedes, ML; Giulietti, AM; Bautista, HP; Stam, G","1994","09","25","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha, próximo ao rio Mucugezinho","-41.433333","-12.45","-41.433333","-12.45","ALCB008410","ALCB008410 ALCB008410_1","Azevedo, C","PCD750","800","800","Folhas simples vináceo-esverdeadas. Inflorescência com raqui verde, pedicelos e ovário róseos; tépalas róseas, coluna avermelhada, parte livre do labelo com base amarela. Ocasional.; Afloramento rochoso de arenito","2003","05","09",NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-10-09 11:28:37-03","UFBA","ALCB","104816","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Vieira, TL; Santos, MF dos","2012","02","09","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Cachoeira do Ferro Doido","-40.999722","-11.625","-40.999722","-11.625","ALCB007351","ALCB007351","Vieira, TL","64","883","883","Rupícola. Até 1,5m. Folhas carnosas, verdes variando com vináceo. Flores lilases, com calosidade alvo-amarelada no labelo.","2012","02",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-10-09 11:28:37-03","UFBA","ALCB","037951","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Melo, E; França, F; Oliveira, S; Nunes, TS; Souza, E; Ganev, W","1994","11","23","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.45","-12.466667","-41.45","-12.466667","ALCB008408","ALCB008408","Toscano, AL","PCD1282","1050","1050","0,40 m, ereta. Folhas simples. Inflorescência com pétalas róseas, com labelo rosa, com mancha amarela no centro. Frutos imaturos verde-vináceos. Raro.; Vegetação de campo rupestre. Afloramento rochoso.","1996","05",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-10-09 11:28:37-03","UFBA","ALCB","038355","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Guedes, ML; Guaré, F; Roque, NF; Martins, DV; Muniz, CV","1998","09","19","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio.","-41.45","-12.45","-41.45","-12.45","ALCB006737","ALCB006737","Guedes, ML","6134","800","800","50cm. Folhas simples. Inflorescência com raqui verde; pedicelos e ovário róseos, tépalas róseas coluna avermelhada, parte livre do labelo com base amarela.; Vegetação rupícola com predominância de gramíneas. Substrato arenito com afl","1998","10",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-10-09 11:28:37-03","UFBA","ALCB","102357","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Guedes, ML; Alunos de Botânica III","2011","10","22","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Morrão.","-41.15","-11.55","-41.15","-11.55","ALCB006734","ALCB006734","Guedes, ML","19334",NA,NA,"eupícola. Folhas coriáceas. Inflorescência com escapo longo, flores liláses.","2012","01",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-10-09 11:28:37-03","UFBA","ALCB","104764","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Vieira, TL; Santos, MF dos","2012","02","12","Brasil","Bahia","Mucugê","Chapada Diamantina, Distrito de Guiné. Trilha Guiné-Pati. Beco do Guiné","-41.515833","-12.760556","-41.515833","-12.760556","ALCB007353","ALCB007353","Vieira, TL","79","1293","1293","Rupícola. Ambiente úmido. Até 60 cm. Folhas verdes, com as mais jovens vináceas. Flores lilases, com calosidade do labelo alvo-amarelada.","2012","02",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-10-09 11:28:37-03","UFBA","ALCB","104765","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Vieira, TL; Santos, MF dos","2012","02","12","Brasil","Bahia","Mucugê","Chapada Diamantina, Distrito de Guiné. Trilha Guiné-Pati","-41.508056","-12.7575","-41.508056","-12.7575","ALCB007350","ALCB007350","Vieira, TL","80","1388","1388","Rupícola. Folhas verdes maculadas de vináceo. Flores lilases. Calosidade do labelo amarela. Frutos vináceos.","2012","02",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-10-09 11:28:37-03","UFBA","ALCB","104797","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Vieira, TL; Stadnik, A; Moura, L; Roque, N","2011","11","18","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Distrito de Itaitu, cachoeira Véu de Noiva","-40.502778","-11.331389","-40.502778","-11.331389","ALCB007356","ALCB007356","Vieira, TL","50","669","669","Rupícola, ca. de 40 cm. Folhas verdes, levemente discolores. Flores lilases. Calo do labelo amarelo com margens alvas.","2011","11",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-10-09 11:28:37-03","UFBA","ALCB","105752","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Roque, N; Santana, FA; Alves, M; Hurbath, F","2011","09","16","Brasil","Bahia","Licínio de Almeida","Serra Geral, Serra do Salto. Próximo ao rio Cascarrento","-42.569722","-14.575278","-42.569722","-14.575278","ALCB049711","ALCB049711","Vieira, TL","3337","1029","1029","folhas verdes tornando - se avermelhadas. Hipanto vináceo, sépalas e pétalas magenta, labelo com mancha alva - amarelada. Fruto imaturo verde - vináceo.; Solo arenoso - graminoso, pedregoso.","2011","09",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-10-09 11:28:37-03","UFBA","ALCB","107582","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Guedes, ML; Alunos do PARFOR","2013","01","19","Brasil","Bahia","Morro do Chapéu","Morrão, próximo da Torre.","-41.15","-11.55","-41.15","-11.55","ALCB006775","ALCB006775","Guedes, ML","20288",NA,NA,"Rizoma curto. Caule ereto. Folhas alternas, imbricadas, lanceoladas ou linear -lanceoladas. Inflorescência terminal, racemosa, flores magenta avermelhada, com o centro branco a amarelo.","2013","05",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-10-09 11:28:37-03","UFBA","ALCB","108216","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Roque, N; Alunos de Botânica III","2013","02","23","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Morrão - Torre da Cill.","-41.2075","-11.591667","-41.2075","-11.591667","ALCB006746","ALCB006746","Roque, N","3938","1279","1279","ca. 1 m alt, folhas concolores. Cálice vináceo pétalas lilases, labelo amarelo alvo.; mata de encosta.","2013","02",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-10-09 11:28:37-03","UFBA","ALCB","1122001","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Nonato, FR; Correia, C; Smidt, E; Silva, VP","2001","08","04","Brasil","Bahia","Morro do Chapéu","Entrada para Morrão.","-41.191944","-11.584167","-41.191944","-11.584167","ALCB006873","ALCB006873",NA,"961","1144","1144","Terrestre. Flores rosas.",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-10-09 11:28:37-03","UFBA","ALCB","113255","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Guedes, ML; Costa, TF; Alunos de Botânica BIOC05","2014","01","18","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, na Torre da Embratel..","-41.2","-11.583333","-41.2","-11.583333","ALCB006753","ALCB006753","Carvalho, DN","21302","1288","1288","Folhas sésseis, margens revoluta. Inflorescência com flores rosadas.","2014","09","10",NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-10-09 11:28:37-03","UFBA","ALCB","113363","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Roque, N; Alves, M; Hurbath, F; Cordeiro, I","2014","02","23","Brasil","Bahia","Jacaraci","Subida para Morro do Chapéu.","-42.519444","-14.882778","-42.519444","-14.882778","ALCB006752","ALCB006752","Carvalho, DN","4216","1199","1199","Até 60cm de altura. Folhas concolores, hipanto vermelho, perianto róseo a magenta, labelo com mácula amarela.; Campo rupestre.","2014","09",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-10-09 11:28:41-03","UFBA","ALCB","115452","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Guedes, ML; Roque, N; Campos, L; Gandara, A","2014","08","07","Brasil","Bahia","Licínio de Almeida","Trilha para Riacho de Areia.","-42.576111","-14.759167","-42.576111","-14.759167","ALCB049710","ALCB049710","Guedes, ML","22187","1131","1131","Folhas rígidas. Inflorescência com flores róseas.","2014","08",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-10-09 11:28:41-03","UFBA","ALCB","120772","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Roque, N; Alunos de Sistemática Evolução de Espermatófitas","2015","05","30","Brasil","Bahia","Morro do Chapéu","Trilha da Guariba.","-41.195833","-11.435","-41.195833","-11.435","ALCB004245","ALCB004245","Guedes, ML","4649","1092","1092","em solo arenoso. Folhas discolores, hipanto vináceo, sépalas e pétalas rósea, coluna alva.","2017","11",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-08 21:33:40-03","UFBA","ALCB","15268","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Bastos, CMB","1982","10","01","Brasil","Bahia","Lençóis","Morro do Pai Inácio.","-41.383333","-12.566667","-41.383333","-12.566667",NA,NA,"Toscano, AL","s/n",NA,NA,"de mais ou menos 40 cm de altura com folhas carnosas. Flores lialases. Caules apresentando nós.","1995","07",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-10-09 11:28:41-03","UFBA","ALCB","20560","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Guedes, ML; et al.","1987","10","11","Brasil","Bahia","Palmeiras","Chapada Diamantina, Cachoeira da Fumaça","-41.55","-12.516667","-41.55","-12.516667","ALCB007358","ALCB007358","Toscano, AL","1533",NA,NA,"0,30 m. Folhas suculentas. Flores lilases.","1995","11",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-10-09 11:28:41-03","UFBA","ALCB","58952","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Jardim, JG; Aguiar, C; Sant'Ana, SC de; Juchum, F; Paixão, JL da","2000","02","24","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, 14,5 na rod. Elísio Medrado/Sta. Teresinha. Torre da Embratel, ca. 7 km do Distr. de Pedra Branca. Serra da Giboia.","-39.475833","-12.853611","-39.475833","-12.853611","ALCB006731","ALCB006731","Azevedo, C","2803","750","750","rupícula ca. 1,0 m alt. Folhas crassas de cor verde, concolores. Flores com corola rósea, mácula amarela no labelo. Frutos imaturos de cor vinácea.","2003","05",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-10-09 11:28:41-03","UFBA","ALCB","59841","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Guedes, ML; Loureiro, DM; Guaré, F; et al.","2002","09","07","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Caminho para Ventura, na estrada","-41.15","-11.55","-41.15","-11.55","ALCB006869","ALCB006869","Guedes, ML","9842",NA,NA,"Folhas crassas. Inflofrescência com flores liláses e labelo com fauce alva.","2002","12",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-10-09 11:28:41-03","UFBA","ALCB","73123","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Guedes, ML; Santos, JS; Carvalho, G; Valadão, RM; Alunos de Botânica III","2006","04","30","Brasil","Bahia","Catolés","Chapada Diamantina, Caminho para a Serra do Barbado","-41.833333","-13.283333","-41.833333","-13.283333","ALCB006736","ALCB006736","Guedes, ML","12363",NA,NA,"de ca .10cm. Folhas crassas. Flores com pétalas e labelo lilás. Freqüente.","2006","08",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-10-09 11:28:41-03","UFBA","ALCB","64923","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Amorim, AMA; Carvalho, AM de; Jardim, JG; Sant'Ana, SC de; Pitanga, GVF","1995","10","28","Brasil","Bahia","Jacobina","Piemonte da Diamantina, estrada Jacobina/Morro do Chapéu, ca. 24 km a partir da sede do município, Serra do Tombador","-40.516667","-11.166667","-40.516667","-11.166667","ALCB006870","ALCB006870","Fraga, CN de","1797",NA,NA,"rupícola, heliófila, comum nos afloramentos. Ramos vinosos. Folhas verde-acinzentadas. Flores com tépalas liláses, labelo com estrias amarelas. Flores em álcool 70%.","2000",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-10-09 11:28:41-03","UFBA","ALCB","67722","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Roque, N; Alunos de Botânica III","2004","09","03","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.001389","-11.635833","-41.001389","-11.635833","ALCB006867","ALCB006867","Azevedo, C","1112","767","767","até 40cm de altura. Hipanto vináceo, corola lilás, fauce alvo-amarelada.","2006","10",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-10-09 11:28:41-03","UFBA","ALCB","69453","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Roque, N; Alunos de Botânica III","2006","01","20","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Cachoeira do Ferro Doido","-41.000833","-11.628056","-41.000833","-11.628056","ALCB006729","ALCB006729","Guedes, ML","1268","895","895","até 1m alt.; hipanto vináceo, corola roxa, labelo com centro amarelo, coluna vinácea, frutos verdes.","2006","05",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
