"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","individualCount","geoFlag","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus"
"215","2020-12-21 16:33:01-03","MBM","MBM","28915","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Kummrow, R.","1973","10","12","Brazil","Paraná","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,"MBM028915","MBM028915",NA,NA,NA,NA,NA,NA,"18","25180",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:33:01-03","MBM","MBM","331972","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Ribas, O.S.","Ribas, O.S.; Lopes, C.V.G.; Lopes, C.V.G.","2007","05","15","Brazil","Paraná","Doutor Ulysses","Mata da Porda.","-49.4197006225586","-24.5680999755859",NA,NA,"MBM331972","MBM331972","Arvoreta, 4m, flor lilás. Floresta Onbrófila Densa.",NA,NA,"2007",NA,NA,"7830","32237",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:33:01-03","MBM","MBM","345124","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Ribas, O.S.","Ribas, O.S.; Lopes, C.V.G.; Lopes, C.V.G.","2007","07","19","Brazil","Paraná","Doutor Ulysses","Mata da Porda, Varzeão.","-49.4197006225586","-24.5680999755859",NA,NA,"MBM345124","MBM345124","Arvoreta, 4m lilás. Floresta Ombrífila Densa.",NA,NA,"2008",NA,NA,"7866","32237",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:33:01-03","MBM","MBM","239787","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Vieira, A.O.S.","Francisco, E.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Imbaú","Imbaú","-50.760799407959","-24.4449996948242",NA,NA,"MBM239787","MBM239787",NA,NA,NA,NA,NA,NA,"s.n.","16142",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:33:01-03","MBM","MBM","263889","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Takeuchi, C.","Tessmann, G.","1948","04","16","Brazil","Paraná","Morretes","Encosta Oriental da Serra do Mar Km 50 51 da estrada Curitiba-Paranaguá.","-48.834400177002","-25.476900100708",NA,NA,"MBM263889","MBM263889","Mata pluvial-tropical do litoral, no bordo do mato ao lado da estrada em determinados lugares não raro. Arbusto. Flor cálice e lacínios pardo-azeitunado, pétalas por baixo esverdeado, por cima de cor de rosa claro; por fora com veias",NA,NA,"2010","06","21","3119","30514",NA,"auto","840","890","Southern America",NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:33:01-03","MBM","MBM","68377","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Oliveira, P.I.","1981","02","11","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,"MBM068377","MBM068377",NA,NA,NA,NA,NA,NA,"286","30514",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:33:01-03","MBM","MBM","8885","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Krapovickas, A.","Hatschbach, G.","1968","08","07","Brazil","Paraná","Morretes","Estrada da Graciosa, Ferradura","-48.834400177002","-25.476900100708",NA,NA,"MBM008885","MBM008885",NA,NA,NA,NA,NA,NA,"19558","30514",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:33:01-03","MBM","MBM","223344","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Krapovickas, A.","Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Morretes","Fazenda Guaratuba","-48.834400177002","-25.476900100708",NA,NA,"MBM223344",NA,NA,NA,NA,NA,NA,NA,"556","30514",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:33:01-03","MBM","MBM","43241","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Asplund, E.","Hatschbach, G.","1950","08","20","Brazil","Paraná","Morretes","Grota Funda","-48.834400177002","-25.476900100708",NA,NA,"MBM043241","MBM043241",NA,NA,NA,NA,NA,NA,"1931","30514",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:33:01-03","MBM","MBM","28913","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Hatschbach, G.","1973","08","08","Brazil","Paraná","Morretes","Grota Funda","-48.834400177002","-25.476900100708",NA,NA,"MBM028913","MBM028913",NA,NA,NA,NA,NA,NA,"32269","30514",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:33:01-03","MBM","MBM","114598","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Silva, F.C.","1983","08","09","Brazil","Paraná","Morretes","Marumbi, trilha para o pico, Km 60 da ferrovia Curitiba - Paranaguá","-48.834400177002","-25.476900100708",NA,NA,"MBM114598","MBM114598",NA,NA,NA,NA,NA,NA,"705","30514",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:33:01-03","MBM","MBM","41406","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Krapovickas, A.","Hatschbach, G.","1961","07","22","Brazil","Paraná","Morretes","Rio da Fartura","-48.834400177002","-25.476900100708",NA,NA,"MBM041406","MBM041406",NA,NA,NA,NA,NA,NA,"8156","30514",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:33:01-03","MBM","MBM","104736","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","1985","08","21","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,"MBM104736","MBM104736",NA,NA,NA,NA,NA,NA,"103","30514",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:33:01-03","MBM","MBM","104726","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Cordeiro, J.; Oliveira, P.I.; Oliveira, P.I.","1985","05","29","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,"MBM104726","MBM104726",NA,NA,NA,NA,NA,NA,"56","30514",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:33:01-03","MBM","MBM","43233","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Wiggins, I.L.","Hatschbach, G.","1948","10","10","Brazil","Paraná","Piraquara","Bracatinga","-49.0633010864258","-25.4416999816895",NA,NA,"MBM043233","MBM043233",NA,NA,NA,NA,NA,NA,"1024","12577",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:33:01-03","MBM","MBM","223341","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Krapovickas, A.","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM223341",NA,NA,NA,NA,NA,NA,NA,"7542","12577",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:33:01-03","MBM","MBM","68383","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Hatschbach, G.; et al.; et al.","1980","07","22","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,"MBM068383","MBM068383",NA,NA,NA,NA,NA,NA,"43036","12577",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:33:01-03","MBM","MBM","65826","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Hatschbach, G.","1979","04","05","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,"MBM065826","MBM065826",NA,NA,NA,NA,NA,NA,"42479","12577",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:33:01-03","MBM","MBM","37380","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Krapovickas, A.","Hatschbach, G.","1975","06","27","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,"MBM037380","MBM037380",NA,NA,NA,NA,NA,NA,"37014","17116",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:33:01-03","MBM","MBM","234419","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Carneiro, J.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Estrada da Graciosa, próximo ao Alto da Serra","-49.0769004821777","-25.3656005859375",NA,NA,"MBM234419","MBM234419",NA,NA,NA,NA,NA,NA,"556","17116",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:33:01-03","MBM","MBM","195308","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Sessegolo, G.C.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Serra da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,"MBM195308","MBM195308",NA,NA,NA,NA,NA,NA,"4","17116",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:33:01-03","MBM","MBM","114599","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Kummrow, R.; Cordeiro, J.; Cordeiro, J.","1986","10","01","Brazil","Paraná","Quitandinha","Areia Branca dos Assis","-49.4977989196777","-25.8724994659424",NA,NA,"MBM114599","MBM114599",NA,NA,NA,NA,NA,NA,"2794","23314",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:33:01-03","MBM","MBM","125233","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Kummrow, R.; et al.; et al.","1988","08","24","Brazil","Paraná","Rio Branco do Sul","Bromado","-49.3142013549805","-25.1900005340576",NA,NA,"MBM125233","MBM125233",NA,NA,NA,NA,NA,NA,"3069","37352",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:33:01-03","MBM","MBM","209355","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Tiepolo, G.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,"MBM209355","MBM209355",NA,NA,NA,NA,NA,NA,"470","37352",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:33:01-03","MBM","MBM","209329","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Svolenski, A.C.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Caverna do Bromado","-49.3142013549805","-25.1900005340576",NA,NA,"MBM209329","MBM209329",NA,NA,NA,NA,NA,NA,"266","37352",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:33:01-03","MBM","MBM","159979","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Krapovickas, A.","Poliquesi, C.B.; Barboza, E.; Barboza, E.","1993","07","08","Brazil","Paraná","Rio Branco do Sul","Itaperuçu","-49.3142013549805","-25.1900005340576",NA,NA,"MBM159979","MBM159979",NA,NA,NA,NA,NA,NA,"68","37352",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:33:01-03","MBM","MBM","213073","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Ribas, O.S.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,"MBM213073","MBM213073",NA,NA,NA,NA,NA,NA,"1919","45291",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:33:01-03","MBM","MBM","76232","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Oliveira, P.I.","1982","06","15","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"MBM076232","MBM076232",NA,NA,NA,NA,NA,NA,"549","45291",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:33:01-03","MBM","MBM","87711","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Oliveira, P.I.","1983","09","28","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"MBM087711","MBM087711",NA,NA,NA,NA,NA,NA,"749","45291",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:33:01-03","MBM","MBM","43240","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Smith, L.B.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tibagi","Fazenda Monte Alegre, Jaguaritica","-50.4136009216309","-24.5093994140625",NA,NA,"MBM043240","MBM043240",NA,NA,NA,NA,NA,NA,"3162","56988",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:33:01-03","MBM","MBM","346072","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Estevan, D.A.","Estevan, D.A.; et al.; et al.","2004","08","24","Brazil","Paraná","Ventania","Sítio Santo Expedito","-50.2428016662598","-24.2458000183105",NA,NA,"MBM346072","MBM346072","Arvoreta 4m; pétalas lilás",NA,NA,"2004",NA,NA,"459","32424",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:33:01-03","MBM","MBM","155219","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Krapovickas, A.","Krapovickas, A.; Silva, J.M.; Silva, J.M.","1992","08","20","Brazil","Santa Catarina","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,"MBM155219","MBM155219",NA,NA,NA,NA,NA,NA,"57874","19353",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:33:01-03","MBM","MBM","71071","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.",NA,"Krapovickas, A.; et al.; et al.","1980","11","26","Brazil","Santa Catarina","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,"MBM071071","MBM071071",NA,NA,NA,NA,NA,NA,"36953","19353",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:33:01-03","MBM","MBM","271305","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Hatschbach, G.","Sobral, M.; et al.; et al.","2001","08",NA,"Brazil","Santa Catarina","Blumenau","Parque das Nascentes","-49.0661010742188","-26.9193992614746",NA,NA,"MBM271305","MBM271305",NA,NA,NA,NA,NA,NA,"9306","34291",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:33:01-03","MBM","MBM","114608","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Takeuchi, C.","Hatschbach, G.; Acevedo, P.; Acevedo, P.","1986","01","11","Brazil","Santa Catarina","Canoinhas","Rod. BR 280, 10 km L de Canoinhas","-50.3899993896484","-26.1772003173828",NA,NA,"MBM114608","MBM114608","Arbusto, 2m, flores lilás-rosado. Capoeira",NA,NA,"2010","06","22","50561","50616",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:33:01-03","MBM","MBM","130598","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","1983","09","09","Brazil","Santa Catarina","Florianópolis","Cachoeira do Sertão, Trindade, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"MBM130598","MBM130598",NA,NA,NA,NA,NA,NA,"771","27000",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:33:01-03","MBM","MBM","130602","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Falkenberg, D.B.","Souza, M.L.; et al.; et al.","1985","09","02","Brazil","Santa Catarina","Florianópolis","Campeche, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"MBM130602","MBM130602",NA,NA,NA,NA,NA,NA,"765","27000",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:33:01-03","MBM","MBM","130596","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Falkenberg, D.B.","Klein, R.M.","1968","09","10","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"MBM130596","MBM130596",NA,NA,NA,NA,NA,NA,"7901","27000",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:33:01-03","MBM","MBM","130603","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Falkenberg, D.B.","Klein, R.M.; et al.; et al.","1967","06","21","Brazil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"MBM130603","MBM130603",NA,NA,NA,NA,NA,NA,"7463","27000",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:33:01-03","MBM","MBM","130599","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Falkenberg, D.B.","Klein, R.M.; et al.; et al.","1968","06","25","Brazil","Santa Catarina","Florianópolis","Vargem Grande, Cachoeira","-48.5491981506348","-27.596700668335",NA,NA,"MBM130599","MBM130599",NA,NA,NA,NA,NA,NA,"7732","27000",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:33:01-03","MBM","MBM","130601","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Falkenberg, D.B.","Souza, M.L.; et al.; et al.","1985","09","15","Brazil","Santa Catarina","Palhoça","Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"MBM130601","MBM130601",NA,NA,NA,NA,NA,NA,"796","31105",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:33:01-03","MBM","MBM","130600","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","1985","08","03","Brazil","Santa Catarina","Palhoça","Morro Carimbela","-48.6678009033203","-27.645299911499",NA,NA,"MBM130600","MBM130600",NA,NA,NA,NA,NA,NA,"2561","31105",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:33:01-03","MBM","MBM","248970","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Cervi, A.C.","Cervi, A.C.",NA,NA,NA,"Brazil","Santa Catarina","Porto Belo","Praia do Perequê","-48.5531005859375","-27.1578006744385",NA,NA,"MBM248970","MBM248970",NA,NA,NA,NA,NA,NA,"5946","13032",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:33:01-03","MBM","MBM","130597","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Falkenberg, D.B.","Schweitzer; Reis, A.; Reis, A.","1982","08","04","Brazil","Santa Catarina","Siderópolis",NA,"-49.4244003295898","-28.5977993011475",NA,NA,"MBM130597","MBM130597",NA,NA,NA,NA,NA,NA,"6","23427",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:33:01-03","MBM","MBM","204228","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Esteves, G.L.","Dias, A.C.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"MBM204228","MBM204228",NA,NA,NA,NA,NA,NA,"55","27904",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:33:07-03","MBM","MBM","323012","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnel","Grings, M.","Ziller, R.S.; Maschio, W.; Maschio, W.","1995","04","26","Brazil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,"MBM323012","MBM323012","Flores cor de rosa. Pouco comum.; Bracatingal. Floresta Ombrófila Mista Montana.",NA,NA,"2010","07","31","826","61623",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:33:07-03","MBM","MBM","395384","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnel","Ferreira, P.","Engels, M.E.; Bonaldi, R.A.; Silva, R.C.; Bonaldi, R.A.; Silva, R.C.","2013","07","10","Brazil","Paraná","Paranaguá","Salto das Andorinhas","-48.5092010498047","-25.5200004577637",NA,NA,"MBM395384","MBM395384","Arbusto ca. 2 m. Caule e folhas verdes. Flores vináceas. Anteras amarelas.; Em local de deslizamento, iluminado.",NA,NA,"2015","02","12","1219","24916",NA,"auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:33:07-03","MBM","MBM","406473","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnel","Marinero, F.","Marinero, F.; Brotto, M.L.; Brotto, M.L.","2016","04","27","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-49.472222","-25.286667","-49.472222","-25.286667","MBM406473",NA,"Arbusto 3 m; flores lilases.; Floresta Ombrófila Densa Montana.",NA,NA,"2016","05","07","490",NA,NA,NA,"697","697","Southern America",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:33:07-03","MBM","MBM","392183","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnel","Brotto, M.L.","Brotto, M.L.; Silva, J.M.; Mello, M.C.H.; Silva, J.M.; Mello, M.C.H.","2014","08","28","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, estrada","-48.70025","-24.853694","-48.70025","-24.853694","MBM392183","MBM392183","Arbusto de 3m; corola vinácea.; Floresta Ombrófila Densa Montana, vegetação secundária.",NA,NA,"2014","09","09","1788",NA,NA,NA,"895","895","Southern America",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7631","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.","M.G. Bovini","Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","2016","11","02","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio, a 5,8 km após o entrocamento para a Sede da Rebio, próximo ao rio Nova Estrela.","-43.486111","-22.569444","-43.486111","-22.569444","FCAB007631",NA,"Arbusto com 2m alt. Frutos acastanhados. Ocasional em locais degradados.; Mata de encosta.",NA,"Angiospermae","2016","12",NA,"8388",NA,NA,NA,"796","796",NA,NA,NA,NA,NA,NA,NA,NA
