"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"203","2021-03-15 18:25:03-03","USP","SPF","171434","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Batista, ER","88","1999","01","08",NA,"Brasil","São Paulo","Iguape","Estação Ecológica dos Chauás, Acesso ao caxetal pelo povoado Capuava do Mumunha . Floresta ombrófila densa. Caxetal.",NA,NA,"Liana latescente, botões creme, flores amarelas.","SPF00171434","Rapini, A","-47.683333","-24.733333","SPF00171434",NA,NA,NA,NA,"1999","03",NA,NA,"-47.683333","-24.733333",NA,NA,NA,NA,NA
"204","2021-03-15 18:25:03-03","USP","SPF","198577","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Lobão, AQ","1382","2007","10","23",NA,"Brasil","São Paulo","Capão Bonito","Entre Capão Bonito e Itapeva. Rod. SP 258, km 238.","552",NA,"Trepadeira, folhas lisas, botões florais e frutos verdes.","SPF00198577","Farinaccio, MA","-48.469444","-23.958056","SPF00198577","552",NA,NA,NA,"2010",NA,NA,NA,"-48.469444","-23.958056",NA,NA,NA,NA,NA
"205","2021-03-15 18:25:03-03","USP","SPF","145233","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Cruz, JM","227","1999","12","16",NA,"Brasil","Paraná","Pontal do Paraná","Shangri-lá.",NA,NA,"Trepadeira, flor creme-esverdeada.; Restinga arbórea.","SPF00145233","Rapini, A","-48.511100769043","-25.6735992431641","SPF00145233",NA,NA,"19508","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 18:25:03-03","USP","SPF","142714","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Fiaschi, P","373","2000","07","11",NA,"Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus, Trilha do Paraíso, na altura do 2o lago. Trilha para o Palmital.",NA,NA,"Trepadeira sobre vegetação arbustiva, na beira da trilha. Látex alvo. Flores creme.","SPF00142714","Rapini, A","-49.5499992370605","-22.2900009155273","SPF00142714",NA,NA,"23314","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-10-07 09:13:49-03","UEFS","HUEFS","21881","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hatschbach, G.","58507","1993","01","08",NA,"Brasil","Paraná","São Miguel das Matas",NA,"5",NA,NA,"HUEFS0021881",NA,NA,NA,"HUEFS0021881","5",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"208","2019-10-07 09:13:49-03","UEFS","HUEFS","89266","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Thomas, W.W.","13471","2003","03","19",NA,"Brasil","Bahia","Ibirapitanga","22 km N of Itamarati on BR 101, then 6,8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau.","690",NA,NA,"HUEFS0089266","A.Rapini","-39.459167","-13.890833","HUEFS0089266","690",NA,NA,NA,"2004","12",NA,"Asteranae","39W27'33''","13S53'27''",NA,NA,NA,NA,NA
"209","2019-10-07 09:13:49-03","UEFS","HUEFS","18676","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Melo, E.","1032","1994","05","28",NA,"Brasil","Bahia","Cravolândia","5 km leste do povoado de Três Braços. Estrada paara Cocão.",NA,NA,NA,"HUEFS0018676","D.Goyder","-39.814998626709","-13.3585996627808","HUEFS0018676",NA,NA,"21331","auto","1998","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"210","2019-10-07 09:13:49-03","UEFS","HUEFS","3794","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Pinheiro, R.S.","2179","1973","05","15",NA,"Brasil","Bahia","Ilhéus",NA,NA,NA,NA,"HUEFS0003794",NA,"-39.0494003295898","-14.7889003753662","HUEFS0003794",NA,NA,"61245","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"211","2019-10-07 09:13:49-03","UEFS","HUEFS","69641","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Cordeiro, J.","1487","1998","12","18",NA,"Brasil","Paraná","Pontal do Paraná","Balnéario Shangli-lá",NA,NA,NA,"HUEFS0069641",NA,"-48.511100769043","-25.6735992431641","HUEFS0069641",NA,NA,"19508","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"212","2019-09-04 19:56:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","floribunda","Tassadia floribunda",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"213","2019-09-05 14:27:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"J. B. L. T. Leschenault de la Tour",NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,"-55.625","4.1006",NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"214","2019-07-09 14:16:44-03","F","FMNH-SEEDPLANTS","V0420769F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"S. Leiva G. et al.","1617","1995","1","5","South America","Peru","Cajamarca","San Ignacio","arriba de San Francisco (cerca de El Chaupe)","1650",NA,NA,"V0420769F","Siegrid Liede",NA,NA,"V0420769F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"215","2019-07-09 14:14:28-03","F","FMNH-SEEDPLANTS","V0420770F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"J. Cuatrecasas","14095","1943","2","20","South America","Colombia",NA,NA,NA,NA,NA,NA,"V0420770F",NA,"-72.8667","3.8811","V0420770F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"216","2020-03-11 15:40:25-03","F","FMNH-SEEDPLANTS","V0420771F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"C. Sandeman","3384","1942","10",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"V0420771F",NA,"-74.14","-9.1839","V0420771F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"217","2019-07-09 14:16:43-03","F","FMNH-SEEDPLANTS","V0420772F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"G. Klug","1732","1930","10",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"V0420772F",NA,"-72.8667","3.8811","V0420772F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"218","2019-07-09 14:16:43-03","F","FMNH-SEEDPLANTS","V0420773F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"J. Schunke V.","8276","1975","4","10","South America","Peru",NA,NA,NA,NA,NA,NA,"V0420773F",NA,"-74.14","-9.1839","V0420773F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"219","2019-07-09 14:15:29-03","F","FMNH-SEEDPLANTS","V0420774F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"J. Schunke V.","7531","1974","7","18","South America","Peru",NA,NA,NA,NA,NA,NA,"V0420774F",NA,"-74.14","-9.1839","V0420774F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"220","2019-07-09 14:15:29-03","F","FMNH-SEEDPLANTS","V0420775F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"S. R. King","519","1982","5","17","South America","Peru",NA,NA,NA,NA,NA,NA,"V0420775F",NA,"-74.14","-9.1839","V0420775F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"221","2019-07-09 14:15:31-03","F","FMNH-SEEDPLANTS","V0420776F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"G. Klug","3296","1933","10",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"V0420776F",NA,"-74.14","-9.1839","V0420776F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"222","2019-07-09 14:15:34-03","F","FMNH-SEEDPLANTS","V0420777F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"Y. Mexía","6514","1931","2","10","South America","Peru",NA,NA,NA,NA,NA,NA,"V0420777F",NA,"-74.14","-9.1839","V0420777F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"223","2019-07-09 14:16:43-03","F","FMNH-SEEDPLANTS","V0420778F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"Herb. H. Smith","1621",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"V0420778F",NA,"-72.8667","3.8811","V0420778F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"224","2019-07-09 14:15:31-03","F","FMNH-SEEDPLANTS","V0420779F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"Herb. H. Smith","1620",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"V0420779F",NA,"-72.8667","3.8811","V0420779F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"225","2019-07-09 14:15:34-03","F","FMNH-SEEDPLANTS","V0420780F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"A. E. Lawrance","584",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"V0420780F",NA,"-72.8667","3.8811","V0420780F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"226","2019-07-09 14:16:58-03","F","FMNH-SEEDPLANTS","V0512863F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"M. Bang","1711","1892","12",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"V0512863F",NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"227","2019-07-09 14:16:58-03","F","FMNH-SEEDPLANTS","V0512864F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"J. Steinbach","5132","1920","11","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"V0512864F",NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"228","2019-07-09 14:16:58-03","F","FMNH-SEEDPLANTS","V0522985F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"B. A. Krukoff","11145","1939","10","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"V0522985F",NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"229","2019-08-20 16:20:28-03","F","FMNH-SEEDPLANTS","V0528261F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"S. F. Smith","1443","1989","1","20","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,"V0528261F","RRC ID Flag","-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1443",NA,NA,NA,NA
"230","2019-08-20 16:20:29-03","F","FMNH-SEEDPLANTS","V0528264F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"J. Salick","7348","1985","4","6","South America","Peru","Pasco",NA,"Oxapampa",NA,NA,NA,"V0528264F","RRC ID Flag","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"7348",NA,NA,NA,NA
"231","2019-08-20 16:20:30-03","F","FMNH-SEEDPLANTS","V0528265F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"B. Boyle","4798","1997","6","26","South America","Peru","Junín",NA,NA,NA,NA,NA,"V0528265F","RRC ID Flag","-75","-11.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4798",NA,NA,NA,NA
"232","2019-09-05 15:45:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","poeppigiana","Tassadia poeppigiana",NA,"E. F. Poeppig","2007",NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"233","2019-07-09 14:15:30-03","F","FMNH-SEEDPLANTS","V0361203F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","poeppigiana","Tassadia poeppigiana",NA,"E. F. Poeppig","2007","1830",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"V0361203F",NA,"-74.14","-9.1839","V0361203F_01",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"234","2019-07-09 14:16:13-03","F","FMNH-SEEDPLANTS","V0049050F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","selloana","Tassadia selloana",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0049050F",NA,"-52.8731","-10.8339","V0049050F_01",NA,"Isolectotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"235","2019-09-04 18:55:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","turriformis","Tassadia turriformis",NA,"R. Spruce","2694",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"236","2019-07-09 14:14:24-03","F","FMNH-SEEDPLANTS","V0361205F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Tassadia","turriformis","Tassadia turriformis",NA,"R. Spruce","2694",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0361205F",NA,"-52.8731","-10.8339","V0361205F_01",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"237","2020-07-23 11:58:29-03","CEPLAC","CEPEC","99779","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"W. W. Thomas","13471","2003","03","19",NA,"Brasil","Bahia","IBIRAPITANGA","22Km ao N de Itamarati BR-101, depois 6.8Km a E da Rod. p/ torre da Embratel. Reserva Mun. Cachoeira do Pau.",NA,NA,NA,NA,"A. Rapini","-39.459167","-13.890833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W27'33","13S53'27",NA,NA,"30/12/2004",NA,NA
"238","2020-07-23 11:58:29-03","CEPLAC","CEPEC","6847","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata",NA,"T. S. dos Santos","1681","1971","05","21",NA,"Brasil","Bahia","PORTO SEGURO","Estr. a Eunapolis. Capoeira.",NA,NA,NA,NA,"R. Callejas","-39.0647010803223","-16.4496994018555",NA,NA,NA,"68835","auto",NA,NA,NA,NA,"0*0'99","99*99'99",NA,NA,"30/12/1983",NA,NA
"239","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM000630053","S","Plantae",NA,NA,"Asclepiadaceae","Tassadia","turriformis","Tassadia turriformis","E.Fourn.","Richard Spruce; b.1817; d.1893; Spruce","2694",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4986615",NA
"240","2019-11-01 14:52:53-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Souza, MAD","1902","2001","01","29","Southern America","Brasil","Amazonas",NA,"Reserva de Desenvolvimento Sustentável de Mamirauá",NA,NA,"Látex branco. Inflorescência e flores amarelo-amarronzadas; Sub-bosque","UB0031615","Rapini, A",NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-01 14:52:53-03","UnB","UB","118014","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hatschbach, G","58507","1993","01","08","Southern America","Brasil","Paraná ","Guaratuba","Serra da Prata",NA,NA,"Látex alvo; flor verde pálido.; Volúvel.",NA,"Fontella, J","-48.5746994018555","-25.8827991485596",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-04 15:43:34-03","IF","SPSF","24851","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne","E.R.Batista","11","1999","01","05","América do Sul","Brasil","SP","Pariquera-Açú","Parque Ecológico Pariquera Abaixo PEPA",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,"17990","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"243","2017-09-11 17:07:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tassadia","floribunda","Tassadia floribunda","Decne.","Langsdorff, GH (Baron)","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,"Prope Ypanema in silvis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:07:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tassadia","floribunda","Tassadia floribunda","Decne.","Martius, CFP","s.n",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,"In palustribus ad arbores scandens prope Tacasara in prov. S. Paulo.; HABITAT: In palustribus ad arbores scandens prope Tacasara in prov. S. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 16:26:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tassadia","floribunda","Tassadia floribunda","Decne.","Iter Brasil.","395",NA,NA,NA,"Southern America","Brazil","São Paulo","Tacasara",NA,NA,NA,"In palustribus ad arbores scandens prope Tacasara in prov. S. Paulo.; HABITAT: In palustribus ad arbores scandens prope Tacasara in prov. S. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tassadia","neovidensis","Tassadia neovidensis","E.Fourn.","Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil","?",NA,NA,NA,NA,"In fruticetis paludosis Brasiliae austro-orientalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:07:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tassadia","neovidensis","Tassadia neovidensis","E.Fourn.","Riedel, L","150",NA,NA,NA,"Southern America","Brazil",NA,NA,"Prope Ypanema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tassadia","neovidensis","Tassadia neovidensis","E.Fourn.","Riedel, L","1893",NA,NA,NA,"Southern America","Brazil","São Paulo","São Carlos",NA,NA,NA,"In umbrosis silvaticis prope S. Carlos.",NA,NA,"-47.89","-22.01",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tassadia","selloana","Tassadia selloana","E.Fourn.","Sello, HL","40",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Prope Victoria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tassadia","turriformis","Tassadia turriformis","E.Fourn.","Spruce, R","2694",NA,NA,NA,"Southern America","Brazil","Amazonas",NA,"In prov. Alto Amazonas prope Panuré ad flumen Uaupés.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","7840","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.",NA,"10771","1968","10","23",NA,"Brasil","Mato Grosso","Ribeirao Cascalheira","north along road from base camp. in wet ground by roadside.",NA,NA,"white viscid latex . dull green leaves end with greenish white flowers.",NA,"Fntelln B. J.","-51.7666666667","-12.8166666667",NA,NA,NA,NA,NA,"1976","09","29",NA,"-51.7666666667","-12.8166666667",NA,NA,NA,NA,NA
"252","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","3290","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Melo E. , França F.; Santana H.M.","1032","1994","05","28",NA,"Brasil","Bahia","Cravolândia.","Município de Cravolândia. 5 Km Leste, povoado de Três Braços. Estrada para Cocão.",NA,NA,"Abundantes. Beira do caminho.",NA,"Goyder D.","-39.814998626709","-13.3585996627808",NA,NA,NA,"21331","auto","1998","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-09-17 10:40:18-03","UEPA","MFS","004694","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Carreira, L.M.M.","3303","2014","02","11",NA,"Brasil","Pará","São Caetano de Odivelas","Rodovia PA 140, Km 10. Zona rural. Mata alta de terra firme. Solo arenoso, próximo ao manguezal.",NA,NA,"Cipó escandente em árvore de ca. de 10 m de altura. Botões florais esverdeados e flores amarelo-esverdeados.","MFS004694",NA,"-48.020847","-0.944058","MFS004694 MFS004694_e",NA,NA,NA,NA,NA,NA,NA,NA,"-48.020847","-0.944058",NA,NA,NA,NA,NA
"254","2014-09-23 11:00:55-03","G","G-DC","G00136824","S","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Anon.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=129761&base=img&lang=en","G00136824","CAT.HERB.PRODR.","-53.08972222","-10.77305556","G00136824",NA,NA,NA,NA,"2007","01","01",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA
"255","2019-11-21 09:59:03-03","IBt","SP","351743","S","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Konno, T; Alves, M; Sousa, GM; Fiaschi, P; Unwin, M","777","2001","03","13",NA,"Brasil","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba, Estrada para a Praia de Carapebus",NA,NA,NA,NA,NA,"-41.588056","-22.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.588056","-22.233333",NA,NA,NA,NA,NA
"256","2019-11-21 09:59:03-03","IBt","SP","351744","S","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Konno, T; Alves, M; Sousa, GM; Fiaschi, P; Unwin, M","778","2001","03","13",NA,"Brasil","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba, Estrada para Praia de Carapebus",NA,NA,NA,NA,"Rapini, A","-41.588056","-22.233333",NA,NA,NA,NA,NA,"2008",NA,NA,NA,"-41.588056","-22.233333",NA,NA,NA,NA,NA
"257","2019-11-21 09:59:03-03","IBt","SP","53725","S","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Heringer, EP","2178","1946","01","04",NA,"Brasil","Minas Gerais","Água Limpa","Estação Experimental",NA,NA,NA,NA,"Fontella, JP",NA,NA,NA,NA,NA,NA,NA,"1970","05","02",NA,NA,NA,NA,NA,NA,NA,NA
