"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","infraspecificEpithet","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"42","2021-03-15 16:37:00-03","NY","NYBG","4177041","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","M. Saldías Paz","1996","10","23","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500190' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177041","Magnoliophyta","Gentianales",NA,"4937","Camino entre las comunidades El Magué y El Pacay; 28 km SW de la ciudad de Santa Cruz","540",NA,NA,"Müll.Arg.","Santa Cruz","Andrés Ibáñez","-63.33","-17.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","970786","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","M. G. da Silva","1977","07","07","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1055344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970786","Magnoliophyta","Gentianales",NA,"3295","Rio Juruana, estrada para Aripuanã, km 10.",NA,NA,"NY00970786_01","Müll.Arg.","Mato Grosso",NA,"-58.3062619","-9.8596213",NA,"A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","970560","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. P. Duarte",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00970560","Magnoliophyta","Gentianales",NA,"7774","Próximo de Buenopolis.",NA,NA,"NY00970560_01","Müll.Arg.","Minas Gerais","Buenópolis","-44.18","-17.8733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","04177040","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","M. H. Nee","1991","07","06","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500179' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177040","Magnoliophyta","Gentianales",NA,"41565","Cerro Pejichi, 7 km E of San Ramon","500",NA,NA,"Müll.Arg.","Santa Cruz","Ñuflo de Chávez","-62.43","-16.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","879087","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A. P. Spina","1992","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2536051' target='other'> <mi>dwc_moreinfo</mi></a>","NY00879087","Magnoliophyta","Gentianales",NA,"36","Barão Gerlado, Fazenda Sta. Genebra",NA,NA,"NY00879087_01","Müll.Arg.","São Paulo","Campinas","-47.070633","-22.835869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4177055","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","G. Meyer","1922","11",NA,"South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500204' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177055","Magnoliophyta","Gentianales",NA,"318","Cachuela Esperanza, Rio Beni. Gneiss zone",NA,NA,NA,"Müll.Arg.","El Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","4177048","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","M. H. Nee","1987","03","01","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500197' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177048","Magnoliophyta","Gentianales",NA,"34304","12 km E of of center of Santa Cruz, on road to Cotoca","375",NA,NA,"Müll.Arg.","Santa Cruz","Andrés Ibáñez","-63.07","-17.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4177058","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","M. H. Nee","1991","12","21","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500207' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177058","Magnoliophyta","Gentianales",NA,"42235","vic. Puente Las Cruces along highway from Santa Cruz to Samaipata, 6 km W (by air) of Bermejo, along Río Vicoquín","1000",NA,NA,"Müll.Arg.","Santa Cruz","Florida","-63.68","-18.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02890543","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","P. Fiaschi","2005","03","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2475352' target='other'> <mi>dwc_moreinfo</mi></a>","NY02890543","Magnoliophyta","Gentianales",NA,"2764","Rod. Almadina para Ibitupã, ca. 20 km. Fazenda São Roque, ca. 10 km da entrada do ramal.",NA,NA,"NY02890543_01","Müll.Arg.","Bahia","Almadina","-39.7131","-14.6408",NA,"W. Marcondes-Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-10-21 20:38:00-02","NY","NYBG","297956","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon genuinum","E. Hassler",NA,NA,NA,"South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=109968' target='other'> <mi>dwc_moreinfo</mi></a>","NY00297956","Magnoliophyta","Gentianales","type","10590","Sierra de Amambay",NA,NA,"NY00297956_01","Hassl.",NA,NA,NA,NA,"genuinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","297972","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","lagoense","Aspidosperma lagoense","J. E. B. Warming",NA,NA,NA,"South America","Brazil","sheet",NA,"Comm. ipse 1870 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617384' target='other'> <mi>dwc_moreinfo</mi></a>","NY00297972","Magnoliophyta","Gentianales","isotype",NA,"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,"NY00297972_01","Müll.Arg.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","ANG4530","S","Plantae","Apocynaceae","Aspidosperma","cf. cylindrocarpon","Aspidosperma cf. cylindrocarpon","JLPRezende",NA,NA,NA,NA,"Brasil",NA,NA,"Folhas simples, bordas inteiras e lisas, textura coriácea. Botões esbranquiçados. Usada para contrução.",NA,NA,NA,NA,"100","Localizada na beira do Rio Jequitinhonha","858","858",NA,NA,"Minas Gerais","Serro","-43.517778","-18.435",NA,NA,"43°31'4W","18°26'6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","18592","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Nicolini Gabriel, E.M.","1988","07","06",NA,"Brasil",NA,NA,NA,"BOTU018592",NA,NA,NA,NA,NA,NA,NA,"BOTU018592","Müll.Arg.","São Paulo","Jaú",NA,NA,NA,"Nicolini Gabriel, E.M.","9999","9999","1988","07","06",NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","32998","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Siqueira, G.S.","2009","07","14",NA,"Brasil",NA,NA,NA,"BOTU032998",NA,NA,NA,"275","Reserva Natural Vale",NA,NA,NA,"Müll.Arg.","Espírito Santo","Linhares","-39.883333","-19.1",NA,"Siqueira, G.S.","39°53'w","19°06's","2009","07","14",NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","27110","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Pinheiro, M.H.O.","1997","09","15",NA,"Brasil",NA,NA,NA,"BOTU027110",NA,NA,NA,"383",NA,NA,NA,"BOTU027110","Müll.Arg.","São Paulo","Bauru",NA,NA,NA,"Kinoshita, L.","9999","9999","1997","09","15",NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","32999","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Folli, D.A.","2009","07","14",NA,"Brasil",NA,NA,NA,"BOTU032999",NA,NA,NA,"6380","Área Experimental da Reserva Natural Vale",NA,NA,NA,"Müll.Arg.","Espírito Santo","Linhares",NA,NA,NA,"Folli, D.A.","9999","9999","2009","07","14",NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","24812","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Paschoal, M.E.S.","2001","09","11",NA,"Brasil",NA,NA,NA,"BOTU024812",NA,NA,NA,"2505",NA,NA,NA,"BOTU024812","Müll.Arg.","São Paulo","Agudos",NA,NA,NA,"Paschoal, M.E.S.","9999","9999","2001","09","20",NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","26423","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Goldemberg, R.","1989","09","22",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> peroba-branca, peroba-poca","BOTU026423",NA,NA,NA,"572",NA,NA,NA,"BOTU026423","Müll.Arg.","São Paulo","Piracicaba",NA,NA,NA,"Goldemberg, R.","9999","9999","1989",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","29317","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Galhego, A.A.","1994","09","24",NA,"Brasil",NA,NA,"Mata mesófila semidecidual secundária com árvores de até 20m e sub-bosque pouco denso; Coleção: Jardim Botânico UNESP Botucatu","BOTU029317",NA,NA,NA,"E27",NA,NA,NA,NA,"Müll.Arg.","São Paulo","Botucatu","-48.433333","-22.866667",NA,NA,"48°26'w","22°52's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33413","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Castello, A.C.D.","2015","11","17",NA,"Brasil",NA,NA,NA,"BOTU033413",NA,NA,NA,"145","Próximo a casa da fazenda Cacheira",NA,NA,NA,"Müll. Arg.","Distrito Federal","Brasília","-47.865","-15.536667",NA,NA,"47°51'54w","15°32'12s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","1205","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Christianini, S.R.","1997","09","07",NA,"Brasil",NA,NA,NA,"BOTU001205",NA,NA,NA,"636","Fazenda da Cia Brahma",NA,NA,"BOTU001205","Müll.Arg.","São Paulo","Agudos","-49.016667","-22.05",NA,"Koch, I.","49º01'w","22º03's","1997","11","06",NA,NA,NA,NA,NA,NA
"63","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","32413","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Sun, H.","2015","10","17",NA,"Brasil",NA,NA,NA,"BOTU032413",NA,NA,NA,"1","Fazenda Palmeira da Serra",NA,NA,NA,"Müll.Arg.","São Paulo","Pratânia","-48.733333","-22.733333",NA,NA,"48°44'w","22°44's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:28:52-03","UFRJ","RFA","20125","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"RFA35636",NA,NA,NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:28:52-03","UFRJ","RFA","8556","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A.P. Duarte","1967","12","16",NA,"Brasil",NA,NA,"Material estéril","RFA35633",NA,NA,NA,"10721","Chapada dos Veadeiros",NA,NA,NA,"Müll.Arg.","Goiás","Goiás","-50.1403007507324","-15.9343996047974",NA,"A.P. Duarte",NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA
"66","2020-06-29 11:28:52-03","UFRJ","RFA","14936","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","A.P. Duarte","1969","07","14",NA,"Brasil",NA,NA,"Árvore de afloramento calcáreo. Material estéril","RFA35635",NA,NA,NA,"11708","Lapinha",NA,NA,NA,"Müll.Arg.","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA
"67","2020-11-13 09:18:50-03","UFRJ","RFA","20126","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","J.G. Kuhlmann","1929","03","07",NA,"Brasil",NA,NA,"Árvore de 10-15 m de altura","RFA35637",NA,NA,NA,"64","Engenheiro Dolabella, ramal de Montes Claros",NA,NA,NA,"Müll.Arg.","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,"J.G. Kuhlmann",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA
"68","2020-11-13 09:18:50-03","UFRJ","RFA","9841","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","G.G. Hatschbach","1969","05","01",NA,"Brasil",NA,NA,"Árvore 30 m de altura. Tronco 70 cm. Material estéril","RFA35634",NA,NA,NA,"21596","Fazenda Água do Índio. Bacia do rio Paraná",NA,NA,NA,"Müll.Arg.","Paraná","Cianorte","-52.6049995422363","-23.6632995605469",NA,"F. Markgraf",NA,NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA
"69","2020-11-24 17:10:26-03","UTFPR","DVPR","2686","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Francisco, EM; Slusarski, SR; Lovato, MC","2003","01","15",NA,"Brasil",NA,NA,"Árvore 5m, frutos verdes.","DVPR002686","Magnoliophyta",NA,NA,"3","Fazenda Doralice",NA,NA,NA,"Müll.Arg.","Paraná","Ibiporã","-51.03","-23.16",NA,"Lovato, MC","-51.03","-23.16","2004",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:10:26-03","UTFPR","DVPR","2713","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Souza, LRM; Francisco, EM","1997","12","12",NA,"Brasil",NA,NA,"Árvore 12m, frutos imaturos verdes.; Mata ciliar;","DVPR002713","Magnoliophyta",NA,NA,"s.n.","Rio Congonhas",NA,NA,NA,"Müll.Arg.","Paraná","Sertaneja","-50.8382987976074","-23.0368995666504",NA,"Marcondes-Ferreira, W",NA,NA,"1998","09","14","31896","auto",NA,NA,NA,NA
"71","2019-02-20 13:41:42-03","INPA","INPA-CARPOTECA","153580","Carpo","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Ferreira, CAC","1987","04","24","Southern America","Brasil",NA,NA,NA,"INPA0153580","Dicotyledon Asterids","Gentianales",NA,"8926","Serra do Balateiro a 07 Km da Vila Campo Novo. Mata de terra firme, solo areno pedregoso com afloramento rochosos.",NA,NA,"INPA0153580 INPA0153580_e INPA0153580_e1","Müll.Arg.","Rondônia","Porto Velho","-63.65","-10.583333",NA,"Pereira, AS de S.","-63.65","-10.583333","2016","08","02",NA,NA,NA,NA,NA,NA
"72","2020-11-26 18:06:57-03","CPAN-UFMS","COR","6283","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Damasceno Jr., G.A.; Nakagima, J.;Resende,U.M. e equipe do projeto Aquarap","1998","09","05",NA,"Brasil",NA,NA,"Habito: árvore de 3 m",NA,NA,NA,NA,"1614","Rancho Tucano, as margens do rio Formoso. Mata ciliar; rico em calcário; suavemente ondulado.",NA,NA,NA,"Müll.Arg.","Mato Grosso do Sul","Bonito","-56.381111","-21.101667",NA,"G. A. Damasceno Júnior","56º22'52''W","21º6'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-02 16:28:33-03","CPAN-UFMS","COR","8709","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Damasceno-Júnior, G. A.; Nakajima, J. N.; Romero, R. & Pott, V. J.","2001","11","20",NA,"Brasil",NA,NA,"Árvore, 13 m de altura; fruto cilíndrico, marrom Habito: Árvore",NA,NA,NA,NA,"2938","Fazenda Acurizal; retiro Rumo ao Oeste","90","90",NA,"Müll.Arg.","Mato Grosso do Sul","Corumbá","-57.678333","-17.798611",NA,"Machate, D. J.","57º40'42''W","17º47'55''S","2014","11","17",NA,NA,NA,NA,NA,NA
"74","2021-03-02 16:28:33-03","CPAN-UFMS","COR","9308","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Damasceno-Júnior, G. A.; Bortolotto, I. M.; Ishii, I. H.; Nakajima, J. N.; Sciamareli, A.; Assis, E. L. M.; Velasques, J. S.; Gonçalves, P. V.; Cruz, H. D.; Porfírio, G. E. O.; Rodriguez, D. P.; Nascimento, V. L.; Alves, F. M. & Sales, J. L.","2002","10","19",NA,"Brasil",NA,NA,"Árvore, 12 m de altura; fruto marrom Habito: Árvore",NA,NA,NA,NA,"2554","Morros Dourados; fazenda do Sr. Moisés e Dona Jovina","95","95",NA,"Müll.Arg.","Mato Grosso do Sul","Corumbá","-57.491667","-18.050556",NA,"Machate, D. J.","57º29'30''W","18º3'2''S","2014","11","17",NA,NA,NA,NA,NA,NA
"75","2020-11-26 18:06:57-03","CPAN-UFMS","COR","15634","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Oliveira, P. P.; Urquiza, M. V. S.; Diamante, M","2013","01","29",NA,"Brasil",NA,NA,"Com Flor: c/ fruto; Com fruto:marron",NA,NA,NA,NA,NA,"beira de estrada. beira de estrada; ;.",NA,NA,NA,"Müll.Arg.","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,"D.J.Machate",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"76","2021-03-29 18:02:02-03","CPAN-UFMS","COR","7215","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","D. J. Machate","2015","05","12",NA,"Brasil",NA,NA,"Látex branco; Local seco; Com Fruto: FRUTO:Fruto amarelo a acastanhado Habito: Árvore",NA,NA,NA,NA,"133","Unicamp. HABITAT:Em área de vegetação do Cerrado antropizado; Solo latossolo; Relevo plano.",NA,NA,NA,"Müll.Arg.","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,"D. J. Machate",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"77","2020-11-26 18:06:57-03","CPAN-UFMS","COR","16541","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Penã, R.P.S.","2006","09","12",NA,"Brasil",NA,NA,"11 m de altura; Com Flor: Flores de cor amarelo-claro Habito: Árvore",NA,NA,NA,NA,"118","Viveiro Manequinho Lopes, Junto ao Herbário. Viveiro Manequinho Lopes.",NA,NA,NA,"Müll.Arg.","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Souza, H.B.Z.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"78","2019-10-09 11:08:47-03","UFBA","ALCB","024607","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Leite, PF","1986","07","28","Southern America","Brasil",NA,NA,"Com 11m de altura, fanerófita; diâmetro à altura do peito 50cm, diâmetro da copa 6m. Caule reto, folhas simples. Fruto cápsula. Frequência rara.",NA,"Dicotyledon",NA,NA,"63","Caeira do Saco dos Limões.",NA,NA,NA,"Müll.Arg.","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,"Pinto, GCP",NA,NA,"1986","10",NA,"27000","auto",NA,NA,NA,NA
"79","2020-02-08 09:16:38-03","NBC","NL-BOTANY","L 0369459","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Servicio Forestal",NA,NA,NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200369459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0369459",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Müll.Arg.","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 09:16:38-03","NBC","NL-BOTANY","U 0000469","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Sello HL",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200000469 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0000469",NA,"Gentianales","isotype",NA,NA,NA,NA,"NL-U0000469","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","94608 A",NA,NA
"81","2020-02-08 09:16:38-03","NBC","NL-BOTANY","U 0262559","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262559 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262559",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Müll.Arg.","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw14277",NA,NA
"82","2020-02-08 09:16:38-03","NBC","NL-BOTANY","U.1078902","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Smith DN; García V","1989","11","02","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078902 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078902",NA,"Gentianales",NA,NA,NA,NA,NA,"NL-U1078902","Müll.Arg.","Beni",NA,NA,NA,NA,"Marcondes-Ferreira W",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0141723",NA,NA
