"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","01061355","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","C. A. Cid Ferreira","2267","1980","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267163' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061355","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Pará","Rio Paru do Oeste, margem esquerda da cachoeira Chuvisco. Mata de terra firme, solo argilo-arenoso.","NY01061355_01","-56.0783","-0.9997",NA,NA,"J. H. Kirkbride Jr.","Oriximiná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","397344","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","W. W. Thomas","6080","1988","02","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=686954' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397344","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Espírito Santo","8 km W of Linhares on road to Colantina (on north side of Rio Doce)","NY00397344_01","-40.12","-19.37",NA,NA,"C. M. Taylor","Linhares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","397336","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","J. S. Blanchet","909","1831",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=279023' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397336","Magnoliophyta","Gentianales","(C.Presl) Steyerm.",NA,"Bahia",NA,"NY00397336_01","-39.039072","-15.159747",NA,NA,"J. A. Steyermark",NA,"salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01061357","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora multiflora","G. T. Prance","10104","1969","02","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269152' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061357","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Roraima","Serra dos Surucucus. Vicinity of Posto Surucucu Mission.","NY01061357_01",NA,NA,NA,NA,NA,NA,"multiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01204377","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","B. Wallnöfer","13489","1997","11","11","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707458' target='other'> <mi>dwc_moreinfo</mi></a>","NY01204377","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Saint-Laurent-du-Maroni","Saül and vicinity: Mont Galbao, W-WSW of Saül, south-side of summit of the NW peak.",NA,"-53.2914","3.6133","720","720","P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01061366","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","G. T. Prance","14626","1971","07","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267168' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061366","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Amazonas","Rio Curuquetê, Providencia. Forest on terra firme.","NY01061366_01","-65.55","-8.58",NA,NA,"J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1144648","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","M. V. Peron","984","1992","11","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1297169' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144648","Magnoliophyta","Gentianales","(C.Presl) Steyerm.",NA,"Rio de Janeiro","Reserva Biológica de Poço das Antas, margems do Rio Sao Joao, entre a BR101 e a ponte da linha ferrea.","NY01144648_01","-42.32","-22.5","10","10",NA,"Silva Jardim","salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01061359","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora multiflora","W. R. Anderson","2004",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269158' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061359","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Maranhão",NA,"NY01061359_01",NA,NA,NA,NA,NA,NA,"multiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01061378","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","D. G. Campbell","21826","1974","04","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267170' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061378","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Amazonas","Rio Cuieiras, 50 km upstream, farm of Sr. Caldez. Primary forest on terra firme.","NY01061378_01","-60.3236344","-2.6235947",NA,NA,"J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","799252","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","G. T. Prance","2015","1965","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=793772' target='other'> <mi>dwc_moreinfo</mi></a>","NY00799252","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Pará","Road BR 22, Capanema to Maranhao, KM. 58.","NY00799252_01","-46.831465","-1.599302",NA,NA,"J. A. Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01067472","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","J. A. Rizzo","3737","1969","02","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211521' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067472","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Goiás","Junto ao morro Santo Antonio","NY01067472_01","-49.2539","-16.6786",NA,NA,"P. G. Delprete","Goiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01061371","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","G. T. Prance","8202","1968","11","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267216' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061371","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Amazonas","Basin of Rio Purus. Margin dof Lábrea airstrip. Forest on terra firme.","NY01061371_01","-64.7694415","-7.278932",NA,NA,"J. A. Steyermark","Lábrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01061308","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora epedunculata","G. H. H. Tate","136",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269378' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061308","Magnoliophyta","Gentianales","Steyerm.",NA,"Amazonas",NA,"NY01061308_01",NA,NA,NA,NA,NA,NA,"epedunculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01061336","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","B. W. Nelson","1441","1985","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267044' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061336","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Amazonas","Estr. Manaus-Itacoatiara, km 36, depois mais 4 km-Estr. Manaus-Itacoatiara, km 36, depois mais 4 km num vicinal até mata alta sobre solo arenoso, campinarana. Mata alagável.","NY01061336_01","-59.8861957","-2.7338497",NA,NA,"J. G. Jardim","Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01061340","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","G. T. Prance","4468","1967","02","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269143' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061340","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Roraima","Serra Tepequem, forest on upper west facing slopes.","NY01061340_01","-61.755459","3.760455","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01061390","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","W. W. Thomas","4962","1986","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269413' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061390","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Rondônia","Porto Velho: Represa Samuel: southern end of E dike near quarry by road, ca 2 km S of end of main dike.","NY01061390_01","-63.25","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01061372","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","G. Martinelli","7072","1980","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267217' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061372","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Pará","Rio Cachorro, Serra do Cachorro, 15 km NW de Cachoeira Porteira; mata de terra firme.","NY01061372_01","-57.1288204","-1.0038673","80","80","J. G. Jardim","Oriximiná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","2862115","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","J. L. Clark","3737","1997","01","06","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2901766' target='other'> <mi>dwc_moreinfo</mi></a>","NY02862115","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Esmeraldas","The Mache - Chindul Ecological Reserve. Bilsa Biological Station. Mache Mountains, 35 km W of Quinindé, 5 km W of Santa Isabel. Monkey Bone Trail to Río Dogala, returned to station on Ridge-Line Trail to main road.","NY02862115_01","-79.73","0.35","400","600",NA,"Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","397347","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","D. A. Folli","2617","1995","05","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=686960' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397347","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Espírito Santo","Reserva Florestal de Linhares. Aceiro com Catela - Jueir, km 0,5","NY00397347_01","-40.0719","-19.3911",NA,NA,"P. G. Delprete","Linhares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","870265","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","D. C. Daly","8351","1994","09","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412084' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870265","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Acre","Rio Tarauacá, river at low water. Seringal Maceió (sede), left bank of river.","NY00870265_01","-70.98","-8.2555",NA,NA,"C. M. Taylor","Tarauacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","501888","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","A. M. Amorim","2385","1998","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=279026' target='other'> <mi>dwc_moreinfo</mi></a>","NY00501888","Magnoliophyta","Gentianales","(C.Presl) Steyerm.",NA,"Bahia","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da rod. BA-001 Ilhéus/Una. Coletas efetuadas na trilha paralela ao rio Maruim","NY00501888_01","-39.08","-15.15",NA,NA,"P. G. Delprete","Una","salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-27 07:27:00-03","NY","NYBG","01206907","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M. A. Baker","6907","1986","04","08","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1496053' target='other'> <mi>dwc_moreinfo</mi></a>","NY01206907","Magnoliophyta","Gentianales",NA,NA,"Napo","Reserva El Chuncho, 1 k al oeste del Rio Payamino, NW del Coca",NA,"-77.02","-0.45","280","280","B. M. Boom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","950128","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","L. M. M. Carreira","900","1983","05","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050292' target='other'> <mi>dwc_moreinfo</mi></a>","NY00950128","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Mato Grosso","estrada para a Fazenda Arrozal km 5 da estrada Vila Bela-Pontes e Lacerda.","NY00950128_01",NA,NA,NA,NA,"C. M. Taylor","Vila Bela de Santíssima Trindade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01061347","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","H. S. Irwin","48708",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269149' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061347","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Amapá",NA,"NY01061347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01067470","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","J. A. Rizzo","5091","1970","04","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211512' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067470","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Goiás","Estrada de Morrinhos p/Caldas Novas. Ocorre o córrego Samambaia","NY01067470_01","-49.0992","-17.7311",NA,NA,"P. G. Delprete","Morrinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01061364","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora multiflora","T. C. Plowman","9093","1980","02","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269408' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061364","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Pará","2 km west of town along highway PA-287","NY01061364_01","-49.3","-8.25","300","300",NA,"Conceição do Araguaia","multiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01061307","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora amazonica","W. A. Ducke","1584",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269377' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061307","Magnoliophyta","Gentianales","(Müll.Arg.) Steyerm.",NA,"Amazonas",NA,"NY01061307_01",NA,NA,NA,NA,NA,NA,"amazonica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","821504","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","J. A. Kallunki","479","1993","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=897808' target='other'> <mi>dwc_moreinfo</mi></a>","NY00821504","Magnoliophyta","Gentianales","(C.Presl) Steyerm.",NA,"Espírito Santo","Estação Experimental Bananal do Norte, EMCAPA, just N of bridge over Rio Itapemirim on road from BR-482 to Burarama.","NY00821504_01","-41.28","-20.6",NA,NA,"J. H. Kirkbride Jr.","Cachoeiro de Itapemirim","salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","397349","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","P. R. J. Bamps","5019","1975","12","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=686963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397349","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"São Paulo",NA,"NY00397349_01","-44.58","-22.63",NA,NA,NA,"Sao José do Barreiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01061377","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","E. Lleras","17465","1973","08","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267169' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061377","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Amazonas","Rio Solimões, behind Fonte Boa. Disturbed forest on terra firme.","NY01061377_01","-66.1014748","-2.5011698",NA,NA,"J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","02878183","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","H. Medeiros","473","2010","04","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412441' target='other'> <mi>dwc_moreinfo</mi></a>","NY02878183","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Acre","Fazenda São Jorge I, BR 364, Km 107, ramal do Toco Preto.","NY02878183_01","-68.6239","-9.4317","217","217","C. M. Taylor","Sena Madureira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01061391","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","I. L. do Amaral","1280","1983","05","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267174' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061391","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Pará","Estrada Santarém-Cuiabá, BR 163, km 1011, margem direita do rio Jamanxim. Mata de terra firme, solo areno-pedregoso.","NY01061391_01","-55.25","-7.6666669",NA,NA,"J. G. Jardim","Itaituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","397345","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","G. G. Hatschbach","17966","1967","11","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=686951' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397345","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Paraná","Morro ai Jesus","NY00397345_01","-48.5092","-25.5203","50","70","C. M. Taylor","Paranaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","950106","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora multiflora","H. S. Irwin","15909","1966","05","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050095' target='other'> <mi>dwc_moreinfo</mi></a>","NY00950106","Magnoliophyta","Gentianales","A.Rich. ex DC.",NA,"Distrito Federal","Immediately south of Brasília","NY00950106_01","-47.9167","-15.79234","975","975",NA,"Brasília","multiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","397339","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","R. Reitz","5775","1957","12","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=279027' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397339","Magnoliophyta","Gentianales","(C.Presl) Steyerm.",NA,"Santa Catarina","Mina Velha, Garuva. Sao Francisco do Sul","NY00397339_01","-48.8547","-26.0269","10","10","J. A. Steyermark","Garuva","salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","950125","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","J. A. Ratter","R.1885","1968","06","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050275' target='other'> <mi>dwc_moreinfo</mi></a>","NY00950125","Magnoliophyta","Gentianales","(C.Presl) Steyerm.",NA,"Mato Grosso","8 km. E. of the Base Camp of the Expedition. (c. 270 km. N. of Xavantina on the Xavantina-São Felix road.)","NY00950125_01","-51.87","-12.9",NA,NA,NA,NA,"salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
