"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","locality","decimalLongitude","decimalLatitude","stateProvince","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"157","2021-04-07 11:40:23-03","UFMS","CGMS","32654","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Y.R. Súarez",NA,"Brasil",NA,NA,"Inflorescência axilar. Flor branca a púrpura. Fruto cápsula, cilíndrico. Ramos quadrangulares pilosos próximos aos nós, ou glabros. Habitat: Pantanal. Habito: Erva palustre. 1,50m de altura.","CGMS1062086",NA,NA,"(Nees) Lindau","G.S.V. Duarte; V.J. Pott","6","2010","05","26","Bacia do Rio Paraguai.","-57.8833333","-21.7022222","Mato Grosso do Sul","Porto Murtinho",NA,"62","62",NA,NA,"2011","05","-57,8833333","-21,7022222","21",NA,NA,NA,NA,NA
"158","2021-04-07 11:40:23-03","UFMS","CGMS","33994","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","M. Rocha; C.C.S. Júnior; L.C.S. Magalhães",NA,"Brasil",NA,NA,"Flor rosa. Profundidade da água no local com aproximadamente 17,5 cm. Habitat: Pirizal (Comunidade com dominância de Cyperus giganteus), área inundável com presença de murundus. Solo argiloso Habito: Erva.","CGMS1063391",NA,NA,"(Nees) Lindau","V.J. Pott","111","2011","02","26","Próximo a BR-262.","-57.4202778","-19.4619444","Mato Grosso do Sul","Corumbá",NA,"85","85",NA,NA,"2011","04","-57,4202778","-19,4619444","28",NA,NA,NA,NA,NA
"159","2021-04-07 11:40:23-03","UFMS","CGMS","36320","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; L.C.P. Lima; G.K. Freitas",NA,"Brasil",NA,NA,"Flor roxa. Duplicata CPAP. Habitat: Batume seco em beira de rio, com Polygonum. Solo argiloso. Relevo plano. Habito: Erva aquática, anfíbia. Ocasional. 0,40-0,50m de altura.","CGMS1065725",NA,NA,"(Nees) Lindau","V.J. Pott","4952","2001","09","19","Rio Araminho.","-57.5333333","-17.7288889","Mato Grosso","Poconé",NA,NA,NA,NA,NA,NA,NA,"-57,5333333","-17,7288889",NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:40:23-03","UFMS","CGMS","32567","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G.S.V. Duarte",NA,"Brasil",NA,NA,"Inflorescência axilar. Flor branca a púrpura. Fruto cápsula, cilíndrico. Ramos quadrangulares pilosos próximos aos nós, ou glabros. Habitat: Cerrado. Habito: Erva palustre. 1,50m de altura.","CGMS1061990",NA,NA,"(Nees) Lindau","G.S.V. Duarte; V.J. Pott","65","2011","02","22","Parque Antenor Martins. Microbacia Água Boa.","-54.8166667","-22.2291667","Mato Grosso do Sul","Dourados",NA,"424","424",NA,NA,"2011","03","-54,8166667","-22,2291667","02",NA,NA,NA,NA,NA
"161","2021-04-07 11:40:23-03","UFMS","CGMS","15518","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G.P. Nunes; D.K. Noguchi; L.E.A.M. Lescano",NA,"Brasil",NA,NA,"Flor vermelha. Fruto ausente.Flor tubulosa. Habitat: Beira de estrada. Habito: Subarbusto.","CGMS1045003",NA,NA,"(Nees) Lindau","G.P. Nunes","190","2005","04","15","Dique 6.","-57.9","-21.7116667","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,"2005","04","-57,9","-21,7116667","15",NA,NA,NA,NA,NA
"162","2021-04-07 11:40:23-03","UFMS","CGMS","28387","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","R.H. Silva",NA,"Brasil",NA,NA,"Flor de 1,50 cm. Frutos durante o ano todo.","CGMS1057836",NA,NA,"(Nees) Lindau","R.H. Silva","91","2008","04","25","Campo inundável próximo à margem do Rio Paraguai.","-57.6233334","-18.9727778","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,NA,"-57,6233334","-18,9727778",NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:40:23-03","UFMS","CGMS","56960","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","A. Pott",NA,"Brasil",NA,NA,NA,"CGMS000203",NA,NA,"(Nees) Lindau",NA,"17317","2008","06","24","Fazenda São Bento Sub região Abobral Pantanal.","-57.0288889","-19.4711111","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,NA,"-57,0288889","-19,4711111",NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:40:23-03","UFMS","CGMS","76042","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","S.N. Moreira; V.J. Pott & A. Pott",NA,"Brasil",NA,NA,NA,"CGMS1108997",NA,NA,"(Nees) Lindau","V. Pott","1058","2012","09","11","Fazenda São Geraldo.","-56.5536111","-21.3088889","Mato Grosso do Sul","Bonito",NA,"331","331",NA,NA,"2012","09","-56,5536111","-21,3088889","11",NA,NA,NA,NA,NA
"165","2021-04-07 11:40:23-03","UFMS","CGMS","13511","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott",NA,"Brasil",NA,NA,"Flor lilás. Guia de néctar com estrias brancas. Habitat: Campo graminoso úmido ('Coval'), próximo a buritis (Mauritia flexuosa), em vale com afloramento de água, nascente. Solo hidromórfico, argiloso, turfoso com matéria orgânica. R","CGMS1042944",NA,NA,"(Nees) Lindau","V.J. Pott","6843","2004","03","31","Fazenda Sucuriú, nascente próxima à sede, e divisa com o município Chapadão do Céu - Goiás.","-52.765","-18.3655556","Mato Grosso do Sul","Chapadão do Sul",NA,"800","800",NA,NA,"2018","05","-52,765","-18,3655556","25",NA,NA,NA,NA,NA
"166","2021-04-07 11:40:23-03","UFMS","CGMS","43019","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A.Pott; M.Pereira; A.Boock; M.R. Araújo",NA,"Brasil",NA,NA,"Flor lilás. Paratudal = Savana inundável de Tabebuia caraiba. Murundu = Montículo de 1,0-1,5 m de altura. Habitat: Depressão em Paratudal. Solo argiloso (Calciaquoll). Relevo plano com murundus. Habito: Erva rizomatosa ascendente.","CGMS1072999",NA,NA,"(Nees) Lindau",NA,"389","1987","10","20","Fazenda Acurizal; Nabileque, Pantanal.","-57.1666667","-19.6333333","Mato Grosso do Sul","Corumbá",NA,"90","90",NA,NA,NA,NA,"-57,1666667","-19,6333333",NA,NA,NA,NA,NA,NA
"167","2021-04-07 11:40:23-03","UFMS","CGMS","39815","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","J.A. Rotta; D.B. Borges; D.T. Azevedo; S.N. Moraes",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Pantanal; meandro Rio Paraguai. Habito: Erva emergente.","CGMS1069194",NA,NA,"(Nees) Lindau","V.J. Pott","43","2013","07","12","Feixe dos Morros; Rio Paraguai.","-57.9","-21.4455555","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,"2015","07","-57,9","-21,4455555","12",NA,NA,NA,NA,NA
"168","2021-04-07 11:40:23-03","UFMS","CGMS","13408","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott; A.C.M Cristaldo; S. Aragaki",NA,"Brasil",NA,NA,"Flor arroxeada. Guia de néctar: estrias convergentes brancas. Coordenada original (etiqueta): 18°40#?#0,2'S. Habitat: Campo graminoso úmido (coval) em vale de vereda com buritis (Mauritia flexuosa). Solo argiloso, turfoso com muita mat","CGMS1042828",NA,NA,"(Nees) Lindau","V.J. Pott","6733","2004","03","28","Fazenda Pouso Frio, Córrego Pouso Frio, cerca de 700 m da nascente (Rio Aporé).","-52.8675","-18.6666667","Mato Grosso do Sul","Chapadão do Sul",NA,"800","800",NA,NA,"2018","05","-52,8675","-18,6666667","25",NA,NA,NA,NA,NA
"169","2021-04-07 11:40:23-03","UFMS","CGMS","66237","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott; G. Catian",NA,"Brasil",NA,NA,"Flor roxa-rosada. Habitat: Campo úmido de vereda sem buriti, com valas de drenagem. Solo hidromórfico, orgânico preto acinzentado escuro. Relevo plano. Habito: Erva emergente, 20-30 cm de altura. Freqüente.","CGMS1099198",NA,NA,"(Nees) Lindau","V.J. Pott","12258","2016","10","21","Fazenda Gramado.","-56.6108333","-21.3922222","Mato Grosso do Sul","Bonito",NA,"355","355",NA,NA,"2016","10","-56,6108333","-21,3922222","21",NA,NA,NA,NA,NA
"170","2021-04-07 11:40:23-03","UFMS","CGMS","58639","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott; A.L.B. Sartori; L.C.P. Lima; S. Aragaki; M. Moraes",NA,"Brasil",NA,NA,"Flor arroxeada. Guia de néctar branco com estrias arroxeadas. Habitat: Borda de Lagoa alagada com vegetação herbácea. Solo argiloso, calcário. Relevo plano. Rara. Habito: Erva ereta. 40-50cm de altura.","CGMS000202",NA,NA,"(Nees) Lindau","V.J. Pott","4453","2001","04","03","Lagoa das Pedras, Fazenda Formoso.","-56.6263889","-21.3363889","Mato Grosso do Sul","Bonito",NA,NA,NA,NA,NA,NA,NA,"-56,6263889","-21,3363889",NA,NA,NA,NA,NA,NA
"171","2021-04-07 11:40:23-03","UFMS","CGMS","36319","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","A. Pott; A.LB.Sartori; C.N. da Cunha; E.A. Silveira; L. Amorim",NA,"Brasil",NA,NA,"Flor rósea. Pétala maior com guia de néctar de estrias brancas. Habitat: Lagoa de meandro. Solo siltoso. Relevo plano deprimido. Habito: Erva aquática emergente. Esparsa.","CGMS1065724",NA,NA,"(Nees) Lindau",NA,"8708","2001","03","24","Fazenda Acurizal, borda oeste do Pantanal.","-57.5666667","-17.8166667","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,NA,"-57,5666667","-17,8166667",NA,NA,NA,NA,NA,NA
"172","2021-04-07 11:40:23-03","UFMS","CGMS","49114","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","A. Pott; V.J. Pott; L.C.P. Lima; C.N. da Cunha; E.A. Silveira; H. Ferreira; E.C. Arruda.",NA,"Brasil",NA,NA,"Flor lilás. Ponto ACRG-1. Em pequena depressão no campo secundário ao lado da pista de aviação, próximo ao Rio Cuiabá. Habitat: Vegetação secundária de floresta decidual / cerradão. Solo pedregoso. Relevo encosta suave. Mancha ocas","CGMS1079059",NA,NA,"(Nees) Lindau",NA,"9405","2001","09","16","Reserva Acurizal (Ecotropica), Serra do Amolar, lado oeste do Pantanal.","-57.5530556","-17.8311111","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,NA,"-57,5530556","-17,8311111",NA,NA,NA,NA,NA,NA
"173","2021-04-07 11:40:23-03","UFMS","CGMS","28486","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","R.B. Rodrigues; N.L. Cunha; F. Gonçalves; M.D. Nunes; C. Vidotto",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Emergente no Rio Paraguai. Habito: Erva emergente ou anfíbia.","CGMS1057937",NA,NA,"(Nees) Lindau","V.J. Pott","54","2009","06","05","Região do Amolar, Pantanal do Rio Paraguai.","-57.4763889","-18.0238889","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,"2009","05","-57,4763889","-18,0238889","05",NA,NA,NA,NA,NA
"174","2021-04-07 11:40:23-03","UFMS","CGMS","36327","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott; R. Tsuji",NA,"Brasil",NA,NA,"Flor roxa. Habitat: Campo alagado com Thalia. Solo argiloso hidromórfico. Relevo plano deprimido (caixa de empréstimo). Habito: Erva aquática. Frequente. 0,50-0,70m de altura.","CGMS1065732",NA,NA,"(Nees) Lindau","V.J. Pott","7533","2005","03","11","Fazenda Otília, Estrada Parque (MS-228).","-57.3666667","-19.2505556","Mato Grosso do Sul","Corumbá",NA,"90","90",NA,NA,NA,NA,"-57,3666667","-19,2505556",NA,NA,NA,NA,NA,NA
"175","2021-04-07 11:40:23-03","UFMS","CGMS","30610","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","T.E. Lima; I.M. Neves; R.H. Silva; T.S. Amaral",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Base de morro. Touceira. Campo inundável. Habito: Erva.","CGMS1060022",NA,NA,"(Nees) Lindau","R.H. Silva","20","2010","11","22","Boca da Baía do Castelo.","-57.5333333","-18.5863889","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,"2010","11","-57,5333333","-18,5863889","22",NA,NA,NA,NA,NA
"176","2021-04-07 11:40:23-03","UFMS","CGMS","40270","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott",NA,"Brasil",NA,NA,"Flor lilás. Pilosa; Guia de néctar com estrias convergentes arroxeadas alternadas com branco. Habito: Erva anfíbia, 0,30-0,50m de altura.","CGMS1070249",NA,NA,"(Nees) Lindau","V.J. Pott","10131","2008","02","28","Fazenda São José Brioso, Rodovia MS 377, Ribeirão Brioso, Varjão 61Km nordeste de Água Clara.","-52.5733334","-20.1219445","Mato Grosso do Sul","Três Lagoas",NA,"365","365",NA,NA,"2018","05","-52,5733334","-20,1219445","25",NA,NA,NA,NA,NA
"177","2021-04-07 11:40:23-03","UFMS","CGMS","35447","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","C.S. Souza; W.S. Covre; C. Aoki; M.R. Sigrist; T.G. Freitas;",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Savana Estépica Arborizada (Chaco). Habito: Erva.","CGMS1064846",NA,NA,"(Nees) Lindau","B.E.M. Pinto","30","2010","02","27","Fazenda Retiro Conceição.","-57.885","-21.7011111","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,"2010",NA,"-57,885","-21,7011111",NA,NA,NA,NA,NA,NA
"178","2021-04-07 11:40:23-03","UFMS","CGMS","21292","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","S.V. Boff",NA,"Brasil",NA,NA,"Flor roxa. Habitat: Borda de capão. Solo calcimórfico. Rara. Habito: Erva.","CGMS1050697",NA,NA,"(Nees) Lindau","A. Pott","83","2007","01","01","Fazenda São Bento.","-57.0188889","-19.5766667","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,NA,"-57,0188889","-19,5766667",NA,NA,NA,NA,NA,NA
"179","2021-04-07 11:40:23-03","UFMS","CGMS","43021","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","A. Pott; V.J. Pott; M. Pereira; R.A. Mauro; W. Tomas",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Campo muito alagável. Solo areno siltoso; superfície orgânica. Relevo plano. Habito: Erva ascendente,aquática ou terrestre. Frequente.","CGMS1073001",NA,NA,"(Nees) Lindau","R.M. Lisboa","5762","1991","02","04","Largo do mamão; Fazenda Fazendinha; Sub-região de Aquidauana (Área do Rio Negro); Pantanal.","-56.3833333","-19.4833333","Mato Grosso do Sul","Aquidauana",NA,"90","90",NA,NA,"2000","09","-56,3833333","-19,4833333","25",NA,NA,NA,NA,NA
"180","2021-04-07 11:40:23-03","UFMS","CGMS","15512","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","D.K. Noguchi; G.P. Nunes; L.E.A.M. Lescano",NA,"Brasil",NA,NA,"Flor vermelha. Fruto ausente.Flor tubulosa. Habitat: Beira de estrada. Habito: Subarbusto.","CGMS1044997",NA,NA,"(Nees) Lindau","G.P. Nunes","168","2005","04","15","Dique 10.","-57.8991666","-21.7127778","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,"-57,8991666","-21,7127778",NA,NA,NA,NA,NA,NA
"181","2021-04-07 11:40:23-03","UFMS","CGMS","49115","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Vazante em buritizal. Relevo plano. Ocasional. Habito: Erva anfíbia. 0,30 - 0,50 m de altura.","CGMS1079060",NA,NA,"(Nees) Lindau","V.J. Pott","8889","2006","09","08","Fazenda Redenção, Retiro Carandá Preto, 3 km da sede do Retiro e 12 km a sudeste da sede do Parque Estadual do Rio Negro (ex-Fazenda Esperança).","-56.6711111","-19.4991666","Mato Grosso do Sul","Aquidauana",NA,"95","95",NA,NA,"2006","09","-56,6711111","-19,4991666","07",NA,NA,NA,NA,NA
"182","2021-04-07 11:40:23-03","UFMS","CGMS","48260","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","M. Rocha; A.L.B. Sartori; M.G. Pereira; J.P.S.P. Bento",NA,"Brasil",NA,NA,"Flor lilás. Fruto ausente. Habitat: Campo próximo a Capão. Habito: Erva de 30 cm de altura.","CGMS1078225",NA,NA,"(Nees) Lindau","A.L.B. Sartori; M. Rocha","275","2014","12","12","Fazenda São Bento.","-57.0280556","-19.4891666","Mato Grosso do Sul","Corumbá",NA,"93","93",NA,NA,"2014","12","-57,0280556","-19,4891666","12",NA,NA,NA,NA,NA
"183","2021-04-07 11:40:23-03","UFMS","CGMS","43023","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","N.C. Bueno; G. Damasceno Jr.",NA,"Brasil",NA,NA,NA,"CGMS1073003",NA,NA,"(Nees) Lindau","A. Pott","526","1994","07","08","Fazenda Rabicho, Pantanal do Rio Paraguai.","-57.5833333","-19.0333333","Mato Grosso do Sul","Corumbá",NA,"83","83",NA,NA,"2010",NA,"-57,5833333","-19,0333333",NA,NA,NA,NA,NA,NA
"184","2021-04-07 11:40:23-03","UFMS","CGMS","43022","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","A. Pott; V.J. Pott; A. Arantes; N.C. Bueno",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Lixeiro (Savana inundável, com Curatella). Solo siltoso. Relevo plano. Habito: Erva ereta. Esparsa.","CGMS1073002",NA,NA,"(Nees) Lindau",NA,"7682","1996","02","28","Fazenda Ipiranga, Km 10 da Transpantaneira (MT-060). Sub-região de Poconé, Pantanal.","-56.6255556","-16.3802778","Mato Grosso","Poconé",NA,"100","100",NA,NA,NA,NA,"-56,6255556","-16,3802778",NA,NA,NA,NA,NA,NA
"185","2021-04-07 11:40:23-03","UFMS","CGMS","30873","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","T.H. Stefanello; V.S. Santos; A.C.S. Brito",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Planície inundável. Habito: Subarbusto.","CGMS1060284",NA,NA,"(Nees) Lindau",NA,"140","2010","11","23","Sub-região Pantanal do Paraguai, Baía Mandioré.","-57.5","-18.1986111","Mato Grosso do Sul","Corumbá",NA,"90","90",NA,NA,NA,NA,"-57,5","-18,1986111",NA,NA,NA,NA,NA,NA
"186","2021-04-07 11:40:23-03","UFMS","CGMS","15509","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","D.K. Noguchi; G.P. Nunes; L.E.A.M. Lescano",NA,"Brasil",NA,NA,"Flor lilás, tubulosa. Fruto ausente. Habitat: Beira de estrada. Habito: Subarbusto.","CGMS1044994",NA,NA,"(Nees) Lindau","G.P. Nunes","91","2004","01","16","Estrada 10.","-57.7691667","-21.7066667","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,"-57,7691667","-21,7066667",NA,NA,NA,NA,NA,NA
"187","2021-04-07 11:40:23-03","UFMS","CGMS","29591","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","A.K.D. Salomão; F. Matos-Alves",NA,"Brasil",NA,NA,"Flor lilás. Fruto marrom. Habitat: Chaco. ChacoFlorestado. Habito: Erva.","CGMS1058976",NA,NA,"(Nees) Lindau","F. Matos-Alves","291","2008","11","20","Fazenda flores.","-57.8975","-21.7175","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,"-57,8975","-21,7175",NA,NA,NA,NA,NA,NA
"188","2021-04-07 11:40:23-03","UFMS","CGMS","17228","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","C.R. Lehn; S.V. Boff; C. Gurski",NA,"Brasil",NA,NA,NA,"CGMS1046525",NA,NA,"(Nees) Lindau","A. Pott","13","2006","07","26","Estrada do Carandazal.","-57.0419444","-19.6919444","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,NA,"-57,0419444","-19,6919444",NA,NA,NA,NA,NA,NA
"189","2021-04-07 11:40:23-03","UFMS","CGMS","29599","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","A.K.D. Salomão; F. Matos-Alves",NA,"Brasil",NA,NA,"Flor lilás. Fruto marrom. Habitat: Chaco. ChacoFlorestado. Habito: Erva.","CGMS1058984",NA,NA,"(Nees) Lindau","F. Matos-Alves","299","2008","11","20","Fazenda flores.","-57.8975","-21.7175","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,"-57,8975","-21,7175",NA,NA,NA,NA,NA,NA
"190","2021-04-07 11:40:23-03","UFMS","CGMS","53795","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott",NA,"Brasil",NA,NA,"Guia de néctar estriado branco. Habitat: Campo inundável encharcado. Solo arenoso. Relevo plano. Esparsa. Habito: Erva anfíbia, 60 - 80 cm de altura.","CGMS1083764",NA,NA,"(Nees) Lindau","V.J. Pott","8627","2006","02","05","Fazenda Santana, entre o Rio Correntozo e o Retiro Rio Negro, sub-região de Aquidauana, Pantanal.","-55.6558333","-19.6330556","Mato Grosso do Sul","Aquidauana",NA,"115","115",NA,NA,NA,NA,"-55,6558333","-19,6330556",NA,NA,NA,NA,NA,NA
"191","2021-04-07 11:40:23-03","UFMS","CGMS","71763","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","D. Cuadrado; R. Fernandes, V. Nakamura, V.J. Pott",NA,"Brasil",NA,NA,"Guia de néctar com estrias brancas na pétala inferioir","CGMS1104566",NA,NA,"(Nees) Lindau","V.J. Pott","75","2018","11","08","Fazenda Santa Laura. Parque Nacional da Serra da Bodoquena","-56","-20","Mato Grosso do Sul","Bodoquena",NA,NA,NA,NA,NA,NA,NA,"-56","-20",NA,NA,NA,NA,NA,NA
"192","2021-04-07 11:40:23-03","UFMS","CGMS","76868","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","L.M. Oliveira; R.Y. Ferreira, P.G. Silva & V.J. Pott",NA,"Brasil",NA,NA,NA,"CGMS1109856",NA,NA,"(Nees) Lindau","V.J. Pott","72","2019","09","27","Braço abandonado do Rio Ivinhema, próximo a casa da Polícia Ambiental. Parque Estadual das Varzeas do Rio Ivinhema.","-53.6833333","-22.9388889","Mato Grosso do Sul","Jateí",NA,"235","235",NA,NA,NA,NA,"-53,6833333","-22,9388889",NA,NA,NA,NA,NA,NA
"193","2021-04-07 11:40:23-03","UFMS","CGMS","30898","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","R. Barbieri",NA,"Brasil",NA,NA,NA,"CGMS1060309",NA,NA,"(Nees) Lindau","V.J. Pott","27","2009","04","08","Perizes de baixo.","-44.315601348877","-2.97082996368408","Maranhão","Bacabeira",NA,NA,NA,"24472","auto","2009","08",NA,NA,"03",NA,NA,NA,NA,NA
