"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"173","2015-07-21 16:14:00-03","MO","MOBOT","35944","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Camilo Díaz S.|José Campos de la Cruz","Díaz Santibáñez 3605","1989","8","26","South America","Peru","Amazonas","Cerca a la Hacienda San Isidro, bajada de Portechicelo.","-78.48194","-5.55361",NA,NA,NA,NA,NA,NA,"Alejanfra Vasco (NY)","Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","4"
"174","2019-09-17 09:41:00-03","MO","MOBOT","4282","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","H. van der Werff|Calaway H. Dodson|Walter A. Palacios","van der Werff 9544","1987","5","20","South America","Ecuador","Esmeraldas","Esmeraldas Lita wet evergreen forest, mostly in area with recently cut trees.","-78.46666","0.86666",NA,NA,NA,NA,"600.00000000",NA,"A. Vasco & R. Moran (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-38","3"
"175","2016-10-13 05:55:00-03","MO","MOBOT","4647","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Walter A. Palacios|David A. Neill","Palacios Cuenca 6479","1990","12","3","South America","Ecuador","Zamora-Chinchipe","Río Nangaritza. Pachicutza. Bosque muy húmedo Premontano. Bosque secundario y remanentes de bosque primario.","-78.61666","-4.11666",NA,NA,NA,NA,"900.00000000",NA,"A.Vasco & R.Moran(NY)","Nangaritza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-63","3"
"176","2008-05-27 22:02:00-03","MO","MOBOT","7189","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Ronald L. Liesner","Liesner 25826","1988","11","5","South America","Venezuela","Amazonas","ATABAPO Cerro Huachamacarí, base of main wall and slope below it, E. side. Forest.","-65.71666","3.81666",NA,NA,NA,NA,"800.00000000","1300.00000000","J. Mickel (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-70","3"
"177","2008-05-27 22:02:00-03","MO","MOBOT","8655","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Ronald L. Liesner","Liesner 18597","1985","3","12","South America","Venezuela","Amazonas","Atabapo. Below Salto Los Monos on tributary of headwaters of Río Iguapo. 3º35'N, 65º23'W, elev. 1500 m to 1650 m.","-65.38333","3.58333",NA,NA,NA,NA,"1500.00000000","1650.00000000","J. Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-29","3"
"178","2013-11-13 05:54:00-02","MO","MOBOT","880891","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Milton Aulestia|O. Gonti","Aulestia 2000","1994","3","20","South America","Ecuador","Napo","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción Km. 92-96, al norte del Río Yasuní. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.","-76.15","-0.91666",NA,NA,NA,NA,"250.00000000",NA,"R. Moran (NY)","Aguarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-12-05 10:31:00-02","MO","MOBOT","9574","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Ronald L. Liesner","Liesner 17646","1985","2","17","South America","Venezuela","Amazonas","Slope of Cerro de Marahuaca. Río Yameduaka arriba.","-65.4666667","3.6333333",NA,NA,NA,NA,"1225.00000000",NA,"M.A. Kieling-Rubio","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-4","4"
"180","2020-11-10 04:40:00-03","MO","MOBOT","100930550","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Pedro L. R. de Moraes|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Moraes 4665","2015","1","25","South America","Brazil","Espírito Santo","Reserva Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"Alan R. Smith","Santa Teresa",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"181","2008-05-27 22:02:00-03","MO","MOBOT","3270436","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","wacketii","Elaphoglossum wacketii","Rosenst.","Lima","Lima 6089","1941","1","16","South America","Brazil","São Paulo","Est. Exp. de Boracéa, Boracéa.",NA,NA,NA,NA,NA,NA,NA,NA,"A. Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-01-10 20:52:48-03","INPA","INPA","273293","S","Plantae","Polypodiopsida","Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Terra-Araujo, MH","1166","2016","01","27","Southern America","Brasil","Roraima","Serra da Mocidade","-61.7735","1.71605",NA,NA,"INPA0273293",NA,"1435","1435","Zuquim, G","Caracaraí",NA,NA,NA,NA,"2016","05","-61.7735","1.71605",NA,"03",NA,NA
"183","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","17592",NA,"Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) Diels","R.R. Vervloet; et al","1176","2002","10","08",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Terrestre, topo de morro, dossel 10m, solo arenoso, altitude 900m.","MBML017592","MBML017592",NA,NA,"F. B. Matos/15-07-2007","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"184","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","188",NA,"Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) Diels","J. M. Vimercat","315","1985","12","02",NA,"Brasil","Espírito Santo","Nova Lombardia","-40.510556","-19.823611",NA,"Samambaia em arvoreta com esporângios maduros cinzas, ciófila, na mata.","MBML000188","MBML000188",NA,NA,"F. B. Matos/15-07-2007","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W30'38","19S49'25",NA,NA,NA,NA
"185","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","19783",NA,"Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) Diels","R.R. Vervloet; et al","1884","2003","02","20",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Terrestre, meia encosta, dossel 18m.","MBML019783","MBML019783",NA,NA,"F. B. Matos/15-07-2007","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"186","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","23600",NA,"Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) Diels","L. Kollmann; et al","7543","2005","03","22",NA,"Brasil","Espírito Santo","Penha","-40.552778","-19.953333",NA,"Erva de 30cm, na sombra. Soros pretos.","MBML023600","MBML023600",NA,NA,"F. B. Matos/15-07-2007","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'10","19S57'12",NA,NA,NA,NA
"187","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","25063",NA,"Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) Diels","L. Kollmann; et al","8319","2005","09","16",NA,"Brasil","Espírito Santo","Alto Misterioso","-40.775","-19.797222",NA,"Rupícola na sombra.","MBML025063","MBML025063",NA,NA,"M.A. Kieling-Rubio/Março-2012","São Roque do Canaã",NA,NA,NA,NA,NA,NA,"40W46'30","19S47'50",NA,NA,NA,NA
"188","2019-06-11 14:04:03-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","K. Romoleroux","2070","1996","2","13","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"2070",NA
"189","2019-06-11 13:58:11-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","R. B. Foster","10792","1985","12","13","South America","Peru","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"10792",NA
"190","2017-04-12 15:17:09-03","F","FMNH-PTERIDOPHYTES","C0620980F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","S. R. King","452","1982","5","9","South America","Peru","Loreto",NA,NA,NA,NA,NA,"C0620980F","C0620980F_01",NA,NA,NA,"Maynas",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-04-12 18:35:18-03","F","FMNH-PTERIDOPHYTES","C0620982F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","O. Buchtien","8","1909","6",NA,"South America","Bolivia","Cochabamba","Cochabamba",NA,NA,NA,NA,"C0620982F","C0620982F_01",NA,NA,NA,"Cercado",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-04-12 16:24:35-03","F","FMNH-PTERIDOPHYTES","C0620994F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","C. Schunke","136","1924",NA,NA,"South America","Peru","Junín",NA,NA,NA,NA,NA,"C0620994F","C0620994F_01",NA,NA,NA,"Chanchamayo",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","1482821","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","C. Schunke","136","1924","9",NA,"South America - Neotropics","Peru","Junin","South America, Chanchamayo Valley, dept. Junin, Peru.",NA,NA,NA,NA,"US01567188",NA,"1800",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","3341426","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","K. Romoleroux, R. B. Foster & R. J. Burnham","2070","1996","2","13","South America - Neotropics","Ecuador","Napo","Ecuador, Estacion Cientifica Yasuni, Río Tiputini, al noroeste de la confluencia con el R. Tivacuno; Esta de la carretera Maxus. km 44, desvio hacie el pozo Tivacuno.","-76.5","-0.63",NA,NA,"US01567190","US01567190_01","200","300",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","2359291","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","B. Maguire & J. J. Wurdack","34927","1953","4","9","South America - Neotropics","Venezuela","Amazonas","Río Negro, Piedra Cucuy",NA,NA,NA,NA,"US00798995",NA,"100",NA,"Mickel, J. T., (NY), New York Botanical Garden",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","2136714","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","R. E. Schultes & I. Cabrera","15285","1952","2","7","South America - Neotropics","Colombia","Vaupés","Colombianae, Vaupes, Río Pacoa (tributary of Rio Apaporis).","-71.33","0.33",NA,NA,"US01567203","US01567203_01","274",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","2706209","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","G. Hatschbach","25799","1970","12","10","South America","Brazil","Paraná","Serra Negra (mun. Cuaraquecaba)",NA,NA,NA,NA,"US01567196","US01567196_01","100",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","3296694","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","T. Henkel, M. Chin & W. Ryan","1287","1993","2","11","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mts, Mt. Wokomung, Suruwabaru Creek, 2-3 km upstream from juncture with Yuarka R","-59.9","5.05",NA,NA,"US00708795","US00708795_01","675","750","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","1834718","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Ll. Williams","15538","1942","5","24","South America - Neotropics","Venezuela","Amazonas","Capihuara, Alto Casiquiare","-66.31","2.63",NA,NA,"US00798997",NA,"120",NA,"Mickel, J. T., (NY), New York Botanical Garden",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","T. Henkel, M. Chin & W. Ryan","1396","1993","2","15","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mts, Mt. Wokomung, headwaters of Wusupubaru Creek, 1 km downslope to Patamona Lookout","-59.8833","5.05",NA,NA,NA,NA,"975","1125","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"201","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","11489","2004","6","8","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Mt. Maringma, camp at base of second escarpment","-60.5668","5.21061",NA,NA,NA,NA,"1065",NA,"McKee, G. S., (US), NMNH",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","1497997","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","L. Smith","1855","1929","2","12","South America - Neotropics","Brazil","São Paulo","Brazil, São Paulo, Estação, Alto da Serra","-46.32","-23.78",NA,NA,"US01567198","US01567198_01","800","900",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","3204260","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","W. J. Kress, J. Betancur, C. S. Roesel & B. Echeverry","91-3359","1991","10","2","South America - Neotropics","Colombia","Vaupés","Colombia, Vaupes: Vicinity of Mitu, trail to Cerro Mitu caatinga forest.",NA,NA,NA,NA,"US01567201",NA,"200","250",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","3505661","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","R. C. Moran, D. Trujillo, L. Salazar & D. Aviles","7627","2005","3","3","South America - Neotropics","Ecuador","Morona-Santiago","Ecuador, Prov. Morona-Santiago: small ravine ca. 7 km N of Límon.","-78.4008","-2.9117",NA,NA,"US01566563",NA,"960",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","1516959","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","C. Schunke","A145","1923","8",NA,"South America - Neotropics","Peru","Junín","Peru, Dept. Junín: Schunke Hacienda, above San Ramón.",NA,NA,NA,NA,"US01567187",NA,"1300","1700",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","2422223","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","O. Handro","1078","1964","1","26","South America - Neotropics","Brazil","São Paulo","Munide Ribeirão Pires, Estado de São Paulo: Just west of village of Paranapiacaba, mata da Estação Biológica.",NA,NA,NA,NA,"US01567192","US01567192_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","833964","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","R. Spruce","2187","1852","1",NA,"South America","Brazil",NA,"Prope San Gabriel da Cachoerra ad Rio Negro",NA,NA,NA,NA,"US01567197","US01567197_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","2295046","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","J. A. Steyermark & S. Nilsson","60 144","1960","4","14","South America - Neotropics","Venezuela","Bolívar","Cerro Venamo, NW slopes, SE of campamento 125","-61.4","5.86",NA,NA,"US00798993",NA,"1200",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","2543264","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Reitz & Klein, --","557","1957","11","6","South America","Brazil","Santa Catarina","Brazil: Estrada Dona Francisca, Joinville Santa Catarina.",NA,NA,NA,NA,"US01567199","US01567199_01","600",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","3136144","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","R. L. Liesner","23598","1988","4","22","South America - Neotropics","Venezuela","Bolívar","Gran Sabana, ca 10 km SW of Karaurin tepuí at junction of Río Karaurin and Río Asadon (Río Sanpa)","-61.05","5.31",NA,NA,"US00798996",NA,"900","1000","Mickel, J. T., (NY), New York Botanical Garden",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","3424923","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5453","1997","7","6","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Paruima, 9 km W; 0.5-1.0 km E of Ararata scrub area","-61.1444","5.82667",NA,NA,"US00697356",NA,"780",NA,"McKee, G. S., (US), NMNH",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","1498877","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","A. C. Brade","6915","1919","2",NA,"South America - Neotropics","Brazil","São Paulo","Brazil, Campo Grande, State of São Paulo.",NA,NA,NA,NA,"US01567200","US01567200_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","2906735","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","R. L. Liesner","7499","1979","5","17","South America - Neotropics","Venezuela","Amazonas","San Carlos de Río Negro, 4 km NE of and about 20 km S of confluence of Río Negro and Brazo Casiquiare","-67","1.96",NA,NA,"US00798998",NA,"120",NA,"Mickel, J. T., (NY), New York Botanical Garden",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","E. Tripp, K. M. Redden, K. J. Wurdack, A. Radosavljevic, C. Jacobis & J. Ralph","3059","2012","5","28","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Below 1st escarpment (of four) of Kamakusa Mt., 0-1.5 mi. SW of Micrandra (4th) Camp","-60.1879","5.85214",NA,NA,NA,NA,"840",NA,"McKee, G. S., (US), NMNH",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","K. J. Wurdack, E. Tripp, A. Radosavljevic & J. Ralph","5809","2012","6","4","South America - Neotropics","Guyana","Cuyuni-Mazaruni","On top of 1st escarpment (of four) of Kamakusa Mt., within 0.5 mi. of Full Moon (6th) Camp","-60.1557","5.86233",NA,NA,NA,NA,"1000",NA,"McKee, G. S., (US), NMNH",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","3174032","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","J. J. Pipoly & G. Gharbarran","10915","1987","3","2","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Ayanganna Plateau; Koatse River valley; ± 2 km E of base camp","-60.0667","5.46667",NA,NA,"US00708796","US00708796_01","550","650","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","815189","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Riedel, --","s.n.","1823",NA,NA,"South America","Brazil",NA,"Brasilia.",NA,NA,NA,NA,"US01567195","US01567195_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","2543297","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Reitz & Klein, --","5714","1957","12","18","South America","Brazil","Santa Catarina","Brasil, Santa Catarina, Estrada Dona Francisca, Joinville.",NA,NA,NA,NA,"US01567194","US01567194_01","600",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","2833546","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","F. R. Fosberg","43355","1962","10","28","South America - Neotropics","Brazil","São Paulo","Brazil, São Paulo, Serra do Moji, 1/2 to 1 km west of Paranapiacaba above Santos, Alto da Serra, Mun. de Riberão Pires.",NA,NA,NA,NA,"US01567191","US01567191_01","760","840",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","2200024","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","R. E. Schultes & I. Cabrera","15759","1952","3","2","South America - Neotropics","Colombia","Amazônas","Colombianae, Amazonas, Rio Miritiparaná: Caño Guacayá.","-70.67","-0.5",NA,NA,"US01567202",NA,"213",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"221","2020-09-12 05:00:02-03","US","US","2703295","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Wacket","281","1906",NA,NA,"South America - Neotropics","Brazil","São Paulo","Austrobrasilienses, Est. S. Paulo, Rio Grande",NA,NA,NA,NA,"US01567193","US01567193_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
