"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1338","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6482","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.","2014",NA,NA,"Benvenutti, L.","2014","10","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","IC Emilio Gomes, Parcela 43, Número 1457; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1339","2021-01-09 21:48:19-03","UNICENTRO","HUCO","2473","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002473",NA,"s.n.","IC Matheus, parcela 1",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1340","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6489","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.","2014",NA,NA,"Benvenutti, L.","2014","10","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","IC Emilio Gomes, Parcela 43, Número 1504; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1341","2021-01-09 21:48:19-03","UNICENTRO","HUCO","2486","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002486",NA,"s.n.","IC Matheus, parcela 2",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1342","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6126","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.",NA,NA,NA,"?",NA,NA,NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1343","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6271","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.",NA,NA,NA,"Benvenutti, L.","2014","08","30","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1344","2021-01-09 21:48:19-03","UNICENTRO","HUCO","7201","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,"2013",NA,NA,"Filho, E L P","2013","05","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","Projeto serrapilhiera - Parcela 5, Arvore 32; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1345","2021-01-09 21:48:19-03","UNICENTRO","HUCO","2546","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002546",NA,"s.n.","IC Matheus, parcela 9",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1346","2021-01-09 21:48:19-03","UNICENTRO","HUCO","2553","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002553",NA,"s.n.","IC Matheus, parcela 8",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1347","2021-01-09 21:48:19-03","UNICENTRO","HUCO","7122","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,"2013",NA,NA,"Filho, E L P","2013","04","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","Projeto serrapilhiera - Parcela 2, Arvore 34; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1348","2021-01-09 21:48:19-03","UNICENTRO","HUCO","2451","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002451",NA,"s.n.","IC Matheus, parcela 16",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1349","2021-01-09 21:48:19-03","UNICENTRO","HUCO","7049","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Aranha, N. .O.","2016",NA,NA,"Aranha, N. .O.","2016","02","29","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","Trabalho sementes; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1350","2021-01-09 21:48:19-03","UNICENTRO","HUCO","2099","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Inoue, M.T.","2004",NA,NA,"Bem, J.P.; et al.; et al.","2004","05","17","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002099",NA,"5","Arbóreo, 5 m, DAP 8 cm; DESC: Arbóreo, 5 m, DAP 8 cm",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1351","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6481","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.","2014",NA,NA,"Benvenutti, L.","2014","10","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","IC Emilio Gomes, Parcela 43, Número 1459; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1352","2021-01-09 21:48:19-03","UNICENTRO","HUCO","2912","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","2010","05",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002912",NA,"104","IC Matheus, parcela 5",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1353","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6465","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.","2014",NA,NA,"Benvenutti, L.","2014","10","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","IC Emilio Gomes, Parcela 43, Número 1543; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1354","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6152","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.",NA,NA,NA,"Benvenutti, L.","2014","09","03","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1355","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6677","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.","2014",NA,NA,"Benvenutti, L.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","IC Emilio Gomes, Parcela 41, Número 1331; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1356","2021-01-09 21:48:18-03","UNICENTRO","HUCO","1795","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2009",NA,NA,"Martins, E.; et al.; et al.","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO001795",NA,"14","Projeto Emílio Gomes- Parcela 1",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1357","2021-01-09 21:48:18-03","UNICENTRO","HUCO","1814","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2009",NA,NA,"Martins, E.; et al.; et al.","2009","11","12","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO001814",NA,"68","Projeto Emílio Gomes- Parcela 2",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1358","2021-01-09 21:48:18-03","UNICENTRO","HUCO","1903","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2009",NA,NA,"Martins, E.; et al.; et al.","2009","11","19","Brasil","Paraná","Irati","Água Quente - Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO001903",NA,"169","Projeto Emílio Gomes- Parcela 4",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1359","2021-01-09 21:48:18-03","UNICENTRO","HUCO","1024","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Medeiros, R.P.","2009","07","17","Fink, A.L.; Julkowski, E.; Julkowski, E.","2009","07",NA,"Brasil","Paraná","Irati","Bairro Alto da Glória","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO001024",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1360","2021-01-09 21:48:18-03","UNICENTRO","HUCO","1500","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"AAALTRAN","2004","04","23","Brasil","Paraná","Irati","Campus Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO001500",NA,"005","Remanescente de Floresta Ombrófila Mista; HABITAT: Remanescente de Floresta Ombrófila Mista",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1361","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5031","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","03","17","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"16","B1P1F1; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1362","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5044","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","03","23","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"144","B1P2F1; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1363","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5105","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","06","09","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"480","B2P4F1; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1364","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5069","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","05","06","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"108","B2P1F4; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1365","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5114","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","05","06","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"133","B2P1F5; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1366","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5020","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","05","19","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"253","B2P2F4; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1367","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5019","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","05","19","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"310","B2P2F5; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1368","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5007","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","08","27","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"26","B23P1F2; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1369","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5095","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","06","09","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"429","B2P3F4; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1370","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5093","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","06","09","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"407","B2P3F4; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1371","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5135","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","03","31","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"201","B1P2F3; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1372","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5024","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","05","19","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"312","B2P2F5; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1373","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5047","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","04","02","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"632","B1P2F4; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1374","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5146","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","04","16","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"496","B1P4F3; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1375","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5141","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","10","08","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"3","B14P1F1; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1376","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5120","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","07","21","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"72","B17P1F3; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1377","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5026","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","05","19","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"301","B2P2F5; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1378","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5011","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","05","19","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"669","B2P2F3; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1379","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5092","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","06","09","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"419","B2P3F4; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1380","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5021","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","05","19","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"259","B2P2F4; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1381","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5147","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","04","20","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"645","B1P4F3; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1382","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5040","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","04","16","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"487","B1P4F2; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1383","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5106","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","06","09","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"483","B2P4F1; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1384","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5027","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","06","09","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"467","B2P3F5; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1385","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5025","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","05","06","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"178","B2P2F1; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1386","2021-01-09 21:48:19-03","UNICENTRO","HUCO","5002","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G. .L.","2011",NA,NA,"Chiquetto, A.","2009","04","14","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"391","B1P3F4; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
