"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"298","2021-03-01 16:30:42-03","UNICAMP","UEC","179029","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Silva, ED","1213","2006","09","07",NA,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, P.E.S.M., rodovia Rio-Santos","-44.849722","-23.358889",NA,"Árvore 10 m, flores com estames brancos.; Floresta de Restinga","UEC023357","UEC023357",NA,"11","11",NA,NA,NA,NA,NA,"-44.849722","-23.358889",NA,NA,NA,NA,NA,NA
"299","2021-03-01 16:30:42-03","UNICAMP","UEC","179031","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Silva, ED","380","2006","09","07",NA,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, P.E.S.M., rodovia Rio-Santos","-44.849722","-23.358889",NA,"Árvore 10 m, flores com estames brancos.; Floresta de Restinga","UEC023326","UEC023326",NA,"11","11",NA,NA,NA,NA,NA,"-44.849722","-23.358889",NA,NA,NA,NA,NA,NA
"300","2019-08-20 10:13:49-03","UNICAMP","UEC","107967","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Falcão, JIA; Pereira, E; Egler, WA","1190","1954","09","21",NA,"Brazil","Alagoas","São Gonçalo",NA,NA,NA,NA,"Flores branco-amarelado,árvore com aproximadamente 8-10 metros de altura.",NA,NA,"Pennington, TD",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-08-20 10:13:49-03","UNICAMP","UEC","108857","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Garcia, FCP; Lima, HC","742","1995","03","16",NA,"Brazil","Rio de Janeiro",NA,"Estrada velha Cabo Frio-Búzios",NA,NA,NA,"Restinga muito seca com espécies de caatinga.Árvore ca de 6 metros de altura,frutos amarelados.Ao nível do mar.",NA,NA,"Garcia, FCP",NA,NA,NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-08-20 10:13:49-03","UNICAMP","UEC","115181","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Pedroni, F; Belinello, R; Sanchez, M","741","1997","09","10",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667",NA,"Mata de planície.Restinga,na beira da estrada,próximo à guarita do centro de visitantes,árvore s/ número com 8 metros de altura,com botões e flores brancas",NA,NA,"Garcia, FCP",NA,NA,NA,NA,NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA
"303","2019-08-20 10:13:49-03","UNICAMP","UEC","115183","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Pedroni, F; Belinello, R; Sanchez, M","747","1997","09","11",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667",NA,"Mata de Planície.Restinga,árvore 454 com 20 metros de altura,com botões",NA,NA,"Garcia, FCP",NA,NA,NA,NA,NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA
"304","2019-08-20 10:13:49-03","UNICAMP","UEC","115184","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Pedroni, F; Belinello, R; Sanchez, M","768","1997","09","10",NA,"Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667",NA,"Mata de Planície.Restinga,árvore 578 com 9 metros de altura,com botões.",NA,NA,"Garcia, FCP",NA,NA,NA,NA,NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA
"305","2019-08-20 10:13:49-03","UNICAMP","UEC","117670","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Queiróz, LP; Nascimento, NS","4223","1994","10","17",NA,"Brazil","Bahia","Morro do Chapéu","Ca.29km NW de Bonito na BA 046-Utinga.","-41.283333","-11.716667",NA,"Árvore de ca.9 metros,copada.Folhas com nectários vináceos e folíolos coriáceos.Flores com cálice ferrugíneo,corola marrom-esverdeada e filetes brancos.Pouco frequente.","UEC126874","UEC126874","Queiróz, LP",NA,NA,NA,NA,NA,NA,NA,"-41.283333","-11.716667",NA,NA,NA,NA,NA,NA
"306","2019-08-20 10:13:49-03","UNICAMP","UEC","127520","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Queiróz, LP; Nascimento, NS","4223","1994","10","17",NA,"Brazil","Bahia","Morro do Chapéu","Ca.29km NW de Bonito na BA 046-Utinga.","-41.283333","-11.716667",NA,"Árvore de ca.9 metros,copada.Folhas com nectários vináceos e folíolos coriáceos.Flores com cálice ferrugíneo,corola marrom-esverdeada e filetes brancos.Pouco frequente.",NA,NA,"Queiróz, LP",NA,NA,NA,NA,NA,NA,NA,"-41.283333","-11.716667",NA,NA,NA,NA,NA,NA
"307","2021-03-01 16:30:42-03","UNICAMP","UEC","153985","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Santos, K","686","1999","10","11",NA,"Brazil","São Paulo","Campinas","Campinas/Atibaia.","-47","-22.783333",NA,"Árvore semidecídua; zoocórica. Com flores brancas-amareladas. Altura total: 11m.; Altura fuste: 1,8m. PAP: 72cm. Casca rugosa; madeira moderadamente pesada; nome popular: ingazeiro.; Mata Furnas.","UEC156510","UEC156510","Castro, MA",NA,NA,NA,NA,"2017","11","23","-47","-22.783333",NA,NA,NA,NA,NA,NA
"308","2021-03-01 16:30:42-03","UNICAMP","UEC","157986","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Lima, HC; Sá, CFC; Dantas, HG; Ribeiro, RD","6168","2004","03","27",NA,"Brazil","Rio de Janeiro","Araruama","Estrada para Prodígio","-42.335833","-22.754444",NA,"Árvore pequena com 7 metros de altura. Tronco com casca lisa e pardo-acinzentada, DAP com aproximadamente 15 cm. Frutos maduros verde-amarelados. Ocasional","UEC015528","UEC015528",NA,NA,NA,NA,NA,NA,NA,NA,"-42.335833","-22.754444",NA,NA,NA,NA,NA,NA
"309","2021-03-01 16:30:42-03","UNICAMP","UEC","168925","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Vieira, LT","89","2006","07","28",NA,"Brazil","São Paulo","Campinas","Sousas, Mata Rieirão Cachoeira.","-46.916667","-22.833333",NA,"Árvore, ca. 60 cm.; Floresta Estacional Semidecídua.","UEC053216","UEC053216","Vieira, LT","700","700",NA,NA,NA,NA,NA,"-46.916667","-22.833333",NA,NA,NA,NA,NA,NA
"310","2019-08-20 10:13:49-03","UNICAMP","UEC","49737","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Begossi, A","20650","1987","09",NA,NA,"Brazil","São Paulo",NA,"Ilha de Buzio",NA,NA,NA,"Árvore até 6 metros,com frutos.",NA,NA,"Garcia, FCP",NA,NA,NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-01 16:30:42-03","UNICAMP","UEC","92855","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Pedroni, F; Sanchez, M; Belinello, R","770","1997","09","11",NA,"Brazil","São Paulo","Ubatuba","Picinguaba.","-44.8","-23.366667",NA,"A#?#rvore 866 com 8 m de altura, vegetativo.; Mata de Planície, Restingua.","UEC156474","UEC156474","Castro, MA",NA,NA,NA,NA,"2017","11","23","-44.8","-23.366667",NA,NA,NA,NA,NA,NA
"312","2021-03-01 16:30:42-03","UNICAMP","UEC","92862","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Pedroni, F; Sanchez, M; Belinello, R","759","1996","11","26",NA,"Brazil","São Paulo","Ubatuba","Picinguaba.","-44.8","-23.366667",NA,"Árvore 278 com 10m de altura, vegetativo.; Mata de Planície, Restinga.","UEC155220","UEC155220","Castro, MA",NA,NA,NA,NA,"2017","11","23","-44.8","-23.366667",NA,NA,NA,NA,NA,NA
"313","2019-08-20 10:13:49-03","UNICAMP","UEC","108845","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Garcia; Fabris, HA","706","1993","11","19",NA,"Brazil","Espírito Santo","Domingos Martins","Campinho.Mata de entrada da cidade.","-40.6591987609863","-20.3633003234863",NA,"Árvore de 15 metros de altura.Final de floração com frutos muito pequenos.Ovário no início do desenvolvimento.",NA,NA,"Garcia, FCP",NA,NA,"48150","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-01 16:30:42-03","UNICAMP","UEC","175563","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Lopes, JC; Martins, ER; et al.","262","2011","04","20",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural da Vale.Estrada da Gávea Km 20, Floresta de Tabileiro,&nf;19, 08328s 39,88431w, 9m alt.","-40.0722007751465","-19.3910999298096",NA,"árvore, ca.20m alt. Frutos passados castanhos, sementes verdes.","UEC021366","UEC021366",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-08-20 10:13:49-03","UNICAMP","UEC","34520","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Pinto, MM","15042","1983","09","15",NA,"Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"Árvore com 5 metros de altura,flores brancas.",NA,NA,"Garcia, FCP",NA,NA,"23900","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-08-20 10:13:49-03","UNICAMP","UEC","20734","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Ruschi, A","10901","1978","11","27",NA,"Brazil","São Paulo","Campinas","Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Garcia, FCP",NA,NA,"23900","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-08-20 10:13:49-03","UNICAMP","UEC","6911","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","?","s.n.","1976","09","08",NA,"Brazil","São Paulo","Cananéia","Ilha da Casca, Entre a Ilha do Cardoso e Mariland.Sea l","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Garcia, FCP",NA,NA,"37574","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-08-20 10:13:49-03","UNICAMP","UEC","49327","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Leitão Filho, HF; et al.","20337","1988","05","20",NA,"Brazil","São Paulo","Cananéia","Ilha do Cardoso,duna restinga.","-47.9199981689453","-25.0100002288818",NA,"Árvore com 8 metros de altura,com ramos ferrugíneos.Flor com corola acinzentada e estames brancos.","UEC157750",NA,"Garcia, FCP",NA,NA,"37574","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-08-20 10:13:49-03","UNICAMP","UEC","20719","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Grande, DA; Lopes, EA","117","1978","10","09",NA,"Brazil","São Paulo","Cananéia","Ilha do Cardoso,sítio de João Cardoso","-47.9199981689453","-25.0100002288818",NA,"Flores perfumadas,com muitos estames brancos e vistosos,pétalas esverdeadas.Folhas paripinadas com alas.Árvore de mais ou menos 4 metros de altura.Estames tornam-se dourados quando velhos.",NA,NA,"Garcia, FCP",NA,NA,"37574","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-08-20 10:13:49-03","UNICAMP","UEC","93357","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Okamoto, JM","J-007","1997","12","08",NA,"Brazil","São Paulo","Caraguatatuba","Rodovia Rio-Santos,próximo ao Recanto da","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Garcia, FCP",NA,NA,"30093","auto","1998","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-08-20 10:13:49-03","UNICAMP","UEC","28724","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Stubblebine, WH; Shepherd, GJ; Tamashiro, JY","13198","1981","12","10",NA,"Brazil","São Paulo","Iguape","Praia do Grajaú,mata da baixada","-47.5499992370605","-24.7000007629395",NA,"Arvoreta de 5 metros,frutos jovens de cor verde.","UEC157752",NA,"Garcia, FCP",NA,NA,"55628","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-08-20 10:13:49-03","UNICAMP","UEC","6912","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Semir, J; Sazima, M","s.n.","1975","04","15",NA,"Brazil","São Paulo","Ubatuba","Nativa na praia de Fortaleza,próximo ao","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Garcia, FCP",NA,NA,"34265","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-08-20 10:13:49-03","UNICAMP","UEC","108866","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Garcia, FCP","726","1995","02","09",NA,"Brazil","São Paulo","Ubatuba","Picinguaba.Estrada de acesso a praia da","-45.0699996948242","-23.4300003051758",NA,"Árvore de 15 metros,frutos castanhos esverdeados maduros.Frutos com muitas larvas e fungos.Sementes intactas.",NA,NA,"Garcia, FCP",NA,NA,"34265","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-08-20 10:13:49-03","UNICAMP","UEC","97075","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Garcia, FCP; et al.","94","1988","09","03",NA,"Brazil","São Paulo","Ubatuba","Picinguaba.Trilha do Morro do Corsário e","-45.0699996948242","-23.4300003051758",NA,"Árvore,10 metros de altura.Frutos verdes com estrias espaçadas.",NA,NA,"Garcia, FCP",NA,NA,"34265","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-08-20 10:13:49-03","UNICAMP","UEC","24905","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Sazima, I; Rocha, D; Uieda, W; Sanchez, V","11298","1978","08","21",NA,"Brazil","São Paulo","Ubatuba","Praia da Ribeira","-45.0699996948242","-23.4300003051758",NA,"Árvore de mais ou menos 5 metros de altura.Flores alvas.","UEC157749",NA,"Garcia, FCP",NA,NA,"34265","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-08-20 10:13:49-03","UNICAMP","UEC","8835","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Sazima, M; Sazima, I","2918","1976","09","21",NA,"Brazil","São Paulo","Ubatuba","Praia do Lázaro,em mata","-45.0699996948242","-23.4300003051758",NA,"Árvore de 4-5 metros,flores branco-creme.",NA,NA,"Garcia, FCP",NA,NA,"34265","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-06-09 16:54:27-03","UFRPE","PEUFR","34011","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","A.G. da Silva; L.M. Nascimento","159","1999","09","14",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata da Rita","-36.400556","-8.221944",NA,"Árvore com 10 m de alt.; flores em botão","PEUFR034011",NA,"F.C.P. Garcia","990","990",NA,NA,"2000","06","13","36°24'02W","8º13'19S",NA,NA,NA,NA,NA,NA
"328","2020-03-02 09:10:56-03","UFRPE","PEUFR","21333","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","M.R.C.S. de Melo","249","1995","10","11",NA,"Brasil","Pernambuco","Municipio de Bezerros","Parque ecologico de serra negra.","-35.816667","-8.2",NA,"Árvore com ca. 5m de altura.","PEUFR021333",NA,"M.F.Mata",NA,NA,NA,NA,"2008","09","21","35º49'00W","8º12'00S",NA,NA,NA,NA,NA,NA
"329","2020-03-02 09:10:56-03","UFRPE","PEUFR","18349","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","M.J.N. Rodal; G.M.Souza","396","1994","09","27",NA,"Brasil","Pernambuco","Caruaru","Brejo dos cavalos","-36","-8.31",NA,"Árvore com ca. De 4m de altura; presença de um nectário castanho entre cada par de folíolos, sépalas esverdeadas externamente e creme internamente, sépalas esverdeadas, filetes alvas, anteras amarelas, estilete e estigmas róseos, pla","PEUFR018349",NA,"M.F.Mata",NA,NA,NA,NA,"2008","09","24","36º00'00W","8º18'36S",NA,NA,NA,NA,NA,NA
"330","2020-03-02 09:10:56-03","UFRPE","PEUFR","24725","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","M.C. Tschá; M.J. Hora; E. Freire","481","1995","12","28",NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Estado","-35.5","-7.583333",NA,NA,"PEUFR024725",NA,"J.R. Cantarelli","600","600",NA,NA,"1998","04","14","35º30'00W","7º35'00S",NA,NA,NA,NA,NA,NA
"331","2020-03-02 09:10:56-03","UFRPE","PEUFR","24728","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","F.M.O. Villarouco; S.S. Lira; A.B. Marcon; L.F. Silva; J. Alves; E. Inácio","162","1996","01","08",NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Estado","-35.5","-7.583333",NA,"Árvore com ca. de 5 m de alt.; caule amarronzado; base da inflorescência com pêlos ferrugíneos; cálice ferrugíneo; corola branca pilosa; filtes bege na base comparte superior creme; botões verdes com pêlos ferrugíneos","PEUFR024728",NA,"T.D. Pennington","600","600",NA,NA,NA,NA,NA,"35º30'00W","7º35'00S",NA,NA,NA,NA,NA,NA
"332","2020-03-02 09:10:56-03","UFRPE","PEUFR","24729","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","A.B. Marcon; F.M. Villarouco; L.F. Silva; J. Alves; E. Inácio; S.S. Lira","102","1996","01","08",NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Estado","-35.5","-7.583333",NA,"Árvore de 6-8 m de alt.; caule amarronzado, presença de tricomas ferrugíneos; cálice verde com manchas farrugíneas; corola branca pilosa; filetes bege na base e creme no ápice","PEUFR024729",NA,"T.D. Pennington","600","600",NA,NA,NA,NA,NA,"35º30'00W","7º35'00S",NA,NA,NA,NA,NA,NA
"333","2020-03-02 09:10:56-03","UFRPE","PEUFR","24831","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","D.S. Pimentel; M.C. Tschá","53","1996","02","29",NA,"Brasil","Pernambuco","Caruaru","Brejo dos Cavalos","-36","-8.31",NA,"Planta com ca. de 13 m de atl.; tronco de casca lisa; manchas brancas de líquens; coloração cinza escuro","PEUFR024831",NA,"T.D. Pennington","1100","1100",NA,NA,"2005","06","18","36°00'00W","8°18'36S",NA,NA,NA,NA,NA,NA
"334","2020-03-02 09:10:56-03","UFRPE","PEUFR","26273","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","E.M.N. Ferraz; A. Laurênio; A.G. Bispo","409","1998","08","24",NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Estado","-35.5","-7.583333",NA,"Árvore pequena ca. de 8 m de alt.; frutos maduros marrons","PEUFR026273",NA,"F. Garcia","600","600",NA,NA,"2000","06","13","35º30'00W","7º35'00S",NA,NA,NA,NA,NA,NA
"335","2020-03-02 09:10:56-03","UFRPE","PEUFR","49272","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","C.G. Lopes","630","2006","03","16",NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Triunfo","-35.469722","-7.619722",NA,"Árvore com fruto seco","PEUFR049272",NA,"C.G. Lopes","400","400",NA,NA,NA,NA,NA,"35º28'11W","7º37'11S",NA,NA,NA,NA,NA,NA
"336","2020-03-02 09:10:56-03","UFRPE","PEUFR","54434","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","M.L. Guedes; R.L. Borges; A. Stadnik; C.C. Sacramento","22441","2014","10","14",NA,"Brasil","Bahia","Licínio de Almeida","Estrada para Saco da Onça","-40.651111","-13.534722",NA,"Árvore de cerca de 6m de altura; folhas com raque alada; folíolos cartáceos discolores; face abaxial com venação impressa; inflorescência capituliforme com flores de cálice ferrugínoso; pétalas e estames.","PEUFR054434",NA,"M.L. Guedes","805","805",NA,NA,"2014","10",NA,"40º39'04W","13º32'05S",NA,NA,NA,NA,NA,NA
"337","2020-06-09 16:54:27-03","UFRPE","PEUFR","34012","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","A.G. da Silva; L.M. Nascimento","157","1999","09","14",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata da Rita","-36.400556","-8.221944",NA,"Árvore com 11 m de alt.; flores com cálice verde e estames claros; frutificação passada","PEUFR034012",NA,"F.C.P. Garcia","990","990",NA,NA,"2000","06","13","36°24'02W","8º13'19S",NA,NA,NA,NA,NA,NA
"338","2020-03-02 09:10:56-03","UFRPE","PEUFR","48941","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","subnuda","ssp. luschnathiana","Inga subnuda ssp. luschnathiana","(Benth.) T. D. Penn.","G. E. L. Macedo; A. F. Souza","1087","2004","08","03",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5km da Av. Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacaru","-40.111889","-13.951806",NA,"Árvore com 10m; folhas simples, pecíolo alado, subcrassas, levemente discolor, casca rosa; ind. 2227; UTM 8457360.","PEUFR048941",NA,"H. Lima","755","755",NA,NA,"2006","02","10","40º06'42.8W","13º57'06.5S",NA,NA,NA,NA,NA,NA
