"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","typeStatus","class","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","sex"
"45","2019-12-04 15:24:59-03","PUCPR","HUCP","16400","S","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","204","2004","11",NA,"Brasil","Paraná","Curitiba","Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-12-04 15:24:59-03","PUCPR","HUCP","12874","S","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Libsch, D",NA,NA,NA,"Libsch, D","194","2001","03","11","Brasil","Paraná","Tijucas do Sul","Morro atrás do Alojamento","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 08:54:48-03","NBC","NL-BOTANY","L.2476498","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1960","10","04","Brazil",NA,NA,"Plantas de Santa Catarina. Serra da Boa Vista, Sao Jose.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2476498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2476498","NL-L2476498",NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 08:54:48-03","NBC","NL-BOTANY","L.2476499","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Klein RM",NA,"1956","05","24","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil. Braco Joaquim, Luis Alves, Itajai.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2476499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2476499","NL-L2476499",NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 08:54:48-03","NBC","NL-BOTANY","U.1180159","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","03","18","Brazil",NA,NA,"Brasiliae Australis, Est. Parana. Fazenda Reserva on planalto ca. 85 km SW of guarapuava, in small wood on campo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1180159 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1180159","NL-U1180159",NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-11-04 11:04:12-03","ESALQ","ESA","9538","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Taylor, N.P.",NA,NA,NA,"Souza, V.C. et al.","2487.0","1993","02","20","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA009538","ESA009538","Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:04:12-03","ESALQ","ESA","124130","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,"Liboni, A.P.","2013","05","01","Kuntz, J. ; Caramez, R.B.","1070.0","2013","04","03","Brasil","São Paulo","Tapiraí","Reserva Parcitular da Votorantim (CBA). UHE Barra, trilha da Pedreira - Barra. Floresta Ombrófila Densa com trechos degradados (próximos a estradas antigas) e áreas conservadas (áreas mais íngremes).","-47.370556","-24.030556","-47.370556","-24.030556","463","463","Epífita, material vegetativo.","ESA124130","ESA124130","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:04:12-03","ESALQ","ESA","125475","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,"Souza, V.C.","2013","04","01","Polisel, R.T.","1204.0","2013","03","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","-47.37897","-24.03882","-47.37897","-24.03882",NA,NA,"Epífita. Botões.","ESA125475",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:04:12-03","ESALQ","ESA","78487","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Zappi, D.C.",NA,NA,NA,"Oliveira, R.C.",NA,"1990","07","08","Brasil","Minas Gerais","Conceição de Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,"ESA078487","ESA078487","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:04:12-03","ESALQ","ESA","22549","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Scaramuzza, C.A.M.",NA,NA,NA,"Souza, V.C. et al.","7152.0","1994","11","13","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA022549","ESA022549","Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:04:12-03","ESALQ","ESA","38600","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(L.) Barthlott","Aona, L.Y.S.",NA,NA,NA,"Souza, V.C.; Miyagi, P.H.; Souza, J.P.; Nakagomi, M.Y.","7219.0","1994","11","13","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Bonsucesso - Itararé. Descida da serra.","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"Epífita; frutos vermelhos.","ESA038600","ESA038600","Magnoliophyta",NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:04:12-03","ESALQ","ESA","40739","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Hatschbach, G.",NA,NA,NA,"Ribas, O.S. et al.","1478.0","1996","08","17","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"ESA040739","ESA040739","Magnoliophyta",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:04:12-03","ESALQ","ESA","101381","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,"Breier, T.B.",NA,NA,NA,"Breier, T.B.","522.0","2002","08","21","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA101381","ESA101381","Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:04:12-03","ESALQ","ESA","64335","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Aona, L.Y.S.",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23178.0","2000","02","16","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde. Floresta Aluvial, ao longo do Rio Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"Subarbusto ereto, ca. 40cm alt.; tépalas amarelo-pálidas com ápice avermelhado. Local perturbado","ESA064335","ESA064335","Magnoliophyta",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:04:12-03","ESALQ","ESA","125382","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,"Liboni, A.P.","2013","05","01","Kuntz, J.","1070.0","2013","04","03","Brasil","São Paulo","Tapiraí","Reserva Parcitular da Votorantim (CBA). UHE Barra, trilha da Pedreira - Barra. Floresta Ombrófila Densa com trechos degradados (próximos a estradas antigas) e áreas conservadas (áreas mais íngremes).","-47.370556","-24.030556","-47.370556","-24.030556",NA,NA,"Epífita, material vegetativo.","ESA125382",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:04:12-03","ESALQ","ESA","124142","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,"Souza, V.C.","2013","04","01","Polisel, R.T. ; Diogo, I.","1204.0","2013","03","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","-47.37897","-24.03882","-47.37897","-24.03882","324","324","Epífita. Botões.","ESA124142","ESA124142","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:04:12-03","ESALQ","ESA","78482","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.",NA,NA,NA,"Krieger, L. et al.",NA,"1988","04","30","Brasil","Minas Gerais",NA,"PN Caparaó",NA,NA,NA,NA,NA,NA,NA,"ESA078482","ESA078482","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:04:12-03","ESALQ","ESA","50311","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,NA,NA,NA,NA,"Destefani, A.C.C. et al.","104.0","2005","03","24","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"ESA050311","ESA050311","Magnoliophyta",NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:04:12-03","ESALQ","ESA","24921","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Souza, V.C.",NA,NA,NA,"Souza, V.C.; Sakuragui, C.M.; Souza, J.P.; Sanches, C.D.; Wongtschowski, M.; Scalon, V.R.; Farah, F.T.","8804.0","1995","08","18","Brasil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso de Itararé. Fazenda Ibiti (Ripasa). Mata de Araucária .","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Epífita, frutos imaturos verdes.","ESA024921","ESA024921","Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:04:12-03","ESALQ","ESA","84349","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Freitas, M.F.",NA,NA,NA,"Medri, C. et al.","287.0","1997","08","02","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"ESA084349","ESA084349","Magnoliophyta",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:04:12-03","ESALQ","ESA","21678","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Souza, V.C.",NA,NA,NA,"Souza, V.C. et al.","7219.0","1994","11","13","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,"ESA021678","ESA021678","Magnoliophyta",NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:04:12-03","ESALQ","ESA","50303","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,"Breier, T.B.",NA,NA,NA,"Braidotti, J.C. et al.","84.0","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA050303","ESA050303","Magnoliophyta",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:04:12-03","ESALQ","ESA","96538","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Oriani, A. et al.","544.0","2005","03","23","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA096538","ESA096538","Magnoliophyta",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:04:12-03","ESALQ","ESA","16737","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott",NA,NA,NA,NA,"Sakuragui, C.M. et al.","410.0","1993","10","02","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA016737","ESA016737","Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:04:12-03","ESALQ","ESA","12782","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthlott","Taylor, N.P. & Zappi, D.C.",NA,NA,NA,"Souza, V.C. et al.","4902.0","1993","12","07","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA012782","ESA012782_1 ESA012782_2","Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:04:12-03","ESALQ","ESA","32618","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) Barthllot","Joaquim Jr., G.O.",NA,NA,NA,"Souza, V.C.; Leoni, L.S.; Souza, J.P.; Mazine, F.F.","12116.0","1996","09","01","Brasil","Minas Gerais","Alto Caparaó.","Parque Nacional do Caparaó. Estrada entre o alojamento e Vale Verde. Mata de altitude.","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"Sobre rochas. Flores alvas. Frutos imaturos verdes.","ESA032618","ESA032618","Magnoliophyta",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:55:10-03","ESALQ","ESA","134023","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,NA,NA,NA,NA,"Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M., Ivanauskas, N.M., Tamashiro, J.Y.","469.0","2009","04","17","Brasil","Paraná","Telêmaco Borba","Trilha do vale do Rio Varanal","-50.6156005859375","-24.3239002227783","50?33' 27''","24? 19' 44''",NA,NA,"epífita","ESA134023","ESA134023",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:26:43-03","MN","R","91088","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Almeida, M.C.","2014",NA,NA,NA,"1301",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010023479","R010023479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:26:43-03","MN","R","160512","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Smith, L.B.; Klein, R.M.","13592","1964","12","04","Brasil","Santa Catarina","Água Doce",NA,"-51.616667","-26.733333","51°37'W","26°44'S","1100","1100",NA,"R010023481","R010023481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-31 13:37:06-03","MN","R","218496","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Brandao, F.",NA,"1897","09",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Comissão Geográfica e Geológica de Minas.","R010023484,R010023485,R010023492","R010023484 R010023485 R010023492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:26:43-03","MN","R","223514","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schuenvar, L.",NA,NA,NA,"Scheinvar, L.; Eleuterio, J.C. & Schammer, I.","6257","1995","07","03","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.25","23.05","43°15'00W","23°03'00N","425","425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:26:43-03","MN","R","30777","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Ule, E.H.G.","3791","1895","07","27","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:26:43-03","MN","R","91034","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Dusén, P.K.H.","3947","1904","03","02","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010023475","R010023475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:26:43-03","MN","R","91037","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Dusén, P.K.H.",NA,"1902","07","18","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"1000","1000",NA,"R010023478,R010023477,R010023476","R010023476 R010023477 R010023478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:26:43-03","MN","R","91108","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Ule, E.H.G.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010023480","R010023480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-31 13:37:06-03","MN","R","9820","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992","04","30","Glaziou, A.F.M.","14861","1883","07","03","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009820","R000009820_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 19:59:40-03","MN","R","240024","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cardoso, W.C.","2016","10","02","Cardoso, W.C.; Royer, C.A.; Luber, J.","437","2016","10","02","Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398","-41.08936W","-20.51983S","1171","1171","Cactaceae da Região Serrana Central do Espírito Santo","R010072073","R010072073",NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 19:59:40-03","MN","R","240023","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cardoso, W.C.","2016","10","07","Cardoso, W.C.; Royer, C.A.","435","2016","10","07","Brasil","Espírito Santo","Santa Maria de Jetibá",NA,"-40.7461013793945","-20.040599822998","-40.91892W","-20.17788S",NA,NA,"Cactaceae da Região Serrana Central do Espírito Santo","R010072068,R010072069","R010072068 R010072069",NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-31 13:37:06-03","MN","R","218495","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Freitas, M.F.","2000",NA,NA,"Souza, L.R.M.; et al.",NA,"1998","07","23","Brasil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,"R010023483","R010023483",NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-15 14:41:36-03","MN","R","91026","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Schwacke, C.A.W.","4 - 157","1884",NA,NA,"Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"R010023474","R010023474",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:26:43-03","MN","R","218497","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Smith, L.B.; Reitz, R.","8895","1956","12","20","Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,NA,"750","750",NA,"R010023493","R010023493",NA,NA,NA,"41804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:26:43-03","MN","R","222557","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Aona, L.Y.S.","2008","11",NA,"Pastore, J.A.; Moura, C.","1093","2001","08","31","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727","46°22'19''","23°58'37''",NA,NA,NA,"R010023486","R010023486",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-31 13:37:06-03","MN","R","218494","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Estevan, D.A. 474; et al.",NA,"2004","10","14","Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,"R010023482","R010023482",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:26:43-03","MN","R","26678","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Brade, A.C.","11921","1932","06","16","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010023472,R010023473","R010023472 R010023473",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-06-14 15:15:04-03","FPS","FPS","4377","MachineObservation","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schwirkowski, P.","2019","12","21","Schwirkowski, P.","3800","2019","12","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Entorno do CEPA Rugendas","-49.308032","-26.322376","-49.308032","-26.322376",NA,NA,"<ll>dwc_commonname:</ll> Rabo-de-arara, cacto-de-árvore","FPS04377,FURB66006","FPS04377_v01 FPS04377_v02 FPS04377_v03 FPS04377_v04 FPS04377_v05 FPS04377_v06 FURB66006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 66006",NA,NA,NA
"90","2019-12-19 08:15:13-03","FPS","FPS","1723","MachineObservation","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schwirkowski, P.","2011","10","12","Schwirkowski, P.",NA,"2011","10","12","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro","-49.383622","-26.27563","-49.383622","-26.27563",NA,NA,"<ll>dwc_commonname:</ll> Rabo-de-arara, cacto-de-árvore","FPS01723","FPS01723_v01 FPS01723_v02 FPS01723_v03 FPS01723_v04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
